participant,expName,sex,age (years),dominant hand,file_stim,etnia,etichetta,match,blocco,condizione,risposta.rt,risposta.corr,id_self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,401.3167787,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,264.4205038,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,361.5326807,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,542.4826685,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,527.429726,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,398.7806551,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,191.6430965,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,353.0424125,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,447.7690905,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,493.5526233,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,450.0819519,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,503.3535082,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,792.1893597,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,496.9532005,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,563.9586225,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,504.6550184,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,713.9049787,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,970.6986286,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,495.4559058,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,564.7574384,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,819.7188359,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,542.0521833,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,529.1969646,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,208.3035223,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,653.4082089,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,890.3410584,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,657.1402699,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,702.1481562,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,646.7677355,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,563.596759,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,522.8048936,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,369.8194958,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,528.8493261,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,496.2429628,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,498.6447636,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,479.7755312,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,329.0646859,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,472.1635636,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,406.8193547,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,395.8958481,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,371.0333109,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,640.0903147,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,565.0146622,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,332.2240915,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,NA,2,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,656.3456878,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,402.9474594,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,512.209937,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,559.2699535,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,440.2241204,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,365.2436882,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,308.5408211,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,357.431272,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,340.5003455,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,190.01792,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,529.2789098,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,424.0543414,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,369.1366613,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,373.9817124,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,513.1589435,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,506.4610634,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,259.1113579,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,534.290269,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,817.5082896,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,846.126942,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,98.8583006,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,126.0595955,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,149.6182233,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,118.5512748,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,173.8085896,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,339.4134808,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,390.135387,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,327.5898229,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,540.9481842,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,557.5467423,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,823.1040891,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,559.4229344,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,488.3814827,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,567.580523,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,620.0833693,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,493.2044577,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,776.1547416,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,626.9441117,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,603.86266,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,386.9888075,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,597.9934726,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,460.8228356,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,989.8682106,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,744.7432466,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,651.3931733,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,510.3798714,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,487.0223422,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,427.3881745,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,419.2383178,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,542.5136872,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,545.5881841,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,436.5995172,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,341.6920174,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,646.4818493,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,405.541962,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,316.759361,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,539.7286322,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,374.4623978,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,700.7418256,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,614.7265434,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,393.5617041,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,280.4749347,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,543.8946094,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,674.7826673,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,473.5970367,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,176.718222,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,435.8247649,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,498.9236128,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,440.3417651,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,247.1527215,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,286.414884,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,541.6371636,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,334.3413696,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,299.572682,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,424.7659165,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,361.7297821,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,640.9098338,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,413.643185,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,560.6740005,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,279.7313649,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,396.9879746,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,486.0223643,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,594.8938075,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,484.3291268,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,729.2418201,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,752.117224,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,550.579574,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,1023.802437,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,506.6103078,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,776.9163027,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,426.8691223,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,516.1388218,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,586.709518,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,558.0106024,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,422.9411259,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,359.8158285,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,479.3516044,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,704.18703,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,424.8577449,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,505.8752578,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,339.1788248,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,408.3302654,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,469.040269,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,376.1601225,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,453.3421639,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,536.198169,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,651.3054781,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,768.3840692,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,564.9770256,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,1140.046142,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,536.7040895,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,557.6869026,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,452.5739122,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,529.6978094,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,208.7274715,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,239.837246,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,268.8430045,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,494.9766248,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,409.1889188,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,566.1907271,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,227.0221766,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,652.4933912,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,359.1998722,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,296.4592688,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,179.6617191,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,544.7596423,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,505.7908762,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,332.9342846,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,129.9259365,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,671.1650845,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,144.0981664,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,313.2697567,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,472.6278093,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,559.6396085,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,502.3388024,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,663.3806992,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,520.1777518,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,343.5923178,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,298.5873986,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,341.2198983,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,552.8565608,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,513.8859097,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,378.7681367,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,453.6639992,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,408.7436274,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,325.9680886,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,317.1392977,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,254.3067932,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,si,esperimento,asiatico,299.4163688,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,375.1984891,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,401.6928617,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,440.6803269,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,383.7241605,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,530.7777189,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,760.0187957,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,224.6534824,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,no,esperimento,asiatico,379.8358161,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,545.0569,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,497.9158901,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,si,esperimento,asiatico,252.6790909,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,no,esperimento,asiatico,112.0063383,0,other
