"","Subject","Age","Gender","Handedness","Shape","Label","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
"5184",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",545,0.545,1
"5185",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",467,0.467,0
"5186",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",570,0.57,1
"5187",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",591,0.591,0
"5188",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",650,0.65,0
"5189",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",956,0.956,1
"5190",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",652,0.652,0
"5191",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",775,0.775,0
"5192",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",722,0.722,0
"5193",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",741,0.741,0
"5194",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",723,0.723,1
"5195",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",739,0.739,1
"5196",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",736,0.736,1
"5197",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",797,0.797,1
"5198",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",654,0.654,1
"5199",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",480,0.48,1
"5200",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",706,0.706,1
"5201",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",841,0.841,1
"5202",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",572,0.572,1
"5203",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",621,0.621,1
"5204",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",712,0.712,1
"5205",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",795,0.795,1
"5206",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",569,0.569,0
"5207",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",448,0.448,0
"5208",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",739,0.739,1
"5209",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",821,0.821,1
"5210",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",718,0.718,1
"5211",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",703,0.703,1
"5212",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",594,0.594,1
"5213",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",730,0.73,0
"5214",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",606,0.606,1
"5215",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",578,0.578,0
"5216",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",646,0.646,1
"5217",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",577,0.577,1
"5218",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",534,0.534,1
"5219",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",765,0.765,1
"5220",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",833,0.833,1
"5221",14,22,"male","right","H.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",722,0.722,1
"5222",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"5223",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",913,0.913,0
"5224",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"5225",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",917,0.917,0
"5226",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"5227",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",862,0.862,0
"5228",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",869,0.869,0
"5229",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"5230",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",803,0.803,0
"5231",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",992,0.992,1
"5232",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",1016,1.016,1
"5233",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",943,0.943,1
"5234",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",869,0.869,0
"5235",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",635,0.635,0
"5236",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",807,0.807,0
"5237",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",1044,1.044,1
"5238",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1095,1.095,0
"5239",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",709,0.709,0
"5240",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"5241",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",822,0.822,0
"5242",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"5243",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",768,0.768,1
"5244",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",690,0.69,0
"5245",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"5246",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",739,0.739,0
"5247",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",754,0.754,1
"5248",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",764,0.764,0
"5249",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"5250",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"5251",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
"5252",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",796,0.796,1
"5253",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",547,0.547,0
"5254",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",683,0.683,1
"5255",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",807,0.807,1
"5256",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",630,0.63,0
"5257",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",631,0.631,1
"5258",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",488,0.488,0
"5259",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",689,0.689,1
"5260",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",720,0.72,1
"5261",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",622,0.622,1
"5262",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",856,0.856,1
"5263",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",735,0.735,1
"5264",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",534,0.534,1
"5265",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",1009,1.009,1
"5266",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",782,0.782,1
"5267",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",767,0.767,1
"5268",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",745,0.745,0
"5269",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",672,0.672,1
"5270",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",666,0.666,1
"5271",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",748,0.748,1
"5272",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",549,0.549,1
"5273",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",539,0.539,0
"5274",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",700,0.7,1
"5275",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",379,0.379,1
"5276",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",594,0.594,1
"5277",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",460,0.46,1
"5278",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",438,0.438,1
"5279",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",679,0.679,1
"5280",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",493,0.493,1
"5281",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",802,0.802,0
"5282",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",741,0.741,1
"5283",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",822,0.822,1
"5284",14,22,"male","right","H.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",699,0.699,0
"5285",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","",0,0,0
"5286",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",1016,1.016,1
"5287",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",1062,1.062,1
"5288",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",885,0.885,1
"5289",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","",0,0,0
"5290",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","m",455,0.455,0
"5291",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",699,0.699,1
"5292",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","m",994,0.994,0
"5293",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",938,0.938,1
"5294",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",952,0.952,1
"5295",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",839,0.839,1
"5296",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",1046,1.046,1
"5297",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",588,0.588,1
"5298",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","m",847,0.847,0
"5299",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","m",530,0.53,0
"5300",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","m",693,0.693,0
"5301",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",666,0.666,1
"5302",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",704,0.704,1
"5303",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",698,0.698,1
"5304",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",699,0.699,1
"5305",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",907,0.907,1
"5306",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",850,0.85,1
"5307",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",753,0.753,1
"5308",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",843,0.843,1
"5309",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",793,0.793,1
"5310",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",560,0.56,1
"5311",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",559,0.559,1
"5312",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",641,0.641,1
"5313",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",770,0.77,1
"5314",14,22,"male","right","O.bmp","friend","Self","Self","Self","Nonmatching","n",594,0.594,1
"5315",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",793,0.793,1
"5316",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",995,0.995,1
"5317",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",633,0.633,1
"5318",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",903,0.903,1
"5319",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",696,0.696,1
"5320",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",659,0.659,1
"5321",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",729,0.729,1
"5322",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",529,0.529,1
"5323",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",564,0.564,1
"5324",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",453,0.453,1
"5325",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",732,0.732,1
"5326",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",568,0.568,1
"5327",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",699,0.699,1
"5328",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",583,0.583,1
"5329",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",532,0.532,1
"5330",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",683,0.683,1
"5331",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",592,0.592,1
"5332",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",607,0.607,1
"5333",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",512,0.512,1
"5334",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",660,0.66,1
"5335",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",598,0.598,1
"5336",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",623,0.623,1
"5337",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",527,0.527,1
"5338",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",395,0.395,1
"5339",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","",0,0,0
"5340",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",446,0.446,1
"5341",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",721,0.721,1
"5342",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",526,0.526,1
"5343",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",563,0.563,1
"5344",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",561,0.561,1
"5345",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",605,0.605,1
"5346",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",681,0.681,1
"5347",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",661,0.661,1
"5348",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",590,0.59,1
"5349",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",490,0.49,1
"5350",14,22,"male","right","O.bmp","self","Self","Self","Self","Matching","m",535,0.535,1
