Shape,Label,Condition,ShapeLoc,resp,rt,WeShape,TheyShape,AloneShape,SelfShape,corr,trialinBlock,Block,Handedness,First Language,Participant Number,Gender,Age,Training/Experiment,Outlier,Self/Other,Identity Label,Shapetype,Pronountype
You,We,Mismatch,Bottom,n,0.733515649,Triangle,Star,Circle,Diamond,1,73,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,m,0.916829026,Triangle,Star,Circle,Diamond,1,74,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,m,0.800164471,Triangle,Star,Circle,Diamond,1,75,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.733528283,Triangle,Star,Circle,Diamond,1,76,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Top,n,0.783495456,Triangle,Star,Circle,Diamond,1,77,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,n,1.050142856,Triangle,Star,Circle,Diamond,1,78,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.616902813,Triangle,Star,Circle,Diamond,1,79,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.700190251,Triangle,Star,Circle,Diamond,1,80,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.650194653,Triangle,Star,Circle,Diamond,1,81,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.650155964,Triangle,Star,Circle,Diamond,1,82,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Top,n,0.683495969,Triangle,Star,Circle,Diamond,1,83,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.666818268,Triangle,Star,Circle,Diamond,1,84,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,n,0.666827743,Triangle,Star,Circle,Diamond,1,85,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.633503134,Triangle,Star,Circle,Diamond,1,86,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,n,0.60021011,Triangle,Star,Circle,Diamond,1,87,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Bottom,n,0.716784651,Triangle,Star,Circle,Diamond,1,88,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.68351334,Triangle,Star,Circle,Diamond,1,89,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.55021846,Triangle,Star,Circle,Diamond,1,90,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.633508662,Triangle,Star,Circle,Diamond,1,91,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Bottom,n,0.750167689,Triangle,Star,Circle,Diamond,1,92,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.58351109,Triangle,Star,Circle,Diamond,1,93,2,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.85018731,Triangle,Star,Circle,Diamond,1,94,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,n,1.050153121,Triangle,Star,Circle,Diamond,1,95,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,They,Mismatch,Top,n,0.666843535,Triangle,Star,Circle,Diamond,1,96,2,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Top,n,0.66681353,Triangle,Star,Circle,Diamond,1,1,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Bottom,n,0.74997345,Triangle,Star,Circle,Diamond,1,2,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.616823065,Triangle,Star,Circle,Diamond,1,3,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.76682565,Triangle,Star,Circle,Diamond,1,4,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,n,0.683495574,Triangle,Star,Circle,Diamond,1,5,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.633519321,Triangle,Star,Circle,Diamond,1,6,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.566967224,Triangle,Star,Circle,Diamond,1,7,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Top,n,0.666841561,Triangle,Star,Circle,Diamond,1,8,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.616836488,Triangle,Star,Circle,Diamond,1,9,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Top,n,0.633496423,Triangle,Star,Circle,Diamond,1,10,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.716827684,Triangle,Star,Circle,Diamond,1,11,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.600182869,Triangle,Star,Circle,Diamond,1,12,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.683521236,Triangle,Star,Circle,Diamond,1,13,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,We,Mismatch,Top,n,0.63353156,Triangle,Star,Circle,Diamond,1,14,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,Self,Mismatch,Bottom,n,0.683510971,Triangle,Star,Circle,Diamond,1,15,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.566825493,Triangle,Star,Circle,Diamond,1,16,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.733487619,Triangle,Star,Circle,Diamond,1,17,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Bottom,n,0.733540127,Triangle,Star,Circle,Diamond,1,18,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.650167413,Triangle,Star,Circle,Diamond,1,19,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,0.583487007,Triangle,Star,Circle,Diamond,1,20,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.650189916,Triangle,Star,Circle,Diamond,1,21,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.633538271,Triangle,Star,Circle,Diamond,1,22,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.850145462,Triangle,Star,Circle,Diamond,1,23,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,n,0.783495061,Triangle,Star,Circle,Diamond,1,24,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,They,Mismatch,Top,n,0.783498219,Triangle,Star,Circle,Diamond,1,25,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Top,n,0.80016763,Triangle,Star,Circle,Diamond,1,26,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.583514248,Triangle,Star,Circle,Diamond,1,27,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.583523328,Triangle,Star,Circle,Diamond,1,28,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.616839251,Triangle,Star,Circle,Diamond,1,29,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Bottom,n,0.650193469,Triangle,Star,Circle,Diamond,1,30,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.566807727,Triangle,Star,Circle,Diamond,1,31,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Bottom,n,0.766848154,Triangle,Star,Circle,Diamond,1,32,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,They,Mismatch,Top,n,0.80016763,Triangle,Star,Circle,Diamond,1,33,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,n,0.733473012,Triangle,Star,Circle,Diamond,1,34,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,They,Mismatch,Top,n,0.866806187,Triangle,Star,Circle,Diamond,1,35,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,Self,Mismatch,Top,n,0.666856563,Triangle,Star,Circle,Diamond,1,36,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Top,m,0.600163919,Triangle,Star,Circle,Diamond,1,37,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,n,0.733521177,Triangle,Star,Circle,Diamond,1,38,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,n,0.733473012,Triangle,Star,Circle,Diamond,1,39,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,n,0.76684618,Triangle,Star,Circle,Diamond,0,40,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.716886903,Triangle,Star,Circle,Diamond,1,41,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Top,n,0.683547292,Triangle,Star,Circle,Diamond,1,42,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.800162497,Triangle,Star,Circle,Diamond,1,43,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.61679306,Triangle,Star,Circle,Diamond,1,44,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.650170176,Triangle,Star,Circle,Diamond,1,45,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,They,Mismatch,Top,n,0.766858813,Triangle,Star,Circle,Diamond,1,46,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,n,0.716833211,Triangle,Star,Circle,Diamond,1,47,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.76684618,Triangle,Star,Circle,Diamond,1,48,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Top,n,0.700121162,Triangle,Star,Circle,Diamond,1,49,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,Self,Mismatch,Bottom,n,0.716808734,Triangle,Star,Circle,Diamond,1,50,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.766828019,Triangle,Star,Circle,Diamond,1,51,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.633567881,Triangle,Star,Circle,Diamond,1,52,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.783521512,Triangle,Star,Circle,Diamond,1,53,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Top,n,0.70014485,Triangle,Star,Circle,Diamond,1,54,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.566846022,Triangle,Star,Circle,Diamond,1,55,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,n,0.700167353,Triangle,Star,Circle,Diamond,1,56,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Top,m,0.58348069,Triangle,Star,Circle,Diamond,1,57,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.583565176,Triangle,Star,Circle,Diamond,1,58,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,m,0.583500825,Triangle,Star,Circle,Diamond,1,59,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Top,n,0.766871052,Triangle,Star,Circle,Diamond,1,60,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,n,0.900179355,Triangle,Star,Circle,Diamond,1,61,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.666817873,Triangle,Star,Circle,Diamond,1,62,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.700178802,Triangle,Star,Circle,Diamond,1,63,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,m,0.833494212,Triangle,Star,Circle,Diamond,1,64,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,m,0.61686136,Triangle,Star,Circle,Diamond,1,65,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Bottom,n,0.650170571,Triangle,Star,Circle,Diamond,1,66,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,We,Mismatch,Top,n,0.983453765,Triangle,Star,Circle,Diamond,1,67,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,m,0.583493324,Triangle,Star,Circle,Diamond,1,68,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Bottom,n,0.900217255,Triangle,Star,Circle,Diamond,1,69,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,n,0.933501595,Triangle,Star,Circle,Diamond,1,70,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,They,Mismatch,Bottom,n,0.750153476,Triangle,Star,Circle,Diamond,1,71,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,m,1.18345945,Triangle,Star,Circle,Diamond,1,72,3,l,h,15,Female,21,EXPERIMENT,1,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,n,0.700081288,Triangle,Star,Circle,Diamond,1,73,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,We,Mismatch,Top,n,0.866810925,Triangle,Star,Circle,Diamond,1,74,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,We,Mismatch,Top,n,0.766832362,Triangle,Star,Circle,Diamond,1,75,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,They,Mismatch,Bottom,n,0.766829204,Triangle,Star,Circle,Diamond,1,76,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,They,Mismatch,Bottom,n,0.850221657,Triangle,Star,Circle,Diamond,1,77,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Top,m,0.850180599,Triangle,Star,Circle,Diamond,1,78,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Top,n,0.650166623,Triangle,Star,Circle,Diamond,1,79,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,We,Mismatch,Bottom,n,0.90015093,Triangle,Star,Circle,Diamond,1,80,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,m,0.800143153,Triangle,Star,Circle,Diamond,1,81,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,n,0.716811102,Triangle,Star,Circle,Diamond,1,82,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,Self,Mismatch,Bottom,n,0.73352394,Triangle,Star,Circle,Diamond,1,83,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Top,m,0.650260584,Triangle,Star,Circle,Diamond,1,84,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Bottom,n,0.75016611,Triangle,Star,Circle,Diamond,1,85,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,m,1.000162655,Triangle,Star,Circle,Diamond,1,86,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.566818386,Triangle,Star,Circle,Diamond,1,87,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,n,0.733489988,Triangle,Star,Circle,Diamond,1,88,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Bottom,m,0.633551299,Triangle,Star,Circle,Diamond,1,89,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Bottom,n,0.666841561,Triangle,Star,Circle,Diamond,1,90,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Bottom,n,0.733551971,Triangle,Star,Circle,Diamond,1,91,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.616851095,Triangle,Star,Circle,Diamond,1,92,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,m,0.650183994,Triangle,Star,Circle,Diamond,1,93,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Top,n,0.68347465,Triangle,Star,Circle,Diamond,1,94,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,n,0.716876243,Triangle,Star,Circle,Diamond,1,95,3,l,h,15,Female,21,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Bottom,m,0.733508148,Triangle,Star,Circle,Diamond,1,96,3,l,h,15,Female,21,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,None,None,Star,Diamond,Circle,Triangle,3,1,0,r,h,16,Female,21,TRAINING,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Bottom,m,1.333484145,Star,Diamond,Circle,Triangle,1,2,0,r,h,16,Female,21,TRAINING,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,n,0.98347311,Star,Diamond,Circle,Triangle,1,3,0,r,h,16,Female,21,TRAINING,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Bottom,m,0.766824071,Star,Diamond,Circle,Triangle,1,4,0,r,h,16,Female,21,TRAINING,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Bottom,m,1.01691063,Star,Diamond,Circle,Triangle,1,5,0,r,h,16,Female,21,TRAINING,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Top,n,0.716860452,Star,Diamond,Circle,Triangle,0,6,0,r,h,16,Female,21,TRAINING,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
