"","Subject","Age","Gender","Handedness","Block","Trial","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
"271",16,24,"male","left",5,79,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,689,0.689,1
"272",16,24,"male","left",5,80,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,810,0.81,1
"273",16,24,"male","left",6,81,"S.bmp","你","Matching","你","Self","Self",2,508,0.508,1
"274",16,24,"male","left",6,82,"S.bmp","你","Matching","你","Self","Self",2,510,0.51,1
"275",16,24,"male","left",6,83,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,968,0.968,1
"276",16,24,"male","left",6,84,"S.bmp","你","Matching","你","Self","Self",2,810,0.81,1
"277",16,24,"male","left",6,85,"S.bmp","你","Matching","你","Self","Self",2,524,0.524,1
"278",16,24,"male","left",6,86,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,918,0.918,1
"279",16,24,"male","left",6,87,"S.bmp","生人","Nonmatching","你","Self","Self",1,720,0.72,1
"280",16,24,"male","left",6,88,"S.bmp","你","Matching","你","Self","Self",2,498,0.498,1
"281",16,24,"male","left",6,89,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,372,0.372,0
"282",16,24,"male","left",6,90,"S.bmp","你","Matching","你","Self","Self",2,590,0.59,1
"283",16,24,"male","left",6,91,"S.bmp","生人","Nonmatching","你","Self","Self",1,888,0.888,1
"284",16,24,"male","left",6,92,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,762,0.762,1
"285",16,24,"male","left",6,93,"P.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"286",16,24,"male","left",6,94,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,926,0.926,1
"287",16,24,"male","left",6,95,"P.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"288",16,24,"male","left",6,96,"P.bmp","生人","Matching","生人","Stranger","Stranger",2,666,0.666,1
"289",17,19,"male","right",1,1,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,735,0.735,1
"290",17,19,"male","right",1,2,"S.bmp","你","Matching","你","Self","Self",1,447,0.447,1
"291",17,19,"male","right",1,3,"S.bmp","生人","Nonmatching","你","Self","Self",2,703,0.703,1
"292",17,19,"male","right",1,4,"S.bmp","生人","Nonmatching","你","Self","Self",2,935,0.935,1
"293",17,19,"male","right",1,5,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,560,0.56,1
"294",17,19,"male","right",1,6,"S.bmp","你","Matching","你","Self","Self",1,482,0.482,1
"295",17,19,"male","right",1,7,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,1050,1.05,1
"296",17,19,"male","right",1,8,"S.bmp","你","Matching","你","Self","Self",1,546,0.546,1
"297",17,19,"male","right",1,9,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,562,0.562,1
"298",17,19,"male","right",1,10,"S.bmp","你","Matching","你","Self","Self",1,634,0.634,1
"299",17,19,"male","right",1,11,"S.bmp","你","Matching","你","Self","Self",1,578,0.578,1
"300",17,19,"male","right",1,12,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,570,0.57,0
"301",17,19,"male","right",1,13,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,596,0.596,0
"302",17,19,"male","right",1,14,"S.bmp","你","Matching","你","Self","Self",1,413,0.413,1
"303",17,19,"male","right",1,15,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,741,0.741,1
"304",17,19,"male","right",1,16,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,637,0.637,1
"305",17,19,"male","right",2,17,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,477,0.477,1
"306",17,19,"male","right",2,18,"S.bmp","你","Matching","你","Self","Self",1,525,0.525,1
"307",17,19,"male","right",2,19,"S.bmp","你","Matching","你","Self","Self",1,549,0.549,1
"308",17,19,"male","right",2,20,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,837,0.837,1
"309",17,19,"male","right",2,21,"S.bmp","生人","Nonmatching","你","Self","Self",2,823,0.823,1
"310",17,19,"male","right",2,22,"S.bmp","你","Matching","你","Self","Self",1,567,0.567,1
"311",17,19,"male","right",2,23,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,481,0.481,1
"312",17,19,"male","right",2,24,"S.bmp","生人","Nonmatching","你","Self","Self",1,511,0.511,0
"313",17,19,"male","right",2,25,"S.bmp","你","Matching","你","Self","Self",1,583,0.583,1
"314",17,19,"male","right",2,26,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,671,0.671,0
"315",17,19,"male","right",2,27,"S.bmp","你","Matching","你","Self","Self",1,591,0.591,1
"316",17,19,"male","right",2,28,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,791,0.791,1
"317",17,19,"male","right",2,29,"S.bmp","你","Matching","你","Self","Self",1,641,0.641,1
"318",17,19,"male","right",2,30,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,618,0.618,1
"319",17,19,"male","right",2,31,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,786,0.786,1
"320",17,19,"male","right",2,32,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,626,0.626,1
"321",17,19,"male","right",3,33,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,450,0.45,1
"322",17,19,"male","right",3,34,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,530,0.53,1
"323",17,19,"male","right",3,35,"S.bmp","你","Matching","你","Self","Self",1,890,0.89,1
"324",17,19,"male","right",3,36,"S.bmp","你","Matching","你","Self","Self",1,394,0.394,1
"325",17,19,"male","right",3,37,"S.bmp","生人","Nonmatching","你","Self","Self",1,420,0.42,0
"326",17,19,"male","right",3,38,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,421,0.421,0
"327",17,19,"male","right",3,39,"S.bmp","你","Matching","你","Self","Self",1,421,0.421,1
"328",17,19,"male","right",3,40,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,573,0.573,1
"329",17,19,"male","right",3,41,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,549,0.549,1
"330",17,19,"male","right",3,42,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,621,0.621,0
"331",17,19,"male","right",3,43,"S.bmp","你","Matching","你","Self","Self",1,557,0.557,1
"332",17,19,"male","right",3,44,"S.bmp","生人","Nonmatching","你","Self","Self",2,982,0.982,1
"333",17,19,"male","right",3,45,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,512,0.512,1
"334",17,19,"male","right",3,46,"S.bmp","你","Matching","你","Self","Self",1,567,0.567,1
"335",17,19,"male","right",3,47,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,743,0.743,1
"336",17,19,"male","right",3,48,"S.bmp","你","Matching","你","Self","Self",1,559,0.559,1
"337",17,19,"male","right",4,49,"S.bmp","生人","Nonmatching","你","Self","Self",NA,0,0,0
"338",17,19,"male","right",4,50,"S.bmp","你","Matching","你","Self","Self",1,634,0.634,1
"339",17,19,"male","right",4,51,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,579,0.579,1
"340",17,19,"male","right",4,52,"S.bmp","你","Matching","你","Self","Self",1,500,0.5,1
"341",17,19,"male","right",4,53,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,540,0.54,1
"342",17,19,"male","right",4,54,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,540,0.54,1
"343",17,19,"male","right",4,55,"S.bmp","你","Matching","你","Self","Self",1,372,0.372,1
"344",17,19,"male","right",4,56,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,556,0.556,1
"345",17,19,"male","right",4,57,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,548,0.548,0
"346",17,19,"male","right",4,58,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,605,0.605,1
"347",17,19,"male","right",4,59,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,469,0.469,1
"348",17,19,"male","right",4,60,"S.bmp","你","Matching","你","Self","Self",1,565,0.565,1
"349",17,19,"male","right",4,61,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,621,0.621,0
"350",17,19,"male","right",4,62,"S.bmp","你","Matching","你","Self","Self",1,501,0.501,1
"351",17,19,"male","right",4,63,"S.bmp","你","Matching","你","Self","Self",1,525,0.525,1
"352",17,19,"male","right",4,64,"S.bmp","生人","Nonmatching","你","Self","Self",1,565,0.565,0
"353",17,19,"male","right",5,65,"S.bmp","你","Matching","你","Self","Self",1,1013,1.013,1
"354",17,19,"male","right",5,66,"S.bmp","你","Matching","你","Self","Self",1,526,0.526,1
"355",17,19,"male","right",5,67,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,551,0.551,1
"356",17,19,"male","right",5,68,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,943,0.943,1
"357",17,19,"male","right",5,69,"S.bmp","生人","Nonmatching","你","Self","Self",2,855,0.855,1
"358",17,19,"male","right",5,70,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,559,0.559,0
"359",17,19,"male","right",5,71,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,623,0.623,1
"360",17,19,"male","right",5,72,"S.bmp","生人","Nonmatching","你","Self","Self",2,999,0.999,1
"361",17,19,"male","right",5,73,"S.bmp","你","Matching","你","Self","Self",1,807,0.807,1
"362",17,19,"male","right",5,74,"S.bmp","你","Matching","你","Self","Self",1,497,0.497,1
"363",17,19,"male","right",5,75,"S.bmp","你","Matching","你","Self","Self",1,394,0.394,1
"364",17,19,"male","right",5,76,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,650,0.65,1
"365",17,19,"male","right",5,77,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,434,0.434,1
"366",17,19,"male","right",5,78,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,602,0.602,1
"367",17,19,"male","right",5,79,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,530,0.53,0
"368",17,19,"male","right",5,80,"S.bmp","你","Matching","你","Self","Self",1,450,0.45,1
"369",17,19,"male","right",6,81,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,634,0.634,1
"370",17,19,"male","right",6,82,"S.bmp","你","Matching","你","Self","Self",1,532,0.532,1
"371",17,19,"male","right",6,83,"S.bmp","你","Matching","你","Self","Self",1,581,0.581,1
"372",17,19,"male","right",6,84,"S.bmp","生人","Nonmatching","你","Self","Self",2,621,0.621,1
"373",17,19,"male","right",6,85,"S.bmp","你","Matching","你","Self","Self",1,429,0.429,1
"374",17,19,"male","right",6,86,"S.bmp","生人","Nonmatching","你","Self","Self",2,773,0.773,1
"375",17,19,"male","right",6,87,"S.bmp","你","Matching","你","Self","Self",1,613,0.613,1
"376",17,19,"male","right",6,88,"S.bmp","你","Matching","你","Self","Self",1,781,0.781,1
"377",17,19,"male","right",6,89,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,541,0.541,1
"378",17,19,"male","right",6,90,"S.bmp","你","Matching","你","Self","Self",1,573,0.573,1
"379",17,19,"male","right",6,91,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,677,0.677,1
"380",17,19,"male","right",6,92,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,549,0.549,1
"381",17,19,"male","right",6,93,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,797,0.797,1
"382",17,19,"male","right",6,94,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,445,0.445,1
"383",17,19,"male","right",6,95,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,629,0.629,1
"384",17,19,"male","right",6,96,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,517,0.517,1
"385",18,27,"male","right",1,1,"T.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"386",18,27,"male","right",1,2,"T.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"387",18,27,"male","right",1,3,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,1008,1.008,1
"388",18,27,"male","right",1,4,"T.bmp","生人","Matching","生人","Stranger","Stranger",1,970,0.97,0
"389",18,27,"male","right",1,5,"C.bmp","你","Matching","你","Self","Self",2,684,0.684,1
"390",18,27,"male","right",1,6,"C.bmp","生人","Nonmatching","你","Self","Self",1,870,0.87,1
"391",18,27,"male","right",1,7,"C.bmp","你","Matching","你","Self","Self",2,624,0.624,1
"392",18,27,"male","right",1,8,"C.bmp","生人","Nonmatching","你","Self","Self",1,802,0.802,1
"393",18,27,"male","right",1,9,"C.bmp","你","Matching","你","Self","Self",2,628,0.628,1
"394",18,27,"male","right",1,10,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",NA,0,0,0
"395",18,27,"male","right",1,11,"T.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"396",18,27,"male","right",1,12,"C.bmp","你","Matching","你","Self","Self",2,731,0.731,1
"397",18,27,"male","right",1,13,"C.bmp","你","Matching","你","Self","Self",2,661,0.661,1
"398",18,27,"male","right",1,14,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,719,0.719,1
"399",18,27,"male","right",1,15,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,888,0.888,1
"400",18,27,"male","right",1,16,"C.bmp","你","Matching","你","Self","Self",2,651,0.651,1
"401",18,27,"male","right",2,17,"C.bmp","生人","Nonmatching","你","Self","Self",NA,0,0,0
"402",18,27,"male","right",2,18,"C.bmp","你","Matching","你","Self","Self",2,718,0.718,1
"403",18,27,"male","right",2,19,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,832,0.832,1
"404",18,27,"male","right",2,20,"C.bmp","你","Matching","你","Self","Self",2,626,0.626,1
"405",18,27,"male","right",2,21,"C.bmp","你","Matching","你","Self","Self",2,596,0.596,1
"406",18,27,"male","right",2,22,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,998,0.998,1
"407",18,27,"male","right",2,23,"C.bmp","你","Matching","你","Self","Self",2,632,0.632,1
"408",18,27,"male","right",2,24,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,643,0.643,1
"409",18,27,"male","right",2,25,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,981,0.981,1
"410",18,27,"male","right",2,26,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,903,0.903,1
"411",18,27,"male","right",2,27,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,705,0.705,1
"412",18,27,"male","right",2,28,"C.bmp","生人","Nonmatching","你","Self","Self",1,995,0.995,1
"413",18,27,"male","right",2,29,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,820,0.82,1
"414",18,27,"male","right",2,30,"C.bmp","你","Matching","你","Self","Self",2,422,0.422,1
"415",18,27,"male","right",2,31,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,648,0.648,1
"416",18,27,"male","right",2,32,"C.bmp","你","Matching","你","Self","Self",2,554,0.554,1
"417",18,27,"male","right",3,33,"C.bmp","你","Matching","你","Self","Self",2,636,0.636,1
"418",18,27,"male","right",3,34,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,590,0.59,1
"419",18,27,"male","right",3,35,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,480,0.48,1
"420",18,27,"male","right",3,36,"C.bmp","你","Matching","你","Self","Self",2,499,0.499,1
"421",18,27,"male","right",3,37,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,613,0.613,0
"422",18,27,"male","right",3,38,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,807,0.807,1
"423",18,27,"male","right",3,39,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,737,0.737,1
"424",18,27,"male","right",3,40,"C.bmp","你","Matching","你","Self","Self",2,507,0.507,1
"425",18,27,"male","right",3,41,"C.bmp","生人","Nonmatching","你","Self","Self",1,813,0.813,1
"426",18,27,"male","right",3,42,"C.bmp","你","Matching","你","Self","Self",2,583,0.583,1
"427",18,27,"male","right",3,43,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,1009,1.009,1
"428",18,27,"male","right",3,44,"C.bmp","生人","Nonmatching","你","Self","Self",1,770,0.77,1
"429",18,27,"male","right",3,45,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,508,0.508,0
"430",18,27,"male","right",3,46,"C.bmp","你","Matching","你","Self","Self",2,574,0.574,1
"431",18,27,"male","right",3,47,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,720,0.72,1
"432",18,27,"male","right",3,48,"C.bmp","你","Matching","你","Self","Self",2,594,0.594,1
"433",18,27,"male","right",4,49,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,941,0.941,1
"434",18,27,"male","right",4,50,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,711,0.711,1
"435",18,27,"male","right",4,51,"C.bmp","你","Matching","你","Self","Self",2,497,0.497,1
"436",18,27,"male","right",4,52,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,739,0.739,1
"437",18,27,"male","right",4,53,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,573,0.573,1
"438",18,27,"male","right",4,54,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,799,0.799,1
"439",18,27,"male","right",4,55,"C.bmp","你","Matching","你","Self","Self",2,457,0.457,1
"440",18,27,"male","right",4,56,"C.bmp","生人","Nonmatching","你","Self","Self",NA,0,0,0
"441",18,27,"male","right",4,57,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,804,0.804,1
"442",18,27,"male","right",4,58,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,774,0.774,1
"443",18,27,"male","right",4,59,"C.bmp","你","Matching","你","Self","Self",2,600,0.6,1
"444",18,27,"male","right",4,60,"C.bmp","你","Matching","你","Self","Self",2,579,0.579,1
"445",18,27,"male","right",4,61,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,541,0.541,1
"446",18,27,"male","right",4,62,"C.bmp","你","Matching","你","Self","Self",2,479,0.479,1
"447",18,27,"male","right",4,63,"C.bmp","生人","Nonmatching","你","Self","Self",1,809,0.809,1
"448",18,27,"male","right",4,64,"C.bmp","你","Matching","你","Self","Self",2,515,0.515,1
"449",18,27,"male","right",5,65,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,557,0.557,1
"450",18,27,"male","right",5,66,"C.bmp","你","Matching","你","Self","Self",2,583,0.583,1
"451",18,27,"male","right",5,67,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,825,0.825,1
"452",18,27,"male","right",5,68,"C.bmp","你","Matching","你","Self","Self",2,643,0.643,1
"453",18,27,"male","right",5,69,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,733,0.733,1
"454",18,27,"male","right",5,70,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",2,799,0.799,0
