"","Subject","Block","Trial","Gender","Age","Handedness","First_Language","Matching","Origin_Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","English_Identity","Standarlized_Identity"
"4183",14,2,63,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.683515459,1,683.515459,"Self","Self"
"4184",14,2,64,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",1.133480934,1,1133.480934,"They","Group-Stranger"
"4185",14,2,65,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.800186027,1,800.186027,"You","Stranger"
"4186",14,2,66,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.766799805,1,766.799805,"We","Group-Self"
"4187",14,2,67,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.750158017,1,750.158017,"You","Stranger"
"4188",14,2,68,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.866756338,1,866.756338,"You","Stranger"
"4189",14,2,69,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.916811984,1,916.811984,"They","Group-Stranger"
"4190",14,2,70,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.766874421,1,766.874421,"Self","Self"
"4191",14,2,71,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.850179691,1,850.179691,"You","Stranger"
"4192",14,2,72,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.533518282,1,533.518282,"Self","Self"
"4193",14,2,73,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.68349335,1,683.49335,"They","Group-Stranger"
"4194",14,2,74,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",1.10016459,1,1100.16459,"We","Group-Self"
"4195",14,2,75,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.833498423,1,833.498423,"You","Stranger"
"4196",14,2,76,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.716833777,1,716.833777,"We","Group-Self"
"4197",14,2,77,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",1.150149963,1,1150.149963,"They","Group-Stranger"
"4198",14,2,78,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.833509478,1,833.509478,"You","Stranger"
"4199",14,2,79,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.783485415,1,783.485415,"You","Stranger"
"4200",14,2,80,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.850173374,0,850.173374,"We","Group-Self"
"4201",14,2,81,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.683495719,1,683.495719,"They","Group-Stranger"
"4202",14,2,82,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.750222368,1,750.222368,"Self","Self"
"4203",14,2,83,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.766796252,1,766.796252,"You","Stranger"
"4204",14,2,84,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.883500378,1,883.500378,"You","Stranger"
"4205",14,2,85,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.983489679,1,983.489679,"They","Group-Stranger"
"4206",14,2,86,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.73349412,1,733.49412,"They","Group-Stranger"
"4207",14,2,87,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.666827085,1,666.827085,"They","Group-Stranger"
"4208",14,2,88,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.900154799,1,900.154799,"We","Group-Self"
"4209",14,2,89,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.966806437,1,966.806437,"We","Group-Self"
"4210",14,2,90,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.750167886,1,750.167886,"Self","Self"
"4211",14,2,91,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",1.033514531,1,1033.514531,"You","Stranger"
"4212",14,2,92,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.850174953,1,850.174953,"We","Group-Self"
"4213",14,2,93,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.633492186,1,633.492186,"Self","Self"
"4214",14,2,94,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",1.033479,1,1033.479,"You","Stranger"
"4215",14,2,95,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.800154839,1,800.154839,"You","Stranger"
"4216",14,2,96,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.783530816,1,783.530816,"You","Stranger"
"4217",14,3,1,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.683499667,1,683.499667,"We","Group-Self"
"4218",14,3,2,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.716817985,1,716.817985,"Self","Self"
"4219",14,3,3,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.700184488,1,700.184488,"They","Group-Stranger"
"4220",14,3,4,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.666820373,0,666.820373,"You","Stranger"
"4221",14,3,5,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.466827559,1,466.827559,"Self","Self"
"4222",14,3,6,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.650158056,1,650.158056,"Self","Self"
"4223",14,3,7,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.883502746,1,883.502746,"You","Stranger"
"4224",14,3,8,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.633497713,1,633.497713,"Self","Self"
"4225",14,3,9,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.500167196,1,500.167196,"You","Stranger"
"4226",14,3,10,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.850122051,1,850.122051,"We","Group-Self"
"4227",14,3,11,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.716809694,1,716.809694,"They","Group-Stranger"
"4228",14,3,12,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.883541831,1,883.541831,"You","Stranger"
"4229",14,3,13,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.633520216,1,633.520216,"Self","Self"
"4230",14,3,14,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.750196707,1,750.196707,"They","Group-Stranger"
"4231",14,3,15,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.716810879,1,716.810879,"You","Stranger"
"4232",14,3,16,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.883468004,1,883.468004,"We","Group-Self"
"4233",14,3,17,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.833499608,1,833.499608,"We","Group-Self"
"4234",14,3,18,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.650119366,1,650.119366,"You","Stranger"
"4235",14,3,19,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.683508747,1,683.508747,"They","Group-Stranger"
"4236",14,3,20,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.916819485,0,916.819485,"We","Group-Self"
"4237",14,3,21,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",1.416839422,1,1416.839422,"We","Group-Self"
"4238",14,3,22,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",1.033479,1,1033.479,"You","Stranger"
"4239",14,3,23,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.883484586,1,883.484586,"Self","Self"
"4240",14,3,24,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.716839699,1,716.839699,"You","Stranger"
"4241",14,3,25,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.933518913,1,933.518913,"They","Group-Stranger"
"4242",14,3,26,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.750172624,1,750.172624,"You","Stranger"
"4243",14,3,27,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.733483855,1,733.483855,"You","Stranger"
"4244",14,3,28,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",1.133462379,1,1133.462379,"We","Group-Self"
"4245",14,3,29,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.733493331,1,733.493331,"We","Group-Self"
"4246",14,3,30,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.683505984,1,683.505984,"Self","Self"
"4247",14,3,31,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.633545483,1,633.545483,"Self","Self"
"4248",14,3,32,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",1.050131052,1,1050.131052,"We","Group-Self"
"4249",14,3,33,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",1.250149923,1,1250.149923,"You","Stranger"
"4250",14,3,34,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.600162419,1,600.162419,"Self","Self"
"4251",14,3,35,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.750161175,1,750.161175,"Self","Self"
"4252",14,3,36,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",1.116833224,1,1116.833224,"They","Group-Stranger"
"4253",14,3,37,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.850187982,1,850.187982,"Self","Self"
"4254",14,3,38,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.866902807,1,866.902807,"They","Group-Stranger"
"4255",14,3,39,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",1.250169268,1,1250.169268,"They","Group-Stranger"
"4256",14,3,40,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",1.050161846,1,1050.161846,"You","Stranger"
"4257",14,3,41,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.950158727,1,950.158727,"They","Group-Stranger"
"4258",14,3,42,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.583482335,1,583.482335,"Self","Self"
"4259",14,3,43,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.916851858,1,916.851858,"We","Group-Self"
"4260",14,3,44,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.850165873,1,850.165873,"You","Stranger"
"4261",14,3,45,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.766864946,1,766.864946,"They","Group-Stranger"
"4262",14,3,46,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","They","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.750188416,1,750.188416,"Self","Self"
"4263",14,3,47,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.900141376,1,900.141376,"They","Group-Stranger"
"4264",14,3,48,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.583479572,1,583.479572,"Self","Self"
"4265",14,3,49,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.633563643,1,633.563643,"We","Group-Self"
"4266",14,3,50,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.866902412,1,866.902412,"Self","Self"
"4267",14,3,51,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.733509122,1,733.509122,"Self","Self"
"4268",14,3,52,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","They","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.883503931,1,883.503931,"We","Group-Self"
"4269",14,3,53,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","We","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.766819544,1,766.819544,"You","Stranger"
"4270",14,3,54,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.800152075,1,800.152075,"We","Group-Self"
"4271",14,3,55,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.616835395,1,616.835395,"We","Group-Self"
"4272",14,3,56,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","You","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.700196331,1,700.196331,"Self","Self"
"4273",14,3,57,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.766829809,1,766.829809,"You","Stranger"
"4274",14,3,58,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",1.000147653,1,1000.147653,"You","Stranger"
"4275",14,3,59,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.783500417,1,783.500417,"They","Group-Stranger"
"4276",14,3,60,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.733488198,1,733.488198,"You","Stranger"
"4277",14,3,61,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.766836126,1,766.836126,"We","Group-Self"
"4278",14,3,62,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.91687673,1,916.87673,"We","Group-Self"
"4279",14,3,63,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.900193094,1,900.193094,"They","Group-Stranger"
"4280",14,3,64,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.616825131,1,616.825131,"They","Group-Stranger"
"4281",14,3,65,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.666834981,1,666.834981,"They","Group-Stranger"
"4282",14,3,66,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","Self","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.68348506,1,683.48506,"They","Group-Stranger"
"4283",14,3,67,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.933500358,1,933.500358,"We","Group-Self"
"4284",14,3,68,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","Self","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.883492876,1,883.492876,"You","Stranger"
"4285",14,3,69,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",1.066813109,1,1066.813109,"We","Group-Self"
"4286",14,3,70,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.983494811,1,983.494811,"We","Group-Self"
"4287",14,3,71,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.900146903,1,900.146903,"You","Stranger"
"4288",14,3,72,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","We","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.733550971,1,733.550971,"They","Group-Stranger"
"4289",14,3,73,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.833495265,1,833.495265,"You","Stranger"
"4290",14,3,74,"Female",24,"r","Hungarian","Mismatch","They","EXPERIMENT","You","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.766802568,1,766.802568,"They","Group-Stranger"
"4291",14,3,75,"Female",24,"r","Hungarian","Mismatch","Self","EXPERIMENT","We","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.716873256,1,716.873256,"Self","Self"
"4292",14,3,76,"Female",24,"r","Hungarian","Match","They","EXPERIMENT","They","They","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.850167057,1,850.167057,"They","Group-Stranger"
"4293",14,3,77,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.566857524,1,566.857524,"Self","Self"
"4294",14,3,78,"Female",24,"r","Hungarian","Match","We","EXPERIMENT","We","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.766855076,1,766.855076,"We","Group-Self"
"4295",14,3,79,"Female",24,"r","Hungarian","Match","You","EXPERIMENT","You","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","n",0.933506675,1,933.506675,"You","Stranger"
"4296",14,3,80,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.550186916,1,550.186916,"Self","Self"
"4297",14,3,81,"Female",24,"r","Hungarian","Match","Self","EXPERIMENT","Self","Self","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","n",0.516842541,1,516.842541,"Self","Self"
"4298",14,3,82,"Female",24,"r","Hungarian","Mismatch","You","EXPERIMENT","They","You","TRIANGLE","CIRCLE","DIAMOND","STAR","Bottom","m",0.750165518,1,750.165518,"You","Stranger"
"4299",14,3,83,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","You","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.883493271,1,883.493271,"We","Group-Self"
"4300",14,3,84,"Female",24,"r","Hungarian","Mismatch","We","EXPERIMENT","Self","We","TRIANGLE","CIRCLE","DIAMOND","STAR","Top","m",0.733480302,1,733.480302,"We","Group-Self"
