responseKey,respCorr,match,block,participant_id,age,sex,handedness,respRt,shape
l,1,no,selfS,LS99,20,f,right,0.755505,stranger-related
a,1,yes,selfS,LS99,20,f,right,0.9311,stranger-related
a,1,yes,selfS,LS99,20,f,right,0.644945,stranger-related
a,1,yes,selfS,LS99,20,f,right,0.53127,stranger-related
a,1,yes,selfS,LS99,20,f,right,0.934435,self-related
l,0,yes,selfS,LS99,20,f,right,0.56365,stranger-related
a,1,yes,selfS,LS99,20,f,right,0.58484,self-related
l,1,no,selfS,LS99,20,f,right,0.857315,stranger-related
a,1,yes,selfS,LS99,20,f,right,0.773365,stranger-related
l,1,no,selfS,LS99,20,f,right,0.572725,self-related
a,1,yes,selfS,LS99,20,f,right,0.65109,stranger-related
a,1,yes,selfS,LS99,20,f,right,0.562935,stranger-related
l,1,no,selfS,LS99,20,f,right,0.67963,self-related
l,1,no,selfS,LS99,20,f,right,0.796405,stranger-related
l,1,no,selfS,LS99,20,f,right,0.69738,stranger-related
l,1,no,selfS,LS99,20,f,right,1.01314,stranger-related
a,1,yes,selfS,LS99,20,f,right,0.586265,self-related
l,1,no,selfS,LS99,20,f,right,0.697275,stranger-related
a,0,no,selfS,LS99,20,f,right,0.715285,self-related
l,1,no,selfS,LS99,20,f,right,0.75399,self-related
a,1,yes,selfS,LS99,20,f,right,0.90052,self-related
l,1,no,selfS,AC99,21,f,right,1.345,self-related
a,1,yes,selfS,AC99,21,f,right,0.923,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.649,self-related
l,1,no,selfS,AC99,21,f,right,0.835,stranger-related
l,1,no,selfS,AC99,21,f,right,0.786,stranger-related
l,1,no,selfS,AC99,21,f,right,1.03,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.743,self-related
a,1,yes,selfS,AC99,21,f,right,0.692,self-related
l,1,no,selfS,AC99,21,f,right,1.092,self-related
l,0,yes,selfS,AC99,21,f,right,0.998,stranger-related
l,1,no,selfS,AC99,21,f,right,1.359,self-related
l,1,no,selfS,AC99,21,f,right,1.213,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.96,self-related
l,0,yes,selfS,AC99,21,f,right,0.76,stranger-related
missed,missed,yes,selfS,AC99,21,f,right,,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.968,self-related
l,1,no,selfS,AC99,21,f,right,0.899,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.887,self-related
a,0,no,selfS,AC99,21,f,right,0.792,self-related
a,1,yes,selfS,AC99,21,f,right,1.299,self-related
l,1,no,selfS,AC99,21,f,right,0.781,stranger-related
l,1,no,selfS,AC99,21,f,right,1.248,self-related
l,1,no,selfS,AC99,21,f,right,0.975,self-related
l,1,no,selfS,AC99,21,f,right,1.507,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.253,stranger-related
a,0,no,selfS,AC99,21,f,right,0.667,stranger-related
a,0,no,selfS,AC99,21,f,right,1.124,self-related
a,1,yes,selfS,AC99,21,f,right,1.408,stranger-related
l,1,no,selfS,AC99,21,f,right,1.344,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.331,stranger-related
l,1,no,selfS,AC99,21,f,right,0.977,stranger-related
missed,missed,no,selfS,AC99,21,f,right,,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.037,self-related
l,1,no,selfS,AC99,21,f,right,1.008,self-related
a,1,yes,selfS,AC99,21,f,right,1.202,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.417,stranger-related
a,0,no,selfS,AC99,21,f,right,0.967,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.366,self-related
l,0,yes,selfS,AC99,21,f,right,0.753,stranger-related
a,0,no,selfS,AC99,21,f,right,1.054,stranger-related
l,1,no,selfS,AC99,21,f,right,0.938,stranger-related
a,0,no,selfS,AC99,21,f,right,0.835,self-related
missed,missed,no,selfS,AC99,21,f,right,,stranger-related
missed,missed,no,selfS,AC99,21,f,right,,self-related
l,0,yes,selfS,AC99,21,f,right,1.174,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.166,self-related
l,0,yes,selfS,AC99,21,f,right,0.765,stranger-related
l,1,no,selfS,AC99,21,f,right,1.108,self-related
a,1,yes,selfS,AC99,21,f,right,1.074,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.853,self-related
l,0,yes,selfS,AC99,21,f,right,0.783,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.136,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.207,self-related
a,0,no,selfS,AC99,21,f,right,0.76,self-related
l,1,no,selfS,AC99,21,f,right,1.308,self-related
l,0,yes,selfS,AC99,21,f,right,1.337,stranger-related
a,0,no,selfS,AC99,21,f,right,0.956,self-related
a,1,yes,selfS,AC99,21,f,right,0.698,self-related
l,1,no,selfS,AC99,21,f,right,1.063,self-related
missed,missed,yes,selfS,AC99,21,f,right,,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.077,self-related
l,1,no,selfS,AC99,21,f,right,0.612,stranger-related
a,0,no,selfS,AC99,21,f,right,0.916,self-related
missed,missed,yes,selfS,AC99,21,f,right,,self-related
l,1,no,selfS,AC99,21,f,right,0.696,stranger-related
l,1,no,selfS,AC99,21,f,right,0.779,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.718,self-related
a,0,no,selfS,AC99,21,f,right,0.704,self-related
l,1,no,selfS,AC99,21,f,right,0.843,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.116,self-related
l,1,no,selfS,AC99,21,f,right,0.917,stranger-related
l,1,no,selfS,AC99,21,f,right,0.913,stranger-related
l,1,no,selfS,AC99,21,f,right,1.333,stranger-related
l,1,no,selfS,AC99,21,f,right,1.026,self-related
a,1,yes,selfS,AC99,21,f,right,0.854,self-related
a,1,yes,selfS,AC99,21,f,right,0.877,self-related
l,1,no,selfS,AC99,21,f,right,0.895,self-related
l,0,yes,selfS,AC99,21,f,right,1.088,stranger-related
l,1,no,selfS,AC99,21,f,right,1.213,stranger-related
a,0,no,selfS,AC99,21,f,right,0.805,self-related
l,0,yes,selfS,AC99,21,f,right,0.951,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.154,self-related
l,1,no,selfS,AC99,21,f,right,1.03,self-related
l,0,yes,selfS,AC99,21,f,right,0.855,stranger-related
a,0,no,selfS,AC99,21,f,right,1.44,stranger-related
l,1,no,selfS,AC99,21,f,right,0.866,self-related
l,0,yes,selfS,AC99,21,f,right,1.077,stranger-related
missed,missed,no,selfS,AC99,21,f,right,,stranger-related
a,0,no,selfS,AC99,21,f,right,0.912,self-related
a,1,yes,selfS,AC99,21,f,right,0.815,self-related
l,1,no,selfS,AC99,21,f,right,1.045,self-related
missed,missed,no,selfS,AC99,21,f,right,,stranger-related
l,1,no,selfS,AC99,21,f,right,1.115,self-related
l,1,no,selfS,AC99,21,f,right,0.814,self-related
l,1,no,selfS,AC99,21,f,right,0.996,stranger-related
l,1,no,selfS,AC99,21,f,right,0.814,stranger-related
l,1,no,selfS,AC99,21,f,right,0.709,stranger-related
l,1,no,selfS,AC99,21,f,right,0.602,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.8,self-related
l,1,no,selfS,AC99,21,f,right,1.176,self-related
l,1,no,selfS,AC99,21,f,right,0.795,stranger-related
l,1,no,selfS,AC99,21,f,right,0.653,stranger-related
a,0,no,selfS,AC99,21,f,right,0.959,self-related
missed,missed,yes,selfS,AC99,21,f,right,,self-related
l,0,yes,selfS,AC99,21,f,right,0.698,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.938,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.582,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.096,self-related
l,1,no,selfS,AC99,21,f,right,0.809,self-related
l,1,no,selfS,AC99,21,f,right,0.883,self-related
l,0,yes,selfS,AC99,21,f,right,1.251,stranger-related
missed,missed,yes,selfS,AC99,21,f,right,,stranger-related
l,1,no,selfS,AC99,21,f,right,0.869,self-related
l,1,no,selfS,AC99,21,f,right,0.647,self-related
l,1,no,selfS,AC99,21,f,right,0.812,stranger-related
l,1,no,selfS,AC99,21,f,right,0.59,stranger-related
l,1,no,selfS,AC99,21,f,right,0.818,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.794,self-related
a,1,yes,selfS,AC99,21,f,right,0.511,self-related
l,1,no,selfS,AC99,21,f,right,0.994,self-related
l,0,yes,selfS,AC99,21,f,right,1.407,stranger-related
l,0,yes,selfS,AC99,21,f,right,1.125,stranger-related
l,1,no,selfS,AC99,21,f,right,1.451,self-related
l,1,no,selfS,AC99,21,f,right,1.28,stranger-related
l,1,no,selfS,AC99,21,f,right,0.824,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.76,self-related
a,1,yes,selfS,AC99,21,f,right,0.78,self-related
a,1,yes,selfS,AC99,21,f,right,0.666,self-related
a,1,yes,selfS,AC99,21,f,right,0.644,self-related
a,0,no,selfS,AC99,21,f,right,0.733,stranger-related
l,1,no,selfS,AC99,21,f,right,1.188,self-related
a,1,yes,selfS,AC99,21,f,right,0.824,self-related
a,1,yes,selfS,AC99,21,f,right,0.725,self-related
l,0,yes,selfS,AC99,21,f,right,0.978,stranger-related
missed,missed,yes,selfS,AC99,21,f,right,,stranger-related
l,0,yes,selfS,AC99,21,f,right,0.947,stranger-related
l,1,no,selfS,AC99,21,f,right,0.793,stranger-related
a,0,no,selfS,AC99,21,f,right,1.366,stranger-related
missed,missed,yes,selfS,AC99,21,f,right,,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.855,self-related
a,0,no,selfS,AC99,21,f,right,0.654,self-related
l,0,yes,selfS,AC99,21,f,right,1.16,stranger-related
l,1,no,selfS,AC99,21,f,right,1.245,stranger-related
a,0,no,selfS,AC99,21,f,right,1.45,self-related
l,0,yes,selfS,AC99,21,f,right,0.792,stranger-related
l,1,no,selfS,AC99,21,f,right,1.377,stranger-related
l,1,no,selfS,AC99,21,f,right,0.978,stranger-related
l,1,no,selfS,AC99,21,f,right,1.376,self-related
l,1,no,selfS,AC99,21,f,right,1.394,stranger-related
l,1,no,selfS,AC99,21,f,right,0.93,stranger-related
l,0,yes,selfS,AC99,21,f,right,0.974,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.194,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.017,self-related
a,1,yes,selfS,AC99,21,f,right,0.645,self-related
a,1,yes,selfS,AC99,21,f,right,0.701,self-related
a,1,yes,selfS,AC99,21,f,right,0.632,self-related
l,0,yes,selfS,AC99,21,f,right,0.914,stranger-related
l,1,no,selfS,AC99,21,f,right,1.145,stranger-related
l,1,no,selfS,AC99,21,f,right,1.276,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.85,stranger-related
l,1,no,selfS,AC99,21,f,right,1.164,self-related
l,1,no,selfS,AC99,21,f,right,0.974,self-related
l,1,no,selfS,AC99,21,f,right,0.906,self-related
a,1,yes,selfS,AC99,21,f,right,0.988,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.971,stranger-related
l,1,no,selfS,AC99,21,f,right,0.855,self-related
a,1,yes,selfS,AC99,21,f,right,1.277,self-related
a,1,yes,selfS,AC99,21,f,right,1.162,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.931,self-related
a,0,no,selfS,AC99,21,f,right,0.679,stranger-related
l,1,no,selfS,AC99,21,f,right,1.305,self-related
a,1,yes,selfS,AC99,21,f,right,1.026,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.975,stranger-related
l,1,no,selfS,AC99,21,f,right,0.929,self-related
l,0,yes,selfS,AC99,21,f,right,1.417,stranger-related
l,1,no,selfS,AC99,21,f,right,1.042,self-related
a,1,yes,selfS,AC99,21,f,right,1.036,self-related
a,1,yes,selfS,AC99,21,f,right,0.843,self-related
a,1,yes,selfS,AC99,21,f,right,1.511,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.817,stranger-related
missed,missed,yes,selfS,AC99,21,f,right,,self-related
a,1,yes,selfS,AC99,21,f,right,0.651,self-related
l,1,no,selfS,AC99,21,f,right,0.866,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.947,stranger-related
l,1,no,selfS,AC99,21,f,right,1.102,self-related
l,1,no,selfS,AC99,21,f,right,1.315,self-related
a,0,no,selfS,AC99,21,f,right,1.018,self-related
l,0,yes,selfS,AC99,21,f,right,1.439,stranger-related
l,1,no,selfS,AC99,21,f,right,1.035,self-related
l,1,no,selfS,AC99,21,f,right,0.862,self-related
a,1,yes,selfS,AC99,21,f,right,1.142,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.065,self-related
a,1,yes,selfS,AC99,21,f,right,0.852,self-related
a,1,yes,selfS,AC99,21,f,right,1.062,stranger-related
missed,missed,yes,selfS,AC99,21,f,right,,self-related
l,0,yes,selfS,AC99,21,f,right,1.112,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.11,self-related
a,1,yes,selfS,AC99,21,f,right,0.78,self-related
a,1,yes,selfS,AC99,21,f,right,0.864,self-related
a,1,yes,selfS,AC99,21,f,right,1.309,stranger-related
l,1,no,selfS,AC99,21,f,right,0.904,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.948,self-related
a,1,yes,selfS,AC99,21,f,right,0.802,self-related
missed,missed,yes,selfS,AC99,21,f,right,,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.95,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.816,self-related
a,0,no,selfS,AC99,21,f,right,1.177,self-related
a,1,yes,selfS,AC99,21,f,right,0.942,self-related
a,1,yes,selfS,AC99,21,f,right,0.794,self-related
l,0,yes,selfS,AC99,21,f,right,0.991,stranger-related
l,1,no,selfS,AC99,21,f,right,1.111,stranger-related
l,1,no,selfS,AC99,21,f,right,0.706,stranger-related
l,0,yes,selfS,AC99,21,f,right,1.483,stranger-related
missed,missed,no,selfS,AC99,21,f,right,,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.08,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.869,self-related
l,0,yes,selfS,AC99,21,f,right,0.96,stranger-related
a,1,yes,selfS,AC99,21,f,right,0.861,self-related
a,1,yes,selfS,AC99,21,f,right,0.813,self-related
a,1,yes,selfS,AC99,21,f,right,0.591,self-related
l,1,no,selfS,AC99,21,f,right,1.399,self-related
a,1,yes,selfS,AC99,21,f,right,0.899,self-related
a,1,yes,selfS,AC99,21,f,right,0.831,self-related
l,1,no,selfS,AC99,21,f,right,1.36,stranger-related
l,1,no,selfS,AC99,21,f,right,0.63,stranger-related
l,1,no,selfS,AC99,21,f,right,1.312,self-related
l,0,yes,selfS,AC99,21,f,right,0.801,stranger-related
l,1,no,selfS,AC99,21,f,right,1.252,self-related
l,1,no,selfS,AC99,21,f,right,1.319,self-related
l,1,no,selfS,AC99,21,f,right,1.328,self-related
l,1,no,selfS,AC99,21,f,right,0.87,self-related
l,1,no,selfS,AC99,21,f,right,1.039,stranger-related
a,1,yes,selfS,AC99,21,f,right,1.095,stranger-related
a,0,no,selfS,AC99,21,f,right,0.954,stranger-related
l,1,no,selfS,AC99,21,f,right,1.22,stranger-related
l,1,no,selfS,AC99,21,f,right,0.891,stranger-related
l,1,no,selfS,AC99,21,f,right,1.177,self-related
l,1,no,selfS,AC99,21,f,right,0.778,self-related
l,1,no,selfS,AC99,21,f,right,0.872,stranger-related
l,1,no,selfS,AC99,21,f,right,1.314,self-related
l,0,yes,selfS,SD99,21,f,right,0.77133,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.95343,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.74489,stranger-related
l,1,no,selfS,SD99,21,f,right,0.88776,self-related
l,1,no,selfS,SD99,21,f,right,1.066125,self-related
a,1,yes,selfS,SD99,21,f,right,0.737265,self-related
l,0,yes,selfS,SD99,21,f,right,0.68608,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.67531,self-related
l,1,no,selfS,SD99,21,f,right,0.76938,stranger-related
l,0,yes,selfS,SD99,21,f,right,0.82141,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.770135,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.785405,stranger-related
l,1,no,selfS,SD99,21,f,right,0.737615,self-related
l,1,no,selfS,SD99,21,f,right,0.791335,self-related
l,1,no,selfS,SD99,21,f,right,0.985105,stranger-related
l,0,yes,selfS,SD99,21,f,right,0.61772,stranger-related
l,1,no,selfS,SD99,21,f,right,0.88492,stranger-related
l,1,no,selfS,SD99,21,f,right,1.202605,stranger-related
a,0,no,selfS,SD99,21,f,right,1.305065,stranger-related
l,1,no,selfS,SD99,21,f,right,0.874185,self-related
l,1,no,selfS,SD99,21,f,right,0.84653,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.81786,self-related
l,1,no,selfS,SD99,21,f,right,0.851775,stranger-related
l,1,no,selfS,SD99,21,f,right,1.034645,self-related
a,1,yes,selfS,SD99,21,f,right,0.75278,self-related
l,1,no,selfS,SD99,21,f,right,1.21718,self-related
a,0,no,selfS,SD99,21,f,right,0.668485,self-related
l,1,no,selfS,SD99,21,f,right,0.695555,stranger-related
l,0,yes,selfS,SD99,21,f,right,0.77091,stranger-related
l,1,no,selfS,SD99,21,f,right,0.799275,stranger-related
l,0,yes,selfS,SD99,21,f,right,0.702165,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.74135,self-related
l,1,no,selfS,SD99,21,f,right,1.237245,stranger-related
l,1,no,selfS,SD99,21,f,right,0.86832,stranger-related
l,1,no,selfS,SD99,21,f,right,0.86856,stranger-related
l,1,no,selfS,SD99,21,f,right,0.798415,stranger-related
l,1,no,selfS,SD99,21,f,right,0.76532,self-related
l,0,yes,selfS,SD99,21,f,right,0.722295,stranger-related
l,1,no,selfS,SD99,21,f,right,0.91683,self-related
a,1,yes,selfS,SD99,21,f,right,0.717625,self-related
l,0,yes,selfS,SD99,21,f,right,0.900495,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.88673,self-related
a,1,yes,selfS,SD99,21,f,right,0.75097,stranger-related
l,1,no,selfS,SD99,21,f,right,0.834655,self-related
a,1,yes,selfS,SD99,21,f,right,1.06599,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.920005,self-related
a,1,yes,selfS,SD99,21,f,right,0.98449,self-related
a,1,yes,selfS,SD99,21,f,right,0.88729,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.6371,self-related
a,1,yes,selfS,SD99,21,f,right,0.820355,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.567705,self-related
a,0,no,selfS,SD99,21,f,right,0.598825,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.80239,stranger-related
l,1,no,selfS,SD99,21,f,right,0.737405,stranger-related
a,0,no,selfS,SD99,21,f,right,1.08093,self-related
a,1,yes,selfS,SD99,21,f,right,0.686775,self-related
l,1,no,selfS,SD99,21,f,right,0.91899,self-related
a,0,no,selfS,SD99,21,f,right,1.12084,self-related
a,1,yes,selfS,SD99,21,f,right,0.719485,self-related
l,1,no,selfS,SD99,21,f,right,0.751535,self-related
l,0,yes,selfS,SD99,21,f,right,0.86565,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.548655,self-related
a,1,yes,selfS,SD99,21,f,right,0.66982,self-related
a,1,yes,selfS,SD99,21,f,right,0.801005,self-related
a,0,no,selfS,SD99,21,f,right,0.7008,stranger-related
l,1,no,selfS,SD99,21,f,right,0.710305,self-related
l,1,no,selfS,SD99,21,f,right,0.851655,self-related
l,1,no,selfS,SD99,21,f,right,0.65332,stranger-related
l,1,no,selfS,SD99,21,f,right,0.617765,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.67439,self-related
l,1,no,selfS,SD99,21,f,right,0.95466,self-related
l,1,no,selfS,SD99,21,f,right,0.89949,self-related
a,1,yes,selfS,SD99,21,f,right,1.21878,self-related
l,1,no,selfS,SD99,21,f,right,0.86685,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.952,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.81846,self-related
l,1,no,selfS,SD99,21,f,right,0.745255,stranger-related
l,1,no,selfS,SD99,21,f,right,0.9012,self-related
l,1,no,selfS,SD99,21,f,right,1.01899,self-related
l,1,no,selfS,SD99,21,f,right,0.666265,self-related
l,1,no,selfS,SD99,21,f,right,0.78449,stranger-related
l,1,no,selfS,SD99,21,f,right,0.70269,stranger-related
l,1,no,selfS,SD99,21,f,right,0.821225,stranger-related
l,0,yes,selfS,SD99,21,f,right,0.598815,stranger-related
l,1,no,selfS,SD99,21,f,right,0.768845,stranger-related
l,1,no,selfS,SD99,21,f,right,0.870875,self-related
l,1,no,selfS,SD99,21,f,right,0.784135,stranger-related
l,1,no,selfS,SD99,21,f,right,0.866495,self-related
l,1,no,selfS,SD99,21,f,right,0.91677,self-related
l,1,no,selfS,SD99,21,f,right,0.60214,self-related
a,1,yes,selfS,SD99,21,f,right,0.819145,self-related
l,1,no,selfS,SD99,21,f,right,0.782965,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.8361,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.813395,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.80032,self-related
l,1,no,selfS,SD99,21,f,right,0.70033,stranger-related
l,1,no,selfS,SD99,21,f,right,0.93093,stranger-related
l,1,no,selfS,SD99,21,f,right,0.998205,self-related
l,1,no,selfS,SD99,21,f,right,1.300565,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.94827,self-related
l,1,no,selfS,SD99,21,f,right,0.96661,self-related
l,1,no,selfS,SD99,21,f,right,0.74763,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.72897,self-related
l,1,no,selfS,SD99,21,f,right,0.762195,self-related
a,1,yes,selfS,SD99,21,f,right,0.93417,stranger-related
l,0,yes,selfS,SD99,21,f,right,0.69902,stranger-related
l,1,no,selfS,SD99,21,f,right,0.78199,self-related
l,1,no,selfS,SD99,21,f,right,0.783615,stranger-related
l,1,no,selfS,SD99,21,f,right,0.68461,self-related
a,1,yes,selfS,SD99,21,f,right,0.58306,self-related
l,1,no,selfS,SD99,21,f,right,0.682755,stranger-related
l,1,no,selfS,SD99,21,f,right,0.60056,stranger-related
l,0,yes,selfS,SD99,21,f,right,0.74646,self-related
l,1,no,selfS,SD99,21,f,right,0.71509,stranger-related
l,0,yes,selfS,SD99,21,f,right,0.702745,stranger-related
l,1,no,selfS,SD99,21,f,right,0.710125,stranger-related
a,0,no,selfS,SD99,21,f,right,0.633095,self-related
a,1,yes,selfS,SD99,21,f,right,0.632355,self-related
l,0,yes,selfS,SD99,21,f,right,0.631585,stranger-related
l,1,no,selfS,SD99,21,f,right,0.88429,self-related
a,0,no,selfS,SD99,21,f,right,0.72896,self-related
a,1,yes,selfS,SD99,21,f,right,0.6833,self-related
l,1,no,selfS,SD99,21,f,right,0.714915,stranger-related
l,1,no,selfS,SD99,21,f,right,0.848925,self-related
a,1,yes,selfS,SD99,21,f,right,0.680365,self-related
a,0,no,selfS,SD99,21,f,right,0.74817,self-related
l,1,no,selfS,SD99,21,f,right,0.769595,stranger-related
l,1,no,selfS,SD99,21,f,right,0.724615,stranger-related
l,1,no,selfS,SD99,21,f,right,0.798245,self-related
a,1,yes,selfS,SD99,21,f,right,0.950615,stranger-related
a,1,yes,selfS,SD99,21,f,right,0.732135,self-related
a,1,yes,selfS,SD99,21,f,right,0.73116,self-related
l,1,no,selfS,SD99,21,f,right,0.68609,stranger-related
l,0,yes,selfS,SD99,21,f,right,0.646155,stranger-related
l,1,no,selfS,SD99,21,f,right,0.87996,self-related
a,1,yes,selfS,SD99,21,f,right,0.749015,stranger-related
l,1,no,selfS,SD99,21,f,right,0.800815,stranger-related
a,0,no,selfS,SD99,21,f,right,0.66661,stranger-related
l,0,yes,selfS,SD99,21,f,right,0.618685,stranger-related
