"","Subject","Age","Gender","Handedness","Shape","Identity","Matching","Response","RT_ms","ACC","RT_sec","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"1302",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,985,1,0.985,"1920*1080",NA,NA,NA,"black","60cm",NA
"1303",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,624,1,0.624,"1920*1080",NA,NA,NA,"black","60cm",NA
"1304",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,714,1,0.714,"1920*1080",NA,NA,NA,"black","60cm",NA
"1305",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",5,601,0,0.601,"1920*1080",NA,NA,NA,"black","60cm",NA
"1306",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",5,608,0,0.608,"1920*1080",NA,NA,NA,"black","60cm",NA
"1307",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,948,1,0.948,"1920*1080",NA,NA,NA,"black","60cm",NA
"1308",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",1,464,0,0.464,"1920*1080",NA,NA,NA,"black","60cm",NA
"1309",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,414,1,0.414,"1920*1080",NA,NA,NA,"black","60cm",NA
"1310",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",1,621,1,0.621,"1920*1080",NA,NA,NA,"black","60cm",NA
"1311",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,591,1,0.591,"1920*1080",NA,NA,NA,"black","60cm",NA
"1312",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,489,1,0.489,"1920*1080",NA,NA,NA,"black","60cm",NA
"1313",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,529,1,0.529,"1920*1080",NA,NA,NA,"black","60cm",NA
"1314",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",1,524,1,0.524,"1920*1080",NA,NA,NA,"black","60cm",NA
"1315",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,561,1,0.561,"1920*1080",NA,NA,NA,"black","60cm",NA
"1316",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,478,1,0.478,"1920*1080",NA,NA,NA,"black","60cm",NA
"1317",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,633,1,0.633,"1920*1080",NA,NA,NA,"black","60cm",NA
"1318",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,532,1,0.532,"1920*1080",NA,NA,NA,"black","60cm",NA
"1319",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,476,1,0.476,"1920*1080",NA,NA,NA,"black","60cm",NA
"1320",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,465,1,0.465,"1920*1080",NA,NA,NA,"black","60cm",NA
"1321",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,440,1,0.44,"1920*1080",NA,NA,NA,"black","60cm",NA
"1322",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",1,454,1,0.454,"1920*1080",NA,NA,NA,"black","60cm",NA
"1323",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,521,1,0.521,"1920*1080",NA,NA,NA,"black","60cm",NA
"1324",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,401,1,0.401,"1920*1080",NA,NA,NA,"black","60cm",NA
"1325",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",1,592,1,0.592,"1920*1080",NA,NA,NA,"black","60cm",NA
"1326",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",5,522,0,0.522,"1920*1080",NA,NA,NA,"black","60cm",NA
"1327",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",1,478,0,0.478,"1920*1080",NA,NA,NA,"black","60cm",NA
"1328",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,579,1,0.579,"1920*1080",NA,NA,NA,"black","60cm",NA
"1329",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",5,383,0,0.383,"1920*1080",NA,NA,NA,"black","60cm",NA
"1330",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,689,1,0.689,"1920*1080",NA,NA,NA,"black","60cm",NA
"1331",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,468,1,0.468,"1920*1080",NA,NA,NA,"black","60cm",NA
"1332",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,629,1,0.629,"1920*1080",NA,NA,NA,"black","60cm",NA
"1333",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,499,1,0.499,"1920*1080",NA,NA,NA,"black","60cm",NA
"1334",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,459,1,0.459,"1920*1080",NA,NA,NA,"black","60cm",NA
"1335",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,377,1,0.377,"1920*1080",NA,NA,NA,"black","60cm",NA
"1336",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,426,1,0.426,"1920*1080",NA,NA,NA,"black","60cm",NA
"1337",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,468,1,0.468,"1920*1080",NA,NA,NA,"black","60cm",NA
"1338",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",1,436,0,0.436,"1920*1080",NA,NA,NA,"black","60cm",NA
"1339",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,486,1,0.486,"1920*1080",NA,NA,NA,"black","60cm",NA
"1340",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",5,459,0,0.459,"1920*1080",NA,NA,NA,"black","60cm",NA
"1341",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",5,768,0,0.768,"1920*1080",NA,NA,NA,"black","60cm",NA
"1342",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,506,1,0.506,"1920*1080",NA,NA,NA,"black","60cm",NA
"1343",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",5,542,0,0.542,"1920*1080",NA,NA,NA,"black","60cm",NA
"1344",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",5,897,0,0.897,"1920*1080",NA,NA,NA,"black","60cm",NA
"1345",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",1,463,1,0.463,"1920*1080",NA,NA,NA,"black","60cm",NA
"1346",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",1,371,0,0.371,"1920*1080",NA,NA,NA,"black","60cm",NA
"1347",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,500,1,0.5,"1920*1080",NA,NA,NA,"black","60cm",NA
"1348",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,462,1,0.462,"1920*1080",NA,NA,NA,"black","60cm",NA
"1349",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",1,872,1,0.872,"1920*1080",NA,NA,NA,"black","60cm",NA
"1350",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",1,370,1,0.37,"1920*1080",NA,NA,NA,"black","60cm",NA
"1351",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,490,1,0.49,"1920*1080",NA,NA,NA,"black","60cm",NA
"1352",23334772,21,"Hombre","Diestro","circulo","extrano","Nonmatching",1,730,1,0.73,"1920*1080",NA,NA,NA,"black","60cm",NA
"1353",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,555,1,0.555,"1920*1080",NA,NA,NA,"black","60cm",NA
"1354",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",1,952,0,0.952,"1920*1080",NA,NA,NA,"black","60cm",NA
"1355",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,600,1,0.6,"1920*1080",NA,NA,NA,"black","60cm",NA
"1356",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,585,1,0.585,"1920*1080",NA,NA,NA,"black","60cm",NA
"1357",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,607,1,0.607,"1920*1080",NA,NA,NA,"black","60cm",NA
"1358",23334772,21,"Hombre","Diestro","cuadrado","extrano","Nonmatching",1,469,1,0.469,"1920*1080",NA,NA,NA,"black","60cm",NA
"1359",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,590,1,0.59,"1920*1080",NA,NA,NA,"black","60cm",NA
"1360",23334772,21,"Hombre","Diestro","triangulo","extrano","Matching",5,289,1,0.289,"1920*1080",NA,NA,NA,"black","60cm",NA
"1361",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,518,1,0.518,"1920*1080",NA,NA,NA,"black","60cm",NA
"1362",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,603,1,0.603,"1920*1080",NA,NA,NA,"black","60cm",NA
"1363",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,294,1,0.294,"1920*1080",NA,NA,NA,"black","60cm",NA
"1364",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,576,1,0.576,"1920*1080",NA,NA,NA,"black","60cm",NA
"1365",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",5,410,0,0.41,"1920*1080",NA,NA,NA,"black","60cm",NA
"1366",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,385,1,0.385,"1920*1080",NA,NA,NA,"black","60cm",NA
"1367",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,361,1,0.361,"1920*1080",NA,NA,NA,"black","60cm",NA
"1368",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,355,1,0.355,"1920*1080",NA,NA,NA,"black","60cm",NA
"1369",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,457,1,0.457,"1920*1080",NA,NA,NA,"black","60cm",NA
"1370",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,627,1,0.627,"1920*1080",NA,NA,NA,"black","60cm",NA
"1371",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,336,1,0.336,"1920*1080",NA,NA,NA,"black","60cm",NA
"1372",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,419,1,0.419,"1920*1080",NA,NA,NA,"black","60cm",NA
"1373",23334772,21,"Hombre","Diestro","circulo","tu","Matching",1,342,0,0.342,"1920*1080",NA,NA,NA,"black","60cm",NA
"1374",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,482,1,0.482,"1920*1080",NA,NA,NA,"black","60cm",NA
"1375",23334772,21,"Hombre","Diestro","circulo","tu","Matching",1,419,0,0.419,"1920*1080",NA,NA,NA,"black","60cm",NA
"1376",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,311,1,0.311,"1920*1080",NA,NA,NA,"black","60cm",NA
"1377",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",5,458,0,0.458,"1920*1080",NA,NA,NA,"black","60cm",NA
"1378",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,244,1,0.244,"1920*1080",NA,NA,NA,"black","60cm",NA
"1379",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,365,1,0.365,"1920*1080",NA,NA,NA,"black","60cm",NA
"1380",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,359,1,0.359,"1920*1080",NA,NA,NA,"black","60cm",NA
"1381",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,482,1,0.482,"1920*1080",NA,NA,NA,"black","60cm",NA
"1382",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",5,552,0,0.552,"1920*1080",NA,NA,NA,"black","60cm",NA
"1383",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,448,1,0.448,"1920*1080",NA,NA,NA,"black","60cm",NA
"1384",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,608,1,0.608,"1920*1080",NA,NA,NA,"black","60cm",NA
"1385",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,472,1,0.472,"1920*1080",NA,NA,NA,"black","60cm",NA
"1386",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",5,460,0,0.46,"1920*1080",NA,NA,NA,"black","60cm",NA
"1387",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,595,1,0.595,"1920*1080",NA,NA,NA,"black","60cm",NA
"1388",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,276,1,0.276,"1920*1080",NA,NA,NA,"black","60cm",NA
"1389",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,369,1,0.369,"1920*1080",NA,NA,NA,"black","60cm",NA
"1390",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,299,1,0.299,"1920*1080",NA,NA,NA,"black","60cm",NA
"1391",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,346,1,0.346,"1920*1080",NA,NA,NA,"black","60cm",NA
"1392",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",5,629,0,0.629,"1920*1080",NA,NA,NA,"black","60cm",NA
"1393",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,403,1,0.403,"1920*1080",NA,NA,NA,"black","60cm",NA
"1394",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,360,1,0.36,"1920*1080",NA,NA,NA,"black","60cm",NA
"1395",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,345,1,0.345,"1920*1080",NA,NA,NA,"black","60cm",NA
"1396",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,728,1,0.728,"1920*1080",NA,NA,NA,"black","60cm",NA
"1397",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,451,1,0.451,"1920*1080",NA,NA,NA,"black","60cm",NA
"1398",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,380,1,0.38,"1920*1080",NA,NA,NA,"black","60cm",NA
"1399",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,432,1,0.432,"1920*1080",NA,NA,NA,"black","60cm",NA
"1400",23334772,21,"Hombre","Diestro","circulo","tu","Matching",1,556,0,0.556,"1920*1080",NA,NA,NA,"black","60cm",NA
"1401",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,642,1,0.642,"1920*1080",NA,NA,NA,"black","60cm",NA
"1402",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,436,1,0.436,"1920*1080",NA,NA,NA,"black","60cm",NA
"1403",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,497,1,0.497,"1920*1080",NA,NA,NA,"black","60cm",NA
"1404",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,489,1,0.489,"1920*1080",NA,NA,NA,"black","60cm",NA
"1405",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,553,1,0.553,"1920*1080",NA,NA,NA,"black","60cm",NA
"1406",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,667,1,0.667,"1920*1080",NA,NA,NA,"black","60cm",NA
"1407",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,649,1,0.649,"1920*1080",NA,NA,NA,"black","60cm",NA
"1408",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,449,1,0.449,"1920*1080",NA,NA,NA,"black","60cm",NA
"1409",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,615,1,0.615,"1920*1080",NA,NA,NA,"black","60cm",NA
"1410",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,343,1,0.343,"1920*1080",NA,NA,NA,"black","60cm",NA
"1411",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,359,1,0.359,"1920*1080",NA,NA,NA,"black","60cm",NA
"1412",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,548,1,0.548,"1920*1080",NA,NA,NA,"black","60cm",NA
"1413",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,521,1,0.521,"1920*1080",NA,NA,NA,"black","60cm",NA
"1414",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",5,502,0,0.502,"1920*1080",NA,NA,NA,"black","60cm",NA
"1415",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,457,1,0.457,"1920*1080",NA,NA,NA,"black","60cm",NA
"1416",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,431,1,0.431,"1920*1080",NA,NA,NA,"black","60cm",NA
"1417",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,432,1,0.432,"1920*1080",NA,NA,NA,"black","60cm",NA
"1418",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,424,1,0.424,"1920*1080",NA,NA,NA,"black","60cm",NA
"1419",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,443,1,0.443,"1920*1080",NA,NA,NA,"black","60cm",NA
"1420",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",5,343,0,0.343,"1920*1080",NA,NA,NA,"black","60cm",NA
"1421",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",5,520,0,0.52,"1920*1080",NA,NA,NA,"black","60cm",NA
"1422",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,472,1,0.472,"1920*1080",NA,NA,NA,"black","60cm",NA
"1423",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,440,1,0.44,"1920*1080",NA,NA,NA,"black","60cm",NA
"1424",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,391,1,0.391,"1920*1080",NA,NA,NA,"black","60cm",NA
"1425",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,464,1,0.464,"1920*1080",NA,NA,NA,"black","60cm",NA
"1426",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,560,1,0.56,"1920*1080",NA,NA,NA,"black","60cm",NA
"1427",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,433,1,0.433,"1920*1080",NA,NA,NA,"black","60cm",NA
"1428",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,397,1,0.397,"1920*1080",NA,NA,NA,"black","60cm",NA
"1429",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,543,1,0.543,"1920*1080",NA,NA,NA,"black","60cm",NA
"1430",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,562,1,0.562,"1920*1080",NA,NA,NA,"black","60cm",NA
"1431",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",5,519,0,0.519,"1920*1080",NA,NA,NA,"black","60cm",NA
"1432",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",1,657,1,0.657,"1920*1080",NA,NA,NA,"black","60cm",NA
"1433",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,520,1,0.52,"1920*1080",NA,NA,NA,"black","60cm",NA
"1434",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,400,1,0.4,"1920*1080",NA,NA,NA,"black","60cm",NA
"1435",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,415,1,0.415,"1920*1080",NA,NA,NA,"black","60cm",NA
"1436",23334772,21,"Hombre","Diestro","triangulo","tu","Nonmatching",1,534,1,0.534,"1920*1080",NA,NA,NA,"black","60cm",NA
"1437",23334772,21,"Hombre","Diestro","cuadrado","tu","Nonmatching",5,537,0,0.537,"1920*1080",NA,NA,NA,"black","60cm",NA
"1438",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,402,1,0.402,"1920*1080",NA,NA,NA,"black","60cm",NA
"1439",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,415,1,0.415,"1920*1080",NA,NA,NA,"black","60cm",NA
"1440",23334772,21,"Hombre","Diestro","circulo","tu","Matching",5,438,1,0.438,"1920*1080",NA,NA,NA,"black","60cm",NA
"1441",23835869,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,573,1,0.573,"1920*1080",NA,NA,NA,"black","60cm",NA
"1442",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,718,1,0.718,"1920*1080",NA,NA,NA,"black","60cm",NA
"1443",23835869,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,714,1,0.714,"1920*1080",NA,NA,NA,"black","60cm",NA
"1444",23835869,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,828,1,0.828,"1920*1080",NA,NA,NA,"black","60cm",NA
"1445",23835869,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,570,1,0.57,"1920*1080",NA,NA,NA,"black","60cm",NA
"1446",23835869,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,567,1,0.567,"1920*1080",NA,NA,NA,"black","60cm",NA
"1447",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,706,1,0.706,"1920*1080",NA,NA,NA,"black","60cm",NA
"1448",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,416,1,0.416,"1920*1080",NA,NA,NA,"black","60cm",NA
"1449",23835869,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,476,1,0.476,"1920*1080",NA,NA,NA,"black","60cm",NA
"1450",23835869,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,751,1,0.751,"1920*1080",NA,NA,NA,"black","60cm",NA
"1451",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,389,1,0.389,"1920*1080",NA,NA,NA,"black","60cm",NA
"1452",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,685,1,0.685,"1920*1080",NA,NA,NA,"black","60cm",NA
"1453",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,573,1,0.573,"1920*1080",NA,NA,NA,"black","60cm",NA
"1454",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,835,1,0.835,"1920*1080",NA,NA,NA,"black","60cm",NA
"1455",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,569,1,0.569,"1920*1080",NA,NA,NA,"black","60cm",NA
"1456",23835869,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,703,1,0.703,"1920*1080",NA,NA,NA,"black","60cm",NA
"1457",23835869,20,"Mujer","Diestro","circulo","amigo","Nonmatching",5,378,0,0.378,"1920*1080",NA,NA,NA,"black","60cm",NA
"1458",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,555,1,0.555,"1920*1080",NA,NA,NA,"black","60cm",NA
"1459",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,798,1,0.798,"1920*1080",NA,NA,NA,"black","60cm",NA
"1460",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,512,1,0.512,"1920*1080",NA,NA,NA,"black","60cm",NA
"1461",23835869,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,577,1,0.577,"1920*1080",NA,NA,NA,"black","60cm",NA
"1462",23835869,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,519,1,0.519,"1920*1080",NA,NA,NA,"black","60cm",NA
"1463",23835869,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,668,1,0.668,"1920*1080",NA,NA,NA,"black","60cm",NA
"1464",23835869,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,903,1,0.903,"1920*1080",NA,NA,NA,"black","60cm",NA
"1465",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,534,1,0.534,"1920*1080",NA,NA,NA,"black","60cm",NA
"1466",23835869,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,688,1,0.688,"1920*1080",NA,NA,NA,"black","60cm",NA
"1467",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,396,1,0.396,"1920*1080",NA,NA,NA,"black","60cm",NA
"1468",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,390,1,0.39,"1920*1080",NA,NA,NA,"black","60cm",NA
"1469",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,499,1,0.499,"1920*1080",NA,NA,NA,"black","60cm",NA
"1470",23835869,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,843,1,0.843,"1920*1080",NA,NA,NA,"black","60cm",NA
"1471",23835869,20,"Mujer","Diestro","circulo","amigo","Nonmatching",1,1093,1,1.093,"1920*1080",NA,NA,NA,"black","60cm",NA
"1472",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,937,1,0.937,"1920*1080",NA,NA,NA,"black","60cm",NA
"1473",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,294,1,0.294,"1920*1080",NA,NA,NA,"black","60cm",NA
"1474",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,396,1,0.396,"1920*1080",NA,NA,NA,"black","60cm",NA
"1475",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,684,1,0.684,"1920*1080",NA,NA,NA,"black","60cm",NA
"1476",23835869,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",NA,0,0,0,"1920*1080",NA,NA,NA,"black","60cm",NA
"1477",23835869,20,"Mujer","Diestro","triangulo","amigo","Matching",5,775,1,0.775,"1920*1080",NA,NA,NA,"black","60cm",NA
"1478",23835869,20,"Mujer","Diestro","cuadrado","amigo","Nonmatching",5,267,0,0.267,"1920*1080",NA,NA,NA,"black","60cm",NA
