"Subject","Age","Gender","Handedness","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Session","RT_ms","RT_sec","ACC"
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",410,0.41,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",319,0.319,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",593,0.593,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",393,0.393,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",577,0.577,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",458,0.458,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",528,0.528,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",537,0.537,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",386,0.386,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",416,0.416,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",452,0.452,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",628,0.628,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",458,0.458,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",368,0.368,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",402,0.402,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",474,0.474,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",360,0.36,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",474,0.474,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",459,0.459,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",583,0.583,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",586,0.586,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",433,0.433,0
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",473,0.473,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",503,0.503,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",618,0.618,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",502,0.502,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",463,0.463,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",490,0.49,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",474,0.474,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",529,0.529,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",476,0.476,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",262,0.262,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",414,0.414,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",588,0.588,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",640,0.64,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",596,0.596,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",421,0.421,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",540,0.54,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",400,0.4,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",555,0.555,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",365,0.365,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",582,0.582,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",408,0.408,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",605,0.605,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",326,0.326,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",551,0.551,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",454,0.454,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",541,0.541,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",497,0.497,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",442,0.442,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",492,0.492,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",479,0.479,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",541,0.541,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",424,0.424,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",490,0.49,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",467,0.467,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",343,0.343,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",631,0.631,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",632,0.632,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",521,0.521,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",658,0.658,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",405,0.405,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",399,0.399,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",460,0.46,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",457,0.457,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",542,0.542,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",544,0.544,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",417,0.417,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",631,0.631,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",535,0.535,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",562,0.562,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",417,0.417,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",668,0.668,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",488,0.488,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",578,0.578,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",400,0.4,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",809,0.809,0
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",533,0.533,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",466,0.466,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",472,0.472,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",562,0.562,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",524,0.524,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",591,0.591,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",485,0.485,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",634,0.634,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",575,0.575,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",400,0.4,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",514,0.514,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",552,0.552,0
19,"20","f","R","Matching","Self","Self","Self","Self","2",447,0.447,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",552,0.552,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",564,0.564,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",747,0.747,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",438,0.438,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",595,0.595,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",477,0.477,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",580,0.58,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",451,0.451,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",587,0.587,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",569,0.569,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",620,0.62,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",395,0.395,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",603,0.603,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",384,0.384,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",498,0.498,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",482,0.482,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",403,0.403,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",609,0.609,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",632,0.632,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",717,0.717,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",499,0.499,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",409,0.409,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",518,0.518,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",520,0.52,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",423,0.423,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",609,0.609,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",480,0.48,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",514,0.514,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",486,0.486,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",425,0.425,0
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",573,0.573,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",822,0.822,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",442,0.442,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",592,0.592,0
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",519,0.519,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",612,0.612,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",398,0.398,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",594,0.594,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",673,0.673,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",460,0.46,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",581,0.581,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",410,0.41,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",493,0.493,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",480,0.48,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",422,0.422,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",619,0.619,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",416,0.416,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",692,0.692,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",445,0.445,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",576,0.576,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",470,0.47,0
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",536,0.536,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",468,0.468,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",520,0.52,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",508,0.508,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",378,0.378,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",480,0.48,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",524,0.524,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",536,0.536,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",603,0.603,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",572,0.572,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",630,0.63,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",594,0.594,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",891,0.891,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",588,0.588,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",395,0.395,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",491,0.491,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",376,0.376,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",476,0.476,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",459,0.459,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",464,0.464,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",569,0.569,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",624,0.624,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",713,0.713,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",588,0.588,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",482,0.482,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",479,0.479,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",507,0.507,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",452,0.452,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",751,0.751,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",571,0.571,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",600,0.6,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",505,0.505,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",361,0.361,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",595,0.595,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",640,0.64,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",572,0.572,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",498,0.498,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",763,0.763,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",558,0.558,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",483,0.483,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",486,0.486,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",724,0.724,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",512,0.512,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",560,0.56,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",452,0.452,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",735,0.735,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",642,0.642,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",449,0.449,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",441,0.441,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",489,0.489,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",591,0.591,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",488,0.488,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",448,0.448,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",1014,1.014,3
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",456,0.456,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",461,0.461,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",422,0.422,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",926,0.926,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",646,0.646,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",482,0.482,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",572,0.572,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",712,0.712,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",492,0.492,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",496,0.496,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",444,0.444,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",522,0.522,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",535,0.535,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",509,0.509,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",530,0.53,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",557,0.557,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",434,0.434,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",432,0.432,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",502,0.502,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",599,0.599,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",360,0.36,1
