"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
1002,2,"test",266,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,647
1002,2,"test",267,"z",6,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,593
1002,2,"test",268,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,702
1002,2,"test",269,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,725
1002,2,"test",270,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,635
1002,2,"test",271,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,692
1002,2,"test",272,"m",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,0,612
1002,2,"test",273,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,736
1002,2,"test",274,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,615
1002,2,"test",275,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,578
1002,2,"test",276,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,574
1002,2,"test",277,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,723
1002,2,"test",278,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,490
1002,2,"test",279,"z",8,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,530
1002,2,"test",280,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,610
1002,2,"test",281,"z",8,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,589
1002,2,"test",282,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,705
1002,2,"test",283,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,736
1002,2,"test",284,"z",8,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,599
1002,2,"test",285,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,513
1002,2,"test",286,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,577
1002,2,"test",287,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,614
1002,2,"test",288,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,601
1002,2,"test",289,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,606
1002,2,"test",290,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,625
1002,2,"test",291,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,539
