"Subject","Block","Bin","Trial","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Morality","Response","RT_ms","RT_sec","ACC"
7302,2,5,17,22,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",813.4,0.8134,1
7302,2,5,18,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",733.5,0.7335,1
7302,2,5,19,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",781.6,0.7816,1
7302,2,5,20,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",675.7,0.6757,1
7302,2,5,21,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",551.6,0.5516,1
7302,2,5,22,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",780,0.78,1
7302,2,5,23,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",842.1,0.8421,1
7302,2,5,24,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",652.3,0.6523,1
7302,3,1,1,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",582.5,0.5825,1
7302,3,1,2,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",772.6,0.7726,1
7302,3,1,3,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",540.7,0.5407,1
7302,3,1,4,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",754.8,0.7548,1
7302,3,1,5,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",823,0.823,1
7302,3,1,6,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",805.1,0.8051,1
7302,3,1,7,22,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",735.2,0.7352,1
7302,3,1,8,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",663.4,0.6634,1
7302,3,1,9,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",725.5,0.7255,1
7302,3,1,10,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",759.6,0.7596,1
7302,3,1,11,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",665.7,0.6657,1
7302,3,1,12,22,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",647.8,0.6478,1
7302,3,1,13,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",855.9,0.8559,1
7302,3,1,14,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",696.1,0.6961,1
7302,3,1,15,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good",NA,1042,1.042,-1
7302,3,1,16,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",586.4,0.5864,0
7302,3,1,17,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",648.4,0.6484,1
7302,3,1,18,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",744.6,0.7446,1
7302,3,1,19,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",702.7,0.7027,1
7302,3,1,20,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",692.8,0.6928,1
7302,3,1,21,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",484.9,0.4849,1
7302,3,1,22,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",599,0.599,1
7302,3,1,23,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",857.2,0.8572,1
7302,3,1,24,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",543.3,0.5433,0
7302,3,2,1,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",677.4,0.6774,1
7302,3,2,2,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",591.5,0.5915,1
7302,3,2,3,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",715.6,0.7156,1
7302,3,2,4,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",575.7,0.5757,1
7302,3,2,5,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",671.9,0.6719,1
7302,3,2,6,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",635.9,0.6359,1
7302,3,2,7,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",504,0.504,1
7302,3,2,8,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",574.2,0.5742,1
7302,3,2,9,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",566.2,0.5662,0
7302,3,2,10,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",584.4,0.5844,1
7302,3,2,11,22,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",654.6,0.6546,1
7302,3,2,12,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",590.6,0.5906,1
7302,3,2,13,22,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",802.8,0.8028,1
7302,3,2,14,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",644.8,0.6448,0
7302,3,2,15,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",702.9,0.7029,1
7302,3,2,16,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",645.1,0.6451,1
7302,3,2,17,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",727.2,0.7272,1
7302,3,2,18,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",623.3,0.6233,1
7302,3,2,19,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",693.5,0.6935,0
7302,3,2,20,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",645.5,0.6455,1
7302,3,2,21,22,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",687.7,0.6877,1
7302,3,2,22,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",655.8,0.6558,1
7302,3,2,23,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",687.9,0.6879,1
7302,3,2,24,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",768.1,0.7681,0
7302,3,3,1,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",720.1,0.7201,0
7302,3,3,2,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",626.2,0.6262,1
7302,3,3,3,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",704.4,0.7044,1
7302,3,3,4,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",582.5,0.5825,1
7302,3,3,5,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",836.6,0.8366,1
7302,3,3,6,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",768.7,0.7687,1
7302,3,3,7,22,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",664.8,0.6648,1
7302,3,3,8,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",623,0.623,0
7302,3,3,9,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",805.4,0.8054,1
7302,3,3,10,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",727.2,0.7272,1
7302,3,3,11,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",663.3,0.6633,1
7302,3,3,12,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",677.4,0.6774,1
7302,3,3,13,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",759.5,0.7595,1
7302,3,3,14,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",641.6,0.6416,1
7302,3,3,15,22,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",787.8,0.7878,1
7302,3,3,16,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",583.9,0.5839,1
7302,3,3,17,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",614.1,0.6141,1
7302,3,3,18,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",678.1,0.6781,1
7302,3,3,19,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",640.2,0.6402,1
7302,3,3,20,22,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",674.4,0.6744,1
7302,3,3,21,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",878.5,0.8785,1
7302,3,3,22,22,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",752.6,0.7526,1
7302,3,3,23,22,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",844.7,0.8447,1
7302,3,3,24,22,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",622.9,0.6229,0
7302,3,4,1,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",767.5,0.7675,0
7302,3,4,2,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",527.6,0.5276,1
7302,3,4,3,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",823.7,0.8237,1
7302,3,4,4,22,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",990,0.99,1
7302,3,4,5,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",761.9,0.7619,1
7302,3,4,6,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",708.2,0.7082,1
7302,3,4,7,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",752.2,0.7522,1
7302,3,4,8,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",780.3,0.7803,1
7302,3,4,9,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",642.4,0.6424,1
7302,3,4,10,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",676.5,0.6765,1
7302,3,4,11,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",824.7,0.8247,1
7302,3,4,12,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",654.9,0.6549,1
7302,3,4,13,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",662.9,0.6629,1
7302,3,4,14,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",733,0.733,1
7302,3,4,15,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",789.1,0.7891,1
7302,3,4,16,22,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad",NA,1042,1.042,-1
7302,3,4,17,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad",NA,1042,1.042,-1
7302,3,4,18,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",693.5,0.6935,1
7302,3,4,19,22,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",637.7,0.6377,1
7302,3,4,20,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",751.8,0.7518,1
7302,3,4,21,22,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",723.9,0.7239,1
7302,3,4,22,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",646,0.646,1
7302,3,4,23,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",736.1,0.7361,1
7302,3,4,24,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",632.3,0.6323,1
7302,3,5,1,22,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",716.3,0.7163,1
7302,3,5,2,22,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",720.5,0.7205,0
7302,3,5,3,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",698.6,0.6986,1
7302,3,5,4,22,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",696.7,0.6967,1
7302,3,5,5,22,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",728.8,0.7288,1
7302,3,5,6,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",601,0.601,1
7302,3,5,7,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",643.1,0.6431,0
7302,3,5,8,22,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",629.2,0.6292,1
7302,3,5,9,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",737.3,0.7373,1
7302,3,5,10,22,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",687.4,0.6874,1
7302,3,5,11,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",647.5,0.6475,1
7302,3,5,12,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",775.7,0.7757,1
7302,3,5,13,22,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",647.8,0.6478,1
7302,3,5,14,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",639.9,0.6399,1
7302,3,5,15,22,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",570.1,0.5701,1
7302,3,5,16,22,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",682.2,0.6822,1
7302,3,5,17,22,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",940.2,0.9402,1
7302,3,5,18,22,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",538.4,0.5384,1
7302,3,5,19,22,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",616.5,0.6165,1
7302,3,5,20,22,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",680.6,0.6806,1
7302,3,5,21,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",730.7,0.7307,1
7302,3,5,22,22,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",786.8,0.7868,1
7302,3,5,23,22,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",785,0.785,1
7302,3,5,24,22,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",655.1,0.6551,1
7303,1,1,1,28,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",680.4,0.6804,1
7303,1,1,2,28,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",554,0.554,1
7303,1,1,3,28,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",652.8,0.6528,1
7303,1,1,4,28,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",601.6,0.6016,1
7303,1,1,5,28,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",621.4,0.6214,0
7303,1,1,6,28,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",705.8,0.7058,0
7303,1,1,7,28,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",691.8,0.6918,1
7303,1,1,8,28,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",633.4,0.6334,1
7303,1,1,9,28,"male","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",738,0.738,1
7303,1,1,10,28,"male","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",876.5,0.8765,1
7303,1,1,11,28,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",609.7,0.6097,0
7303,1,1,12,28,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",705.8,0.7058,1
7303,1,1,13,28,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",675.8,0.6758,1
7303,1,1,14,28,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",625.1,0.6251,0
7303,1,1,15,28,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",917.3,0.9173,0
7303,1,1,16,28,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",683.5,0.6835,0
7303,1,1,17,28,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",493,0.493,0
7303,1,1,18,28,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",522.7,0.5227,1
7303,1,1,19,28,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",720.9,0.7209,0
7303,1,1,20,28,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",639.2,0.6392,1
7303,1,1,21,28,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",663.7,0.6637,1
7303,1,1,22,28,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",608.8,0.6088,1
7303,1,1,23,28,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",580.7,0.5807,0
7303,1,1,24,28,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",736,0.736,1
7303,1,2,1,28,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",610.4,0.6104,1
7303,1,2,2,28,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",666.5,0.6665,1
