"","Subject","Block","Bin","Trial","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Morality","Response","RT_ms","RT_sec","ACC"
"15018",7327,3,1,18,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",622.8,0.6228,1
"15019",7327,3,1,19,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",604,0.604,0
"15020",7327,3,1,20,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",960.9,0.9609,0
"15021",7327,3,1,21,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",572.6,0.5726,1
"15022",7327,3,1,22,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",692.8,0.6928,1
"15023",7327,3,1,23,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",875.4,0.8754,1
"15024",7327,3,1,24,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",633.6,0.6336,1
"15025",7327,3,2,1,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",675.2,0.6752,1
"15026",7327,3,2,2,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",721.3,0.7213,1
"15027",7327,3,2,3,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",792.5,0.7925,1
"15028",7327,3,2,4,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",857.1,0.8571,1
"15029",7327,3,2,5,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",691,0.691,1
"15030",7327,3,2,6,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",565.5,0.5655,1
"15031",7327,3,2,7,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",621.6,0.6216,1
"15032",7327,3,2,8,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",778.9,0.7789,1
"15033",7327,3,2,9,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",631.2,0.6312,1
"15034",7327,3,2,10,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",748.5,0.7485,0
"15035",7327,3,2,11,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",812.1,0.8121,1
"15036",7327,3,2,12,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",813.1,0.8131,1
"15037",7327,3,2,13,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",558.2,0.5582,1
"15038",7327,3,2,14,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",777.9,0.7779,1
"15039",7327,3,2,15,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",670.4,0.6704,1
"15040",7327,3,2,16,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",700.5,0.7005,1
"15041",7327,3,2,17,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",571.2,0.5712,1
"15042",7327,3,2,18,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",571.3,0.5713,1
"15043",7327,3,2,19,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",595.2,0.5952,1
"15044",7327,3,2,20,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",627.9,0.6279,1
"15045",7327,3,2,21,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",617.1,0.6171,0
"15046",7327,3,2,22,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",778.2,0.7782,1
"15047",7327,3,2,23,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",934.5,0.9345,1
"15048",7327,3,2,24,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",561.9,0.5619,1
"15049",7327,3,3,1,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",714,0.714,0
"15050",7327,3,3,2,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",804.9,0.8049,1
"15051",7327,3,3,3,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",617.7,0.6177,1
"15052",7327,3,3,4,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",1074.7,1.0747,0
"15053",7327,3,3,5,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",849,0.849,1
"15054",7327,3,3,6,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",662.8,0.6628,1
"15055",7327,3,3,7,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",664.7,0.6647,1
"15056",7327,3,3,8,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",682.6,0.6826,1
"15057",7327,3,3,9,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",829.1,0.8291,1
"15058",7327,3,3,10,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",794.3,0.7943,1
"15059",7327,3,3,11,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",690.9,0.6909,1
"15060",7327,3,3,12,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",637.4,0.6374,1
"15061",7327,3,3,13,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",638.8,0.6388,1
"15062",7327,3,3,14,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",680.3,0.6803,1
"15063",7327,3,3,15,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",850.8,0.8508,0
"15064",7327,3,3,16,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",704.6,0.7046,1
"15065",7327,3,3,17,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",851.5,0.8515,0
"15066",7327,3,3,18,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",633.2,0.6332,1
"15067",7327,3,3,19,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",738.7,0.7387,1
"15068",7327,3,3,20,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",906.3,0.9063,1
"15069",7327,3,3,21,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",549.2,0.5492,0
"15070",7327,3,3,22,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",676.8,0.6768,1
"15071",7327,3,3,23,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",843.1,0.8431,1
"15072",7327,3,3,24,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",668.6,0.6686,1
"15073",7327,3,4,1,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",485.8,0.4858,1
"15074",7327,3,4,2,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",632.3,0.6323,1
"15075",7327,3,4,3,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",773.4,0.7734,1
"15076",7327,3,4,4,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",889.9,0.8899,1
"15077",7327,3,4,5,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",700.3,0.7003,1
"15078",7327,3,4,6,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",771,0.771,1
"15079",7327,3,4,7,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",731.1,0.7311,0
"15080",7327,3,4,8,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",942.4,0.9424,1
"15081",7327,3,4,9,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",766.1,0.7661,1
"15082",7327,3,4,10,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",510.2,0.5102,1
"15083",7327,3,4,11,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",713,0.713,1
"15084",7327,3,4,12,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",804,0.804,1
"15085",7327,3,4,13,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",504.8,0.5048,1
"15086",7327,3,4,14,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",747.8,0.7478,1
"15087",7327,3,4,15,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",595.3,0.5953,1
"15088",7327,3,4,16,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",587.8,0.5878,1
"15089",7327,3,4,17,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",740.5,0.7405,1
"15090",7327,3,4,18,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",788,0.788,1
"15091",7327,3,4,19,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",652.5,0.6525,1
"15092",7327,3,4,20,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",690.3,0.6903,1
"15093",7327,3,4,21,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",772.8,0.7728,1
"15094",7327,3,4,22,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",724.9,0.7249,0
"15095",7327,3,4,23,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",772,0.772,1
"15096",7327,3,4,24,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",756.1,0.7561,1
"15097",7327,3,5,1,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",671.9,0.6719,0
"15098",7327,3,5,2,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",742.1,0.7421,1
"15099",7327,3,5,3,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",805.7,0.8057,0
"15100",7327,3,5,4,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",882.7,0.8827,1
"15101",7327,3,5,5,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",829.1,0.8291,1
"15102",7327,3,5,6,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",546.4,0.5464,1
"15103",7327,3,5,7,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",642,0.642,1
"15104",7327,3,5,8,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",603.4,0.6034,1
"15105",7327,3,5,9,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","n",680,0.68,1
"15106",7327,3,5,10,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",866.6,0.8666,1
"15107",7327,3,5,11,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",588.7,0.5887,1
"15108",7327,3,5,12,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",613.2,0.6132,1
"15109",7327,3,5,13,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",590.3,0.5903,1
"15110",7327,3,5,14,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",798.7,0.7987,0
"15111",7327,3,5,15,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",579.6,0.5796,1
"15112",7327,3,5,16,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",711.9,0.7119,1
"15113",7327,3,5,17,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",818.9,0.8189,1
"15114",7327,3,5,18,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",571.9,0.5719,1
"15115",7327,3,5,19,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",708,0.708,1
"15116",7327,3,5,20,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",542.8,0.5428,1
"15117",7327,3,5,21,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",558.5,0.5585,1
"15118",7327,3,5,22,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",642.3,0.6423,1
"15119",7327,3,5,23,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",555.7,0.5557,1
"15120",7327,3,5,24,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","n",655.6,0.6556,1
"15121",7328,1,1,1,20,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",785.2,0.7852,0
"15122",7328,1,1,1,20,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",809.8,0.8098,1
"15123",7328,1,1,1,20,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",865.7,0.8657,1
"15124",7328,1,1,1,20,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",651.9,0.6519,1
"15125",7328,1,1,1,20,"male","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","n",892.8,0.8928,0
"15126",7328,1,1,1,20,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",683.2,0.6832,1
"15127",7328,1,1,2,20,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",829.4,0.8294,1
"15128",7328,1,1,2,20,"male","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",838.5,0.8385,1
"15129",7328,1,1,2,20,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",903.6,0.9036,1
"15130",7328,1,1,2,20,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",1101.4,1.1014,1
"15131",7328,1,1,2,20,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",735.4,0.7354,1
"15132",7328,1,1,2,20,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",625.5,0.6255,1
"15133",7328,1,1,3,20,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",750.6,0.7506,1
"15134",7328,1,1,3,20,"male","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",771.9,0.7719,1
"15135",7328,1,1,3,20,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",718.2,0.7182,1
"15136",7328,1,1,3,20,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",719.8,0.7198,1
"15137",7328,1,1,3,20,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",734.4,0.7344,1
"15138",7328,1,1,3,20,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",706.4,0.7064,1
"15139",7328,1,1,4,20,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",766.2,0.7662,1
"15140",7328,1,1,4,20,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",735.8,0.7358,1
"15141",7328,1,1,4,20,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",729.1,0.7291,1
"15142",7328,1,1,4,20,"male","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",770.8,0.7708,0
"15143",7328,1,1,4,20,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",909.6,0.9096,1
"15144",7328,1,1,4,20,"male","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",801.1,0.8011,1
"15145",7328,1,1,5,20,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",570.1,0.5701,1
"15146",7328,1,1,5,20,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",918.9,0.9189,0
"15147",7328,1,1,5,20,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",800.2,0.8002,1
"15148",7328,1,1,5,20,"male","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",718.6,0.7186,1
"15149",7328,1,1,5,20,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",724.3,0.7243,1
"15150",7328,1,1,5,20,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",721.5,0.7215,1
"15151",7328,1,1,6,20,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",709.9,0.7099,1
"15152",7328,1,1,6,20,"male","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",665.8,0.6658,1
"15153",7328,1,1,6,20,"male","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",592.8,0.5928,1
"15154",7328,1,1,6,20,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",721.6,0.7216,1
"15155",7328,1,1,6,20,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",1023.1,1.0231,1
"15156",7328,1,1,6,20,"male","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",724.4,0.7244,1
"15157",7328,1,1,7,20,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",660.5,0.6605,1
"15158",7328,1,1,7,20,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",631.6,0.6316,1
"15159",7328,1,1,7,20,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",805.1,0.8051,1
"15160",7328,1,1,7,20,"male","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",580.4,0.5804,1
"15161",7328,1,1,7,20,"male","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",752.2,0.7522,1
"15162",7328,1,1,7,20,"male","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",591.5,0.5915,1
"15163",7328,1,1,8,20,"male","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",642.2,0.6422,1
