"","Subject","Label","Matching","Origin_Identity","English_Identity","Standardized_Idnetity","RT_ms","RT_sec","ACC"
"420",2,"Friend","Matching","Friend","Friend","Close",424,0.424,1
"421",2,"Friend","Matching","Friend","Friend","Close",548,0.548,1
"422",2,"Friend","Matching","Friend","Friend","Close",859,0.859,0
"423",2,"Friend","Matching","Friend","Friend","Close",497,0.497,1
"424",2,"Friend","Matching","Friend","Friend","Close",368,0.368,1
"425",2,"Friend","Matching","Friend","Friend","Close",830,0.83,1
"426",2,"Friend","Matching","Friend","Friend","Close",603,0.603,1
"427",2,"Friend","Matching","Friend","Friend","Close",691,0.691,1
"428",2,"Friend","Matching","Friend","Friend","Close",485,0.485,1
"429",2,"Friend","Matching","Friend","Friend","Close",293,0.293,1
"430",2,"Friend","Matching","Friend","Friend","Close",341,0.341,1
"431",2,"Friend","Matching","Friend","Friend","Close",374,0.374,1
"432",2,"Friend","Matching","Friend","Friend","Close",401,0.401,1
"433",2,"Friend","Matching","Friend","Friend","Close",506,0.506,1
"434",2,"Friend","Matching","Friend","Friend","Close",901,0.901,1
"435",2,"Friend","Matching","Friend","Friend","Close",680,0.68,1
"436",2,"Friend","Matching","Friend","Friend","Close",614,0.614,1
"437",2,"Friend","Matching","Friend","Friend","Close",790,0.79,1
"438",2,"Friend","Matching","Friend","Friend","Close",690,0.69,0
"439",2,"Friend","Matching","Friend","Friend","Close",261,0.261,0
"440",2,"Self","Matching","Friend","Friend","Close",661,0.661,1
"441",2,"Self","Matching","Friend","Friend","Close",726,0.726,0
"442",2,"Self","Matching","Friend","Friend","Close",824,0.824,1
"443",2,"Self","Matching","Friend","Friend","Close",527,0.527,1
"444",2,"Self","Matching","Friend","Friend","Close",886,0.886,1
"445",2,"Self","Matching","Friend","Friend","Close",750,0.75,1
"446",2,"Self","Matching","Friend","Friend","Close",395,0.395,0
"447",2,"Self","Matching","Friend","Friend","Close",820,0.82,1
"448",2,"Self","Matching","Friend","Friend","Close",918,0.918,1
"449",2,"Self","Matching","Friend","Friend","Close",559,0.559,1
"450",2,"Self","Matching","Friend","Friend","Close",606,0.606,0
"451",2,"Self","Matching","Friend","Friend","Close",643,0.643,0
"452",2,"Self","Matching","Friend","Friend","Close",469,0.469,1
"453",2,"Self","Matching","Friend","Friend","Close",659,0.659,1
"454",2,"Self","Matching","Friend","Friend","Close",480,0.48,1
"455",2,"Self","Matching","Friend","Friend","Close",592,0.592,1
"456",2,"Self","Matching","Friend","Friend","Close",601,0.601,1
"457",2,"Self","Matching","Friend","Friend","Close",470,0.47,1
"458",2,"Self","Matching","Friend","Friend","Close",805,0.805,1
"459",2,"Self","Matching","Friend","Friend","Close",768,0.768,1
"460",2,"Self","Matching","Friend","Friend","Close",645,0.645,1
"461",2,"Friend","Matching","Self","Self","Self",743,0.743,1
"462",2,"Friend","Matching","Self","Self","Self",476,0.476,1
"463",2,"Friend","Matching","Self","Self","Self",625,0.625,1
"464",2,"Friend","Matching","Self","Self","Self",929,0.929,1
"465",2,"Friend","Matching","Self","Self","Self",631,0.631,1
"466",2,"Friend","Matching","Self","Self","Self",642,0.642,1
"467",2,"Friend","Matching","Self","Self","Self",693,0.693,1
"468",2,"Friend","Matching","Self","Self","Self",585,0.585,1
"469",2,"Friend","Matching","Self","Self","Self",313,0.313,0
"470",2,"Friend","Matching","Self","Self","Self",572,0.572,1
"471",2,"Friend","Matching","Self","Self","Self",457,0.457,1
"472",2,"Friend","Matching","Self","Self","Self",548,0.548,1
"473",2,"Friend","Matching","Self","Self","Self",613,0.613,1
"474",2,"Friend","Matching","Self","Self","Self",565,0.565,1
"475",2,"Friend","Matching","Self","Self","Self",600,0.6,1
"476",2,"Friend","Matching","Self","Self","Self",625,0.625,0
"477",2,"Friend","Matching","Self","Self","Self",387,0.387,1
"478",2,"Friend","Matching","Self","Self","Self",355,0.355,1
"479",2,"Friend","Matching","Self","Self","Self",607,0.607,1
"480",2,"Friend","Matching","Self","Self","Self",500,0.5,1
"481",2,"Friend","Matching","Self","Self","Self",714,0.714,1
"482",2,"Friend","Matching","Self","Self","Self",340,0.34,1
"483",2,"Friend","Matching","Self","Self","Self",810,0.81,1
"484",2,"Friend","Matching","Self","Self","Self",799,0.799,1
"485",2,"Self","Matching","Self","Self","Self",620,0.62,1
"486",2,"Self","Matching","Self","Self","Self",663,0.663,1
"487",2,"Self","Matching","Self","Self","Self",762,0.762,1
"488",2,"Self","Matching","Self","Self","Self",752,0.752,0
"489",2,"Self","Matching","Self","Self","Self",645,0.645,1
"490",2,"Self","Matching","Self","Self","Self",547,0.547,1
"491",2,"Self","Matching","Self","Self","Self",534,0.534,1
"492",2,"Self","Matching","Self","Self","Self",550,0.55,1
"493",2,"Self","Matching","Self","Self","Self",660,0.66,1
"494",2,"Self","Matching","Self","Self","Self",653,0.653,1
"495",2,"Self","Matching","Self","Self","Self",559,0.559,1
"496",2,"Self","Matching","Self","Self","Self",714,0.714,1
"497",2,"Self","Matching","Self","Self","Self",499,0.499,1
"498",2,"Self","Matching","Self","Self","Self",601,0.601,1
"499",2,"Self","Matching","Self","Self","Self",641,0.641,1
"500",2,"Self","Matching","Self","Self","Self",541,0.541,1
"501",2,"Self","Matching","Self","Self","Self",757,0.757,1
"502",2,"Self","Matching","Self","Self","Self",714,0.714,1
"503",2,"Self","Matching","Self","Self","Self",927,0.927,0
"504",2,"Self","Matching","Self","Self","Self",628,0.628,1
"505",2,"Self","Matching","Self","Self","Self",650,0.65,1
"506",2,"Self","Matching","Self","Self","Self",710,0.71,1
"507",2,"Self","Matching","Self","Self","Self",956,0.956,1
"508",2,"Self","Matching","Self","Self","Self",376,0.376,0
"509",2,"Self","Matching","Self","Self","Self",659,0.659,1
"510",2,"Self","Matching","Self","Self","Self",467,0.467,0
"511",2,"Self","Matching","Self","Self","Self",486,0.486,1
"512",2,"Self","Matching","Self","Self","Self",835,0.835,1
"513",2,"Self","Matching","Self","Self","Self",626,0.626,0
"514",2,"Self","Matching","Self","Self","Self",671,0.671,1
"515",2,"Self","Matching","Self","Self","Self",545,0.545,1
"516",2,"Self","Matching","Self","Self","Self",676,0.676,1
"517",2,"Self","Matching","Self","Self","Self",536,0.536,1
"518",2,"Self","Matching","Self","Self","Self",710,0.71,1
"519",2,"Self","Matching","Self","Self","Self",557,0.557,1
"520",2,"Self","Matching","Self","Self","Self",546,0.546,1
"521",2,"Self","Matching","Self","Self","Self",531,0.531,1
"522",2,"Self","Matching","Self","Self","Self",813,0.813,1
"523",2,"Self","Matching","Self","Self","Self",558,0.558,1
"524",2,"Self","Matching","Self","Self","Self",575,0.575,1
"525",2,"Self","Matching","Self","Self","Self",740,0.74,1
"526",2,"Self","Matching","Self","Self","Self",752,0.752,1
"527",2,"Self","Matching","Self","Self","Self",796,0.796,1
"528",2,"Self","Matching","Self","Self","Self",1046,1.046,1
"529",2,"Self","Matching","Self","Self","Self",885,0.885,1
"530",2,"Self","Matching","Self","Self","Self",352,0.352,1
"531",2,"Self","Matching","Self","Self","Self",1065,1.065,1
"532",2,"Self","Matching","Self","Self","Self",776,0.776,1
"533",2,"Self","Matching","Self","Self","Self",501,0.501,1
"534",2,"Self","Matching","Self","Self","Self",661,0.661,0
"535",2,"Self","Matching","Self","Self","Self",896,0.896,1
"536",2,"Self","Matching","Self","Self","Self",639,0.639,1
"537",2,"Self","Matching","Self","Self","Self",636,0.636,1
"538",2,"Self","Matching","Self","Self","Self",566,0.566,1
"539",2,"Self","Matching","Self","Self","Self",548,0.548,1
"540",2,"Self","Matching","Self","Self","Self",608,0.608,1
"541",2,"Self","Matching","Self","Self","Self",964,0.964,1
"542",2,"Self","Matching","Self","Self","Self",670,0.67,0
"543",2,"Self","Matching","Self","Self","Self",912,0.912,1
"544",2,"Self","Matching","Self","Self","Self",575,0.575,1
"545",2,"Self","Matching","Self","Self","Self",676,0.676,1
"546",2,"Self","Matching","Self","Self","Self",673,0.673,1
"547",2,"Self","Matching","Self","Self","Self",518,0.518,1
"548",2,"Self","Matching","Self","Self","Self",623,0.623,1
"549",2,"Self","Matching","Self","Self","Self",722,0.722,1
"550",2,"Self","Matching","Self","Self","Self",700,0.7,1
"551",2,"Self","Matching","Self","Self","Self",630,0.63,1
"552",2,"Friend","Nonmatching","Friend","Friend","Close",797,0.797,1
"553",2,"Friend","Nonmatching","Friend","Friend","Close",583,0.583,1
"554",2,"Friend","Nonmatching","Friend","Friend","Close",443,0.443,1
"555",2,"Friend","Nonmatching","Friend","Friend","Close",368,0.368,1
"556",2,"Friend","Nonmatching","Friend","Friend","Close",554,0.554,1
"557",2,"Friend","Nonmatching","Friend","Friend","Close",360,0.36,1
"558",2,"Friend","Nonmatching","Friend","Friend","Close",610,0.61,1
"559",2,"Friend","Nonmatching","Friend","Friend","Close",583,0.583,1
"560",2,"Friend","Nonmatching","Friend","Friend","Close",441,0.441,1
"561",2,"Friend","Nonmatching","Friend","Friend","Close",539,0.539,1
"562",2,"Friend","Nonmatching","Friend","Friend","Close",894,0.894,1
"563",2,"Friend","Nonmatching","Friend","Friend","Close",825,0.825,1
"564",2,"Friend","Nonmatching","Friend","Friend","Close",1031,1.031,1
"565",2,"Friend","Nonmatching","Friend","Friend","Close",577,0.577,1
"566",2,"Friend","Nonmatching","Friend","Friend","Close",567,0.567,1
"567",2,"Friend","Nonmatching","Friend","Friend","Close",650,0.65,0
"568",2,"Friend","Nonmatching","Friend","Friend","Close",570,0.57,1
"569",2,"Friend","Nonmatching","Friend","Friend","Close",476,0.476,1
"570",2,"Friend","Nonmatching","Friend","Friend","Close",460,0.46,1
"571",2,"Friend","Nonmatching","Friend","Friend","Close",925,0.925,1
"572",2,"Friend","Nonmatching","Friend","Friend","Close",497,0.497,1
"573",2,"Friend","Nonmatching","Friend","Friend","Close",533,0.533,0
"574",2,"Friend","Nonmatching","Friend","Friend","Close",914,0.914,1
"575",2,"Friend","Nonmatching","Friend","Friend","Close",561,0.561,0
"576",2,"Friend","Nonmatching","Friend","Friend","Close",993,0.993,1
"577",2,"Friend","Nonmatching","Friend","Friend","Close",675,0.675,0
"578",2,"Friend","Nonmatching","Friend","Friend","Close",679,0.679,1
"579",2,"Friend","Nonmatching","Friend","Friend","Close",497,0.497,1
"580",2,"Friend","Nonmatching","Friend","Friend","Close",378,0.378,1
"581",2,"Friend","Nonmatching","Friend","Friend","Close",1064,1.064,1
"582",2,"Friend","Nonmatching","Friend","Friend","Close",521,0.521,1
"583",2,"Friend","Nonmatching","Friend","Friend","Close",444,0.444,1
"584",2,"Friend","Nonmatching","Friend","Friend","Close",420,0.42,1
"585",2,"Friend","Nonmatching","Friend","Friend","Close",614,0.614,1
"586",2,"Friend","Nonmatching","Friend","Friend","Close",402,0.402,1
"587",2,"Friend","Nonmatching","Friend","Friend","Close",385,0.385,1
"588",2,"Friend","Nonmatching","Friend","Friend","Close",660,0.66,1
"589",2,"Friend","Nonmatching","Friend","Friend","Close",631,0.631,1
"590",2,"Friend","Nonmatching","Friend","Friend","Close",898,0.898,1
"591",2,"Friend","Nonmatching","Friend","Friend","Close",483,0.483,1
"592",2,"Friend","Nonmatching","Friend","Friend","Close",532,0.532,1
"593",2,"Friend","Nonmatching","Friend","Friend","Close",381,0.381,0
"594",2,"Friend","Nonmatching","Friend","Friend","Close",482,0.482,0
"595",2,"Friend","Nonmatching","Friend","Friend","Close",596,0.596,1
"596",2,"Friend","Nonmatching","Friend","Friend","Close",516,0.516,1
"597",2,"Friend","Nonmatching","Friend","Friend","Close",444,0.444,0
"598",2,"Friend","Nonmatching","Friend","Friend","Close",392,0.392,0
"599",2,"Friend","Nonmatching","Friend","Friend","Close",573,0.573,0
"600",2,"Friend","Nonmatching","Friend","Friend","Close",584,0.584,0
"601",2,"Friend","Nonmatching","Friend","Friend","Close",509,0.509,1
"602",2,"Friend","Nonmatching","Friend","Friend","Close",385,0.385,0
"603",2,"Friend","Nonmatching","Friend","Friend","Close",512,0.512,1
"604",2,"Friend","Nonmatching","Friend","Friend","Close",683,0.683,1
"605",2,"Friend","Nonmatching","Friend","Friend","Close",912,0.912,0
"606",2,"Friend","Nonmatching","Friend","Friend","Close",856,0.856,0
"607",2,"Friend","Nonmatching","Friend","Friend","Close",758,0.758,0
"608",2,"Friend","Nonmatching","Friend","Friend","Close",397,0.397,0
"609",2,"Friend","Nonmatching","Friend","Friend","Close",903,0.903,0
"610",2,"Friend","Nonmatching","Friend","Friend","Close",698,0.698,1
"611",2,"Friend","Nonmatching","Friend","Friend","Close",499,0.499,1
"612",2,"Friend","Nonmatching","Friend","Friend","Close",398,0.398,1
"613",2,"Friend","Nonmatching","Friend","Friend","Close",396,0.396,0
"614",2,"Friend","Nonmatching","Friend","Friend","Close",668,0.668,0
"615",2,"Friend","Nonmatching","Friend","Friend","Close",352,0.352,0
"616",2,"Self","Nonmatching","Friend","Friend","Close",921,0.921,1
"617",2,"Self","Nonmatching","Friend","Friend","Close",580,0.58,0
"618",2,"Self","Nonmatching","Friend","Friend","Close",739,0.739,0
"619",2,"Self","Nonmatching","Friend","Friend","Close",522,0.522,0
"620",2,"Self","Nonmatching","Friend","Friend","Close",741,0.741,1
"621",2,"Self","Nonmatching","Friend","Friend","Close",602,0.602,0
"622",2,"Self","Nonmatching","Friend","Friend","Close",790,0.79,1
"623",2,"Self","Nonmatching","Friend","Friend","Close",545,0.545,0
"624",2,"Self","Nonmatching","Friend","Friend","Close",567,0.567,0
"625",2,"Self","Nonmatching","Friend","Friend","Close",745,0.745,0
"626",2,"Self","Nonmatching","Friend","Friend","Close",540,0.54,0
"627",2,"Self","Nonmatching","Friend","Friend","Close",544,0.544,1
"628",2,"Self","Nonmatching","Friend","Friend","Close",530,0.53,0
"629",2,"Self","Nonmatching","Friend","Friend","Close",682,0.682,1
"630",2,"Self","Nonmatching","Friend","Friend","Close",829,0.829,1
"631",2,"Self","Nonmatching","Friend","Friend","Close",459,0.459,0
"632",2,"Self","Nonmatching","Friend","Friend","Close",526,0.526,0
"633",2,"Self","Nonmatching","Friend","Friend","Close",543,0.543,0
"634",2,"Self","Nonmatching","Friend","Friend","Close",741,0.741,1
"635",2,"Self","Nonmatching","Friend","Friend","Close",528,0.528,0
"636",2,"Self","Nonmatching","Friend","Friend","Close",256,0.256,1
"637",2,"Self","Nonmatching","Friend","Friend","Close",819,0.819,1
"638",2,"Self","Nonmatching","Friend","Friend","Close",669,0.669,1
"639",2,"Self","Nonmatching","Friend","Friend","Close",753,0.753,1
"640",2,"Self","Nonmatching","Friend","Friend","Close",663,0.663,0
"641",2,"Friend","Nonmatching","Self","Self","Self",503,0.503,1
"642",2,"Friend","Nonmatching","Self","Self","Self",410,0.41,1
"643",2,"Friend","Nonmatching","Self","Self","Self",524,0.524,0
"644",2,"Friend","Nonmatching","Self","Self","Self",1022,1.022,1
"645",2,"Friend","Nonmatching","Self","Self","Self",629,0.629,1
"646",2,"Friend","Nonmatching","Self","Self","Self",930,0.93,1
"647",2,"Friend","Nonmatching","Self","Self","Self",853,0.853,0
"648",2,"Friend","Nonmatching","Self","Self","Self",791,0.791,1
"649",2,"Friend","Nonmatching","Self","Self","Self",313,0.313,0
"650",2,"Friend","Nonmatching","Self","Self","Self",607,0.607,1
"651",2,"Friend","Nonmatching","Self","Self","Self",711,0.711,1
"652",2,"Friend","Nonmatching","Self","Self","Self",592,0.592,0
"653",2,"Friend","Nonmatching","Self","Self","Self",669,0.669,0
"654",2,"Friend","Nonmatching","Self","Self","Self",598,0.598,1
"655",2,"Friend","Nonmatching","Self","Self","Self",365,0.365,0
"656",2,"Friend","Nonmatching","Self","Self","Self",468,0.468,0
"657",2,"Friend","Nonmatching","Self","Self","Self",439,0.439,0
"658",2,"Friend","Nonmatching","Self","Self","Self",723,0.723,0
"659",2,"Friend","Nonmatching","Self","Self","Self",731,0.731,1
"660",2,"Friend","Nonmatching","Self","Self","Self",694,0.694,1
"661",2,"Friend","Nonmatching","Self","Self","Self",687,0.687,1
"662",2,"Friend","Nonmatching","Self","Self","Self",529,0.529,1
"663",2,"Friend","Nonmatching","Self","Self","Self",558,0.558,1
"664",2,"Friend","Nonmatching","Self","Self","Self",377,0.377,0
"665",2,"Self","Nonmatching","Self","Self","Self",895,0.895,1
"666",2,"Self","Nonmatching","Self","Self","Self",844,0.844,1
"667",2,"Self","Nonmatching","Self","Self","Self",906,0.906,0
"668",2,"Self","Nonmatching","Self","Self","Self",687,0.687,1
"669",2,"Self","Nonmatching","Self","Self","Self",564,0.564,1
"670",2,"Self","Nonmatching","Self","Self","Self",935,0.935,1
"671",2,"Self","Nonmatching","Self","Self","Self",778,0.778,1
"672",2,"Self","Nonmatching","Self","Self","Self",584,0.584,1
"673",2,"Self","Nonmatching","Self","Self","Self",719,0.719,1
"674",2,"Self","Nonmatching","Self","Self","Self",878,0.878,1
"675",2,"Self","Nonmatching","Self","Self","Self",852,0.852,1
"676",2,"Self","Nonmatching","Self","Self","Self",685,0.685,0
"677",2,"Self","Nonmatching","Self","Self","Self",877,0.877,1
"678",2,"Self","Nonmatching","Self","Self","Self",591,0.591,1
"679",2,"Self","Nonmatching","Self","Self","Self",553,0.553,1
"680",2,"Self","Nonmatching","Self","Self","Self",826,0.826,1
"681",2,"Self","Nonmatching","Self","Self","Self",638,0.638,1
"682",2,"Self","Nonmatching","Self","Self","Self",640,0.64,1
"683",2,"Self","Nonmatching","Self","Self","Self",534,0.534,1
"684",2,"Self","Nonmatching","Self","Self","Self",697,0.697,1
"685",2,"Self","Nonmatching","Self","Self","Self",606,0.606,1
"686",2,"Self","Nonmatching","Self","Self","Self",664,0.664,1
"687",2,"Self","Nonmatching","Self","Self","Self",632,0.632,1
"688",2,"Self","Nonmatching","Self","Self","Self",736,0.736,1
"689",2,"Self","Nonmatching","Self","Self","Self",999,0.999,1
"690",2,"Self","Nonmatching","Self","Self","Self",518,0.518,1
"691",2,"Self","Nonmatching","Self","Self","Self",723,0.723,1
"692",2,"Self","Nonmatching","Self","Self","Self",596,0.596,1
"693",2,"Self","Nonmatching","Self","Self","Self",757,0.757,1
"694",2,"Self","Nonmatching","Self","Self","Self",735,0.735,1
"695",2,"Self","Nonmatching","Self","Self","Self",746,0.746,1
"696",2,"Self","Nonmatching","Self","Self","Self",597,0.597,1
"697",2,"Self","Nonmatching","Self","Self","Self",669,0.669,1
"698",2,"Self","Nonmatching","Self","Self","Self",639,0.639,1
"699",2,"Self","Nonmatching","Self","Self","Self",627,0.627,0
"700",2,"Self","Nonmatching","Self","Self","Self",517,0.517,1
"701",2,"Self","Nonmatching","Self","Self","Self",455,0.455,0
"702",2,"Self","Nonmatching","Self","Self","Self",654,0.654,1
"703",2,"Self","Nonmatching","Self","Self","Self",693,0.693,0
"704",2,"Self","Nonmatching","Self","Self","Self",800,0.8,1
"705",2,"Self","Nonmatching","Self","Self","Self",699,0.699,1
