"","Subject","Label","Shape","Matching","Origin_Identity","English_Identity","Standardized_Idnetity","RT_ms","RT_sec","ACC"
"377",2,"Friend","Friend","Matching","Friend","Friend","Close",968,0.968,1
"378",2,"Friend","Friend","Matching","Friend","Friend","Close",583,0.583,1
"379",2,"Friend","Friend","Matching","Friend","Friend","Close",643,0.643,1
"380",2,"Friend","Friend","Matching","Friend","Friend","Close",821,0.821,1
"381",2,"Friend","Friend","Matching","Friend","Friend","Close",648,0.648,1
"382",2,"Self","Self","Matching","Self","Self","Self",329,0.329,0
"383",2,"Self","Self","Matching","Self","Self","Self",460,0.46,0
"384",2,"Self","Self","Matching","Self","Self","Self",348,0.348,0
"385",2,"Friend","Self","Matching","Self","Self","Self",301,0.301,0
"386",2,"Friend","Self","Matching","Self","Self","Self",389,0.389,0
"387",2,"Friend","Self","Matching","Self","Self","Self",372,0.372,0
"388",2,"Friend","Self","Matching","Self","Self","Self",342,0.342,0
"389",2,"Friend","Self","Matching","Self","Self","Self",364,0.364,0
"390",2,"Friend","Self","Matching","Self","Self","Self",382,0.382,0
"391",2,"Friend","Self","Matching","Self","Self","Self",639,0.639,0
"392",2,"Friend","Self","Matching","Self","Self","Self",442,0.442,0
"393",2,"Friend","Self","Matching","Self","Self","Self",930,0.93,0
"394",2,"Self","Self","Matching","Self","Self","Self",542,0.542,1
"395",2,"Self","Self","Matching","Self","Self","Self",530,0.53,1
"396",2,"Self","Self","Matching","Self","Self","Self",338,0.338,1
"397",2,"Self","Self","Matching","Self","Self","Self",369,0.369,1
"398",2,"Self","Self","Matching","Self","Self","Self",646,0.646,1
"399",2,"Self","Self","Matching","Self","Self","Self",583,0.583,1
"400",2,"Self","Self","Matching","Self","Self","Self",571,0.571,1
"401",2,"Self","Self","Matching","Self","Self","Self",577,0.577,1
"402",2,"Self","Self","Matching","Self","Self","Self",456,0.456,1
"403",2,"Self","Self","Matching","Self","Self","Self",667,0.667,1
"404",2,"Self","Self","Matching","Self","Self","Self",378,0.378,1
"405",2,"Self","Self","Matching","Self","Self","Self",601,0.601,1
"406",2,"Self","Self","Matching","Self","Self","Self",574,0.574,1
"407",2,"Self","Self","Matching","Self","Self","Self",637,0.637,1
"408",2,"Self","Self","Matching","Self","Self","Self",736,0.736,1
"409",2,"Self","Self","Matching","Self","Self","Self",426,0.426,1
"410",2,"Self","Self","Matching","Self","Self","Self",531,0.531,1
"411",2,"Self","Self","Matching","Self","Self","Self",566,0.566,1
"412",2,"Self","Self","Matching","Self","Self","Self",609,0.609,1
"413",2,"Friend","Self","Matching","Self","Self","Self",483,0.483,1
"414",2,"Friend","Self","Matching","Self","Self","Self",352,0.352,1
"415",2,"Friend","Self","Matching","Self","Self","Self",294,0.294,1
"416",2,"Friend","Self","Matching","Self","Self","Self",470,0.47,1
"417",2,"Friend","Self","Matching","Self","Self","Self",498,0.498,1
"418",2,"Friend","Self","Matching","Self","Self","Self",364,0.364,1
"419",2,"Friend","Self","Matching","Self","Self","Self",1060,1.06,1
"420",2,"Friend","Self","Matching","Self","Self","Self",461,0.461,1
"421",2,"Friend","Self","Matching","Self","Self","Self",508,0.508,1
"422",2,"Friend","Self","Matching","Self","Self","Self",309,0.309,1
"423",2,"Friend","Self","Matching","Self","Self","Self",428,0.428,1
"424",2,"Friend","Self","Matching","Self","Self","Self",485,0.485,1
"425",2,"Friend","Self","Matching","Self","Self","Self",355,0.355,1
"426",2,"Friend","Self","Matching","Self","Self","Self",610,0.61,1
"427",2,"Friend","Self","Matching","Self","Self","Self",630,0.63,1
"428",2,"Friend","Self","Matching","Self","Self","Self",597,0.597,1
"429",2,"Friend","Self","Matching","Self","Self","Self",852,0.852,1
"430",2,"Friend","Self","Matching","Self","Self","Self",922,0.922,1
"431",2,"Friend","Self","Matching","Self","Self","Self",766,0.766,1
"432",2,"Friend","Self","Matching","Self","Self","Self",304,0.304,1
"433",2,"Friend","Self","Matching","Self","Self","Self",355,0.355,1
"434",2,"Friend","Self","Matching","Self","Self","Self",639,0.639,1
"435",2,"Friend","Self","Matching","Self","Self","Self",495,0.495,1
"436",2,"Friend","Self","Matching","Self","Self","Self",607,0.607,1
"437",2,"Friend","Self","Matching","Self","Self","Self",384,0.384,1
"438",2,"Friend","Self","Matching","Self","Self","Self",494,0.494,1
"439",2,"Friend","Self","Matching","Self","Self","Self",710,0.71,1
"440",2,"Friend","Self","Matching","Self","Self","Self",349,0.349,1
"441",2,"Friend","Self","Matching","Self","Self","Self",516,0.516,1
"442",2,"Friend","Self","Matching","Self","Self","Self",742,0.742,1
"443",2,"Friend","Self","Matching","Self","Self","Self",629,0.629,1
"444",2,"Friend","Self","Matching","Self","Self","Self",654,0.654,1
"445",2,"Friend","Self","Matching","Self","Self","Self",598,0.598,1
"446",2,"Friend","Self","Matching","Self","Self","Self",566,0.566,1
"447",2,"Friend","Self","Matching","Self","Self","Self",405,0.405,1
"448",2,"Friend","Self","Matching","Self","Self","Self",498,0.498,1
"449",2,"Friend","Self","Matching","Self","Self","Self",529,0.529,1
"450",2,"Friend","Self","Matching","Self","Self","Self",408,0.408,1
"451",2,"Friend","Self","Matching","Self","Self","Self",543,0.543,1
"452",2,"Friend","Self","Matching","Self","Self","Self",543,0.543,1
"453",2,"Friend","Self","Matching","Self","Self","Self",438,0.438,1
"454",2,"Friend","Self","Matching","Self","Self","Self",425,0.425,1
"455",2,"Friend","Self","Matching","Self","Self","Self",393,0.393,1
"456",2,"Friend","Self","Matching","Self","Self","Self",530,0.53,1
"457",2,"Friend","Self","Matching","Self","Self","Self",560,0.56,1
"458",2,"Friend","Self","Matching","Self","Self","Self",549,0.549,1
"459",2,"Friend","Self","Matching","Self","Self","Self",391,0.391,1
"460",2,"Friend","Self","Matching","Self","Self","Self",399,0.399,1
"461",2,"Friend","Self","Matching","Self","Self","Self",394,0.394,1
"462",2,"Friend","Self","Matching","Self","Self","Self",425,0.425,1
"463",2,"Friend","Self","Matching","Self","Self","Self",444,0.444,1
"464",2,"Friend","Self","Matching","Self","Self","Self",626,0.626,1
"465",2,"Friend","Self","Matching","Self","Self","Self",433,0.433,1
"466",2,"Friend","Self","Matching","Self","Self","Self",464,0.464,1
"467",2,"Friend","Self","Matching","Self","Self","Self",539,0.539,1
"468",2,"Friend","Self","Matching","Self","Self","Self",498,0.498,1
"469",2,"Friend","Self","Matching","Self","Self","Self",890,0.89,1
"470",2,"Friend","Self","Matching","Self","Self","Self",524,0.524,1
"471",2,"Friend","Self","Matching","Self","Self","Self",500,0.5,1
"472",2,"Self","Friend","Nonmatching","Friend","Friend","Close",660,0.66,0
"473",2,"Self","Friend","Nonmatching","Friend","Friend","Close",445,0.445,0
"474",2,"Self","Friend","Nonmatching","Friend","Friend","Close",569,0.569,0
"475",2,"Self","Friend","Nonmatching","Friend","Friend","Close",737,0.737,0
"476",2,"Self","Friend","Nonmatching","Friend","Friend","Close",378,0.378,0
"477",2,"Self","Friend","Nonmatching","Friend","Friend","Close",407,0.407,0
"478",2,"Self","Friend","Nonmatching","Friend","Friend","Close",477,0.477,0
"479",2,"Self","Friend","Nonmatching","Friend","Friend","Close",445,0.445,0
"480",2,"Self","Friend","Nonmatching","Friend","Friend","Close",673,0.673,0
"481",2,"Self","Friend","Nonmatching","Friend","Friend","Close",997,0.997,0
"482",2,"Self","Friend","Nonmatching","Friend","Friend","Close",607,0.607,0
"483",2,"Self","Friend","Nonmatching","Friend","Friend","Close",399,0.399,0
"484",2,"Self","Friend","Nonmatching","Friend","Friend","Close",562,0.562,0
"485",2,"Self","Friend","Nonmatching","Friend","Friend","Close",398,0.398,0
"486",2,"Self","Friend","Nonmatching","Friend","Friend","Close",543,0.543,0
"487",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",449,0.449,0
"488",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",295,0.295,0
"489",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",753,0.753,0
"490",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",465,0.465,0
"491",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",522,0.522,0
"492",2,"Self","Friend","Nonmatching","Friend","Friend","Close",595,0.595,1
"493",2,"Self","Friend","Nonmatching","Friend","Friend","Close",848,0.848,1
"494",2,"Self","Friend","Nonmatching","Friend","Friend","Close",693,0.693,1
"495",2,"Self","Friend","Nonmatching","Friend","Friend","Close",591,0.591,1
"496",2,"Self","Friend","Nonmatching","Friend","Friend","Close",254,0.254,1
"497",2,"Self","Friend","Nonmatching","Friend","Friend","Close",764,0.764,1
"498",2,"Self","Friend","Nonmatching","Friend","Friend","Close",653,0.653,1
"499",2,"Self","Friend","Nonmatching","Friend","Friend","Close",799,0.799,1
"500",2,"Self","Friend","Nonmatching","Friend","Friend","Close",521,0.521,1
"501",2,"Self","Friend","Nonmatching","Friend","Friend","Close",244,0.244,1
"502",2,"Self","Friend","Nonmatching","Friend","Friend","Close",354,0.354,1
"503",2,"Self","Friend","Nonmatching","Friend","Friend","Close",696,0.696,1
"504",2,"Self","Friend","Nonmatching","Friend","Friend","Close",656,0.656,1
"505",2,"Self","Friend","Nonmatching","Friend","Friend","Close",602,0.602,1
"506",2,"Self","Friend","Nonmatching","Friend","Friend","Close",678,0.678,1
"507",2,"Self","Friend","Nonmatching","Friend","Friend","Close",850,0.85,1
"508",2,"Self","Friend","Nonmatching","Friend","Friend","Close",532,0.532,1
"509",2,"Self","Friend","Nonmatching","Friend","Friend","Close",531,0.531,1
"510",2,"Self","Friend","Nonmatching","Friend","Friend","Close",666,0.666,1
"511",2,"Self","Friend","Nonmatching","Friend","Friend","Close",546,0.546,1
"512",2,"Self","Friend","Nonmatching","Friend","Friend","Close",1074,1.074,1
"513",2,"Self","Friend","Nonmatching","Friend","Friend","Close",575,0.575,1
"514",2,"Self","Friend","Nonmatching","Friend","Friend","Close",484,0.484,1
"515",2,"Self","Friend","Nonmatching","Friend","Friend","Close",551,0.551,1
"516",2,"Self","Friend","Nonmatching","Friend","Friend","Close",885,0.885,1
"517",2,"Self","Friend","Nonmatching","Friend","Friend","Close",659,0.659,1
"518",2,"Self","Friend","Nonmatching","Friend","Friend","Close",703,0.703,1
"519",2,"Self","Friend","Nonmatching","Friend","Friend","Close",549,0.549,1
"520",2,"Self","Friend","Nonmatching","Friend","Friend","Close",699,0.699,1
"521",2,"Self","Friend","Nonmatching","Friend","Friend","Close",1051,1.051,1
"522",2,"Self","Friend","Nonmatching","Friend","Friend","Close",357,0.357,1
"523",2,"Self","Friend","Nonmatching","Friend","Friend","Close",801,0.801,1
"524",2,"Self","Friend","Nonmatching","Friend","Friend","Close",205,0.205,1
"525",2,"Self","Friend","Nonmatching","Friend","Friend","Close",445,0.445,1
"526",2,"Self","Friend","Nonmatching","Friend","Friend","Close",772,0.772,1
"527",2,"Self","Friend","Nonmatching","Friend","Friend","Close",355,0.355,1
"528",2,"Self","Friend","Nonmatching","Friend","Friend","Close",512,0.512,1
"529",2,"Self","Friend","Nonmatching","Friend","Friend","Close",451,0.451,1
"530",2,"Self","Friend","Nonmatching","Friend","Friend","Close",557,0.557,1
"531",2,"Self","Friend","Nonmatching","Friend","Friend","Close",633,0.633,1
"532",2,"Self","Friend","Nonmatching","Friend","Friend","Close",676,0.676,1
"533",2,"Self","Friend","Nonmatching","Friend","Friend","Close",606,0.606,1
"534",2,"Self","Friend","Nonmatching","Friend","Friend","Close",1054,1.054,1
"535",2,"Self","Friend","Nonmatching","Friend","Friend","Close",582,0.582,1
"536",2,"Self","Friend","Nonmatching","Friend","Friend","Close",269,0.269,1
"537",2,"Self","Friend","Nonmatching","Friend","Friend","Close",374,0.374,1
"538",2,"Self","Friend","Nonmatching","Friend","Friend","Close",674,0.674,1
"539",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",678,0.678,1
"540",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",549,0.549,1
"541",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",784,0.784,1
"542",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",608,0.608,1
"543",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",492,0.492,1
"544",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",896,0.896,1
"545",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",559,0.559,1
"546",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",456,0.456,1
"547",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",534,0.534,1
"548",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",587,0.587,1
"549",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",762,0.762,1
"550",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",852,0.852,1
"551",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",744,0.744,1
"552",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",978,0.978,1
"553",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",629,0.629,1
"554",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",468,0.468,1
"555",2,"Friend","Friend","Nonmatching","Friend","Friend","Close",872,0.872,1
"556",2,"Self","Self","Nonmatching","Self","Self","Self",432,0.432,0
"557",2,"Self","Self","Nonmatching","Self","Self","Self",385,0.385,0
"558",2,"Self","Self","Nonmatching","Self","Self","Self",402,0.402,0
"559",2,"Self","Self","Nonmatching","Self","Self","Self",377,0.377,0
"560",2,"Self","Self","Nonmatching","Self","Self","Self",374,0.374,0
"561",2,"Self","Self","Nonmatching","Self","Self","Self",627,0.627,0
"562",2,"Self","Self","Nonmatching","Self","Self","Self",551,0.551,0
"563",2,"Friend","Self","Nonmatching","Self","Self","Self",450,0.45,0
"564",2,"Friend","Self","Nonmatching","Self","Self","Self",557,0.557,0
"565",2,"Friend","Self","Nonmatching","Self","Self","Self",493,0.493,0
"566",2,"Friend","Self","Nonmatching","Self","Self","Self",291,0.291,0
"567",2,"Friend","Self","Nonmatching","Self","Self","Self",591,0.591,0
"568",2,"Friend","Self","Nonmatching","Self","Self","Self",555,0.555,0
"569",2,"Friend","Self","Nonmatching","Self","Self","Self",540,0.54,0
"570",2,"Self","Self","Nonmatching","Self","Self","Self",647,0.647,1
"571",2,"Self","Self","Nonmatching","Self","Self","Self",735,0.735,1
"572",2,"Self","Self","Nonmatching","Self","Self","Self",507,0.507,1
"573",2,"Self","Self","Nonmatching","Self","Self","Self",286,0.286,1
"574",2,"Self","Self","Nonmatching","Self","Self","Self",386,0.386,1
"575",2,"Self","Self","Nonmatching","Self","Self","Self",871,0.871,1
"576",2,"Self","Self","Nonmatching","Self","Self","Self",772,0.772,1
"577",2,"Self","Self","Nonmatching","Self","Self","Self",921,0.921,1
"578",2,"Self","Self","Nonmatching","Self","Self","Self",598,0.598,1
"579",2,"Self","Self","Nonmatching","Self","Self","Self",458,0.458,1
"580",2,"Self","Self","Nonmatching","Self","Self","Self",754,0.754,1
"581",2,"Self","Self","Nonmatching","Self","Self","Self",845,0.845,1
"582",2,"Self","Self","Nonmatching","Self","Self","Self",536,0.536,1
"583",2,"Self","Self","Nonmatching","Self","Self","Self",601,0.601,1
"584",2,"Self","Self","Nonmatching","Self","Self","Self",738,0.738,1
"585",2,"Self","Self","Nonmatching","Self","Self","Self",593,0.593,1
"586",2,"Friend","Self","Nonmatching","Self","Self","Self",600,0.6,1
"587",2,"Friend","Self","Nonmatching","Self","Self","Self",476,0.476,1
"588",2,"Friend","Self","Nonmatching","Self","Self","Self",663,0.663,1
"589",2,"Friend","Self","Nonmatching","Self","Self","Self",460,0.46,1
"590",2,"Friend","Self","Nonmatching","Self","Self","Self",425,0.425,1
"591",2,"Friend","Self","Nonmatching","Self","Self","Self",393,0.393,1
"592",2,"Friend","Self","Nonmatching","Self","Self","Self",648,0.648,1
"593",2,"Friend","Self","Nonmatching","Self","Self","Self",469,0.469,1
"594",2,"Friend","Self","Nonmatching","Self","Self","Self",600,0.6,1
"595",2,"Friend","Self","Nonmatching","Self","Self","Self",492,0.492,1
"596",2,"Friend","Self","Nonmatching","Self","Self","Self",530,0.53,1
"597",2,"Friend","Self","Nonmatching","Self","Self","Self",709,0.709,1
"598",2,"Friend","Self","Nonmatching","Self","Self","Self",402,0.402,1
"599",2,"Friend","Self","Nonmatching","Self","Self","Self",388,0.388,1
"600",2,"Friend","Self","Nonmatching","Self","Self","Self",673,0.673,1
"601",2,"Friend","Self","Nonmatching","Self","Self","Self",493,0.493,1
"602",2,"Friend","Self","Nonmatching","Self","Self","Self",419,0.419,1
"603",2,"Friend","Self","Nonmatching","Self","Self","Self",683,0.683,1
"604",2,"Friend","Self","Nonmatching","Self","Self","Self",334,0.334,1
"605",2,"Friend","Self","Nonmatching","Self","Self","Self",366,0.366,1
"606",2,"Friend","Self","Nonmatching","Self","Self","Self",295,0.295,1
"607",2,"Friend","Self","Nonmatching","Self","Self","Self",992,0.992,1
"608",2,"Friend","Self","Nonmatching","Self","Self","Self",707,0.707,1
"609",2,"Friend","Self","Nonmatching","Self","Self","Self",538,0.538,1
"610",2,"Friend","Self","Nonmatching","Self","Self","Self",438,0.438,1
"611",2,"Friend","Self","Nonmatching","Self","Self","Self",738,0.738,1
"612",2,"Friend","Self","Nonmatching","Self","Self","Self",548,0.548,1
"613",2,"Friend","Self","Nonmatching","Self","Self","Self",439,0.439,1
"614",2,"Friend","Self","Nonmatching","Self","Self","Self",437,0.437,1
"615",2,"Friend","Self","Nonmatching","Self","Self","Self",444,0.444,1
"616",2,"Friend","Self","Nonmatching","Self","Self","Self",784,0.784,1
"617",2,"Friend","Self","Nonmatching","Self","Self","Self",721,0.721,1
"618",2,"Friend","Self","Nonmatching","Self","Self","Self",370,0.37,1
"619",2,"Friend","Self","Nonmatching","Self","Self","Self",378,0.378,1
"620",2,"Friend","Self","Nonmatching","Self","Self","Self",491,0.491,1
"621",2,"Friend","Self","Nonmatching","Self","Self","Self",540,0.54,1
"622",2,"Friend","Self","Nonmatching","Self","Self","Self",561,0.561,1
"623",2,"Friend","Self","Nonmatching","Self","Self","Self",492,0.492,1
"624",2,"Friend","Self","Nonmatching","Self","Self","Self",576,0.576,1
"625",2,"Friend","Self","Nonmatching","Self","Self","Self",366,0.366,1
"626",2,"Friend","Self","Nonmatching","Self","Self","Self",243,0.243,1
