"","Subject","Word","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"3032",19,"YOU","Self","Matching","Self","Self","Self",412,0.412,1
"3033",19,"YOU","Self","Matching","Self","Self","Self",652,0.652,1
"3034",19,"YOU","Self","Matching","Self","Self","Self",488,0.488,1
"3035",19,"YOU","Self","Matching","Self","Self","Self",504,0.504,1
"3036",19,"YOU","Self","Matching","Self","Self","Self",484,0.484,0
"3037",19,"YOU","Self","Matching","Self","Self","Self",524,0.524,1
"3038",19,"YOU","Self","Matching","Self","Self","Self",668,0.668,1
"3039",19,"YOU","Self","Matching","Self","Self","Self",712,0.712,1
"3040",19,"YOU","Self","Matching","Self","Self","Self",540,0.54,1
"3041",19,"YOU","Self","Matching","Self","Self","Self",539,0.539,1
"3042",19,"YOU","Self","Matching","Self","Self","Self",611,0.611,1
"3043",19,"YOU","Self","Matching","Self","Self","Self",679,0.679,1
"3044",19,"YOU","Self","Matching","Self","Self","Self",623,0.623,1
"3045",19,"YOU","Self","Matching","Self","Self","Self",1031,1.031,1
"3046",19,"YOU","Self","Matching","Self","Self","Self",463,0.463,1
"3047",19,"YOU","Self","Matching","Self","Self","Self",527,0.527,1
"3048",19,"YOU","Self","Matching","Self","Self","Self",599,0.599,1
"3049",19,"YOU","Self","Matching","Self","Self","Self",715,0.715,1
"3050",19,"YOU","Self","Matching","Self","Self","Self",607,0.607,1
"3051",19,"YOU","Self","Matching","Self","Self","Self",771,0.771,0
"3052",19,"YOU","Self","Matching","Self","Self","Self",507,0.507,1
"3053",19,"YOU","Self","Matching","Self","Self","Self",603,0.603,1
"3054",19,"YOU","Self","Matching","Self","Self","Self",827,0.827,1
"3055",19,"YOU","Self","Matching","Self","Self","Self",519,0.519,1
"3056",19,"YOU","Self","Matching","Self","Self","Self",419,0.419,1
"3057",19,"YOU","Self","Matching","Self","Self","Self",575,0.575,1
"3058",19,"YOU","Self","Matching","Self","Self","Self",491,0.491,1
"3059",19,"YOU","Self","Matching","Self","Self","Self",1003,1.003,1
"3060",19,"YOU","Self","Matching","Self","Self","Self",515,0.515,1
"3061",19,"YOU","Self","Matching","Self","Self","Self",687,0.687,1
"3062",19,"YOU","Self","Matching","Self","Self","Self",639,0.639,1
"3063",19,"YOU","Self","Matching","Self","Self","Self",471,0.471,1
"3064",19,"YOU","Self","Matching","Self","Self","Self",471,0.471,1
"3065",19,"YOU","Self","Matching","Self","Self","Self",555,0.555,1
"3066",19,"YOU","Self","Matching","Self","Self","Self",635,0.635,0
"3067",19,"YOU","Self","Matching","Self","Self","Self",611,0.611,1
"3068",19,"YOU","Self","Matching","Self","Self","Self",495,0.495,1
"3069",19,"YOU","Self","Matching","Self","Self","Self",595,0.595,1
"3070",19,"YOU","Self","Matching","Self","Self","Self",607,0.607,1
"3071",19,"YOU","Self","Matching","Self","Self","Self",527,0.527,1
"3072",19,"YOU","Self","Matching","Self","Self","Self",587,0.587,1
"3073",19,"YOU","Self","Matching","Self","Self","Self",547,0.547,1
"3074",19,"YOU","Self","Matching","Self","Self","Self",511,0.511,1
"3075",19,"YOU","Self","Matching","Self","Self","Self",883,0.883,1
"3076",19,"YOU","Self","Matching","Self","Self","Self",559,0.559,1
"3077",19,"YOU","Self","Matching","Self","Self","Self",819,0.819,1
"3078",19,"YOU","Self","Matching","Self","Self","Self",763,0.763,0
"3079",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",672,0.672,1
"3080",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",740,0.74,1
"3081",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",424,0.424,1
"3082",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",520,0.52,1
"3083",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",608,0.608,0
"3084",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",584,0.584,1
"3085",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",576,0.576,1
"3086",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",664,0.664,1
"3087",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",452,0.452,1
"3088",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",608,0.608,1
"3089",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",680,0.68,1
"3090",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",464,0.464,0
"3091",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",703,0.703,1
"3092",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",671,0.671,0
"3093",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",679,0.679,1
"3094",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",659,0.659,0
"3095",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",799,0.799,1
"3096",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",600,0.6,1
"3097",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",559,0.559,0
"3098",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",847,0.847,1
"3099",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",647,0.647,1
"3100",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",495,0.495,1
"3101",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",427,0.427,1
"3102",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",851,0.851,1
"3103",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",783,0.783,1
"3104",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",459,0.459,1
"3105",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",423,0.423,1
"3106",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",715,0.715,1
"3107",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",675,0.675,1
"3108",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",783,0.783,1
"3109",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",691,0.691,1
"3110",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",719,0.719,1
"3111",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",703,0.703,1
"3112",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",651,0.651,1
"3113",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",583,0.583,1
"3114",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",803,0.803,1
"3115",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",679,0.679,1
"3116",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",599,0.599,1
"3117",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",631,0.631,1
"3118",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",655,0.655,1
"3119",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",603,0.603,1
"3120",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",519,0.519,1
"3121",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",531,0.531,1
"3122",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",775,0.775,1
"3123",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",583,0.583,1
"3124",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",567,0.567,1
"3125",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",943,0.943,1
"3126",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",655,0.655,1
"3127",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",615,0.615,1
"3128",19,"YOU","Friend","Nonmatching","Friend","Friend","Close",551,0.551,0
"3129",19,"FRIEND","Self","Nonmatching","Self","Self","Self",536,0.536,1
"3130",19,"FRIEND","Self","Nonmatching","Self","Self","Self",488,0.488,0
"3131",19,"FRIEND","Self","Nonmatching","Self","Self","Self",628,0.628,1
"3132",19,"FRIEND","Self","Nonmatching","Self","Self","Self",572,0.572,0
"3133",19,"FRIEND","Self","Nonmatching","Self","Self","Self",768,0.768,0
"3134",19,"FRIEND","Self","Nonmatching","Self","Self","Self",568,0.568,1
"3135",19,"FRIEND","Self","Nonmatching","Self","Self","Self",672,0.672,1
"3136",19,"FRIEND","Self","Nonmatching","Self","Self","Self",712,0.712,1
"3137",19,"FRIEND","Self","Nonmatching","Self","Self","Self",704,0.704,1
"3138",19,"FRIEND","Self","Nonmatching","Self","Self","Self",659,0.659,1
"3139",19,"FRIEND","Self","Nonmatching","Self","Self","Self",599,0.599,1
"3140",19,"FRIEND","Self","Nonmatching","Self","Self","Self",799,0.799,1
"3141",19,"FRIEND","Self","Nonmatching","Self","Self","Self",675,0.675,0
"3142",19,"FRIEND","Self","Nonmatching","Self","Self","Self",767,0.767,1
"3143",19,"FRIEND","Self","Nonmatching","Self","Self","Self",923,0.923,1
"3144",19,"FRIEND","Self","Nonmatching","Self","Self","Self",603,0.603,1
"3145",19,"FRIEND","Self","Nonmatching","Self","Self","Self",459,0.459,1
"3146",19,"FRIEND","Self","Nonmatching","Self","Self","Self",751,0.751,1
"3147",19,"FRIEND","Self","Nonmatching","Self","Self","Self",671,0.671,1
"3148",19,"FRIEND","Self","Nonmatching","Self","Self","Self",723,0.723,1
"3149",19,"FRIEND","Self","Nonmatching","Self","Self","Self",819,0.819,1
"3150",19,"FRIEND","Self","Nonmatching","Self","Self","Self",535,0.535,1
"3151",19,"FRIEND","Self","Nonmatching","Self","Self","Self",611,0.611,1
"3152",19,"FRIEND","Self","Nonmatching","Self","Self","Self",887,0.887,1
"3153",19,"FRIEND","Self","Nonmatching","Self","Self","Self",659,0.659,1
"3154",19,"FRIEND","Self","Nonmatching","Self","Self","Self",575,0.575,1
"3155",19,"FRIEND","Self","Nonmatching","Self","Self","Self",655,0.655,1
"3156",19,"FRIEND","Self","Nonmatching","Self","Self","Self",603,0.603,1
"3157",19,"FRIEND","Self","Nonmatching","Self","Self","Self",735,0.735,1
"3158",19,"FRIEND","Self","Nonmatching","Self","Self","Self",579,0.579,0
"3159",19,"FRIEND","Self","Nonmatching","Self","Self","Self",663,0.663,1
"3160",19,"FRIEND","Self","Nonmatching","Self","Self","Self",587,0.587,1
"3161",19,"FRIEND","Self","Nonmatching","Self","Self","Self",511,0.511,0
"3162",19,"FRIEND","Self","Nonmatching","Self","Self","Self",603,0.603,1
"3163",19,"FRIEND","Self","Nonmatching","Self","Self","Self",516,0.516,1
"3164",19,"FRIEND","Self","Nonmatching","Self","Self","Self",591,0.591,0
"3165",19,"FRIEND","Self","Nonmatching","Self","Self","Self",599,0.599,1
"3166",19,"FRIEND","Self","Nonmatching","Self","Self","Self",979,0.979,1
"3167",19,"FRIEND","Self","Nonmatching","Self","Self","Self",795,0.795,1
"3168",19,"FRIEND","Self","Nonmatching","Self","Self","Self",703,0.703,1
"3169",19,"FRIEND","Self","Nonmatching","Self","Self","Self",611,0.611,1
"3170",19,"FRIEND","Self","Nonmatching","Self","Self","Self",479,0.479,1
"3171",19,"FRIEND","Self","Nonmatching","Self","Self","Self",679,0.679,1
"3172",19,"FRIEND","Self","Nonmatching","Self","Self","Self",807,0.807,1
"3173",19,"FRIEND","Self","Nonmatching","Self","Self","Self",439,0.439,1
"3174",19,"FRIEND","Self","Nonmatching","Self","Self","Self",699,0.699,1
"3175",19,"FRIEND","Self","Nonmatching","Self","Self","Self",583,0.583,1
"3176",19,"FRIEND","Self","Nonmatching","Self","Self","Self",799,0.799,1
"3177",19,"FRIEND","Self","Nonmatching","Self","Self","Self",599,0.599,1
"3178",19,"FRIEND","Self","Nonmatching","Self","Self","Self",695,0.695,0
"3179",20,"FRIEND","Friend","Matching","Friend","Friend","Close",856,0.856,0
"3180",20,"FRIEND","Friend","Matching","Friend","Friend","Close",539,0.539,1
"3181",20,"FRIEND","Friend","Matching","Friend","Friend","Close",775,0.775,0
"3182",20,"FRIEND","Friend","Matching","Friend","Friend","Close",1022,1.022,1
"3183",20,"FRIEND","Friend","Matching","Friend","Friend","Close",498,0.498,0
"3184",20,"FRIEND","Friend","Matching","Friend","Friend","Close",528,0.528,1
"3185",20,"FRIEND","Friend","Matching","Friend","Friend","Close",726,0.726,1
"3186",20,"FRIEND","Friend","Matching","Friend","Friend","Close",574,0.574,0
"3187",20,"FRIEND","Friend","Matching","Friend","Friend","Close",525,0.525,1
"3188",20,"FRIEND","Friend","Matching","Friend","Friend","Close",856,0.856,1
"3189",20,"FRIEND","Friend","Matching","Friend","Friend","Close",383,0.383,1
"3190",20,"FRIEND","Friend","Matching","Friend","Friend","Close",734,0.734,0
"3191",20,"FRIEND","Friend","Matching","Friend","Friend","Close",773,0.773,0
"3192",20,"FRIEND","Friend","Matching","Friend","Friend","Close",801,0.801,1
"3193",20,"FRIEND","Friend","Matching","Friend","Friend","Close",717,0.717,0
"3194",20,"FRIEND","Friend","Matching","Friend","Friend","Close",651,0.651,1
"3195",20,"FRIEND","Friend","Matching","Friend","Friend","Close",600,0.6,0
"3196",20,"FRIEND","Friend","Matching","Friend","Friend","Close",354,0.354,1
"3197",20,"FRIEND","Friend","Matching","Friend","Friend","Close",524,0.524,1
"3198",20,"FRIEND","Friend","Matching","Friend","Friend","Close",675,0.675,0
"3199",20,"FRIEND","Friend","Matching","Friend","Friend","Close",460,0.46,0
"3200",20,"FRIEND","Friend","Matching","Friend","Friend","Close",380,0.38,1
"3201",20,"FRIEND","Friend","Matching","Friend","Friend","Close",290,0.29,1
"3202",20,"FRIEND","Friend","Matching","Friend","Friend","Close",603,0.603,1
"3203",20,"FRIEND","Friend","Matching","Friend","Friend","Close",282,0.282,0
"3204",20,"FRIEND","Friend","Matching","Friend","Friend","Close",544,0.544,0
"3205",20,"FRIEND","Friend","Matching","Friend","Friend","Close",366,0.366,0
"3206",20,"FRIEND","Friend","Matching","Friend","Friend","Close",911,0.911,1
"3207",20,"FRIEND","Friend","Matching","Friend","Friend","Close",580,0.58,1
"3208",20,"FRIEND","Friend","Matching","Friend","Friend","Close",837,0.837,0
"3209",20,"FRIEND","Friend","Matching","Friend","Friend","Close",812,0.812,1
"3210",20,"FRIEND","Friend","Matching","Friend","Friend","Close",680,0.68,0
"3211",20,"FRIEND","Friend","Matching","Friend","Friend","Close",468,0.468,1
"3212",20,"FRIEND","Friend","Matching","Friend","Friend","Close",415,0.415,1
"3213",20,"FRIEND","Friend","Matching","Friend","Friend","Close",648,0.648,1
"3214",20,"FRIEND","Friend","Matching","Friend","Friend","Close",548,0.548,1
"3215",20,"FRIEND","Friend","Matching","Friend","Friend","Close",646,0.646,1
"3216",20,"FRIEND","Friend","Matching","Friend","Friend","Close",757,0.757,0
"3217",20,"FRIEND","Friend","Matching","Friend","Friend","Close",565,0.565,1
"3218",20,"FRIEND","Friend","Matching","Friend","Friend","Close",835,0.835,1
"3219",20,"FRIEND","Friend","Matching","Friend","Friend","Close",684,0.684,0
"3220",20,"FRIEND","Friend","Matching","Friend","Friend","Close",786,0.786,1
"3221",20,"FRIEND","Friend","Matching","Friend","Friend","Close",363,0.363,1
"3222",20,"FRIEND","Friend","Matching","Friend","Friend","Close",783,0.783,1
"3223",20,"FRIEND","Friend","Matching","Friend","Friend","Close",837,0.837,1
"3224",20,"FRIEND","Friend","Matching","Friend","Friend","Close",915,0.915,1
"3225",20,"FRIEND","Friend","Matching","Friend","Friend","Close",582,0.582,1
"3226",20,"FRIEND","Friend","Matching","Friend","Friend","Close",1066,1.066,1
"3227",20,"YOU","Self","Matching","Self","Self","Self",509,0.509,1
"3228",20,"YOU","Self","Matching","Self","Self","Self",927,0.927,1
"3229",20,"YOU","Self","Matching","Self","Self","Self",782,0.782,1
"3230",20,"YOU","Self","Matching","Self","Self","Self",646,0.646,0
"3231",20,"YOU","Self","Matching","Self","Self","Self",352,0.352,1
"3232",20,"YOU","Self","Matching","Self","Self","Self",691,0.691,0
"3233",20,"YOU","Self","Matching","Self","Self","Self",646,0.646,1
"3234",20,"YOU","Self","Matching","Self","Self","Self",371,0.371,1
"3235",20,"YOU","Self","Matching","Self","Self","Self",617,0.617,1
"3236",20,"YOU","Self","Matching","Self","Self","Self",744,0.744,0
"3237",20,"YOU","Self","Matching","Self","Self","Self",646,0.646,1
"3238",20,"YOU","Self","Matching","Self","Self","Self",579,0.579,0
"3239",20,"YOU","Self","Matching","Self","Self","Self",566,0.566,1
"3240",20,"YOU","Self","Matching","Self","Self","Self",420,0.42,1
"3241",20,"YOU","Self","Matching","Self","Self","Self",616,0.616,0
"3242",20,"YOU","Self","Matching","Self","Self","Self",512,0.512,1
"3243",20,"YOU","Self","Matching","Self","Self","Self",644,0.644,1
"3244",20,"YOU","Self","Matching","Self","Self","Self",394,0.394,1
"3245",20,"YOU","Self","Matching","Self","Self","Self",529,0.529,1
"3246",20,"YOU","Self","Matching","Self","Self","Self",676,0.676,1
"3247",20,"YOU","Self","Matching","Self","Self","Self",720,0.72,1
"3248",20,"YOU","Self","Matching","Self","Self","Self",683,0.683,1
"3249",20,"YOU","Self","Matching","Self","Self","Self",237,0.237,0
"3250",20,"YOU","Self","Matching","Self","Self","Self",331,0.331,1
"3251",20,"YOU","Self","Matching","Self","Self","Self",244,0.244,1
"3252",20,"YOU","Self","Matching","Self","Self","Self",269,0.269,1
"3253",20,"YOU","Self","Matching","Self","Self","Self",328,0.328,1
"3254",20,"YOU","Self","Matching","Self","Self","Self",287,0.287,1
"3255",20,"YOU","Self","Matching","Self","Self","Self",553,0.553,1
"3256",20,"YOU","Self","Matching","Self","Self","Self",412,0.412,1
"3257",20,"YOU","Self","Matching","Self","Self","Self",497,0.497,1
"3258",20,"YOU","Self","Matching","Self","Self","Self",522,0.522,1
"3259",20,"YOU","Self","Matching","Self","Self","Self",566,0.566,1
"3260",20,"YOU","Self","Matching","Self","Self","Self",468,0.468,0
"3261",20,"YOU","Self","Matching","Self","Self","Self",490,0.49,1
"3262",20,"YOU","Self","Matching","Self","Self","Self",723,0.723,1
"3263",20,"YOU","Self","Matching","Self","Self","Self",495,0.495,1
"3264",20,"YOU","Self","Matching","Self","Self","Self",532,0.532,1
"3265",20,"YOU","Self","Matching","Self","Self","Self",632,0.632,1
"3266",20,"YOU","Self","Matching","Self","Self","Self",493,0.493,1
"3267",20,"YOU","Self","Matching","Self","Self","Self",437,0.437,0
"3268",20,"YOU","Self","Matching","Self","Self","Self",664,0.664,1
"3269",20,"YOU","Self","Matching","Self","Self","Self",302,0.302,0
"3270",20,"YOU","Self","Matching","Self","Self","Self",519,0.519,1
"3271",20,"YOU","Self","Matching","Self","Self","Self",326,0.326,1
"3272",20,"YOU","Self","Matching","Self","Self","Self",742,0.742,1
"3273",20,"YOU","Self","Matching","Self","Self","Self",475,0.475,1
"3274",20,"YOU","Self","Matching","Self","Self","Self",535,0.535,1
"3275",20,"YOU","Self","Matching","Self","Self","Self",579,0.579,1
"3276",20,"YOU","Self","Matching","Self","Self","Self",736,0.736,1
"3277",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",448,0.448,0
"3278",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",1096,1.096,1
"3279",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",449,0.449,1
"3280",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",785,0.785,1
"3281",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",849,0.849,1
"3282",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",598,0.598,1
"3283",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",796,0.796,1
"3284",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",822,0.822,0
"3285",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",456,0.456,0
"3286",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",903,0.903,1
"3287",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",1046,1.046,1
"3288",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",801,0.801,1
"3289",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",727,0.727,1
"3290",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",632,0.632,1
"3291",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",763,0.763,1
"3292",20,"YOU","Friend","Nonmatching","Friend","Friend","Close",526,0.526,0
