age,handedness,participant_id,sex,block_order,shape,match,block,responseKey,respRt,respCorr
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.4143061,0
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,l,0.4988443,0
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.5930712,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.4799014,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.6034948,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.8534737,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.9112222,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.9763189,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.7629957,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.8332124,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.6337698,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.675538,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5676664,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,l,1.0837835,0
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.6621641,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.6923034,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.7336735,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.8623869,0
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.6473447,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.6814651,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.67938,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.5538684,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.5119936,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.4584198,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.851556,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5267097,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.4604005,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,a,0.870392,0
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.7725843,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.6093348,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.8555984,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.5307056,0
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.6922088,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.643916,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.6461079,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.4972302,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.5776728,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.4426096,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.6078981,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.6110069,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,l,0.7743195,0
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.6820198,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.6246037,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,a,0.5398658,0
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.572426,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.9853534,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.4344262,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,l,0.4820567,0
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.5839951,0
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.4804295,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,l,0.6040273,0
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.6186616,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.6575024,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.4535441,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,a,0.4354068,0
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5190864,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.7094392,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.9615131,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.6213352,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,l,0.6924687,0
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.5500913,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.6764995,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.9744259,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.7852666,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,1.2436677,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,1.3752309,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.5510545,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.8028189,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5765764,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,l,0.4524647,0
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.5601812,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.5863218,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.6737754,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.4987278,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.4469508,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.4553187,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5144174,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5445838,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.5939304,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5857218,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.6134295,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.4641871,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,a,0.5182675,0
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5746747,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.4870515,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.6206511,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.6808255,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,l,0.8618542,0
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.5514466,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.781783,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.6132136,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.7253877,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.692477,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.6457765,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,a,0.4620114,0
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.6074436,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.718058,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.7614544,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.5409213,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.8947923,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.4652773,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,a,0.4319842,0
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.8740026,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.4795048,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.9573492,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.4316551,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.6210434,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5941659,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.4545677,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.5441872,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.6011866,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.4771954,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5649722,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.6262648,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.7356477,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.4889722,0
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.9588371,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,1.3636712,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,a,0.4362343,0
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.7203888,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.665491,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.5478594,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,l,0.4894836,0
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.6181692,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.5214192,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.5486184,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.773423,1
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,a,0.5338686,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5586322,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.5041401,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.4150574,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.3963121,1
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,0.6476415,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,1.0349073,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,l,0.6561506,1
22,right,1,f,selfSym_selfAsym,stranger-related,yes,selfA,a,0.7033893,1
22,right,1,f,selfSym_selfAsym,self-related,no,selfA,a,0.4554934,0
22,right,1,f,selfSym_selfAsym,self-related,yes,selfA,l,0.5341097,0
22,right,1,f,selfSym_selfAsym,stranger-related,no,selfA,l,1.1315576,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.6780321,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6138822,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.8739406,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6110397,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.6157586,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.7736441,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.5985938,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7162262,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.667601,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6343429,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.9430427,0
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.592362,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.7675386,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.4912201,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7234112,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.9348995,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.7325353,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,a,1.0125066,0
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.9753252,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.8420455,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.5528225,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.8319187,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.800146,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.4563812,0
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7260153,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.6093179,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.6491116,0
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6063365,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7193744,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.8902241,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,1.0395951,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.7798623,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7677624,0
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.709672,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.1772517,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,1.0305322,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.3973894,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.0203481,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.5445439,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.9618242,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.6219736,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.8537086,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.8126848,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.021223,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.7403038,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,a,0.6288082,0
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.8051493,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,1.1254942,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.5472459,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.6770907,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,1.051789,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.54447,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.9362904,0
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.99149,0
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.4848584,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.9551649,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.772984,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.6853129,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7374047,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.461589,0
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,a,0.6089063,0
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.8531568,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7610348,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7742523,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.8744809,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.1165769,0
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7135586,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.086026,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7742148,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.854796,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.8476791,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6823324,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6066529,0
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7170744,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.6987322,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,1.2137601,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.7185249,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.835005,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5398702,0
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7355763,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,1.050529,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.6909089,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.9414821,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.8197564,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.0002661,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,a,1.0405741,0
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.1864823,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,1.0197849,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.6686795,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,1.0172395,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.7739659,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.6659645,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.7887279,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7163627,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.8220276,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.7342348,0
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.9931927,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,a,0.7080614,0
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,1.0308743,0
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.9574835,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.9941584,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.8922204,0
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.6952639,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,1.1018131,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.8318153,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.729788,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.4391069,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.8169648,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.5835627,0
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.5664559,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.688507,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.8015038,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6625822,0
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,1.2140713,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7731148,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.0884829,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7562571,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.8191063,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.6049162,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,1.2049993,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.9365324,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7027176,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.9221577,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.317576,0
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.5638636,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.8347183,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.4860736,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,a,0.847049,0
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.8814366,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,1.0032986,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.6863672,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,l,0.5966125,0
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,1.0140523,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.8719685,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.8262571,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6651806,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7248465,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.9399238,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,a,0.9303422,0
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.4913515,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.6072452,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.8237775,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.1193587,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,a,0.9331333,0
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.1224425,0
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.944547,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7360258,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,1.0967398,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.6175478,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.8593687,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.7513302,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.8315433,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,missed,1.5000468,missed
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.9015687,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,a,0.8187232,0
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.8574633,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.8652589,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,1.1606055,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.0229506,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,a,1.3078346,0
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,1.460864,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6692917,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6772124,0
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.7611401,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.9795535,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.67162,0
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.827668,0
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.8255365,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,a,0.7676926,1
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,0.7613677,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.6443468,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7164394,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.9484317,1
21,right,2,f,selfAsym_selfSym,self-related,yes,selfA,l,0.6029152,0
21,right,2,f,selfAsym_selfSym,stranger-related,no,selfA,l,1.148704,1
21,right,2,f,selfAsym_selfSym,self-related,no,selfA,l,0.7821854,1
21,right,2,f,selfAsym_selfSym,stranger-related,yes,selfA,a,0.828621,1
