"Subject","Gender","Age","Condition","RT_ms","RT_sec","ACC"
21,"female",32,"mm",691,0.691,1
21,"female",32,"mm",686,0.686,1
21,"female",32,"mm",616,0.616,1
21,"female",32,"mn",638,0.638,0
21,"female",32,"mn",685,0.685,1
21,"female",32,"mn",601,0.601,1
21,"female",32,"mn",1060,1.06,1
21,"female",32,"mn",820,0.82,0
21,"female",32,"mn",761,0.761,1
21,"female",32,"mn",817,0.817,1
21,"female",32,"mn",646,0.646,1
21,"female",32,"mn",823,0.823,1
21,"female",32,"mn",967,0.967,1
21,"female",32,"mn",1048,1.048,1
21,"female",32,"mn",1078,1.078,1
21,"female",32,"mn",880,0.88,1
21,"female",32,"mn",904,0.904,1
21,"female",32,"mn",889,0.889,1
21,"female",32,"mn",851,0.851,1
21,"female",32,"mn",602,0.602,1
21,"female",32,"mn",834,0.834,1
21,"female",32,"nm",1193,1.193,1
21,"female",32,"nm",776,0.776,1
21,"female",32,"nm",659,0.659,1
21,"female",32,"nm",913,0.913,1
21,"female",32,"nm",865,0.865,1
21,"female",32,"nm",734,0.734,1
21,"female",32,"nm",996,0.996,1
21,"female",32,"nm",820,0.82,1
21,"female",32,"nm",886,0.886,1
21,"female",32,"nm",749,0.749,1
21,"female",32,"nm",955,0.955,1
21,"female",32,"nm",816,0.816,1
21,"female",32,"nm",939,0.939,1
21,"female",32,"nm",891,0.891,1
21,"female",32,"nm",633,0.633,1
21,"female",32,"nm",721,0.721,1
21,"female",32,"nm",746,0.746,1
21,"female",32,"nm",672,0.672,1
21,"female",32,"nn",1081,1.081,1
21,"female",32,"nn",723,0.723,1
21,"female",32,"nn",1090,1.09,0
21,"female",32,"nn",794,0.794,0
21,"female",32,"nn",960,0.96,1
21,"female",32,"nn",1357,1.357,1
21,"female",32,"nn",1394,1.394,0
21,"female",32,"nn",1007,1.007,1
21,"female",32,"nn",864,0.864,1
21,"female",32,"nn",1202,1.202,1
21,"female",32,"nn",826,0.826,1
21,"female",32,"nn",1465,1.465,0
21,"female",32,"nn",1260,1.26,1
21,"female",32,"nn",1090,1.09,1
21,"female",32,"nn",1091,1.091,1
21,"female",32,"nn",669,0.669,1
21,"female",32,"nn",663,0.663,1
21,"female",32,"nn",850,0.85,1
22,"female",22,"bm",850,0.85,1
22,"female",22,"bm",512,0.512,1
22,"female",22,"bm",486,0.486,1
22,"female",22,"bm",515,0.515,1
22,"female",22,"bm",552,0.552,1
22,"female",22,"bm",569,0.569,1
22,"female",22,"bm",476,0.476,1
22,"female",22,"bm",512,0.512,1
22,"female",22,"bm",511,0.511,1
22,"female",22,"bm",523,0.523,1
22,"female",22,"bm",529,0.529,1
22,"female",22,"bm",1137,1.137,1
22,"female",22,"bm",633,0.633,1
22,"female",22,"bm",484,0.484,1
22,"female",22,"bm",525,0.525,1
22,"female",22,"bm",689,0.689,1
22,"female",22,"bm",1193,1.193,1
22,"female",22,"bm",711,0.711,1
22,"female",22,"bn",783,0.783,1
22,"female",22,"bn",954,0.954,1
22,"female",22,"bn",582,0.582,1
22,"female",22,"bn",470,0.47,1
22,"female",22,"bn",685,0.685,1
22,"female",22,"bn",599,0.599,1
22,"female",22,"bn",720,0.72,1
22,"female",22,"bn",502,0.502,1
22,"female",22,"bn",507,0.507,1
22,"female",22,"bn",569,0.569,0
22,"female",22,"bn",516,0.516,1
22,"female",22,"bn",513,0.513,1
22,"female",22,"bn",536,0.536,1
22,"female",22,"bn",476,0.476,1
22,"female",22,"bn",670,0.67,1
22,"female",22,"bn",607,0.607,1
22,"female",22,"bn",605,0.605,1
22,"female",22,"bn",500,0.5,1
22,"female",22,"im",850,0.85,1
22,"female",22,"im",382,0.382,1
22,"female",22,"im",529,0.529,1
22,"female",22,"im",454,0.454,1
22,"female",22,"im",504,0.504,1
22,"female",22,"im",1125,1.125,1
22,"female",22,"im",371,0.371,1
22,"female",22,"im",375,0.375,1
22,"female",22,"im",620,0.62,0
22,"female",22,"im",511,0.511,1
22,"female",22,"im",861,0.861,1
22,"female",22,"im",418,0.418,1
22,"female",22,"im",369,0.369,1
22,"female",22,"im",453,0.453,1
22,"female",22,"im",522,0.522,1
22,"female",22,"im",599,0.599,1
22,"female",22,"im",376,0.376,1
22,"female",22,"im",395,0.395,1
22,"female",22,"im",438,0.438,1
22,"female",22,"im",529,0.529,1
22,"female",22,"im",488,0.488,1
22,"female",22,"im",337,0.337,1
22,"female",22,"im",370,0.37,1
22,"female",22,"im",0,0,0
22,"female",22,"in",580,0.58,1
22,"female",22,"in",681,0.681,1
22,"female",22,"in",552,0.552,1
22,"female",22,"in",517,0.517,1
22,"female",22,"in",745,0.745,1
22,"female",22,"in",448,0.448,0
22,"female",22,"in",333,0.333,0
22,"female",22,"in",558,0.558,1
22,"female",22,"in",435,0.435,1
22,"female",22,"in",539,0.539,1
22,"female",22,"in",468,0.468,1
22,"female",22,"in",603,0.603,1
22,"female",22,"mm",548,0.548,0
22,"female",22,"mm",483,0.483,1
22,"female",22,"mm",337,0.337,1
22,"female",22,"mm",346,0.346,1
22,"female",22,"mm",445,0.445,1
22,"female",22,"mm",574,0.574,1
22,"female",22,"mm",404,0.404,1
22,"female",22,"mm",581,0.581,1
22,"female",22,"mm",595,0.595,1
22,"female",22,"mm",675,0.675,0
22,"female",22,"mm",512,0.512,1
22,"female",22,"mm",373,0.373,1
22,"female",22,"mm",642,0.642,1
22,"female",22,"mm",302,0.302,1
22,"female",22,"mm",403,0.403,1
22,"female",22,"mm",718,0.718,1
22,"female",22,"mm",413,0.413,1
22,"female",22,"mm",791,0.791,1
22,"female",22,"mn",863,0.863,1
22,"female",22,"mn",496,0.496,1
22,"female",22,"mn",582,0.582,1
22,"female",22,"mn",550,0.55,1
22,"female",22,"mn",721,0.721,1
22,"female",22,"mn",500,0.5,1
22,"female",22,"mn",693,0.693,1
22,"female",22,"mn",586,0.586,1
22,"female",22,"mn",533,0.533,1
22,"female",22,"mn",697,0.697,1
22,"female",22,"mn",493,0.493,1
22,"female",22,"mn",579,0.579,1
22,"female",22,"mn",531,0.531,0
22,"female",22,"mn",478,0.478,0
22,"female",22,"mn",565,0.565,1
22,"female",22,"mn",638,0.638,1
22,"female",22,"mn",542,0.542,1
22,"female",22,"mn",698,0.698,1
22,"female",22,"nm",685,0.685,0
22,"female",22,"nm",792,0.792,1
22,"female",22,"nm",583,0.583,1
22,"female",22,"nm",513,0.513,1
22,"female",22,"nm",338,0.338,0
22,"female",22,"nm",496,0.496,1
22,"female",22,"nm",810,0.81,1
22,"female",22,"nm",436,0.436,1
22,"female",22,"nm",466,0.466,0
22,"female",22,"nm",768,0.768,0
22,"female",22,"nm",825,0.825,1
22,"female",22,"nm",545,0.545,1
22,"female",22,"nm",392,0.392,1
22,"female",22,"nm",588,0.588,1
22,"female",22,"nm",494,0.494,0
22,"female",22,"nm",703,0.703,1
22,"female",22,"nm",547,0.547,1
22,"female",22,"nm",525,0.525,0
22,"female",22,"nn",0,0,0
22,"female",22,"nn",919,0.919,1
22,"female",22,"nn",601,0.601,1
22,"female",22,"nn",738,0.738,1
22,"female",22,"nn",507,0.507,1
22,"female",22,"nn",647,0.647,1
22,"female",22,"nn",561,0.561,1
22,"female",22,"nn",588,0.588,1
22,"female",22,"nn",1100,1.1,1
22,"female",22,"nn",510,0.51,1
22,"female",22,"nn",661,0.661,1
22,"female",22,"nn",615,0.615,1
22,"female",22,"nn",818,0.818,1
22,"female",22,"nn",555,0.555,1
22,"female",22,"nn",552,0.552,1
22,"female",22,"nn",503,0.503,1
22,"female",22,"nn",784,0.784,1
22,"female",22,"nn",592,0.592,1
23,"female",18,"bm",497,0.497,1
23,"female",18,"bm",433,0.433,1
23,"female",18,"bm",1023,1.023,1
23,"female",18,"bm",314,0.314,1
23,"female",18,"bm",232,0.232,1
23,"female",18,"bm",516,0.516,1
23,"female",18,"bm",815,0.815,1
23,"female",18,"bm",410,0.41,1
23,"female",18,"bm",538,0.538,1
23,"female",18,"bm",350,0.35,1
23,"female",18,"bm",1128,1.128,1
23,"female",18,"bm",471,0.471,1
23,"female",18,"bm",540,0.54,1
23,"female",18,"bm",462,0.462,1
23,"female",18,"bm",445,0.445,1
23,"female",18,"bm",550,0.55,1
23,"female",18,"bm",473,0.473,1
23,"female",18,"bm",580,0.58,1
23,"female",18,"bn",1279,1.279,1
23,"female",18,"bn",714,0.714,1
23,"female",18,"bn",757,0.757,1
23,"female",18,"bn",643,0.643,1
23,"female",18,"bn",317,0.317,0
23,"female",18,"bn",593,0.593,1
23,"female",18,"bn",600,0.6,1
23,"female",18,"bn",513,0.513,1
23,"female",18,"bn",1326,1.326,1
23,"female",18,"bn",528,0.528,1
23,"female",18,"bn",504,0.504,1
23,"female",18,"bn",515,0.515,1
23,"female",18,"bn",520,0.52,1
23,"female",18,"bn",475,0.475,1
23,"female",18,"bn",562,0.562,1
23,"female",18,"bn",1017,1.017,1
23,"female",18,"bn",630,0.63,1
23,"female",18,"bn",527,0.527,1
23,"female",18,"im",434,0.434,0
23,"female",18,"im",451,0.451,1
23,"female",18,"im",251,0.251,1
23,"female",18,"im",564,0.564,1
23,"female",18,"im",577,0.577,1
23,"female",18,"im",531,0.531,1
23,"female",18,"im",562,0.562,0
23,"female",18,"im",894,0.894,1
23,"female",18,"im",1389,1.389,1
23,"female",18,"im",487,0.487,0
23,"female",18,"im",738,0.738,1
23,"female",18,"im",588,0.588,0
23,"female",18,"im",608,0.608,1
23,"female",18,"im",557,0.557,1
23,"female",18,"im",662,0.662,1
23,"female",18,"im",479,0.479,1
23,"female",18,"im",671,0.671,1
23,"female",18,"im",434,0.434,1
23,"female",18,"im",469,0.469,1
23,"female",18,"im",388,0.388,1
23,"female",18,"im",493,0.493,1
23,"female",18,"im",815,0.815,0
23,"female",18,"im",706,0.706,1
23,"female",18,"im",557,0.557,1
23,"female",18,"in",649,0.649,1
23,"female",18,"in",494,0.494,1
23,"female",18,"in",511,0.511,1
23,"female",18,"in",825,0.825,1
23,"female",18,"in",306,0.306,0
23,"female",18,"in",557,0.557,1
23,"female",18,"in",584,0.584,1
23,"female",18,"in",533,0.533,1
23,"female",18,"in",597,0.597,1
23,"female",18,"in",745,0.745,1
23,"female",18,"in",570,0.57,1
23,"female",18,"in",541,0.541,1
23,"female",18,"mm",480,0.48,1
23,"female",18,"mm",1229,1.229,0
23,"female",18,"mm",391,0.391,1
23,"female",18,"mm",240,0.24,1
23,"female",18,"mm",588,0.588,1
23,"female",18,"mm",441,0.441,1
23,"female",18,"mm",419,0.419,1
23,"female",18,"mm",564,0.564,1
23,"female",18,"mm",470,0.47,1
23,"female",18,"mm",456,0.456,1
23,"female",18,"mm",254,0.254,1
23,"female",18,"mm",434,0.434,1
23,"female",18,"mm",299,0.299,1
23,"female",18,"mm",657,0.657,1
23,"female",18,"mm",492,0.492,1
23,"female",18,"mm",371,0.371,1
23,"female",18,"mm",400,0.4,1
23,"female",18,"mm",417,0.417,1
23,"female",18,"mn",649,0.649,0
23,"female",18,"mn",623,0.623,1
23,"female",18,"mn",509,0.509,1
23,"female",18,"mn",640,0.64,1
23,"female",18,"mn",603,0.603,1
23,"female",18,"mn",449,0.449,1
23,"female",18,"mn",470,0.47,1
23,"female",18,"mn",661,0.661,1
23,"female",18,"mn",685,0.685,1
23,"female",18,"mn",497,0.497,1
23,"female",18,"mn",491,0.491,1
23,"female",18,"mn",500,0.5,1
23,"female",18,"mn",614,0.614,1
23,"female",18,"mn",545,0.545,1
23,"female",18,"mn",591,0.591,1
23,"female",18,"mn",384,0.384,0
23,"female",18,"mn",528,0.528,1
23,"female",18,"mn",532,0.532,1
23,"female",18,"nm",621,0.621,1
23,"female",18,"nm",466,0.466,1
23,"female",18,"nm",498,0.498,1
23,"female",18,"nm",893,0.893,1
23,"female",18,"nm",369,0.369,1
23,"female",18,"nm",700,0.7,1
23,"female",18,"nm",543,0.543,1
23,"female",18,"nm",637,0.637,1
23,"female",18,"nm",517,0.517,1
23,"female",18,"nm",409,0.409,1
23,"female",18,"nm",381,0.381,1
23,"female",18,"nm",378,0.378,1
23,"female",18,"nm",460,0.46,1
23,"female",18,"nm",257,0.257,1
23,"female",18,"nm",457,0.457,1
23,"female",18,"nm",735,0.735,1
23,"female",18,"nm",410,0.41,1
23,"female",18,"nm",464,0.464,1
23,"female",18,"nn",951,0.951,1
23,"female",18,"nn",623,0.623,1
23,"female",18,"nn",568,0.568,1
23,"female",18,"nn",686,0.686,1
23,"female",18,"nn",576,0.576,0
23,"female",18,"nn",577,0.577,1
23,"female",18,"nn",572,0.572,1
23,"female",18,"nn",1065,1.065,1
23,"female",18,"nn",525,0.525,1
23,"female",18,"nn",491,0.491,1
23,"female",18,"nn",649,0.649,1
23,"female",18,"nn",569,0.569,1
23,"female",18,"nn",654,0.654,1
23,"female",18,"nn",500,0.5,1
23,"female",18,"nn",544,0.544,1
23,"female",18,"nn",852,0.852,1
23,"female",18,"nn",506,0.506,1
23,"female",18,"nn",607,0.607,1
24,"female",0,"bm",0,0,0
24,"female",0,"bm",1026,1.026,1
24,"female",0,"bm",1322,1.322,1
24,"female",0,"bm",1187,1.187,1
24,"female",0,"bm",467,0.467,1
24,"female",0,"bm",591,0.591,1
24,"female",0,"bm",477,0.477,1
24,"female",0,"bm",1073,1.073,1
24,"female",0,"bm",558,0.558,1
24,"female",0,"bm",938,0.938,1
24,"female",0,"bm",896,0.896,1
24,"female",0,"bm",818,0.818,1
24,"female",0,"bm",712,0.712,1
24,"female",0,"bm",675,0.675,1
24,"female",0,"bm",503,0.503,1
24,"female",0,"bm",562,0.562,0
24,"female",0,"bm",501,0.501,0
24,"female",0,"bm",426,0.426,1
24,"female",0,"bn",1123,1.123,1
24,"female",0,"bn",588,0.588,1
24,"female",0,"bn",0,0,0
24,"female",0,"bn",958,0.958,1
24,"female",0,"bn",861,0.861,1
24,"female",0,"bn",1013,1.013,1
24,"female",0,"bn",636,0.636,1
24,"female",0,"bn",789,0.789,1
24,"female",0,"bn",1300,1.3,1
24,"female",0,"bn",570,0.57,1
24,"female",0,"bn",654,0.654,1
24,"female",0,"bn",1087,1.087,1
24,"female",0,"bn",715,0.715,1
24,"female",0,"bn",685,0.685,1
24,"female",0,"bn",719,0.719,1
24,"female",0,"bn",485,0.485,1
24,"female",0,"bn",568,0.568,0
24,"female",0,"bn",506,0.506,1
24,"female",0,"im",0,0,0
24,"female",0,"im",1361,1.361,1
24,"female",0,"im",1309,1.309,1
24,"female",0,"im",760,0.76,1
24,"female",0,"im",792,0.792,1
24,"female",0,"im",861,0.861,1
24,"female",0,"im",506,0.506,1
24,"female",0,"im",581,0.581,1
24,"female",0,"im",654,0.654,1
24,"female",0,"im",508,0.508,1
24,"female",0,"im",557,0.557,0
24,"female",0,"im",878,0.878,0
24,"female",0,"im",906,0.906,1
24,"female",0,"im",709,0.709,1
24,"female",0,"im",483,0.483,1
24,"female",0,"im",593,0.593,1
24,"female",0,"im",1316,1.316,1
24,"female",0,"im",381,0.381,1
24,"female",0,"im",632,0.632,1
24,"female",0,"im",572,0.572,1
24,"female",0,"im",709,0.709,1
24,"female",0,"im",601,0.601,1
24,"female",0,"im",910,0.91,1
24,"female",0,"im",567,0.567,0
24,"female",0,"in",712,0.712,1
24,"female",0,"in",0,0,0
24,"female",0,"in",844,0.844,0
24,"female",0,"in",689,0.689,1
24,"female",0,"in",641,0.641,1
24,"female",0,"in",796,0.796,1
24,"female",0,"in",884,0.884,1
24,"female",0,"in",618,0.618,0
24,"female",0,"in",794,0.794,1
24,"female",0,"in",991,0.991,1
24,"female",0,"in",466,0.466,0
24,"female",0,"in",921,0.921,1
24,"female",0,"mm",503,0.503,1
24,"female",0,"mm",470,0.47,0
24,"female",0,"mm",0,0,0
24,"female",0,"mm",775,0.775,1
24,"female",0,"mm",512,0.512,0
24,"female",0,"mm",571,0.571,1
24,"female",0,"mm",838,0.838,1
24,"female",0,"mm",943,0.943,1
24,"female",0,"mm",574,0.574,1
24,"female",0,"mm",912,0.912,1
24,"female",0,"mm",948,0.948,0
24,"female",0,"mm",908,0.908,1
24,"female",0,"mm",720,0.72,1
24,"female",0,"mm",1015,1.015,1
24,"female",0,"mm",514,0.514,1
24,"female",0,"mm",614,0.614,1
24,"female",0,"mm",679,0.679,1
24,"female",0,"mm",673,0.673,1
24,"female",0,"mn",1308,1.308,1
24,"female",0,"mn",591,0.591,1
24,"female",0,"mn",1169,1.169,1
24,"female",0,"mn",645,0.645,1
24,"female",0,"mn",674,0.674,1
24,"female",0,"mn",631,0.631,1
24,"female",0,"mn",947,0.947,1
24,"female",0,"mn",604,0.604,1
24,"female",0,"mn",392,0.392,0
24,"female",0,"mn",867,0.867,1
24,"female",0,"mn",634,0.634,1
24,"female",0,"mn",1236,1.236,1
24,"female",0,"mn",836,0.836,1
24,"female",0,"mn",515,0.515,1
24,"female",0,"mn",869,0.869,1
24,"female",0,"mn",236,0.236,0
24,"female",0,"mn",785,0.785,1
24,"female",0,"mn",899,0.899,1
24,"female",0,"nm",863,0.863,1
24,"female",0,"nm",1100,1.1,1
24,"female",0,"nm",669,0.669,1
24,"female",0,"nm",386,0.386,1
24,"female",0,"nm",962,0.962,1
24,"female",0,"nm",606,0.606,0
24,"female",0,"nm",664,0.664,1
24,"female",0,"nm",1091,1.091,1
24,"female",0,"nm",1209,1.209,0
24,"female",0,"nm",1219,1.219,1
24,"female",0,"nm",1188,1.188,1
24,"female",0,"nm",1282,1.282,1
24,"female",0,"nm",0,0,0
24,"female",0,"nm",690,0.69,1
24,"female",0,"nm",863,0.863,1
24,"female",0,"nm",467,0.467,0
24,"female",0,"nm",802,0.802,0
24,"female",0,"nm",307,0.307,1
24,"female",0,"nn",0,0,0
24,"female",0,"nn",0,0,0
24,"female",0,"nn",1101,1.101,1
24,"female",0,"nn",880,0.88,1
24,"female",0,"nn",445,0.445,1
24,"female",0,"nn",520,0.52,1
24,"female",0,"nn",640,0.64,0
24,"female",0,"nn",981,0.981,1
24,"female",0,"nn",798,0.798,1
24,"female",0,"nn",1040,1.04,1
24,"female",0,"nn",585,0.585,1
24,"female",0,"nn",905,0.905,1
24,"female",0,"nn",935,0.935,1
24,"female",0,"nn",870,0.87,1
24,"female",0,"nn",355,0.355,1
24,"female",0,"nn",590,0.59,1
24,"female",0,"nn",1091,1.091,1
24,"female",0,"nn",638,0.638,1
25,"female",24,"bm",430,0.43,0
25,"female",24,"bm",555,0.555,0
25,"female",24,"bm",572,0.572,1
25,"female",24,"bm",539,0.539,1
25,"female",24,"bm",703,0.703,1
25,"female",24,"bm",755,0.755,1
25,"female",24,"bm",475,0.475,1
25,"female",24,"bm",822,0.822,0
25,"female",24,"bm",713,0.713,0
25,"female",24,"bm",892,0.892,0
25,"female",24,"bm",536,0.536,1
25,"female",24,"bm",983,0.983,0
25,"female",24,"bm",493,0.493,0
25,"female",24,"bm",651,0.651,0
25,"female",24,"bm",314,0.314,1
25,"female",24,"bm",799,0.799,1
25,"female",24,"bm",455,0.455,1
25,"female",24,"bm",678,0.678,1
25,"female",24,"bn",784,0.784,1
25,"female",24,"bn",518,0.518,1
25,"female",24,"bn",453,0.453,1
25,"female",24,"bn",602,0.602,0
25,"female",24,"bn",748,0.748,1
25,"female",24,"bn",622,0.622,1
25,"female",24,"bn",434,0.434,0
25,"female",24,"bn",625,0.625,0
25,"female",24,"bn",834,0.834,1
25,"female",24,"bn",758,0.758,1
25,"female",24,"bn",442,0.442,1
25,"female",24,"bn",477,0.477,0
25,"female",24,"bn",624,0.624,1
25,"female",24,"bn",622,0.622,1
25,"female",24,"bn",435,0.435,1
25,"female",24,"bn",446,0.446,1
25,"female",24,"bn",500,0.5,1
25,"female",24,"bn",447,0.447,1
25,"female",24,"im",572,0.572,1
25,"female",24,"im",438,0.438,0
25,"female",24,"im",277,0.277,1
25,"female",24,"im",389,0.389,1
25,"female",24,"im",459,0.459,0
25,"female",24,"im",869,0.869,1
25,"female",24,"im",481,0.481,1
25,"female",24,"im",458,0.458,1
25,"female",24,"im",591,0.591,1
25,"female",24,"im",561,0.561,1
25,"female",24,"im",412,0.412,1
25,"female",24,"im",662,0.662,1
25,"female",24,"im",440,0.44,1
25,"female",24,"im",464,0.464,1
25,"female",24,"im",638,0.638,1
25,"female",24,"im",592,0.592,0
25,"female",24,"im",531,0.531,1
25,"female",24,"im",311,0.311,1
25,"female",24,"im",476,0.476,1
25,"female",24,"im",555,0.555,1
25,"female",24,"im",512,0.512,0
25,"female",24,"im",447,0.447,1
25,"female",24,"im",421,0.421,1
25,"female",24,"im",410,0.41,1
25,"female",24,"in",427,0.427,1
25,"female",24,"in",625,0.625,1
25,"female",24,"in",641,0.641,1
25,"female",24,"in",409,0.409,0
25,"female",24,"in",432,0.432,1
25,"female",24,"in",679,0.679,1
25,"female",24,"in",646,0.646,1
25,"female",24,"in",583,0.583,1
25,"female",24,"in",439,0.439,0
25,"female",24,"in",540,0.54,0
25,"female",24,"in",606,0.606,1
25,"female",24,"in",722,0.722,1
25,"female",24,"mm",512,0.512,1
25,"female",24,"mm",487,0.487,1
25,"female",24,"mm",785,0.785,0
25,"female",24,"mm",565,0.565,1
25,"female",24,"mm",611,0.611,1
25,"female",24,"mm",651,0.651,1
25,"female",24,"mm",769,0.769,1
25,"female",24,"mm",805,0.805,1
25,"female",24,"mm",509,0.509,1
25,"female",24,"mm",892,0.892,0
25,"female",24,"mm",454,0.454,1
25,"female",24,"mm",640,0.64,0
25,"female",24,"mm",753,0.753,0
25,"female",24,"mm",304,0.304,0
25,"female",24,"mm",326,0.326,0
25,"female",24,"mm",704,0.704,1
25,"female",24,"mm",630,0.63,1
25,"female",24,"mm",844,0.844,0
25,"female",24,"mn",523,0.523,0
25,"female",24,"mn",599,0.599,1
25,"female",24,"mn",536,0.536,0
25,"female",24,"mn",544,0.544,1
25,"female",24,"mn",478,0.478,0
25,"female",24,"mn",685,0.685,0
25,"female",24,"mn",854,0.854,1
25,"female",24,"mn",372,0.372,1
25,"female",24,"mn",551,0.551,0
25,"female",24,"mn",592,0.592,1
25,"female",24,"mn",581,0.581,0
25,"female",24,"mn",754,0.754,1
25,"female",24,"mn",485,0.485,1
25,"female",24,"mn",486,0.486,0
25,"female",24,"mn",670,0.67,0
25,"female",24,"mn",583,0.583,1
25,"female",24,"mn",529,0.529,0
25,"female",24,"mn",363,0.363,0
25,"female",24,"nm",413,0.413,1
25,"female",24,"nm",579,0.579,0
25,"female",24,"nm",647,0.647,1
25,"female",24,"nm",560,0.56,0
25,"female",24,"nm",935,0.935,0
25,"female",24,"nm",507,0.507,1
25,"female",24,"nm",463,0.463,0
25,"female",24,"nm",693,0.693,1
25,"female",24,"nm",530,0.53,1
25,"female",24,"nm",666,0.666,0
25,"female",24,"nm",701,0.701,1
25,"female",24,"nm",611,0.611,1
25,"female",24,"nm",484,0.484,0
25,"female",24,"nm",378,0.378,0
25,"female",24,"nm",310,0.31,1
25,"female",24,"nm",679,0.679,1
25,"female",24,"nm",609,0.609,1
25,"female",24,"nm",494,0.494,1
25,"female",24,"nn",493,0.493,1
25,"female",24,"nn",416,0.416,0
25,"female",24,"nn",537,0.537,1
25,"female",24,"nn",606,0.606,1
25,"female",24,"nn",640,0.64,1
25,"female",24,"nn",665,0.665,1
25,"female",24,"nn",773,0.773,1
25,"female",24,"nn",608,0.608,1
25,"female",24,"nn",680,0.68,1
25,"female",24,"nn",839,0.839,1
25,"female",24,"nn",580,0.58,1
25,"female",24,"nn",578,0.578,1
25,"female",24,"nn",428,0.428,1
25,"female",24,"nn",371,0.371,1
25,"female",24,"nn",821,0.821,1
25,"female",24,"nn",565,0.565,1
25,"female",24,"nn",540,0.54,1
25,"female",24,"nn",612,0.612,1
26,"male",20,"bm",773,0.773,0
26,"male",20,"bm",1297,1.297,1
26,"male",20,"bm",713,0.713,1
26,"male",20,"bm",894,0.894,1
26,"male",20,"bm",539,0.539,1
26,"male",20,"bm",660,0.66,1
26,"male",20,"bm",856,0.856,1
26,"male",20,"bm",691,0.691,1
26,"male",20,"bm",725,0.725,1
26,"male",20,"bm",1409,1.409,1
26,"male",20,"bm",863,0.863,1
26,"male",20,"bm",669,0.669,1
26,"male",20,"bm",552,0.552,1
26,"male",20,"bm",1064,1.064,0
26,"male",20,"bm",1061,1.061,1
26,"male",20,"bm",892,0.892,1
26,"male",20,"bm",483,0.483,1
26,"male",20,"bm",985,0.985,1
26,"male",20,"bn",970,0.97,1
26,"male",20,"bn",0,0,0
26,"male",20,"bn",1363,1.363,1
26,"male",20,"bn",885,0.885,1
26,"male",20,"bn",765,0.765,0
26,"male",20,"bn",588,0.588,1
26,"male",20,"bn",765,0.765,1
26,"male",20,"bn",0,0,0
26,"male",20,"bn",1118,1.118,1
26,"male",20,"bn",577,0.577,1
26,"male",20,"bn",1090,1.09,1
26,"male",20,"bn",1392,1.392,0
26,"male",20,"bn",1163,1.163,1
26,"male",20,"bn",497,0.497,1
26,"male",20,"bn",569,0.569,1
26,"male",20,"bn",1076,1.076,1
26,"male",20,"bn",912,0.912,0
26,"male",20,"bn",718,0.718,1
26,"male",20,"im",646,0.646,1
26,"male",20,"im",1077,1.077,1
26,"male",20,"im",650,0.65,1
26,"male",20,"im",368,0.368,1
26,"male",20,"im",658,0.658,1
26,"male",20,"im",1036,1.036,1
26,"male",20,"im",706,0.706,1
26,"male",20,"im",477,0.477,1
26,"male",20,"im",498,0.498,1
26,"male",20,"im",464,0.464,1
26,"male",20,"im",736,0.736,1
26,"male",20,"im",626,0.626,1
26,"male",20,"im",0,0,0
26,"male",20,"im",537,0.537,1
26,"male",20,"im",373,0.373,1
26,"male",20,"im",437,0.437,0
26,"male",20,"im",379,0.379,1
26,"male",20,"im",450,0.45,1
26,"male",20,"im",703,0.703,1
26,"male",20,"im",1347,1.347,1
26,"male",20,"im",456,0.456,1
26,"male",20,"im",511,0.511,1
26,"male",20,"im",600,0.6,1
26,"male",20,"im",577,0.577,1
26,"male",20,"in",791,0.791,1
26,"male",20,"in",919,0.919,1
26,"male",20,"in",696,0.696,1
26,"male",20,"in",553,0.553,1
26,"male",20,"in",1119,1.119,1
26,"male",20,"in",792,0.792,1
26,"male",20,"in",575,0.575,1
26,"male",20,"in",1005,1.005,1
26,"male",20,"in",722,0.722,1
26,"male",20,"in",621,0.621,1
26,"male",20,"in",0,0,0
26,"male",20,"in",698,0.698,1
26,"male",20,"mm",1292,1.292,1
26,"male",20,"mm",1201,1.201,1
26,"male",20,"mm",742,0.742,1
26,"male",20,"mm",537,0.537,1
26,"male",20,"mm",0,0,0
26,"male",20,"mm",0,0,0
26,"male",20,"mm",627,0.627,1
26,"male",20,"mm",474,0.474,1
26,"male",20,"mm",572,0.572,1
26,"male",20,"mm",634,0.634,1
26,"male",20,"mm",805,0.805,1
26,"male",20,"mm",619,0.619,1
26,"male",20,"mm",678,0.678,1
26,"male",20,"mm",608,0.608,1
26,"male",20,"mm",546,0.546,1
26,"male",20,"mm",683,0.683,0
26,"male",20,"mm",611,0.611,1
26,"male",20,"mm",424,0.424,1
26,"male",20,"mn",0,0,0
26,"male",20,"mn",1113,1.113,1
26,"male",20,"mn",977,0.977,1
26,"male",20,"mn",1045,1.045,1
26,"male",20,"mn",0,0,0
26,"male",20,"mn",854,0.854,1
26,"male",20,"mn",758,0.758,1
26,"male",20,"mn",737,0.737,1
26,"male",20,"mn",727,0.727,1
26,"male",20,"mn",651,0.651,1
26,"male",20,"mn",562,0.562,1
26,"male",20,"mn",540,0.54,1
26,"male",20,"mn",864,0.864,1
26,"male",20,"mn",734,0.734,1
26,"male",20,"mn",740,0.74,1
26,"male",20,"mn",885,0.885,1
26,"male",20,"mn",904,0.904,1
26,"male",20,"mn",622,0.622,1
26,"male",20,"nm",1234,1.234,0
