"Subject","Gender","Age","Handedness","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",416,0.416,1
28,"female",19,"right","Matching","none","none","NonPerson",338,0.338,1
28,"female",19,"right","Matching","Ich","Self","Self",497,0.497,1
28,"female",19,"right","Matching","Ich","Self","Self",408,0.408,1
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",547,0.547,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",504,0.504,1
28,"female",19,"right","Matching","Mutter","Mother","Close",407,0.407,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",490,0.49,1
28,"female",19,"right","Matching","Mutter","Mother","Close",417,0.417,0
28,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",555,0.555,0
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",392,0.392,0
28,"female",19,"right","Nonmatching","none","none","NonPerson",452,0.452,1
28,"female",19,"right","Matching","none","none","NonPerson",548,0.548,1
28,"female",19,"right","Nonmatching","Mutter","Mother","Close",473,0.473,1
28,"female",19,"right","Nonmatching","Ich","Self","Self",489,0.489,1
28,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",536,0.536,1
28,"female",19,"right","Nonmatching","none","none","NonPerson",502,0.502,1
28,"female",19,"right","Matching","none","none","NonPerson",484,0.484,1
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",650,0.65,1
29,"male",22,"right","Nonmatching","Ich","Self","Self",513,0.513,0
29,"male",22,"right","Nonmatching","none","none","NonPerson",551,0.551,1
29,"male",22,"right","Matching","Ich","Self","Self",548,0.548,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",472,0.472,1
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",512,0.512,1
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",439,0.439,0
29,"male",22,"right","Matching","none","none","NonPerson",497,0.497,1
29,"male",22,"right","Nonmatching","none","none","NonPerson",480,0.48,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",448,0.448,1
29,"male",22,"right","Matching","Ich","Self","Self",489,0.489,1
29,"male",22,"right","Matching","none","none","NonPerson",465,0.465,1
29,"male",22,"right","Matching","Mutter","Mother","Close",457,0.457,0
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",378,0.378,0
29,"male",22,"right","Matching","Mutter","Mother","Close",375,0.375,0
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",395,0.395,0
29,"male",22,"right","Matching","Ich","Self","Self",375,0.375,0
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",356,0.356,1
29,"male",22,"right","Matching","none","none","NonPerson",337,0.337,1
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",383,0.383,0
29,"male",22,"right","Nonmatching","none","none","NonPerson",411,0.411,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",462,0.462,0
29,"male",22,"right","Matching","Mutter","Mother","Close",463,0.463,0
29,"male",22,"right","Matching","Mutter","Mother","Close",455,0.455,0
29,"male",22,"right","Matching","none","none","NonPerson",392,0.392,1
29,"male",22,"right","Nonmatching","Ich","Self","Self",388,0.388,0
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",449,0.449,0
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",417,0.417,0
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",404,0.404,1
29,"male",22,"right","Matching","Ich","Self","Self",399,0.399,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",442,0.442,1
29,"male",22,"right","Nonmatching","none","none","NonPerson",524,0.524,1
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",378,0.378,0
29,"male",22,"right","Nonmatching","none","none","NonPerson",503,0.503,1
29,"male",22,"right","Matching","Ich","Self","Self",406,0.406,1
29,"male",22,"right","Matching","none","none","NonPerson",472,0.472,1
29,"male",22,"right","Matching","none","none","NonPerson",520,0.52,1
29,"male",22,"right","Nonmatching","none","none","NonPerson",350,0.35,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",459,0.459,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",388,0.388,1
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",304,0.304,0
29,"male",22,"right","Matching","Mutter","Mother","Close",392,0.392,0
29,"male",22,"right","Matching","Ich","Self","Self",308,0.308,1
29,"male",22,"right","Nonmatching","Ich","Self","Self",268,0.268,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",398,0.398,0
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",361,0.361,1
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",358,0.358,1
29,"male",22,"right","Matching","Mutter","Mother","Close",340,0.34,1
29,"male",22,"right","Matching","Mutter","Mother","Close",410,0.41,0
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",406,0.406,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",433,0.433,1
29,"male",22,"right","Nonmatching","Ich","Self","Self",370,0.37,1
29,"male",22,"right","Matching","none","none","NonPerson",350,0.35,1
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",420,0.42,0
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",334,0.334,0
29,"male",22,"right","Matching","Ich","Self","Self",389,0.389,1
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",361,0.361,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",374,0.374,1
29,"male",22,"right","Nonmatching","none","none","NonPerson",443,0.443,0
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",365,0.365,0
29,"male",22,"right","Nonmatching","none","none","NonPerson",386,0.386,0
29,"male",22,"right","Matching","Ich","Self","Self",670,0.67,1
29,"male",22,"right","Matching","none","none","NonPerson",517,0.517,1
29,"male",22,"right","Matching","Mutter","Mother","Close",402,0.402,0
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",334,0.334,0
29,"male",22,"right","Nonmatching","none","none","NonPerson",484,0.484,1
29,"male",22,"right","Matching","none","none","NonPerson",395,0.395,0
29,"male",22,"right","Matching","Mutter","Mother","Close",416,0.416,0
29,"male",22,"right","Nonmatching","none","none","NonPerson",434,0.434,0
29,"male",22,"right","Matching","Ich","Self","Self",379,0.379,0
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",384,0.384,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",484,0.484,0
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",491,0.491,1
29,"male",22,"right","Matching","Ich","Self","Self",386,0.386,1
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",398,0.398,0
29,"male",22,"right","Matching","none","none","NonPerson",466,0.466,1
29,"male",22,"right","Nonmatching","Ich","Self","Self",522,0.522,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",384,0.384,1
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",428,0.428,1
29,"male",22,"right","Matching","Mutter","Mother","Close",702,0.702,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",532,0.532,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",633,0.633,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",409,0.409,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",621,0.621,1
29,"male",22,"right","Matching","Ich","Self","Self",581,0.581,1
29,"male",22,"right","Matching","Mutter","Mother","Close",544,0.544,0
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",517,0.517,0
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",595,0.595,0
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",429,0.429,0
29,"male",22,"right","Matching","Ich","Self","Self",600,0.6,1
29,"male",22,"right","Matching","none","none","NonPerson",538,0.538,1
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",471,0.471,0
29,"male",22,"right","Nonmatching","none","none","NonPerson",551,0.551,1
29,"male",22,"right","Nonmatching","none","none","NonPerson",388,0.388,1
29,"male",22,"right","Matching","Mutter","Mother","Close",416,0.416,1
29,"male",22,"right","Matching","none","none","NonPerson",370,0.37,1
29,"male",22,"right","Matching","none","none","NonPerson",409,0.409,1
29,"male",22,"right","Matching","none","none","NonPerson",324,0.324,1
29,"male",22,"right","Matching","Mutter","Mother","Close",435,0.435,0
29,"male",22,"right","Nonmatching","none","none","NonPerson",357,0.357,0
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",282,0.282,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",387,0.387,1
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",303,0.303,0
29,"male",22,"right","Matching","Ich","Self","Self",263,0.263,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",360,0.36,0
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",550,0.55,0
29,"male",22,"right","Matching","Ich","Self","Self",425,0.425,1
29,"male",22,"right","Matching","Mutter","Mother","Close",308,0.308,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",451,0.451,0
29,"male",22,"right","Nonmatching","none","none","NonPerson",460,0.46,1
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",541,0.541,0
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",466,0.466,0
29,"male",22,"right","Matching","Ich","Self","Self",387,0.387,0
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",311,0.311,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",375,0.375,0
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",411,0.411,0
29,"male",22,"right","Matching","none","none","NonPerson",423,0.423,1
29,"male",22,"right","Nonmatching","none","none","NonPerson",433,0.433,1
29,"male",22,"right","Matching","Ich","Self","Self",315,0.315,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",330,0.33,1
29,"male",22,"right","Nonmatching","none","none","NonPerson",376,0.376,1
29,"male",22,"right","Matching","Mutter","Mother","Close",317,0.317,0
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",324,0.324,1
29,"male",22,"right","Matching","Mutter","Mother","Close",306,0.306,0
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",346,0.346,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",384,0.384,1
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",284,0.284,1
29,"male",22,"right","Matching","none","none","NonPerson",444,0.444,1
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",374,0.374,0
29,"male",22,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",315,0.315,0
29,"male",22,"right","Nonmatching","none","none","NonPerson",346,0.346,1
29,"male",22,"right","Nonmatching","Ich","Self","Self",384,0.384,1
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",444,0.444,1
29,"male",22,"right","Matching","Mutter","Mother","Close",349,0.349,0
29,"male",22,"right","Matching","Mutter","Mother","Close",219,0.219,0
29,"male",22,"right","Nonmatching","Ich","Self","Self",239,0.239,0
29,"male",22,"right","Matching","Ich","Self","Self",290,0.29,1
29,"male",22,"right","Matching","none","none","NonPerson",482,0.482,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",394,0.394,0
29,"male",22,"right","Nonmatching","none","none","NonPerson",478,0.478,1
29,"male",22,"right","Nonmatching","Mutter","Mother","Close",230,0.23,1
29,"male",22,"right","Matching","none","none","NonPerson",504,0.504,1
29,"male",22,"right","Matching","Bekannter","Acquaintance","Acquaintance",254,0.254,0
29,"male",22,"right","Matching","Ich","Self","Self",265,0.265,1
30,"female",19,"right","Matching","Ich","Self","Self",2197,2.197,1
30,"female",19,"right","Nonmatching","none","none","NonPerson",1350,1.35,1
30,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",694,0.694,1
30,"female",19,"right","Nonmatching","Mutter","Mother","Close",693,0.693,1
30,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",731,0.731,1
30,"female",19,"right","Matching","none","none","NonPerson",671,0.671,1
30,"female",19,"right","Nonmatching","Ich","Self","Self",662,0.662,1
30,"female",19,"right","Matching","Mutter","Mother","Close",614,0.614,1
30,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",616,0.616,1
30,"female",19,"right","Matching","Ich","Self","Self",729,0.729,1
30,"female",19,"right","Nonmatching","Mutter","Mother","Close",653,0.653,1
30,"female",19,"right","Nonmatching","none","none","NonPerson",677,0.677,1
30,"female",19,"right","Matching","none","none","NonPerson",620,0.62,1
30,"female",19,"right","Nonmatching","Ich","Self","Self",893,0.893,1
30,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",570,0.57,1
30,"female",19,"right","Matching","Mutter","Mother","Close",678,0.678,1
30,"female",19,"right","Nonmatching","Ich","Self","Self",637,0.637,1
30,"female",19,"right","Nonmatching","none","none","NonPerson",629,0.629,1
30,"female",19,"right","Nonmatching","Mutter","Mother","Close",702,0.702,1
30,"female",19,"right","Matching","Ich","Self","Self",636,0.636,1
30,"female",19,"right","Matching","none","none","NonPerson",660,0.66,1
30,"female",19,"right","Matching","Mutter","Mother","Close",564,0.564,1
30,"female",19,"right","Nonmatching","none","none","NonPerson",575,0.575,1
30,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",531,0.531,1
30,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",624,0.624,1
30,"female",19,"right","Matching","Ich","Self","Self",825,0.825,1
30,"female",19,"right","Matching","Mutter","Mother","Close",689,0.689,1
30,"female",19,"right","Nonmatching","Ich","Self","Self",608,0.608,1
30,"female",19,"right","Nonmatching","Mutter","Mother","Close",770,0.77,1
30,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",692,0.692,1
30,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",578,0.578,1
30,"female",19,"right","Matching","none","none","NonPerson",646,0.646,1
30,"female",19,"right","Matching","none","none","NonPerson",590,0.59,1
30,"female",19,"right","Matching","Mutter","Mother","Close",529,0.529,1
30,"female",19,"right","Nonmatching","none","none","NonPerson",447,0.447,1
30,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",553,0.553,1
30,"female",19,"right","Matching","Ich","Self","Self",532,0.532,1
30,"female",19,"right","Nonmatching","Mutter","Mother","Close",497,0.497,1
30,"female",19,"right","Matching","Mutter","Mother","Close",600,0.6,1
30,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",538,0.538,1
30,"female",19,"right","Matching","Ich","Self","Self",503,0.503,1
30,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",566,0.566,1
30,"female",19,"right","Nonmatching","Ich","Self","Self",409,0.409,1
30,"female",19,"right","Nonmatching","none","none","NonPerson",525,0.525,1
30,"female",19,"right","Matching","none","none","NonPerson",642,0.642,1
30,"female",19,"right","Nonmatching","Mutter","Mother","Close",523,0.523,1
30,"female",19,"right","Nonmatching","Ich","Self","Self",433,0.433,1
30,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",539,0.539,1
30,"female",19,"right","Nonmatching","Mutter","Mother","Close",694,0.694,1
30,"female",19,"right","Nonmatching","Bekannter","Acquaintance","Acquaintance",556,0.556,1
30,"female",19,"right","Matching","Mutter","Mother","Close",472,0.472,1
30,"female",19,"right","Matching","Bekannter","Acquaintance","Acquaintance",488,0.488,1
30,"female",19,"right","Matching","none","none","NonPerson",648,0.648,1
30,"female",19,"right","Matching","Ich","Self","Self",544,0.544,1
