"","Subject","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Group","RT_ms","RT_sec","ACC"
"37124",102,"Friend","Matching","Friend","Friend","Close","2",525,0.525,1
"37125",102,"Friend","Matching","Friend","Friend","Close","2",664,0.664,0
"37126",102,"Friend","Matching","Friend","Friend","Close","2",450,0.45,1
"37127",102,"Friend","Matching","Friend","Friend","Close","2",497,0.497,1
"37128",102,"Friend","Matching","Friend","Friend","Close","2",497,0.497,1
"37129",102,"Friend","Matching","Friend","Friend","Close","2",531,0.531,1
"37130",102,"Friend","Matching","Friend","Friend","Close","2",651,0.651,1
"37131",102,"Friend","Matching","Friend","Friend","Close","2",591,0.591,1
"37132",102,"Friend","Matching","Friend","Friend","Close","2",517,0.517,1
"37133",102,"Friend","Matching","Friend","Friend","Close","2",589,0.589,1
"37134",102,"Friend","Matching","Friend","Friend","Close","2",459,0.459,1
"37135",102,"Friend","Matching","Friend","Friend","Close","2",573,0.573,1
"37136",102,"Friend","Matching","Friend","Friend","Close","2",655,0.655,0
"37137",102,"Friend","Matching","Friend","Friend","Close","2",254,0.254,1
"37138",102,"Friend","Matching","Friend","Friend","Close","2",691,0.691,1
"37139",102,"Friend","Matching","Friend","Friend","Close","2",506,0.506,1
"37140",102,"Friend","Matching","Friend","Friend","Close","2",564,0.564,1
"37141",102,"Friend","Matching","Friend","Friend","Close","2",753,0.753,1
"37142",102,"Friend","Matching","Friend","Friend","Close","2",487,0.487,1
"37143",102,"Self","Matching","Self","Self","Self","2",NA,NA,NA
"37144",102,"Self","Matching","Self","Self","Self","2",NA,NA,NA
"37145",102,"Self","Matching","Self","Self","Self","2",491,0.491,1
"37146",102,"Self","Matching","Self","Self","Self","2",473,0.473,1
"37147",102,"Self","Matching","Self","Self","Self","2",546,0.546,1
"37148",102,"Self","Matching","Self","Self","Self","2",437,0.437,1
"37149",102,"Self","Matching","Self","Self","Self","2",461,0.461,1
"37150",102,"Self","Matching","Self","Self","Self","2",342,0.342,1
"37151",102,"Self","Matching","Self","Self","Self","2",394,0.394,1
"37152",102,"Self","Matching","Self","Self","Self","2",430,0.43,0
"37153",102,"Self","Matching","Self","Self","Self","2",515,0.515,1
"37154",102,"Self","Matching","Self","Self","Self","2",447,0.447,1
"37155",102,"Self","Matching","Self","Self","Self","2",490,0.49,1
"37156",102,"Self","Matching","Self","Self","Self","2",572,0.572,1
"37157",102,"Self","Matching","Self","Self","Self","2",589,0.589,1
"37158",102,"Self","Matching","Self","Self","Self","2",500,0.5,1
"37159",102,"Self","Matching","Self","Self","Self","2",443,0.443,1
"37160",102,"Self","Matching","Self","Self","Self","2",387,0.387,1
"37161",102,"Self","Matching","Self","Self","Self","2",408,0.408,1
"37162",102,"Self","Matching","Self","Self","Self","2",380,0.38,1
"37163",102,"Self","Matching","Self","Self","Self","2",454,0.454,1
"37164",102,"Self","Matching","Self","Self","Self","2",458,0.458,1
"37165",102,"Self","Matching","Self","Self","Self","2",577,0.577,1
"37166",102,"Self","Matching","Self","Self","Self","2",347,0.347,1
"37167",102,"Self","Matching","Self","Self","Self","2",460,0.46,1
"37168",102,"Self","Matching","Self","Self","Self","2",507,0.507,1
"37169",102,"Self","Matching","Self","Self","Self","2",544,0.544,1
"37170",102,"Self","Matching","Self","Self","Self","2",648,0.648,1
"37171",102,"Self","Matching","Self","Self","Self","2",477,0.477,0
"37172",102,"Self","Matching","Self","Self","Self","2",468,0.468,1
"37173",102,"Self","Matching","Self","Self","Self","2",464,0.464,1
"37174",102,"Self","Matching","Self","Self","Self","2",480,0.48,1
"37175",102,"Self","Matching","Self","Self","Self","2",433,0.433,1
"37176",102,"Self","Matching","Self","Self","Self","2",513,0.513,1
"37177",102,"Self","Matching","Self","Self","Self","2",474,0.474,1
"37178",102,"Self","Matching","Self","Self","Self","2",442,0.442,1
"37179",102,"Self","Matching","Self","Self","Self","2",505,0.505,1
"37180",102,"Self","Matching","Self","Self","Self","2",482,0.482,1
"37181",102,"Self","Matching","Self","Self","Self","2",519,0.519,1
"37182",102,"Self","Matching","Self","Self","Self","2",482,0.482,1
"37183",102,"Self","Matching","Self","Self","Self","2",595,0.595,1
"37184",102,"Self","Matching","Self","Self","Self","2",488,0.488,1
"37185",102,"Self","Matching","Self","Self","Self","2",420,0.42,1
"37186",102,"Self","Matching","Self","Self","Self","2",554,0.554,1
"37187",102,"Self","Matching","Self","Self","Self","2",410,0.41,1
"37188",102,"Self","Matching","Self","Self","Self","2",504,0.504,1
"37189",102,"Self","Matching","Self","Self","Self","2",318,0.318,0
"37190",102,"Self","Matching","Self","Self","Self","2",507,0.507,1
"37191",102,"Self","Matching","Self","Self","Self","2",451,0.451,1
"37192",102,"Self","Matching","Self","Self","Self","2",524,0.524,1
"37193",102,"Self","Matching","Self","Self","Self","2",357,0.357,1
"37194",102,"Self","Matching","Self","Self","Self","2",432,0.432,1
"37195",102,"Self","Matching","Self","Self","Self","2",728,0.728,0
"37196",102,"Self","Matching","Self","Self","Self","2",733,0.733,1
"37197",102,"Self","Matching","Self","Self","Self","2",489,0.489,1
"37198",102,"Self","Matching","Self","Self","Self","2",562,0.562,1
"37199",102,"Self","Matching","Self","Self","Self","2",402,0.402,1
"37200",102,"Self","Matching","Self","Self","Self","2",466,0.466,1
"37201",102,"Self","Matching","Self","Self","Self","2",458,0.458,1
"37202",102,"Self","Matching","Self","Self","Self","2",530,0.53,1
"37203",102,"Self","Matching","Self","Self","Self","2",533,0.533,1
"37204",102,"Self","Matching","Self","Self","Self","2",440,0.44,1
"37205",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",NA,NA,NA
"37206",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",NA,NA,NA
"37207",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",743,0.743,1
"37208",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",743,0.743,1
"37209",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",919,0.919,1
"37210",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",800,0.8,1
"37211",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",806,0.806,1
"37212",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",687,0.687,1
"37213",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",626,0.626,1
"37214",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",0,0,0
"37215",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",355,0.355,1
"37216",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",607,0.607,1
"37217",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",461,0.461,0
"37218",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",713,0.713,1
"37219",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",700,0.7,1
"37220",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",683,0.683,1
"37221",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",486,0.486,0
"37222",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",399,0.399,1
"37223",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",537,0.537,1
"37224",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",745,0.745,1
"37225",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",589,0.589,0
"37226",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",801,0.801,1
"37227",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",470,0.47,0
"37228",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",583,0.583,1
"37229",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",907,0.907,1
"37230",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",683,0.683,1
"37231",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",798,0.798,1
"37232",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",636,0.636,1
"37233",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",679,0.679,1
"37234",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",488,0.488,1
"37235",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",594,0.594,1
"37236",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",424,0.424,0
"37237",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",619,0.619,0
"37238",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",450,0.45,0
"37239",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",543,0.543,1
"37240",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",422,0.422,1
"37241",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",672,0.672,1
"37242",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",740,0.74,0
"37243",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",755,0.755,0
"37244",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",553,0.553,1
"37245",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",506,0.506,0
"37246",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",764,0.764,1
"37247",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",647,0.647,1
"37248",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",755,0.755,1
"37249",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",720,0.72,1
"37250",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",620,0.62,1
"37251",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",571,0.571,0
"37252",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",689,0.689,0
"37253",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",520,0.52,1
"37254",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",737,0.737,1
"37255",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",507,0.507,0
"37256",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",576,0.576,1
"37257",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",414,0.414,0
"37258",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",524,0.524,1
"37259",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",620,0.62,1
"37260",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",561,0.561,1
"37261",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",622,0.622,1
"37262",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",472,0.472,1
"37263",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",484,0.484,1
"37264",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",529,0.529,0
"37265",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",560,0.56,1
"37266",102,"Stranger","Matching","Stranger","Stranger","Stranger","2",850,0.85,1
"37267",102,"Stranger","Nonmatching","Friend","Friend","Close","2",NA,NA,NA
"37268",102,"Self","Nonmatching","Friend","Friend","Close","2",NA,NA,NA
"37269",102,"Self","Nonmatching","Friend","Friend","Close","2",542,0.542,0
"37270",102,"Stranger","Nonmatching","Friend","Friend","Close","2",544,0.544,1
"37271",102,"Stranger","Nonmatching","Friend","Friend","Close","2",570,0.57,1
"37272",102,"Self","Nonmatching","Friend","Friend","Close","2",674,0.674,1
"37273",102,"Self","Nonmatching","Friend","Friend","Close","2",625,0.625,1
"37274",102,"Stranger","Nonmatching","Friend","Friend","Close","2",770,0.77,1
"37275",102,"Self","Nonmatching","Friend","Friend","Close","2",524,0.524,1
"37276",102,"Stranger","Nonmatching","Friend","Friend","Close","2",616,0.616,1
"37277",102,"Stranger","Nonmatching","Friend","Friend","Close","2",620,0.62,1
"37278",102,"Self","Nonmatching","Friend","Friend","Close","2",721,0.721,1
"37279",102,"Self","Nonmatching","Friend","Friend","Close","2",588,0.588,1
"37280",102,"Stranger","Nonmatching","Friend","Friend","Close","2",573,0.573,1
"37281",102,"Stranger","Nonmatching","Friend","Friend","Close","2",549,0.549,1
"37282",102,"Self","Nonmatching","Friend","Friend","Close","2",621,0.621,1
"37283",102,"Stranger","Nonmatching","Friend","Friend","Close","2",724,0.724,1
"37284",102,"Self","Nonmatching","Friend","Friend","Close","2",537,0.537,1
"37285",102,"Stranger","Nonmatching","Friend","Friend","Close","2",498,0.498,1
"37286",102,"Self","Nonmatching","Friend","Friend","Close","2",727,0.727,1
"37287",102,"Stranger","Nonmatching","Friend","Friend","Close","2",442,0.442,0
"37288",102,"Self","Nonmatching","Friend","Friend","Close","2",492,0.492,1
"37289",102,"Self","Nonmatching","Friend","Friend","Close","2",460,0.46,0
"37290",102,"Stranger","Nonmatching","Friend","Friend","Close","2",437,0.437,1
"37291",102,"Stranger","Nonmatching","Friend","Friend","Close","2",503,0.503,1
"37292",102,"Self","Nonmatching","Friend","Friend","Close","2",596,0.596,0
"37293",102,"Self","Nonmatching","Friend","Friend","Close","2",531,0.531,1
"37294",102,"Stranger","Nonmatching","Friend","Friend","Close","2",558,0.558,0
"37295",102,"Self","Nonmatching","Friend","Friend","Close","2",514,0.514,1
"37296",102,"Stranger","Nonmatching","Friend","Friend","Close","2",619,0.619,1
"37297",102,"Stranger","Nonmatching","Friend","Friend","Close","2",579,0.579,1
"37298",102,"Self","Nonmatching","Friend","Friend","Close","2",661,0.661,1
"37299",102,"Self","Nonmatching","Friend","Friend","Close","2",621,0.621,1
"37300",102,"Stranger","Nonmatching","Friend","Friend","Close","2",532,0.532,0
"37301",102,"Self","Nonmatching","Friend","Friend","Close","2",693,0.693,1
"37302",102,"Stranger","Nonmatching","Friend","Friend","Close","2",703,0.703,1
"37303",102,"Stranger","Nonmatching","Friend","Friend","Close","2",765,0.765,0
"37304",102,"Self","Nonmatching","Friend","Friend","Close","2",467,0.467,1
"37305",102,"Self","Nonmatching","Friend","Friend","Close","2",495,0.495,1
"37306",102,"Stranger","Nonmatching","Friend","Friend","Close","2",598,0.598,1
"37307",102,"Self","Nonmatching","Friend","Friend","Close","2",536,0.536,1
"37308",102,"Stranger","Nonmatching","Friend","Friend","Close","2",608,0.608,1
"37309",102,"Self","Nonmatching","Friend","Friend","Close","2",737,0.737,1
"37310",102,"Stranger","Nonmatching","Friend","Friend","Close","2",710,0.71,1
"37311",102,"Stranger","Nonmatching","Friend","Friend","Close","2",605,0.605,1
"37312",102,"Self","Nonmatching","Friend","Friend","Close","2",673,0.673,1
"37313",102,"Self","Nonmatching","Friend","Friend","Close","2",733,0.733,1
"37314",102,"Stranger","Nonmatching","Friend","Friend","Close","2",583,0.583,1
"37315",102,"Stranger","Nonmatching","Friend","Friend","Close","2",697,0.697,1
"37316",102,"Self","Nonmatching","Friend","Friend","Close","2",629,0.629,1
"37317",102,"Self","Nonmatching","Friend","Friend","Close","2",556,0.556,1
"37318",102,"Stranger","Nonmatching","Friend","Friend","Close","2",547,0.547,1
"37319",102,"Self","Nonmatching","Friend","Friend","Close","2",594,0.594,1
"37320",102,"Stranger","Nonmatching","Friend","Friend","Close","2",540,0.54,1
"37321",102,"Stranger","Nonmatching","Friend","Friend","Close","2",466,0.466,1
"37322",102,"Self","Nonmatching","Friend","Friend","Close","2",628,0.628,1
"37323",102,"Self","Nonmatching","Friend","Friend","Close","2",639,0.639,1
"37324",102,"Stranger","Nonmatching","Friend","Friend","Close","2",506,0.506,1
"37325",102,"Stranger","Nonmatching","Friend","Friend","Close","2",798,0.798,1
"37326",102,"Self","Nonmatching","Friend","Friend","Close","2",555,0.555,1
"37327",102,"Self","Nonmatching","Friend","Friend","Close","2",679,0.679,1
"37328",102,"Stranger","Nonmatching","Friend","Friend","Close","2",517,0.517,1
"37329",102,"Stranger","Nonmatching","Self","Self","Self","2",NA,NA,NA
"37330",102,"Friend","Nonmatching","Self","Self","Self","2",NA,NA,NA
"37331",102,"Stranger","Nonmatching","Self","Self","Self","2",762,0.762,1
"37332",102,"Friend","Nonmatching","Self","Self","Self","2",666,0.666,1
"37333",102,"Stranger","Nonmatching","Self","Self","Self","2",524,0.524,1
"37334",102,"Friend","Nonmatching","Self","Self","Self","2",525,0.525,1
"37335",102,"Stranger","Nonmatching","Self","Self","Self","2",757,0.757,0
"37336",102,"Friend","Nonmatching","Self","Self","Self","2",801,0.801,1
"37337",102,"Friend","Nonmatching","Self","Self","Self","2",482,0.482,0
"37338",102,"Stranger","Nonmatching","Self","Self","Self","2",519,0.519,1
"37339",102,"Stranger","Nonmatching","Self","Self","Self","2",626,0.626,1
"37340",102,"Friend","Nonmatching","Self","Self","Self","2",625,0.625,1
"37341",102,"Friend","Nonmatching","Self","Self","Self","2",653,0.653,1
"37342",102,"Stranger","Nonmatching","Self","Self","Self","2",610,0.61,1
"37343",102,"Stranger","Nonmatching","Self","Self","Self","2",528,0.528,1
"37344",102,"Friend","Nonmatching","Self","Self","Self","2",476,0.476,1
"37345",102,"Friend","Nonmatching","Self","Self","Self","2",617,0.617,1
"37346",102,"Stranger","Nonmatching","Self","Self","Self","2",660,0.66,1
"37347",102,"Stranger","Nonmatching","Self","Self","Self","2",339,0.339,0
"37348",102,"Friend","Nonmatching","Self","Self","Self","2",572,0.572,1
"37349",102,"Friend","Nonmatching","Self","Self","Self","2",0,0,0
"37350",102,"Stranger","Nonmatching","Self","Self","Self","2",551,0.551,1
"37351",102,"Stranger","Nonmatching","Self","Self","Self","2",601,0.601,1
"37352",102,"Friend","Nonmatching","Self","Self","Self","2",426,0.426,0
"37353",102,"Friend","Nonmatching","Self","Self","Self","2",562,0.562,0
"37354",102,"Stranger","Nonmatching","Self","Self","Self","2",367,0.367,0
"37355",102,"Stranger","Nonmatching","Self","Self","Self","2",521,0.521,1
"37356",102,"Friend","Nonmatching","Self","Self","Self","2",589,0.589,1
"37357",102,"Friend","Nonmatching","Self","Self","Self","2",562,0.562,1
