subj_idx,person,match,stim,accuracy,response,rt
11,Friend,mismatch,0,1,0,0.665
11,Stranger,mismatch,0,1,0,0.603
11,Stranger,match,1,1,1,0.634
11,Friend,match,1,1,1,0.629
11,Stranger,mismatch,0,1,0,0.527
11,Friend,match,1,1,1,0.58
11,Self,match,1,1,1,0.562
11,Self,match,1,1,1,0.474
11,Self,mismatch,0,1,0,0.696
11,Friend,mismatch,0,1,0,0.661
11,Friend,match,1,1,1,0.55
11,Stranger,mismatch,0,1,0,0.55
11,Friend,match,1,1,1,0.58
11,Friend,mismatch,0,1,0,0.65
11,Self,mismatch,0,1,0,0.612
11,Self,match,1,0,0,0.632
11,Stranger,match,1,0,0,0.778
11,Stranger,match,1,1,1,0.535
11,Self,match,1,1,1,0.592
11,Stranger,mismatch,0,1,0,0.605
11,Self,match,1,1,1,0.458
11,Self,match,1,1,1,0.458
11,Self,mismatch,0,1,0,0.518
11,Self,mismatch,0,1,0,0.607
11,Stranger,match,1,1,1,0.544
11,Friend,mismatch,0,1,0,0.596
11,Friend,match,1,1,1,0.482
11,Friend,mismatch,0,1,0,0.563
11,Stranger,match,1,1,1,0.503
11,Friend,match,1,1,1,0.621
11,Stranger,mismatch,0,1,0,0.792
11,Stranger,mismatch,0,1,0,0.718
11,Self,match,1,1,1,0.562
11,Self,match,1,1,1,0.544
11,Friend,match,1,1,1,0.703
11,Stranger,match,1,1,1,0.506
11,Self,mismatch,0,1,0,0.787
11,Friend,match,1,1,1,0.553
11,Stranger,mismatch,0,1,0,0.645
11,Friend,mismatch,0,1,0,0.67
11,Friend,mismatch,0,1,0,0.646
11,Self,mismatch,0,1,0,0.658
11,Stranger,match,1,1,1,0.685
11,Stranger,mismatch,0,1,0,0.569
11,Friend,mismatch,0,1,0,0.84
11,Self,match,1,1,1,1.043
11,Self,mismatch,0,1,0,0.701
11,Stranger,mismatch,0,1,0,0.636
11,Stranger,mismatch,0,1,0,0.619
11,Friend,mismatch,0,1,0,0.608
11,Stranger,match,1,0,0,0.725
11,Self,match,1,1,1,0.69
11,Stranger,match,1,1,1,0.687
11,Friend,match,1,0,0,0.593
11,Self,mismatch,0,1,0,0.62
11,Friend,match,1,1,1,0.452
11,Self,match,1,1,1,0.633
11,Stranger,mismatch,0,1,0,0.597
11,Self,match,1,1,1,0.581
11,Friend,mismatch,0,0,1,0.672
11,Self,mismatch,0,1,0,0.716
11,Friend,match,1,1,1,0.681
11,Stranger,match,1,1,1,0.545
11,Friend,mismatch,0,1,0,0.914
11,Self,mismatch,0,1,0,0.96
11,Stranger,mismatch,0,1,0,0.949
11,Stranger,match,1,1,1,0.607
11,Friend,match,1,1,1,0.691
11,Stranger,match,1,1,1,0.634
11,Stranger,match,1,1,1,0.646
11,Self,mismatch,0,1,0,0.594
11,Self,match,1,1,1,0.451
11,Stranger,mismatch,0,1,0,0.677
11,Friend,mismatch,0,1,0,0.677
11,Friend,match,1,1,1,0.714
11,Friend,mismatch,0,1,0,0.875
11,Self,mismatch,0,1,0,0.731
11,Stranger,mismatch,0,1,0,0.711
11,Self,match,1,1,1,0.561
11,Friend,match,1,1,1,0.612
11,Self,mismatch,0,1,0,0.635
11,Friend,mismatch,0,0,1,0.597
11,Stranger,mismatch,0,1,0,0.687
11,Self,match,1,0,0,0.697
11,Friend,mismatch,0,1,0,0.592
11,Friend,match,1,1,1,0.596
11,Self,match,1,1,1,0.634
11,Stranger,mismatch,0,1,0,0.899
11,Self,mismatch,0,1,0,0.564
11,Friend,match,1,1,1,0.569
11,Stranger,match,1,1,1,0.517
11,Stranger,match,1,1,1,0.497
11,Friend,mismatch,0,1,0,0.53
11,Stranger,mismatch,0,1,0,0.645
11,Friend,match,1,1,1,0.526
11,Self,mismatch,0,1,0,0.539
11,Friend,mismatch,0,1,0,0.541
11,Self,mismatch,0,1,0,0.605
11,Friend,match,1,0,0,0.593
11,Self,match,1,1,1,0.603
11,Stranger,match,1,1,1,0.588
11,Stranger,mismatch,0,1,0,0.652
11,Self,match,1,0,0,0.694
11,Stranger,match,1,1,1,0.915
11,Stranger,mismatch,0,1,0,0.664
11,Friend,mismatch,0,1,0,0.784
11,Friend,match,1,1,1,0.739
11,Self,match,1,1,1,0.599
11,Friend,mismatch,0,1,0,0.588
11,Stranger,match,1,1,1,0.632
11,Stranger,match,1,1,1,0.513
11,Self,match,1,1,1,0.589
11,Stranger,mismatch,0,1,0,0.723
11,Self,mismatch,0,1,0,0.765
11,Friend,match,1,1,1,0.648
11,Self,mismatch,0,1,0,0.684
11,Stranger,match,1,1,1,0.622
11,Stranger,mismatch,0,1,0,0.497
11,Stranger,match,1,1,1,0.479
11,Self,match,1,1,1,0.631
11,Self,mismatch,0,1,0,0.67
11,Friend,match,1,1,1,0.506
11,Self,mismatch,0,1,0,0.709
11,Friend,mismatch,0,1,0,1.009
11,Self,match,1,1,1,0.551
11,Friend,mismatch,0,1,0,0.639
11,Friend,match,1,1,1,0.592
11,Stranger,mismatch,0,1,0,0.745
11,Stranger,mismatch,0,1,0,0.606
11,Friend,mismatch,0,1,0,0.55
11,Stranger,match,1,1,1,0.616
11,Self,mismatch,0,0,1,0.697
11,Stranger,match,1,1,1,0.565
11,Friend,mismatch,0,1,0,0.616
11,Self,match,1,1,1,0.638
11,Friend,match,1,1,1,0.626
11,Self,mismatch,0,1,0,0.613
11,Friend,match,1,1,1,0.621
11,Self,match,1,1,1,0.58
11,Stranger,mismatch,0,1,0,0.736
11,Friend,mismatch,0,1,0,0.599
11,Friend,mismatch,0,1,0,0.617
11,Stranger,mismatch,0,0,1,0.587
11,Stranger,mismatch,0,1,0,0.648
11,Friend,match,1,1,1,0.642
11,Stranger,match,1,1,1,0.644
11,Self,match,1,1,1,0.555
11,Self,match,1,1,1,0.501
11,Self,mismatch,0,1,0,0.511
11,Stranger,match,1,1,1,0.628
11,Friend,match,1,1,1,0.724
11,Self,mismatch,0,1,0,0.739
11,Friend,mismatch,0,1,0,0.51
11,Self,match,1,1,1,0.498
11,Stranger,match,1,1,1,0.587
11,Self,match,1,1,1,0.47
11,Self,mismatch,0,1,0,0.603
11,Stranger,mismatch,0,0,1,0.564
11,Stranger,match,1,1,1,0.547
11,Friend,match,1,1,1,0.591
11,Stranger,mismatch,0,1,0,0.631
11,Friend,mismatch,0,1,0,0.743
11,Self,mismatch,0,1,0,0.673
11,Friend,match,1,1,1,0.822
11,Stranger,match,1,1,1,0.589
11,Friend,match,1,1,1,0.834
11,Self,match,1,1,1,0.572
11,Stranger,match,1,1,1,0.571
11,Friend,mismatch,0,1,0,0.745
11,Self,mismatch,0,1,0,0.624
11,Friend,mismatch,0,1,0,0.616
11,Friend,match,1,1,1,0.681
11,Stranger,mismatch,0,1,0,0.563
11,Self,mismatch,0,1,0,0.73
11,Self,match,1,1,1,0.561
11,Stranger,mismatch,0,1,0,0.729
9,Stranger,mismatch,0,1,0,0.606
9,Stranger,mismatch,0,1,0,0.808
9,Self,match,1,1,1,0.798
9,Self,mismatch,0,1,0,0.56
9,Self,match,1,1,1,0.67
9,Stranger,match,1,1,1,0.723
9,Friend,mismatch,0,1,0,0.728
9,Stranger,match,1,1,1,0.789
9,Self,mismatch,0,1,0,0.672
9,Friend,match,1,1,1,0.906
9,Friend,mismatch,0,1,0,0.74
9,Friend,match,1,1,1,0.732
9,Self,mismatch,0,1,0,0.705
9,Self,match,1,1,1,0.539
9,Self,match,1,1,1,0.638
9,Stranger,match,1,1,1,0.726
9,Self,mismatch,0,1,0,0.743
9,Stranger,match,1,1,1,0.86
9,Friend,mismatch,0,1,0,0.675
9,Stranger,mismatch,0,1,0,0.785
9,Friend,match,1,1,1,0.591
9,Friend,mismatch,0,1,0,0.633
9,Stranger,mismatch,0,1,0,0.82
9,Friend,match,1,1,1,0.652
9,Self,mismatch,0,1,0,0.639
9,Stranger,match,1,1,1,0.794
9,Friend,mismatch,0,1,0,0.711
9,Self,match,1,1,1,0.674
9,Self,mismatch,0,1,0,0.574
9,Friend,match,1,1,1,0.73
9,Stranger,mismatch,0,1,0,0.588
9,Friend,mismatch,0,1,0,0.668
9,Self,match,1,1,1,0.634
9,Stranger,mismatch,0,1,0,0.619
9,Stranger,match,1,1,1,0.614
9,Friend,match,1,1,1,0.607
9,Stranger,mismatch,0,1,0,0.649
9,Self,mismatch,0,1,0,0.734
9,Friend,match,1,1,1,0.632
9,Self,match,1,1,1,0.635
9,Friend,mismatch,0,1,0,0.781
9,Friend,mismatch,0,1,0,0.778
9,Self,match,1,1,1,0.711
9,Stranger,match,1,0,0,0.694
9,Stranger,match,1,1,1,0.749
9,Stranger,mismatch,0,1,0,0.693
9,Self,mismatch,0,1,0,0.726
9,Friend,match,1,1,1,0.674
9,Self,match,1,1,1,0.631
9,Friend,match,1,1,1,0.668
9,Friend,mismatch,0,1,0,0.713
9,Stranger,match,1,1,1,0.577
9,Stranger,match,1,0,0,0.673
9,Friend,match,1,1,1,0.643
9,Self,match,1,1,1,0.589
9,Friend,mismatch,0,1,0,0.791
9,Stranger,mismatch,0,1,0,0.64
9,Self,mismatch,0,1,0,0.713
9,Stranger,mismatch,0,1,0,0.995
9,Self,mismatch,0,1,0,0.844
9,Self,match,1,1,1,0.637
9,Stranger,match,1,1,1,0.787
9,Self,mismatch,0,1,0,0.504
9,Self,match,1,1,1,0.584
9,Friend,mismatch,0,1,0,0.54
9,Friend,match,1,1,1,0.435
9,Stranger,mismatch,0,1,0,0.565
9,Friend,mismatch,0,1,0,0.717
9,Friend,match,1,1,1,0.674
9,Self,mismatch,0,1,0,0.869
9,Stranger,match,1,1,1,0.641
9,Stranger,mismatch,0,1,0,0.665
9,Friend,mismatch,0,1,0,0.774
9,Stranger,mismatch,0,1,0,0.874
9,Friend,mismatch,0,1,0,0.927
9,Friend,match,1,1,1,0.445
9,Stranger,match,1,1,1,0.771
9,Self,mismatch,0,1,0,0.653
9,Self,match,1,1,1,0.574
9,Self,match,1,1,1,0.662
9,Self,mismatch,0,1,0,0.629
9,Friend,match,1,1,1,0.68
9,Stranger,match,1,1,1,0.593
9,Stranger,mismatch,0,1,0,0.622
9,Stranger,mismatch,0,1,0,0.926
9,Self,match,1,1,1,0.686
9,Stranger,mismatch,0,1,0,0.757
9,Self,mismatch,0,1,0,0.879
9,Friend,mismatch,0,1,0,0.74
9,Friend,match,1,1,1,0.645
9,Stranger,match,1,1,1,0.634
9,Friend,mismatch,0,1,0,0.673
9,Self,match,1,1,1,0.576
9,Stranger,match,1,1,1,0.838
9,Self,mismatch,0,1,0,0.646
9,Friend,match,1,1,1,0.74
9,Self,match,1,1,1,0.779
9,Friend,mismatch,0,1,0,0.9
9,Self,mismatch,0,1,0,0.847
9,Self,match,1,1,1,0.658
9,Stranger,mismatch,0,1,0,0.728
9,Friend,match,1,1,1,0.531
9,Stranger,mismatch,0,0,1,0.635
9,Friend,mismatch,0,1,0,0.729
9,Self,mismatch,0,1,0,0.739
9,Stranger,match,1,1,1,0.719
9,Friend,match,1,1,1,0.942
9,Self,mismatch,0,0,1,0.615
9,Self,match,1,1,1,0.736
9,Self,match,1,1,1,0.552
9,Self,mismatch,0,1,0,0.715
9,Stranger,mismatch,0,1,0,0.939
9,Stranger,match,1,1,1,0.541
9,Friend,mismatch,0,1,0,0.595
9,Stranger,match,1,1,1,0.537
9,Friend,mismatch,0,1,0,0.62
9,Friend,match,1,1,1,0.591
9,Self,match,1,1,1,0.567
9,Self,mismatch,0,1,0,0.613
9,Stranger,mismatch,0,1,0,0.74
9,Friend,mismatch,0,1,0,0.681
9,Stranger,match,1,1,1,0.505
9,Friend,match,1,1,1,0.516
9,Friend,match,1,0,0,0.552
9,Stranger,match,1,1,1,0.713
9,Stranger,mismatch,0,1,0,0.586
9,Friend,mismatch,0,1,0,0.676
9,Self,mismatch,0,1,0,0.682
9,Self,match,1,1,1,0.478
9,Friend,match,1,1,1,0.597
9,Friend,match,1,1,1,0.579
9,Friend,mismatch,0,1,0,0.564
9,Self,match,1,1,1,0.512
9,Stranger,match,1,1,1,0.596
9,Self,match,1,1,1,0.542
9,Stranger,match,1,1,1,0.546
9,Stranger,mismatch,0,1,0,0.556
9,Stranger,mismatch,0,1,0,0.783
9,Self,mismatch,0,1,0,0.751
9,Friend,mismatch,0,1,0,0.58
9,Self,match,1,1,1,0.614
9,Friend,match,1,1,1,0.525
9,Friend,mismatch,0,1,0,0.547
9,Self,mismatch,0,1,0,0.617
9,Stranger,mismatch,0,1,0,0.724
9,Friend,mismatch,0,1,0,0.61
9,Stranger,mismatch,0,1,0,0.659
9,Stranger,match,1,1,1,0.789
9,Stranger,match,1,1,1,0.6
9,Self,mismatch,0,1,0,0.718
9,Friend,match,1,1,1,0.613
9,Self,match,1,1,1,0.532
9,Friend,match,1,1,1,0.616
9,Self,match,1,1,1,0.646
9,Stranger,mismatch,0,1,0,0.534
9,Friend,mismatch,0,1,0,0.781
9,Self,mismatch,0,1,0,0.742
9,Stranger,match,1,1,1,0.459
9,Stranger,mismatch,0,1,0,0.797
9,Friend,match,1,1,1,0.404
9,Self,mismatch,0,1,0,0.776
9,Stranger,match,1,1,1,0.604
9,Friend,mismatch,0,1,0,0.662
9,Self,match,1,1,1,0.641
9,Friend,match,1,0,0,0.645
9,Friend,mismatch,0,1,0,0.699
9,Self,mismatch,0,1,0,0.675
9,Stranger,match,1,1,1,0.578
9,Self,mismatch,0,1,0,0.615
9,Stranger,mismatch,0,1,0,0.662
9,Self,match,1,1,1,0.603
9,Friend,match,1,1,1,0.579
9,Self,match,1,1,1,0.8
9,Friend,mismatch,0,1,0,0.618
9,Stranger,match,1,1,1,0.593
9,Stranger,mismatch,0,1,0,0.532
9,Self,match,1,1,1,0.581
9,Friend,mismatch,0,0,1,0.661
9,Friend,match,1,1,1,0.56
9,Stranger,mismatch,0,1,0,0.613
9,Friend,mismatch,0,1,0,0.692
9,Friend,match,1,1,1,0.61
9,Self,match,1,1,1,0.586
9,Stranger,mismatch,0,1,0,0.592
9,Stranger,match,1,1,1,0.554
9,Stranger,match,1,1,1,0.549
9,Self,mismatch,0,1,0,0.653
9,Self,mismatch,0,1,0,1.042
9,Friend,mismatch,0,1,0,0.584
9,Friend,match,1,1,1,0.608
9,Stranger,mismatch,0,1,0,0.605
9,Stranger,mismatch,0,1,0,0.661
9,Friend,mismatch,0,1,0,0.658
9,Self,mismatch,0,1,0,0.669
9,Self,match,1,1,1,0.602
9,Self,match,1,1,1,0.574
9,Stranger,match,1,1,1,0.55
9,Friend,match,1,1,1,0.586
9,Stranger,match,1,1,1,0.654
9,Self,mismatch,0,1,0,0.705
9,Stranger,mismatch,0,1,0,0.871
9,Self,mismatch,0,1,0,0.915
9,Stranger,match,1,1,1,0.608
9,Friend,mismatch,0,1,0,0.636
9,Stranger,match,1,1,1,0.661
9,Self,match,1,1,1,0.706
9,Self,match,1,1,1,0.787
9,Self,mismatch,0,0,1,0.564
9,Friend,mismatch,0,1,0,0.654
9,Friend,match,1,1,1,0.706
9,Stranger,mismatch,0,1,0,0.721
9,Friend,match,1,1,1,0.566
9,Stranger,match,1,1,1,0.577
9,Friend,mismatch,0,1,0,0.557
9,Stranger,mismatch,0,1,0,0.829
9,Friend,mismatch,0,1,0,0.591
9,Self,mismatch,0,1,0,0.565
9,Stranger,match,1,1,1,0.632
9,Friend,match,1,1,1,0.686
9,Self,mismatch,0,1,0,0.671
9,Stranger,mismatch,0,1,0,0.84
9,Self,match,1,1,1,0.696
9,Friend,match,1,1,1,0.595
9,Self,match,1,1,1,0.638
9,Friend,mismatch,0,0,1,0.543
9,Stranger,match,1,1,1,0.589
9,Friend,match,1,1,1,0.598
9,Self,match,1,1,1,0.575
9,Self,match,1,1,1,0.736
9,Stranger,match,1,1,1,0.747
9,Stranger,mismatch,0,1,0,0.783
9,Friend,match,1,1,1,0.731
9,Self,mismatch,0,1,0,0.666
9,Self,mismatch,0,1,0,0.917
9,Stranger,mismatch,0,1,0,0.564
9,Friend,mismatch,0,1,0,0.73
9,Friend,mismatch,0,1,0,0.659
9,Friend,match,1,0,0,0.553
9,Self,match,1,1,1,0.586
9,Stranger,match,1,1,1,0.658
9,Stranger,mismatch,0,1,0,0.674
9,Stranger,mismatch,0,1,0,0.756
9,Self,mismatch,0,1,0,0.726
9,Friend,match,1,1,1,0.63
9,Self,mismatch,0,1,0,0.624
9,Self,match,1,1,1,0.527
9,Friend,mismatch,0,1,0,0.697
9,Stranger,match,1,1,1,0.543
9,Self,match,1,1,1,0.59
9,Self,mismatch,0,1,0,0.736
9,Stranger,match,1,1,1,0.745
9,Self,mismatch,0,1,0,0.69
9,Friend,match,1,1,1,0.522
9,Friend,mismatch,0,1,0,0.538
9,Self,match,1,1,1,0.579
9,Stranger,mismatch,0,1,0,0.607
9,Friend,match,1,1,1,0.587
9,Stranger,match,1,1,1,0.65
9,Friend,mismatch,0,1,0,0.652
9,Self,mismatch,0,1,0,0.742
9,Friend,match,1,1,1,0.685
9,Friend,mismatch,0,1,0,0.54
9,Self,match,1,1,1,0.611
9,Stranger,match,1,1,1,0.65
9,Stranger,match,1,1,1,0.593
9,Friend,match,1,1,1,0.6
9,Stranger,mismatch,0,1,0,0.569
9,Friend,mismatch,0,1,0,0.646
9,Self,match,1,1,1,0.572
9,Self,mismatch,0,1,0,0.711
9,Stranger,mismatch,0,1,0,0.558
9,Friend,mismatch,0,1,0,0.62
9,Stranger,match,1,1,1,0.652
9,Friend,mismatch,0,1,0,0.614
9,Friend,match,1,1,1,0.648
9,Self,match,1,1,1,0.529
9,Friend,match,1,1,1,0.886
9,Self,mismatch,0,1,0,0.578
9,Stranger,mismatch,0,1,0,0.658
9,Stranger,match,1,1,1,0.699
9,Self,mismatch,0,1,0,1.015
9,Stranger,mismatch,0,1,0,0.985
9,Self,match,1,1,1,0.601
9,Stranger,mismatch,0,1,0,1.09
9,Self,mismatch,0,1,0,0.73
9,Friend,mismatch,0,1,0,0.894
9,Friend,match,1,1,1,0.735
9,Self,match,1,1,1,0.566
9,Self,match,1,1,1,0.627
9,Stranger,match,1,1,1,0.608
9,Stranger,match,1,1,1,0.606
9,Stranger,mismatch,0,1,0,0.587
9,Friend,match,1,1,1,0.633
9,Self,mismatch,0,1,0,0.708
9,Friend,mismatch,0,1,0,0.565
9,Self,mismatch,0,1,0,0.591
9,Self,mismatch,0,1,0,0.671
9,Friend,match,1,1,1,0.726
9,Friend,mismatch,0,1,0,0.686
9,Stranger,mismatch,0,1,0,0.591
9,Friend,match,1,1,1,0.618
9,Self,match,1,1,1,0.448
9,Stranger,mismatch,0,1,0,0.577
9,Stranger,match,1,1,1,0.663
9,Self,match,1,1,1,0.85
9,Friend,mismatch,0,1,0,0.505
9,Friend,mismatch,0,1,0,0.71
9,Friend,match,1,1,1,0.592
9,Self,mismatch,0,1,0,0.616
9,Self,match,1,1,1,0.571
9,Self,mismatch,0,1,0,0.639
9,Self,match,1,1,1,0.824
9,Stranger,mismatch,0,1,0,0.857
9,Stranger,match,1,1,1,0.505
9,Friend,match,1,1,1,0.589
9,Stranger,mismatch,0,1,0,0.707
9,Stranger,match,1,0,0,0.876
9,Stranger,mismatch,0,0,1,1.06
9,Stranger,match,1,1,1,0.668
9,Self,match,1,1,1,0.527
9,Friend,mismatch,0,1,0,0.673
9,Self,mismatch,0,1,0,0.819
9,Friend,match,1,1,1,0.591
9,Stranger,mismatch,0,1,0,0.619
9,Self,match,1,1,1,0.682
9,Friend,match,1,1,1,0.838
9,Self,mismatch,0,1,0,0.581
9,Friend,mismatch,0,1,0,0.862
9,Stranger,match,1,1,1,0.933
9,Friend,match,1,1,1,0.541
9,Stranger,match,1,1,1,0.65
9,Stranger,mismatch,0,1,0,0.59
9,Friend,match,1,1,1,0.61
9,Friend,mismatch,0,1,0,0.748
9,Stranger,match,1,0,0,0.662
9,Self,match,1,1,1,0.931
9,Self,mismatch,0,1,0,0.799
9,Self,mismatch,0,1,0,0.83
9,Self,match,1,1,1,0.746
9,Friend,mismatch,0,1,0,0.588
9,Stranger,mismatch,0,1,0,0.536
9,Stranger,match,1,1,1,0.61
9,Self,match,1,1,1,0.575
9,Friend,match,1,1,1,0.678
9,Friend,mismatch,0,1,0,0.563
9,Stranger,match,1,1,1,0.654
9,Friend,match,1,1,1,0.644
9,Self,match,1,1,1,0.616
9,Friend,mismatch,0,1,0,0.733
9,Self,mismatch,0,0,1,0.691
9,Self,mismatch,0,1,0,0.837
9,Stranger,mismatch,0,1,0,0.646
9,Stranger,mismatch,0,1,0,0.85
9,Friend,match,1,1,1,0.703
9,Stranger,mismatch,0,1,0,0.735
9,Stranger,match,1,1,1,0.524
9,Self,mismatch,0,1,0,0.747
9,Self,mismatch,0,1,0,0.537
9,Self,match,1,1,1,0.567
9,Self,match,1,1,1,0.612
9,Friend,match,1,1,1,0.622
9,Friend,mismatch,0,1,0,0.586
9,Stranger,match,1,1,1,0.563
9,Stranger,mismatch,0,1,0,0.521
9,Friend,mismatch,0,1,0,0.82
9,Friend,match,1,1,1,0.604
9,Friend,match,1,1,1,0.647
9,Self,mismatch,0,1,0,0.564
9,Stranger,mismatch,0,1,0,0.715
9,Self,match,1,1,1,0.622
9,Friend,mismatch,0,1,0,0.831
9,Friend,mismatch,0,1,0,0.841
9,Stranger,mismatch,0,1,0,0.607
9,Stranger,match,1,1,1,0.787
9,Self,match,1,1,1,0.628
9,Stranger,match,1,1,1,0.652
9,Self,mismatch,0,1,0,0.786
9,Friend,match,1,1,1,0.665
9,Friend,mismatch,0,1,0,0.634
9,Stranger,mismatch,0,1,0,0.608
9,Friend,mismatch,0,1,0,0.722
9,Self,match,1,1,1,0.61
9,Stranger,mismatch,0,1,0,0.714
9,Stranger,match,1,1,1,0.603
9,Self,mismatch,0,1,0,0.656
9,Self,mismatch,0,1,0,0.621
9,Friend,match,1,1,1,0.89
9,Stranger,match,1,1,1,0.535
9,Self,match,1,1,1,0.521
9,Self,match,1,1,1,0.72
9,Stranger,match,1,1,1,0.564
9,Friend,mismatch,0,1,0,0.726
9,Stranger,mismatch,0,1,0,0.763
9,Stranger,match,1,1,1,0.803
9,Friend,match,1,1,1,0.667
9,Self,mismatch,0,1,0,0.626
9,Friend,mismatch,0,1,0,0.913
9,Stranger,mismatch,0,1,0,0.733
9,Self,match,1,1,1,0.692
9,Friend,match,1,1,1,0.927
9,Self,mismatch,0,1,0,0.731
9,Self,mismatch,0,1,0,0.558
9,Friend,mismatch,0,1,0,0.681
9,Stranger,mismatch,0,1,0,0.646
9,Friend,match,1,1,1,0.714
9,Friend,match,1,1,1,0.684
9,Stranger,match,1,1,1,0.676
9,Stranger,mismatch,0,1,0,0.66
9,Self,match,1,1,1,0.612
9,Self,match,1,1,1,0.65
9,Friend,mismatch,0,1,0,0.765
9,Stranger,match,1,0,0,0.678
9,Self,mismatch,0,1,0,0.699
9,Stranger,match,1,1,1,0.679
9,Friend,match,1,1,1,0.724
9,Self,match,1,1,1,0.686
9,Stranger,match,1,1,1,0.541
9,Stranger,mismatch,0,1,0,0.513
9,Friend,mismatch,0,1,0,0.587
9,Self,match,1,1,1,0.583
9,Friend,match,1,1,1,0.633
9,Friend,mismatch,0,1,0,0.495
9,Stranger,mismatch,0,1,0,0.625
9,Self,mismatch,0,1,0,0.536
9,Stranger,match,1,1,1,0.558
9,Self,mismatch,0,1,0,0.828
9,Stranger,mismatch,0,1,0,0.679
9,Self,match,1,1,1,0.621
9,Stranger,mismatch,0,1,0,0.638
9,Friend,match,1,1,1,0.597
9,Friend,mismatch,0,1,0,0.719
9,Self,mismatch,0,1,0,0.635
9,Stranger,match,1,1,1,0.711
9,Friend,match,1,1,1,0.647
9,Friend,mismatch,0,1,0,0.644
9,Self,match,1,1,1,0.675
9,Friend,match,1,1,1,0.624
9,Self,match,1,1,1,0.728
9,Stranger,mismatch,0,1,0,0.804
9,Friend,mismatch,0,1,0,0.607
9,Stranger,mismatch,0,1,0,0.589
9,Self,match,1,0,0,0.498
9,Self,mismatch,0,1,0,0.68
9,Friend,mismatch,0,1,0,0.556
9,Self,mismatch,0,1,0,0.692
9,Friend,match,1,1,1,0.449
9,Stranger,match,1,1,1,0.625
9,Stranger,match,1,1,1,0.675
9,Stranger,match,1,1,1,0.577
9,Stranger,mismatch,0,1,0,0.533
9,Self,mismatch,0,1,0,0.519
9,Friend,match,1,1,1,0.69
9,Self,mismatch,0,1,0,0.623
9,Friend,mismatch,0,1,0,0.685
9,Friend,match,1,1,1,0.7
9,Friend,mismatch,0,1,0,0.675
9,Stranger,mismatch,0,1,0,0.599
9,Self,match,1,1,1,0.469
9,Self,match,1,1,1,0.57
9,Stranger,match,1,1,1,0.567
9,Self,match,1,1,1,0.54
9,Stranger,match,1,0,0,0.719
9,Friend,match,1,1,1,0.662
9,Stranger,mismatch,0,1,0,0.623
9,Self,match,1,1,1,0.615
9,Stranger,mismatch,0,1,0,0.601
9,Friend,match,1,1,1,0.999
9,Friend,mismatch,0,1,0,0.595
9,Self,mismatch,0,1,0,0.828
9,Friend,mismatch,0,1,0,0.699
9,Stranger,match,1,1,1,0.726
9,Self,mismatch,0,1,0,0.571
9,Stranger,mismatch,0,1,0,0.597
9,Friend,match,1,1,1,0.621
9,Self,mismatch,0,1,0,0.593
9,Stranger,match,1,1,1,0.623
9,Stranger,mismatch,0,1,0,0.541
9,Self,match,1,1,1,0.613
9,Self,match,1,1,1,0.619
9,Friend,match,1,0,0,0.509
9,Self,mismatch,0,1,0,0.707
9,Stranger,match,1,1,1,0.668
9,Friend,mismatch,0,1,0,0.587
9,Friend,mismatch,0,1,0,0.599
9,Self,match,1,1,1,0.55
9,Friend,mismatch,0,1,0,0.584
9,Stranger,match,1,1,1,0.535
9,Friend,mismatch,0,1,0,0.561
9,Friend,match,1,1,1,0.585
9,Self,match,1,1,1,0.535
9,Friend,match,1,0,0,0.614
9,Stranger,mismatch,0,1,0,0.571
9,Self,mismatch,0,1,0,0.566
9,Stranger,match,1,1,1,0.525
9,Self,mismatch,0,1,0,0.74
9,Stranger,mismatch,0,1,0,0.786
9,Friend,mismatch,0,1,0,0.582
9,Self,mismatch,0,0,1,0.688
9,Self,match,1,1,1,0.482
9,Friend,match,1,1,1,0.857
9,Stranger,mismatch,0,1,0,0.54
9,Stranger,match,1,1,1,0.643
9,Friend,mismatch,0,1,0,0.686
9,Stranger,mismatch,0,1,0,0.681
9,Self,mismatch,0,1,0,1.034
9,Stranger,match,1,1,1,0.798
9,Self,match,1,1,1,0.572
9,Friend,match,1,1,1,0.787
9,Friend,mismatch,0,1,0,0.708
9,Stranger,mismatch,0,1,0,0.708
9,Stranger,mismatch,0,1,0,0.926
9,Stranger,match,1,1,1,1.02
9,Self,match,1,1,1,0.588
9,Friend,match,1,1,1,0.652
9,Self,mismatch,0,1,0,0.687
9,Friend,match,1,1,1,0.558
9,Stranger,match,1,1,1,0.484
9,Self,match,1,1,1,0.521
9,Friend,mismatch,0,1,0,0.588
9,Self,mismatch,0,1,0,0.93
9,Stranger,match,1,1,1,0.55
9,Self,mismatch,0,1,0,0.657
9,Friend,match,1,1,1,0.591
9,Stranger,mismatch,0,1,0,0.644
9,Friend,match,1,1,1,0.582
9,Stranger,mismatch,0,1,0,0.643
9,Self,match,1,0,0,0.882
9,Self,match,1,1,1,0.521
9,Stranger,match,1,0,0,0.478
9,Friend,mismatch,0,1,0,0.513
9,Self,mismatch,0,1,0,0.588
9,Friend,mismatch,0,1,0,0.596
9,Stranger,match,1,1,1,0.715
9,Friend,match,1,0,0,0.57
9,Self,mismatch,0,1,0,0.536
9,Self,match,1,1,1,0.507
9,Friend,mismatch,0,1,0,0.846
9,Stranger,mismatch,0,1,0,0.706
9,Stranger,match,1,1,1,0.61
9,Friend,mismatch,0,1,0,0.505
9,Self,match,1,1,1,0.489
