ExperimentName,Subject,Session,Block,Age,Sex,Block,Friend,Self,Stranger,SubTrial,CorrectAnswer,Question,SelfRelated,Target,ACC,RT,YesNoResp
A,2803,3,Group1,18,male,1,C,T,S,8,m,You,Stranger,S.bmp,1,663,No
A,2803,3,Group1,18,male,1,C,T,S,9,n,Stranger,Stranger,S.bmp,1,733,Yes
A,2803,3,Group1,18,male,1,C,T,S,10,n,Friend,Friend,C.bmp,1,716,Yes
A,2803,3,Group1,18,male,1,C,T,S,11,m,Friend,Self,T.bmp,1,986,No
A,2803,3,Group1,18,male,1,C,T,S,12,n,Stranger,Stranger,S.bmp,1,720,Yes
A,2803,3,Group1,18,male,1,C,T,S,13,m,You,Friend,C.bmp,1,782,No
A,2803,3,Group1,18,male,1,C,T,S,14,n,Friend,Friend,C.bmp,1,580,Yes
A,2803,3,Group1,18,male,1,C,T,S,15,m,Friend,Stranger,S.bmp,1,666,No
A,2803,3,Group1,18,male,1,C,T,S,16,m,Stranger,Self,T.bmp,1,728,No
A,2803,3,Group1,18,male,1,C,T,S,17,n,You,Self,T.bmp,1,686,Yes
A,2803,3,Group1,18,male,1,C,T,S,18,n,You,Self,T.bmp,1,708,Yes
A,2803,3,Group1,18,male,1,C,T,S,19,n,Friend,Friend,C.bmp,0,1001,Yes
A,2803,3,Group1,18,male,1,C,T,S,20,m,You,Stranger,S.bmp,0,895,No
A,2803,3,Group1,18,male,1,C,T,S,21,m,Friend,Self,T.bmp,1,909,No
A,2803,3,Group1,18,male,1,C,T,S,22,m,Stranger,Friend,C.bmp,1,1003,No
A,2803,3,Group1,18,male,1,C,T,S,23,n,Stranger,Stranger,S.bmp,1,458,Yes
A,2803,3,Group1,18,male,1,C,T,S,24,n,Stranger,Stranger,S.bmp,0,616,Yes
A,2803,3,Group1,18,male,1,C,T,S,25,n,Friend,Friend,C.bmp,1,574,Yes
A,2803,3,Group1,18,male,1,C,T,S,26,n,You,Self,T.bmp,1,956,Yes
A,2803,3,Group1,18,male,1,C,T,S,27,m,You,Stranger,S.bmp,0,434,No
A,2803,3,Group1,18,male,1,C,T,S,28,m,Friend,Stranger,S.bmp,1,976,No
A,2803,3,Group1,18,male,1,C,T,S,29,m,Stranger,Friend,C.bmp,0,606,No
A,2803,3,Group1,18,male,1,C,T,S,30,n,Friend,Friend,C.bmp,1,636,Yes
A,2803,3,Group1,18,male,1,C,T,S,31,m,You,Friend,C.bmp,1,642,No
A,2803,3,Group1,18,male,1,C,T,S,32,n,Stranger,Stranger,S.bmp,1,544,Yes
A,2803,3,Group1,18,male,1,C,T,S,33,n,Stranger,Stranger,S.bmp,1,550,Yes
A,2803,3,Group1,18,male,1,C,T,S,34,m,Friend,Self,T.bmp,1,828,No
A,2803,3,Group1,18,male,1,C,T,S,35,m,Stranger,Self,T.bmp,1,682,No
A,2803,3,Group1,18,male,1,C,T,S,36,n,You,Self,T.bmp,1,568,Yes
A,2803,3,Group1,18,male,1,C,T,S,37,n,You,Self,T.bmp,1,382,Yes
A,2803,3,Group1,18,male,1,C,T,S,38,n,Friend,Friend,C.bmp,0,604,Yes
A,2803,3,Group1,18,male,1,C,T,S,39,n,Stranger,Stranger,S.bmp,1,650,Yes
A,2803,3,Group1,18,male,1,C,T,S,40,m,Stranger,Self,T.bmp,1,832,No
A,2803,3,Group1,18,male,1,C,T,S,41,m,Friend,Self,T.bmp,0,766,No
A,2803,3,Group1,18,male,1,C,T,S,42,m,Friend,Stranger,S.bmp,1,692,No
A,2803,3,Group1,18,male,1,C,T,S,43,n,You,Self,T.bmp,0,426,Yes
A,2803,3,Group1,18,male,1,C,T,S,44,m,Stranger,Friend,C.bmp,1,784,No
A,2803,3,Group1,18,male,1,C,T,S,45,m,You,Stranger,S.bmp,1,646,No
A,2803,3,Group1,18,male,1,C,T,S,46,n,Friend,Friend,C.bmp,1,580,Yes
A,2803,3,Group1,18,male,1,C,T,S,47,n,Stranger,Stranger,S.bmp,1,682,Yes
A,2803,3,Group1,18,male,1,C,T,S,48,m,You,Friend,C.bmp,1,608,No
A,2803,3,Group1,18,male,1,C,T,S,49,m,You,Stranger,S.bmp,1,678,No
A,2803,3,Group1,18,male,1,C,T,S,50,n,Friend,Friend,C.bmp,1,581,Yes
A,2803,3,Group1,18,male,1,C,T,S,51,n,Stranger,Stranger,S.bmp,1,579,Yes
A,2803,3,Group1,18,male,1,C,T,S,52,m,Stranger,Friend,C.bmp,1,529,No
A,2803,3,Group1,18,male,1,C,T,S,53,m,You,Friend,C.bmp,1,711,No
A,2803,3,Group1,18,male,1,C,T,S,54,m,Stranger,Self,T.bmp,1,700,No
A,2803,3,Group1,18,male,1,C,T,S,55,n,You,Self,T.bmp,1,370,Yes
A,2803,3,Group1,18,male,1,C,T,S,56,n,Friend,Friend,C.bmp,0,328,Yes
A,2803,3,Group1,18,male,1,C,T,S,57,m,Friend,Self,T.bmp,1,1142,No
A,2803,3,Group1,18,male,1,C,T,S,58,m,Friend,Stranger,S.bmp,1,668,No
A,2803,3,Group1,18,male,1,C,T,S,59,n,Stranger,Stranger,S.bmp,0,610,Yes
A,2803,3,Group1,18,male,1,C,T,S,60,n,You,Self,T.bmp,1,640,Yes
A,2804,1,Group2,21,female,1,S,C,T,1,m,Stranger,Friend,S.bmp,1,993,No
A,2804,1,Group2,21,female,1,S,C,T,2,n,You,Self,C.bmp,1,735,Yes
A,2804,1,Group2,21,female,1,S,C,T,3,m,Friend,Stranger,T.bmp,1,757,No
A,2804,1,Group2,21,female,1,S,C,T,4,n,Friend,Friend,S.bmp,1,1035,Yes
A,2804,1,Group2,21,female,1,S,C,T,5,m,You,Stranger,T.bmp,1,897,No
A,2804,1,Group2,21,female,1,S,C,T,6,m,Stranger,Self,C.bmp,1,887,No
A,2804,1,Group2,21,female,1,S,C,T,7,m,Friend,Self,C.bmp,1,1029,No
A,2804,1,Group2,21,female,1,S,C,T,8,n,You,Self,C.bmp,1,1011,Yes
A,2804,1,Group2,21,female,1,S,C,T,9,n,Stranger,Stranger,T.bmp,0,953,Yes
A,2804,1,Group2,21,female,1,S,C,T,10,n,Stranger,Stranger,T.bmp,1,1095,Yes
A,2804,1,Group2,21,female,1,S,C,T,11,m,You,Friend,S.bmp,1,773,No
A,2804,1,Group2,21,female,1,S,C,T,12,n,Friend,Friend,S.bmp,0,1091,Yes
A,2804,1,Group2,21,female,1,S,C,T,13,m,Stranger,Self,C.bmp,1,1152,No
A,2804,1,Group2,21,female,1,S,C,T,14,n,You,Self,C.bmp,1,862,Yes
A,2804,1,Group2,21,female,1,S,C,T,15,n,Stranger,Stranger,T.bmp,1,1028,Yes
A,2804,1,Group2,21,female,1,S,C,T,16,n,Friend,Friend,S.bmp,1,802,Yes
A,2804,1,Group2,21,female,1,S,C,T,17,m,Stranger,Friend,S.bmp,1,944,No
A,2804,1,Group2,21,female,1,S,C,T,18,n,Friend,Friend,S.bmp,1,1166,Yes
A,2804,1,Group2,21,female,1,S,C,T,19,m,You,Friend,S.bmp,1,956,No
A,2804,1,Group2,21,female,1,S,C,T,20,m,Friend,Self,C.bmp,0,930,No
A,2804,1,Group2,21,female,1,S,C,T,21,m,You,Stranger,T.bmp,1,960,No
A,2804,1,Group2,21,female,1,S,C,T,22,m,Friend,Stranger,T.bmp,1,1158,No
A,2804,1,Group2,21,female,1,S,C,T,23,n,You,Self,C.bmp,1,820,Yes
A,2804,1,Group2,21,female,1,S,C,T,24,n,Stranger,Stranger,T.bmp,0,1146,Yes
A,2804,1,Group2,21,female,1,S,C,T,25,m,Friend,Stranger,T.bmp,1,880,No
A,2804,1,Group2,21,female,1,S,C,T,26,n,You,Self,C.bmp,1,662,Yes
A,2804,1,Group2,21,female,1,S,C,T,27,n,Stranger,Stranger,T.bmp,1,844,Yes
A,2804,1,Group2,21,female,1,S,C,T,28,m,You,Stranger,T.bmp,1,922,No
A,2804,1,Group2,21,female,1,S,C,T,29,m,You,Friend,S.bmp,1,1048,No
A,2804,1,Group2,21,female,1,S,C,T,30,n,You,Self,C.bmp,1,965,Yes
A,2804,1,Group2,21,female,1,S,C,T,31,m,Friend,Self,C.bmp,1,908,No
A,2804,1,Group2,21,female,1,S,C,T,32,n,Friend,Friend,S.bmp,1,978,Yes
A,2804,1,Group2,21,female,1,S,C,T,33,m,Stranger,Self,C.bmp,1,1024,No
A,2804,1,Group2,21,female,1,S,C,T,34,n,Stranger,Stranger,T.bmp,1,966,Yes
A,2804,1,Group2,21,female,1,S,C,T,35,m,Stranger,Friend,S.bmp,1,1012,No
A,2804,1,Group2,21,female,1,S,C,T,36,n,Friend,Friend,S.bmp,1,738,Yes
A,2804,1,Group2,21,female,1,S,C,T,37,m,You,Stranger,T.bmp,1,936,No
A,2804,1,Group2,21,female,1,S,C,T,38,m,Stranger,Self,C.bmp,1,734,No
A,2804,1,Group2,21,female,1,S,C,T,39,n,Friend,Friend,S.bmp,0,0,Yes
A,2804,1,Group2,21,female,1,S,C,T,40,m,Stranger,Friend,S.bmp,0,1050,No
A,2804,1,Group2,21,female,1,S,C,T,41,n,You,Self,C.bmp,1,696,Yes
A,2804,1,Group2,21,female,1,S,C,T,42,m,Friend,Self,C.bmp,1,1078,No
A,2804,1,Group2,21,female,1,S,C,T,43,n,Stranger,Stranger,T.bmp,1,1148,Yes
A,2804,1,Group2,21,female,1,S,C,T,44,n,Friend,Friend,S.bmp,0,0,Yes
A,2804,1,Group2,21,female,1,S,C,T,45,n,Stranger,Stranger,T.bmp,0,865,Yes
A,2804,1,Group2,21,female,1,S,C,T,46,n,You,Self,C.bmp,1,751,Yes
A,2804,1,Group2,21,female,1,S,C,T,47,m,You,Friend,S.bmp,1,869,No
A,2804,1,Group2,21,female,1,S,C,T,48,m,Friend,Stranger,T.bmp,0,826,No
A,2804,1,Group2,21,female,1,S,C,T,49,n,You,Self,C.bmp,1,664,Yes
A,2804,1,Group2,21,female,1,S,C,T,50,n,Stranger,Stranger,T.bmp,1,798,Yes
A,2804,1,Group2,21,female,1,S,C,T,51,n,Stranger,Stranger,T.bmp,1,644,Yes
A,2804,1,Group2,21,female,1,S,C,T,52,m,Friend,Self,C.bmp,1,946,No
A,2804,1,Group2,21,female,1,S,C,T,53,m,You,Friend,S.bmp,0,880,No
A,2804,1,Group2,21,female,1,S,C,T,54,m,Friend,Stranger,T.bmp,0,0,No
A,2804,1,Group2,21,female,1,S,C,T,55,n,Friend,Friend,S.bmp,1,652,Yes
A,2804,1,Group2,21,female,1,S,C,T,56,m,You,Stranger,T.bmp,1,794,No
A,2804,1,Group2,21,female,1,S,C,T,57,n,Friend,Friend,S.bmp,1,1088,Yes
A,2804,1,Group2,21,female,1,S,C,T,58,m,Stranger,Friend,S.bmp,1,783,No
A,2804,1,Group2,21,female,1,S,C,T,59,n,You,Self,C.bmp,1,1197,Yes
A,2804,1,Group2,21,female,1,S,C,T,60,m,Stranger,Self,C.bmp,0,0,No
A,2804,1,Group2,21,female,1,S,C,T,1,n,Stranger,Stranger,T.bmp,0,738,Yes
A,2804,1,Group2,21,female,1,S,C,T,2,n,Stranger,Stranger,T.bmp,1,904,Yes
A,2804,1,Group2,21,female,1,S,C,T,3,m,You,Stranger,T.bmp,1,733,No
A,2804,1,Group2,21,female,1,S,C,T,4,m,Friend,Stranger,T.bmp,1,1035,No
A,2804,1,Group2,21,female,1,S,C,T,5,m,Stranger,Self,C.bmp,0,0,No
A,2804,1,Group2,21,female,1,S,C,T,6,m,Friend,Self,C.bmp,1,848,No
A,2804,1,Group2,21,female,1,S,C,T,7,m,You,Friend,S.bmp,1,878,No
A,2804,1,Group2,21,female,1,S,C,T,8,n,Friend,Friend,S.bmp,1,1004,Yes
A,2804,1,Group2,21,female,1,S,C,T,9,m,Stranger,Friend,S.bmp,1,818,No
A,2804,1,Group2,21,female,1,S,C,T,10,n,You,Self,C.bmp,1,920,Yes
A,2804,1,Group2,21,female,1,S,C,T,11,n,Friend,Friend,S.bmp,1,1054,Yes
A,2804,1,Group2,21,female,1,S,C,T,12,n,You,Self,C.bmp,1,884,Yes
A,2804,1,Group2,21,female,1,S,C,T,13,n,Friend,Friend,S.bmp,1,730,Yes
A,2804,1,Group2,21,female,1,S,C,T,14,n,Stranger,Stranger,T.bmp,1,976,Yes
A,2804,1,Group2,21,female,1,S,C,T,15,m,You,Friend,S.bmp,1,1118,No
A,2804,1,Group2,21,female,1,S,C,T,16,m,Friend,Stranger,T.bmp,0,1164,No
A,2804,1,Group2,21,female,1,S,C,T,17,n,Friend,Friend,S.bmp,1,938,Yes
A,2804,1,Group2,21,female,1,S,C,T,18,m,Stranger,Friend,S.bmp,1,664,No
A,2804,1,Group2,21,female,1,S,C,T,19,m,You,Stranger,T.bmp,1,847,No
A,2804,1,Group2,21,female,1,S,C,T,20,n,You,Self,C.bmp,1,645,Yes
A,2804,1,Group2,21,female,1,S,C,T,21,n,Stranger,Stranger,T.bmp,0,986,Yes
A,2804,1,Group2,21,female,1,S,C,T,22,n,You,Self,C.bmp,1,927,Yes
A,2804,1,Group2,21,female,1,S,C,T,23,m,Stranger,Self,C.bmp,1,845,No
A,2804,1,Group2,21,female,1,S,C,T,24,m,Friend,Self,C.bmp,1,1123,No
A,2804,1,Group2,21,female,1,S,C,T,25,n,Stranger,Stranger,T.bmp,1,841,Yes
A,2804,1,Group2,21,female,1,S,C,T,26,m,Friend,Stranger,T.bmp,1,775,No
A,2804,1,Group2,21,female,1,S,C,T,27,n,Friend,Friend,S.bmp,1,749,Yes
A,2804,1,Group2,21,female,1,S,C,T,28,m,Stranger,Self,C.bmp,1,764,No
A,2804,1,Group2,21,female,1,S,C,T,29,m,You,Friend,S.bmp,1,714,No
A,2804,1,Group2,21,female,1,S,C,T,30,m,Friend,Self,C.bmp,1,1064,No
A,2804,1,Group2,21,female,1,S,C,T,31,n,You,Self,C.bmp,1,830,Yes
A,2804,1,Group2,21,female,1,S,C,T,32,n,Stranger,Stranger,T.bmp,0,827,Yes
A,2804,1,Group2,21,female,1,S,C,T,33,n,Friend,Friend,S.bmp,1,1161,Yes
A,2804,1,Group2,21,female,1,S,C,T,34,m,Stranger,Friend,S.bmp,1,575,No
A,2804,1,Group2,21,female,1,S,C,T,35,m,You,Stranger,T.bmp,1,853,No
A,2804,1,Group2,21,female,1,S,C,T,36,n,You,Self,C.bmp,1,811,Yes
A,2804,1,Group2,21,female,1,S,C,T,37,m,Friend,Self,C.bmp,1,834,No
A,2804,1,Group2,21,female,1,S,C,T,38,n,Friend,Friend,S.bmp,0,1191,Yes
A,2804,1,Group2,21,female,1,S,C,T,39,m,Friend,Stranger,T.bmp,1,1109,No
A,2804,1,Group2,21,female,1,S,C,T,40,n,Stranger,Stranger,T.bmp,1,979,Yes
A,2804,1,Group2,21,female,1,S,C,T,41,n,You,Self,C.bmp,1,625,Yes
A,2804,1,Group2,21,female,1,S,C,T,42,m,You,Stranger,T.bmp,0,743,No
A,2804,1,Group2,21,female,1,S,C,T,43,n,You,Self,C.bmp,1,701,Yes
A,2804,1,Group2,21,female,1,S,C,T,44,m,You,Friend,S.bmp,1,923,No
A,2804,1,Group2,21,female,1,S,C,T,45,n,Stranger,Stranger,T.bmp,1,1161,Yes
A,2804,1,Group2,21,female,1,S,C,T,46,n,Friend,Friend,S.bmp,1,679,Yes
A,2804,1,Group2,21,female,1,S,C,T,47,m,Stranger,Friend,S.bmp,0,685,No
A,2804,1,Group2,21,female,1,S,C,T,48,m,Stranger,Self,C.bmp,1,731,No
A,2804,1,Group2,21,female,1,S,C,T,49,n,Friend,Friend,S.bmp,1,1057,Yes
A,2804,1,Group2,21,female,1,S,C,T,50,m,Friend,Stranger,T.bmp,1,736,No
A,2804,1,Group2,21,female,1,S,C,T,51,n,Stranger,Stranger,T.bmp,0,878,Yes
A,2804,1,Group2,21,female,1,S,C,T,52,n,Stranger,Stranger,T.bmp,1,524,Yes
A,2804,1,Group2,21,female,1,S,C,T,53,m,Stranger,Self,C.bmp,1,634,No
A,2804,1,Group2,21,female,1,S,C,T,54,n,Friend,Friend,S.bmp,1,768,Yes
A,2804,1,Group2,21,female,1,S,C,T,55,n,You,Self,C.bmp,1,742,Yes
A,2804,1,Group2,21,female,1,S,C,T,56,m,You,Stranger,T.bmp,1,771,No
A,2804,1,Group2,21,female,1,S,C,T,57,m,You,Friend,S.bmp,1,825,No
A,2804,1,Group2,21,female,1,S,C,T,58,m,Stranger,Friend,S.bmp,0,1079,No
A,2804,1,Group2,21,female,1,S,C,T,59,n,You,Self,C.bmp,1,813,Yes
A,2804,1,Group2,21,female,1,S,C,T,60,m,Friend,Self,C.bmp,1,1083,No
A,2804,2,Group2,21,female,1,S,C,T,1,m,Stranger,Friend,S.bmp,0,941,No
A,2804,2,Group2,21,female,1,S,C,T,2,m,Friend,Self,C.bmp,1,880,No
A,2804,2,Group2,21,female,1,S,C,T,3,m,You,Friend,S.bmp,1,718,No
A,2804,2,Group2,21,female,1,S,C,T,4,n,You,Self,C.bmp,1,508,Yes
A,2804,2,Group2,21,female,1,S,C,T,5,n,Friend,Friend,S.bmp,1,808,Yes
A,2804,2,Group2,21,female,1,S,C,T,6,m,You,Stranger,T.bmp,1,797,No
A,2804,2,Group2,21,female,1,S,C,T,7,n,Friend,Friend,S.bmp,1,724,Yes
A,2804,2,Group2,21,female,1,S,C,T,8,m,Stranger,Self,C.bmp,1,753,No
A,2804,2,Group2,21,female,1,S,C,T,9,n,Stranger,Stranger,T.bmp,1,495,Yes
A,2804,2,Group2,21,female,1,S,C,T,10,n,You,Self,C.bmp,1,549,Yes
A,2804,2,Group2,21,female,1,S,C,T,11,n,Stranger,Stranger,T.bmp,1,891,Yes
A,2804,2,Group2,21,female,1,S,C,T,12,m,Friend,Stranger,T.bmp,1,769,No
A,2804,2,Group2,21,female,1,S,C,T,13,m,Friend,Stranger,T.bmp,1,839,No
A,2804,2,Group2,21,female,1,S,C,T,14,n,Stranger,Stranger,T.bmp,1,869,Yes
A,2804,2,Group2,21,female,1,S,C,T,15,n,Friend,Friend,S.bmp,1,780,Yes
A,2804,2,Group2,21,female,1,S,C,T,16,m,You,Friend,S.bmp,1,626,No
A,2804,2,Group2,21,female,1,S,C,T,17,m,You,Stranger,T.bmp,1,664,No
A,2804,2,Group2,21,female,1,S,C,T,18,m,Stranger,Self,C.bmp,1,709,No
A,2804,2,Group2,21,female,1,S,C,T,19,n,Stranger,Stranger,T.bmp,1,852,Yes
A,2804,2,Group2,21,female,1,S,C,T,20,m,Stranger,Friend,S.bmp,1,738,No
A,2804,2,Group2,21,female,1,S,C,T,21,n,You,Self,C.bmp,1,760,Yes
A,2804,2,Group2,21,female,1,S,C,T,22,n,You,Self,C.bmp,1,750,Yes
A,2804,2,Group2,21,female,1,S,C,T,23,m,Friend,Self,C.bmp,1,716,No
A,2804,2,Group2,21,female,1,S,C,T,24,n,Friend,Friend,S.bmp,1,922,Yes
A,2804,2,Group2,21,female,1,S,C,T,25,m,Stranger,Self,C.bmp,1,1087,No
A,2804,2,Group2,21,female,1,S,C,T,26,m,Friend,Self,C.bmp,1,1132,No
A,2804,2,Group2,21,female,1,S,C,T,27,m,You,Friend,S.bmp,1,706,No
A,2804,2,Group2,21,female,1,S,C,T,28,n,Friend,Friend,S.bmp,1,1048,Yes
A,2804,2,Group2,21,female,1,S,C,T,29,n,Stranger,Stranger,T.bmp,1,630,Yes
A,2804,2,Group2,21,female,1,S,C,T,30,m,You,Stranger,T.bmp,1,636,No
A,2804,2,Group2,21,female,1,S,C,T,31,n,You,Self,C.bmp,1,490,Yes
A,2804,2,Group2,21,female,1,S,C,T,32,m,Friend,Stranger,T.bmp,0,960,No
A,2804,2,Group2,21,female,1,S,C,T,33,n,Friend,Friend,S.bmp,1,646,Yes
A,2804,2,Group2,21,female,1,S,C,T,34,m,Stranger,Friend,S.bmp,1,708,No
A,2804,2,Group2,21,female,1,S,C,T,35,n,Stranger,Stranger,T.bmp,1,1058,Yes
A,2804,2,Group2,21,female,1,S,C,T,36,n,You,Self,C.bmp,1,600,Yes
A,2804,2,Group2,21,female,1,S,C,T,37,n,Stranger,Stranger,T.bmp,0,870,Yes
A,2804,2,Group2,21,female,1,S,C,T,38,m,Stranger,Self,C.bmp,1,684,No
A,2804,2,Group2,21,female,1,S,C,T,39,n,You,Self,C.bmp,1,698,Yes
A,2804,2,Group2,21,female,1,S,C,T,40,m,Stranger,Friend,S.bmp,1,1135,No
A,2804,2,Group2,21,female,1,S,C,T,41,n,You,Self,C.bmp,1,693,Yes
A,2804,2,Group2,21,female,1,S,C,T,42,n,Stranger,Stranger,T.bmp,1,915,Yes
A,2804,2,Group2,21,female,1,S,C,T,43,n,Friend,Friend,S.bmp,1,817,Yes
A,2804,2,Group2,21,female,1,S,C,T,44,m,You,Friend,S.bmp,1,727,No
A,2804,2,Group2,21,female,1,S,C,T,45,m,Friend,Stranger,T.bmp,1,1085,No
A,2804,2,Group2,21,female,1,S,C,T,46,n,Friend,Friend,S.bmp,1,787,Yes
A,2804,2,Group2,21,female,1,S,C,T,47,m,You,Stranger,T.bmp,1,809,No
A,2804,2,Group2,21,female,1,S,C,T,48,m,Friend,Self,C.bmp,0,0,No
A,2804,2,Group2,21,female,1,S,C,T,49,m,Friend,Stranger,T.bmp,0,0,No
A,2804,2,Group2,21,female,1,S,C,T,50,n,Friend,Friend,S.bmp,1,952,Yes
A,2804,2,Group2,21,female,1,S,C,T,51,m,You,Stranger,T.bmp,1,622,No
A,2804,2,Group2,21,female,1,S,C,T,52,n,You,Self,C.bmp,1,613,Yes
A,2804,2,Group2,21,female,1,S,C,T,53,n,Stranger,Stranger,T.bmp,1,947,Yes
A,2804,2,Group2,21,female,1,S,C,T,54,m,Stranger,Self,C.bmp,1,761,No
A,2804,2,Group2,21,female,1,S,C,T,55,n,Stranger,Stranger,T.bmp,1,1167,Yes
A,2804,2,Group2,21,female,1,S,C,T,56,m,You,Friend,S.bmp,1,924,No
A,2804,2,Group2,21,female,1,S,C,T,57,m,Stranger,Friend,S.bmp,0,698,No
A,2804,2,Group2,21,female,1,S,C,T,58,n,Friend,Friend,S.bmp,0,0,Yes
A,2804,2,Group2,21,female,1,S,C,T,59,n,You,Self,C.bmp,0,1190,Yes
A,2804,2,Group2,21,female,1,S,C,T,60,m,Friend,Self,C.bmp,1,868,No
A,2804,2,Group2,21,female,1,S,C,T,1,n,You,Self,C.bmp,1,523,Yes
A,2804,2,Group2,21,female,1,S,C,T,2,n,You,Self,C.bmp,1,681,Yes
A,2804,2,Group2,21,female,1,S,C,T,3,m,Stranger,Self,C.bmp,1,639,No
A,2804,2,Group2,21,female,1,S,C,T,4,m,You,Stranger,T.bmp,1,909,No
A,2804,2,Group2,21,female,1,S,C,T,5,n,Stranger,Stranger,T.bmp,1,1051,Yes
A,2804,2,Group2,21,female,1,S,C,T,6,n,Stranger,Stranger,T.bmp,0,617,Yes
A,2804,2,Group2,21,female,1,S,C,T,7,m,You,Friend,S.bmp,1,703,No
A,2804,2,Group2,21,female,1,S,C,T,8,m,Friend,Stranger,T.bmp,1,1021,No
A,2804,2,Group2,21,female,1,S,C,T,9,n,Friend,Friend,S.bmp,1,563,Yes
A,2804,2,Group2,21,female,1,S,C,T,10,m,Stranger,Friend,S.bmp,0,729,No
A,2804,2,Group2,21,female,1,S,C,T,11,n,Friend,Friend,S.bmp,0,806,Yes
A,2804,2,Group2,21,female,1,S,C,T,12,m,Friend,Self,C.bmp,1,804,No
A,2804,2,Group2,21,female,1,S,C,T,13,m,You,Stranger,T.bmp,1,802,No
A,2804,2,Group2,21,female,1,S,C,T,14,n,You,Self,C.bmp,1,664,Yes
A,2804,2,Group2,21,female,1,S,C,T,15,m,You,Friend,S.bmp,1,759,No
A,2804,2,Group2,21,female,1,S,C,T,16,m,Friend,Self,C.bmp,0,749,No
A,2804,2,Group2,21,female,1,S,C,T,17,m,Friend,Stranger,T.bmp,1,867,No
A,2804,2,Group2,21,female,1,S,C,T,18,n,Stranger,Stranger,T.bmp,1,865,Yes
A,2804,2,Group2,21,female,1,S,C,T,19,m,Stranger,Self,C.bmp,1,663,No
A,2804,2,Group2,21,female,1,S,C,T,20,n,You,Self,C.bmp,1,581,Yes
A,2804,2,Group2,21,female,1,S,C,T,21,n,Friend,Friend,S.bmp,1,675,Yes
A,2804,2,Group2,21,female,1,S,C,T,22,n,Friend,Friend,S.bmp,1,705,Yes
A,2804,2,Group2,21,female,1,S,C,T,23,n,Stranger,Stranger,T.bmp,1,735,Yes
A,2804,2,Group2,21,female,1,S,C,T,24,m,Stranger,Friend,S.bmp,0,933,No
A,2804,2,Group2,21,female,1,S,C,T,25,m,Friend,Stranger,T.bmp,0,707,No
A,2804,2,Group2,21,female,1,S,C,T,26,n,Stranger,Stranger,T.bmp,1,888,Yes
A,2804,2,Group2,21,female,1,S,C,T,27,m,Friend,Self,C.bmp,1,982,No
A,2804,2,Group2,21,female,1,S,C,T,28,n,You,Self,C.bmp,1,741,Yes
A,2804,2,Group2,21,female,1,S,C,T,29,m,Stranger,Friend,S.bmp,0,667,No
A,2804,2,Group2,21,female,1,S,C,T,30,n,Stranger,Stranger,T.bmp,1,881,Yes
A,2804,2,Group2,21,female,1,S,C,T,31,n,Friend,Friend,S.bmp,0,959,Yes
A,2804,2,Group2,21,female,1,S,C,T,32,m,You,Friend,S.bmp,0,0,No
A,2804,2,Group2,21,female,1,S,C,T,33,n,You,Self,C.bmp,1,667,Yes
A,2804,2,Group2,21,female,1,S,C,T,34,n,Friend,Friend,S.bmp,1,969,Yes
A,2804,2,Group2,21,female,1,S,C,T,35,m,You,Stranger,T.bmp,1,823,No
A,2804,2,Group2,21,female,1,S,C,T,36,m,Stranger,Self,C.bmp,1,917,No
A,2804,2,Group2,21,female,1,S,C,T,37,n,You,Self,C.bmp,1,675,Yes
A,2804,2,Group2,21,female,1,S,C,T,38,n,Stranger,Stranger,T.bmp,0,1001,Yes
A,2804,2,Group2,21,female,1,S,C,T,39,m,Stranger,Self,C.bmp,1,927,No
A,2804,2,Group2,21,female,1,S,C,T,40,n,Friend,Friend,S.bmp,1,878,Yes
A,2804,2,Group2,21,female,1,S,C,T,41,m,You,Friend,S.bmp,1,580,No
A,2804,2,Group2,21,female,1,S,C,T,42,m,Friend,Self,C.bmp,1,849,No
A,2804,2,Group2,21,female,1,S,C,T,43,m,Friend,Stranger,T.bmp,1,950,No
A,2804,2,Group2,21,female,1,S,C,T,44,n,You,Self,C.bmp,1,780,Yes
A,2804,2,Group2,21,female,1,S,C,T,45,n,Friend,Friend,S.bmp,1,778,Yes
A,2804,2,Group2,21,female,1,S,C,T,46,m,Stranger,Friend,S.bmp,1,616,No
A,2804,2,Group2,21,female,1,S,C,T,47,m,You,Stranger,T.bmp,1,734,No
A,2804,2,Group2,21,female,1,S,C,T,48,n,Stranger,Stranger,T.bmp,1,1165,Yes
A,2804,2,Group2,21,female,1,S,C,T,49,n,Stranger,Stranger,T.bmp,1,619,Yes
A,2804,2,Group2,21,female,1,S,C,T,50,n,You,Self,C.bmp,1,1057,Yes
A,2804,2,Group2,21,female,1,S,C,T,51,m,Friend,Stranger,T.bmp,0,927,No
A,2804,2,Group2,21,female,1,S,C,T,52,m,Stranger,Friend,S.bmp,0,733,No
A,2804,2,Group2,21,female,1,S,C,T,53,m,Stranger,Self,C.bmp,1,1011,No
A,2804,2,Group2,21,female,1,S,C,T,54,n,Friend,Friend,S.bmp,1,873,Yes
A,2804,2,Group2,21,female,1,S,C,T,55,n,Friend,Friend,S.bmp,1,799,Yes
A,2804,2,Group2,21,female,1,S,C,T,56,m,You,Stranger,T.bmp,1,869,No
A,2804,2,Group2,21,female,1,S,C,T,57,n,Stranger,Stranger,T.bmp,0,0,Yes
