"","Subject","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC","blocktype"
"5519",585981308,"Matching","Friend","Friend","Close",785,0.785,1,"mixed"
"5520",585981308,"Matching","Friend","Friend","Close",541,0.541,1,"mixed"
"5521",585981308,"Matching","Friend","Friend","Close",598,0.598,1,"mixed"
"5522",585981308,"Matching","Friend","Friend","Close",666,0.666,1,"mixed"
"5523",585981308,"Matching","Friend","Friend","Close",584,0.584,0,"mixed"
"5524",585981308,"Matching","Friend","Friend","Close",741,0.741,1,"mixed"
"5525",585981308,"Matching","Self","Self","Self",452,0.452,1,"blocked"
"5526",585981308,"Matching","Self","Self","Self",371,0.371,1,"blocked"
"5527",585981308,"Matching","Self","Self","Self",426,0.426,1,"blocked"
"5528",585981308,"Matching","Self","Self","Self",378,0.378,1,"blocked"
"5529",585981308,"Matching","Self","Self","Self",448,0.448,1,"blocked"
"5530",585981308,"Matching","Self","Self","Self",472,0.472,1,"blocked"
"5531",585981308,"Matching","Self","Self","Self",398,0.398,1,"blocked"
"5532",585981308,"Matching","Self","Self","Self",317,0.317,0,"blocked"
"5533",585981308,"Matching","Self","Self","Self",396,0.396,1,"blocked"
"5534",585981308,"Matching","Self","Self","Self",386,0.386,1,"blocked"
"5535",585981308,"Matching","Self","Self","Self",401,0.401,1,"blocked"
"5536",585981308,"Matching","Self","Self","Self",408,0.408,1,"blocked"
"5537",585981308,"Matching","Self","Self","Self",366,0.366,1,"blocked"
"5538",585981308,"Matching","Self","Self","Self",510,0.51,1,"blocked"
"5539",585981308,"Matching","Self","Self","Self",397,0.397,1,"blocked"
"5540",585981308,"Matching","Self","Self","Self",477,0.477,1,"blocked"
"5541",585981308,"Matching","Self","Self","Self",356,0.356,1,"blocked"
"5542",585981308,"Matching","Self","Self","Self",364,0.364,1,"blocked"
"5543",585981308,"Matching","Self","Self","Self",363,0.363,1,"blocked"
"5544",585981308,"Matching","Self","Self","Self",378,0.378,1,"blocked"
"5545",585981308,"Matching","Self","Self","Self",408,0.408,1,"blocked"
"5546",585981308,"Matching","Self","Self","Self",438,0.438,1,"blocked"
"5547",585981308,"Matching","Self","Self","Self",422,0.422,1,"blocked"
"5548",585981308,"Matching","Self","Self","Self",385,0.385,1,"blocked"
"5549",585981308,"Matching","Self","Self","Self",360,0.36,1,"blocked"
"5550",585981308,"Matching","Self","Self","Self",342,0.342,1,"blocked"
"5551",585981308,"Matching","Self","Self","Self",372,0.372,0,"blocked"
"5552",585981308,"Matching","Self","Self","Self",339,0.339,1,"blocked"
"5553",585981308,"Matching","Self","Self","Self",473,0.473,1,"blocked"
"5554",585981308,"Matching","Self","Self","Self",456,0.456,1,"blocked"
"5555",585981308,"Matching","Self","Self","Self",913,0.913,0,"mixed"
"5556",585981308,"Matching","Self","Self","Self",405,0.405,1,"mixed"
"5557",585981308,"Matching","Self","Self","Self",476,0.476,1,"mixed"
"5558",585981308,"Matching","Self","Self","Self",878,0.878,1,"mixed"
"5559",585981308,"Matching","Self","Self","Self",1025,1.025,1,"mixed"
"5560",585981308,"Matching","Self","Self","Self",805,0.805,1,"mixed"
"5561",585981308,"Matching","Self","Self","Self",578,0.578,1,"mixed"
"5562",585981308,"Matching","Self","Self","Self",537,0.537,1,"mixed"
"5563",585981308,"Matching","Self","Self","Self",536,0.536,1,"mixed"
"5564",585981308,"Matching","Self","Self","Self",348,0.348,1,"mixed"
"5565",585981308,"Matching","Self","Self","Self",583,0.583,1,"mixed"
"5566",585981308,"Matching","Self","Self","Self",559,0.559,1,"mixed"
"5567",585981308,"Matching","Self","Self","Self",465,0.465,1,"mixed"
"5568",585981308,"Matching","Self","Self","Self",674,0.674,1,"mixed"
"5569",585981308,"Matching","Self","Self","Self",534,0.534,1,"mixed"
"5570",585981308,"Matching","Self","Self","Self",731,0.731,1,"mixed"
"5571",585981308,"Matching","Self","Self","Self",554,0.554,1,"mixed"
"5572",585981308,"Matching","Self","Self","Self",490,0.49,1,"mixed"
"5573",585981308,"Matching","Self","Self","Self",526,0.526,1,"mixed"
"5574",585981308,"Matching","Self","Self","Self",548,0.548,1,"mixed"
"5575",585981308,"Matching","Self","Self","Self",502,0.502,1,"mixed"
"5576",585981308,"Matching","Self","Self","Self",680,0.68,1,"mixed"
"5577",585981308,"Matching","Self","Self","Self",527,0.527,1,"mixed"
"5578",585981308,"Matching","Self","Self","Self",548,0.548,1,"mixed"
"5579",585981308,"Matching","Self","Self","Self",684,0.684,1,"mixed"
"5580",585981308,"Matching","Self","Self","Self",553,0.553,1,"mixed"
"5581",585981308,"Matching","Self","Self","Self",661,0.661,1,"mixed"
"5582",585981308,"Matching","Self","Self","Self",757,0.757,1,"mixed"
"5583",585981308,"Matching","Self","Self","Self",672,0.672,1,"mixed"
"5584",585981308,"Matching","Self","Self","Self",486,0.486,1,"mixed"
"5585",585981308,"Matching","Stranger","Stranger","Stranger",859,0.859,0,"blocked"
"5586",585981308,"Matching","Stranger","Stranger","Stranger",594,0.594,0,"blocked"
"5587",585981308,"Matching","Stranger","Stranger","Stranger",768,0.768,1,"blocked"
"5588",585981308,"Matching","Stranger","Stranger","Stranger",552,0.552,1,"blocked"
"5589",585981308,"Matching","Stranger","Stranger","Stranger",582,0.582,0,"blocked"
"5590",585981308,"Matching","Stranger","Stranger","Stranger",653,0.653,1,"blocked"
"5591",585981308,"Matching","Stranger","Stranger","Stranger",637,0.637,1,"blocked"
"5592",585981308,"Matching","Stranger","Stranger","Stranger",1336,1.336,0,"blocked"
"5593",585981308,"Matching","Stranger","Stranger","Stranger",688,0.688,0,"blocked"
"5594",585981308,"Matching","Stranger","Stranger","Stranger",438,0.438,1,"blocked"
"5595",585981308,"Matching","Stranger","Stranger","Stranger",469,0.469,1,"blocked"
"5596",585981308,"Matching","Stranger","Stranger","Stranger",501,0.501,1,"blocked"
"5597",585981308,"Matching","Stranger","Stranger","Stranger",404,0.404,1,"blocked"
"5598",585981308,"Matching","Stranger","Stranger","Stranger",811,0.811,0,"blocked"
"5599",585981308,"Matching","Stranger","Stranger","Stranger",610,0.61,0,"blocked"
"5600",585981308,"Matching","Stranger","Stranger","Stranger",728,0.728,1,"blocked"
"5601",585981308,"Matching","Stranger","Stranger","Stranger",488,0.488,1,"blocked"
"5602",585981308,"Matching","Stranger","Stranger","Stranger",511,0.511,1,"blocked"
"5603",585981308,"Matching","Stranger","Stranger","Stranger",558,0.558,1,"blocked"
"5604",585981308,"Matching","Stranger","Stranger","Stranger",482,0.482,1,"blocked"
"5605",585981308,"Matching","Stranger","Stranger","Stranger",473,0.473,1,"blocked"
"5606",585981308,"Matching","Stranger","Stranger","Stranger",481,0.481,1,"blocked"
"5607",585981308,"Matching","Stranger","Stranger","Stranger",416,0.416,1,"blocked"
"5608",585981308,"Matching","Stranger","Stranger","Stranger",407,0.407,1,"blocked"
"5609",585981308,"Matching","Stranger","Stranger","Stranger",710,0.71,0,"blocked"
"5610",585981308,"Matching","Stranger","Stranger","Stranger",501,0.501,1,"blocked"
"5611",585981308,"Matching","Stranger","Stranger","Stranger",404,0.404,1,"blocked"
"5612",585981308,"Matching","Stranger","Stranger","Stranger",364,0.364,1,"blocked"
"5613",585981308,"Matching","Stranger","Stranger","Stranger",393,0.393,1,"blocked"
"5614",585981308,"Matching","Stranger","Stranger","Stranger",551,0.551,1,"blocked"
"5615",585981308,"Matching","Stranger","Stranger","Stranger",682,0.682,1,"mixed"
"5616",585981308,"Matching","Stranger","Stranger","Stranger",596,0.596,0,"mixed"
"5617",585981308,"Matching","Stranger","Stranger","Stranger",717,0.717,1,"mixed"
"5618",585981308,"Matching","Stranger","Stranger","Stranger",778,0.778,1,"mixed"
"5619",585981308,"Matching","Stranger","Stranger","Stranger",572,0.572,0,"mixed"
"5620",585981308,"Matching","Stranger","Stranger","Stranger",659,0.659,0,"mixed"
"5621",585981308,"Matching","Stranger","Stranger","Stranger",602,0.602,1,"mixed"
"5622",585981308,"Matching","Stranger","Stranger","Stranger",558,0.558,0,"mixed"
"5623",585981308,"Matching","Stranger","Stranger","Stranger",582,0.582,1,"mixed"
"5624",585981308,"Matching","Stranger","Stranger","Stranger",683,0.683,1,"mixed"
"5625",585981308,"Matching","Stranger","Stranger","Stranger",622,0.622,1,"mixed"
"5626",585981308,"Matching","Stranger","Stranger","Stranger",610,0.61,0,"mixed"
"5627",585981308,"Matching","Stranger","Stranger","Stranger",591,0.591,0,"mixed"
"5628",585981308,"Matching","Stranger","Stranger","Stranger",486,0.486,1,"mixed"
"5629",585981308,"Matching","Stranger","Stranger","Stranger",756,0.756,1,"mixed"
"5630",585981308,"Matching","Stranger","Stranger","Stranger",571,0.571,0,"mixed"
"5631",585981308,"Matching","Stranger","Stranger","Stranger",765,0.765,0,"mixed"
"5632",585981308,"Matching","Stranger","Stranger","Stranger",728,0.728,1,"mixed"
"5633",585981308,"Matching","Stranger","Stranger","Stranger",583,0.583,0,"mixed"
"5634",585981308,"Matching","Stranger","Stranger","Stranger",849,0.849,1,"mixed"
"5635",585981308,"Matching","Stranger","Stranger","Stranger",429,0.429,1,"mixed"
"5636",585981308,"Matching","Stranger","Stranger","Stranger",564,0.564,0,"mixed"
"5637",585981308,"Matching","Stranger","Stranger","Stranger",526,0.526,0,"mixed"
"5638",585981308,"Matching","Stranger","Stranger","Stranger",659,0.659,0,"mixed"
"5639",585981308,"Matching","Stranger","Stranger","Stranger",567,0.567,1,"mixed"
"5640",585981308,"Matching","Stranger","Stranger","Stranger",870,0.87,1,"mixed"
"5641",585981308,"Matching","Stranger","Stranger","Stranger",642,0.642,1,"mixed"
"5642",585981308,"Matching","Stranger","Stranger","Stranger",654,0.654,0,"mixed"
"5643",585981308,"Matching","Stranger","Stranger","Stranger",716,0.716,0,"mixed"
"5644",585981308,"Matching","Stranger","Stranger","Stranger",600,0.6,1,"mixed"
"5645",585981308,"Nonmatching","Friend","Friend","Close",729,0.729,1,"blocked"
"5646",585981308,"Nonmatching","Friend","Friend","Close",599,0.599,1,"blocked"
"5647",585981308,"Nonmatching","Friend","Friend","Close",564,0.564,0,"blocked"
"5648",585981308,"Nonmatching","Friend","Friend","Close",707,0.707,1,"blocked"
"5649",585981308,"Nonmatching","Friend","Friend","Close",674,0.674,1,"blocked"
"5650",585981308,"Nonmatching","Friend","Friend","Close",872,0.872,1,"blocked"
"5651",585981308,"Nonmatching","Friend","Friend","Close",564,0.564,1,"blocked"
"5652",585981308,"Nonmatching","Friend","Friend","Close",585,0.585,1,"blocked"
