"","Subject","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC"
"8066",36,"Matching","Self","Top",584,0.584,1
"8067",36,"Matching","Self","Top",484,0.484,1
"8068",36,"Matching","Self","Top",667,0.667,1
"8069",36,"Matching","Partner","Bottom",450,0.45,0
"8070",36,"Matching","Partner","Bottom",734,0.734,1
"8071",36,"Matching","Partner","Bottom",783,0.783,1
"8072",36,"Matching","Partner","Bottom",850,0.85,1
"8073",36,"Matching","Partner","Bottom",633,0.633,1
"8074",36,"Matching","Partner","Bottom",617,0.617,1
"8075",36,"Matching","Partner","Bottom",684,0.684,0
"8076",36,"Matching","Partner","Bottom",300,0.3,0
"8077",36,"Matching","Partner","Bottom",467,0.467,1
"8078",36,"Matching","Partner","Bottom",600,0.6,1
"8079",36,"Matching","Partner","Bottom",467,0.467,0
"8080",36,"Matching","Partner","Bottom",500,0.5,0
"8081",36,"Matching","Partner","Bottom",634,0.634,1
"8082",36,"Matching","Partner","Bottom",417,0.417,1
"8083",36,"Matching","Partner","Bottom",550,0.55,0
"8084",36,"Matching","Partner","Bottom",550,0.55,0
"8085",36,"Matching","Partner","Bottom",550,0.55,1
"8086",36,"Matching","Partner","Bottom",484,0.484,0
"8087",36,"Matching","Partner","Bottom",267,0.267,0
"8088",36,"Matching","Partner","Top",683,0.683,1
"8089",36,"Matching","Partner","Top",667,0.667,1
"8090",36,"Matching","Partner","Top",834,0.834,1
"8091",36,"Matching","Partner","Top",567,0.567,0
"8092",36,"Matching","Partner","Top",500,0.5,0
"8093",36,"Matching","Partner","Top",400,0.4,0
"8094",36,"Matching","Partner","Top",384,0.384,0
"8095",36,"Matching","Partner","Top",550,0.55,1
"8096",36,"Matching","Partner","Top",533,0.533,0
"8097",36,"Matching","Partner","Top",500,0.5,1
"8098",36,"Matching","Partner","Top",450,0.45,0
"8099",36,"Matching","Partner","Top",817,0.817,1
"8100",36,"Matching","Partner","Top",650,0.65,0
"8101",36,"Matching","Partner","Top",700,0.7,0
"8102",36,"Matching","Partner","Top",684,0.684,0
"8103",36,"Matching","Partner","Top",450,0.45,0
"8104",36,"Matching","Partner","Top",634,0.634,0
"8105",36,"Matching","Partner","Top",467,0.467,0
"8106",36,"Matching","Partner","Top",750,0.75,1
"8107",36,"Matching","Stranger","Bottom",400,0.4,0
"8108",36,"Matching","Stranger","Bottom",917,0.917,1
"8109",36,"Matching","Stranger","Bottom",617,0.617,1
"8110",36,"Matching","Stranger","Bottom",450,0.45,0
"8111",36,"Matching","Stranger","Bottom",567,0.567,1
"8112",36,"Matching","Stranger","Bottom",367,0.367,0
"8113",36,"Matching","Stranger","Bottom",367,0.367,0
"8114",36,"Matching","Stranger","Bottom",500,0.5,1
"8115",36,"Matching","Stranger","Bottom",467,0.467,0
"8116",36,"Matching","Stranger","Bottom",817,0.817,1
"8117",36,"Matching","Stranger","Bottom",384,0.384,0
"8118",36,"Matching","Stranger","Bottom",400,0.4,0
"8119",36,"Matching","Stranger","Bottom",434,0.434,1
"8120",36,"Matching","Stranger","Bottom",350,0.35,0
"8121",36,"Matching","Stranger","Bottom",550,0.55,0
"8122",36,"Matching","Stranger","Bottom",717,0.717,1
"8123",36,"Matching","Stranger","Bottom",384,0.384,1
"8124",36,"Matching","Stranger","Bottom",683,0.683,1
"8125",36,"Matching","Stranger","Bottom",400,0.4,1
"8126",36,"Matching","Stranger","Top",900,0.9,1
"8127",36,"Matching","Stranger","Top",417,0.417,0
"8128",36,"Matching","Stranger","Top",434,0.434,0
"8129",36,"Matching","Stranger","Top",784,0.784,1
"8130",36,"Matching","Stranger","Top",484,0.484,0
"8131",36,"Matching","Stranger","Top",667,0.667,1
"8132",36,"Matching","Stranger","Top",884,0.884,1
"8133",36,"Matching","Stranger","Top",617,0.617,1
"8134",36,"Matching","Stranger","Top",400,0.4,0
"8135",36,"Matching","Stranger","Top",617,0.617,0
"8136",36,"Matching","Stranger","Top",434,0.434,0
"8137",36,"Matching","Stranger","Top",634,0.634,1
"8138",36,"Matching","Stranger","Top",417,0.417,1
"8139",36,"Matching","Stranger","Top",600,0.6,0
"8140",36,"Matching","Stranger","Top",700,0.7,1
"8141",36,"Matching","Stranger","Top",650,0.65,1
"8142",36,"Matching","Stranger","Top",683,0.683,1
"8143",36,"Matching","Stranger","Top",367,0.367,0
"8144",36,"Matching","Stranger","Top",550,0.55,0
"8145",36,"Matching","Stranger","Top",734,0.734,1
"8146",36,"Nonmatching","Self","Bottom",450,0.45,1
"8147",36,"Nonmatching","Self","Bottom",350,0.35,1
"8148",36,"Nonmatching","Self","Bottom",717,0.717,0
"8149",36,"Nonmatching","Self","Bottom",450,0.45,1
"8150",36,"Nonmatching","Self","Bottom",450,0.45,1
"8151",36,"Nonmatching","Self","Bottom",750,0.75,1
"8152",36,"Nonmatching","Self","Bottom",850,0.85,1
"8153",36,"Nonmatching","Self","Bottom",667,0.667,0
"8154",36,"Nonmatching","Self","Bottom",400,0.4,1
"8155",36,"Nonmatching","Self","Bottom",450,0.45,1
"8156",36,"Nonmatching","Self","Bottom",434,0.434,0
"8157",36,"Nonmatching","Self","Bottom",450,0.45,1
"8158",36,"Nonmatching","Self","Bottom",450,0.45,1
"8159",36,"Nonmatching","Self","Bottom",650,0.65,1
"8160",36,"Nonmatching","Self","Bottom",833,0.833,1
"8161",36,"Nonmatching","Self","Bottom",767,0.767,1
"8162",36,"Nonmatching","Self","Top",434,0.434,0
"8163",36,"Nonmatching","Self","Top",517,0.517,0
"8164",36,"Nonmatching","Self","Top",867,0.867,1
"8165",36,"Nonmatching","Self","Top",567,0.567,1
"8166",36,"Nonmatching","Self","Top",350,0.35,1
"8167",36,"Nonmatching","Self","Top",350,0.35,1
"8168",36,"Nonmatching","Self","Top",517,0.517,1
"8169",36,"Nonmatching","Self","Top",933,0.933,1
"8170",36,"Nonmatching","Self","Top",234,0.234,1
"8171",36,"Nonmatching","Self","Top",583,0.583,0
"8172",36,"Nonmatching","Self","Top",484,0.484,1
"8173",36,"Nonmatching","Self","Top",484,0.484,0
"8174",36,"Nonmatching","Self","Top",884,0.884,1
"8175",36,"Nonmatching","Partner","Bottom",467,0.467,1
"8176",36,"Nonmatching","Partner","Bottom",367,0.367,1
"8177",36,"Nonmatching","Partner","Bottom",484,0.484,1
"8178",36,"Nonmatching","Partner","Bottom",400,0.4,1
"8179",36,"Nonmatching","Partner","Bottom",417,0.417,1
"8180",36,"Nonmatching","Partner","Bottom",467,0.467,1
"8181",36,"Nonmatching","Partner","Bottom",467,0.467,1
"8182",36,"Nonmatching","Partner","Bottom",484,0.484,1
"8183",36,"Nonmatching","Partner","Bottom",534,0.534,1
"8184",36,"Nonmatching","Partner","Bottom",633,0.633,0
"8185",36,"Nonmatching","Partner","Bottom",534,0.534,1
"8186",36,"Nonmatching","Partner","Bottom",250,0.25,1
"8187",36,"Nonmatching","Partner","Bottom",933,0.933,1
"8188",36,"Nonmatching","Partner","Top",250,0.25,1
"8189",36,"Nonmatching","Partner","Top",700,0.7,0
"8190",36,"Nonmatching","Partner","Top",567,0.567,1
"8191",36,"Nonmatching","Partner","Top",634,0.634,1
"8192",36,"Nonmatching","Partner","Top",517,0.517,0
"8193",36,"Nonmatching","Partner","Top",484,0.484,1
"8194",36,"Nonmatching","Partner","Top",300,0.3,0
"8195",36,"Nonmatching","Partner","Top",850,0.85,1
"8196",36,"Nonmatching","Partner","Top",417,0.417,1
"8197",36,"Nonmatching","Partner","Top",400,0.4,0
"8198",36,"Nonmatching","Partner","Top",584,0.584,1
"8199",36,"Nonmatching","Partner","Top",417,0.417,1
"8200",36,"Nonmatching","Partner","Top",600,0.6,1
"8201",36,"Nonmatching","Partner","Top",734,0.734,1
"8202",36,"Nonmatching","Partner","Top",750,0.75,1
"8203",36,"Nonmatching","Stranger","Bottom",517,0.517,0
"8204",36,"Nonmatching","Stranger","Bottom",534,0.534,1
"8205",36,"Nonmatching","Stranger","Bottom",650,0.65,1
"8206",36,"Nonmatching","Stranger","Bottom",400,0.4,1
"8207",36,"Nonmatching","Stranger","Bottom",717,0.717,1
"8208",36,"Nonmatching","Stranger","Bottom",450,0.45,1
"8209",36,"Nonmatching","Stranger","Bottom",400,0.4,1
"8210",36,"Nonmatching","Stranger","Bottom",467,0.467,0
"8211",36,"Nonmatching","Stranger","Bottom",400,0.4,0
"8212",36,"Nonmatching","Stranger","Bottom",350,0.35,1
"8213",36,"Nonmatching","Stranger","Bottom",667,0.667,1
"8214",36,"Nonmatching","Stranger","Bottom",467,0.467,1
"8215",36,"Nonmatching","Stranger","Bottom",450,0.45,0
"8216",36,"Nonmatching","Stranger","Top",767,0.767,0
"8217",36,"Nonmatching","Stranger","Top",450,0.45,0
"8218",36,"Nonmatching","Stranger","Top",484,0.484,1
"8219",36,"Nonmatching","Stranger","Top",384,0.384,1
"8220",36,"Nonmatching","Stranger","Top",684,0.684,1
"8221",36,"Nonmatching","Stranger","Top",367,0.367,0
"8222",36,"Nonmatching","Stranger","Top",717,0.717,1
"8223",36,"Nonmatching","Stranger","Top",450,0.45,0
"8224",36,"Nonmatching","Stranger","Top",750,0.75,1
"8225",36,"Nonmatching","Stranger","Top",450,0.45,1
"8226",36,"Nonmatching","Stranger","Top",617,0.617,0
"8227",36,"Nonmatching","Stranger","Top",583,0.583,0
"8228",36,"Nonmatching","Stranger","Top",617,0.617,1
"8229",37,"Matching","Self","Bottom",634,0.634,1
"8230",37,"Matching","Self","Bottom",683,0.683,1
"8231",37,"Matching","Self","Bottom",433,0.433,1
"8232",37,"Matching","Self","Bottom",667,0.667,1
"8233",37,"Matching","Self","Bottom",617,0.617,0
"8234",37,"Matching","Self","Bottom",617,0.617,1
"8235",37,"Matching","Self","Bottom",417,0.417,1
"8236",37,"Matching","Self","Bottom",750,0.75,1
"8237",37,"Matching","Self","Bottom",617,0.617,1
"8238",37,"Matching","Self","Bottom",700,0.7,1
"8239",37,"Matching","Self","Bottom",617,0.617,1
"8240",37,"Matching","Self","Bottom",700,0.7,1
"8241",37,"Matching","Self","Bottom",583,0.583,1
"8242",37,"Matching","Self","Bottom",634,0.634,0
"8243",37,"Matching","Self","Bottom",800,0.8,1
"8244",37,"Matching","Self","Bottom",884,0.884,1
"8245",37,"Matching","Self","Bottom",533,0.533,1
"8246",37,"Matching","Self","Bottom",634,0.634,1
"8247",37,"Matching","Self","Bottom",750,0.75,1
"8248",37,"Matching","Self","Top",517,0.517,1
"8249",37,"Matching","Self","Top",717,0.717,0
"8250",37,"Matching","Self","Top",733,0.733,1
"8251",37,"Matching","Self","Top",667,0.667,1
"8252",37,"Matching","Self","Top",333,0.333,1
"8253",37,"Matching","Self","Top",484,0.484,1
"8254",37,"Matching","Self","Top",567,0.567,1
"8255",37,"Matching","Self","Top",500,0.5,1
"8256",37,"Matching","Self","Top",417,0.417,0
"8257",37,"Matching","Self","Top",567,0.567,0
"8258",37,"Matching","Self","Top",500,0.5,0
"8259",37,"Matching","Self","Top",633,0.633,1
"8260",37,"Matching","Self","Top",667,0.667,1
"8261",37,"Matching","Self","Top",1350,1.35,1
"8262",37,"Matching","Self","Top",617,0.617,1
"8263",37,"Matching","Self","Top",600,0.6,1
"8264",37,"Matching","Self","Top",900,0.9,1
"8265",37,"Matching","Self","Top",883,0.883,1
"8266",37,"Matching","Self","Top",767,0.767,1
"8267",37,"Matching","Self","Top",634,0.634,1
"8268",37,"Matching","Partner","Bottom",667,0.667,1
"8269",37,"Matching","Partner","Bottom",734,0.734,1
"8270",37,"Matching","Partner","Bottom",667,0.667,1
"8271",37,"Matching","Partner","Bottom",517,0.517,1
"8272",37,"Matching","Partner","Bottom",567,0.567,1
"8273",37,"Matching","Partner","Bottom",800,0.8,1
"8274",37,"Matching","Partner","Bottom",1133,1.133,1
"8275",37,"Matching","Partner","Bottom",783,0.783,1
"8276",37,"Matching","Partner","Bottom",550,0.55,0
"8277",37,"Matching","Partner","Bottom",583,0.583,0
"8278",37,"Matching","Partner","Bottom",633,0.633,1
"8279",37,"Matching","Partner","Bottom",1183,1.183,1
"8280",37,"Matching","Partner","Bottom",900,0.9,1
"8281",37,"Matching","Partner","Bottom",600,0.6,1
"8282",37,"Matching","Partner","Bottom",667,0.667,1
"8283",37,"Matching","Partner","Bottom",734,0.734,1
"8284",37,"Matching","Partner","Bottom",467,0.467,1
"8285",37,"Matching","Partner","Bottom",517,0.517,1
"8286",37,"Matching","Partner","Bottom",683,0.683,1
"8287",37,"Matching","Partner","Top",784,0.784,1
"8288",37,"Matching","Partner","Top",800,0.8,1
"8289",37,"Matching","Partner","Top",833,0.833,1
"8290",37,"Matching","Partner","Top",650,0.65,1
"8291",37,"Matching","Partner","Top",1167,1.167,1
"8292",37,"Matching","Partner","Top",850,0.85,1
"8293",37,"Matching","Partner","Top",684,0.684,1
"8294",37,"Matching","Partner","Top",584,0.584,1
"8295",37,"Matching","Partner","Top",850,0.85,1
"8296",37,"Matching","Partner","Top",667,0.667,1
"8297",37,"Matching","Partner","Top",733,0.733,1
"8298",37,"Matching","Partner","Top",750,0.75,1
"8299",37,"Matching","Partner","Top",1000,1,1
"8300",37,"Matching","Partner","Top",700,0.7,1
"8301",37,"Matching","Partner","Top",867,0.867,1
"8302",37,"Matching","Partner","Top",884,0.884,1
"8303",37,"Matching","Partner","Top",600,0.6,1
"8304",37,"Matching","Partner","Top",783,0.783,0
"8305",37,"Matching","Partner","Top",734,0.734,1
"8306",37,"Matching","Stranger","Bottom",900,0.9,0
"8307",37,"Matching","Stranger","Bottom",984,0.984,0
"8308",37,"Matching","Stranger","Bottom",750,0.75,0
"8309",37,"Matching","Stranger","Bottom",567,0.567,0
"8310",37,"Matching","Stranger","Bottom",617,0.617,0
"8311",37,"Matching","Stranger","Bottom",484,0.484,1
"8312",37,"Matching","Stranger","Bottom",667,0.667,1
"8313",37,"Matching","Stranger","Bottom",550,0.55,0
"8314",37,"Matching","Stranger","Bottom",800,0.8,1
"8315",37,"Matching","Stranger","Bottom",633,0.633,1
"8316",37,"Matching","Stranger","Bottom",634,0.634,1
"8317",37,"Matching","Stranger","Bottom",1250,1.25,0
"8318",37,"Matching","Stranger","Bottom",700,0.7,1
"8319",37,"Matching","Stranger","Bottom",734,0.734,0
"8320",37,"Matching","Stranger","Bottom",634,0.634,1
"8321",37,"Matching","Stranger","Bottom",967,0.967,1
"8322",37,"Matching","Stranger","Bottom",567,0.567,1
"8323",37,"Matching","Stranger","Bottom",1134,1.134,1
"8324",37,"Matching","Stranger","Bottom",767,0.767,0
"8325",37,"Matching","Stranger","Top",800,0.8,1
"8326",37,"Matching","Stranger","Top",583,0.583,1
"8327",37,"Matching","Stranger","Top",667,0.667,1
"8328",37,"Matching","Stranger","Top",1100,1.1,1
"8329",37,"Matching","Stranger","Top",617,0.617,0
"8330",37,"Matching","Stranger","Top",634,0.634,1
"8331",37,"Matching","Stranger","Top",634,0.634,0
"8332",37,"Matching","Stranger","Top",967,0.967,1
"8333",37,"Matching","Stranger","Top",784,0.784,1
"8334",37,"Matching","Stranger","Top",800,0.8,0
"8335",37,"Matching","Stranger","Top",634,0.634,0
"8336",37,"Matching","Stranger","Top",667,0.667,0
"8337",37,"Matching","Stranger","Top",800,0.8,0
"8338",37,"Matching","Stranger","Top",783,0.783,1
"8339",37,"Matching","Stranger","Top",667,0.667,0
"8340",37,"Matching","Stranger","Top",900,0.9,1
"8341",37,"Matching","Stranger","Top",684,0.684,1
"8342",37,"Matching","Stranger","Top",583,0.583,1
"8343",37,"Matching","Stranger","Top",700,0.7,0
"8344",37,"Matching","Stranger","Top",651,0.651,0
"8345",37,"Nonmatching","Self","Bottom",384,0.384,0
"8346",37,"Nonmatching","Self","Bottom",900,0.9,1
"8347",37,"Nonmatching","Self","Bottom",583,0.583,1
"8348",37,"Nonmatching","Self","Bottom",684,0.684,1
"8349",37,"Nonmatching","Self","Bottom",884,0.884,1
"8350",37,"Nonmatching","Self","Bottom",600,0.6,0
"8351",37,"Nonmatching","Self","Bottom",717,0.717,1
"8352",37,"Nonmatching","Self","Bottom",567,0.567,1
"8353",37,"Nonmatching","Self","Bottom",800,0.8,1
"8354",37,"Nonmatching","Self","Bottom",433,0.433,0
"8355",37,"Nonmatching","Self","Bottom",700,0.7,1
"8356",37,"Nonmatching","Self","Bottom",833,0.833,1
"8357",37,"Nonmatching","Self","Bottom",600,0.6,1
"8358",37,"Nonmatching","Self","Bottom",750,0.75,1
"8359",37,"Nonmatching","Self","Bottom",984,0.984,1
"8360",37,"Nonmatching","Self","Bottom",650,0.65,1
"8361",37,"Nonmatching","Self","Bottom",850,0.85,1
"8362",37,"Nonmatching","Self","Bottom",633,0.633,1
"8363",37,"Nonmatching","Self","Bottom",683,0.683,1
"8364",37,"Nonmatching","Self","Bottom",583,0.583,1
"8365",37,"Nonmatching","Self","Top",767,0.767,1
"8366",37,"Nonmatching","Self","Top",700,0.7,0
"8367",37,"Nonmatching","Self","Top",384,0.384,0
"8368",37,"Nonmatching","Self","Top",450,0.45,0
"8369",37,"Nonmatching","Self","Top",734,0.734,1
"8370",37,"Nonmatching","Self","Top",667,0.667,0
"8371",37,"Nonmatching","Self","Top",667,0.667,1
"8372",37,"Nonmatching","Self","Top",667,0.667,1
"8373",37,"Nonmatching","Self","Top",650,0.65,1
"8374",37,"Nonmatching","Self","Top",817,0.817,1
"8375",37,"Nonmatching","Self","Top",667,0.667,1
"8376",37,"Nonmatching","Self","Top",584,0.584,1
"8377",37,"Nonmatching","Self","Top",717,0.717,1
"8378",37,"Nonmatching","Self","Top",850,0.85,1
"8379",37,"Nonmatching","Self","Top",751,0.751,1
"8380",37,"Nonmatching","Self","Top",1250,1.25,1
"8381",37,"Nonmatching","Self","Top",684,0.684,1
"8382",37,"Nonmatching","Self","Top",700,0.7,1
"8383",37,"Nonmatching","Self","Top",767,0.767,1
"8384",37,"Nonmatching","Self","Top",683,0.683,1
"8385",37,"Nonmatching","Partner","Bottom",800,0.8,1
"8386",37,"Nonmatching","Partner","Bottom",933,0.933,1
"8387",37,"Nonmatching","Partner","Bottom",683,0.683,1
"8388",37,"Nonmatching","Partner","Bottom",633,0.633,1
"8389",37,"Nonmatching","Partner","Bottom",400,0.4,0
"8390",37,"Nonmatching","Partner","Bottom",750,0.75,1
"8391",37,"Nonmatching","Partner","Bottom",683,0.683,0
"8392",37,"Nonmatching","Partner","Bottom",584,0.584,1
"8393",37,"Nonmatching","Partner","Bottom",767,0.767,1
"8394",37,"Nonmatching","Partner","Bottom",617,0.617,1
"8395",37,"Nonmatching","Partner","Bottom",417,0.417,0
"8396",37,"Nonmatching","Partner","Bottom",750,0.75,1
"8397",37,"Nonmatching","Partner","Bottom",650,0.65,1
"8398",37,"Nonmatching","Partner","Bottom",600,0.6,0
"8399",37,"Nonmatching","Partner","Bottom",650,0.65,1
"8400",37,"Nonmatching","Partner","Bottom",667,0.667,1
"8401",37,"Nonmatching","Partner","Bottom",817,0.817,1
"8402",37,"Nonmatching","Partner","Bottom",883,0.883,0
"8403",37,"Nonmatching","Partner","Bottom",667,0.667,1
"8404",37,"Nonmatching","Partner","Bottom",633,0.633,1
"8405",37,"Nonmatching","Partner","Top",650,0.65,0
"8406",37,"Nonmatching","Partner","Top",967,0.967,1
"8407",37,"Nonmatching","Partner","Top",467,0.467,0
"8408",37,"Nonmatching","Partner","Top",883,0.883,1
"8409",37,"Nonmatching","Partner","Top",417,0.417,0
"8410",37,"Nonmatching","Partner","Top",583,0.583,1
"8411",37,"Nonmatching","Partner","Top",884,0.884,1
"8412",37,"Nonmatching","Partner","Top",633,0.633,1
"8413",37,"Nonmatching","Partner","Top",467,0.467,0
"8414",37,"Nonmatching","Partner","Top",801,0.801,1
"8415",37,"Nonmatching","Partner","Top",450,0.45,1
"8416",37,"Nonmatching","Partner","Top",1017,1.017,1
"8417",37,"Nonmatching","Partner","Top",717,0.717,1
"8418",37,"Nonmatching","Partner","Top",734,0.734,1
"8419",37,"Nonmatching","Partner","Top",650,0.65,1
"8420",37,"Nonmatching","Partner","Top",900,0.9,1
"8421",37,"Nonmatching","Partner","Top",750,0.75,1
"8422",37,"Nonmatching","Partner","Top",867,0.867,1
"8423",37,"Nonmatching","Partner","Top",1150,1.15,1
"8424",37,"Nonmatching","Partner","Top",600,0.6,1
"8425",37,"Nonmatching","Stranger","Bottom",850,0.85,1
"8426",37,"Nonmatching","Stranger","Bottom",734,0.734,1
"8427",37,"Nonmatching","Stranger","Bottom",734,0.734,1
"8428",37,"Nonmatching","Stranger","Bottom",567,0.567,1
"8429",37,"Nonmatching","Stranger","Bottom",783,0.783,0
"8430",37,"Nonmatching","Stranger","Bottom",534,0.534,1
"8431",37,"Nonmatching","Stranger","Bottom",417,0.417,0
"8432",37,"Nonmatching","Stranger","Bottom",667,0.667,1
"8433",37,"Nonmatching","Stranger","Bottom",751,0.751,1
"8434",37,"Nonmatching","Stranger","Bottom",950,0.95,1
"8435",37,"Nonmatching","Stranger","Bottom",1167,1.167,1
"8436",37,"Nonmatching","Stranger","Bottom",634,0.634,1
"8437",37,"Nonmatching","Stranger","Bottom",850,0.85,1
"8438",37,"Nonmatching","Stranger","Bottom",700,0.7,1
"8439",37,"Nonmatching","Stranger","Bottom",667,0.667,0
"8440",37,"Nonmatching","Stranger","Bottom",733,0.733,1
"8441",37,"Nonmatching","Stranger","Bottom",750,0.75,1
"8442",37,"Nonmatching","Stranger","Bottom",584,0.584,0
"8443",37,"Nonmatching","Stranger","Bottom",750,0.75,1
"8444",37,"Nonmatching","Stranger","Bottom",833,0.833,1
"8445",37,"Nonmatching","Stranger","Top",283,0.283,0
"8446",37,"Nonmatching","Stranger","Top",850,0.85,1
"8447",37,"Nonmatching","Stranger","Top",650,0.65,0
"8448",37,"Nonmatching","Stranger","Top",917,0.917,1
"8449",37,"Nonmatching","Stranger","Top",767,0.767,1
"8450",37,"Nonmatching","Stranger","Top",817,0.817,1
"8451",37,"Nonmatching","Stranger","Top",567,0.567,1
"8452",37,"Nonmatching","Stranger","Top",800,0.8,0
"8453",37,"Nonmatching","Stranger","Top",567,0.567,1
"8454",37,"Nonmatching","Stranger","Top",750,0.75,0
"8455",37,"Nonmatching","Stranger","Top",600,0.6,1
"8456",37,"Nonmatching","Stranger","Top",750,0.75,1
"8457",37,"Nonmatching","Stranger","Top",883,0.883,1
"8458",37,"Nonmatching","Stranger","Top",700,0.7,1
"8459",37,"Nonmatching","Stranger","Top",700,0.7,1
"8460",37,"Nonmatching","Stranger","Top",733,0.733,1
