"","Subject","Identity","Matching","Mood","Arouse","Valence","Session","RT_ms","RT_sec","ACC"
"1486",19,"Self","Nonmatching","depression",4,3,"S3",672,0.672,1
"1487",19,"Self","Nonmatching","depression",4,3,"S3",556,0.556,1
"1488",19,"Self","Nonmatching","depression",4,3,"S3",628,0.628,1
"1489",19,"Self","Nonmatching","depression",4,3,"S3",613,0.613,1
"1490",19,"Self","Nonmatching","depression",4,3,"S3",546,0.546,1
"1491",19,"Self","Nonmatching","depression",4,3,"S3",514,0.514,1
"1492",19,"Self","Nonmatching","depression",4,3,"S3",583,0.583,1
"1493",19,"Self","Nonmatching","depression",4,3,"S3",571,0.571,1
"1494",19,"Self","Nonmatching","depression",4,3,"S3",624,0.624,1
"1495",19,"Self","Nonmatching","depression",4,3,"S3",427,0.427,1
"1496",19,"Self","Nonmatching","depression",4,3,"S3",480,0.48,1
"1497",19,"Self","Nonmatching","depression",4,3,"S3",784,0.784,1
"1498",19,"Self","Nonmatching","depression",4,3,"S3",657,0.657,1
"1499",19,"Self","Nonmatching","depression",4,3,"S3",939,0.939,1
"1500",19,"Self","Nonmatching","depression",4,3,"S3",436,0.436,1
"1501",19,"Self","Nonmatching","depression",4,3,"S3",504,0.504,1
"1502",19,"Self","Nonmatching","depression",4,3,"S3",597,0.597,1
"1503",19,"Self","Nonmatching","depression",4,3,"S3",477,0.477,1
"1504",19,"Self","Nonmatching","depression",4,3,"S3",669,0.669,1
"1505",19,"Self","Nonmatching","happy",6,5,"S4",444,0.444,1
"1506",19,"Self","Nonmatching","happy",6,5,"S4",490,0.49,1
"1507",19,"Self","Nonmatching","happy",6,5,"S4",503,0.503,1
"1508",19,"Self","Nonmatching","happy",6,5,"S4",520,0.52,1
"1509",19,"Self","Nonmatching","happy",6,5,"S4",470,0.47,1
"1510",19,"Self","Nonmatching","happy",6,5,"S4",471,0.471,1
"1511",19,"Self","Nonmatching","happy",6,5,"S4",516,0.516,1
"1512",19,"Self","Nonmatching","happy",6,5,"S4",438,0.438,0
"1513",19,"Self","Nonmatching","happy",6,5,"S4",434,0.434,1
"1514",19,"Self","Nonmatching","happy",6,5,"S4",354,0.354,1
"1515",19,"Self","Nonmatching","happy",6,5,"S4",404,0.404,0
"1516",19,"Self","Nonmatching","happy",6,5,"S4",312,0.312,0
"1517",19,"Self","Nonmatching","happy",6,5,"S4",417,0.417,0
"1518",19,"Self","Nonmatching","happy",6,5,"S4",479,0.479,1
"1519",19,"Self","Nonmatching","happy",6,5,"S4",773,0.773,1
"1520",19,"Self","Nonmatching","happy",6,5,"S4",440,0.44,1
"1521",19,"Self","Nonmatching","happy",6,5,"S4",555,0.555,1
"1522",19,"Self","Nonmatching","happy",6,5,"S4",544,0.544,1
"1523",19,"Self","Nonmatching","happy",6,5,"S4",314,0.314,0
"1524",19,"Self","Nonmatching","happy",6,5,"S4",382,0.382,1
"1525",19,"Self","Nonmatching","happy",6,5,"S4",350,0.35,1
"1526",19,"Self","Nonmatching","happy",6,5,"S4",570,0.57,1
"1527",19,"Self","Nonmatching","happy",6,5,"S4",516,0.516,1
"1528",19,"Self","Nonmatching","happy",6,5,"S4",454,0.454,1
"1529",19,"Stranger","Nonmatching","anxious",7,4,"S1",404,0.404,1
"1530",19,"Stranger","Nonmatching","anxious",7,4,"S1",458,0.458,0
"1531",19,"Stranger","Nonmatching","anxious",7,4,"S1",640,0.64,0
"1532",19,"Stranger","Nonmatching","anxious",7,4,"S1",552,0.552,1
"1533",19,"Stranger","Nonmatching","anxious",7,4,"S1",422,0.422,1
"1534",19,"Stranger","Nonmatching","anxious",7,4,"S1",598,0.598,1
"1535",19,"Stranger","Nonmatching","anxious",7,4,"S1",553,0.553,1
"1536",19,"Stranger","Nonmatching","anxious",7,4,"S1",520,0.52,1
"1537",19,"Stranger","Nonmatching","anxious",7,4,"S1",471,0.471,1
"1538",19,"Stranger","Nonmatching","anxious",7,4,"S1",576,0.576,1
"1539",19,"Stranger","Nonmatching","anxious",7,4,"S1",617,0.617,1
"1540",19,"Stranger","Nonmatching","anxious",7,4,"S1",532,0.532,1
"1541",19,"Stranger","Nonmatching","anxious",7,4,"S1",433,0.433,0
"1542",19,"Stranger","Nonmatching","anxious",7,4,"S1",401,0.401,1
"1543",19,"Stranger","Nonmatching","anxious",7,4,"S1",596,0.596,1
"1544",19,"Stranger","Nonmatching","anxious",7,4,"S1",691,0.691,1
"1545",19,"Stranger","Nonmatching","anxious",7,4,"S1",596,0.596,1
"1546",19,"Stranger","Nonmatching","anxious",7,4,"S1",542,0.542,1
"1547",19,"Stranger","Nonmatching","anxious",7,4,"S1",306,0.306,0
"1548",19,"Stranger","Nonmatching","anxious",7,4,"S1",464,0.464,1
"1549",19,"Stranger","Nonmatching","anxious",7,4,"S1",627,0.627,0
"1550",19,"Stranger","Nonmatching","anxious",7,4,"S1",696,0.696,1
"1551",19,"Stranger","Nonmatching","anxious",7,4,"S1",515,0.515,1
"1552",19,"Stranger","Nonmatching","anxious",7,4,"S1",428,0.428,1
"1553",19,"Stranger","Nonmatching","serenity",3,7,"S2",564,0.564,1
"1554",19,"Stranger","Nonmatching","serenity",3,7,"S2",481,0.481,1
"1555",19,"Stranger","Nonmatching","serenity",3,7,"S2",601,0.601,0
"1556",19,"Stranger","Nonmatching","serenity",3,7,"S2",515,0.515,1
"1557",19,"Stranger","Nonmatching","serenity",3,7,"S2",584,0.584,1
"1558",19,"Stranger","Nonmatching","serenity",3,7,"S2",556,0.556,1
"1559",19,"Stranger","Nonmatching","serenity",3,7,"S2",529,0.529,1
"1560",19,"Stranger","Nonmatching","serenity",3,7,"S2",655,0.655,0
"1561",19,"Stranger","Nonmatching","serenity",3,7,"S2",669,0.669,0
"1562",19,"Stranger","Nonmatching","serenity",3,7,"S2",586,0.586,1
"1563",19,"Stranger","Nonmatching","serenity",3,7,"S2",851,0.851,1
"1564",19,"Stranger","Nonmatching","serenity",3,7,"S2",622,0.622,0
"1565",19,"Stranger","Nonmatching","serenity",3,7,"S2",518,0.518,1
"1566",19,"Stranger","Nonmatching","serenity",3,7,"S2",454,0.454,1
"1567",19,"Stranger","Nonmatching","serenity",3,7,"S2",517,0.517,1
"1568",19,"Stranger","Nonmatching","serenity",3,7,"S2",453,0.453,1
"1569",19,"Stranger","Nonmatching","serenity",3,7,"S2",428,0.428,1
"1570",19,"Stranger","Nonmatching","serenity",3,7,"S2",989,0.989,1
"1571",19,"Stranger","Nonmatching","serenity",3,7,"S2",790,0.79,0
"1572",19,"Stranger","Nonmatching","serenity",3,7,"S2",638,0.638,1
"1573",19,"Stranger","Nonmatching","serenity",3,7,"S2",557,0.557,1
"1574",19,"Stranger","Nonmatching","serenity",3,7,"S2",472,0.472,1
"1575",19,"Stranger","Nonmatching","serenity",3,7,"S2",798,0.798,1
"1576",19,"Stranger","Nonmatching","depression",4,3,"S3",935,0.935,1
"1577",19,"Stranger","Nonmatching","depression",4,3,"S3",969,0.969,1
"1578",19,"Stranger","Nonmatching","depression",4,3,"S3",510,0.51,1
"1579",19,"Stranger","Nonmatching","depression",4,3,"S3",726,0.726,1
"1580",19,"Stranger","Nonmatching","depression",4,3,"S3",495,0.495,1
"1581",19,"Stranger","Nonmatching","depression",4,3,"S3",453,0.453,1
"1582",19,"Stranger","Nonmatching","depression",4,3,"S3",800,0.8,1
"1583",19,"Stranger","Nonmatching","depression",4,3,"S3",892,0.892,1
"1584",19,"Stranger","Nonmatching","depression",4,3,"S3",561,0.561,1
"1585",19,"Stranger","Nonmatching","depression",4,3,"S3",703,0.703,1
"1586",19,"Stranger","Nonmatching","depression",4,3,"S3",593,0.593,1
"1587",19,"Stranger","Nonmatching","depression",4,3,"S3",875,0.875,1
"1588",19,"Stranger","Nonmatching","depression",4,3,"S3",633,0.633,0
"1589",19,"Stranger","Nonmatching","depression",4,3,"S3",822,0.822,1
"1590",19,"Stranger","Nonmatching","depression",4,3,"S3",692,0.692,0
"1591",19,"Stranger","Nonmatching","depression",4,3,"S3",746,0.746,0
"1592",19,"Stranger","Nonmatching","depression",4,3,"S3",875,0.875,1
"1593",19,"Stranger","Nonmatching","depression",4,3,"S3",534,0.534,0
"1594",19,"Stranger","Nonmatching","depression",4,3,"S3",649,0.649,1
"1595",19,"Stranger","Nonmatching","depression",4,3,"S3",579,0.579,1
"1596",19,"Stranger","Nonmatching","depression",4,3,"S3",478,0.478,1
"1597",19,"Stranger","Nonmatching","depression",4,3,"S3",541,0.541,1
"1598",19,"Stranger","Nonmatching","happy",6,5,"S4",569,0.569,1
"1599",19,"Stranger","Nonmatching","happy",6,5,"S4",609,0.609,0
"1600",19,"Stranger","Nonmatching","happy",6,5,"S4",487,0.487,1
"1601",19,"Stranger","Nonmatching","happy",6,5,"S4",528,0.528,0
"1602",19,"Stranger","Nonmatching","happy",6,5,"S4",551,0.551,1
"1603",19,"Stranger","Nonmatching","happy",6,5,"S4",572,0.572,1
"1604",19,"Stranger","Nonmatching","happy",6,5,"S4",419,0.419,1
"1605",19,"Stranger","Nonmatching","happy",6,5,"S4",256,0.256,0
"1606",19,"Stranger","Nonmatching","happy",6,5,"S4",617,0.617,1
"1607",19,"Stranger","Nonmatching","happy",6,5,"S4",500,0.5,0
"1608",19,"Stranger","Nonmatching","happy",6,5,"S4",430,0.43,0
"1609",19,"Stranger","Nonmatching","happy",6,5,"S4",517,0.517,1
"1610",19,"Stranger","Nonmatching","happy",6,5,"S4",395,0.395,0
"1611",19,"Stranger","Nonmatching","happy",6,5,"S4",529,0.529,1
"1612",19,"Stranger","Nonmatching","happy",6,5,"S4",540,0.54,0
"1613",19,"Stranger","Nonmatching","happy",6,5,"S4",487,0.487,1
"1614",19,"Stranger","Nonmatching","happy",6,5,"S4",293,0.293,1
"1615",19,"Stranger","Nonmatching","happy",6,5,"S4",547,0.547,1
"1616",19,"Stranger","Nonmatching","happy",6,5,"S4",286,0.286,0
"1617",19,"Stranger","Nonmatching","happy",6,5,"S4",474,0.474,1
"1618",19,"Stranger","Nonmatching","happy",6,5,"S4",578,0.578,1
"1619",19,"Stranger","Nonmatching","happy",6,5,"S4",487,0.487,0
"1620",19,NA,"Nonmatching","anxious",7,4,"S1",636,0.636,1
"1621",19,NA,"Nonmatching","anxious",7,4,"S1",536,0.536,0
"1622",19,NA,"Nonmatching","anxious",7,4,"S1",430,0.43,1
"1623",19,NA,"Nonmatching","anxious",7,4,"S1",905,0.905,1
"1624",19,NA,"Nonmatching","anxious",7,4,"S1",589,0.589,1
"1625",19,NA,"Nonmatching","anxious",7,4,"S1",533,0.533,1
"1626",19,NA,"Nonmatching","anxious",7,4,"S1",457,0.457,1
"1627",19,NA,"Nonmatching","anxious",7,4,"S1",550,0.55,1
"1628",19,NA,"Nonmatching","anxious",7,4,"S1",477,0.477,1
"1629",19,NA,"Nonmatching","anxious",7,4,"S1",459,0.459,1
"1630",19,NA,"Nonmatching","anxious",7,4,"S1",471,0.471,1
"1631",19,NA,"Nonmatching","anxious",7,4,"S1",407,0.407,1
"1632",19,NA,"Nonmatching","anxious",7,4,"S1",596,0.596,1
"1633",19,NA,"Nonmatching","anxious",7,4,"S1",557,0.557,1
"1634",19,NA,"Nonmatching","anxious",7,4,"S1",510,0.51,1
"1635",19,NA,"Nonmatching","anxious",7,4,"S1",538,0.538,1
"1636",19,NA,"Nonmatching","anxious",7,4,"S1",408,0.408,1
"1637",19,NA,"Nonmatching","anxious",7,4,"S1",444,0.444,1
"1638",19,NA,"Nonmatching","anxious",7,4,"S1",478,0.478,1
"1639",19,NA,"Nonmatching","anxious",7,4,"S1",666,0.666,0
"1640",19,NA,"Nonmatching","anxious",7,4,"S1",520,0.52,1
"1641",19,NA,"Nonmatching","anxious",7,4,"S1",915,0.915,0
"1642",19,NA,"Nonmatching","anxious",7,4,"S1",400,0.4,1
"1643",19,NA,"Nonmatching","anxious",7,4,"S1",395,0.395,1
"1644",19,NA,"Nonmatching","serenity",3,7,"S2",555,0.555,1
"1645",19,NA,"Nonmatching","serenity",3,7,"S2",514,0.514,1
"1646",19,NA,"Nonmatching","serenity",3,7,"S2",794,0.794,1
"1647",19,NA,"Nonmatching","serenity",3,7,"S2",553,0.553,1
"1648",19,NA,"Nonmatching","serenity",3,7,"S2",472,0.472,1
"1649",19,NA,"Nonmatching","serenity",3,7,"S2",572,0.572,0
"1650",19,NA,"Nonmatching","serenity",3,7,"S2",557,0.557,1
"1651",19,NA,"Nonmatching","serenity",3,7,"S2",645,0.645,0
"1652",19,NA,"Nonmatching","serenity",3,7,"S2",950,0.95,0
"1653",19,NA,"Nonmatching","serenity",3,7,"S2",785,0.785,1
"1654",19,NA,"Nonmatching","serenity",3,7,"S2",560,0.56,1
"1655",19,NA,"Nonmatching","serenity",3,7,"S2",450,0.45,1
"1656",19,NA,"Nonmatching","serenity",3,7,"S2",488,0.488,1
"1657",19,NA,"Nonmatching","serenity",3,7,"S2",544,0.544,1
"1658",19,NA,"Nonmatching","serenity",3,7,"S2",610,0.61,1
"1659",19,NA,"Nonmatching","serenity",3,7,"S2",626,0.626,1
"1660",19,NA,"Nonmatching","serenity",3,7,"S2",847,0.847,1
"1661",19,NA,"Nonmatching","serenity",3,7,"S2",516,0.516,1
"1662",19,NA,"Nonmatching","serenity",3,7,"S2",534,0.534,1
"1663",19,NA,"Nonmatching","serenity",3,7,"S2",524,0.524,1
"1664",19,NA,"Nonmatching","serenity",3,7,"S2",626,0.626,1
"1665",19,NA,"Nonmatching","serenity",3,7,"S2",606,0.606,1
"1666",19,NA,"Nonmatching","serenity",3,7,"S2",640,0.64,0
"1667",19,NA,"Nonmatching","serenity",3,7,"S2",586,0.586,0
"1668",19,NA,"Nonmatching","depression",4,3,"S3",573,0.573,0
"1669",19,NA,"Nonmatching","depression",4,3,"S3",563,0.563,0
"1670",19,NA,"Nonmatching","depression",4,3,"S3",664,0.664,1
"1671",19,NA,"Nonmatching","depression",4,3,"S3",545,0.545,0
"1672",19,NA,"Nonmatching","depression",4,3,"S3",503,0.503,1
"1673",19,NA,"Nonmatching","depression",4,3,"S3",561,0.561,1
"1674",19,NA,"Nonmatching","depression",4,3,"S3",375,0.375,1
"1675",19,NA,"Nonmatching","depression",4,3,"S3",624,0.624,1
"1676",19,NA,"Nonmatching","depression",4,3,"S3",346,0.346,1
"1677",19,NA,"Nonmatching","depression",4,3,"S3",504,0.504,1
"1678",19,NA,"Nonmatching","depression",4,3,"S3",466,0.466,1
"1679",19,NA,"Nonmatching","depression",4,3,"S3",701,0.701,1
"1680",19,NA,"Nonmatching","depression",4,3,"S3",605,0.605,1
"1681",19,NA,"Nonmatching","depression",4,3,"S3",674,0.674,1
"1682",19,NA,"Nonmatching","depression",4,3,"S3",494,0.494,1
"1683",19,NA,"Nonmatching","depression",4,3,"S3",571,0.571,1
"1684",19,NA,"Nonmatching","depression",4,3,"S3",484,0.484,1
"1685",19,NA,"Nonmatching","depression",4,3,"S3",515,0.515,0
"1686",19,NA,"Nonmatching","depression",4,3,"S3",813,0.813,1
"1687",19,NA,"Nonmatching","depression",4,3,"S3",561,0.561,1
"1688",19,NA,"Nonmatching","depression",4,3,"S3",422,0.422,1
"1689",19,NA,"Nonmatching","depression",4,3,"S3",348,0.348,1
"1690",19,NA,"Nonmatching","depression",4,3,"S3",420,0.42,1
"1691",19,NA,"Nonmatching","depression",4,3,"S3",582,0.582,0
"1692",19,NA,"Nonmatching","happy",6,5,"S4",274,0.274,0
"1693",19,NA,"Nonmatching","happy",6,5,"S4",455,0.455,1
"1694",19,NA,"Nonmatching","happy",6,5,"S4",482,0.482,1
"1695",19,NA,"Nonmatching","happy",6,5,"S4",561,0.561,1
"1696",19,NA,"Nonmatching","happy",6,5,"S4",518,0.518,1
"1697",19,NA,"Nonmatching","happy",6,5,"S4",564,0.564,1
"1698",19,NA,"Nonmatching","happy",6,5,"S4",383,0.383,0
"1699",19,NA,"Nonmatching","happy",6,5,"S4",219,0.219,1
"1700",19,NA,"Nonmatching","happy",6,5,"S4",587,0.587,1
"1701",19,NA,"Nonmatching","happy",6,5,"S4",479,0.479,1
"1702",19,NA,"Nonmatching","happy",6,5,"S4",496,0.496,1
"1703",19,NA,"Nonmatching","happy",6,5,"S4",463,0.463,1
"1704",19,NA,"Nonmatching","happy",6,5,"S4",754,0.754,1
"1705",19,NA,"Nonmatching","happy",6,5,"S4",402,0.402,0
"1706",19,NA,"Nonmatching","happy",6,5,"S4",517,0.517,1
"1707",19,NA,"Nonmatching","happy",6,5,"S4",308,0.308,0
"1708",19,NA,"Nonmatching","happy",6,5,"S4",505,0.505,1
"1709",19,NA,"Nonmatching","happy",6,5,"S4",441,0.441,1
"1710",19,NA,"Nonmatching","happy",6,5,"S4",400,0.4,1
"1711",19,NA,"Nonmatching","happy",6,5,"S4",602,0.602,1
"1712",19,NA,"Nonmatching","happy",6,5,"S4",492,0.492,1
"1713",19,NA,"Nonmatching","happy",6,5,"S4",463,0.463,1
"1714",19,NA,"Nonmatching","happy",6,5,"S4",243,0.243,1
"1715",19,NA,"Nonmatching","happy",6,5,"S4",403,0.403,0
"1716",20,"Self","Matching","happy",7,7,"S1",448,0.448,1
"1717",20,"Self","Matching","happy",7,7,"S1",519,0.519,1
"1718",20,"Self","Matching","happy",7,7,"S1",497,0.497,1
"1719",20,"Self","Matching","happy",7,7,"S1",561,0.561,1
"1720",20,"Self","Matching","happy",7,7,"S1",541,0.541,1
"1721",20,"Self","Matching","happy",7,7,"S1",542,0.542,1
"1722",20,"Self","Matching","happy",7,7,"S1",634,0.634,1
"1723",20,"Self","Matching","happy",7,7,"S1",597,0.597,1
"1724",20,"Self","Matching","happy",7,7,"S1",443,0.443,1
"1725",20,"Self","Matching","happy",7,7,"S1",488,0.488,1
"1726",20,"Self","Matching","happy",7,7,"S1",561,0.561,1
"1727",20,"Self","Matching","happy",7,7,"S1",590,0.59,1
"1728",20,"Self","Matching","happy",7,7,"S1",493,0.493,1
"1729",20,"Self","Matching","happy",7,7,"S1",485,0.485,1
"1730",20,"Self","Matching","happy",7,7,"S1",620,0.62,1
"1731",20,"Self","Matching","happy",7,7,"S1",465,0.465,1
"1732",20,"Self","Matching","happy",7,7,"S1",454,0.454,1
"1733",20,"Self","Matching","happy",7,7,"S1",570,0.57,1
"1734",20,"Self","Matching","happy",7,7,"S1",562,0.562,1
"1735",20,"Self","Matching","happy",7,7,"S1",488,0.488,1
"1736",20,"Self","Matching","happy",7,7,"S1",586,0.586,1
"1737",20,"Self","Matching","happy",7,7,"S1",627,0.627,1
"1738",20,"Self","Matching","happy",7,7,"S1",496,0.496,1
"1739",20,"Self","Matching","happy",7,7,"S1",480,0.48,1
"1740",20,"Self","Matching","anxious",5,5,"S2",547,0.547,1
"1741",20,"Self","Matching","anxious",5,5,"S2",576,0.576,1
"1742",20,"Self","Matching","anxious",5,5,"S2",855,0.855,1
"1743",20,"Self","Matching","anxious",5,5,"S2",565,0.565,1
"1744",20,"Self","Matching","anxious",5,5,"S2",518,0.518,1
"1745",20,"Self","Matching","anxious",5,5,"S2",467,0.467,1
"1746",20,"Self","Matching","anxious",5,5,"S2",458,0.458,1
"1747",20,"Self","Matching","anxious",5,5,"S2",616,0.616,0
"1748",20,"Self","Matching","anxious",5,5,"S2",524,0.524,1
"1749",20,"Self","Matching","anxious",5,5,"S2",474,0.474,1
"1750",20,"Self","Matching","anxious",5,5,"S2",494,0.494,1
"1751",20,"Self","Matching","anxious",5,5,"S2",587,0.587,1
"1752",20,"Self","Matching","anxious",5,5,"S2",660,0.66,1
"1753",20,"Self","Matching","anxious",5,5,"S2",490,0.49,1
"1754",20,"Self","Matching","anxious",5,5,"S2",538,0.538,1
"1755",20,"Self","Matching","anxious",5,5,"S2",425,0.425,1
"1756",20,"Self","Matching","anxious",5,5,"S2",477,0.477,1
"1757",20,"Self","Matching","anxious",5,5,"S2",627,0.627,1
"1758",20,"Self","Matching","anxious",5,5,"S2",484,0.484,1
"1759",20,"Self","Matching","anxious",5,5,"S2",567,0.567,1
"1760",20,"Self","Matching","anxious",5,5,"S2",591,0.591,1
"1761",20,"Self","Matching","anxious",5,5,"S2",524,0.524,1
"1762",20,"Self","Matching","anxious",5,5,"S2",459,0.459,1
"1763",20,"Self","Matching","anxious",5,5,"S2",517,0.517,1
"1764",20,"Self","Matching","serenity",4,7,"S3",601,0.601,1
"1765",20,"Self","Matching","serenity",4,7,"S3",607,0.607,1
"1766",20,"Self","Matching","serenity",4,7,"S3",560,0.56,1
"1767",20,"Self","Matching","serenity",4,7,"S3",461,0.461,1
"1768",20,"Self","Matching","serenity",4,7,"S3",591,0.591,1
"1769",20,"Self","Matching","serenity",4,7,"S3",567,0.567,1
"1770",20,"Self","Matching","serenity",4,7,"S3",465,0.465,1
"1771",20,"Self","Matching","serenity",4,7,"S3",493,0.493,1
"1772",20,"Self","Matching","serenity",4,7,"S3",520,0.52,1
"1773",20,"Self","Matching","serenity",4,7,"S3",574,0.574,1
"1774",20,"Self","Matching","serenity",4,7,"S3",507,0.507,1
"1775",20,"Self","Matching","serenity",4,7,"S3",705,0.705,1
"1776",20,"Self","Matching","serenity",4,7,"S3",454,0.454,1
"1777",20,"Self","Matching","serenity",4,7,"S3",383,0.383,1
"1778",20,"Self","Matching","serenity",4,7,"S3",804,0.804,1
"1779",20,"Self","Matching","serenity",4,7,"S3",660,0.66,1
"1780",20,"Self","Matching","serenity",4,7,"S3",768,0.768,1
"1781",20,"Self","Matching","serenity",4,7,"S3",466,0.466,1
"1782",20,"Self","Matching","serenity",4,7,"S3",480,0.48,1
"1783",20,"Self","Matching","serenity",4,7,"S3",716,0.716,0
"1784",20,"Self","Matching","serenity",4,7,"S3",713,0.713,0
"1785",20,"Self","Matching","serenity",4,7,"S3",604,0.604,1
"1786",20,"Self","Matching","serenity",4,7,"S3",427,0.427,1
"1787",20,"Self","Matching","depression",2,4,"S4",661,0.661,0
"1788",20,"Self","Matching","depression",2,4,"S4",874,0.874,0
"1789",20,"Self","Matching","depression",2,4,"S4",375,0.375,1
"1790",20,"Self","Matching","depression",2,4,"S4",526,0.526,1
"1791",20,"Self","Matching","depression",2,4,"S4",308,0.308,1
"1792",20,"Self","Matching","depression",2,4,"S4",418,0.418,1
"1793",20,"Self","Matching","depression",2,4,"S4",522,0.522,1
"1794",20,"Self","Matching","depression",2,4,"S4",389,0.389,1
"1795",20,"Self","Matching","depression",2,4,"S4",585,0.585,1
"1796",20,"Self","Matching","depression",2,4,"S4",538,0.538,1
"1797",20,"Self","Matching","depression",2,4,"S4",562,0.562,1
"1798",20,"Self","Matching","depression",2,4,"S4",578,0.578,1
"1799",20,"Self","Matching","depression",2,4,"S4",456,0.456,0
"1800",20,"Self","Matching","depression",2,4,"S4",582,0.582,1
"1801",20,"Self","Matching","depression",2,4,"S4",464,0.464,1
"1802",20,"Self","Matching","depression",2,4,"S4",570,0.57,1
"1803",20,"Self","Matching","depression",2,4,"S4",528,0.528,1
"1804",20,"Self","Matching","depression",2,4,"S4",648,0.648,1
"1805",20,"Self","Matching","depression",2,4,"S4",807,0.807,1
"1806",20,"Self","Matching","depression",2,4,"S4",477,0.477,1
"1807",20,"Self","Matching","depression",2,4,"S4",490,0.49,1
"1808",20,"Self","Matching","depression",2,4,"S4",435,0.435,1
"1809",20,"Self","Matching","depression",2,4,"S4",491,0.491,1
"1810",20,"Self","Matching","depression",2,4,"S4",485,0.485,1
"1811",20,"Stranger","Matching","happy",7,7,"S1",631,0.631,1
"1812",20,"Stranger","Matching","happy",7,7,"S1",668,0.668,1
"1813",20,"Stranger","Matching","happy",7,7,"S1",641,0.641,1
"1814",20,"Stranger","Matching","happy",7,7,"S1",717,0.717,1
"1815",20,"Stranger","Matching","happy",7,7,"S1",580,0.58,1
"1816",20,"Stranger","Matching","happy",7,7,"S1",647,0.647,1
"1817",20,"Stranger","Matching","happy",7,7,"S1",652,0.652,1
"1818",20,"Stranger","Matching","happy",7,7,"S1",539,0.539,0
"1819",20,"Stranger","Matching","happy",7,7,"S1",728,0.728,1
"1820",20,"Stranger","Matching","happy",7,7,"S1",723,0.723,1
"1821",20,"Stranger","Matching","happy",7,7,"S1",766,0.766,0
"1822",20,"Stranger","Matching","happy",7,7,"S1",577,0.577,1
"1823",20,"Stranger","Matching","happy",7,7,"S1",542,0.542,1
"1824",20,"Stranger","Matching","happy",7,7,"S1",504,0.504,1
"1825",20,"Stranger","Matching","happy",7,7,"S1",398,0.398,1
"1826",20,"Stranger","Matching","happy",7,7,"S1",679,0.679,0
"1827",20,"Stranger","Matching","happy",7,7,"S1",656,0.656,1
"1828",20,"Stranger","Matching","happy",7,7,"S1",642,0.642,1
"1829",20,"Stranger","Matching","happy",7,7,"S1",694,0.694,0
"1830",20,"Stranger","Matching","happy",7,7,"S1",681,0.681,1
