"Subject","Block","Trial","Trial_type","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
154,5,2,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,662,0.662,1
154,5,3,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,714,0.714,1
154,5,4,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,684,0.684,1
154,5,5,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,941,0.941,1
154,5,6,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,510,0.51,1
154,5,7,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,787,0.787,1
154,5,8,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,818,0.818,1
154,5,9,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,938,0.938,1
154,5,10,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,518,0.518,1
154,5,11,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,634,0.634,1
154,5,12,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,727,0.727,1
154,5,13,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,713,0.713,1
154,5,14,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,482,0.482,1
154,5,15,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,443,0.443,1
154,5,16,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,496,0.496,1
154,5,17,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,589,0.589,1
154,5,18,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,540,0.54,0
154,5,19,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,565,0.565,1
154,5,20,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,636,0.636,1
154,5,21,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,746,0.746,1
154,5,22,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,667,0.667,1
154,5,23,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,742,0.742,1
154,5,24,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,703,0.703,1
154,5,25,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,617,0.617,1
154,5,26,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,742,0.742,1
154,5,27,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,795,0.795,1
154,5,28,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,725,0.725,1
154,5,29,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,518,0.518,1
154,5,30,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,718,0.718,1
154,5,31,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,644,0.644,1
154,5,32,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,772,0.772,0
154,5,33,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,418,0.418,1
154,5,34,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,751,0.751,1
154,5,35,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,617,0.617,1
154,5,36,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,1029,1.029,1
154,5,37,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,534,0.534,1
154,5,38,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,598,0.598,1
154,5,39,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,713,0.713,1
154,5,40,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,607,0.607,1
154,5,41,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,650,0.65,1
154,5,42,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,461,0.461,1
154,5,43,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,404,0.404,1
154,5,44,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,457,0.457,1
154,5,45,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,596,0.596,1
154,5,46,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,431,0.431,1
154,5,47,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,767,0.767,1
154,5,48,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,597,0.597,1
154,5,49,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,824,0.824,1
154,5,50,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,558,0.558,1
154,5,51,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,580,0.58,1
154,5,52,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,646,0.646,1
154,5,53,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,629,0.629,1
154,5,54,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,560,0.56,1
154,5,55,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,543,0.543,1
154,5,56,"ExpList",19,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,474,0.474,1
154,5,57,"ExpList",19,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",5,491,0.491,1
154,5,58,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,991,0.991,1
154,5,59,"ExpList",19,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,932,0.932,1
154,5,60,"ExpList",19,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,580,0.58,1
155,1,1,"TrainList1",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",NA,0,0,0
155,1,2,"TrainList1",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",1,801,0.801,0
155,1,3,"TrainList1",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",NA,0,0,0
155,1,4,"TrainList1",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,809,0.809,1
155,1,5,"TrainList1",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,802,0.802,1
155,1,6,"TrainList1",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,434,0.434,0
155,1,7,"TrainList1",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,741,0.741,1
155,1,8,"TrainList1",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,705,0.705,1
155,1,9,"TrainList1",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,675,0.675,1
155,1,10,"TrainList1",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,483,0.483,1
155,1,11,"TrainList1",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,864,0.864,1
155,1,12,"TrainList1",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,629,0.629,1
155,1,13,"TrainList1",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,810,0.81,0
155,1,14,"TrainList1",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,607,0.607,1
155,1,15,"TrainList1",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,592,0.592,1
155,1,16,"TrainList1",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,640,0.64,1
155,1,17,"TrainList1",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,614,0.614,1
155,1,18,"TrainList1",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,626,0.626,1
155,1,19,"TrainList1",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,690,0.69,1
155,1,20,"TrainList1",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,700,0.7,1
155,1,21,"TrainList1",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,447,0.447,1
155,1,22,"TrainList1",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,466,0.466,1
155,1,23,"TrainList1",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,827,0.827,1
155,1,24,"TrainList1",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,576,0.576,1
155,2,1,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,452,0.452,1
155,2,2,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,571,0.571,1
155,2,3,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,619,0.619,1
155,2,4,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,589,0.589,1
155,2,5,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,856,0.856,1
155,2,6,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,657,0.657,1
155,2,7,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,670,0.67,1
155,2,8,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,362,0.362,1
155,2,9,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,735,0.735,1
155,2,10,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,817,0.817,0
155,2,11,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,971,0.971,1
155,2,12,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,930,0.93,1
155,2,13,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,745,0.745,1
155,2,14,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,896,0.896,1
155,2,15,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,431,0.431,1
155,2,16,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,606,0.606,1
155,2,17,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,729,0.729,1
155,2,18,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,525,0.525,1
155,2,19,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,537,0.537,1
155,2,20,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,618,0.618,1
155,2,21,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,893,0.893,1
155,2,22,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,546,0.546,1
155,2,23,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,1020,1.02,1
155,2,24,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,704,0.704,1
155,2,25,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,791,0.791,1
155,2,26,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,502,0.502,1
155,2,27,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,567,0.567,1
155,2,28,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,524,0.524,1
155,2,29,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,443,0.443,1
155,2,30,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,744,0.744,1
155,2,31,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,592,0.592,1
155,2,32,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,398,0.398,1
155,2,33,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,792,0.792,1
155,2,34,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,615,0.615,1
155,2,35,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,669,0.669,1
155,2,36,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,473,0.473,1
155,2,37,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,549,0.549,1
155,2,38,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,569,0.569,1
155,2,39,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,720,0.72,1
155,2,40,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,562,0.562,1
155,2,41,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,591,0.591,1
155,2,42,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,503,0.503,1
155,2,43,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,769,0.769,1
155,2,44,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,522,0.522,1
155,2,45,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",5,714,0.714,0
155,2,46,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,522,0.522,1
155,2,47,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,655,0.655,1
155,2,48,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,652,0.652,1
155,2,49,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,986,0.986,1
155,2,50,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,541,0.541,1
155,2,51,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,497,0.497,1
155,2,52,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,560,0.56,1
155,2,53,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,599,0.599,1
155,2,54,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,454,0.454,1
155,2,55,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,678,0.678,1
155,2,56,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,790,0.79,1
155,2,57,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,604,0.604,0
155,2,58,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,1024,1.024,1
155,2,59,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,469,0.469,1
155,2,60,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,624,0.624,1
155,3,1,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",NA,0,0,0
155,3,2,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",1,517,0.517,0
155,3,3,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,1042,1.042,1
155,3,4,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,504,0.504,1
155,3,5,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,878,0.878,1
155,3,6,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,868,0.868,1
155,3,7,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,446,0.446,1
155,3,8,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,1240,1.24,1
155,3,9,"ExpList",23,"Frau","rechts","circle.png","Fremder","Matching","Stranger","Stranger","Stranger",5,634,0.634,1
155,3,10,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,576,0.576,1
155,3,11,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,386,0.386,1
155,3,12,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,571,0.571,1
155,3,13,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,829,0.829,1
155,3,14,"ExpList",23,"Frau","rechts","circle.png","Ich","Nonmatching","Stranger","Stranger","Stranger",1,586,0.586,1
155,3,15,"ExpList",23,"Frau","rechts","triangle.png","Ich","Matching","Self","Self","Self",5,507,0.507,1
155,3,16,"ExpList",23,"Frau","rechts","triangle.png","Fremder","Nonmatching","Self","Self","Self",1,550,0.55,1
