"","Subject","Trial","Matching","Face","Label","Response","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"4622",73,14,"Nonmatching","m35","Stranger","left","Stranger","Other","Stranger","Stranger",1072.8,1.0728,0
"4623",73,15,"Nonmatching","f27","Stranger","left","Stranger","User","Self","Self",1657.3,1.6573,1
"4624",73,16,"Matching","f15","Me","right","Me","Other","Stranger","Stranger",1796.1,1.7961,0
"4625",73,17,"Matching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",2024.2,2.0242,1
"4626",73,18,"Matching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",1437.3,1.4373,1
"4627",73,19,"Nonmatching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",2748.6,2.7486,1
"4628",73,20,"Nonmatching","m35","Me","left","Me","Other","Stranger","Stranger",2028.8,2.0288,1
"4629",73,21,"Nonmatching","f4","Stranger","left","Stranger","User","Self","Self",1514.5,1.5145,1
"4630",73,22,"Matching","m38","Stranger","left","Stranger","User","Self","Self",2513.2,2.5132,1
"4631",73,23,"Matching","f27","Stranger","left","Stranger","User","Self","Self",1001.1,1.0011,1
"4632",73,24,"Nonmatching","m34","Me","right","Me","Other","Stranger","Stranger",1062.9,1.0629,0
"4633",73,25,"Nonmatching","f27","Me","right","Me","User","Self","Self",1522.3,1.5223,1
"4634",73,26,"Matching","m35","Me","left","Me","Other","Stranger","Stranger",1438.3,1.4383,1
"4635",73,27,"Matching","m38","Me","left","Me","User","Self","Self",1592.4,1.5924,0
"4636",73,28,"Matching","m35","Stranger","right","Stranger","Other","Stranger","Stranger",1449.1,1.4491,1
"4637",73,29,"Nonmatching","m33","Stranger","right","Stranger","User","Self","Self",822.9,0.8229,0
"4638",73,30,"Matching","m33","Stranger","left","Stranger","User","Self","Self",1899.1,1.8991,1
"4639",73,31,"Matching","f18","Stranger","left","Stranger","Other","Stranger","Stranger",2620,2.62,0
"4640",73,32,"Nonmatching","f27","Stranger","left","Stranger","User","Self","Self",632.4,0.6324,1
"4641",73,33,"Nonmatching","f18","Stranger","left","Stranger","Other","Stranger","Stranger",2629.4,2.6294,0
"4642",73,34,"Matching","f27","Me","right","Me","User","Self","Self",1471.9,1.4719,1
"4643",73,35,"Nonmatching","m38","Stranger","right","Stranger","User","Self","Self",1566.7,1.5667,0
"4644",73,36,"Matching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",1643.7,1.6437,1
"4645",73,37,"Nonmatching","m35","Me","right","Me","Other","Stranger","Stranger",4858.3,4.8583,0
"4646",73,38,"Matching","f18","Stranger","left","Stranger","Other","Stranger","Stranger",3518.3,3.5183,0
"4647",73,39,"Nonmatching","m33","Stranger","right","Stranger","User","Self","Self",1121,1.121,0
"4648",73,40,"Matching","m33","Me","right","Me","User","Self","Self",1233.2,1.2332,1
"4649",73,41,"Nonmatching","m38","Me","left","Me","User","Self","Self",1528.2,1.5282,0
"4650",73,42,"Nonmatching","f27","Me","right","Me","User","Self","Self",1261.6,1.2616,1
"4651",73,43,"Nonmatching","m33","Me","right","Me","User","Self","Self",4411.4,4.4114,1
"4652",73,44,"Nonmatching","m34","Me","left","Me","Other","Stranger","Stranger",1107.3,1.1073,1
"4653",73,45,"Matching","f4","Me","right","Me","User","Self","Self",2454,2.454,1
"4654",73,46,"Matching","m33","Stranger","left","Stranger","User","Self","Self",1218.5,1.2185,1
"4655",73,47,"Matching","f18","Me","right","Me","Other","Stranger","Stranger",1452.1,1.4521,0
"4656",73,48,"Matching","f4","Me","right","Me","User","Self","Self",900.3,0.9003,1
"4657",73,49,"Matching","f4","Stranger","left","Stranger","User","Self","Self",868.7,0.8687,1
"4658",73,50,"Matching","f15","Me","left","Me","Other","Stranger","Stranger",1947.4,1.9474,1
"4659",73,51,"Matching","m35","Stranger","right","Stranger","Other","Stranger","Stranger",2458.8,2.4588,1
"4660",73,52,"Nonmatching","m35","Stranger","right","Stranger","Other","Stranger","Stranger",1095.1,1.0951,1
"4661",73,53,"Nonmatching","f18","Me","left","Me","Other","Stranger","Stranger",1561.8,1.5618,1
"4662",73,54,"Matching","m34","Me","left","Me","Other","Stranger","Stranger",1527.8,1.5278,1
"4663",73,55,"Matching","m35","Me","left","Me","Other","Stranger","Stranger",4587,4.587,1
"4664",73,56,"Nonmatching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",1091.3,1.0913,1
"4665",73,57,"Nonmatching","f15","Stranger","right","Stranger","Other","Stranger","Stranger",2382.3,2.3823,1
"4666",73,58,"Nonmatching","f18","Me","left","Me","Other","Stranger","Stranger",1050.8,1.0508,1
"4667",73,59,"Matching","m38","Me","right","Me","User","Self","Self",1186.2,1.1862,1
"4668",73,60,"Nonmatching","m34","Stranger","right","Stranger","Other","Stranger","Stranger",1246.6,1.2466,1
"4669",73,61,"Nonmatching","m38","Me","right","Me","User","Self","Self",1084.6,1.0846,1
"4670",73,62,"Nonmatching","f4","Me","right","Me","User","Self","Self",1013.4,1.0134,1
"4671",73,63,"Nonmatching","f18","Stranger","right","Stranger","Other","Stranger","Stranger",1195.8,1.1958,1
"4672",73,64,"Nonmatching","f4","Me","right","Me","User","Self","Self",838.6,0.8386,1
"4673",74,1,"Matching","m38","Me","right","Me","Other","Stranger","Stranger",3060.7,3.0607,0
"4674",74,2,"Nonmatching","m34","Stranger","left","Stranger","User","Self","Self",1966,1.966,1
"4675",74,3,"Matching","m35","Me","right","Me","User","Self","Self",2218.5,2.2185,1
"4676",74,4,"Matching","f15","Me","right","Me","User","Self","Self",771.8,0.7718,1
"4677",74,5,"Matching","f4","Me","left","Me","Other","Stranger","Stranger",1441.3,1.4413,1
"4678",74,6,"Nonmatching","f18","Stranger","right","Stranger","User","Self","Self",1584.7,1.5847,0
"4679",74,7,"Matching","m34","Stranger","left","Stranger","User","Self","Self",2265.1,2.2651,1
"4680",74,8,"Nonmatching","f27","Stranger","left","Stranger","Other","Stranger","Stranger",3290.5,3.2905,0
"4681",74,9,"Nonmatching","f18","Me","right","Me","User","Self","Self",1360.2,1.3602,1
"4682",74,10,"Nonmatching","m34","Me","right","Me","User","Self","Self",2455.5,2.4555,1
"4683",74,11,"Matching","f4","Me","right","Me","Other","Stranger","Stranger",1174.5,1.1745,0
"4684",74,12,"Nonmatching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",2729.5,2.7295,1
"4685",74,13,"Matching","f27","Me","left","Me","Other","Stranger","Stranger",703.5,0.7035,1
"4686",74,14,"Nonmatching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",1363.2,1.3632,1
"4687",74,15,"Nonmatching","m38","Me","right","Me","Other","Stranger","Stranger",1606.6,1.6066,0
"4688",74,16,"Nonmatching","f4","Me","right","Me","Other","Stranger","Stranger",1879.7,1.8797,0
"4689",74,17,"Matching","m33","Me","left","Me","Other","Stranger","Stranger",2931.6,2.9316,1
"4690",74,18,"Nonmatching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",3957.5,3.9575,1
"4691",74,19,"Matching","m34","Me","left","Me","User","Self","Self",1506,1.506,0
"4692",74,20,"Nonmatching","m38","Stranger","left","Stranger","Other","Stranger","Stranger",1589.9,1.5899,0
"4693",74,21,"Matching","f27","Me","right","Me","Other","Stranger","Stranger",1176.1,1.1761,0
"4694",74,22,"Nonmatching","m35","Stranger","left","Stranger","User","Self","Self",1618.7,1.6187,1
"4695",74,23,"Nonmatching","m38","Me","right","Me","Other","Stranger","Stranger",972.0999999,0.9720999999,0
"4696",74,24,"Matching","f18","Me","right","Me","User","Self","Self",1352.2,1.3522,1
"4697",74,25,"Nonmatching","f27","Me","left","Me","Other","Stranger","Stranger",558.8999999,0.5588999999,1
"4698",74,26,"Matching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",1457.4,1.4574,1
"4699",74,27,"Matching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",1722,1.722,1
"4700",74,28,"Matching","m35","Stranger","left","Stranger","User","Self","Self",1779,1.779,1
"4701",74,29,"Matching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",1157.4,1.1574,1
"4702",74,30,"Matching","f15","Me","right","Me","User","Self","Self",1688.6,1.6886,1
"4703",74,31,"Nonmatching","m33","Me","left","Me","Other","Stranger","Stranger",1408.1,1.4081,1
"4704",74,32,"Matching","f18","Me","right","Me","User","Self","Self",1183.7,1.1837,1
"4705",74,33,"Nonmatching","f15","Stranger","left","Stranger","User","Self","Self",1104.3,1.1043,1
"4706",74,34,"Matching","m35","Stranger","left","Stranger","User","Self","Self",1234.4,1.2344,1
"4707",74,35,"Matching","f15","Stranger","left","Stranger","User","Self","Self",1073.9,1.0739,1
"4708",74,36,"Matching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",2020.6,2.0206,1
"4709",74,37,"Nonmatching","f15","Me","right","Me","User","Self","Self",1543,1.543,1
"4710",74,38,"Nonmatching","m33","Me","left","Me","Other","Stranger","Stranger",1348,1.348,1
"4711",74,39,"Nonmatching","f27","Me","right","Me","Other","Stranger","Stranger",1613.6,1.6136,0
"4712",74,40,"Matching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",1130.9,1.1309,1
"4713",74,41,"Matching","f18","Stranger","left","Stranger","User","Self","Self",1928.4,1.9284,1
"4714",74,42,"Matching","m38","Me","left","Me","Other","Stranger","Stranger",1116.9,1.1169,1
"4715",74,43,"Nonmatching","f18","Me","right","Me","User","Self","Self",969.9000001,0.9699000001,1
"4716",74,44,"Nonmatching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",1152.3,1.1523,1
"4717",74,45,"Matching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",2092.5,2.0925,1
"4718",74,46,"Nonmatching","m34","Stranger","left","Stranger","User","Self","Self",1266,1.266,1
"4719",74,47,"Matching","m34","Stranger","right","Stranger","User","Self","Self",1624.6,1.6246,0
"4720",74,48,"Nonmatching","m34","Me","right","Me","User","Self","Self",1657.1,1.6571,1
"4721",74,49,"Matching","m34","Me","right","Me","User","Self","Self",1595.4,1.5954,1
"4722",74,50,"Matching","m35","Me","right","Me","User","Self","Self",1094.6,1.0946,1
"4723",74,51,"Nonmatching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",1063,1.063,1
"4724",74,52,"Matching","f18","Stranger","left","Stranger","User","Self","Self",1017.5,1.0175,1
"4725",74,53,"Nonmatching","f15","Stranger","left","Stranger","User","Self","Self",1902.3,1.9023,1
"4726",74,54,"Nonmatching","m35","Me","right","Me","User","Self","Self",1457.8,1.4578,1
"4727",74,55,"Nonmatching","f15","Me","right","Me","User","Self","Self",1210.7,1.2107,1
"4728",74,56,"Nonmatching","m35","Me","right","Me","User","Self","Self",1030.4,1.0304,1
"4729",74,57,"Matching","f15","Stranger","left","Stranger","User","Self","Self",705.6000001,0.7056000001,1
"4730",74,58,"Nonmatching","f4","Me","right","Me","Other","Stranger","Stranger",1317.7,1.3177,0
"4731",74,59,"Nonmatching","f18","Stranger","left","Stranger","User","Self","Self",1115.2,1.1152,1
"4732",74,60,"Nonmatching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",959.4000001,0.9594000001,1
"4733",74,61,"Matching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",1130.6,1.1306,1
"4734",74,62,"Matching","m33","Me","left","Me","Other","Stranger","Stranger",519.7,0.5197,1
"4735",74,63,"Matching","f27","Stranger","left","Stranger","Other","Stranger","Stranger",681.3000002,0.6813000002,0
"4736",74,64,"Nonmatching","m35","Stranger","left","Stranger","User","Self","Self",1583.5,1.5835,1
"4737",75,1,"Matching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",2020.7,2.0207,1
"4738",75,2,"Nonmatching","m34","Me","left","Me","User","Self","Self",1927.2,1.9272,0
"4739",75,3,"Nonmatching","f18","Me","right","Me","User","Self","Self",1075,1.075,1
"4740",75,4,"Matching","f18","Me","right","Me","User","Self","Self",1106.9,1.1069,1
"4741",75,5,"Nonmatching","f15","Stranger","left","Stranger","User","Self","Self",2001.8,2.0018,1
"4742",75,6,"Matching","f18","Stranger","left","Stranger","User","Self","Self",1091.4,1.0914,1
"4743",75,7,"Matching","f18","Stranger","left","Stranger","User","Self","Self",917.4000001,0.9174000001,1
"4744",75,8,"Matching","f27","Me","left","Me","Other","Stranger","Stranger",3836.1,3.8361,1
"4745",75,9,"Nonmatching","m35","Stranger","left","Stranger","User","Self","Self",3821.1,3.8211,1
"4746",75,10,"Nonmatching","f18","Stranger","left","Stranger","User","Self","Self",998.5999999,0.9985999999,1
"4747",75,11,"Nonmatching","m35","Me","right","Me","User","Self","Self",3681.5,3.6815,1
"4748",75,12,"Matching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",2898.5,2.8985,1
"4749",75,13,"Nonmatching","m35","Stranger","left","Stranger","User","Self","Self",1036.9,1.0369,1
"4750",75,14,"Matching","m38","Me","left","Me","Other","Stranger","Stranger",4208.9,4.2089,1
"4751",75,15,"Nonmatching","f15","Stranger","left","Stranger","User","Self","Self",1168.2,1.1682,1
"4752",75,16,"Matching","m34","Me","right","Me","User","Self","Self",1817.4,1.8174,1
"4753",75,17,"Matching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",2227.4,2.2274,1
"4754",75,18,"Matching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",2004.7,2.0047,1
"4755",75,19,"Matching","m35","Stranger","left","Stranger","User","Self","Self",2022.4,2.0224,1
"4756",75,20,"Nonmatching","f4","Me","left","Me","Other","Stranger","Stranger",3252.7,3.2527,1
"4757",75,21,"Nonmatching","f18","Stranger","left","Stranger","User","Self","Self",877.5999999,0.8775999999,1
"4758",75,22,"Nonmatching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",2774,2.774,1
"4759",75,23,"Nonmatching","m34","Me","right","Me","User","Self","Self",3083.4,3.0834,1
"4760",75,24,"Matching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",2008.9,2.0089,1
"4761",75,25,"Matching","m35","Me","right","Me","User","Self","Self",1527.5,1.5275,1
"4762",75,26,"Nonmatching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",2229.4,2.2294,1
"4763",75,27,"Nonmatching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",1889.1,1.8891,1
"4764",75,28,"Nonmatching","f27","Me","left","Me","Other","Stranger","Stranger",1483.3,1.4833,1
"4765",75,29,"Nonmatching","m33","Me","left","Me","Other","Stranger","Stranger",2771.8,2.7718,1
"4766",75,30,"Matching","m34","Me","right","Me","User","Self","Self",2617.3,2.6173,1
"4767",75,31,"Nonmatching","m38","Me","left","Me","Other","Stranger","Stranger",3161.8,3.1618,1
"4768",75,32,"Matching","m38","Stranger","right","Stranger","Other","Stranger","Stranger",1332.7,1.3327,1
"4769",75,33,"Matching","m34","Stranger","left","Stranger","User","Self","Self",2295.5,2.2955,1
"4770",75,34,"Nonmatching","m34","Stranger","left","Stranger","User","Self","Self",2178.7,2.1787,1
"4771",75,35,"Nonmatching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",1279.7,1.2797,1
"4772",75,36,"Matching","f15","Me","right","Me","User","Self","Self",1162.1,1.1621,1
"4773",75,37,"Matching","m35","Me","right","Me","User","Self","Self",883,0.883,1
"4774",75,38,"Matching","f4","Me","left","Me","Other","Stranger","Stranger",1185.7,1.1857,1
"4775",75,39,"Nonmatching","m38","Me","left","Me","Other","Stranger","Stranger",2259.9,2.2599,1
"4776",75,40,"Matching","m35","Stranger","left","Stranger","User","Self","Self",909.0999999,0.9090999999,1
"4777",75,41,"Nonmatching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",1489.2,1.4892,1
"4778",75,42,"Nonmatching","m34","Stranger","left","Stranger","User","Self","Self",1945.3,1.9453,1
"4779",75,43,"Matching","f27","Stranger","right","Stranger","Other","Stranger","Stranger",1571.6,1.5716,1
"4780",75,44,"Matching","m33","Me","left","Me","Other","Stranger","Stranger",2009.5,2.0095,1
"4781",75,45,"Nonmatching","f15","Me","right","Me","User","Self","Self",897.3999996,0.8973999996,1
"4782",75,46,"Nonmatching","f18","Me","right","Me","User","Self","Self",922.2999997,0.9222999997,1
"4783",75,47,"Nonmatching","f15","Me","right","Me","User","Self","Self",1309.1,1.3091,1
"4784",75,48,"Matching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",2583.7,2.5837,1
"4785",75,49,"Nonmatching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",1605.9,1.6059,1
"4786",75,50,"Nonmatching","m33","Me","left","Me","Other","Stranger","Stranger",1093.2,1.0932,1
"4787",75,51,"Matching","m34","Stranger","right","Stranger","User","Self","Self",1752.3,1.7523,0
"4788",75,52,"Matching","f4","Me","left","Me","Other","Stranger","Stranger",1211.9,1.2119,1
"4789",75,53,"Matching","m38","Me","right","Me","Other","Stranger","Stranger",875.8000002,0.8758000002,0
"4790",75,54,"Nonmatching","m33","Stranger","right","Stranger","Other","Stranger","Stranger",1317.9,1.3179,1
"4791",75,55,"Matching","f18","Me","right","Me","User","Self","Self",815.5999999,0.8155999999,1
"4792",75,56,"Nonmatching","f4","Stranger","right","Stranger","Other","Stranger","Stranger",1826,1.826,1
"4793",75,57,"Matching","m33","Me","left","Me","Other","Stranger","Stranger",939.3000002,0.9393000002,1
"4794",75,58,"Nonmatching","f4","Me","left","Me","Other","Stranger","Stranger",1015,1.015,1
"4795",75,59,"Matching","f15","Stranger","left","Stranger","User","Self","Self",856.6999998,0.8566999998,1
"4796",75,60,"Matching","f27","Me","left","Me","Other","Stranger","Stranger",819.5,0.8195,1
"4797",75,61,"Nonmatching","m35","Me","right","Me","User","Self","Self",848.3000002,0.8483000002,1
"4798",75,62,"Matching","f15","Stranger","left","Stranger","User","Self","Self",899.3000002,0.8993000002,1
"4799",75,63,"Matching","f15","Me","right","Me","User","Self","Self",503.3000002,0.5033000002,1
"4800",75,64,"Nonmatching","f27","Me","left","Me","Other","Stranger","Stranger",869.5999999,0.8695999999,1
"4801",76,1,"Nonmatching","m35","Stranger","left","Stranger","User","Self","Self",13876.6,13.8766,1
"4802",76,2,"Nonmatching","f27","Stranger","left","Stranger","Other","Stranger","Stranger",2405.1,2.4051,0
