"Subject","Cohens_d_RT","deta_RT","Cohens_d_ACC","deta_ACC","Matching","Condition"
36,0.149931816964291,18.9797149122808,-0.171182448740914,-0.0513157894736842,"Nonmatching","Self-Stranger"
37,-0.524128641834979,-57.3681970884659,0.132556376504657,0.0311310190369541,"Matching","Self-Stranger"
37,0.185871891037975,21.1875,0.218464417774864,0.0833333333333334,"Nonmatching","Self-Stranger"
38,-0.773958642663814,-97.154043945769,0.448465492669169,0.152875175315568,"Matching","Self-Stranger"
38,-0.114115584820913,-16.1761775362319,-0.413617112986676,-0.156702898550725,"Nonmatching","Self-Stranger"
39,-0.260398883909887,-27.2508771929826,0.355296603438952,0.122222222222222,"Matching","Self-Stranger"
39,-0.00598048453971086,-0.669188596491267,-0.0369657443510232,-0.0116228070175439,"Nonmatching","Self-Stranger"
40,-0.739971447298387,-94.9708831702308,-0.186502235116346,-0.0513471064395312,"Matching","Self-Stranger"
40,0.119493007412912,15.6313405797101,-0.0493359585124511,-0.0149456521739131,"Nonmatching","Self-Stranger"
1001,NA,NA,NA,NA,"Matching","Self-Stranger"
1001,0.00580571090840167,0.964285714285779,NA,0,"Nonmatching","Self-Stranger"
1002,NA,NA,NA,NA,"Matching","Self-Stranger"
1002,-0.134041310496085,-41.1651785714286,-0.348473123792266,-0.09375,"Nonmatching","Self-Stranger"
1003,NA,NA,NA,NA,"Matching","Self-Stranger"
1003,-0.104219457168088,-22.1071428571429,-0.142270125546938,-0.0133928571428571,"Nonmatching","Self-Stranger"
1004,NA,NA,NA,NA,"Matching","Self-Stranger"
1004,0.0572486298886973,16.1428571428571,0.0818933987898439,0.00892857142857151,"Nonmatching","Self-Stranger"
1005,NA,NA,NA,NA,"Matching","Self-Stranger"
1005,-0.403757158567866,-72.1160714285714,NA,0,"Nonmatching","Self-Stranger"
1006,NA,NA,NA,NA,"Matching","Self-Stranger"
1006,-0.320674069458571,-77.9642857142857,-0.20258001671362,-0.0267857142857143,"Nonmatching","Self-Stranger"
1007,NA,NA,NA,NA,"Matching","Self-Stranger"
1007,-0.295940590585964,-37.8973214285714,0.142270125546939,0.0133928571428572,"Nonmatching","Self-Stranger"
1008,NA,NA,NA,NA,"Matching","Self-Stranger"
1008,-0.557619002660657,-223.25,0.165914051627559,0.0267857142857142,"Nonmatching","Self-Stranger"
1009,NA,NA,NA,NA,"Matching","Self-Stranger"
1009,0.111280719141682,19.7455357142857,-0.0817705262438959,-0.0044642857142857,"Nonmatching","Self-Stranger"
1101,NA,NA,NA,NA,"Matching","Self-Stranger"
1101,-0.111697167399268,-30.545918367347,-0.152175719181151,-0.0153061224489796,"Nonmatching","Self-Stranger"
1102,NA,NA,NA,NA,"Matching","Self-Stranger"
1102,-0.138218205063304,-26.09375,-0.20258001671362,-0.0267857142857143,"Nonmatching","Self-Stranger"
1103,NA,NA,NA,NA,"Matching","Self-Stranger"
1103,0.00520567685307353,1.41964285714278,-0.277495385185887,-0.0491071428571429,"Nonmatching","Self-Stranger"
1104,NA,NA,NA,NA,"Matching","Self-Stranger"
1104,-0.225945224288152,-63.4955357142858,0.0821396952821674,0.00892857142857151,"Nonmatching","Self-Stranger"
1105,NA,NA,NA,NA,"Matching","Self-Stranger"
1105,-0.12905856815276,-59.6339285714286,0.0524021745533674,0.0089285714285714,"Nonmatching","Self-Stranger"
1106,NA,NA,NA,NA,"Matching","Self-Stranger"
1106,-0.0186364357250524,-2.71428571428572,-0.142270125546938,-0.0133928571428571,"Nonmatching","Self-Stranger"
1107,NA,NA,NA,NA,"Matching","Self-Stranger"
1107,-0.323227367999157,-102.598214285714,-0.0261950578007606,-0.0044642857142857,"Nonmatching","Self-Stranger"
1108,NA,NA,NA,NA,"Matching","Self-Stranger"
1108,-0.0590740861247195,-19.9330357142857,-0.0924051156002687,-0.0178571428571428,"Nonmatching","Self-Stranger"
1109,NA,NA,NA,NA,"Matching","Self-Stranger"
1109,-0.0123015440899058,-1.78571428571428,NA,0,"Nonmatching","Self-Stranger"
17,-1.32691906570784,-101.995614035088,0.414229567334083,0.1375,"Matching","Self-Familiar"
17,0.156846216115894,14.46875,0.130410132739325,0.0416666666666666,"Nonmatching","Self-Familiar"
18,-0.508115007557427,-61.6770833333334,-0.0412526000813391,-0.0104166666666666,"Matching","Self-Familiar"
18,0.102863445314531,14.5864035087719,-0.241679841123825,-0.0853070175438597,"Nonmatching","Self-Familiar"
19,-0.414310980387921,-49.1052631578947,0.502791869296068,0.168421052631579,"Matching","Self-Familiar"
19,0.162245193629306,21.0208333333333,0.111393754057627,0.0416666666666666,"Nonmatching","Self-Familiar"
20,-0.259030801488969,-28.3052631578947,0.0802221989110077,0.0210526315789474,"Matching","Self-Familiar"
20,0.667756100306237,88.7360582306832,-0.256330405519138,-0.073124300111982,"Nonmatching","Self-Familiar"
21,-0.728837480958919,-94.9021739130435,0.464040263319203,0.143115942028986,"Matching","Self-Familiar"
21,0.0345201270748732,3.73157894736846,-0.12588931930605,-0.0433114035087719,"Nonmatching","Self-Familiar"
22,-0.610740816143746,-65.1789473684211,0.350349592229651,0.0736842105263158,"Matching","Self-Familiar"
22,0.477551048004097,59.9708846584546,-0.118380330386332,-0.0208286674132139,"Nonmatching","Self-Familiar"
23,0.193360982469238,20.1171052631579,0.0911763036630229,0.0203947368421052,"Matching","Self-Familiar"
23,-0.0578894633867243,-6.07368421052638,0.245582525726803,0.0842105263157895,"Nonmatching","Self-Familiar"
24,-0.205433397350898,-25.1540570175438,-0.0960893976936699,-0.0214912280701754,"Matching","Self-Familiar"
24,0.0316291126245339,3.50944298350464,0.163822866596545,0.0355008367200574,"Nonmatching","Self-Familiar"
25,-0.229348269020625,-32.4132427843803,0.0411103812833566,0.0130164119977363,"Matching","Self-Familiar"
25,0.343200431798032,47.7582417582418,0.241199330431588,0.076923076923077,"Nonmatching","Self-Familiar"
26,-0.213678421700615,-29.5332586786114,0.150944296307428,0.0545352743561031,"Matching","Self-Familiar"
26,0.128953684727563,18.7896057347671,-0.177049142686629,-0.0587813620071684,"Nonmatching","Self-Familiar"
27,-0.584131399029925,-59.0911184210526,0.450966721589235,0.158662280701754,"Matching","Self-Familiar"
27,0.188780327105162,22.4757169287697,0.166443115033373,0.0703052728954672,"Nonmatching","Self-Familiar"
28,-0.80768265150384,-88.0000000000001,0.424174778156649,0.135416666666667,"Matching","Self-Familiar"
28,-0.283565463457304,-38.2916666666666,-0.303404455415361,-0.0833333333333334,"Nonmatching","Self-Familiar"
29,-0.785835680867562,-92.4576612903226,0.17343279453334,0.0567876344086021,"Matching","Self-Familiar"
29,-0.0917766622253552,-11.4412677304964,0.00833921562409499,0.00288120567375894,"Nonmatching","Self-Familiar"
30,-0.109912325974031,-15.8049272116461,0.0927732775460308,0.0304591265397536,"Matching","Self-Familiar"
30,0.222674197327805,32.0995169082125,0.158256377900112,0.072463768115942,"Nonmatching","Self-Familiar"
31,-0.596518949212404,-66.4583333333333,0.150396301879559,0.0416666666666666,"Matching","Self-Familiar"
31,-0.0719760523991151,-8.46774916013442,0.236672136680234,0.0863381858902575,"Nonmatching","Self-Familiar"
32,-0.576058845507082,-84.154438405797,0.370345263838473,0.0991847826086957,"Matching","Self-Familiar"
32,-0.0361225241143473,-4.79782608695655,0.11519650255557,0.0386727688787185,"Nonmatching","Self-Familiar"
33,-0.546687814218017,-72.2160904255319,0.153011478904348,0.0325797872340425,"Matching","Self-Familiar"
33,0.39567246792142,48.1797429078015,-0.00718373009212481,-0.00221631205673767,"Nonmatching","Self-Familiar"
34,-1.33771749224822,-137.84375,0.409715135364312,0.09375,"Matching","Self-Familiar"
34,0.154601125999016,17.4783991228071,-0.0690575059540746,-0.0221491228070175,"Nonmatching","Self-Familiar"
35,-0.177551037304695,-17.6526315789474,0.570501136622464,0.189473684210526,"Matching","Self-Familiar"
35,0.227521051334219,27.9118871415355,0.213922116202216,0.0915818686401481,"Nonmatching","Self-Familiar"
36,-0.487680210474174,-51.8191489361702,0.601088641181415,0.170212765957447,"Matching","Self-Familiar"
36,-0.0796784139113435,-10.2097587719298,-0.211747586926278,-0.0618421052631579,"Nonmatching","Self-Familiar"
37,-0.658311102054744,-81.1105915361235,0.350666543062599,0.100303951367781,"Matching","Self-Familiar"
37,-0.0727032144162544,-9.10824275362313,-0.0145940855394612,-0.00498188405797095,"Nonmatching","Self-Familiar"
38,-0.633281619448886,-78.9354838709677,0.218345069201759,0.064516129032258,"Matching","Self-Familiar"
38,0.166755490167229,23.143961352657,0.181748109005275,0.0835748792270531,"Nonmatching","Self-Familiar"
39,-0.32712534277297,-35.9561403508773,0.0947383259700486,0.0274853801169591,"Matching","Self-Familiar"
39,0.00111669947726543,0.130235162373992,0.313673032600696,0.118253079507279,"Nonmatching","Self-Familiar"
40,-1.10438631899902,-141.909213098729,0.0878466412479443,0.0288367546432062,"Matching","Self-Familiar"
40,-0.095959686484763,-12.2859981299673,0.0938173868978473,0.031089294062646,"Nonmatching","Self-Familiar"
1,-0.62128610799616,-86.5733333333334,0.418213822300656,0.1725,"Matching","Self-Familiar"
1,0.127782582493057,16.7326530612245,0.0642622054491098,0.0232653061224489,"Nonmatching","Self-Familiar"
2,-0.872308853078735,-88.02,0.266364836726517,0.08,"Matching","Self-Familiar"
2,-0.0400406346383302,-4.29891304347825,0.0145321822750737,0.00452898550724645,"Nonmatching","Self-Familiar"
3,-0.645048405969256,-89.3210034013605,0.614105599862338,0.187925170068027,"Matching","Self-Familiar"
3,0.0521367054417673,8.63829787234044,0,0,"Nonmatching","Self-Familiar"
5,-0.925180860505846,-100.085,0.946778274890564,0.334166666666667,"Matching","Self-Familiar"
5,-0.30569351471419,-38.9,-0.345404614656618,-0.14,"Nonmatching","Self-Familiar"
6,-0.796019558240341,-112.069166666667,0.946778274890564,0.334166666666667,"Matching","Self-Familiar"
6,0.0424483788097676,5.61311333043852,-0.172141375215909,-0.0716456795484152,"Nonmatching","Self-Familiar"
7,-0.957085503055567,-101.740942028986,0.78669321257148,0.284420289855073,"Matching","Self-Familiar"
7,0.528182886017583,55.874149659864,0.154959615679975,0.0429421768707483,"Nonmatching","Self-Familiar"
8,-0.672347227645256,-109.607142857143,0.647338874970149,0.166666666666667,"Matching","Self-Familiar"
8,0.316364124295719,43.9616724738676,-0.593068126620901,-0.221254355400697,"Nonmatching","Self-Familiar"
9,-1.07026703851097,-132.46981292517,0.470567929347118,0.146683673469388,"Matching","Self-Familiar"
9,0.0816723736308499,12.7568027210884,-0.207103073104194,-0.0871598639455783,"Nonmatching","Self-Familiar"
10,-0.6002070761983,-84.2933333333334,0.418213822300656,0.1725,"Matching","Self-Familiar"
10,0.120618145120268,15.8281632653061,0.0642622054491098,0.0232653061224489,"Nonmatching","Self-Familiar"
11,-0.992039031118537,-87.7914285714286,0.403753814930023,0.102448979591837,"Matching","Self-Familiar"
11,0.180559517407751,20.12,-0.116263671795236,-0.02,"Nonmatching","Self-Familiar"
12,-0.880105819014799,-88.2199999999999,0.266364836726517,0.08,"Matching","Self-Familiar"
12,-0.034029570753994,-3.63768115942037,0.0145321822750737,0.00452898550724645,"Nonmatching","Self-Familiar"
13,-1.58116034260389,-188.82170212766,0.728361673741759,0.23531914893617,"Matching","Self-Familiar"
13,0.163282581055142,18.5799999999999,0.203133350030803,0.04,"Nonmatching","Self-Familiar"
14,-1.26274041458364,-122.564489795918,0.413644618748222,0.123265306122449,"Matching","Self-Familiar"
14,0.00152959685280308,0.200000000000045,-0.448998886412873,-0.12,"Nonmatching","Self-Familiar"
15,-0.747308161837573,-98.3311748381129,0.547965623017432,0.210915818686401,"Matching","Self-Familiar"
15,-0.0260886900173373,-3.68439716312059,0.0127880811072973,0.00576241134751765,"Nonmatching","Self-Familiar"
16,-1.45363250620536,-221.063829787234,1.02664553644116,0.405585106382979,"Matching","Self-Familiar"
16,0.178003184998826,26.6608333333334,0.207544692568464,0.0658333333333334,"Nonmatching","Self-Familiar"
17,0.049849880300217,8.74382978723395,0.403702084165113,0.136170212765957,"Matching","Self-Familiar"
17,0.368556172262531,58.6534954407294,-0.111989927986026,-0.0508033000434216,"Nonmatching","Self-Familiar"
18,-1.35944056359556,-179.984680851064,0.699669487624884,0.259148936170213,"Matching","Self-Familiar"
18,0.252414138241913,36.0102127659575,-0.208456749251776,-0.0736170212765958,"Nonmatching","Self-Familiar"
19,-0.950658348141337,-100.452898550725,0.78669321257148,0.284420289855073,"Matching","Self-Familiar"
19,0.528745288785506,55.9455782312925,0.154959615679975,0.0429421768707483,"Nonmatching","Self-Familiar"
20,-0.682716314585256,-111.392857142857,0.647338874970149,0.166666666666667,"Matching","Self-Familiar"
20,0.314574942071133,43.4692218350756,-0.593068126620901,-0.221254355400697,"Nonmatching","Self-Familiar"
21,-1.01970999714971,-89.6730612244897,0.403753814930023,0.102448979591837,"Matching","Self-Familiar"
21,0.180593749836529,19.9200000000001,-0.116263671795236,-0.02,"Nonmatching","Self-Familiar"
22,-1.34923759948803,-180.265531914894,0.699669487624884,0.259148936170213,"Matching","Self-Familiar"
22,0.254298707209382,36.4059574468085,-0.208456749251776,-0.0736170212765958,"Nonmatching","Self-Familiar"
23,-0.598371200578839,-84.0066666666666,0.418213822300656,0.1725,"Matching","Self-Familiar"
23,0.119809008136299,15.765306122449,0.0642622054491098,0.0232653061224489,"Nonmatching","Self-Familiar"
24,-0.87507195528368,-87.86,0.266364836726517,0.08,"Matching","Self-Familiar"
24,-0.0343595107190288,-3.679347826087,0.0145321822750737,0.00452898550724645,"Nonmatching","Self-Familiar"
25,-0.946787643952446,-99.4257246376812,0.78669321257148,0.284420289855073,"Matching","Self-Familiar"
25,0.528884145759942,56.0170068027211,0.154959615679975,0.0429421768707483,"Nonmatching","Self-Familiar"
26,-0.671497778164673,-109.294642857143,0.647338874970149,0.166666666666667,"Matching","Self-Familiar"
26,0.31796782244546,44.191056910569,-0.593068126620901,-0.221254355400697,"Nonmatching","Self-Familiar"
1,NA,NA,NA,NA,"Matching","Self-Mother"
1,NA,NA,NA,NA,"Nonmatching","Self-Mother"
2,NA,NA,NA,NA,"Matching","Self-Mother"
2,NA,NA,NA,NA,"Nonmatching","Self-Mother"
3,NA,NA,NA,NA,"Matching","Self-Mother"
3,NA,NA,NA,NA,"Nonmatching","Self-Mother"
5,NA,NA,NA,NA,"Matching","Self-Mother"
5,NA,NA,NA,NA,"Nonmatching","Self-Mother"
6,NA,NA,NA,NA,"Matching","Self-Mother"
6,NA,NA,NA,NA,"Nonmatching","Self-Mother"
7,NA,NA,NA,NA,"Matching","Self-Mother"
7,NA,NA,NA,NA,"Nonmatching","Self-Mother"
8,NA,NA,NA,NA,"Matching","Self-Mother"
8,NA,NA,NA,NA,"Nonmatching","Self-Mother"
9,NA,NA,NA,NA,"Matching","Self-Mother"
9,NA,NA,NA,NA,"Nonmatching","Self-Mother"
10,NA,NA,NA,NA,"Matching","Self-Mother"
10,NA,NA,NA,NA,"Nonmatching","Self-Mother"
11,NA,NA,NA,NA,"Matching","Self-Mother"
11,NA,NA,NA,NA,"Nonmatching","Self-Mother"
12,NA,NA,NA,NA,"Matching","Self-Mother"
12,NA,NA,NA,NA,"Nonmatching","Self-Mother"
13,NA,NA,NA,NA,"Matching","Self-Mother"
13,NA,NA,NA,NA,"Nonmatching","Self-Mother"
14,NA,NA,NA,NA,"Matching","Self-Mother"
14,NA,NA,NA,NA,"Nonmatching","Self-Mother"
15,NA,NA,NA,NA,"Matching","Self-Mother"
15,NA,NA,NA,NA,"Nonmatching","Self-Mother"
16,NA,NA,NA,NA,"Matching","Self-Mother"
16,NA,NA,NA,NA,"Nonmatching","Self-Mother"
17,NA,NA,NA,NA,"Matching","Self-Mother"
17,NA,NA,NA,NA,"Nonmatching","Self-Mother"
18,NA,NA,NA,NA,"Matching","Self-Mother"
18,NA,NA,NA,NA,"Nonmatching","Self-Mother"
19,NA,NA,NA,NA,"Matching","Self-Mother"
19,NA,NA,NA,NA,"Nonmatching","Self-Mother"
20,NA,NA,NA,NA,"Matching","Self-Mother"
20,NA,NA,NA,NA,"Nonmatching","Self-Mother"
21,NA,NA,NA,NA,"Matching","Self-Mother"
21,NA,NA,NA,NA,"Nonmatching","Self-Mother"
22,NA,NA,NA,NA,"Matching","Self-Mother"
22,NA,NA,NA,NA,"Nonmatching","Self-Mother"
23,NA,NA,NA,NA,"Matching","Self-Mother"
23,NA,NA,NA,NA,"Nonmatching","Self-Mother"
24,NA,NA,NA,NA,"Matching","Self-Mother"
24,NA,NA,NA,NA,"Nonmatching","Self-Mother"
25,NA,NA,NA,NA,"Matching","Self-Mother"
25,NA,NA,NA,NA,"Nonmatching","Self-Mother"
26,NA,NA,NA,NA,"Matching","Self-Mother"
26,NA,NA,NA,NA,"Nonmatching","Self-Mother"
1,-0.321200010781491,-28.375,-0.298575429032105,-0.0833333333333334,"Matching","Self-Mother"
1,-0.0568430849687229,-6.29166666666669,0.248652281287036,0.0833333333333333,"Nonmatching","Self-Mother"
2,0.314808685159977,56.8333333333334,0,0,"Matching","Self-Mother"
2,0.259128682329179,43.8333333333334,0.220279837368414,0.0833333333333334,"Nonmatching","Self-Mother"
3,-0.250635858300707,-45.875,NA,0,"Matching","Self-Mother"
3,-0.535913191582588,-234.208333333333,0.409237984741568,0.125,"Nonmatching","Self-Mother"
4,-0.927475561443573,-220.958333333333,0,0,"Matching","Self-Mother"
4,-1.23863731415501,-284.416666666667,0.417423554968361,0.0833333333333334,"Nonmatching","Self-Mother"
5,0.189885545403363,72.7916666666666,-0.115772463924991,-0.0416666666666666,"Matching","Self-Mother"
5,0.160781346146429,73.0833333333333,-0.115772463924991,-0.0416666666666666,"Nonmatching","Self-Mother"
6,-0.588917317040633,-410.208333333333,0,0,"Matching","Self-Mother"
6,-0.0580193840837345,-43.5416666666667,0.266435084628484,0.125,"Nonmatching","Self-Mother"
7,-0.473987861945743,-232.833333333333,NA,0,"Matching","Self-Mother"
7,-0.348198120010969,-78.8333333333333,-0.288675134594813,-0.0416666666666666,"Nonmatching","Self-Mother"
8,-0.0546967232982304,-9.58333333333331,-0.0971684502169803,-0.0416666666666666,"Matching","Self-Mother"
8,0.30148768637303,78.125,-0.50979113924206,-0.166666666666667,"Nonmatching","Self-Mother"
9,-0.273830382646638,-63.3333333333333,-0.288675134594813,-0.0416666666666666,"Matching","Self-Mother"
9,0.214980908251949,26.0416666666666,0.288675134594813,0.0416666666666666,"Nonmatching","Self-Mother"
10,-0.408850769854686,-57.6666666666667,0.771666544346346,0.333333333333333,"Matching","Self-Mother"
10,0.0101470120092798,1.5,0.542187495395826,0.208333333333333,"Nonmatching","Self-Mother"
11,0.210501237521567,54.4583333333333,0.351647428511136,0.166666666666667,"Matching","Self-Mother"
11,0.237994555764721,77.2916666666667,0.436924540909379,0.208333333333333,"Nonmatching","Self-Mother"
12,-0.409739003070152,-163.583333333333,-0.288675134594813,-0.0416666666666666,"Matching","Self-Mother"
12,-0.567034169346792,-108.041666666667,NA,0,"Nonmatching","Self-Mother"
13,-1.18517186119526,-172.041666666667,0.888378121226829,0.291666666666667,"Matching","Self-Mother"
13,-1.16353097671118,-157,0.710201355188992,0.208333333333333,"Nonmatching","Self-Mother"
14,-0.0635535532949461,-31.6666666666666,-0.169135936968255,-0.0416666666666667,"Matching","Self-Mother"
14,0.167918335319315,218.291666666667,-0.61913918736689,-0.166666666666667,"Nonmatching","Self-Mother"
15,0.0609991564979296,18.9166666666666,-0.298575429032105,-0.0833333333333334,"Matching","Self-Mother"
15,0.187433044821374,60,0.248652281287036,0.0833333333333333,"Nonmatching","Self-Mother"
16,-0.605693571432596,-197.333333333333,0.169135936968255,0.0416666666666667,"Matching","Self-Mother"
16,-0.0645146124565902,-17.5,0.288675134594813,0.0416666666666666,"Nonmatching","Self-Mother"
17,0.311370104184964,217.583333333333,0.163726988632073,0.0833333333333333,"Matching","Self-Mother"
17,-0.506475868185155,-222.25,0.0817207505381894,0.0416666666666667,"Nonmatching","Self-Mother"
18,-0.136100321534765,-27.0833333333334,0.298575429032105,0.0833333333333334,"Matching","Self-Mother"
18,-0.523880019345309,-138.5,-0.410485284143255,-0.166666666666667,"Nonmatching","Self-Mother"
19,-0.647846016835703,-250.666666666667,0.409237984741568,0.125,"Matching","Self-Mother"
19,-0.210128073378899,-70.625,0.604794247182409,0.208333333333333,"Nonmatching","Self-Mother"
20,-0.305220332881995,-65.2916666666666,NA,0,"Matching","Self-Mother"
20,0.160574064702318,34.5416666666667,0.288675134594813,0.0416666666666666,"Nonmatching","Self-Mother"
21,-0.0240069394810046,-6.83333333333337,0.133838606484339,0.0416666666666666,"Matching","Self-Mother"
21,0.0562893076065174,9.75,0.288675134594813,0.0416666666666666,"Nonmatching","Self-Mother"
22,-0.52299502264026,-32.2916666666667,0.169135936968254,0.0833333333333333,"Matching","Self-Mother"
22,0.279651006963596,178.375,-0.164302480700442,-0.0833333333333334,"Nonmatching","Self-Mother"
23,0.0797819840963443,19.5833333333334,0,0,"Matching","Self-Mother"
23,-0.143150453274073,-20.2083333333334,0,0,"Nonmatching","Self-Mother"
24,0.253448524604659,89.7916666666667,0.298575429032105,0.0833333333333334,"Matching","Self-Mother"
24,-0.016035452688612,-5.66666666666674,0.189276372459268,0.0833333333333333,"Nonmatching","Self-Mother"
25,-0.458438757198099,-298.708333333333,0.409237984741568,0.125,"Matching","Self-Mother"
25,-0.393835061122547,-226.541666666667,0.169135936968255,0.0416666666666667,"Nonmatching","Self-Mother"
26,-0.03850215157653,-17.8333333333334,0.523268118472284,0.125,"Matching","Self-Mother"
26,-0.0891323735771336,-38.0833333333333,0.352279320177129,0.125,"Nonmatching","Self-Mother"
27,-0.0713971976280488,-24.125,0.523268118472284,0.125,"Matching","Self-Mother"
27,-0.148735001552903,-27.3333333333334,0,0,"Nonmatching","Self-Mother"
28,-0.619916400439594,-76.2916666666667,0.288675134594813,0.0416666666666666,"Matching","Self-Mother"
28,-0.905587823060759,-87.0833333333334,-0.61913918736689,-0.166666666666667,"Nonmatching","Self-Mother"
29,-0.00205162461082364,-1.08333333333337,-0.0880896365957629,-0.0416666666666667,"Matching","Self-Mother"
29,-0.384043573375143,-151.125,0.0853680616911704,0.0416666666666666,"Nonmatching","Self-Mother"
30,0.0704794592884244,10.2916666666667,-0.417423554968361,-0.0833333333333334,"Matching","Self-Mother"
30,-0.32271198199829,-67.0833333333334,0.710201355188992,0.208333333333333,"Nonmatching","Self-Mother"
31,-0.39087541414392,-91.3333333333334,0.417423554968361,0.0833333333333334,"Matching","Self-Mother"
31,-0.759004107138815,-65.9583333333334,-0.288675134594813,-0.0416666666666666,"Nonmatching","Self-Mother"
32,0.0248292176053188,17.2083333333333,0.252295732289243,0.125,"Matching","Self-Mother"
32,-0.134303235602654,-138.583333333333,-0.0834847109936722,-0.0416666666666667,"Nonmatching","Self-Mother"
33,0.0219948650033597,3.20833333333331,0.133838606484339,0.0416666666666666,"Matching","Self-Mother"
33,-0.488041567300719,-82.3333333333333,0.115772463924991,0.0416666666666666,"Nonmatching","Self-Mother"
34,-0.415887762875219,-102.5,0.288675134594813,0.0416666666666666,"Matching","Self-Mother"
34,-0.623271824110341,-167.791666666667,-0.288675134594813,-0.0416666666666666,"Nonmatching","Self-Mother"
36,-0.666957489967668,-177.625,-0.133838606484339,-0.0416666666666666,"Matching","Self-Mother"
36,0.174007341342096,55.3333333333333,0,0,"Nonmatching","Self-Mother"
1,NA,NA,NA,NA,"Matching","Self-Acquaintance"
1,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
2,NA,NA,NA,NA,"Matching","Self-Acquaintance"
2,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
3,NA,NA,NA,NA,"Matching","Self-Acquaintance"
3,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
5,NA,NA,NA,NA,"Matching","Self-Acquaintance"
5,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
6,NA,NA,NA,NA,"Matching","Self-Acquaintance"
6,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
7,NA,NA,NA,NA,"Matching","Self-Acquaintance"
7,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
8,NA,NA,NA,NA,"Matching","Self-Acquaintance"
8,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
9,NA,NA,NA,NA,"Matching","Self-Acquaintance"
9,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
10,NA,NA,NA,NA,"Matching","Self-Acquaintance"
10,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
11,NA,NA,NA,NA,"Matching","Self-Acquaintance"
11,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
12,NA,NA,NA,NA,"Matching","Self-Acquaintance"
12,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
13,NA,NA,NA,NA,"Matching","Self-Acquaintance"
13,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
14,NA,NA,NA,NA,"Matching","Self-Acquaintance"
14,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
15,NA,NA,NA,NA,"Matching","Self-Acquaintance"
15,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
16,NA,NA,NA,NA,"Matching","Self-Acquaintance"
16,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
17,NA,NA,NA,NA,"Matching","Self-Acquaintance"
17,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
18,NA,NA,NA,NA,"Matching","Self-Acquaintance"
18,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
19,NA,NA,NA,NA,"Matching","Self-Acquaintance"
19,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
20,NA,NA,NA,NA,"Matching","Self-Acquaintance"
20,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
21,NA,NA,NA,NA,"Matching","Self-Acquaintance"
21,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
22,NA,NA,NA,NA,"Matching","Self-Acquaintance"
22,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
23,NA,NA,NA,NA,"Matching","Self-Acquaintance"
23,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
24,NA,NA,NA,NA,"Matching","Self-Acquaintance"
24,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
25,NA,NA,NA,NA,"Matching","Self-Acquaintance"
25,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
26,NA,NA,NA,NA,"Matching","Self-Acquaintance"
26,NA,NA,NA,NA,"Nonmatching","Self-Acquaintance"
1,-0.349899737960322,-35.3333333333333,0,0,"Matching","Self-Acquaintance"
1,-0.0806289779047218,-8.83333333333337,0.352279320177129,0.125,"Nonmatching","Self-Acquaintance"
2,0.221367073858213,42.375,-0.409237984741568,-0.125,"Matching","Self-Acquaintance"
2,-0.262488256060443,-229.375,0.317611701583012,0.125,"Nonmatching","Self-Acquaintance"
3,-0.192796872304864,-28.5,0.288675134594813,0.0416666666666666,"Matching","Self-Acquaintance"
3,-0.231529508893781,-41.5416666666666,0.169135936968255,0.0416666666666667,"Nonmatching","Self-Acquaintance"
4,-0.625244110405916,-279.25,-0.169135936968255,-0.0416666666666667,"Matching","Self-Acquaintance"
4,-0.994172340164134,-365.166666666667,0.417423554968361,0.0833333333333334,"Nonmatching","Self-Acquaintance"
5,-0.0119729126908289,-5.91666666666663,-0.115772463924991,-0.0416666666666666,"Matching","Self-Acquaintance"
5,-0.165107852172151,-241.75,-0.115772463924991,-0.0416666666666666,"Nonmatching","Self-Acquaintance"
6,-0.667453414004231,-590,0.352279320177129,0.125,"Matching","Self-Acquaintance"
6,-0.116107279974652,-96.5833333333335,0.266435084628484,0.125,"Nonmatching","Self-Acquaintance"
