"Subject","P1Age","P2Age","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","ShapeLoc","Response","RT_ms","RT_sec","ACC"
12,21,24,2,60,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",600.203872,0.600203872,1
12,21,24,2,61,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","num_3",833.518163,0.833518163,0
12,21,24,2,62,"Stranger","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",566.8745,0.5668745,1
12,21,24,2,63,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",583.547871,0.583547871,1
12,21,24,2,64,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","z",533.540785,0.533540785,0
12,21,24,2,65,"Person2","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","num_3",566.865814,0.566865814,0
12,21,24,2,66,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",951.857135,0.951857135,1
12,21,24,2,67,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",450.21696,0.45021696,1
12,21,24,2,68,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","z",633.55022,0.63355022,1
12,21,24,2,69,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",666.839718,0.666839718,1
12,21,24,2,70,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",850.198641,0.850198641,1
12,21,24,2,71,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",666.873671,0.666873671,1
12,21,24,2,72,"Person1","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",716.861807,0.716861807,1
12,21,24,2,73,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","num_3",716.87602,0.71687602,0
12,21,24,2,74,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",533.548286,0.533548286,1
12,21,24,2,75,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",866.872802,0.866872802,1
12,21,24,2,76,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",733.537942,0.733537942,1
12,21,24,2,77,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",666.882356,0.666882356,1
12,21,24,2,78,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","z",833.570276,0.833570276,0
12,21,24,2,79,"Team","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",733.556103,0.733556103,1
12,21,24,2,80,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","z",633.544299,0.633544299,0
12,21,24,3,1,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","z",1016.847081,1.016847081,1
12,21,24,3,2,"Person1","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",583.535238,0.583535238,1
12,21,24,3,3,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",683.472821,0.683472821,1
12,21,24,3,4,"Person1","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","z",783.527263,0.783527263,1
12,21,24,3,5,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",566.876079,0.566876079,1
12,21,24,3,6,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",850.202194,0.850202194,1
12,21,24,3,7,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","z",533.55105,0.53355105,1
12,21,24,3,8,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",650.199904,0.650199904,1
12,21,24,3,9,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",566.880027,0.566880027,1
12,21,24,3,10,"Person1","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",750.28672,0.75028672,1
12,21,24,3,11,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",750.203023,0.750203023,1
12,21,24,3,12,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",600.204267,0.600204267,1
12,21,24,3,13,"StrangerTeam","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","z",750.274876,0.750274876,1
12,21,24,3,14,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",750.203418,0.750203418,1
12,21,24,3,15,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",916.838435,0.916838435,1
12,21,24,3,16,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",600.202688,0.600202688,1
12,21,24,3,17,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",650.207011,0.650207011,1
12,21,24,3,18,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",700.220019,0.700220019,1
12,21,24,3,19,"Person1","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",683.534014,0.683534014,1
12,21,24,3,20,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",850.199825,0.850199825,1
12,21,24,3,21,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",766.870078,0.766870078,1
12,21,24,3,22,"StrangerTeam","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",700.242917,0.700242917,1
12,21,24,3,23,"Person1","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",566.891871,0.566891871,1
12,21,24,3,24,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",600.205846,0.600205846,1
12,21,24,3,25,"Team","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",1000.19266,1.00019266,1
12,21,24,3,26,"Person2","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",816.864531,0.816864531,1
12,21,24,3,27,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",583.561689,0.583561689,1
12,21,24,3,28,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",750.206576,0.750206576,1
12,21,24,3,29,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","num_3",664.996026,0.664996026,0
12,21,24,3,30,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",500.233126,0.500233126,1
12,21,24,3,31,"Team","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",633.509557,0.633509557,1
12,21,24,3,32,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",700.195937,0.700195937,1
12,21,24,3,33,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",816.871243,0.816871243,1
12,21,24,3,34,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",816.928488,0.816928488,1
12,21,24,3,35,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",533.553418,0.533553418,0
12,21,24,3,36,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",783.530816,0.783530816,1
12,21,24,3,37,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",750.208156,0.750208156,1
12,21,24,3,38,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","z",733.584528,0.733584528,1
12,21,24,3,39,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",566.878448,0.566878448,1
12,21,24,3,40,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",750.208156,0.750208156,1
12,21,24,3,41,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",700.203043,0.700203043,1
12,21,24,3,42,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",833.542246,0.833542246,1
12,21,24,3,43,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",516.874914,0.516874914,1
12,21,24,3,44,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","num_3",650.258334,0.650258334,0
12,21,24,3,45,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",783.550161,0.783550161,1
12,21,24,3,46,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",700.200674,0.700200674,1
12,21,24,3,47,"Person2","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",516.886363,0.516886363,0
12,21,24,3,48,"Person2","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","None",NA,NA,3
12,21,24,3,49,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",683.559676,0.683559676,1
12,21,24,3,50,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",566.884765,0.566884765,1
12,21,24,3,51,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",566.877263,0.566877263,1
12,21,24,3,52,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",650.197536,0.650197536,1
12,21,24,3,53,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",700.250418,0.700250418,1
12,21,24,3,54,"Person1","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",633.538377,0.633538377,1
12,21,24,3,55,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",716.89418,0.71689418,1
12,21,24,3,56,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",1266.847377,1.266847377,1
12,21,24,3,57,"Person1","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","z",814.794622,0.814794622,1
12,21,24,3,58,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",683.538752,0.683538752,1
12,21,24,3,59,"Stranger","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",583.541555,0.583541555,1
12,21,24,3,60,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",516.850042,0.516850042,1
12,21,24,3,61,"Person2","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","z",650.203458,0.650203458,1
12,21,24,3,62,"Stranger","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",583.583008,0.583583008,1
12,21,24,3,63,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",750.216446,0.750216446,1
12,21,24,3,64,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",517.148902,0.517148902,1
12,21,24,3,65,"Team","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",666.883541,0.666883541,1
12,21,24,3,66,"Person1","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",683.599155,0.683599155,1
12,21,24,3,67,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",1100.196568,1.100196568,1
12,21,24,3,68,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",550.258768,0.550258768,1
12,21,24,3,69,"Team","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",716.907603,0.716907603,1
12,21,24,3,70,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",683.557702,0.683557702,1
12,21,24,3,71,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",716.872861,0.716872861,1
12,21,24,3,72,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",600.205846,0.600205846,1
12,21,24,3,73,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",833.54343,0.83354343,1
12,21,24,3,74,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",566.885554,0.566885554,0
12,21,24,3,75,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",583.545108,0.583545108,1
12,21,24,3,76,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","z",883.540252,0.883540252,1
12,21,24,3,77,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",916.90555,0.91690555,1
12,21,24,3,78,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",650.250043,0.650250043,1
12,21,24,3,79,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",616.892641,0.616892641,1
12,21,24,3,80,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",616.886719,0.616886719,1
12,21,24,4,1,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",866.8578,0.8668578,1
12,21,24,4,2,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",766.868499,0.766868499,1
12,21,24,4,3,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",900.201385,0.900201385,1
12,21,24,4,4,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",566.877263,0.566877263,1
12,21,24,4,5,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",766.899688,0.766899688,1
12,21,24,4,6,"StrangerTeam","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","z",700.202648,0.700202648,1
12,21,24,4,7,"Person1","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","num_3",783.781906,0.783781906,0
12,21,24,4,8,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","z",483.614236,0.483614236,0
12,21,24,4,9,"Person2","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",1116.940608,1.116940608,1
12,21,24,4,10,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",733.54189,0.73354189,1
12,21,24,4,11,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",583.555767,0.583555767,1
12,21,24,4,12,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","num_3",650.241753,0.650241753,1
12,21,24,4,13,"Person2","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",766.873236,0.766873236,1
12,21,24,4,14,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","z",616.870137,0.616870137,1
12,21,24,4,15,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","z",800.204977,0.800204977,1
12,21,24,4,16,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",700.223178,0.700223178,1
12,21,24,4,17,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",833.519742,0.833519742,1
12,21,24,4,18,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",516.877678,0.516877678,1
12,21,24,4,19,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",650.199904,0.650199904,1
12,21,24,4,20,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",700.202253,0.700202253,1
12,21,24,4,21,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",616.871717,0.616871717,1
12,21,24,4,22,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",615.432689,0.615432689,1
12,21,24,4,23,"Team","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",716.874441,0.716874441,1
12,21,24,4,24,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",900.201385,0.900201385,1
12,21,24,4,25,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",633.537587,0.633537587,1
12,21,24,4,26,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",566.883185,0.566883185,1
12,21,24,4,27,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",666.860643,0.666860643,1
12,21,24,4,28,"Person1","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",766.874816,0.766874816,1
12,21,24,4,29,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",564.989749,0.564989749,1
12,21,24,4,30,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",616.867769,0.616867769,1
12,21,24,4,31,"Team","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",766.885475,0.766885475,1
12,21,24,4,32,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",566.883975,0.566883975,1
12,21,24,4,33,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",1166.856102,1.166856102,1
12,21,24,4,34,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",550.218894,0.550218894,1
12,21,24,4,35,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",716.900102,0.716900102,1
12,21,24,4,36,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",700.417022,0.700417022,0
12,21,24,4,37,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",601.894778,0.601894778,0
12,21,24,4,38,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","num_3",1066.876276,1.066876276,0
12,21,24,4,39,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",783.541476,0.783541476,1
12,21,24,4,40,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",566.876869,0.566876869,1
12,21,24,4,41,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",783.535159,0.783535159,1
12,21,24,4,42,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",566.874895,0.566874895,1
12,21,24,4,43,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","z",583.545897,0.583545897,1
12,21,24,4,44,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",633.552194,0.633552194,1
12,21,24,4,45,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",650.249649,0.650249649,1
12,21,24,4,46,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",666.898148,0.666898148,1
12,21,24,4,47,"Person1","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","z",616.886719,0.616886719,1
12,21,24,4,48,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",600.220848,0.600220848,1
12,21,24,4,49,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",750.197891,0.750197891,1
