"Subject","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Condition","Race","RT_ms","RT_sec","ACC"
38,"other","Stranger","Stranger","Matching",NA,NA,857.6755,0.8576755,0
38,"other","Stranger","Stranger","Matching",NA,NA,562.9326,0.5629326,1
38,"other","Stranger","Stranger","Matching",NA,NA,584.2348,0.5842348,1
39,"self","Self","Self","Nonmatching",NA,NA,764.631,0.764631,1
39,"other","Stranger","Stranger","Matching",NA,NA,921.5591,0.9215591,0
39,"other","Stranger","Stranger","Nonmatching",NA,NA,896.3254,0.8963254,1
39,"self","Self","Self","Matching",NA,NA,656.3212,0.6563212,1
39,"self","Self","Self","Matching",NA,NA,473.6826,0.4736826,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,762.4513,0.7624513,1
39,"other","Stranger","Stranger","Matching",NA,NA,903.7128999,0.9037128999,0
39,"self","Self","Self","Matching",NA,NA,622.9788,0.6229788,1
39,"self","Self","Self","Matching",NA,NA,753.5673,0.7535673,0
39,"other","Stranger","Stranger","Matching",NA,NA,846.956,0.846956,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,864.8786,0.8648786,1
39,"self","Self","Self","Nonmatching",NA,NA,842.2559,0.8422559,1
39,"other","Stranger","Stranger","Matching",NA,NA,820.1214,0.8201214,0
39,"self","Self","Self","Matching",NA,NA,558.6922001,0.5586922001,1
39,"self","Self","Self","Matching",NA,NA,732.1487,0.7321487,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,970.8583,0.9708583,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,919.5802,0.9195802,1
39,"other","Stranger","Stranger","Matching",NA,NA,766.2186,0.7662186,1
39,"self","Self","Self","Nonmatching",NA,NA,923.6227,0.9236227,1
39,"self","Self","Self","Matching",NA,NA,1042.3014,1.0423014,1
39,"self","Self","Self","Nonmatching",NA,NA,900.0468,0.9000468,0
39,"other","Stranger","Stranger","Matching",NA,NA,NA,NA,2
39,"self","Self","Self","Matching",NA,NA,816.7171,0.8167171,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,1020.4239,1.0204239,1
39,"self","Self","Self","Nonmatching",NA,NA,NA,NA,2
39,"self","Self","Self","Matching",NA,NA,595.5124,0.5955124,1
39,"self","Self","Self","Nonmatching",NA,NA,831.3541,0.8313541,1
39,"other","Stranger","Stranger","Matching",NA,NA,770.0053,0.7700053,1
39,"self","Self","Self","Matching",NA,NA,798.6493,0.7986493,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,1106.9347,1.1069347,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,1002.1712,1.0021712,0
39,"other","Stranger","Stranger","Nonmatching",NA,NA,837.5631,0.8375631,1
39,"self","Self","Self","Nonmatching",NA,NA,1055.5342,1.0555342,1
39,"other","Stranger","Stranger","Matching",NA,NA,832.9135,0.8329135,1
39,"self","Self","Self","Nonmatching",NA,NA,963.4709,0.9634709,1
39,"other","Stranger","Stranger","Matching",NA,NA,1112.806,1.112806,0
39,"other","Stranger","Stranger","Nonmatching",NA,NA,1008.2443,1.0082443,0
39,"self","Self","Self","Matching",NA,NA,899.3997,0.8993997,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,763.5721,0.7635721,1
39,"self","Self","Self","Nonmatching",NA,NA,616.6789,0.6166789,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,684.1835,0.6841835,1
39,"self","Self","Self","Nonmatching",NA,NA,700.8554,0.7008554,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,700.8705,0.7008705,0
39,"self","Self","Self","Nonmatching",NA,NA,644.7681001,0.6447681001,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,662.9234,0.6629234,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,832.1572,0.8321572,1
39,"other","Stranger","Stranger","Matching",NA,NA,842.9298,0.8429298,1
39,"self","Self","Self","Nonmatching",NA,NA,796.8756999,0.7968756999,1
39,"other","Stranger","Stranger","Matching",NA,NA,640.9192,0.6409192,0
39,"self","Self","Self","Nonmatching",NA,NA,763.0195,0.7630195,1
39,"other","Stranger","Stranger","Matching",NA,NA,640.2556,0.6402556,1
39,"other","Stranger","Stranger","Matching",NA,NA,842.1294,0.8421294,0
39,"self","Self","Self","Matching",NA,NA,460.325,0.460325,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,725.5383,0.7255383,1
39,"self","Self","Self","Nonmatching",NA,NA,788.1463,0.7881463,1
39,"self","Self","Self","Nonmatching",NA,NA,488.1188,0.4881188,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,584.1574,0.5841574,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,996.7612,0.9967612,1
39,"self","Self","Self","Matching",NA,NA,360.8842,0.3608842,1
39,"self","Self","Self","Nonmatching",NA,NA,430.1651,0.4301651,0
39,"self","Self","Self","Matching",NA,NA,472.9336,0.4729336,1
39,"self","Self","Self","Matching",NA,NA,369.3378,0.3693378,1
39,"other","Stranger","Stranger","Matching",NA,NA,430.182,0.430182,0
39,"self","Self","Self","Matching",NA,NA,536.7408,0.5367408,1
39,"self","Self","Self","Matching",NA,NA,518.837,0.518837,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,461.4492,0.4614492,0
39,"self","Self","Self","Matching",NA,NA,574.6639,0.5746639,1
39,"self","Self","Self","Matching",NA,NA,443.5109,0.4435109,1
39,"self","Self","Self","Nonmatching",NA,NA,549.352,0.549352,1
39,"other","Stranger","Stranger","Matching",NA,NA,675.4824,0.6754824,1
39,"self","Self","Self","Nonmatching",NA,NA,844.1865,0.8441865,1
39,"other","Stranger","Stranger","Matching",NA,NA,485.8674,0.4858674,0
39,"other","Stranger","Stranger","Matching",NA,NA,838.1729,0.8381729,0
39,"other","Stranger","Stranger","Nonmatching",NA,NA,647.9787,0.6479787,1
39,"self","Self","Self","Matching",NA,NA,586.2602,0.5862602,1
39,"other","Stranger","Stranger","Matching",NA,NA,886.0838,0.8860838,1
39,"other","Stranger","Stranger","Matching",NA,NA,686.1551,0.6861551,0
39,"self","Self","Self","Nonmatching",NA,NA,542.1682,0.5421682,0
39,"self","Self","Self","Matching",NA,NA,628.1338,0.6281338,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,782.624,0.782624,1
39,"self","Self","Self","Matching",NA,NA,531.1753,0.5311753,1
39,"self","Self","Self","Nonmatching",NA,NA,650.084,0.650084,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,603.9606,0.6039606,1
39,"self","Self","Self","Nonmatching",NA,NA,855.5011,0.8555011,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,592.6787,0.5926787,1
39,"other","Stranger","Stranger","Matching",NA,NA,788.8488999,0.7888488999,0
39,"other","Stranger","Stranger","Matching",NA,NA,800.8062,0.8008062,1
39,"self","Self","Self","Nonmatching",NA,NA,852.71,0.85271,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,701.896,0.701896,1
39,"self","Self","Self","Nonmatching",NA,NA,461.4183,0.4614183,1
39,"self","Self","Self","Matching",NA,NA,576.492,0.576492,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,661.2984,0.6612984,1
39,"self","Self","Self","Nonmatching",NA,NA,998.7185,0.9987185,0
39,"self","Self","Self","Matching",NA,NA,530.7061,0.5307061,1
39,"other","Stranger","Stranger","Matching",NA,NA,753.0016,0.7530016,1
39,"self","Self","Self","Matching",NA,NA,574.5024,0.5745024,1
39,"self","Self","Self","Nonmatching",NA,NA,795.2787,0.7952787,0
39,"self","Self","Self","Matching",NA,NA,463.2019,0.4632019,1
39,"other","Stranger","Stranger","Matching",NA,NA,864.2943,0.8642943,1
39,"other","Stranger","Stranger","Matching",NA,NA,673.8385,0.6738385,0
39,"self","Self","Self","Matching",NA,NA,546.6278,0.5466278,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,760.5989,0.7605989,1
39,"other","Stranger","Stranger","Matching",NA,NA,693.8777,0.6938777,1
39,"other","Stranger","Stranger","Matching",NA,NA,1109.8061,1.1098061,0
39,"other","Stranger","Stranger","Nonmatching",NA,NA,NA,NA,2
39,"other","Stranger","Stranger","Matching",NA,NA,905.9314,0.9059314,1
39,"other","Stranger","Stranger","Matching",NA,NA,665.009,0.665009,1
39,"self","Self","Self","Matching",NA,NA,370.5138,0.3705138,1
39,"other","Stranger","Stranger","Matching",NA,NA,791.2615,0.7912615,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,371.1968,0.3711968,0
39,"other","Stranger","Stranger","Matching",NA,NA,NA,NA,2
39,"other","Stranger","Stranger","Matching",NA,NA,780.6273,0.7806273,1
39,"other","Stranger","Stranger","Matching",NA,NA,809.1887,0.8091887,1
39,"self","Self","Self","Matching",NA,NA,404.5735,0.4045735,1
39,"self","Self","Self","Matching",NA,NA,415.7311,0.4157311,1
39,"self","Self","Self","Nonmatching",NA,NA,707.2025,0.7072025,1
39,"other","Stranger","Stranger","Nonmatching",NA,NA,970.5484,0.9705484,1
39,"self","Self","Self","Nonmatching",NA,NA,582.9848,0.5829848,1
39,"other","Stranger","Stranger","Matching",NA,NA,787.834,0.787834,1
