"","Subject","Age","Gender","Handedness","Shape","Identity","Matching","Response","RT_ms","ACC","RT_sec"
"3370",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,607,1,0.607
"3371",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,653,1,0.653
"3372",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,883,1,0.883
"3373",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",NA,0,0,0
"3374",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,277,1,0.277
"3375",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,434,1,0.434
"3376",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",NA,0,0,0
"3377",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,878,1,0.878
"3378",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,486,1,0.486
"3379",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,963,1,0.963
"3380",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,898,1,0.898
"3381",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,683,1,0.683
"3382",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,541,1,0.541
"3383",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,285,1,0.285
"3384",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,476,1,0.476
"3385",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,292,1,0.292
"3386",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,210,1,0.21
"3387",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,430,1,0.43
"3388",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,577,1,0.577
"3389",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,569,1,0.569
"3390",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,737,1,0.737
"3391",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,538,1,0.538
"3392",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,434,1,0.434
"3393",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,670,1,0.67
"3394",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,538,1,0.538
"3395",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,610,1,0.61
"3396",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,622,1,0.622
"3397",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,531,1,0.531
"3398",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,555,1,0.555
"3399",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,463,1,0.463
"3400",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,308,1,0.308
"3401",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,563,1,0.563
"3402",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,597,1,0.597
"3403",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,706,1,0.706
"3404",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,764,1,0.764
"3405",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,646,1,0.646
"3406",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,549,1,0.549
"3407",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,487,1,0.487
"3408",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,459,1,0.459
"3409",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,663,1,0.663
"3410",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,355,1,0.355
"3411",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,691,1,0.691
"3412",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",1,571,0,0.571
"3413",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,442,1,0.442
"3414",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,639,1,0.639
"3415",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,535,1,0.535
"3416",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,476,1,0.476
"3417",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,566,1,0.566
"3418",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,460,1,0.46
"3419",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,625,1,0.625
"3420",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,471,1,0.471
"3421",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,489,1,0.489
"3422",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",NA,0,0,0
"3423",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,414,1,0.414
"3424",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,529,1,0.529
"3425",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,467,1,0.467
"3426",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,569,1,0.569
"3427",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,667,1,0.667
"3428",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,660,1,0.66
"3429",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,361,1,0.361
"3430",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",NA,0,0,0
"3431",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,595,1,0.595
"3432",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,684,1,0.684
"3433",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,517,1,0.517
"3434",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,469,1,0.469
"3435",48699889,28,"Mujer","Diestro","cuadrado","amigo","Nonmatching",1,625,1,0.625
"3436",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,458,1,0.458
"3437",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,595,1,0.595
"3438",48699889,28,"Mujer","Diestro","triangulo","amigo","Matching",5,547,1,0.547
"3439",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,566,1,0.566
"3440",48699889,28,"Mujer","Diestro","circulo","amigo","Nonmatching",1,625,1,0.625
"3441",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,756,1,0.756
"3442",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,557,1,0.557
"3443",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,1032,1,1.032
"3444",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,862,1,0.862
"3445",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,685,1,0.685
"3446",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,452,1,0.452
"3447",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,770,1,0.77
"3448",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",NA,0,0,0
"3449",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",NA,0,0,0
"3450",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",1,731,0,0.731
"3451",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,594,1,0.594
"3452",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",NA,0,0,0
"3453",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,1090,1,1.09
"3454",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",NA,0,0,0
"3455",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",1,793,0,0.793
"3456",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",1,401,0,0.401
"3457",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,837,1,0.837
"3458",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,619,1,0.619
"3459",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,770,1,0.77
"3460",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",5,870,0,0.87
"3461",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",NA,0,0,0
"3462",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,566,1,0.566
"3463",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,582,1,0.582
"3464",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,779,1,0.779
"3465",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,530,1,0.53
"3466",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",1,798,0,0.798
"3467",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,912,1,0.912
"3468",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,416,1,0.416
"3469",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",1,468,0,0.468
"3470",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",5,846,0,0.846
"3471",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,726,1,0.726
"3472",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,1035,1,1.035
"3473",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,494,1,0.494
"3474",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,546,1,0.546
"3475",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",5,676,0,0.676
"3476",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,718,1,0.718
"3477",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",5,679,0,0.679
"3478",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,744,1,0.744
"3479",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,530,1,0.53
"3480",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,559,1,0.559
"3481",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,774,1,0.774
"3482",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,827,1,0.827
"3483",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,712,1,0.712
"3484",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,735,1,0.735
"3485",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,710,1,0.71
"3486",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,550,1,0.55
"3487",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,485,1,0.485
"3488",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,450,1,0.45
"3489",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,477,1,0.477
"3490",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",5,669,0,0.669
"3491",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,417,1,0.417
"3492",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,658,1,0.658
"3493",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",1,519,0,0.519
"3494",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,525,1,0.525
"3495",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,623,1,0.623
"3496",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,779,1,0.779
"3497",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,686,1,0.686
"3498",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,486,1,0.486
"3499",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,544,1,0.544
"3500",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,410,1,0.41
"3501",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,455,1,0.455
"3502",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",5,971,0,0.971
"3503",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,520,1,0.52
"3504",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,659,1,0.659
"3505",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,523,1,0.523
"3506",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,400,1,0.4
"3507",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,450,1,0.45
"3508",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,713,1,0.713
"3509",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,568,1,0.568
"3510",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,706,1,0.706
"3511",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,653,1,0.653
"3512",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,597,1,0.597
"3513",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,585,1,0.585
"3514",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,612,1,0.612
"3515",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,536,1,0.536
"3516",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,350,1,0.35
"3517",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",1,597,0,0.597
"3518",48699889,28,"Mujer","Diestro","cuadrado","extrano","Nonmatching",1,605,1,0.605
"3519",48699889,28,"Mujer","Diestro","circulo","extrano","Matching",5,482,1,0.482
"3520",48699889,28,"Mujer","Diestro","triangulo","extrano","Nonmatching",1,640,1,0.64
"3521",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,912,1,0.912
"3522",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,541,1,0.541
"3523",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,895,1,0.895
"3524",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,575,1,0.575
"3525",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,513,1,0.513
"3526",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,670,1,0.67
"3527",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,695,1,0.695
"3528",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,424,1,0.424
"3529",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",5,463,0,0.463
"3530",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",5,589,0,0.589
"3531",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,819,1,0.819
"3532",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,354,1,0.354
"3533",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,550,1,0.55
"3534",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,749,1,0.749
"3535",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,260,1,0.26
"3536",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,328,1,0.328
"3537",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",5,425,0,0.425
"3538",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,477,1,0.477
"3539",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,446,1,0.446
"3540",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,708,1,0.708
"3541",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,678,1,0.678
"3542",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,213,1,0.213
"3543",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,751,1,0.751
"3544",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,649,1,0.649
"3545",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",5,423,0,0.423
"3546",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,330,1,0.33
"3547",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",5,558,0,0.558
"3548",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,176,1,0.176
"3549",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,357,1,0.357
"3550",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",5,541,0,0.541
"3551",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,230,1,0.23
"3552",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",1,595,0,0.595
"3553",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,377,1,0.377
"3554",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,486,1,0.486
"3555",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,566,1,0.566
"3556",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",5,515,0,0.515
"3557",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,344,1,0.344
"3558",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",1,600,0,0.6
"3559",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,340,1,0.34
"3560",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,331,1,0.331
"3561",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,724,1,0.724
"3562",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,351,1,0.351
"3563",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",5,401,0,0.401
"3564",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,403,1,0.403
"3565",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,569,1,0.569
"3566",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,327,1,0.327
"3567",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,595,1,0.595
"3568",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,446,1,0.446
"3569",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,456,1,0.456
"3570",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,618,1,0.618
"3571",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,595,1,0.595
"3572",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",5,590,0,0.59
"3573",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,633,1,0.633
"3574",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,961,1,0.961
"3575",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,490,1,0.49
"3576",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,544,1,0.544
"3577",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,739,1,0.739
"3578",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,717,1,0.717
"3579",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,442,1,0.442
"3580",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,463,1,0.463
"3581",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,643,1,0.643
"3582",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,546,1,0.546
"3583",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",1,517,0,0.517
"3584",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,670,1,0.67
"3585",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,244,1,0.244
"3586",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,455,1,0.455
"3587",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,683,1,0.683
"3588",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",5,479,0,0.479
"3589",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,480,1,0.48
"3590",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",5,377,0,0.377
"3591",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",5,421,0,0.421
"3592",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,617,1,0.617
"3593",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,604,1,0.604
"3594",48699889,28,"Mujer","Diestro","triangulo","tu","Nonmatching",1,578,1,0.578
"3595",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,379,1,0.379
"3596",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,354,1,0.354
"3597",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,340,1,0.34
"3598",48699889,28,"Mujer","Diestro","cuadrado","tu","Matching",5,237,1,0.237
"3599",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,598,1,0.598
"3600",48699889,28,"Mujer","Diestro","circulo","tu","Nonmatching",1,493,1,0.493
"3601",48702114,21,"Hombre","Diestro","circulo","amigo","Nonmatching",5,536,0,0.536
"3602",48702114,21,"Hombre","Diestro","circulo","amigo","Nonmatching",1,975,1,0.975
"3603",48702114,21,"Hombre","Diestro","cuadrado","amigo","Nonmatching",1,569,1,0.569
"3604",48702114,21,"Hombre","Diestro","circulo","amigo","Nonmatching",5,423,0,0.423
"3605",48702114,21,"Hombre","Diestro","circulo","amigo","Nonmatching",5,742,0,0.742
"3606",48702114,21,"Hombre","Diestro","triangulo","amigo","Matching",5,522,1,0.522
"3607",48702114,21,"Hombre","Diestro","triangulo","amigo","Matching",5,788,1,0.788
"3608",48702114,21,"Hombre","Diestro","triangulo","amigo","Matching",5,998,1,0.998
"3609",48702114,21,"Hombre","Diestro","triangulo","amigo","Matching",5,656,1,0.656
"3610",48702114,21,"Hombre","Diestro","cuadrado","amigo","Nonmatching",1,780,1,0.78
"3611",48702114,21,"Hombre","Diestro","cuadrado","amigo","Nonmatching",1,837,1,0.837
