"","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC","condition1level"
"4249",24,"Matching","Self","1",610,0.61,1,2
"4250",24,"Matching","Self","1",886,0.886,1,1
"4251",24,"Matching","Self","1",604,0.604,1,2
"4252",24,"Matching","Self","1",603,0.603,1,2
"4253",24,"Matching","Self","1",593,0.593,1,2
"4254",24,"Matching","Self","1",559,0.559,1,2
"4255",24,"Matching","Self","1",512,0.512,1,2
"4256",24,"Matching","Self","1",491,0.491,1,1
"4257",24,"Matching","Self","1",551,0.551,1,2
"4258",24,"Matching","Self","1",524,0.524,1,2
"4259",24,"Matching","Self","1",750,0.75,1,2
"4260",24,"Matching","Self","1",555,0.555,1,1
"4261",24,"Matching","Self","1",798,0.798,1,2
"4262",24,"Matching","Self","1",517,0.517,1,1
"4263",24,"Matching","Self","1",558,0.558,1,2
"4264",24,"Matching","Self","1",582,0.582,1,1
"4265",24,"Matching","Self","1",555,0.555,1,2
"4266",24,"Matching","Self","1",505,0.505,1,1
"4267",24,"Matching","Self","1",445,0.445,1,1
"4268",24,"Matching","Self","1",489,0.489,0,1
"4269",24,"Matching","Self","1",535,0.535,1,1
"4270",24,"Matching","Self","1",502,0.502,0,1
"4271",24,"Matching","Self","1",466,0.466,1,1
"4272",24,"Matching","Self","1",532,0.532,1,1
"4273",24,"Matching","Self","1",694,0.694,0,1
"4274",24,"Matching","Self","1",473,0.473,1,2
"4275",24,"Matching","Self","1",617,0.617,1,1
"4276",24,"Matching","Self","1",554,0.554,1,2
"4277",24,"Matching","Self","1",631,0.631,1,2
"4278",24,"Matching","Self","1",598,0.598,1,2
"4279",24,"Matching","Self","1",677,0.677,1,2
"4280",24,"Matching","Self","1",542,0.542,1,1
"4281",24,"Matching","Self","1",545,0.545,1,2
"4282",24,"Matching","Self","1",474,0.474,1,2
"4283",24,"Matching","Self","1",513,0.513,1,2
"4284",24,"Matching","Self","1",424,0.424,1,1
"4285",24,"Matching","Self","1",535,0.535,1,1
"4286",24,"Matching","Self","1",538,0.538,1,1
"4287",24,"Matching","Self","1",348,0.348,1,1
"4288",24,"Matching","Self","1",452,0.452,1,2
"4289",24,"Matching","Self","1",361,0.361,1,1
"4290",24,"Matching","Self","1",610,0.61,1,1
"4291",24,"Matching","Celebrity","1",569,0.569,0,1
"4292",24,"Matching","Celebrity","1",740,0.74,0,2
"4293",24,"Matching","Celebrity","1",672,0.672,1,1
"4294",24,"Matching","Celebrity","1",760,0.76,1,1
"4295",24,"Matching","Celebrity","1",725,0.725,1,2
"4296",24,"Matching","Celebrity","1",611,0.611,0,2
"4297",24,"Matching","Celebrity","1",783,0.783,0,1
"4298",24,"Matching","Celebrity","1",625,0.625,1,1
"4299",24,"Matching","Celebrity","1",705,0.705,1,1
"4300",24,"Matching","Celebrity","1",688,0.688,1,1
"4301",24,"Matching","Celebrity","1",701,0.701,1,2
"4302",24,"Matching","Celebrity","1",678,0.678,1,1
"4303",24,"Matching","Celebrity","1",520,0.52,1,2
"4304",24,"Matching","Celebrity","1",673,0.673,1,2
"4305",24,"Matching","Celebrity","1",607,0.607,1,2
"4306",24,"Matching","Celebrity","1",823,0.823,1,2
"4307",24,"Matching","Celebrity","1",697,0.697,1,1
"4308",24,"Matching","Celebrity","1",570,0.57,1,2
"4309",24,"Matching","Celebrity","1",870,0.87,1,2
"4310",24,"Matching","Celebrity","1",655,0.655,1,1
"4311",24,"Matching","Celebrity","1",621,0.621,1,2
"4312",24,"Matching","Celebrity","1",696,0.696,1,1
"4313",24,"Matching","Celebrity","1",515,0.515,1,1
"4314",24,"Matching","Celebrity","1",571,0.571,1,1
"4315",24,"Matching","Celebrity","1",653,0.653,1,2
"4316",24,"Matching","Celebrity","1",547,0.547,1,1
"4317",24,"Matching","Celebrity","1",686,0.686,1,1
"4318",24,"Matching","Celebrity","1",704,0.704,1,1
"4319",24,"Matching","Celebrity","1",676,0.676,1,2
"4320",24,"Matching","Celebrity","1",634,0.634,1,2
"4321",24,"Matching","Celebrity","1",729,0.729,1,1
"4322",24,"Matching","Celebrity","1",509,0.509,1,2
"4323",24,"Matching","Celebrity","1",576,0.576,1,2
"4324",24,"Matching","Celebrity","1",484,0.484,1,2
"4325",24,"Matching","Celebrity","1",701,0.701,0,1
"4326",24,"Matching","Celebrity","1",612,0.612,1,2
"4327",24,"Matching","Celebrity","1",531,0.531,0,1
"4328",24,"Matching","Celebrity","1",968,0.968,1,2
"4329",24,"Matching","Celebrity","1",713,0.713,1,1
"4330",24,"Matching","Celebrity","1",738,0.738,1,2
"4331",24,"Matching","Celebrity","1",669,0.669,1,2
"4332",24,"Matching","Celebrity","1",728,0.728,1,2
"4333",24,"Matching","Celebrity","1",697,0.697,1,1
"4334",24,"Matching","Celebrity","1",699,0.699,0,1
"4335",24,"Matching","Celebrity","1",636,0.636,1,2
"4336",24,"Matching","Celebrity","1",580,0.58,1,2
"4337",24,"Matching","Celebrity","1",661,0.661,1,1
"4338",24,"Matching","Celebrity","1",508,0.508,1,1
"4339",24,"Matching","Celebrity","1",492,0.492,1,2
"4340",24,"Matching","Celebrity","1",501,0.501,1,1
"4341",24,"Nonmatching","Self","1",889,0.889,1,1
"4342",24,"Nonmatching","Self","1",767,0.767,1,2
"4343",24,"Nonmatching","Self","1",630,0.63,1,2
"4344",24,"Nonmatching","Self","1",804,0.804,0,1
"4345",24,"Nonmatching","Self","1",783,0.783,1,1
"4346",24,"Nonmatching","Self","1",712,0.712,1,1
"4347",24,"Nonmatching","Self","1",625,0.625,1,1
"4348",24,"Nonmatching","Self","1",556,0.556,1,1
"4349",24,"Nonmatching","Self","1",590,0.59,1,1
"4350",24,"Nonmatching","Self","1",626,0.626,1,1
"4351",24,"Nonmatching","Self","1",603,0.603,1,2
"4352",24,"Nonmatching","Self","1",635,0.635,1,1
"4353",24,"Nonmatching","Self","1",665,0.665,1,1
"4354",24,"Nonmatching","Self","1",590,0.59,1,2
"4355",24,"Nonmatching","Self","1",822,0.822,1,1
"4356",24,"Nonmatching","Self","1",632,0.632,0,1
"4357",24,"Nonmatching","Self","1",719,0.719,1,2
"4358",24,"Nonmatching","Self","1",537,0.537,1,2
"4359",24,"Nonmatching","Self","1",587,0.587,1,2
"4360",24,"Nonmatching","Self","1",651,0.651,1,1
"4361",24,"Nonmatching","Self","1",647,0.647,1,2
"4362",24,"Nonmatching","Self","1",527,0.527,1,2
"4363",24,"Nonmatching","Self","1",898,0.898,1,1
"4364",24,"Nonmatching","Self","1",616,0.616,1,2
"4365",24,"Nonmatching","Self","1",759,0.759,1,1
"4366",24,"Nonmatching","Self","1",576,0.576,1,1
"4367",24,"Nonmatching","Self","1",593,0.593,1,2
"4368",24,"Nonmatching","Self","1",709,0.709,1,1
"4369",24,"Nonmatching","Self","1",697,0.697,1,2
"4370",24,"Nonmatching","Self","1",471,0.471,0,1
"4371",24,"Nonmatching","Self","1",741,0.741,1,2
"4372",24,"Nonmatching","Self","1",635,0.635,1,2
"4373",24,"Nonmatching","Self","1",537,0.537,1,2
"4374",24,"Nonmatching","Self","1",585,0.585,1,2
"4375",24,"Nonmatching","Self","1",817,0.817,1,1
"4376",24,"Nonmatching","Self","1",692,0.692,0,2
"4377",24,"Nonmatching","Self","1",687,0.687,1,1
"4378",24,"Nonmatching","Self","1",743,0.743,1,1
"4379",24,"Nonmatching","Self","1",723,0.723,1,1
"4380",24,"Nonmatching","Self","1",661,0.661,1,2
"4381",24,"Nonmatching","Self","1",630,0.63,1,2
"4382",24,"Nonmatching","Self","1",680,0.68,1,2
"4383",24,"Nonmatching","Self","1",677,0.677,1,2
"4384",24,"Nonmatching","Self","1",667,0.667,0,1
"4385",24,"Nonmatching","Self","1",533,0.533,1,1
"4386",24,"Nonmatching","Self","1",678,0.678,1,2
"4387",24,"Nonmatching","Self","1",596,0.596,1,2
"4388",24,"Nonmatching","Self","1",656,0.656,1,2
"4389",24,"Nonmatching","Celebrity","1",655,0.655,1,2
"4390",24,"Nonmatching","Celebrity","1",669,0.669,1,2
"4391",24,"Nonmatching","Celebrity","1",636,0.636,1,2
"4392",24,"Nonmatching","Celebrity","1",625,0.625,1,2
"4393",24,"Nonmatching","Celebrity","1",643,0.643,1,2
"4394",24,"Nonmatching","Celebrity","1",737,0.737,1,1
"4395",24,"Nonmatching","Celebrity","1",724,0.724,1,2
"4396",24,"Nonmatching","Celebrity","1",842,0.842,1,2
"4397",24,"Nonmatching","Celebrity","1",781,0.781,0,1
"4398",24,"Nonmatching","Celebrity","1",984,0.984,1,1
"4399",24,"Nonmatching","Celebrity","1",657,0.657,1,1
"4400",24,"Nonmatching","Celebrity","1",598,0.598,1,2
"4401",24,"Nonmatching","Celebrity","1",546,0.546,1,2
"4402",24,"Nonmatching","Celebrity","1",649,0.649,1,2
"4403",24,"Nonmatching","Celebrity","1",686,0.686,1,1
"4404",24,"Nonmatching","Celebrity","1",714,0.714,1,2
"4405",24,"Nonmatching","Celebrity","1",600,0.6,1,1
"4406",24,"Nonmatching","Celebrity","1",650,0.65,1,2
"4407",24,"Nonmatching","Celebrity","1",710,0.71,1,2
"4408",24,"Nonmatching","Celebrity","1",696,0.696,1,2
"4409",24,"Nonmatching","Celebrity","1",607,0.607,1,2
"4410",24,"Nonmatching","Celebrity","1",603,0.603,1,1
"4411",24,"Nonmatching","Celebrity","1",902,0.902,1,1
"4412",24,"Nonmatching","Celebrity","1",628,0.628,0,1
"4413",24,"Nonmatching","Celebrity","1",689,0.689,1,2
"4414",24,"Nonmatching","Celebrity","1",661,0.661,0,1
"4415",24,"Nonmatching","Celebrity","1",619,0.619,1,1
"4416",24,"Nonmatching","Celebrity","1",542,0.542,1,2
"4417",24,"Nonmatching","Celebrity","1",800,0.8,1,2
"4418",24,"Nonmatching","Celebrity","1",861,0.861,1,1
"4419",24,"Nonmatching","Celebrity","1",674,0.674,1,2
"4420",24,"Nonmatching","Celebrity","1",474,0.474,1,1
"4421",24,"Nonmatching","Celebrity","1",686,0.686,1,1
"4422",24,"Nonmatching","Celebrity","1",577,0.577,1,1
"4423",24,"Nonmatching","Celebrity","1",543,0.543,1,2
"4424",24,"Nonmatching","Celebrity","1",593,0.593,1,2
"4425",24,"Nonmatching","Celebrity","1",832,0.832,0,2
"4426",24,"Nonmatching","Celebrity","1",568,0.568,1,1
"4427",24,"Nonmatching","Celebrity","1",635,0.635,1,1
"4428",24,"Nonmatching","Celebrity","1",683,0.683,1,2
"4429",24,"Nonmatching","Celebrity","1",656,0.656,1,1
"4430",24,"Nonmatching","Celebrity","1",569,0.569,1,2
"4431",24,"Nonmatching","Celebrity","1",923,0.923,1,2
"4432",24,"Nonmatching","Celebrity","1",746,0.746,1,1
"4433",24,"Nonmatching","Celebrity","1",478,0.478,1,1
"4434",24,"Nonmatching","Celebrity","1",345,0.345,0,1
"4435",25,"Matching","Self","1",476,0.476,1,2
"4436",25,"Matching","Self","1",603,0.603,1,1
"4437",25,"Matching","Self","1",526,0.526,1,2
"4438",25,"Matching","Self","1",431,0.431,1,1
"4439",25,"Matching","Self","1",263,0.263,1,1
"4440",25,"Matching","Self","1",419,0.419,1,1
"4441",25,"Matching","Self","1",712,0.712,1,1
"4442",25,"Matching","Self","1",510,0.51,1,2
"4443",25,"Matching","Self","1",581,0.581,1,2
"4444",25,"Matching","Self","1",435,0.435,1,2
"4445",25,"Matching","Self","1",786,0.786,1,2
"4446",25,"Matching","Self","1",454,0.454,1,1
"4447",25,"Matching","Self","1",490,0.49,1,1
"4448",25,"Matching","Self","1",512,0.512,1,2
"4449",25,"Matching","Self","1",600,0.6,1,2
"4450",25,"Matching","Self","1",677,0.677,1,1
"4451",25,"Matching","Self","1",741,0.741,1,2
"4452",25,"Matching","Self","1",662,0.662,1,2
"4453",25,"Matching","Self","1",487,0.487,1,2
"4454",25,"Matching","Self","1",547,0.547,1,1
"4455",25,"Matching","Self","1",376,0.376,1,1
"4456",25,"Matching","Self","1",485,0.485,1,2
"4457",25,"Matching","Self","1",546,0.546,0,1
"4458",25,"Matching","Self","1",553,0.553,1,2
"4459",25,"Matching","Self","1",618,0.618,0,1
"4460",25,"Matching","Self","1",411,0.411,1,1
"4461",25,"Matching","Self","1",536,0.536,1,2
"4462",25,"Matching","Self","1",418,0.418,1,1
"4463",25,"Matching","Self","1",478,0.478,1,1
"4464",25,"Matching","Self","1",520,0.52,1,2
"4465",25,"Matching","Self","1",495,0.495,1,2
"4466",25,"Matching","Self","1",536,0.536,1,1
"4467",25,"Matching","Self","1",495,0.495,1,2
"4468",25,"Matching","Self","1",528,0.528,1,1
"4469",25,"Matching","Self","1",602,0.602,1,2
"4470",25,"Matching","Self","1",361,0.361,1,1
"4471",25,"Matching","Self","1",614,0.614,1,1
"4472",25,"Matching","Self","1",524,0.524,1,1
"4473",25,"Matching","Self","1",498,0.498,1,2
"4474",25,"Matching","Self","1",436,0.436,1,2
"4475",25,"Matching","Self","1",611,0.611,1,2
"4476",25,"Matching","Self","1",537,0.537,1,1
"4477",25,"Matching","Self","1",586,0.586,1,1
"4478",25,"Matching","Self","1",526,0.526,1,1
"4479",25,"Matching","Self","1",575,0.575,1,2
"4480",25,"Matching","Self","1",466,0.466,1,1
"4481",25,"Matching","Self","1",432,0.432,1,2
"4482",25,"Matching","Self","1",467,0.467,1,2
"4483",25,"Matching","Celebrity","1",845,0.845,1,2
"4484",25,"Matching","Celebrity","1",633,0.633,1,2
"4485",25,"Matching","Celebrity","1",744,0.744,1,1
"4486",25,"Matching","Celebrity","1",635,0.635,0,1
"4487",25,"Matching","Celebrity","1",555,0.555,1,1
"4488",25,"Matching","Celebrity","1",834,0.834,1,1
"4489",25,"Matching","Celebrity","1",631,0.631,1,1
"4490",25,"Matching","Celebrity","1",555,0.555,1,2
"4491",25,"Matching","Celebrity","1",717,0.717,1,1
"4492",25,"Matching","Celebrity","1",564,0.564,0,1
"4493",25,"Matching","Celebrity","1",559,0.559,1,1
"4494",25,"Matching","Celebrity","1",648,0.648,0,2
"4495",25,"Matching","Celebrity","1",697,0.697,0,1
"4496",25,"Matching","Celebrity","1",761,0.761,0,2
"4497",25,"Matching","Celebrity","1",874,0.874,1,1
"4498",25,"Matching","Celebrity","1",596,0.596,1,2
"4499",25,"Matching","Celebrity","1",636,0.636,1,2
"4500",25,"Matching","Celebrity","1",758,0.758,0,2
"4501",25,"Matching","Celebrity","1",612,0.612,1,2
"4502",25,"Matching","Celebrity","1",423,0.423,1,1
"4503",25,"Matching","Celebrity","1",521,0.521,1,1
"4504",25,"Matching","Celebrity","1",502,0.502,1,1
"4505",25,"Matching","Celebrity","1",840,0.84,1,2
"4506",25,"Matching","Celebrity","1",555,0.555,0,1
"4507",25,"Matching","Celebrity","1",642,0.642,1,1
"4508",25,"Matching","Celebrity","1",671,0.671,1,1
"4509",25,"Matching","Celebrity","1",532,0.532,1,2
"4510",25,"Matching","Celebrity","1",593,0.593,1,2
"4511",25,"Matching","Celebrity","1",561,0.561,1,2
"4512",25,"Matching","Celebrity","1",552,0.552,1,2
"4513",25,"Matching","Celebrity","1",585,0.585,1,2
"4514",25,"Matching","Celebrity","1",853,0.853,0,1
"4515",25,"Matching","Celebrity","1",527,0.527,1,2
"4516",25,"Matching","Celebrity","1",517,0.517,1,2
"4517",25,"Matching","Celebrity","1",516,0.516,1,1
"4518",25,"Matching","Celebrity","1",541,0.541,1,2
"4519",25,"Matching","Celebrity","1",572,0.572,0,2
"4520",25,"Matching","Celebrity","1",700,0.7,1,1
"4521",25,"Matching","Celebrity","1",511,0.511,0,1
"4522",25,"Matching","Celebrity","1",637,0.637,0,2
"4523",25,"Matching","Celebrity","1",669,0.669,0,1
"4524",25,"Matching","Celebrity","1",560,0.56,0,2
"4525",25,"Matching","Celebrity","1",630,0.63,1,1
"4526",25,"Matching","Celebrity","1",520,0.52,1,2
"4527",25,"Matching","Celebrity","1",676,0.676,0,2
"4528",25,"Matching","Celebrity","1",408,0.408,0,1
"4529",25,"Nonmatching","Self","1",809,0.809,1,1
"4530",25,"Nonmatching","Self","1",653,0.653,1,1
"4531",25,"Nonmatching","Self","1",836,0.836,1,1
"4532",25,"Nonmatching","Self","1",829,0.829,1,1
"4533",25,"Nonmatching","Self","1",575,0.575,1,1
"4534",25,"Nonmatching","Self","1",625,0.625,1,1
"4535",25,"Nonmatching","Self","1",802,0.802,1,2
"4536",25,"Nonmatching","Self","1",871,0.871,1,2
"4537",25,"Nonmatching","Self","1",467,0.467,1,2
"4538",25,"Nonmatching","Self","1",647,0.647,1,2
"4539",25,"Nonmatching","Self","1",724,0.724,1,1
"4540",25,"Nonmatching","Self","1",843,0.843,0,2
"4541",25,"Nonmatching","Self","1",648,0.648,1,2
"4542",25,"Nonmatching","Self","1",543,0.543,1,2
"4543",25,"Nonmatching","Self","1",539,0.539,1,2
"4544",25,"Nonmatching","Self","1",697,0.697,1,1
"4545",25,"Nonmatching","Self","1",696,0.696,1,1
"4546",25,"Nonmatching","Self","1",640,0.64,1,2
"4547",25,"Nonmatching","Self","1",708,0.708,1,1
"4548",25,"Nonmatching","Self","1",922,0.922,1,1
"4549",25,"Nonmatching","Self","1",589,0.589,1,2
"4550",25,"Nonmatching","Self","1",458,0.458,1,1
"4551",25,"Nonmatching","Self","1",561,0.561,1,2
"4552",25,"Nonmatching","Self","1",552,0.552,1,2
"4553",25,"Nonmatching","Self","1",650,0.65,1,1
"4554",25,"Nonmatching","Self","1",514,0.514,1,2
"4555",25,"Nonmatching","Self","1",611,0.611,1,1
"4556",25,"Nonmatching","Self","1",670,0.67,1,2
"4557",25,"Nonmatching","Self","1",593,0.593,1,2
"4558",25,"Nonmatching","Self","1",753,0.753,1,2
"4559",25,"Nonmatching","Self","1",637,0.637,1,2
"4560",25,"Nonmatching","Self","1",720,0.72,1,2
"4561",25,"Nonmatching","Self","1",578,0.578,1,1
"4562",25,"Nonmatching","Self","1",800,0.8,1,2
"4563",25,"Nonmatching","Self","1",747,0.747,0,2
"4564",25,"Nonmatching","Self","1",509,0.509,1,1
"4565",25,"Nonmatching","Self","1",599,0.599,1,2
"4566",25,"Nonmatching","Self","1",614,0.614,1,1
"4567",25,"Nonmatching","Self","1",900,0.9,1,1
"4568",25,"Nonmatching","Self","1",594,0.594,1,1
"4569",25,"Nonmatching","Self","1",632,0.632,1,1
"4570",25,"Nonmatching","Self","1",714,0.714,1,1
"4571",25,"Nonmatching","Self","1",599,0.599,1,2
"4572",25,"Nonmatching","Self","1",744,0.744,1,1
"4573",25,"Nonmatching","Self","1",614,0.614,1,1
"4574",25,"Nonmatching","Self","1",477,0.477,1,1
"4575",25,"Nonmatching","Self","1",830,0.83,0,2
"4576",25,"Nonmatching","Self","1",531,0.531,1,2
"4577",25,"Nonmatching","Self","1",485,0.485,1,1
"4578",25,"Nonmatching","Celebrity","1",720,0.72,1,1
"4579",25,"Nonmatching","Celebrity","1",528,0.528,1,2
"4580",25,"Nonmatching","Celebrity","1",690,0.69,1,1
"4581",25,"Nonmatching","Celebrity","1",518,0.518,1,2
"4582",25,"Nonmatching","Celebrity","1",425,0.425,0,2
"4583",25,"Nonmatching","Celebrity","1",621,0.621,1,1
"4584",25,"Nonmatching","Celebrity","1",457,0.457,1,2
"4585",25,"Nonmatching","Celebrity","1",872,0.872,1,1
"4586",25,"Nonmatching","Celebrity","1",610,0.61,1,1
"4587",25,"Nonmatching","Celebrity","1",580,0.58,1,1
"4588",25,"Nonmatching","Celebrity","1",563,0.563,1,1
"4589",25,"Nonmatching","Celebrity","1",607,0.607,1,1
"4590",25,"Nonmatching","Celebrity","1",640,0.64,1,2
"4591",25,"Nonmatching","Celebrity","1",627,0.627,0,2
"4592",25,"Nonmatching","Celebrity","1",466,0.466,1,2
"4593",25,"Nonmatching","Celebrity","1",701,0.701,0,2
"4594",25,"Nonmatching","Celebrity","1",642,0.642,1,1
"4595",25,"Nonmatching","Celebrity","1",649,0.649,1,2
"4596",25,"Nonmatching","Celebrity","1",566,0.566,1,2
"4597",25,"Nonmatching","Celebrity","1",613,0.613,1,1
"4598",25,"Nonmatching","Celebrity","1",606,0.606,1,1
"4599",25,"Nonmatching","Celebrity","1",474,0.474,0,2
"4600",25,"Nonmatching","Celebrity","1",494,0.494,1,1
"4601",25,"Nonmatching","Celebrity","1",493,0.493,1,1
"4602",25,"Nonmatching","Celebrity","1",589,0.589,1,2
"4603",25,"Nonmatching","Celebrity","1",486,0.486,1,1
"4604",25,"Nonmatching","Celebrity","1",577,0.577,1,2
"4605",25,"Nonmatching","Celebrity","1",658,0.658,0,2
"4606",25,"Nonmatching","Celebrity","1",655,0.655,1,1
"4607",25,"Nonmatching","Celebrity","1",451,0.451,1,1
"4608",25,"Nonmatching","Celebrity","1",816,0.816,1,2
"4609",25,"Nonmatching","Celebrity","1",611,0.611,1,1
"4610",25,"Nonmatching","Celebrity","1",580,0.58,1,1
"4611",25,"Nonmatching","Celebrity","1",620,0.62,1,1
"4612",25,"Nonmatching","Celebrity","1",564,0.564,1,1
"4613",25,"Nonmatching","Celebrity","1",684,0.684,1,2
"4614",25,"Nonmatching","Celebrity","1",607,0.607,1,2
"4615",25,"Nonmatching","Celebrity","1",642,0.642,1,2
"4616",25,"Nonmatching","Celebrity","1",584,0.584,1,2
"4617",25,"Nonmatching","Celebrity","1",714,0.714,1,2
"4618",25,"Nonmatching","Celebrity","1",665,0.665,1,2
"4619",25,"Nonmatching","Celebrity","1",538,0.538,1,2
"4620",25,"Nonmatching","Celebrity","1",704,0.704,1,1
"4621",25,"Nonmatching","Celebrity","1",657,0.657,1,2
"4622",25,"Nonmatching","Celebrity","1",611,0.611,1,2
"4623",25,"Nonmatching","Celebrity","1",572,0.572,1,2
"4624",25,"Nonmatching","Celebrity","1",606,0.606,1,1
"4625",25,"Nonmatching","Celebrity","1",647,0.647,1,1
"4626",26,"Matching","Self","1",492,0.492,1,2
"4627",26,"Matching","Self","1",958,0.958,1,1
"4628",26,"Matching","Self","1",358,0.358,1,2
"4629",26,"Matching","Self","1",820,0.82,1,1
"4630",26,"Matching","Self","1",467,0.467,1,2
"4631",26,"Matching","Self","1",436,0.436,1,1
"4632",26,"Matching","Self","1",407,0.407,1,2
"4633",26,"Matching","Self","1",405,0.405,1,1
"4634",26,"Matching","Self","1",552,0.552,1,1
"4635",26,"Matching","Self","1",307,0.307,1,1
"4636",26,"Matching","Self","1",690,0.69,1,1
"4637",26,"Matching","Self","1",590,0.59,1,2
"4638",26,"Matching","Self","1",432,0.432,1,2
"4639",26,"Matching","Self","1",760,0.76,1,2
"4640",26,"Matching","Self","1",664,0.664,1,2
"4641",26,"Matching","Self","1",564,0.564,1,2
"4642",26,"Matching","Self","1",552,0.552,1,1
"4643",26,"Matching","Self","1",559,0.559,1,2
"4644",26,"Matching","Self","1",723,0.723,1,1
"4645",26,"Matching","Self","1",770,0.77,1,2
"4646",26,"Matching","Self","1",564,0.564,1,2
"4647",26,"Matching","Self","1",331,0.331,1,1
"4648",26,"Matching","Self","1",330,0.33,1,1
"4649",26,"Matching","Self","1",710,0.71,1,1
"4650",26,"Matching","Self","1",609,0.609,1,2
"4651",26,"Matching","Self","1",518,0.518,1,1
"4652",26,"Matching","Self","1",428,0.428,1,1
"4653",26,"Matching","Self","1",480,0.48,1,1
"4654",26,"Matching","Self","1",648,0.648,1,1
"4655",26,"Matching","Self","1",507,0.507,1,1
"4656",26,"Matching","Self","1",523,0.523,1,2
"4657",26,"Matching","Self","1",580,0.58,1,1
"4658",26,"Matching","Self","1",513,0.513,1,2
"4659",26,"Matching","Self","1",741,0.741,1,2
"4660",26,"Matching","Self","1",283,0.283,1,1
"4661",26,"Matching","Self","1",404,0.404,1,1
"4662",26,"Matching","Self","1",612,0.612,1,1
"4663",26,"Matching","Self","1",485,0.485,1,2
"4664",26,"Matching","Self","1",609,0.609,1,2
"4665",26,"Matching","Self","1",495,0.495,1,2
"4666",26,"Matching","Self","1",909,0.909,1,2
"4667",26,"Matching","Self","1",608,0.608,1,2
"4668",26,"Matching","Self","1",647,0.647,1,1
"4669",26,"Matching","Self","1",767,0.767,1,2
"4670",26,"Matching","Self","1",473,0.473,1,1
"4671",26,"Matching","Self","1",544,0.544,1,2
"4672",26,"Matching","Self","1",464,0.464,1,2
"4673",26,"Matching","Self","1",507,0.507,1,1
"4674",26,"Matching","Celebrity","1",616,0.616,0,1
"4675",26,"Matching","Celebrity","1",869,0.869,1,2
