"","Subject","Gender","Age","Handedness","First_Language","Matching","Origin_Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","English_Identity","Standarlized_Identity"
"180",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Circle","Star","Top","n",1.184,1,1184,"Self","Self"
"181",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Circle","Star","Bottom","n",0.95,1,950,"Self","Self"
"182",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Circle","Star","Bottom","n",1.317,1,1317,"Self","Self"
"183",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Circle","Star","Top","n",1.017,1,1017,"Self","Self"
"184",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Circle","Star","Bottom","n",0.833,1,833,"Self","Self"
"185",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Circle","Star","Top","n",1.017,1,1017,"Self","Self"
"186",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Circle","Star","Top","n",0.917,1,917,"Self","Self"
"187",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","They","Self","Diamond","Triangle","Circle","Star","Bottom","n",0.967,1,967,"Self","Self"
"188",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Circle","Star","Bottom","n",0.983,1,983,"Self","Self"
"189",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","You","Self","Diamond","Triangle","Circle","Star","Bottom","n",0.85,1,850,"Self","Self"
"190",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Circle","Star","Top","n",0.867,1,867,"Self","Self"
"191",1,"Female",31,"r","h","Mismatch","Self","EXPERIMENT","We","Self","Diamond","Triangle","Circle","Star","Top","n",0.9,1,900,"Self","Self"
"192",1,"Female",31,"r","h","Mismatch","They","TRAINING","You","They","Diamond","Triangle","Circle","Star","Top","None",NA,3,NA,"They","Group-Stranger"
"193",1,"Female",31,"r","h","Mismatch","They","TRAINING","Self","They","Diamond","Triangle","Circle","Star","Top","n",0.417,1,417,"They","Group-Stranger"
"194",1,"Female",31,"r","h","Mismatch","They","TRAINING","We","They","Diamond","Triangle","Circle","Star","Bottom","n",0.434,1,434,"They","Group-Stranger"
"195",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Bottom","n",0.284,1,284,"They","Group-Stranger"
"196",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Top","n",0.584,1,584,"They","Group-Stranger"
"197",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Bottom","n",0.3,1,300,"They","Group-Stranger"
"198",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Top","n",0.6,1,600,"They","Group-Stranger"
"199",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Bottom","m",0.334,0,334,"They","Group-Stranger"
"200",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Bottom","n",0.35,1,350,"They","Group-Stranger"
"201",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Bottom","n",0.7,1,700,"They","Group-Stranger"
"202",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Top","m",0.467,0,467,"They","Group-Stranger"
"203",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Top","n",0.867,1,867,"They","Group-Stranger"
"204",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Top","None",NA,3,NA,"They","Group-Stranger"
"205",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Bottom","None",NA,3,NA,"They","Group-Stranger"
"206",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Top","None",NA,3,NA,"They","Group-Stranger"
"207",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Bottom","n",1.25,1,1250,"They","Group-Stranger"
"208",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Bottom","n",1.333,1,1333,"They","Group-Stranger"
"209",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Bottom","n",1.1,1,1100,"They","Group-Stranger"
"210",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Top","n",1.217,1,1217,"They","Group-Stranger"
"211",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Bottom","n",1.65,1,1650,"They","Group-Stranger"
"212",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Bottom","n",1.067,1,1067,"They","Group-Stranger"
"213",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Top","n",1.3,1,1300,"They","Group-Stranger"
"214",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Top","None",NA,3,NA,"They","Group-Stranger"
"215",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Top","n",1.283,1,1283,"They","Group-Stranger"
"216",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Bottom","n",1.567,1,1567,"They","Group-Stranger"
"217",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Top","n",1.517,1,1517,"They","Group-Stranger"
"218",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Top","n",1.55,1,1550,"They","Group-Stranger"
"219",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Top","n",1.3,1,1300,"They","Group-Stranger"
"220",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Top","None",NA,3,NA,"They","Group-Stranger"
"221",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Top","n",1.65,1,1650,"They","Group-Stranger"
"222",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Bottom","n",1.217,1,1217,"They","Group-Stranger"
"223",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Bottom","n",0.817,1,817,"They","Group-Stranger"
"224",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Bottom","None",NA,3,NA,"They","Group-Stranger"
"225",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Bottom","n",0.85,1,850,"They","Group-Stranger"
"226",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Top","m",0.833,0,833,"They","Group-Stranger"
"227",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","You","They","Diamond","Triangle","Circle","Star","Top","n",1.233,1,1233,"They","Group-Stranger"
"228",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Bottom","n",1.267,1,1267,"They","Group-Stranger"
"229",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","Self","They","Diamond","Triangle","Circle","Star","Bottom","n",0.834,1,834,"They","Group-Stranger"
"230",1,"Female",31,"r","h","Mismatch","They","EXPERIMENT","We","They","Diamond","Triangle","Circle","Star","Top","m",0.867,0,867,"They","Group-Stranger"
"231",1,"Female",31,"r","h","Mismatch","We","TRAINING","They","We","Diamond","Triangle","Circle","Star","Bottom","n",0.55,1,550,"We","Group-Self"
"232",1,"Female",31,"r","h","Mismatch","We","TRAINING","Self","We","Diamond","Triangle","Circle","Star","Bottom","None",NA,3,NA,"We","Group-Self"
"233",1,"Female",31,"r","h","Mismatch","We","TRAINING","You","We","Diamond","Triangle","Circle","Star","Top","m",0.5,0,500,"We","Group-Self"
"234",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Bottom","n",0.517,1,517,"We","Group-Self"
"235",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Bottom","n",0.367,1,367,"We","Group-Self"
"236",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Top","m",0.3,0,300,"We","Group-Self"
"237",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Top","n",0.334,1,334,"We","Group-Self"
"238",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Top","n",0.217,1,217,"We","Group-Self"
"239",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Bottom","n",0.6,1,600,"We","Group-Self"
"240",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Top","m",0.367,0,367,"We","Group-Self"
"241",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Top","n",0.583,1,583,"We","Group-Self"
"242",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Bottom","n",1.117,1,1117,"We","Group-Self"
"243",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Bottom","n",1.433,1,1433,"We","Group-Self"
"244",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Bottom","n",1.45,1,1450,"We","Group-Self"
"245",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Top","n",0.917,1,917,"We","Group-Self"
"246",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Top","n",1.217,1,1217,"We","Group-Self"
"247",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Top","n",1.6,1,1600,"We","Group-Self"
"248",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Bottom","n",1.35,1,1350,"We","Group-Self"
"249",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Bottom","None",NA,3,NA,"We","Group-Self"
"250",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Top","n",1.25,1,1250,"We","Group-Self"
"251",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Bottom","n",1.367,1,1367,"We","Group-Self"
"252",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Bottom","n",1.084,1,1084,"We","Group-Self"
"253",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Bottom","None",NA,3,NA,"We","Group-Self"
"254",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Top","n",1.55,1,1550,"We","Group-Self"
"255",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Top","m",0.633,0,633,"We","Group-Self"
"256",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Top","None",NA,3,NA,"We","Group-Self"
"257",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Bottom","n",1.067,1,1067,"We","Group-Self"
"258",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Top","n",1.3,1,1300,"We","Group-Self"
"259",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Top","n",0.967,1,967,"We","Group-Self"
"260",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Bottom","n",1.417,1,1417,"We","Group-Self"
"261",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Bottom","None",NA,3,NA,"We","Group-Self"
"262",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Top","n",1.134,1,1134,"We","Group-Self"
"263",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Bottom","n",0.95,1,950,"We","Group-Self"
"264",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Top","n",1.167,1,1167,"We","Group-Self"
"265",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","They","We","Diamond","Triangle","Circle","Star","Bottom","n",1.1,1,1100,"We","Group-Self"
"266",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Bottom","n",0.867,1,867,"We","Group-Self"
"267",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Bottom","n",0.9,1,900,"We","Group-Self"
"268",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","You","We","Diamond","Triangle","Circle","Star","Top","n",1.2,1,1200,"We","Group-Self"
"269",1,"Female",31,"r","h","Mismatch","We","EXPERIMENT","Self","We","Diamond","Triangle","Circle","Star","Top","n",0.834,1,834,"We","Group-Self"
"270",1,"Female",31,"r","h","Mismatch","You","TRAINING","We","You","Diamond","Triangle","Circle","Star","Top","None",NA,3,NA,"You","Stranger"
"271",1,"Female",31,"r","h","Mismatch","You","TRAINING","Self","You","Diamond","Triangle","Circle","Star","Top","None",NA,3,NA,"You","Stranger"
"272",1,"Female",31,"r","h","Mismatch","You","TRAINING","They","You","Diamond","Triangle","Circle","Star","Bottom","n",0.4,1,400,"You","Stranger"
"273",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Circle","Star","Top","n",0.45,1,450,"You","Stranger"
"274",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Circle","Star","Top","n",0.3,1,300,"You","Stranger"
"275",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Circle","Star","Bottom","n",0.467,1,467,"You","Stranger"
"276",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Circle","Star","Bottom","m",0.35,0,350,"You","Stranger"
"277",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Circle","Star","Top","n",0.234,1,234,"You","Stranger"
"278",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Circle","Star","Bottom","n",0.284,1,284,"You","Stranger"
"279",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Circle","Star","Bottom","m",0.434,0,434,"You","Stranger"
"280",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Circle","Star","Top","n",1.7,1,1700,"You","Stranger"
"281",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Circle","Star","Top","n",1.567,1,1567,"You","Stranger"
"282",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Circle","Star","Top","n",1.384,1,1384,"You","Stranger"
"283",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Circle","Star","Bottom","n",1.55,1,1550,"You","Stranger"
"284",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Circle","Star","Bottom","n",1.1,1,1100,"You","Stranger"
"285",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Circle","Star","Top","n",0.967,1,967,"You","Stranger"
"286",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Circle","Star","Bottom","n",1.267,1,1267,"You","Stranger"
"287",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Circle","Star","Top","n",1.15,1,1150,"You","Stranger"
"288",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Circle","Star","Top","n",1.367,1,1367,"You","Stranger"
"289",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Circle","Star","Bottom","n",1.467,1,1467,"You","Stranger"
"290",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Circle","Star","Bottom","None",NA,3,NA,"You","Stranger"
"291",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Circle","Star","Bottom","n",1.167,1,1167,"You","Stranger"
"292",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Circle","Star","Top","n",1.534,1,1534,"You","Stranger"
"293",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Circle","Star","Top","None",NA,3,NA,"You","Stranger"
"294",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Circle","Star","Top","n",0.767,1,767,"You","Stranger"
"295",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Circle","Star","Bottom","n",1.117,1,1117,"You","Stranger"
"296",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Circle","Star","Bottom","n",1.367,1,1367,"You","Stranger"
"297",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Circle","Star","Bottom","None",NA,3,NA,"You","Stranger"
"298",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","We","You","Diamond","Triangle","Circle","Star","Bottom","n",1.55,1,1550,"You","Stranger"
"299",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Circle","Star","Top","n",1.217,1,1217,"You","Stranger"
"300",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Circle","Star","Bottom","n",1.367,1,1367,"You","Stranger"
"301",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Circle","Star","Top","n",1.1,1,1100,"You","Stranger"
"302",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Circle","Star","Bottom","n",0.85,1,850,"You","Stranger"
"303",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","Self","You","Diamond","Triangle","Circle","Star","Top","n",0.8,1,800,"You","Stranger"
"304",1,"Female",31,"r","h","Mismatch","You","EXPERIMENT","They","You","Diamond","Triangle","Circle","Star","Top","n",0.984,1,984,"You","Stranger"
