"","Subject","Age","Gender","Matching","Identity","Session","RT_ms","RT_sec","ACC"
"4163",2806,20,"female","Nonmatching","Friend","2",615,0.615,1
"4164",2806,20,"female","Nonmatching","Friend","2",419,0.419,0
"4165",2806,20,"female","Nonmatching","Friend","2",674,0.674,0
"4166",2806,20,"female","Nonmatching","Friend","2",918,0.918,0
"4167",2806,20,"female","Nonmatching","Friend","2",812,0.812,1
"4168",2806,20,"female","Nonmatching","Friend","2",678,0.678,1
"4169",2806,20,"female","Nonmatching","Friend","2",776,0.776,1
"4170",2806,20,"female","Nonmatching","Friend","2",628,0.628,1
"4171",2806,20,"female","Nonmatching","Friend","2",793,0.793,1
"4172",2806,20,"female","Nonmatching","Friend","2",538,0.538,0
"4173",2806,20,"female","Nonmatching","Friend","2",595,0.595,1
"4174",2806,20,"female","Nonmatching","Friend","2",673,0.673,1
"4175",2806,20,"female","Nonmatching","Friend","2",682,0.682,1
"4176",2806,20,"female","Nonmatching","Friend","2",765,0.765,1
"4177",2806,20,"female","Nonmatching","Friend","2",569,0.569,1
"4178",2806,20,"female","Nonmatching","Friend","2",468,0.468,1
"4179",2806,20,"female","Nonmatching","Friend","2",676,0.676,1
"4180",2806,20,"female","Nonmatching","Friend","2",504,0.504,0
"4181",2806,20,"female","Nonmatching","Friend","3",513,0.513,1
"4182",2806,20,"female","Nonmatching","Friend","3",615,0.615,0
"4183",2806,20,"female","Nonmatching","Friend","3",773,0.773,1
"4184",2806,20,"female","Nonmatching","Friend","3",702,0.702,1
"4185",2806,20,"female","Nonmatching","Friend","3",592,0.592,1
"4186",2806,20,"female","Nonmatching","Friend","3",841,0.841,0
"4187",2806,20,"female","Nonmatching","Friend","3",826,0.826,1
"4188",2806,20,"female","Nonmatching","Friend","3",848,0.848,1
"4189",2806,20,"female","Nonmatching","Friend","3",656,0.656,1
"4190",2806,20,"female","Nonmatching","Friend","3",725,0.725,1
"4191",2806,20,"female","Nonmatching","Friend","3",665,0.665,1
"4192",2806,20,"female","Nonmatching","Friend","3",995,0.995,1
"4193",2806,20,"female","Nonmatching","Friend","3",913,0.913,1
"4194",2806,20,"female","Nonmatching","Friend","3",559,0.559,1
"4195",2806,20,"female","Nonmatching","Friend","3",669,0.669,1
"4196",2806,20,"female","Nonmatching","Friend","3",727,0.727,1
"4197",2806,20,"female","Nonmatching","Friend","3",890,0.89,1
"4198",2806,20,"female","Nonmatching","Friend","3",1088,1.088,0
"4199",2806,20,"female","Nonmatching","Friend","3",597,0.597,1
"4200",2806,20,"female","Nonmatching","Friend","3",773,0.773,1
"4201",2806,20,"female","Nonmatching","Stranger","1",672,0.672,1
"4202",2806,20,"female","Nonmatching","Stranger","1",854,0.854,1
"4203",2806,20,"female","Nonmatching","Stranger","1",972,0.972,1
"4204",2806,20,"female","Nonmatching","Stranger","1",890,0.89,1
"4205",2806,20,"female","Nonmatching","Stranger","1",1006,1.006,1
"4206",2806,20,"female","Nonmatching","Stranger","1",300,0.3,0
"4207",2806,20,"female","Nonmatching","Stranger","1",634,0.634,1
"4208",2806,20,"female","Nonmatching","Stranger","1",880,0.88,1
"4209",2806,20,"female","Nonmatching","Stranger","1",666,0.666,1
"4210",2806,20,"female","Nonmatching","Stranger","1",509,0.509,1
"4211",2806,20,"female","Nonmatching","Stranger","1",865,0.865,1
"4212",2806,20,"female","Nonmatching","Stranger","1",678,0.678,1
"4213",2806,20,"female","Nonmatching","Stranger","1",594,0.594,1
"4214",2806,20,"female","Nonmatching","Stranger","1",661,0.661,1
"4215",2806,20,"female","Nonmatching","Stranger","1",567,0.567,1
"4216",2806,20,"female","Nonmatching","Stranger","1",981,0.981,1
"4217",2806,20,"female","Nonmatching","Stranger","1",606,0.606,1
"4218",2806,20,"female","Nonmatching","Stranger","1",504,0.504,1
"4219",2806,20,"female","Nonmatching","Stranger","1",504,0.504,0
"4220",2806,20,"female","Nonmatching","Stranger","1",1118,1.118,1
"4221",2806,20,"female","Nonmatching","Stranger","1",744,0.744,1
"4222",2806,20,"female","Nonmatching","Stranger","1",593,0.593,0
"4223",2806,20,"female","Nonmatching","Stranger","1",925,0.925,1
"4224",2806,20,"female","Nonmatching","Stranger","1",813,0.813,0
"4225",2806,20,"female","Nonmatching","Stranger","1",1037,1.037,1
"4226",2806,20,"female","Nonmatching","Stranger","1",598,0.598,1
"4227",2806,20,"female","Nonmatching","Stranger","1",718,0.718,0
"4228",2806,20,"female","Nonmatching","Stranger","1",668,0.668,1
"4229",2806,20,"female","Nonmatching","Stranger","1",778,0.778,1
"4230",2806,20,"female","Nonmatching","Stranger","1",623,0.623,1
"4231",2806,20,"female","Nonmatching","Stranger","1",734,0.734,1
"4232",2806,20,"female","Nonmatching","Stranger","1",546,0.546,1
"4233",2806,20,"female","Nonmatching","Stranger","1",696,0.696,1
"4234",2806,20,"female","Nonmatching","Stranger","1",800,0.8,1
"4235",2806,20,"female","Nonmatching","Stranger","1",610,0.61,1
"4236",2806,20,"female","Nonmatching","Stranger","1",883,0.883,1
"4237",2806,20,"female","Nonmatching","Stranger","1",774,0.774,0
"4238",2806,20,"female","Nonmatching","Stranger","1",926,0.926,1
"4239",2806,20,"female","Nonmatching","Stranger","1",743,0.743,1
"4240",2806,20,"female","Nonmatching","Stranger","1",689,0.689,1
"4241",2806,20,"female","Nonmatching","Stranger","1",758,0.758,0
"4242",2806,20,"female","Nonmatching","Stranger","1",789,0.789,1
"4243",2806,20,"female","Nonmatching","Stranger","1",578,0.578,1
"4244",2806,20,"female","Nonmatching","Stranger","1",377,0.377,0
"4245",2806,20,"female","Nonmatching","Stranger","1",882,0.882,1
"4246",2806,20,"female","Nonmatching","Stranger","1",564,0.564,1
"4247",2806,20,"female","Nonmatching","Stranger","1",538,0.538,1
"4248",2806,20,"female","Nonmatching","Stranger","1",455,0.455,1
"4249",2806,20,"female","Nonmatching","Stranger","1",672,0.672,1
"4250",2806,20,"female","Nonmatching","Stranger","1",350,0.35,0
"4251",2806,20,"female","Nonmatching","Stranger","1",714,0.714,1
"4252",2806,20,"female","Nonmatching","Stranger","1",552,0.552,0
"4253",2806,20,"female","Nonmatching","Stranger","1",383,0.383,0
"4254",2806,20,"female","Nonmatching","Stranger","1",596,0.596,1
"4255",2806,20,"female","Nonmatching","Stranger","1",388,0.388,0
"4256",2806,20,"female","Nonmatching","Stranger","1",835,0.835,0
"4257",2806,20,"female","Nonmatching","Stranger","1",535,0.535,1
"4258",2806,20,"female","Nonmatching","Stranger","1",701,0.701,1
"4259",2806,20,"female","Nonmatching","Stranger","1",732,0.732,1
"4260",2806,20,"female","Nonmatching","Stranger","1",405,0.405,0
"4261",2806,20,"female","Nonmatching","Stranger","2",604,0.604,1
"4262",2806,20,"female","Nonmatching","Stranger","2",525,0.525,1
"4263",2806,20,"female","Nonmatching","Stranger","2",527,0.527,1
"4264",2806,20,"female","Nonmatching","Stranger","2",489,0.489,1
"4265",2806,20,"female","Nonmatching","Stranger","2",615,0.615,1
"4266",2806,20,"female","Nonmatching","Stranger","2",733,0.733,1
"4267",2806,20,"female","Nonmatching","Stranger","2",686,0.686,1
"4268",2806,20,"female","Nonmatching","Stranger","2",1050,1.05,0
"4269",2806,20,"female","Nonmatching","Stranger","2",690,0.69,1
"4270",2806,20,"female","Nonmatching","Stranger","2",815,0.815,1
"4271",2806,20,"female","Nonmatching","Stranger","2",845,0.845,1
"4272",2806,20,"female","Nonmatching","Stranger","2",631,0.631,1
"4273",2806,20,"female","Nonmatching","Stranger","2",724,0.724,1
"4274",2806,20,"female","Nonmatching","Stranger","2",750,0.75,1
"4275",2806,20,"female","Nonmatching","Stranger","2",834,0.834,1
"4276",2806,20,"female","Nonmatching","Stranger","2",624,0.624,1
"4277",2806,20,"female","Nonmatching","Stranger","2",687,0.687,1
"4278",2806,20,"female","Nonmatching","Stranger","2",643,0.643,1
"4279",2806,20,"female","Nonmatching","Stranger","2",808,0.808,1
"4280",2806,20,"female","Nonmatching","Stranger","2",439,0.439,0
"4281",2806,20,"female","Nonmatching","Stranger","2",563,0.563,1
"4282",2806,20,"female","Nonmatching","Stranger","2",801,0.801,1
"4283",2806,20,"female","Nonmatching","Stranger","2",526,0.526,1
"4284",2806,20,"female","Nonmatching","Stranger","2",812,0.812,1
"4285",2806,20,"female","Nonmatching","Stranger","2",984,0.984,1
"4286",2806,20,"female","Nonmatching","Stranger","2",734,0.734,1
"4287",2806,20,"female","Nonmatching","Stranger","2",838,0.838,1
"4288",2806,20,"female","Nonmatching","Stranger","2",740,0.74,1
"4289",2806,20,"female","Nonmatching","Stranger","2",769,0.769,1
"4290",2806,20,"female","Nonmatching","Stranger","2",783,0.783,1
"4291",2806,20,"female","Nonmatching","Stranger","2",819,0.819,1
"4292",2806,20,"female","Nonmatching","Stranger","2",852,0.852,1
"4293",2806,20,"female","Nonmatching","Stranger","2",621,0.621,1
"4294",2806,20,"female","Nonmatching","Stranger","2",759,0.759,1
"4295",2806,20,"female","Nonmatching","Stranger","2",609,0.609,1
"4296",2806,20,"female","Nonmatching","Stranger","2",639,0.639,1
"4297",2806,20,"female","Nonmatching","Stranger","2",663,0.663,1
"4298",2806,20,"female","Nonmatching","Stranger","2",729,0.729,1
"4299",2806,20,"female","Nonmatching","Stranger","2",714,0.714,1
"4300",2806,20,"female","Nonmatching","Stranger","2",739,0.739,1
"4301",2806,20,"female","Nonmatching","Stranger","3",603,0.603,1
"4302",2806,20,"female","Nonmatching","Stranger","3",805,0.805,0
"4303",2806,20,"female","Nonmatching","Stranger","3",619,0.619,1
"4304",2806,20,"female","Nonmatching","Stranger","3",1078,1.078,1
"4305",2806,20,"female","Nonmatching","Stranger","3",910,0.91,0
"4306",2806,20,"female","Nonmatching","Stranger","3",590,0.59,1
"4307",2806,20,"female","Nonmatching","Stranger","3",538,0.538,1
"4308",2806,20,"female","Nonmatching","Stranger","3",828,0.828,1
"4309",2806,20,"female","Nonmatching","Stranger","3",618,0.618,1
"4310",2806,20,"female","Nonmatching","Stranger","3",796,0.796,1
"4311",2806,20,"female","Nonmatching","Stranger","3",568,0.568,1
"4312",2806,20,"female","Nonmatching","Stranger","3",771,0.771,1
"4313",2806,20,"female","Nonmatching","Stranger","3",498,0.498,0
"4314",2806,20,"female","Nonmatching","Stranger","3",921,0.921,0
"4315",2806,20,"female","Nonmatching","Stranger","3",705,0.705,1
"4316",2806,20,"female","Nonmatching","Stranger","3",545,0.545,1
"4317",2806,20,"female","Nonmatching","Stranger","3",526,0.526,0
"4318",2806,20,"female","Nonmatching","Stranger","3",772,0.772,1
"4319",2806,20,"female","Nonmatching","Stranger","3",831,0.831,1
"4320",2806,20,"female","Nonmatching","Stranger","3",571,0.571,1
"4321",2807,20,"male","Matching","Self","1",529,0.529,1
"4322",2807,20,"male","Matching","Self","1",470,0.47,1
"4323",2807,20,"male","Matching","Self","1",581,0.581,1
"4324",2807,20,"male","Matching","Self","1",481,0.481,1
"4325",2807,20,"male","Matching","Self","1",1061,1.061,1
"4326",2807,20,"male","Matching","Self","1",627,0.627,1
"4327",2807,20,"male","Matching","Self","1",565,0.565,1
"4328",2807,20,"male","Matching","Self","1",339,0.339,1
"4329",2807,20,"male","Matching","Self","1",634,0.634,1
"4330",2807,20,"male","Matching","Self","1",577,0.577,1
"4331",2807,20,"male","Matching","Self","1",501,0.501,1
"4332",2807,20,"male","Matching","Self","1",609,0.609,1
"4333",2807,20,"male","Matching","Self","1",601,0.601,1
"4334",2807,20,"male","Matching","Self","1",653,0.653,1
"4335",2807,20,"male","Matching","Self","1",554,0.554,1
"4336",2807,20,"male","Matching","Self","1",587,0.587,1
"4337",2807,20,"male","Matching","Self","1",434,0.434,0
"4338",2807,20,"male","Matching","Self","1",515,0.515,1
"4339",2807,20,"male","Matching","Self","1",534,0.534,1
"4340",2807,20,"male","Matching","Self","1",642,0.642,1
"4341",2807,20,"male","Matching","Self","1",521,0.521,1
"4342",2807,20,"male","Matching","Self","1",641,0.641,1
"4343",2807,20,"male","Matching","Self","1",876,0.876,1
"4344",2807,20,"male","Matching","Self","1",645,0.645,1
"4345",2807,20,"male","Matching","Self","1",532,0.532,1
"4346",2807,20,"male","Matching","Self","1",712,0.712,1
"4347",2807,20,"male","Matching","Self","1",772,0.772,1
"4348",2807,20,"male","Matching","Self","1",586,0.586,1
"4349",2807,20,"male","Matching","Self","1",544,0.544,1
"4350",2807,20,"male","Matching","Self","1",439,0.439,1
"4351",2807,20,"male","Matching","Self","1",597,0.597,1
"4352",2807,20,"male","Matching","Self","1",699,0.699,1
"4353",2807,20,"male","Matching","Self","1",409,0.409,1
"4354",2807,20,"male","Matching","Self","1",709,0.709,1
"4355",2807,20,"male","Matching","Self","1",500,0.5,1
"4356",2807,20,"male","Matching","Self","1",547,0.547,1
"4357",2807,20,"male","Matching","Self","1",666,0.666,1
"4358",2807,20,"male","Matching","Self","1",648,0.648,1
"4359",2807,20,"male","Matching","Self","1",712,0.712,1
"4360",2807,20,"male","Matching","Self","1",976,0.976,0
"4361",2807,20,"male","Matching","Self","1",887,0.887,0
"4362",2807,20,"male","Matching","Self","1",389,0.389,1
"4363",2807,20,"male","Matching","Self","1",679,0.679,1
"4364",2807,20,"male","Matching","Self","1",413,0.413,1
"4365",2807,20,"male","Matching","Self","1",591,0.591,1
"4366",2807,20,"male","Matching","Self","1",469,0.469,1
"4367",2807,20,"male","Matching","Self","1",664,0.664,1
"4368",2807,20,"male","Matching","Self","1",470,0.47,1
"4369",2807,20,"male","Matching","Self","1",496,0.496,1
"4370",2807,20,"male","Matching","Self","1",318,0.318,1
"4371",2807,20,"male","Matching","Self","1",549,0.549,1
"4372",2807,20,"male","Matching","Self","1",403,0.403,1
"4373",2807,20,"male","Matching","Self","1",533,0.533,1
"4374",2807,20,"male","Matching","Self","1",395,0.395,1
"4375",2807,20,"male","Matching","Self","1",534,0.534,1
"4376",2807,20,"male","Matching","Self","1",715,0.715,1
"4377",2807,20,"male","Matching","Self","1",438,0.438,1
"4378",2807,20,"male","Matching","Self","1",428,0.428,1
"4379",2807,20,"male","Matching","Self","1",438,0.438,1
"4380",2807,20,"male","Matching","Self","1",892,0.892,1
"4381",2807,20,"male","Matching","Self","2",1036,1.036,1
"4382",2807,20,"male","Matching","Self","2",338,0.338,1
"4383",2807,20,"male","Matching","Self","2",468,0.468,1
"4384",2807,20,"male","Matching","Self","2",629,0.629,1
"4385",2807,20,"male","Matching","Self","2",494,0.494,1
"4386",2807,20,"male","Matching","Self","2",542,0.542,1
"4387",2807,20,"male","Matching","Self","2",572,0.572,1
"4388",2807,20,"male","Matching","Self","2",998,0.998,1
"4389",2807,20,"male","Matching","Self","2",500,0.5,1
"4390",2807,20,"male","Matching","Self","2",435,0.435,1
"4391",2807,20,"male","Matching","Self","2",516,0.516,1
"4392",2807,20,"male","Matching","Self","2",579,0.579,1
"4393",2807,20,"male","Matching","Self","2",510,0.51,1
"4394",2807,20,"male","Matching","Self","2",584,0.584,1
"4395",2807,20,"male","Matching","Self","2",571,0.571,1
"4396",2807,20,"male","Matching","Self","2",545,0.545,1
"4397",2807,20,"male","Matching","Self","2",434,0.434,0
"4398",2807,20,"male","Matching","Self","2",448,0.448,1
"4399",2807,20,"male","Matching","Self","2",585,0.585,1
"4400",2807,20,"male","Matching","Self","2",544,0.544,1
"4401",2807,20,"male","Matching","Self","2",476,0.476,1
"4402",2807,20,"male","Matching","Self","2",642,0.642,1
"4403",2807,20,"male","Matching","Self","2",503,0.503,1
"4404",2807,20,"male","Matching","Self","2",554,0.554,1
"4405",2807,20,"male","Matching","Self","2",546,0.546,1
"4406",2807,20,"male","Matching","Self","2",440,0.44,1
"4407",2807,20,"male","Matching","Self","2",436,0.436,1
"4408",2807,20,"male","Matching","Self","2",549,0.549,1
"4409",2807,20,"male","Matching","Self","2",548,0.548,1
"4410",2807,20,"male","Matching","Self","2",621,0.621,0
"4411",2807,20,"male","Matching","Self","2",843,0.843,1
"4412",2807,20,"male","Matching","Self","2",360,0.36,1
"4413",2807,20,"male","Matching","Self","2",762,0.762,1
"4414",2807,20,"male","Matching","Self","2",432,0.432,1
"4415",2807,20,"male","Matching","Self","2",355,0.355,1
"4416",2807,20,"male","Matching","Self","2",500,0.5,1
"4417",2807,20,"male","Matching","Self","2",625,0.625,1
"4418",2807,20,"male","Matching","Self","2",741,0.741,1
"4419",2807,20,"male","Matching","Self","2",519,0.519,1
"4420",2807,20,"male","Matching","Self","2",571,0.571,0
"4421",2807,20,"male","Matching","Self","3",339,0.339,1
"4422",2807,20,"male","Matching","Self","3",564,0.564,1
"4423",2807,20,"male","Matching","Self","3",483,0.483,1
"4424",2807,20,"male","Matching","Self","3",633,0.633,1
"4425",2807,20,"male","Matching","Self","3",703,0.703,1
"4426",2807,20,"male","Matching","Self","3",649,0.649,1
"4427",2807,20,"male","Matching","Self","3",465,0.465,1
"4428",2807,20,"male","Matching","Self","3",650,0.65,1
"4429",2807,20,"male","Matching","Self","3",507,0.507,1
"4430",2807,20,"male","Matching","Self","3",565,0.565,1
"4431",2807,20,"male","Matching","Self","3",541,0.541,1
"4432",2807,20,"male","Matching","Self","3",530,0.53,1
"4433",2807,20,"male","Matching","Self","3",687,0.687,1
"4434",2807,20,"male","Matching","Self","3",477,0.477,1
"4435",2807,20,"male","Matching","Self","3",691,0.691,1
"4436",2807,20,"male","Matching","Self","3",581,0.581,1
"4437",2807,20,"male","Matching","Self","3",547,0.547,1
"4438",2807,20,"male","Matching","Self","3",641,0.641,1
"4439",2807,20,"male","Matching","Self","3",565,0.565,0
"4440",2807,20,"male","Matching","Self","3",615,0.615,1
"4441",2807,20,"male","Matching","Friend","1",1134,1.134,0
"4442",2807,20,"male","Matching","Friend","1",347,0.347,0
"4443",2807,20,"male","Matching","Friend","1",882,0.882,1
"4444",2807,20,"male","Matching","Friend","1",804,0.804,1
"4445",2807,20,"male","Matching","Friend","1",1077,1.077,0
"4446",2807,20,"male","Matching","Friend","1",657,0.657,1
"4447",2807,20,"male","Matching","Friend","1",399,0.399,1
"4448",2807,20,"male","Matching","Friend","1",629,0.629,0
"4449",2807,20,"male","Matching","Friend","1",726,0.726,1
"4450",2807,20,"male","Matching","Friend","1",699,0.699,1
"4451",2807,20,"male","Matching","Friend","1",519,0.519,0
"4452",2807,20,"male","Matching","Friend","1",1002,1.002,1
"4453",2807,20,"male","Matching","Friend","1",435,0.435,0
"4454",2807,20,"male","Matching","Friend","1",553,0.553,0
"4455",2807,20,"male","Matching","Friend","1",971,0.971,1
"4456",2807,20,"male","Matching","Friend","1",475,0.475,0
"4457",2807,20,"male","Matching","Friend","1",497,0.497,0
