"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"2471",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1085.77,1.08577,0
"2472",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",868.3732,0.8683732,1
"2473",6,21,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",581.561,0.581561,0
"2474",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",742.5165,0.7425165,1
"2475",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",722.7589,0.7227589,0
"2476",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",845.0416,0.8450416,1
"2477",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",595.4367,0.5954367,1
"2478",6,21,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",574.3112,0.5743112,0
"2479",6,21,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",589.5249,0.5895249,0
"2480",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1020.5082,1.0205082,1
"2481",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1091.8508,1.0918508,1
"2482",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",959.1917,0.9591917,1
"2483",6,21,"right","m","l","Asymmetry","Matching","self-related","Self","Self",793.5432,0.7935432,0
"2484",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1451.2914,1.4512914,1
"2485",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",1017.1608,1.0171608,1
"2486",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",960.2215,0.9602215,1
"2487",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1272.3017,1.2723017,1
"2488",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",1458.4041,1.4584041,1
"2489",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",685.0064,0.6850064,1
"2490",6,21,"right","m","l","Asymmetry","Matching","self-related","Self","Self",1014.7383,1.0147383,0
"2491",6,21,"right","m","missed","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1500.0751,1.5000751,NA
"2492",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",543.5485,0.5435485,1
"2493",6,21,"right","m","missed","Asymmetry","Nonmatching","self-related","Self","Self",1500.0705,1.5000705,NA
"2494",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",999.9974,0.9999974,0
"2495",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",588.1346,0.5881346,1
"2496",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",657.4355,0.6574355,1
"2497",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",535.7179,0.5357179,1
"2498",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",364.7987,0.3647987,1
"2499",6,21,"right","m","l","Asymmetry","Matching","self-related","Self","Self",286.946,0.286946,0
"2500",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",657.6059,0.6576059,0
"2501",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",550.4247,0.5504247,1
"2502",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",489.7935,0.4897935,1
"2503",6,21,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",536.9265,0.5369265,0
"2504",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",566.5004,0.5665004,1
"2505",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",795.7428,0.7957428,1
"2506",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",579.2721,0.5792721,1
"2507",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",1093.8377,1.0938377,1
"2508",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",625.5454,0.6255454,1
"2509",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",714.0957,0.7140957,1
"2510",6,21,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",565.9419,0.5659419,0
"2511",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",549.096,0.549096,1
"2512",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",661.6567,0.6616567,1
"2513",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",560.1955,0.5601955,0
"2514",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",473.2913,0.4732913,1
"2515",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",766.4619,0.7664619,0
"2516",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1102.8636,1.1028636,0
"2517",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",587.3186,0.5873186,1
"2518",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",816.6581,0.8166581,1
"2519",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",537.3327,0.5373327,1
"2520",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",906.4164,0.9064164,0
"2521",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",668.5668,0.6685668,1
"2522",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",740.5826,0.7405826,1
"2523",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1132.2439,1.1322439,1
"2524",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",673.6629,0.6736629,1
"2525",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",668.3746,0.6683746,1
"2526",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",485.5601,0.4855601,1
"2527",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",549.7055,0.5497055,1
"2528",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",614.7004,0.6147004,1
"2529",6,21,"right","m","l","Asymmetry","Matching","self-related","Self","Self",528.7413,0.5287413,0
"2530",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",991.8439,0.9918439,0
"2531",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",800.7207,0.8007207,1
"2532",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",583.0548,0.5830548,1
"2533",6,21,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",1372.5882,1.3725882,0
"2534",6,21,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",689.5378,0.6895378,0
"2535",6,21,"right","m","l","Asymmetry","Matching","self-related","Self","Self",837.9564,0.8379564,0
"2536",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1335.2633,1.3352633,1
"2537",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",825.7596,0.8257596,1
"2538",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",663.3484,0.6633484,1
"2539",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",992.2638,0.9922638,1
"2540",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",561.4491,0.5614491,0
"2541",6,21,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",691.2962,0.6912962,0
"2542",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",996.7388,0.9967388,1
"2543",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",605.3423,0.6053423,1
"2544",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",541.4382,0.5414382,1
"2545",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",807.02,0.80702,1
"2546",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",693.7728,0.6937728,1
"2547",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",849.8581,0.8498581,0
"2548",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",774.4068,0.7744068,1
"2549",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",471.9634,0.4719634,1
"2550",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",621.2697,0.6212697,1
"2551",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1042.5869,1.0425869,1
"2552",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",853.9502,0.8539502,1
"2553",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",629.3967,0.6293967,1
"2554",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",662.5566,0.6625566,0
"2555",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",655.8423,0.6558423,1
"2556",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",786.1443,0.7861443,1
"2557",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",777.4792,0.7774792,1
"2558",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",640.8265,0.6408265,1
"2559",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",849.6927,0.8496927,1
"2560",6,21,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",711.749,0.711749,0
"2561",6,21,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",650.8543,0.6508543,0
"2562",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",938.2604,0.9382604,1
"2563",6,21,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",823.8656,0.8238656,0
"2564",6,21,"right","m","l","Asymmetry","Matching","self-related","Self","Self",1048.907,1.048907,0
"2565",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1080.2568,1.0802568,1
"2566",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",872.3902,0.8723902,1
"2567",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",868.0796,0.8680796,1
"2568",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",1030.2185,1.0302185,1
"2569",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",944.536,0.944536,1
"2570",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",615.3668,0.6153668,1
"2571",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",674.0338,0.6740338,1
"2572",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",759.2108,0.7592108,1
"2573",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",833.4514,0.8334514,1
"2574",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",845.8854,0.8458854,1
"2575",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",573.4641,0.5734641,1
"2576",6,21,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",708.0476,0.7080476,0
"2577",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",832.7855,0.8327855,1
"2578",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",925.6559,0.9256559,1
"2579",6,21,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",775.9632,0.7759632,0
"2580",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1001.5761,1.0015761,1
"2581",6,21,"right","m","missed","Asymmetry","Matching","stranger-related","Stranger","Stranger",1500.0647,1.5000647,NA
"2582",6,21,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",789.0344,0.7890344,0
"2583",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",660.9026,0.6609026,1
"2584",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",815.0503,0.8150503,1
"2585",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",694.5355,0.6945355,1
"2586",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",632.5691,0.6325691,1
"2587",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",580.063,0.580063,1
"2588",6,21,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",725.7222,0.7257222,0
"2589",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",563.0837,0.5630837,1
"2590",6,21,"right","m","l","Asymmetry","Matching","self-related","Self","Self",809.506,0.809506,0
"2591",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1353.6468,1.3536468,1
"2592",6,21,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",516.8853,0.5168853,0
"2593",6,21,"right","m","l","Asymmetry","Matching","self-related","Self","Self",867.8866,0.8678866,0
"2594",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",718.3292,0.7183292,0
"2595",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1123.8174,1.1238174,1
"2596",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",682.5113,0.6825113,1
"2597",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",490.0223,0.4900223,1
"2598",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",912.654,0.912654,1
"2599",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",562.0378,0.5620378,1
"2600",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",588.5218,0.5885218,1
"2601",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",642.5428,0.6425428,1
"2602",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",831.9971,0.8319971,1
"2603",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",595.3003,0.5953003,0
"2604",6,21,"right","m","l","Asymmetry","Matching","stranger-related","Stranger","Stranger",621.0595,0.6210595,0
"2605",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",697.5052,0.6975052,1
"2606",6,21,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",624.843,0.624843,0
"2607",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",570.5455,0.5705455,1
"2608",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1101.7582,1.1017582,0
"2609",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",949.5762,0.9495762,1
"2610",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",797.7195,0.7977195,1
"2611",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",976.8374,0.9768374,1
"2612",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",553.1089,0.5531089,1
"2613",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",502.6804,0.5026804,1
"2614",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",499.8656,0.4998656,1
"2615",6,21,"right","m","l","Asymmetry","Nonmatching","self-related","Self","Self",574.1747,0.5741747,1
"2616",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",591.1861,0.5911861,1
"2617",6,21,"right","m","l","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",908.6309,0.9086309,1
"2618",6,21,"right","m","a","Asymmetry","Matching","self-related","Self","Self",988.7218,0.9887218,1
"2619",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",748.0458,0.7480458,0
"2620",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",1004.6623,1.0046623,1
"2621",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",615.0288,0.6150288,1
"2622",6,21,"right","m","a","Asymmetry","Matching","stranger-related","Stranger","Stranger",766.9143,0.7669143,1
"2623",6,21,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",588.8352,0.5888352,0
"2624",6,21,"right","m","a","Asymmetry","Nonmatching","self-related","Self","Self",730.7853,0.7307853,0
"2625",6,21,"right","m","a","Asymmetry","Nonmatching","stranger-related","Stranger","Stranger",1136.6012,1.1366012,0
