"Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",861.64,0.86164,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",742.165,0.742165,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",717.115,0.717115,1
47,21,"right","f","l","Symmetry","Matching","self-related","Self","Self",818.38,0.81838,0
47,21,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",609.66,0.60966,0
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1181.27,1.18127,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",830.475,0.830475,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",1006.36,1.00636,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",701.07,0.70107,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",725.395,0.725395,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",757.755,0.757755,1
47,21,"right","f","l","Symmetry","Matching","self-related","Self","Self",638.44,0.63844,0
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",769.61,0.76961,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",958.58,0.95858,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",658.945,0.658945,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",660.23,0.66023,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",659.125,0.659125,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",602.19,0.60219,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1345.335,1.345335,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",957.88,0.95788,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",740.06,0.74006,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",925.69,0.92569,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",585.13,0.58513,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",777.165,0.777165,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1041.925,1.041925,1
47,21,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",879.725,0.879725,0
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",802.12,0.80212,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",976.625,0.976625,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",708.745,0.708745,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",818.535,0.818535,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",707.27,0.70727,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",823.6,0.8236,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",765.025,0.765025,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",928.175,0.928175,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",646.305,0.646305,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",776.95,0.77695,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",670.985,0.670985,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",607.3,0.6073,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",861.995,0.861995,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",794.74,0.79474,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",760.685,0.760685,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",707.635,0.707635,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",643.54,0.64354,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",560.375,0.560375,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",824.06,0.82406,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",698.67,0.69867,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",752.405,0.752405,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",675.045,0.675045,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",625.305,0.625305,1
47,21,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",657.375,0.657375,0
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",800.965,0.800965,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1303.315,1.303315,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1005.985,1.005985,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",731.36,0.73136,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",525.63,0.52563,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",603.765,0.603765,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",582.805,0.582805,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",866.91,0.86691,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",593.665,0.593665,1
47,21,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",840.78,0.84078,0
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",789.875,0.789875,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",737.81,0.73781,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",648.825,0.648825,1
47,21,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",602.185,0.602185,0
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",974.05,0.97405,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",712.565,0.712565,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",715.79,0.71579,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",646.515,0.646515,1
47,21,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",573.965,0.573965,0
47,21,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",589.97,0.58997,0
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",691.07,0.69107,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",723.3,0.7233,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",875.945,0.875945,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",551.23,0.55123,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",459.765,0.459765,1
47,21,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",465.285,0.465285,0
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",680.605,0.680605,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",757.495,0.757495,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",675.745,0.675745,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",847.225,0.847225,1
47,21,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",623.155,0.623155,0
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",639.175,0.639175,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",941.57,0.94157,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",642.015,0.642015,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",462.275,0.462275,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",676.63,0.67663,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",816.795,0.816795,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",656.125,0.656125,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",654.86,0.65486,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",491.97,0.49197,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",907.61,0.90761,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",460.945,0.460945,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",596.475,0.596475,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",681.36,0.68136,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",652.31,0.65231,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",854.52,0.85452,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",713.955,0.713955,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",715.065,0.715065,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",628.765,0.628765,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",811.02,0.81102,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",691.03,0.69103,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",678.86,0.67886,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",742.32,0.74232,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",481.935,0.481935,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",676.075,0.676075,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",526.395,0.526395,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",926.935,0.926935,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",559.925,0.559925,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",620.28,0.62028,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",479.425,0.479425,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",959.13,0.95913,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",1011.985,1.011985,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",656.47,0.65647,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1026.145,1.026145,1
47,21,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",473.15,0.47315,0
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",719.595,0.719595,1
47,21,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",691.68,0.69168,0
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",591.56,0.59156,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",708.65,0.70865,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",709.635,0.709635,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",734.51,0.73451,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",836.765,0.836765,1
47,21,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",789.405,0.789405,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",609.56,0.60956,1
47,21,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",540.04,0.54004,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",593.81,0.59381,1
47,21,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",558.395,0.558395,0
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",804.665,0.804665,1
47,21,"right","f","missed","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",NA,NA,NA
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",668.735,0.668735,1
47,21,"right","f","a","Symmetry","Matching","self-related","Self","Self",640.945,0.640945,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",658.02,0.65802,1
47,21,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",843.16,0.84316,1
