"","Subject","Gender","Age","Condition","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","LuminanceBackground","LuminanceStrongDark","LuminanceWeakDark","LuminanceWeakLight","LuminanceStrongLight","TextColor","VisualAngle","Color","Contrast"
"2931",21,"female",32,"im",655,0.655,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2932",21,"female",32,"im",931,0.931,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2933",21,"female",32,"im",609,0.609,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2934",21,"female",32,"im",708,0.708,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2935",21,"female",32,"im",777,0.777,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2936",21,"female",32,"im",817,0.817,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2937",21,"female",32,"im",808,0.808,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2938",21,"female",32,"im",807,0.807,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2939",21,"female",32,"im",755,0.755,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2940",21,"female",32,"im",810,0.81,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2941",21,"female",32,"in",0,0,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2942",21,"female",32,"in",921,0.921,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2943",21,"female",32,"in",727,0.727,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2944",21,"female",32,"in",775,0.775,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2945",21,"female",32,"in",909,0.909,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2946",21,"female",32,"in",1082,1.082,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2947",21,"female",32,"in",1144,1.144,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2948",21,"female",32,"in",761,0.761,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2949",21,"female",32,"in",871,0.871,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2950",21,"female",32,"in",852,0.852,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2951",21,"female",32,"in",827,0.827,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2952",21,"female",32,"in",694,0.694,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2953",21,"female",32,"mm",1305,1.305,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2954",21,"female",32,"mm",851,0.851,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2955",21,"female",32,"mm",639,0.639,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2956",21,"female",32,"mm",1066,1.066,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2957",21,"female",32,"mm",702,0.702,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2958",21,"female",32,"mm",944,0.944,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2959",21,"female",32,"mm",700,0.7,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2960",21,"female",32,"mm",829,0.829,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2961",21,"female",32,"mm",886,0.886,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2962",21,"female",32,"mm",582,0.582,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2963",21,"female",32,"mm",760,0.76,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2964",21,"female",32,"mm",741,0.741,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2965",21,"female",32,"mm",1004,1.004,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2966",21,"female",32,"mm",852,0.852,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2967",21,"female",32,"mm",733,0.733,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2968",21,"female",32,"mm",691,0.691,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2969",21,"female",32,"mm",686,0.686,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2970",21,"female",32,"mm",616,0.616,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2971",21,"female",32,"mn",638,0.638,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2972",21,"female",32,"mn",685,0.685,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2973",21,"female",32,"mn",601,0.601,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2974",21,"female",32,"mn",1060,1.06,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2975",21,"female",32,"mn",820,0.82,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2976",21,"female",32,"mn",761,0.761,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2977",21,"female",32,"mn",817,0.817,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2978",21,"female",32,"mn",646,0.646,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2979",21,"female",32,"mn",823,0.823,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2980",21,"female",32,"mn",967,0.967,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2981",21,"female",32,"mn",1048,1.048,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2982",21,"female",32,"mn",1078,1.078,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2983",21,"female",32,"mn",880,0.88,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2984",21,"female",32,"mn",904,0.904,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2985",21,"female",32,"mn",889,0.889,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2986",21,"female",32,"mn",851,0.851,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2987",21,"female",32,"mn",602,0.602,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2988",21,"female",32,"mn",834,0.834,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2989",21,"female",32,"nm",1193,1.193,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2990",21,"female",32,"nm",776,0.776,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2991",21,"female",32,"nm",659,0.659,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2992",21,"female",32,"nm",913,0.913,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2993",21,"female",32,"nm",865,0.865,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2994",21,"female",32,"nm",734,0.734,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2995",21,"female",32,"nm",996,0.996,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2996",21,"female",32,"nm",820,0.82,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2997",21,"female",32,"nm",886,0.886,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2998",21,"female",32,"nm",749,0.749,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"2999",21,"female",32,"nm",955,0.955,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3000",21,"female",32,"nm",816,0.816,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3001",21,"female",32,"nm",939,0.939,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3002",21,"female",32,"nm",891,0.891,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3003",21,"female",32,"nm",633,0.633,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3004",21,"female",32,"nm",721,0.721,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3005",21,"female",32,"nm",746,0.746,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3006",21,"female",32,"nm",672,0.672,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3007",21,"female",32,"nn",1081,1.081,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3008",21,"female",32,"nn",723,0.723,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3009",21,"female",32,"nn",1090,1.09,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3010",21,"female",32,"nn",794,0.794,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3011",21,"female",32,"nn",960,0.96,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3012",21,"female",32,"nn",1357,1.357,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3013",21,"female",32,"nn",1394,1.394,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3014",21,"female",32,"nn",1007,1.007,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3015",21,"female",32,"nn",864,0.864,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3016",21,"female",32,"nn",1202,1.202,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3017",21,"female",32,"nn",826,0.826,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3018",21,"female",32,"nn",1465,1.465,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3019",21,"female",32,"nn",1260,1.26,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3020",21,"female",32,"nn",1090,1.09,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3021",21,"female",32,"nn",1091,1.091,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3022",21,"female",32,"nn",669,0.669,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3023",21,"female",32,"nn",663,0.663,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3024",21,"female",32,"nn",850,0.85,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3025",22,"female",22,"bm",850,0.85,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3026",22,"female",22,"bm",512,0.512,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3027",22,"female",22,"bm",486,0.486,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3028",22,"female",22,"bm",515,0.515,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3029",22,"female",22,"bm",552,0.552,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3030",22,"female",22,"bm",569,0.569,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3031",22,"female",22,"bm",476,0.476,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3032",22,"female",22,"bm",512,0.512,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3033",22,"female",22,"bm",511,0.511,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3034",22,"female",22,"bm",523,0.523,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3035",22,"female",22,"bm",529,0.529,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3036",22,"female",22,"bm",1137,1.137,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3037",22,"female",22,"bm",633,0.633,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3038",22,"female",22,"bm",484,0.484,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3039",22,"female",22,"bm",525,0.525,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3040",22,"female",22,"bm",689,0.689,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3041",22,"female",22,"bm",1193,1.193,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3042",22,"female",22,"bm",711,0.711,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3043",22,"female",22,"bn",783,0.783,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3044",22,"female",22,"bn",954,0.954,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3045",22,"female",22,"bn",582,0.582,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3046",22,"female",22,"bn",470,0.47,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3047",22,"female",22,"bn",685,0.685,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3048",22,"female",22,"bn",599,0.599,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3049",22,"female",22,"bn",720,0.72,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3050",22,"female",22,"bn",502,0.502,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3051",22,"female",22,"bn",507,0.507,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3052",22,"female",22,"bn",569,0.569,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3053",22,"female",22,"bn",516,0.516,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3054",22,"female",22,"bn",513,0.513,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3055",22,"female",22,"bn",536,0.536,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3056",22,"female",22,"bn",476,0.476,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3057",22,"female",22,"bn",670,0.67,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3058",22,"female",22,"bn",607,0.607,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3059",22,"female",22,"bn",605,0.605,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3060",22,"female",22,"bn",500,0.5,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3061",22,"female",22,"im",850,0.85,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3062",22,"female",22,"im",382,0.382,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3063",22,"female",22,"im",529,0.529,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3064",22,"female",22,"im",454,0.454,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3065",22,"female",22,"im",504,0.504,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3066",22,"female",22,"im",1125,1.125,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3067",22,"female",22,"im",371,0.371,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3068",22,"female",22,"im",375,0.375,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3069",22,"female",22,"im",620,0.62,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3070",22,"female",22,"im",511,0.511,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3071",22,"female",22,"im",861,0.861,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3072",22,"female",22,"im",418,0.418,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3073",22,"female",22,"im",369,0.369,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3074",22,"female",22,"im",453,0.453,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3075",22,"female",22,"im",522,0.522,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3076",22,"female",22,"im",599,0.599,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3077",22,"female",22,"im",376,0.376,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3078",22,"female",22,"im",395,0.395,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3079",22,"female",22,"im",438,0.438,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3080",22,"female",22,"im",529,0.529,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3081",22,"female",22,"im",488,0.488,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3082",22,"female",22,"im",337,0.337,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3083",22,"female",22,"im",370,0.37,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3084",22,"female",22,"im",0,0,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3085",22,"female",22,"in",580,0.58,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3086",22,"female",22,"in",681,0.681,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3087",22,"female",22,"in",552,0.552,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3088",22,"female",22,"in",517,0.517,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3089",22,"female",22,"in",745,0.745,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3090",22,"female",22,"in",448,0.448,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3091",22,"female",22,"in",333,0.333,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3092",22,"female",22,"in",558,0.558,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3093",22,"female",22,"in",435,0.435,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3094",22,"female",22,"in",539,0.539,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3095",22,"female",22,"in",468,0.468,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3096",22,"female",22,"in",603,0.603,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3097",22,"female",22,"mm",548,0.548,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3098",22,"female",22,"mm",483,0.483,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3099",22,"female",22,"mm",337,0.337,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3100",22,"female",22,"mm",346,0.346,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3101",22,"female",22,"mm",445,0.445,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3102",22,"female",22,"mm",574,0.574,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3103",22,"female",22,"mm",404,0.404,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3104",22,"female",22,"mm",581,0.581,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3105",22,"female",22,"mm",595,0.595,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3106",22,"female",22,"mm",675,0.675,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3107",22,"female",22,"mm",512,0.512,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3108",22,"female",22,"mm",373,0.373,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3109",22,"female",22,"mm",642,0.642,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3110",22,"female",22,"mm",302,0.302,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3111",22,"female",22,"mm",403,0.403,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3112",22,"female",22,"mm",718,0.718,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3113",22,"female",22,"mm",413,0.413,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3114",22,"female",22,"mm",791,0.791,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3115",22,"female",22,"mn",863,0.863,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3116",22,"female",22,"mn",496,0.496,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3117",22,"female",22,"mn",582,0.582,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3118",22,"female",22,"mn",550,0.55,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3119",22,"female",22,"mn",721,0.721,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3120",22,"female",22,"mn",500,0.5,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3121",22,"female",22,"mn",693,0.693,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3122",22,"female",22,"mn",586,0.586,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3123",22,"female",22,"mn",533,0.533,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3124",22,"female",22,"mn",697,0.697,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3125",22,"female",22,"mn",493,0.493,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3126",22,"female",22,"mn",579,0.579,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3127",22,"female",22,"mn",531,0.531,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3128",22,"female",22,"mn",478,0.478,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3129",22,"female",22,"mn",565,0.565,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3130",22,"female",22,"mn",638,0.638,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3131",22,"female",22,"mn",542,0.542,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3132",22,"female",22,"mn",698,0.698,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3133",22,"female",22,"nm",685,0.685,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3134",22,"female",22,"nm",792,0.792,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3135",22,"female",22,"nm",583,0.583,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3136",22,"female",22,"nm",513,0.513,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3137",22,"female",22,"nm",338,0.338,0,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3138",22,"female",22,"nm",496,0.496,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3139",22,"female",22,"nm",810,0.81,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
"3140",22,"female",22,"nm",436,0.436,1,"1680x1050","60 Hz",NA,NA,NA,NA,NA,NA,"0.48°",NA,NA
