"Subject","Age","Gender","Handedness","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
9341983,21,"Mujer","Diestro",3,116,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,467,0.467,1
9341983,21,"Mujer","Diestro",3,117,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,490,0.49,1
9341983,21,"Mujer","Diestro",3,118,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,593,0.593,1
9341983,21,"Mujer","Diestro",3,119,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,552,0.552,1
9341983,21,"Mujer","Diestro",3,120,"cuadrado","tu","Matching","Self","Self","Self","Self",5,437,0.437,1
9341983,21,"Mujer","Diestro",3,121,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,412,0.412,1
9341983,21,"Mujer","Diestro",3,122,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,503,0.503,1
9341983,21,"Mujer","Diestro",3,123,"cuadrado","tu","Matching","Self","Self","Self","Self",5,803,0.803,1
9341983,21,"Mujer","Diestro",3,124,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,599,0.599,1
9341983,21,"Mujer","Diestro",3,125,"triangulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,611,0.611,1
9341983,21,"Mujer","Diestro",3,126,"triangulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,847,0.847,1
9341983,21,"Mujer","Diestro",3,127,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,485,0.485,1
9341983,21,"Mujer","Diestro",3,128,"triangulo","tu","Nonmatching","Self","Friend","Friend","Close",1,703,0.703,1
9341983,21,"Mujer","Diestro",3,129,"cuadrado","tu","Matching","Self","Self","Self","Self",5,435,0.435,1
9341983,21,"Mujer","Diestro",3,130,"triangulo","tu","Nonmatching","Self","Friend","Friend","Close",1,545,0.545,1
9341983,21,"Mujer","Diestro",3,131,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,413,0.413,1
9341983,21,"Mujer","Diestro",3,132,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",1,449,0.449,0
9341983,21,"Mujer","Diestro",3,133,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,671,0.671,1
9341983,21,"Mujer","Diestro",3,134,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,873,0.873,1
9341983,21,"Mujer","Diestro",3,135,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,502,0.502,1
9341983,21,"Mujer","Diestro",3,136,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,834,0.834,1
9341983,21,"Mujer","Diestro",3,137,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,399,0.399,1
9341983,21,"Mujer","Diestro",3,138,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,435,0.435,1
9341983,21,"Mujer","Diestro",3,139,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,778,0.778,1
9341983,21,"Mujer","Diestro",3,140,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,422,0.422,1
9341983,21,"Mujer","Diestro",3,141,"triangulo","tu","Nonmatching","Self","Friend","Friend","Close",5,1034,1.034,0
9341983,21,"Mujer","Diestro",3,142,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,530,0.53,1
9341983,21,"Mujer","Diestro",3,143,"cuadrado","tu","Matching","Self","Self","Self","Self",5,483,0.483,1
9341983,21,"Mujer","Diestro",3,144,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,500,0.5,1
9341983,21,"Mujer","Diestro",4,145,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,720,0.72,1
9341983,21,"Mujer","Diestro",4,146,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,636,0.636,1
9341983,21,"Mujer","Diestro",4,147,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,584,0.584,1
9341983,21,"Mujer","Diestro",4,148,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,612,0.612,1
9341983,21,"Mujer","Diestro",4,149,"cuadrado","tu","Matching","Self","Self","Self","Self",5,391,0.391,1
9341983,21,"Mujer","Diestro",4,150,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,439,0.439,1
9341983,21,"Mujer","Diestro",4,151,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,314,0.314,1
9341983,21,"Mujer","Diestro",4,152,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,396,0.396,1
9341983,21,"Mujer","Diestro",4,153,"cuadrado","tu","Matching","Self","Self","Self","Self",5,735,0.735,1
9341983,21,"Mujer","Diestro",4,154,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,432,0.432,1
9341983,21,"Mujer","Diestro",4,155,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",5,937,0.937,0
9341983,21,"Mujer","Diestro",4,156,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,491,0.491,1
9341983,21,"Mujer","Diestro",4,157,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,534,0.534,1
9341983,21,"Mujer","Diestro",4,158,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,387,0.387,0
9341983,21,"Mujer","Diestro",4,159,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,642,0.642,1
9341983,21,"Mujer","Diestro",4,160,"cuadrado","tu","Matching","Self","Self","Self","Self",5,627,0.627,1
9341983,21,"Mujer","Diestro",4,161,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,765,0.765,1
9341983,21,"Mujer","Diestro",4,162,"cuadrado","tu","Matching","Self","Self","Self","Self",5,510,0.51,1
9341983,21,"Mujer","Diestro",4,163,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,590,0.59,1
9341983,21,"Mujer","Diestro",4,164,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",NA,0,0,0
9341983,21,"Mujer","Diestro",4,165,"triangulo","tu","Nonmatching","Self","Friend","Friend","Close",5,449,0.449,0
9341983,21,"Mujer","Diestro",4,166,"triangulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,832,0.832,0
9341983,21,"Mujer","Diestro",4,167,"triangulo","tu","Nonmatching","Self","Friend","Friend","Close",1,550,0.55,1
9341983,21,"Mujer","Diestro",4,168,"triangulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,1008,1.008,1
9341983,21,"Mujer","Diestro",4,169,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,455,0.455,1
9341983,21,"Mujer","Diestro",4,170,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,704,0.704,1
9341983,21,"Mujer","Diestro",4,171,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,475,0.475,1
9341983,21,"Mujer","Diestro",4,172,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,750,0.75,1
9341983,21,"Mujer","Diestro",4,173,"triangulo","tu","Nonmatching","Self","Friend","Friend","Close",1,913,0.913,1
9341983,21,"Mujer","Diestro",4,174,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,456,0.456,1
9341983,21,"Mujer","Diestro",4,175,"cuadrado","tu","Matching","Self","Self","Self","Self",5,389,0.389,1
9341983,21,"Mujer","Diestro",4,176,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,472,0.472,1
9341983,21,"Mujer","Diestro",4,177,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",5,331,0.331,0
9341983,21,"Mujer","Diestro",4,178,"triangulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,705,0.705,1
9341983,21,"Mujer","Diestro",4,179,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",5,662,0.662,0
9341983,21,"Mujer","Diestro",4,180,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,467,0.467,1
9341983,21,"Mujer","Diestro",4,181,"cuadrado","tu","Matching","Self","Self","Self","Self",5,511,0.511,1
9341983,21,"Mujer","Diestro",4,182,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,424,0.424,1
9341983,21,"Mujer","Diestro",4,183,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,804,0.804,1
9341983,21,"Mujer","Diestro",4,184,"cuadrado","tu","Matching","Self","Self","Self","Self",5,582,0.582,1
9341983,21,"Mujer","Diestro",4,185,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",5,662,0.662,0
9341983,21,"Mujer","Diestro",4,186,"triangulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,738,0.738,1
9341983,21,"Mujer","Diestro",4,187,"cuadrado","tu","Matching","Self","Self","Self","Self",5,480,0.48,1
9341983,21,"Mujer","Diestro",4,188,"triangulo","tu","Nonmatching","Self","Friend","Friend","Close",1,769,0.769,1
9341983,21,"Mujer","Diestro",4,189,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,843,0.843,1
9341983,21,"Mujer","Diestro",4,190,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,589,0.589,1
9341983,21,"Mujer","Diestro",4,191,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,939,0.939,1
9341983,21,"Mujer","Diestro",4,192,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,507,0.507,1
9341983,21,"Mujer","Diestro",5,193,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,525,0.525,1
9341983,21,"Mujer","Diestro",5,194,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,415,0.415,1
9341983,21,"Mujer","Diestro",5,195,"cuadrado","tu","Matching","Self","Self","Self","Self",5,559,0.559,1
9341983,21,"Mujer","Diestro",5,196,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,993,0.993,1
9341983,21,"Mujer","Diestro",5,197,"triangulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,582,0.582,1
9341983,21,"Mujer","Diestro",5,198,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,745,0.745,1
9341983,21,"Mujer","Diestro",5,199,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,487,0.487,1
9341983,21,"Mujer","Diestro",5,200,"cuadrado","tu","Matching","Self","Self","Self","Self",5,578,0.578,1
9341983,21,"Mujer","Diestro",5,201,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,364,0.364,1
9341983,21,"Mujer","Diestro",5,202,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,499,0.499,1
9341983,21,"Mujer","Diestro",5,203,"triangulo","tu","Nonmatching","Self","Friend","Friend","Close",5,497,0.497,0
9341983,21,"Mujer","Diestro",5,204,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,895,0.895,1
9341983,21,"Mujer","Diestro",5,205,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,506,0.506,1
9341983,21,"Mujer","Diestro",5,206,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,382,0.382,1
9341983,21,"Mujer","Diestro",5,207,"triangulo","tu","Nonmatching","Self","Friend","Friend","Close",5,612,0.612,0
9341983,21,"Mujer","Diestro",5,208,"cuadrado","tu","Matching","Self","Self","Self","Self",5,654,0.654,1
9341983,21,"Mujer","Diestro",5,209,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,895,0.895,1
9341983,21,"Mujer","Diestro",5,210,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,640,0.64,1
9341983,21,"Mujer","Diestro",5,211,"cuadrado","tu","Matching","Self","Self","Self","Self",5,612,0.612,1
9341983,21,"Mujer","Diestro",5,212,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,759,0.759,1
9341983,21,"Mujer","Diestro",5,213,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,347,0.347,1
9341983,21,"Mujer","Diestro",5,214,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,299,0.299,1
9341983,21,"Mujer","Diestro",5,215,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,573,0.573,1
9341983,21,"Mujer","Diestro",5,216,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,682,0.682,1
9341983,21,"Mujer","Diestro",5,217,"triangulo","tu","Nonmatching","Self","Friend","Friend","Close",1,430,0.43,1
9341983,21,"Mujer","Diestro",5,218,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,679,0.679,1
9341983,21,"Mujer","Diestro",5,219,"cuadrado","tu","Matching","Self","Self","Self","Self",5,669,0.669,1
9341983,21,"Mujer","Diestro",5,220,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,634,0.634,1
9341983,21,"Mujer","Diestro",5,221,"triangulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,641,0.641,1
9341983,21,"Mujer","Diestro",5,222,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,321,0.321,1
9341983,21,"Mujer","Diestro",5,223,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,597,0.597,1
9341983,21,"Mujer","Diestro",5,224,"circulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,825,0.825,1
9341983,21,"Mujer","Diestro",5,225,"cuadrado","tu","Matching","Self","Self","Self","Self",5,593,0.593,1
9341983,21,"Mujer","Diestro",5,226,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,493,0.493,1
9341983,21,"Mujer","Diestro",5,227,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,620,0.62,1
9341983,21,"Mujer","Diestro",5,228,"circulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,464,0.464,1
9341983,21,"Mujer","Diestro",5,229,"triangulo","tu","Nonmatching","Self","Friend","Friend","Close",1,967,0.967,1
9341983,21,"Mujer","Diestro",5,230,"circulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",5,1028,1.028,0
9341983,21,"Mujer","Diestro",5,231,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,659,0.659,1
9341983,21,"Mujer","Diestro",5,232,"triangulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,776,0.776,1
9341983,21,"Mujer","Diestro",5,233,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,1078,1.078,1
9341983,21,"Mujer","Diestro",5,234,"cuadrado","tu","Matching","Self","Self","Self","Self",5,346,0.346,1
9341983,21,"Mujer","Diestro",5,235,"cuadrado","amigo","Nonmatching","Friend","Self","Self","Self",1,592,0.592,1
9341983,21,"Mujer","Diestro",5,236,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",1,726,0.726,1
9341983,21,"Mujer","Diestro",5,237,"triangulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,774,0.774,1
9341983,21,"Mujer","Diestro",5,238,"triangulo","amigo","Matching","Friend","Friend","Friend","Close",5,411,0.411,1
9341983,21,"Mujer","Diestro",5,239,"cuadrado","extrano","Nonmatching","Stranger","Self","Self","Self",NA,0,0,0
9341983,21,"Mujer","Diestro",5,240,"cuadrado","tu","Matching","Self","Self","Self","Self",5,591,0.591,1
23061227,20,"Mujer","Diestro",1,1,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,515,0.515,1
23061227,20,"Mujer","Diestro",1,2,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,379,0.379,1
23061227,20,"Mujer","Diestro",1,3,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,328,0.328,0
23061227,20,"Mujer","Diestro",1,4,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,281,0.281,1
23061227,20,"Mujer","Diestro",1,5,"circulo","tu","Matching","Self","Self","Self","Self",5,358,0.358,1
23061227,20,"Mujer","Diestro",1,6,"circulo","tu","Matching","Self","Self","Self","Self",1,236,0.236,0
23061227,20,"Mujer","Diestro",1,7,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,569,0.569,1
23061227,20,"Mujer","Diestro",1,8,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,287,0.287,0
23061227,20,"Mujer","Diestro",1,9,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,258,0.258,1
23061227,20,"Mujer","Diestro",1,10,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,325,0.325,1
23061227,20,"Mujer","Diestro",1,11,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,309,0.309,1
23061227,20,"Mujer","Diestro",1,12,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,328,0.328,0
23061227,20,"Mujer","Diestro",1,13,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",5,273,0.273,0
23061227,20,"Mujer","Diestro",1,14,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,361,0.361,1
23061227,20,"Mujer","Diestro",1,15,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,507,0.507,1
23061227,20,"Mujer","Diestro",1,16,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,286,0.286,1
23061227,20,"Mujer","Diestro",1,17,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,481,0.481,1
23061227,20,"Mujer","Diestro",1,18,"circulo","tu","Matching","Self","Self","Self","Self",1,359,0.359,0
23061227,20,"Mujer","Diestro",1,19,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,449,0.449,1
23061227,20,"Mujer","Diestro",1,20,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,356,0.356,1
23061227,20,"Mujer","Diestro",1,21,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",5,378,0.378,0
23061227,20,"Mujer","Diestro",1,22,"cuadrado","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,337,0.337,0
23061227,20,"Mujer","Diestro",1,23,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",5,480,0.48,0
23061227,20,"Mujer","Diestro",1,24,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,360,0.36,1
23061227,20,"Mujer","Diestro",1,25,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,500,0.5,1
23061227,20,"Mujer","Diestro",1,26,"circulo","tu","Matching","Self","Self","Self","Self",5,481,0.481,1
23061227,20,"Mujer","Diestro",1,27,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,337,0.337,1
23061227,20,"Mujer","Diestro",1,28,"cuadrado","tu","Nonmatching","Self","Friend","Friend","Close",1,401,0.401,1
23061227,20,"Mujer","Diestro",1,29,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,338,0.338,1
23061227,20,"Mujer","Diestro",1,30,"circulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,426,0.426,1
23061227,20,"Mujer","Diestro",1,31,"triangulo","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,379,0.379,1
23061227,20,"Mujer","Diestro",1,32,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",1,255,0.255,0
23061227,20,"Mujer","Diestro",1,33,"circulo","tu","Matching","Self","Self","Self","Self",1,410,0.41,0
23061227,20,"Mujer","Diestro",1,34,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,384,0.384,0
23061227,20,"Mujer","Diestro",1,35,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,398,0.398,0
23061227,20,"Mujer","Diestro",1,36,"circulo","tu","Matching","Self","Self","Self","Self",5,418,0.418,1
23061227,20,"Mujer","Diestro",1,37,"triangulo","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,535,0.535,1
23061227,20,"Mujer","Diestro",1,38,"circulo","tu","Matching","Self","Self","Self","Self",5,401,0.401,1
23061227,20,"Mujer","Diestro",1,39,"cuadrado","amigo","Matching","Friend","Friend","Friend","Close",5,257,0.257,1
23061227,20,"Mujer","Diestro",1,40,"circulo","amigo","Nonmatching","Friend","Self","Self","Self",1,463,0.463,1
23061227,20,"Mujer","Diestro",1,41,"triangulo","tu","Nonmatching","Self","Stranger","Stranger","Stranger",5,264,0.264,0
