"","Subject","Shape","Label","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC","Phase"
"2004",5,"P2","P2","Matching","Partner","2",567,0.567,0,2
"2005",5,"P2","P2","Matching","Partner","2",483,0.483,1,2
"2006",5,"P2","P2","Matching","Partner","2",500,0.5,1,2
"2007",5,"P2","P2","Matching","Partner","2",917,0.917,1,2
"2008",5,"P2","P2","Matching","Partner","2",567,0.567,1,2
"2009",5,"P2","P2","Matching","Partner","2",500,0.5,1,2
"2010",5,"P2","P2","Matching","Partner","2",600,0.6,1,2
"2011",5,"P2","P2","Matching","Partner","2",450,0.45,1,2
"2012",5,"P2","P2","Matching","Partner","2",517,0.517,1,2
"2013",5,"P2","P2","Matching","Partner","2",567,0.567,1,2
"2014",5,"P2","P2","Matching","Partner","2",633,0.633,1,2
"2015",5,"P2","P2","Matching","Partner","2",500,0.5,1,2
"2016",5,"P2","P2","Matching","Partner","2",417,0.417,1,2
"2017",5,"P2","P2","Matching","Partner","2",551,0.551,1,2
"2018",5,"P2","P2","Matching","Partner","2",600,0.6,1,2
"2019",5,"Stranger","Stranger","Matching","Stranger","1",750,0.75,0,1
"2020",5,"Stranger","Stranger","Matching","Stranger","1",1133,1.133,0,1
"2021",5,"Stranger","Stranger","Matching","Stranger","1",433,0.433,1,1
"2022",5,"Stranger","Stranger","Matching","Stranger","1",484,0.484,1,1
"2023",5,"Stranger","Stranger","Matching","Stranger","1",567,0.567,1,1
"2024",5,"Stranger","Stranger","Matching","Stranger","1",550,0.55,1,1
"2025",5,"Stranger","Stranger","Matching","Stranger","1",750,0.75,0,1
"2026",5,"Stranger","Stranger","Matching","Stranger","1",467,0.467,1,1
"2027",5,"Stranger","Stranger","Matching","Stranger","1",500,0.5,1,1
"2028",5,"Stranger","Stranger","Matching","Stranger","1",467,0.467,1,1
"2029",5,"Stranger","Stranger","Matching","Stranger","1",583,0.583,1,1
"2030",5,"Stranger","Stranger","Matching","Stranger","1",650,0.65,1,1
"2031",5,"Stranger","Stranger","Matching","Stranger","1",650,0.65,1,1
"2032",5,"Stranger","Stranger","Matching","Stranger","1",733,0.733,1,1
"2033",5,"Stranger","Stranger","Matching","Stranger","1",500,0.5,1,1
"2034",5,"Stranger","Stranger","Matching","Stranger","1",417,0.417,1,1
"2035",5,"Stranger","Stranger","Matching","Stranger","1",667,0.667,1,1
"2036",5,"Stranger","Stranger","Matching","Stranger","1",400,0.4,1,1
"2037",5,"Stranger","Stranger","Matching","Stranger","1",617,0.617,0,1
"2038",5,"Stranger","Stranger","Matching","Stranger","1",984,0.984,1,2
"2039",5,"Stranger","Stranger","Matching","Stranger","1",783,0.783,1,2
"2040",5,"Stranger","Stranger","Matching","Stranger","1",550,0.55,0,2
"2041",5,"Stranger","Stranger","Matching","Stranger","1",417,0.417,1,2
"2042",5,"Stranger","Stranger","Matching","Stranger","1",433,0.433,1,2
"2043",5,"Stranger","Stranger","Matching","Stranger","1",417,0.417,1,2
"2044",5,"Stranger","Stranger","Matching","Stranger","1",650,0.65,0,2
"2045",5,"Stranger","Stranger","Matching","Stranger","1",517,0.517,1,2
"2046",5,"Stranger","Stranger","Matching","Stranger","1",583,0.583,1,2
"2047",5,"Stranger","Stranger","Matching","Stranger","1",450,0.45,1,2
"2048",5,"Stranger","Stranger","Matching","Stranger","1",517,0.517,0,2
"2049",5,"Stranger","Stranger","Matching","Stranger","1",567,0.567,1,2
"2050",5,"Stranger","Stranger","Matching","Stranger","1",483,0.483,1,2
"2051",5,"Stranger","Stranger","Matching","Stranger","1",467,0.467,1,2
"2052",5,"Stranger","Stranger","Matching","Stranger","1",534,0.534,1,2
"2053",5,"Stranger","Stranger","Matching","Stranger","1",517,0.517,0,2
"2054",5,"Stranger","Stranger","Matching","Stranger","1",433,0.433,0,2
"2055",5,"Stranger","Stranger","Matching","Stranger","1",383,0.383,1,2
"2056",5,"Stranger","Stranger","Matching","Stranger","1",483,0.483,0,2
"2057",5,"Stranger","Stranger","Matching","Stranger","1",534,0.534,1,2
"2058",5,"Stranger","Stranger","Matching","Stranger","2",534,0.534,0,1
"2059",5,"Stranger","Stranger","Matching","Stranger","2",567,0.567,1,1
"2060",5,"Stranger","Stranger","Matching","Stranger","2",800,0.8,1,1
"2061",5,"Stranger","Stranger","Matching","Stranger","2",384,0.384,1,1
"2062",5,"Stranger","Stranger","Matching","Stranger","2",383,0.383,1,1
"2063",5,"Stranger","Stranger","Matching","Stranger","2",633,0.633,1,1
"2064",5,"Stranger","Stranger","Matching","Stranger","2",400,0.4,1,1
"2065",5,"Stranger","Stranger","Matching","Stranger","2",733,0.733,0,1
"2066",5,"Stranger","Stranger","Matching","Stranger","2",1100,1.1,1,1
"2067",5,"Stranger","Stranger","Matching","Stranger","2",550,0.55,1,1
"2068",5,"Stranger","Stranger","Matching","Stranger","2",717,0.717,1,1
"2069",5,"Stranger","Stranger","Matching","Stranger","2",550,0.55,1,1
"2070",5,"Stranger","Stranger","Matching","Stranger","2",650,0.65,1,1
"2071",5,"Stranger","Stranger","Matching","Stranger","2",567,0.567,1,1
"2072",5,"Stranger","Stranger","Matching","Stranger","2",667,0.667,1,1
"2073",5,"Stranger","Stranger","Matching","Stranger","2",617,0.617,1,1
"2074",5,"Stranger","Stranger","Matching","Stranger","2",567,0.567,1,1
"2075",5,"Stranger","Stranger","Matching","Stranger","2",500,0.5,1,1
"2076",5,"Stranger","Stranger","Matching","Stranger","2",550,0.55,1,1
"2077",5,"Stranger","Stranger","Matching","Stranger","2",567,0.567,1,1
"2078",5,"Stranger","Stranger","Matching","Stranger","2",583,0.583,1,2
"2079",5,"Stranger","Stranger","Matching","Stranger","2",467,0.467,1,2
"2080",5,"Stranger","Stranger","Matching","Stranger","2",567,0.567,1,2
"2081",5,"Stranger","Stranger","Matching","Stranger","2",500,0.5,1,2
"2082",5,"Stranger","Stranger","Matching","Stranger","2",333,0.333,1,2
"2083",5,"Stranger","Stranger","Matching","Stranger","2",550,0.55,0,2
"2084",5,"Stranger","Stranger","Matching","Stranger","2",450,0.45,1,2
"2085",5,"Stranger","Stranger","Matching","Stranger","2",583,0.583,1,2
"2086",5,"Stranger","Stranger","Matching","Stranger","2",600,0.6,1,2
"2087",5,"Stranger","Stranger","Matching","Stranger","2",367,0.367,1,2
"2088",5,"Stranger","Stranger","Matching","Stranger","2",617,0.617,1,2
"2089",5,"Stranger","Stranger","Matching","Stranger","2",617,0.617,1,2
"2090",5,"Stranger","Stranger","Matching","Stranger","2",501,0.501,1,2
"2091",5,"Stranger","Stranger","Matching","Stranger","2",517,0.517,0,2
"2092",5,"Stranger","Stranger","Matching","Stranger","2",550,0.55,0,2
"2093",5,"Stranger","Stranger","Matching","Stranger","2",550,0.55,1,2
"2094",5,"Stranger","Stranger","Matching","Stranger","2",467,0.467,1,2
"2095",5,"Stranger","Stranger","Matching","Stranger","2",417,0.417,1,2
"2096",5,"Stranger","Stranger","Matching","Stranger","2",700,0.7,1,2
"2097",5,"Stranger","Stranger","Matching","Stranger","2",367,0.367,1,2
"2098",5,"P1","Stranger","Nonmatching","Self","1",700,0.7,1,1
"2099",5,"P1","Stranger","Nonmatching","Self","1",933,0.933,1,1
"2100",5,"P1","P2","Nonmatching","Self","1",684,0.684,0,1
"2101",5,"P1","P2","Nonmatching","Self","1",1217,1.217,1,1
"2102",5,"P1","Stranger","Nonmatching","Self","1",900,0.9,1,1
"2103",5,"P1","P2","Nonmatching","Self","1",583,0.583,1,1
"2104",5,"P1","P2","Nonmatching","Self","1",867,0.867,1,1
"2105",5,"P1","P2","Nonmatching","Self","1",350,0.35,0,1
"2106",5,"P1","Stranger","Nonmatching","Self","1",900,0.9,1,1
"2107",5,"P1","Stranger","Nonmatching","Self","1",350,0.35,0,1
"2108",5,"P1","Stranger","Nonmatching","Self","1",800,0.8,1,1
"2109",5,"P1","P2","Nonmatching","Self","1",883,0.883,1,1
"2110",5,"P1","Stranger","Nonmatching","Self","1",733,0.733,1,1
"2111",5,"P1","P2","Nonmatching","Self","1",800,0.8,1,1
"2112",5,"P1","Stranger","Nonmatching","Self","1",400,0.4,0,1
"2113",5,"P1","P2","Nonmatching","Self","1",667,0.667,1,1
"2114",5,"P1","Stranger","Nonmatching","Self","1",867,0.867,1,1
"2115",5,"P1","P2","Nonmatching","Self","1",733,0.733,1,1
"2116",5,"P1","Stranger","Nonmatching","Self","1",767,0.767,1,1
"2117",5,"P1","P2","Nonmatching","Self","1",950,0.95,1,1
"2118",5,"P1","Stranger","Nonmatching","Self","1",767,0.767,1,2
"2119",5,"P1","Stranger","Nonmatching","Self","1",800,0.8,1,2
"2120",5,"P1","P2","Nonmatching","Self","1",550,0.55,1,2
"2121",5,"P1","Stranger","Nonmatching","Self","1",817,0.817,1,2
"2122",5,"P1","Stranger","Nonmatching","Self","1",734,0.734,1,2
"2123",5,"P1","P2","Nonmatching","Self","1",667,0.667,1,2
"2124",5,"P1","P2","Nonmatching","Self","1",517,0.517,0,2
"2125",5,"P1","P2","Nonmatching","Self","1",783,0.783,1,2
"2126",5,"P1","P2","Nonmatching","Self","1",767,0.767,1,2
"2127",5,"P1","Stranger","Nonmatching","Self","1",584,0.584,1,2
"2128",5,"P1","P2","Nonmatching","Self","1",1067,1.067,1,2
"2129",5,"P1","P2","Nonmatching","Self","1",667,0.667,1,2
"2130",5,"P1","Stranger","Nonmatching","Self","1",767,0.767,1,2
"2131",5,"P1","P2","Nonmatching","Self","1",800,0.8,1,2
"2132",5,"P1","P2","Nonmatching","Self","1",550,0.55,0,2
"2133",5,"P1","Stranger","Nonmatching","Self","1",650,0.65,1,2
"2134",5,"P1","Stranger","Nonmatching","Self","1",567,0.567,1,2
"2135",5,"P1","P2","Nonmatching","Self","1",617,0.617,1,2
"2136",5,"P1","Stranger","Nonmatching","Self","1",883,0.883,1,2
"2137",5,"P1","Stranger","Nonmatching","Self","1",633,0.633,1,2
"2138",5,"P1","Stranger","Nonmatching","Self","2",567,0.567,0,1
"2139",5,"P1","P2","Nonmatching","Self","2",883,0.883,1,1
"2140",5,"P1","Stranger","Nonmatching","Self","2",833,0.833,1,1
"2141",5,"P1","P2","Nonmatching","Self","2",1183,1.183,1,1
"2142",5,"P1","Stranger","Nonmatching","Self","2",384,0.384,0,1
"2143",5,"P1","P2","Nonmatching","Self","2",850,0.85,1,1
"2144",5,"P1","Stranger","Nonmatching","Self","2",750,0.75,1,1
"2145",5,"P1","P2","Nonmatching","Self","2",833,0.833,1,1
"2146",5,"P1","Stranger","Nonmatching","Self","2",767,0.767,1,1
"2147",5,"P1","P2","Nonmatching","Self","2",600,0.6,1,1
"2148",5,"P1","P2","Nonmatching","Self","2",700,0.7,1,1
"2149",5,"P1","P2","Nonmatching","Self","2",517,0.517,1,1
"2150",5,"P1","Stranger","Nonmatching","Self","2",983,0.983,1,1
"2151",5,"P1","Stranger","Nonmatching","Self","2",1250,1.25,1,1
"2152",5,"P1","Stranger","Nonmatching","Self","2",683,0.683,1,1
"2153",5,"P1","P2","Nonmatching","Self","2",1017,1.017,1,1
"2154",5,"P1","P2","Nonmatching","Self","2",800,0.8,1,1
"2155",5,"P1","Stranger","Nonmatching","Self","2",717,0.717,1,1
"2156",5,"P1","P2","Nonmatching","Self","2",1500,1.5,1,2
"2157",5,"P1","Stranger","Nonmatching","Self","2",1050,1.05,1,2
"2158",5,"P1","P2","Nonmatching","Self","2",683,0.683,1,2
"2159",5,"P1","Stranger","Nonmatching","Self","2",867,0.867,1,2
"2160",5,"P1","Stranger","Nonmatching","Self","2",784,0.784,1,2
"2161",5,"P1","Stranger","Nonmatching","Self","2",700,0.7,1,2
"2162",5,"P1","Stranger","Nonmatching","Self","2",883,0.883,1,2
"2163",5,"P1","P2","Nonmatching","Self","2",583,0.583,1,2
"2164",5,"P1","P2","Nonmatching","Self","2",900,0.9,1,2
"2165",5,"P1","P2","Nonmatching","Self","2",584,0.584,1,2
"2166",5,"P1","P2","Nonmatching","Self","2",734,0.734,1,2
"2167",5,"P1","P2","Nonmatching","Self","2",400,0.4,0,2
"2168",5,"P1","Stranger","Nonmatching","Self","2",600,0.6,1,2
"2169",5,"P1","Stranger","Nonmatching","Self","2",983,0.983,1,2
"2170",5,"P1","Stranger","Nonmatching","Self","2",517,0.517,1,2
"2171",5,"P1","P2","Nonmatching","Self","2",717,0.717,1,2
"2172",5,"P1","Stranger","Nonmatching","Self","2",417,0.417,1,2
"2173",5,"P1","Stranger","Nonmatching","Self","2",950,0.95,1,2
"2174",5,"P1","P2","Nonmatching","Self","2",667,0.667,1,2
"2175",5,"P1","P2","Nonmatching","Self","2",583,0.583,1,2
"2176",5,"P2","Stranger","Nonmatching","Partner","1",834,0.834,1,1
"2177",5,"P2","Stranger","Nonmatching","Partner","1",1217,1.217,1,1
"2178",5,"P2","P1","Nonmatching","Partner","1",917,0.917,1,1
"2179",5,"P2","P1","Nonmatching","Partner","1",483,0.483,0,1
"2180",5,"P2","P1","Nonmatching","Partner","1",800,0.8,1,1
"2181",5,"P2","Stranger","Nonmatching","Partner","1",1033,1.033,1,1
"2182",5,"P2","Stranger","Nonmatching","Partner","1",1233,1.233,1,1
"2183",5,"P2","P1","Nonmatching","Partner","1",800,0.8,1,1
"2184",5,"P2","P1","Nonmatching","Partner","1",367,0.367,0,1
"2185",5,"P2","Stranger","Nonmatching","Partner","1",1483,1.483,1,1
"2186",5,"P2","P1","Nonmatching","Partner","1",800,0.8,1,1
"2187",5,"P2","Stranger","Nonmatching","Partner","1",650,0.65,1,1
"2188",5,"P2","P1","Nonmatching","Partner","1",483,0.483,0,1
"2189",5,"P2","Stranger","Nonmatching","Partner","1",800,0.8,1,1
"2190",5,"P2","Stranger","Nonmatching","Partner","1",1033,1.033,1,1
"2191",5,"P2","P1","Nonmatching","Partner","1",584,0.584,0,1
"2192",5,"P2","Stranger","Nonmatching","Partner","1",767,0.767,1,1
"2193",5,"P2","P1","Nonmatching","Partner","1",717,0.717,1,1
"2194",5,"P2","P1","Nonmatching","Partner","1",884,0.884,1,1
"2195",5,"P2","Stranger","Nonmatching","Partner","1",583,0.583,1,1
"2196",5,"P2","Stranger","Nonmatching","Partner","1",984,0.984,1,2
"2197",5,"P2","Stranger","Nonmatching","Partner","1",617,0.617,1,2
"2198",5,"P2","Stranger","Nonmatching","Partner","1",717,0.717,1,2
"2199",5,"P2","P1","Nonmatching","Partner","1",684,0.684,1,2
"2200",5,"P2","P1","Nonmatching","Partner","1",400,0.4,0,2
"2201",5,"P2","Stranger","Nonmatching","Partner","1",750,0.75,1,2
"2202",5,"P2","P1","Nonmatching","Partner","1",933,0.933,1,2
"2203",5,"P2","Stranger","Nonmatching","Partner","1",667,0.667,0,2
"2204",5,"P2","P1","Nonmatching","Partner","1",850,0.85,1,2
"2205",5,"P2","P1","Nonmatching","Partner","1",584,0.584,1,2
"2206",5,"P2","Stranger","Nonmatching","Partner","1",633,0.633,1,2
"2207",5,"P2","Stranger","Nonmatching","Partner","1",700,0.7,1,2
"2208",5,"P2","P1","Nonmatching","Partner","1",583,0.583,1,2
"2209",5,"P2","P1","Nonmatching","Partner","1",750,0.75,1,2
"2210",5,"P2","P1","Nonmatching","Partner","1",667,0.667,1,2
"2211",5,"P2","P1","Nonmatching","Partner","1",684,0.684,1,2
"2212",5,"P2","Stranger","Nonmatching","Partner","1",767,0.767,1,2
"2213",5,"P2","P1","Nonmatching","Partner","1",817,0.817,1,2
"2214",5,"P2","Stranger","Nonmatching","Partner","1",783,0.783,1,2
"2215",5,"P2","Stranger","Nonmatching","Partner","1",634,0.634,1,2
"2216",5,"P2","P1","Nonmatching","Partner","2",1317,1.317,1,1
"2217",5,"P2","P1","Nonmatching","Partner","2",650,0.65,1,1
"2218",5,"P2","Stranger","Nonmatching","Partner","2",883,0.883,1,1
"2219",5,"P2","Stranger","Nonmatching","Partner","2",567,0.567,1,1
"2220",5,"P2","Stranger","Nonmatching","Partner","2",917,0.917,1,1
"2221",5,"P2","P1","Nonmatching","Partner","2",650,0.65,1,1
"2222",5,"P2","Stranger","Nonmatching","Partner","2",717,0.717,1,1
"2223",5,"P2","P1","Nonmatching","Partner","2",450,0.45,0,1
"2224",5,"P2","Stranger","Nonmatching","Partner","2",984,0.984,1,1
"2225",5,"P2","P1","Nonmatching","Partner","2",417,0.417,1,1
"2226",5,"P2","P1","Nonmatching","Partner","2",534,0.534,1,1
"2227",5,"P2","Stranger","Nonmatching","Partner","2",567,0.567,0,1
"2228",5,"P2","P1","Nonmatching","Partner","2",950,0.95,1,1
"2229",5,"P2","Stranger","Nonmatching","Partner","2",867,0.867,1,1
"2230",5,"P2","Stranger","Nonmatching","Partner","2",833,0.833,1,1
"2231",5,"P2","Stranger","Nonmatching","Partner","2",800,0.8,1,1
"2232",5,"P2","Stranger","Nonmatching","Partner","2",800,0.8,1,1
"2233",5,"P2","P1","Nonmatching","Partner","2",434,0.434,0,1
"2234",5,"P2","P1","Nonmatching","Partner","2",434,0.434,0,1
"2235",5,"P2","P1","Nonmatching","Partner","2",1017,1.017,1,1
"2236",5,"P2","Stranger","Nonmatching","Partner","2",1217,1.217,1,2
"2237",5,"P2","P1","Nonmatching","Partner","2",650,0.65,0,2
"2238",5,"P2","P1","Nonmatching","Partner","2",700,0.7,1,2
"2239",5,"P2","P1","Nonmatching","Partner","2",833,0.833,1,2
"2240",5,"P2","Stranger","Nonmatching","Partner","2",583,0.583,0,2
"2241",5,"P2","P1","Nonmatching","Partner","2",717,0.717,1,2
"2242",5,"P2","Stranger","Nonmatching","Partner","2",717,0.717,1,2
"2243",5,"P2","P1","Nonmatching","Partner","2",583,0.583,1,2
"2244",5,"P2","Stranger","Nonmatching","Partner","2",817,0.817,1,2
"2245",5,"P2","Stranger","Nonmatching","Partner","2",867,0.867,1,2
"2246",5,"P2","Stranger","Nonmatching","Partner","2",983,0.983,1,2
"2247",5,"P2","Stranger","Nonmatching","Partner","2",617,0.617,1,2
"2248",5,"P2","Stranger","Nonmatching","Partner","2",617,0.617,1,2
"2249",5,"P2","P1","Nonmatching","Partner","2",500,0.5,1,2
"2250",5,"P2","P1","Nonmatching","Partner","2",450,0.45,1,2
"2251",5,"P2","P1","Nonmatching","Partner","2",600,0.6,1,2
"2252",5,"P2","P1","Nonmatching","Partner","2",384,0.384,0,2
"2253",5,"P2","Stranger","Nonmatching","Partner","2",583,0.583,1,2
"2254",5,"P2","P1","Nonmatching","Partner","2",551,0.551,0,2
"2255",5,"P2","Stranger","Nonmatching","Partner","2",617,0.617,1,2
"2256",5,"Stranger","P2","Nonmatching","Stranger","1",467,0.467,1,1
"2257",5,"Stranger","P1","Nonmatching","Stranger","1",1067,1.067,1,1
"2258",5,"Stranger","P1","Nonmatching","Stranger","1",767,0.767,1,1
"2259",5,"Stranger","P2","Nonmatching","Stranger","1",717,0.717,1,1
"2260",5,"Stranger","P1","Nonmatching","Stranger","1",667,0.667,1,1
"2261",5,"Stranger","P1","Nonmatching","Stranger","1",933,0.933,1,1
"2262",5,"Stranger","P2","Nonmatching","Stranger","1",700,0.7,0,1
"2263",5,"Stranger","P2","Nonmatching","Stranger","1",667,0.667,1,1
"2264",5,"Stranger","P2","Nonmatching","Stranger","1",633,0.633,1,1
"2265",5,"Stranger","P1","Nonmatching","Stranger","1",467,0.467,1,1
"2266",5,"Stranger","P2","Nonmatching","Stranger","1",750,0.75,1,1
"2267",5,"Stranger","P2","Nonmatching","Stranger","1",500,0.5,1,1
"2268",5,"Stranger","P2","Nonmatching","Stranger","1",517,0.517,1,1
"2269",5,"Stranger","P2","Nonmatching","Stranger","1",733,0.733,1,1
"2270",5,"Stranger","P2","Nonmatching","Stranger","1",667,0.667,1,1
"2271",5,"Stranger","P1","Nonmatching","Stranger","1",983,0.983,1,1
"2272",5,"Stranger","P1","Nonmatching","Stranger","1",783,0.783,1,1
"2273",5,"Stranger","P1","Nonmatching","Stranger","1",833,0.833,1,1
"2274",5,"Stranger","P1","Nonmatching","Stranger","1",683,0.683,1,1
"2275",5,"Stranger","P1","Nonmatching","Stranger","1",617,0.617,1,1
"2276",5,"Stranger","P1","Nonmatching","Stranger","1",917,0.917,1,2
"2277",5,"Stranger","P1","Nonmatching","Stranger","1",750,0.75,1,2
"2278",5,"Stranger","P2","Nonmatching","Stranger","1",833,0.833,1,2
"2279",5,"Stranger","P2","Nonmatching","Stranger","1",600,0.6,1,2
"2280",5,"Stranger","P1","Nonmatching","Stranger","1",450,0.45,0,2
"2281",5,"Stranger","P2","Nonmatching","Stranger","1",633,0.633,1,2
"2282",5,"Stranger","P1","Nonmatching","Stranger","1",400,0.4,0,2
"2283",5,"Stranger","P2","Nonmatching","Stranger","1",617,0.617,1,2
"2284",5,"Stranger","P1","Nonmatching","Stranger","1",517,0.517,1,2
"2285",5,"Stranger","P2","Nonmatching","Stranger","1",850,0.85,1,2
"2286",5,"Stranger","P1","Nonmatching","Stranger","1",1050,1.05,1,2
"2287",5,"Stranger","P1","Nonmatching","Stranger","1",717,0.717,1,2
"2288",5,"Stranger","P2","Nonmatching","Stranger","1",933,0.933,1,2
"2289",5,"Stranger","P2","Nonmatching","Stranger","1",567,0.567,1,2
"2290",5,"Stranger","P1","Nonmatching","Stranger","1",650,0.65,1,2
"2291",5,"Stranger","P1","Nonmatching","Stranger","1",767,0.767,1,2
"2292",5,"Stranger","P1","Nonmatching","Stranger","1",450,0.45,1,2
"2293",5,"Stranger","P2","Nonmatching","Stranger","1",833,0.833,1,2
"2294",5,"Stranger","P2","Nonmatching","Stranger","1",683,0.683,1,2
"2295",5,"Stranger","P2","Nonmatching","Stranger","1",567,0.567,1,2
"2296",5,"Stranger","P2","Nonmatching","Stranger","2",750,0.75,1,1
"2297",5,"Stranger","P2","Nonmatching","Stranger","2",817,0.817,1,1
"2298",5,"Stranger","P1","Nonmatching","Stranger","2",633,0.633,1,1
"2299",5,"Stranger","P1","Nonmatching","Stranger","2",683,0.683,1,1
"2300",5,"Stranger","P1","Nonmatching","Stranger","2",1500,1.5,1,1
"2301",5,"Stranger","P1","Nonmatching","Stranger","2",717,0.717,1,1
"2302",5,"Stranger","P2","Nonmatching","Stranger","2",617,0.617,1,1
"2303",5,"Stranger","P2","Nonmatching","Stranger","2",1150,1.15,1,1
"2304",5,"Stranger","P1","Nonmatching","Stranger","2",400,0.4,0,1
"2305",5,"Stranger","P2","Nonmatching","Stranger","2",734,0.734,1,1
"2306",5,"Stranger","P1","Nonmatching","Stranger","2",417,0.417,0,1
"2307",5,"Stranger","P2","Nonmatching","Stranger","2",850,0.85,1,1
"2308",5,"Stranger","P2","Nonmatching","Stranger","2",567,0.567,1,1
"2309",5,"Stranger","P2","Nonmatching","Stranger","2",400,0.4,1,1
"2310",5,"Stranger","P1","Nonmatching","Stranger","2",1200,1.2,1,1
"2311",5,"Stranger","P2","Nonmatching","Stranger","2",584,0.584,1,1
"2312",5,"Stranger","P1","Nonmatching","Stranger","2",834,0.834,1,1
"2313",5,"Stranger","P2","Nonmatching","Stranger","2",700,0.7,1,1
"2314",5,"Stranger","P1","Nonmatching","Stranger","2",700,0.7,1,1
"2315",5,"Stranger","P1","Nonmatching","Stranger","2",400,0.4,1,1
"2316",5,"Stranger","P1","Nonmatching","Stranger","2",767,0.767,1,2
"2317",5,"Stranger","P1","Nonmatching","Stranger","2",717,0.717,1,2
"2318",5,"Stranger","P2","Nonmatching","Stranger","2",683,0.683,1,2
"2319",5,"Stranger","P2","Nonmatching","Stranger","2",484,0.484,1,2
"2320",5,"Stranger","P1","Nonmatching","Stranger","2",617,0.617,1,2
"2321",5,"Stranger","P1","Nonmatching","Stranger","2",783,0.783,1,2
"2322",5,"Stranger","P2","Nonmatching","Stranger","2",567,0.567,1,2
"2323",5,"Stranger","P2","Nonmatching","Stranger","2",634,0.634,1,2
"2324",5,"Stranger","P2","Nonmatching","Stranger","2",601,0.601,1,2
"2325",5,"Stranger","P1","Nonmatching","Stranger","2",1033,1.033,1,2
"2326",5,"Stranger","P2","Nonmatching","Stranger","2",550,0.55,1,2
"2327",5,"Stranger","P2","Nonmatching","Stranger","2",617,0.617,1,2
