"Subject","Gender","Age","Handedness","First_Lanugage","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
14,"female",36,"right","Hebrew","square.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","m",1143,1.143,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",1169,1.169,1
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",795,0.795,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",948,0.948,1
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",679,0.679,1
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","m",773,0.773,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",911,0.911,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",819,0.819,1
14,"female",36,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","m",1227,1.227,1
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","m",914,0.914,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",791,0.791,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",991,0.991,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",1119,1.119,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1131,1.131,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",1447,1.447,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1045,1.045,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",3172,3.172,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",748,0.748,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",1463,1.463,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",2696,2.696,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",1379,1.379,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",1092,1.092,1
14,"female",36,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","m",928,0.928,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",916,0.916,1
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","m",808,0.808,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",1104,1.104,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",845,0.845,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1219,1.219,1
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",891,0.891,1
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",768,0.768,1
14,"female",36,"right","Hebrew","square.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","m",1530,1.53,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1029,1.029,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",693,0.693,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",1026,1.026,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",625,0.625,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",625,0.625,1
14,"female",36,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","z",817,0.817,0
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","m",928,0.928,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",836,0.836,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",1355,1.355,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",590,0.59,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",736,0.736,1
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","m",875,0.875,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",849,0.849,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",2440,2.44,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",782,0.782,1
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","m",712,0.712,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",835,0.835,1
14,"female",36,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","m",4235,4.235,1
14,"female",36,"right","Hebrew","square.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","m",727,0.727,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1059,1.059,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",705,0.705,1
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","m",798,0.798,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",839,0.839,1
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",814,0.814,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1079,1.079,1
14,"female",36,"right","Hebrew","square.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","m",2292,2.292,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",656,0.656,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1023,1.023,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",623,0.623,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",1199,1.199,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",904,0.904,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",669,0.669,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",939,0.939,1
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1007,1.007,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1022,1.022,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",959,0.959,1
14,"female",36,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","m",1073,1.073,1
14,"female",36,"right","Hebrew","square.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","m",990,0.99,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",2031,2.031,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1317,1.317,1
14,"female",36,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","m",1177,1.177,1
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","m",770,0.77,1
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","m",621,0.621,1
14,"female",36,"right","Hebrew","square.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","m",1133,1.133,1
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",697,0.697,1
14,"female",36,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","m",982,0.982,1
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",759,0.759,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1713,1.713,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",805,0.805,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",702,0.702,1
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","z",459,0.459,0
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",617,0.617,1
14,"female",36,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","m",1561,1.561,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",658,0.658,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1312,1.312,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",772,0.772,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",479,0.479,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",597,0.597,1
14,"female",36,"right","Hebrew","square.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","m",3014,3.014,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",868,0.868,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",682,0.682,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1256,1.256,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",734,0.734,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",858,0.858,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",1760,1.76,1
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","m",738,0.738,1
14,"female",36,"right","Hebrew","circle.bmp","Self","Nonmatching","Self","Friend","Friend","Close","m",1245,1.245,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1620,1.62,1
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",715,0.715,1
14,"female",36,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","m",1640,1.64,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",959,0.959,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",1041,1.041,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",512,0.512,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1011,1.011,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","m",835,0.835,0
14,"female",36,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","m",882,0.882,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",744,0.744,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",2627,2.627,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",865,0.865,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",743,0.743,0
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",937,0.937,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1197,1.197,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",901,0.901,1
14,"female",36,"right","Hebrew","square.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","m",970,0.97,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",1197,1.197,1
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1077,1.077,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",738,0.738,1
14,"female",36,"right","Hebrew","circle.bmp","Stranger","Nonmatching","Stranger","Friend","Friend","Close","m",1710,1.71,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",1314,1.314,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",597,0.597,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",615,0.615,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",759,0.759,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",672,0.672,0
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",630,0.63,1
14,"female",36,"right","Hebrew","square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",710,0.71,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",866,0.866,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1833,1.833,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",759,0.759,1
14,"female",36,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",3090,3.09,1
14,"female",36,"right","Hebrew","square.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","m",1053,1.053,1
14,"female",36,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Friend","Self","Self","Self","m",1852,1.852,1
14,"female",36,"right","Hebrew","square.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","m",1482,1.482,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1239,1.239,1
14,"female",36,"right","Hebrew","square.bmp","Friend","Nonmatching","Friend","Stranger","Stranger","Stranger","m",1166,1.166,1
14,"female",36,"right","Hebrew","triangle.bmp","Self","Matching","Self","Self","Self","Self","z",744,0.744,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",931,0.931,1
14,"female",36,"right","Hebrew","square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",838,0.838,1
14,"female",36,"right","Hebrew","circle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",1182,1.182,1
15,"female",23,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",5889,5.889,1
15,"female",23,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","Friend","Friend","Close","z",2713,2.713,1
