"","Subject","Gender","Age","Handedness","First_Lanugage","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
"8238",22014,"female",25,"right","Hebrew",3,318,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",472,0.472,1
"8239",22014,"female",25,"right","Hebrew",3,319,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",697,0.697,1
"8240",22014,"female",25,"right","Hebrew",3,320,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",825,0.825,1
"8241",22014,"female",25,"right","Hebrew",3,321,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",683,0.683,0
"8242",22014,"female",25,"right","Hebrew",3,322,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",884,0.884,1
"8243",22014,"female",25,"right","Hebrew",3,323,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",700,0.7,1
"8244",22014,"female",25,"right","Hebrew",3,324,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",699,0.699,1
"8245",22014,"female",25,"right","Hebrew",3,325,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1371,1.371,1
"8246",22014,"female",25,"right","Hebrew",3,326,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",551,0.551,1
"8247",22014,"female",25,"right","Hebrew",3,327,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",661,0.661,1
"8248",22014,"female",25,"right","Hebrew",3,328,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",854,0.854,1
"8249",22014,"female",25,"right","Hebrew",3,329,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",920,0.92,1
"8250",22014,"female",25,"right","Hebrew",3,330,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",838,0.838,1
"8251",22014,"female",25,"right","Hebrew",3,331,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",792,0.792,1
"8252",22014,"female",25,"right","Hebrew",3,332,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",708,0.708,1
"8253",22014,"female",25,"right","Hebrew",3,333,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",796,0.796,1
"8254",22014,"female",25,"right","Hebrew",3,334,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",695,0.695,1
"8255",22014,"female",25,"right","Hebrew",3,335,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",759,0.759,1
"8256",22014,"female",25,"right","Hebrew",3,336,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",948,0.948,1
"8257",22014,"female",25,"right","Hebrew",3,337,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",730,0.73,1
"8258",22014,"female",25,"right","Hebrew",3,338,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",665,0.665,1
"8259",22014,"female",25,"right","Hebrew",3,339,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",810,0.81,1
"8260",22014,"female",25,"right","Hebrew",3,340,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",645,0.645,1
"8261",22014,"female",25,"right","Hebrew",3,341,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",727,0.727,1
"8262",22014,"female",25,"right","Hebrew",3,342,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",789,0.789,1
"8263",22014,"female",25,"right","Hebrew",3,343,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",825,0.825,1
"8264",22014,"female",25,"right","Hebrew",3,344,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",1020,1.02,1
"8265",22014,"female",25,"right","Hebrew",3,345,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",839,0.839,1
"8266",22014,"female",25,"right","Hebrew",3,346,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",681,0.681,1
"8267",22014,"female",25,"right","Hebrew",3,347,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",1129,1.129,1
"8268",22014,"female",25,"right","Hebrew",3,348,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",680,0.68,1
"8269",22014,"female",25,"right","Hebrew",3,349,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",824,0.824,1
"8270",22014,"female",25,"right","Hebrew",3,350,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",923,0.923,1
"8271",22014,"female",25,"right","Hebrew",3,351,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",810,0.81,1
"8272",22014,"female",25,"right","Hebrew",3,352,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",612,0.612,1
"8273",22014,"female",25,"right","Hebrew",3,353,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",775,0.775,1
"8274",22014,"female",25,"right","Hebrew",3,354,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",748,0.748,1
"8275",22014,"female",25,"right","Hebrew",3,355,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",778,0.778,1
"8276",22014,"female",25,"right","Hebrew",3,356,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",566,0.566,1
"8277",22014,"female",25,"right","Hebrew",3,357,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",699,0.699,1
"8278",22014,"female",25,"right","Hebrew",3,358,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",731,0.731,1
"8279",22014,"female",25,"right","Hebrew",3,359,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",681,0.681,1
"8280",22014,"female",25,"right","Hebrew",3,360,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",826,0.826,1
"8281",23003,"female",24,"right","Hebrew",1,1,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",775,0.775,1
"8282",23003,"female",24,"right","Hebrew",1,2,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",658,0.658,0
"8283",23003,"female",24,"right","Hebrew",1,3,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",642,0.642,1
"8284",23003,"female",24,"right","Hebrew",1,4,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",905,0.905,1
"8285",23003,"female",24,"right","Hebrew",1,5,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1134,1.134,1
"8286",23003,"female",24,"right","Hebrew",1,6,"square.bmp","Father","Matching","Father","Father","Father","Close","m",819,0.819,1
"8287",23003,"female",24,"right","Hebrew",1,7,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1035,1.035,1
"8288",23003,"female",24,"right","Hebrew",1,8,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",971,0.971,1
"8289",23003,"female",24,"right","Hebrew",1,9,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",790,0.79,0
"8290",23003,"female",24,"right","Hebrew",1,10,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",895,0.895,1
"8291",23003,"female",24,"right","Hebrew",1,11,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1020,1.02,1
"8292",23003,"female",24,"right","Hebrew",1,12,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1971,1.971,1
"8293",23003,"female",24,"right","Hebrew",1,13,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","z",1165,1.165,1
"8294",23003,"female",24,"right","Hebrew",1,14,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",776,0.776,1
"8295",23003,"female",24,"right","Hebrew",1,15,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",1273,1.273,1
"8296",23003,"female",24,"right","Hebrew",1,16,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",856,0.856,1
"8297",23003,"female",24,"right","Hebrew",1,17,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1118,1.118,1
"8298",23003,"female",24,"right","Hebrew",1,18,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1482,1.482,1
"8299",23003,"female",24,"right","Hebrew",1,19,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",825,0.825,1
"8300",23003,"female",24,"right","Hebrew",1,20,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",689,0.689,1
"8301",23003,"female",24,"right","Hebrew",1,21,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1039,1.039,1
"8302",23003,"female",24,"right","Hebrew",1,22,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",943,0.943,1
"8303",23003,"female",24,"right","Hebrew",1,23,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1043,1.043,1
"8304",23003,"female",24,"right","Hebrew",1,24,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1266,1.266,1
"8305",23003,"female",24,"right","Hebrew",1,25,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",705,0.705,1
"8306",23003,"female",24,"right","Hebrew",1,26,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",661,0.661,0
"8307",23003,"female",24,"right","Hebrew",1,27,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",845,0.845,1
"8308",23003,"female",24,"right","Hebrew",1,28,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",973,0.973,1
"8309",23003,"female",24,"right","Hebrew",1,29,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",623,0.623,1
"8310",23003,"female",24,"right","Hebrew",1,30,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",857,0.857,1
"8311",23003,"female",24,"right","Hebrew",1,31,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",761,0.761,1
"8312",23003,"female",24,"right","Hebrew",1,32,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","z",844,0.844,1
"8313",23003,"female",24,"right","Hebrew",1,33,"square.bmp","Father","Matching","Father","Father","Father","Close","m",757,0.757,1
"8314",23003,"female",24,"right","Hebrew",1,34,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",768,0.768,1
"8315",23003,"female",24,"right","Hebrew",1,35,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",787,0.787,1
"8316",23003,"female",24,"right","Hebrew",1,36,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","z",973,0.973,1
"8317",23003,"female",24,"right","Hebrew",1,37,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",991,0.991,1
"8318",23003,"female",24,"right","Hebrew",1,38,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",695,0.695,1
"8319",23003,"female",24,"right","Hebrew",1,39,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",957,0.957,1
"8320",23003,"female",24,"right","Hebrew",1,40,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",881,0.881,1
"8321",23003,"female",24,"right","Hebrew",1,41,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1272,1.272,0
"8322",23003,"female",24,"right","Hebrew",1,42,"square.bmp","Father","Matching","Father","Father","Father","Close","m",1173,1.173,1
"8323",23003,"female",24,"right","Hebrew",1,43,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",1023,1.023,1
"8324",23003,"female",24,"right","Hebrew",1,44,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",943,0.943,1
"8325",23003,"female",24,"right","Hebrew",1,45,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",955,0.955,1
"8326",23003,"female",24,"right","Hebrew",1,46,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1078,1.078,1
"8327",23003,"female",24,"right","Hebrew",1,47,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",670,0.67,1
"8328",23003,"female",24,"right","Hebrew",1,48,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",524,0.524,1
"8329",23003,"female",24,"right","Hebrew",1,49,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",913,0.913,1
"8330",23003,"female",24,"right","Hebrew",1,50,"square.bmp","Father","Matching","Father","Father","Father","Close","m",1046,1.046,1
"8331",23003,"female",24,"right","Hebrew",1,51,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",838,0.838,1
"8332",23003,"female",24,"right","Hebrew",1,52,"square.bmp","Father","Matching","Father","Father","Father","Close","m",695,0.695,1
"8333",23003,"female",24,"right","Hebrew",1,53,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",855,0.855,1
"8334",23003,"female",24,"right","Hebrew",1,54,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",744,0.744,1
"8335",23003,"female",24,"right","Hebrew",1,55,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","m",1238,1.238,0
"8336",23003,"female",24,"right","Hebrew",1,56,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","z",880,0.88,1
"8337",23003,"female",24,"right","Hebrew",1,57,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",808,0.808,1
"8338",23003,"female",24,"right","Hebrew",1,58,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",844,0.844,0
"8339",23003,"female",24,"right","Hebrew",1,59,"square.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1470,1.47,1
"8340",23003,"female",24,"right","Hebrew",1,60,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",805,0.805,1
"8341",23003,"female",24,"right","Hebrew",1,61,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",953,0.953,1
"8342",23003,"female",24,"right","Hebrew",1,62,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",982,0.982,1
"8343",23003,"female",24,"right","Hebrew",1,63,"square.bmp","Self","Nonmatching","Self","Father","Father","Close","z",731,0.731,1
"8344",23003,"female",24,"right","Hebrew",1,64,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1177,1.177,1
"8345",23003,"female",24,"right","Hebrew",1,65,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",709,0.709,1
"8346",23003,"female",24,"right","Hebrew",1,66,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",860,0.86,1
"8347",23003,"female",24,"right","Hebrew",1,67,"square.bmp","Father","Matching","Father","Father","Father","Close","m",797,0.797,1
"8348",23003,"female",24,"right","Hebrew",1,68,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",681,0.681,0
"8349",23003,"female",24,"right","Hebrew",1,69,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",1009,1.009,1
"8350",23003,"female",24,"right","Hebrew",1,70,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",996,0.996,1
"8351",23003,"female",24,"right","Hebrew",1,71,"triangle.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",792,0.792,1
"8352",23003,"female",24,"right","Hebrew",1,72,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",732,0.732,0
"8353",23003,"female",24,"right","Hebrew",1,73,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1043,1.043,1
"8354",23003,"female",24,"right","Hebrew",1,74,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",765,0.765,1
"8355",23003,"female",24,"right","Hebrew",1,75,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",1050,1.05,1
"8356",23003,"female",24,"right","Hebrew",1,76,"triangle.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1731,1.731,1
"8357",23003,"female",24,"right","Hebrew",1,77,"square.bmp","Father","Matching","Father","Father","Father","Close","m",1178,1.178,1
"8358",23003,"female",24,"right","Hebrew",1,78,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",1030,1.03,1
"8359",23003,"female",24,"right","Hebrew",1,79,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1304,1.304,1
"8360",23003,"female",24,"right","Hebrew",1,80,"circle.bmp","Self","Matching","Self","Self","Self","Self","m",728,0.728,1
"8361",23003,"female",24,"right","Hebrew",1,81,"square.bmp","Father","Matching","Father","Father","Father","Close","m",758,0.758,1
"8362",23003,"female",24,"right","Hebrew",1,82,"triangle.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1835,1.835,1
"8363",23003,"female",24,"right","Hebrew",1,83,"square.bmp","Father","Matching","Father","Father","Father","Close","m",901,0.901,1
