"","Subject","Gender","Age","Handedness","First_Lanugage","Shape","Word","Matching","Identity","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","Color","VisualAngle","Contrast"
"19",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",1148,1.148,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"20",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",739,0.739,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"21",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",797,0.797,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"22",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",709,0.709,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"23",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",591,0.591,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"24",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",576,0.576,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"25",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",610,0.61,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"26",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",705,0.705,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"27",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",924,0.924,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"28",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",672,0.672,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"29",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",885,0.885,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"30",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",708,0.708,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"31",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",686,0.686,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"32",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",568,0.568,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"33",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",644,0.644,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"34",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",812,0.812,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"35",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",606,0.606,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"36",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",828,0.828,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"37",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",867,0.867,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"38",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",676,0.676,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"39",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",835,0.835,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"40",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",719,0.719,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"41",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",760,0.76,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"42",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",562,0.562,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"43",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",1225,1.225,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"44",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",877,0.877,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"45",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",900,0.9,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"46",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",640,0.64,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"47",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",480,0.48,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"48",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",734,0.734,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"49",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",658,0.658,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"50",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",700,0.7,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"51",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",656,0.656,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"52",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",827,0.827,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"53",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",593,0.593,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"54",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",770,0.77,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"55",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",664,0.664,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"56",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",693,0.693,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"57",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",632,0.632,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"58",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",652,0.652,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"59",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",1083,1.083,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"60",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",844,0.844,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"61",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",631,0.631,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"62",2816,"female",21,"right","Hebrew","triangle.bmp","Self","Matching","Self","m",684,0.684,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"63",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"64",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"65",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",1761,1.761,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"66",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",609,0.609,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"67",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",895,0.895,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"68",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",612,0.612,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"69",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",556,0.556,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"70",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",845,0.845,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"71",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",932,0.932,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"72",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",738,0.738,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"73",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",671,0.671,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"74",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",741,0.741,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"75",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",773,0.773,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"76",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",638,0.638,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"77",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",662,0.662,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"78",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",652,0.652,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"79",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",668,0.668,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"80",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",907,0.907,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"81",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",605,0.605,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"82",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",607,0.607,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"83",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",900,0.9,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"84",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",687,0.687,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"85",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",630,0.63,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"86",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",578,0.578,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"87",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",583,0.583,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"88",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",633,0.633,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"89",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",798,0.798,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"90",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",609,0.609,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"91",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",1047,1.047,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"92",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",604,0.604,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"93",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",688,0.688,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"94",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",546,0.546,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"95",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",804,0.804,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"96",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",694,0.694,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"97",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",1155,1.155,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"98",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",562,0.562,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"99",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",670,0.67,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"100",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",587,0.587,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"101",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",593,0.593,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"102",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",699,0.699,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"103",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",562,0.562,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"104",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",517,0.517,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"105",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",661,0.661,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"106",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","z",664,0.664,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"107",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",845,0.845,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"108",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",669,0.669,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"109",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","z",552,0.552,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"110",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",974,0.974,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"111",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",727,0.727,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"112",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",722,0.722,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"113",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",839,0.839,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"114",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",713,0.713,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"115",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",653,0.653,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"116",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",694,0.694,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"117",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",836,0.836,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"118",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",679,0.679,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"119",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",672,0.672,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"120",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",655,0.655,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"121",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",558,0.558,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"122",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",1067,1.067,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"123",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",569,0.569,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"124",2816,"female",21,"right","Hebrew","square.bmp","Friend","Matching","Friend","m",1418,1.418,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"125",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"126",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"127",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",954,0.954,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"128",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",877,0.877,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"129",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",740,0.74,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"130",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",790,0.79,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"131",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",500,0.5,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"132",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",705,0.705,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"133",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1422,1.422,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"134",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",702,0.702,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"135",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1065,1.065,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"136",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",930,0.93,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"137",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1232,1.232,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"138",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",876,0.876,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"139",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",747,0.747,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"140",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",772,0.772,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"141",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",948,0.948,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"142",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",903,0.903,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"143",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",895,0.895,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"144",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1572,1.572,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"145",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",944,0.944,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"146",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",702,0.702,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"147",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",3457,3.457,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"148",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",813,0.813,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"149",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",965,0.965,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"150",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",811,0.811,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"151",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",644,0.644,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"152",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",657,0.657,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"153",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1837,1.837,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"154",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",683,0.683,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"155",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1056,1.056,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"156",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",628,0.628,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"157",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",791,0.791,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"158",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",832,0.832,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"159",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",543,0.543,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"160",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",724,0.724,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"161",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",688,0.688,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"162",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",942,0.942,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"163",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",693,0.693,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"164",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1028,1.028,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"165",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",638,0.638,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"166",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",606,0.606,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"167",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",528,0.528,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"168",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",726,0.726,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"169",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",715,0.715,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"170",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",2381,2.381,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"171",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",1679,1.679,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"172",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1987,1.987,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"173",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1181,1.181,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"174",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1470,1.47,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"175",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",975,0.975,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"176",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1554,1.554,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"177",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",684,0.684,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"178",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",920,0.92,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"179",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",715,0.715,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"180",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1633,1.633,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"181",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",612,0.612,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"182",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",725,0.725,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"183",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1498,1.498,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"184",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1577,1.577,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"185",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",691,0.691,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"186",2816,"female",21,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",480,0.48,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"187",2816,"female",21,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"188",2816,"female",21,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"189",2816,"female",21,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"190",2816,"female",21,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"191",2816,"female",21,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"192",2816,"female",21,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"193",2816,"female",21,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Self","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"194",2816,"female",21,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Self","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"195",2816,"female",21,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","Self","z",748,0.748,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"196",2816,"female",21,"right","Hebrew","triangle.bmp","Friend","Nonmatching","Self","z",979,0.979,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
