"","Subject","Gender","Age","Handedness","First_Lanugage","Shape","Identity","Matching","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","LuminanceBackground","LuminanceStrongDark","LuminanceWeakDark","LuminanceWeakLight","LuminanceStrongLight","TextColor","Color","VisualAngle","Contrast"
"1279",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1636,1.636,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1280",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1091,1.091,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1281",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",1070,1.07,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1282",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1263,1.263,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1283",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",631,0.631,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1284",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",899,0.899,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1285",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1524,1.524,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1286",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",716,0.716,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1287",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",781,0.781,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1288",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1506,1.506,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1289",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",847,0.847,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1290",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1254,1.254,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1291",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1425,1.425,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1292",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",657,0.657,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1293",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1199,1.199,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1294",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1131,1.131,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1295",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1799,1.799,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1296",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",826,0.826,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1297",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",973,0.973,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1298",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",623,0.623,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1299",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",1055,1.055,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1300",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1084,1.084,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1301",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",1208,1.208,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1302",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1087,1.087,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1303",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",800,0.8,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1304",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",877,0.877,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1305",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",789,0.789,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1306",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",943,0.943,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1307",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1695,1.695,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1308",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1923,1.923,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1309",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",1380,1.38,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1310",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",1365,1.365,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1311",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",727,0.727,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1312",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",755,0.755,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1313",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",718,0.718,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1314",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",634,0.634,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1315",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",603,0.603,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1316",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",925,0.925,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1317",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","z",834,0.834,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1318",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",906,0.906,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1319",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1770,1.77,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1320",5701,"female",23,"right","Hebrew","triangle.bmp","Self","Nonmatching","m",1324,1.324,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1321",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1599,1.599,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1322",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1388,1.388,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1323",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1738,1.738,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1324",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",2446,2.446,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1325",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1099,1.099,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1326",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1124,1.124,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1327",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1326,1.326,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1328",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1766,1.766,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1329",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1050,1.05,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1330",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1077,1.077,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1331",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1026,1.026,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1332",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1042,1.042,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1333",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",818,0.818,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1334",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1070,1.07,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1335",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1244,1.244,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1336",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",979,0.979,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1337",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1409,1.409,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1338",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",854,0.854,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1339",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1111,1.111,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1340",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1209,1.209,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1341",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1209,1.209,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1342",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1492,1.492,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1343",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1166,1.166,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1344",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1695,1.695,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1345",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1194,1.194,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1346",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1705,1.705,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1347",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1708,1.708,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1348",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1063,1.063,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1349",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1040,1.04,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1350",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",754,0.754,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1351",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",909,0.909,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1352",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1153,1.153,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1353",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",998,0.998,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1354",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1474,1.474,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1355",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1455,1.455,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1356",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",2221,2.221,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1357",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1436,1.436,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1358",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1035,1.035,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1359",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1057,1.057,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1360",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1197,1.197,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1361",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1030,1.03,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1362",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1237,1.237,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1363",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1196,1.196,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1364",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",836,0.836,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1365",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",2429,2.429,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1366",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",851,0.851,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1367",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1909,1.909,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1368",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",817,0.817,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1369",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",909,0.909,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1370",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1311,1.311,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1371",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",634,0.634,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1372",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1239,1.239,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1373",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",894,0.894,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1374",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1060,1.06,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1375",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1090,1.09,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1376",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1343,1.343,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1377",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",849,0.849,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1378",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1591,1.591,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1379",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",880,0.88,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1380",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",2485,2.485,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1381",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1518,1.518,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1382",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",3898,3.898,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1383",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1123,1.123,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1384",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",2091,2.091,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1385",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",875,0.875,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1386",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",640,0.64,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1387",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",992,0.992,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1388",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",608,0.608,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1389",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1279,1.279,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1390",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",815,0.815,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1391",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1419,1.419,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1392",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1250,1.25,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1393",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1114,1.114,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1394",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",854,0.854,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1395",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1309,1.309,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1396",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1119,1.119,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1397",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",683,0.683,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1398",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",729,0.729,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1399",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1093,1.093,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1400",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1023,1.023,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1401",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1356,1.356,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1402",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",2140,2.14,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1403",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",924,0.924,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1404",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",997,0.997,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1405",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1215,1.215,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1406",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1480,1.48,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1407",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",792,0.792,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1408",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",2156,2.156,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1409",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",926,0.926,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1410",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1238,1.238,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1411",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1351,1.351,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1412",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",727,0.727,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1413",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",2366,2.366,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1414",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",2899,2.899,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1415",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1290,1.29,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1416",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",831,0.831,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1417",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",800,0.8,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1418",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1417,1.417,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1419",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",872,0.872,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1420",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1145,1.145,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1421",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1377,1.377,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1422",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1086,1.086,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1423",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","m",1179,1.179,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1424",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1461,1.461,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"1425",5701,"female",23,"right","Hebrew","square.bmp","Stranger","Nonmatching","z",1010,1.01,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
