"Subject","Stim","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
11,0,"Nonmatching","Self","Self","Self",0,740,0.74,1
11,1,"Matching","Stranger","Stranger","Stranger",1,846,0.846,1
11,1,"Matching","Friend","Friend","Close",1,634,0.634,1
11,1,"Matching","Friend","Friend","Close",1,504,0.504,1
11,1,"Matching","Self","Self","Self",1,480,0.48,1
11,0,"Nonmatching","Self","Self","Self",0,517,0.517,1
11,0,"Nonmatching","Friend","Friend","Close",0,655,0.655,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,641,0.641,1
11,1,"Matching","Stranger","Stranger","Stranger",1,590,0.59,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,524,0.524,1
11,0,"Nonmatching","Friend","Friend","Close",0,647,0.647,1
11,1,"Matching","Self","Self","Self",1,695,0.695,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,940,0.94,1
11,0,"Nonmatching","Friend","Friend","Close",0,696,0.696,1
11,1,"Matching","Friend","Friend","Close",1,734,0.734,1
11,1,"Matching","Self","Self","Self",1,591,0.591,1
11,0,"Nonmatching","Self","Self","Self",0,671,0.671,1
11,0,"Nonmatching","Friend","Friend","Close",0,757,0.757,1
11,1,"Matching","Stranger","Stranger","Stranger",1,586,0.586,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,598,0.598,1
11,0,"Nonmatching","Self","Self","Self",0,709,0.709,1
11,1,"Matching","Friend","Friend","Close",1,639,0.639,1
11,1,"Matching","Stranger","Stranger","Stranger",1,649,0.649,1
11,1,"Matching","Self","Self","Self",1,568,0.568,1
11,0,"Nonmatching","Friend","Friend","Close",0,703,0.703,1
11,1,"Matching","Stranger","Stranger","Stranger",1,594,0.594,1
11,1,"Matching","Self","Self","Self",1,608,0.608,1
11,0,"Nonmatching","Friend","Friend","Close",0,670,0.67,1
11,1,"Matching","Friend","Friend","Close",1,522,0.522,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,630,0.63,1
11,1,"Matching","Stranger","Stranger","Stranger",0,663,0.663,0
11,0,"Nonmatching","Stranger","Stranger","Stranger",1,671,0.671,0
11,1,"Matching","Friend","Friend","Close",1,565,0.565,1
11,1,"Matching","Self","Self","Self",1,532,0.532,1
11,0,"Nonmatching","Self","Self","Self",0,797,0.797,1
11,0,"Nonmatching","Self","Self","Self",0,680,0.68,1
11,0,"Nonmatching","Friend","Friend","Close",0,636,0.636,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,860,0.86,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,681,0.681,1
11,1,"Matching","Self","Self","Self",1,728,0.728,1
11,0,"Nonmatching","Friend","Friend","Close",0,617,0.617,1
11,1,"Matching","Self","Self","Self",1,711,0.711,1
11,1,"Matching","Stranger","Stranger","Stranger",1,670,0.67,1
11,0,"Nonmatching","Self","Self","Self",0,627,0.627,1
11,1,"Matching","Friend","Friend","Close",1,549,0.549,1
11,1,"Matching","Friend","Friend","Close",1,556,0.556,1
11,1,"Matching","Stranger","Stranger","Stranger",1,582,0.582,1
11,0,"Nonmatching","Self","Self","Self",0,705,0.705,1
11,0,"Nonmatching","Self","Self","Self",0,598,0.598,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,756,0.756,1
11,1,"Matching","Friend","Friend","Close",1,617,0.617,1
11,1,"Matching","Friend","Friend","Close",1,488,0.488,1
11,0,"Nonmatching","Self","Self","Self",0,620,0.62,1
11,1,"Matching","Stranger","Stranger","Stranger",1,774,0.774,1
11,0,"Nonmatching","Friend","Friend","Close",0,891,0.891,1
11,1,"Matching","Self","Self","Self",1,603,0.603,1
11,1,"Matching","Self","Self","Self",1,503,0.503,1
11,1,"Matching","Stranger","Stranger","Stranger",1,606,0.606,1
11,0,"Nonmatching","Friend","Friend","Close",0,661,0.661,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,753,0.753,1
11,1,"Matching","Friend","Friend","Close",0,592,0.592,0
11,1,"Matching","Stranger","Stranger","Stranger",1,723,0.723,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,633,0.633,1
11,0,"Nonmatching","Self","Self","Self",0,598,0.598,1
11,0,"Nonmatching","Friend","Friend","Close",0,698,0.698,1
11,0,"Nonmatching","Self","Self","Self",0,780,0.78,1
11,1,"Matching","Friend","Friend","Close",1,606,0.606,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,617,0.617,1
11,1,"Matching","Self","Self","Self",1,566,0.566,1
11,1,"Matching","Self","Self","Self",1,559,0.559,1
11,0,"Nonmatching","Friend","Friend","Close",0,627,0.627,1
11,1,"Matching","Stranger","Stranger","Stranger",0,632,0.632,0
11,0,"Nonmatching","Friend","Friend","Close",0,615,0.615,1
11,1,"Matching","Stranger","Stranger","Stranger",1,670,0.67,1
11,1,"Matching","Friend","Friend","Close",1,749,0.749,1
11,1,"Matching","Self","Self","Self",1,614,0.614,1
11,1,"Matching","Friend","Friend","Close",1,713,0.713,1
11,1,"Matching","Self","Self","Self",1,511,0.511,1
11,1,"Matching","Stranger","Stranger","Stranger",1,655,0.655,1
11,0,"Nonmatching","Self","Self","Self",0,676,0.676,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,628,0.628,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,674,0.674,1
11,0,"Nonmatching","Self","Self","Self",0,818,0.818,1
11,0,"Nonmatching","Friend","Friend","Close",0,621,0.621,1
11,0,"Nonmatching","Self","Self","Self",0,601,0.601,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,576,0.576,1
11,0,"Nonmatching","Self","Self","Self",0,577,0.577,1
11,0,"Nonmatching","Friend","Friend","Close",0,585,0.585,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,567,0.567,1
11,1,"Matching","Self","Self","Self",1,736,0.736,1
11,1,"Matching","Stranger","Stranger","Stranger",1,639,0.639,1
11,1,"Matching","Friend","Friend","Close",1,472,0.472,1
11,1,"Matching","Stranger","Stranger","Stranger",0,705,0.705,0
11,0,"Nonmatching","Friend","Friend","Close",0,671,0.671,1
11,1,"Matching","Friend","Friend","Close",1,606,0.606,1
11,1,"Matching","Self","Self","Self",1,754,0.754,1
11,0,"Nonmatching","Friend","Friend","Close",0,785,0.785,1
11,1,"Matching","Self","Self","Self",1,705,0.705,1
11,1,"Matching","Friend","Friend","Close",1,590,0.59,1
11,1,"Matching","Self","Self","Self",1,460,0.46,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,706,0.706,1
11,0,"Nonmatching","Self","Self","Self",0,885,0.885,1
11,1,"Matching","Friend","Friend","Close",1,732,0.732,1
11,0,"Nonmatching","Friend","Friend","Close",0,712,0.712,1
11,1,"Matching","Stranger","Stranger","Stranger",1,627,0.627,1
11,1,"Matching","Stranger","Stranger","Stranger",1,700,0.7,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,693,0.693,1
11,0,"Nonmatching","Self","Self","Self",0,711,0.711,1
11,1,"Matching","Stranger","Stranger","Stranger",1,576,0.576,1
11,0,"Nonmatching","Self","Self","Self",1,692,0.692,0
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,1005,1.005,1
11,0,"Nonmatching","Friend","Friend","Close",0,608,0.608,1
11,0,"Nonmatching","Friend","Friend","Close",0,965,0.965,1
11,1,"Matching","Self","Self","Self",1,598,0.598,1
11,1,"Matching","Self","Self","Self",1,612,0.612,1
11,1,"Matching","Friend","Friend","Close",1,752,0.752,1
11,1,"Matching","Stranger","Stranger","Stranger",1,638,0.638,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,633,0.633,1
11,0,"Nonmatching","Self","Self","Self",0,836,0.836,1
11,1,"Matching","Friend","Friend","Close",1,590,0.59,1
11,1,"Matching","Self","Self","Self",1,637,0.637,1
11,0,"Nonmatching","Friend","Friend","Close",0,725,0.725,1
11,0,"Nonmatching","Self","Self","Self",0,647,0.647,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,630,0.63,1
11,0,"Nonmatching","Self","Self","Self",0,718,0.718,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,603,0.603,1
11,1,"Matching","Self","Self","Self",1,574,0.574,1
11,1,"Matching","Stranger","Stranger","Stranger",1,788,0.788,1
11,1,"Matching","Friend","Friend","Close",1,524,0.524,1
11,1,"Matching","Friend","Friend","Close",1,506,0.506,1
11,0,"Nonmatching","Friend","Friend","Close",0,663,0.663,1
11,1,"Matching","Stranger","Stranger","Stranger",1,605,0.605,1
11,1,"Matching","Friend","Friend","Close",1,658,0.658,1
11,0,"Nonmatching","Friend","Friend","Close",0,661,0.661,1
11,0,"Nonmatching","Friend","Friend","Close",0,735,0.735,1
11,1,"Matching","Stranger","Stranger","Stranger",1,560,0.56,1
11,1,"Matching","Friend","Friend","Close",1,701,0.701,1
11,1,"Matching","Self","Self","Self",1,406,0.406,1
11,1,"Matching","Self","Self","Self",1,482,0.482,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,609,0.609,1
11,0,"Nonmatching","Self","Self","Self",0,653,0.653,1
11,0,"Nonmatching","Self","Self","Self",0,606,0.606,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,558,0.558,1
11,1,"Matching","Stranger","Stranger","Stranger",0,557,0.557,0
11,1,"Matching","Friend","Friend","Close",1,515,0.515,1
11,1,"Matching","Stranger","Stranger","Stranger",1,638,0.638,1
11,1,"Matching","Self","Self","Self",1,565,0.565,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,604,0.604,1
11,0,"Nonmatching","Friend","Friend","Close",0,726,0.726,1
11,1,"Matching","Stranger","Stranger","Stranger",1,578,0.578,1
11,0,"Nonmatching","Self","Self","Self",0,568,0.568,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",1,435,0.435,0
11,1,"Matching","Self","Self","Self",1,679,0.679,1
11,0,"Nonmatching","Friend","Friend","Close",0,946,0.946,1
11,1,"Matching","Friend","Friend","Close",1,580,0.58,1
11,0,"Nonmatching","Self","Self","Self",1,567,0.567,0
11,1,"Matching","Friend","Friend","Close",0,823,0.823,0
11,1,"Matching","Friend","Friend","Close",1,545,0.545,1
11,0,"Nonmatching","Friend","Friend","Close",1,534,0.534,0
11,0,"Nonmatching","Self","Self","Self",0,820,0.82,1
11,0,"Nonmatching","Friend","Friend","Close",0,742,0.742,1
11,0,"Nonmatching","Self","Self","Self",0,616,0.616,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,759,0.759,1
11,1,"Matching","Stranger","Stranger","Stranger",1,540,0.54,1
11,1,"Matching","Self","Self","Self",1,645,0.645,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,630,0.63,1
11,1,"Matching","Self","Self","Self",1,633,0.633,1
11,1,"Matching","Stranger","Stranger","Stranger",1,609,0.609,1
11,1,"Matching","Stranger","Stranger","Stranger",1,581,0.581,1
11,1,"Matching","Friend","Friend","Close",1,833,0.833,1
11,0,"Nonmatching","Self","Self","Self",1,717,0.717,0
11,1,"Matching","Self","Self","Self",1,583,0.583,1
11,0,"Nonmatching","Friend","Friend","Close",0,637,0.637,1
11,0,"Nonmatching","Friend","Friend","Close",0,598,0.598,1
11,1,"Matching","Friend","Friend","Close",1,671,0.671,1
11,0,"Nonmatching","Self","Self","Self",0,637,0.637,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,779,0.779,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,580,0.58,1
11,1,"Matching","Stranger","Stranger","Stranger",1,644,0.644,1
11,1,"Matching","Self","Self","Self",0,607,0.607,0
11,0,"Nonmatching","Friend","Friend","Close",0,614,0.614,1
11,1,"Matching","Friend","Friend","Close",1,607,0.607,1
11,0,"Nonmatching","Self","Self","Self",0,694,0.694,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,546,0.546,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,686,0.686,1
11,0,"Nonmatching","Friend","Friend","Close",0,606,0.606,1
11,1,"Matching","Self","Self","Self",1,530,0.53,1
11,1,"Matching","Stranger","Stranger","Stranger",1,577,0.577,1
11,1,"Matching","Friend","Friend","Close",1,495,0.495,1
11,0,"Nonmatching","Self","Self","Self",0,616,0.616,1
11,1,"Matching","Stranger","Stranger","Stranger",1,522,0.522,1
11,1,"Matching","Self","Self","Self",1,503,0.503,1
11,1,"Matching","Friend","Friend","Close",1,573,0.573,1
11,1,"Matching","Stranger","Stranger","Stranger",1,488,0.488,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,632,0.632,1
11,1,"Matching","Self","Self","Self",1,652,0.652,1
11,0,"Nonmatching","Self","Self","Self",0,599,0.599,1
11,1,"Matching","Friend","Friend","Close",1,627,0.627,1
11,0,"Nonmatching","Friend","Friend","Close",0,536,0.536,1
11,0,"Nonmatching","Friend","Friend","Close",0,719,0.719,1
11,1,"Matching","Stranger","Stranger","Stranger",0,530,0.53,0
11,0,"Nonmatching","Self","Self","Self",0,670,0.67,1
11,1,"Matching","Self","Self","Self",1,540,0.54,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,635,0.635,1
11,0,"Nonmatching","Self","Self","Self",0,782,0.782,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,670,0.67,1
11,1,"Matching","Friend","Friend","Close",0,780,0.78,0
11,1,"Matching","Self","Self","Self",1,571,0.571,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,673,0.673,1
11,1,"Matching","Friend","Friend","Close",1,638,0.638,1
11,0,"Nonmatching","Friend","Friend","Close",0,635,0.635,1
11,0,"Nonmatching","Friend","Friend","Close",0,783,0.783,1
11,1,"Matching","Stranger","Stranger","Stranger",1,728,0.728,1
11,1,"Matching","Stranger","Stranger","Stranger",1,470,0.47,1
11,1,"Matching","Self","Self","Self",1,720,0.72,1
11,1,"Matching","Self","Self","Self",1,593,0.593,1
11,0,"Nonmatching","Self","Self","Self",0,701,0.701,1
11,0,"Nonmatching","Self","Self","Self",0,853,0.853,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,684,0.684,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",1,954,0.954,0
11,1,"Matching","Friend","Friend","Close",1,481,0.481,1
11,0,"Nonmatching","Friend","Friend","Close",0,615,0.615,1
11,1,"Matching","Friend","Friend","Close",1,637,0.637,1
11,1,"Matching","Stranger","Stranger","Stranger",1,626,0.626,1
11,0,"Nonmatching","Friend","Friend","Close",0,1070,1.07,1
11,1,"Matching","Stranger","Stranger","Stranger",1,585,0.585,1
11,1,"Matching","Self","Self","Self",1,517,0.517,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,608,0.608,1
11,1,"Matching","Stranger","Stranger","Stranger",1,639,0.639,1
11,1,"Matching","Friend","Friend","Close",1,575,0.575,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,653,0.653,1
11,0,"Nonmatching","Self","Self","Self",0,769,0.769,1
11,1,"Matching","Self","Self","Self",1,811,0.811,1
11,0,"Nonmatching","Friend","Friend","Close",0,907,0.907,1
11,1,"Matching","Friend","Friend","Close",1,584,0.584,1
11,1,"Matching","Stranger","Stranger","Stranger",1,627,0.627,1
11,0,"Nonmatching","Self","Self","Self",0,624,0.624,1
11,1,"Matching","Self","Self","Self",1,547,0.547,1
11,0,"Nonmatching","Friend","Friend","Close",0,827,0.827,1
11,0,"Nonmatching","Friend","Friend","Close",0,648,0.648,1
11,1,"Matching","Stranger","Stranger","Stranger",1,590,0.59,1
11,0,"Nonmatching","Self","Self","Self",0,738,0.738,1
11,1,"Matching","Self","Self","Self",1,548,0.548,1
11,1,"Matching","Self","Self","Self",1,663,0.663,1
11,0,"Nonmatching","Self","Self","Self",0,632,0.632,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,676,0.676,1
11,1,"Matching","Friend","Friend","Close",1,554,0.554,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,613,0.613,1
11,0,"Nonmatching","Friend","Friend","Close",0,634,0.634,1
11,1,"Matching","Friend","Friend","Close",1,634,0.634,1
11,1,"Matching","Stranger","Stranger","Stranger",1,758,0.758,1
11,1,"Matching","Stranger","Stranger","Stranger",1,596,0.596,1
11,0,"Nonmatching","Friend","Friend","Close",0,792,0.792,1
11,0,"Nonmatching","Friend","Friend","Close",0,869,0.869,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,807,0.807,1
11,0,"Nonmatching","Self","Self","Self",0,664,0.664,1
11,1,"Matching","Friend","Friend","Close",1,561,0.561,1
11,1,"Matching","Friend","Friend","Close",1,572,0.572,1
11,0,"Nonmatching","Self","Self","Self",0,647,0.647,1
11,1,"Matching","Stranger","Stranger","Stranger",1,745,0.745,1
11,1,"Matching","Self","Self","Self",1,678,0.678,1
11,1,"Matching","Self","Self","Self",1,460,0.46,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,743,0.743,1
11,1,"Matching","Friend","Friend","Close",1,713,0.713,1
11,1,"Matching","Stranger","Stranger","Stranger",1,582,0.582,1
11,0,"Nonmatching","Friend","Friend","Close",0,549,0.549,1
11,0,"Nonmatching","Self","Self","Self",0,808,0.808,1
11,0,"Nonmatching","Friend","Friend","Close",0,775,0.775,1
11,1,"Matching","Stranger","Stranger","Stranger",1,572,0.572,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,610,0.61,1
11,1,"Matching","Friend","Friend","Close",1,801,0.801,1
11,1,"Matching","Self","Self","Self",1,721,0.721,1
11,1,"Matching","Self","Self","Self",1,409,0.409,1
11,0,"Nonmatching","Self","Self","Self",0,561,0.561,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,652,0.652,1
11,1,"Matching","Friend","Friend","Close",1,706,0.706,1
11,1,"Matching","Self","Self","Self",1,526,0.526,1
11,0,"Nonmatching","Self","Self","Self",1,525,0.525,0
11,0,"Nonmatching","Friend","Friend","Close",0,685,0.685,1
11,0,"Nonmatching","Self","Self","Self",0,574,0.574,1
11,1,"Matching","Stranger","Stranger","Stranger",1,669,0.669,1
11,1,"Matching","Self","Self","Self",1,636,0.636,1
11,0,"Nonmatching","Friend","Friend","Close",0,1012,1.012,1
11,1,"Matching","Stranger","Stranger","Stranger",1,613,0.613,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,695,0.695,1
11,1,"Matching","Friend","Friend","Close",1,450,0.45,1
11,0,"Nonmatching","Friend","Friend","Close",0,708,0.708,1
11,0,"Nonmatching","Friend","Friend","Close",0,767,0.767,1
11,0,"Nonmatching","Self","Self","Self",0,891,0.891,1
11,1,"Matching","Friend","Friend","Close",0,737,0.737,0
11,0,"Nonmatching","Self","Self","Self",0,736,0.736,1
11,1,"Matching","Self","Self","Self",1,490,0.49,1
11,1,"Matching","Friend","Friend","Close",1,584,0.584,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,654,0.654,1
11,1,"Matching","Self","Self","Self",1,506,0.506,1
11,1,"Matching","Stranger","Stranger","Stranger",1,821,0.821,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,784,0.784,1
11,1,"Matching","Stranger","Stranger","Stranger",1,704,0.704,1
11,0,"Nonmatching","Friend","Friend","Close",0,733,0.733,1
11,0,"Nonmatching","Self","Self","Self",0,770,0.77,1
11,0,"Nonmatching","Self","Self","Self",0,723,0.723,1
11,1,"Matching","Stranger","Stranger","Stranger",1,613,0.613,1
11,0,"Nonmatching","Friend","Friend","Close",0,665,0.665,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,603,0.603,1
11,1,"Matching","Stranger","Stranger","Stranger",1,634,0.634,1
11,1,"Matching","Friend","Friend","Close",1,629,0.629,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,527,0.527,1
11,1,"Matching","Friend","Friend","Close",1,580,0.58,1
11,1,"Matching","Self","Self","Self",1,562,0.562,1
11,1,"Matching","Self","Self","Self",1,474,0.474,1
11,0,"Nonmatching","Self","Self","Self",0,696,0.696,1
11,0,"Nonmatching","Friend","Friend","Close",0,661,0.661,1
11,1,"Matching","Friend","Friend","Close",1,550,0.55,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,550,0.55,1
11,1,"Matching","Friend","Friend","Close",1,580,0.58,1
11,0,"Nonmatching","Friend","Friend","Close",0,650,0.65,1
11,0,"Nonmatching","Self","Self","Self",0,612,0.612,1
11,1,"Matching","Self","Self","Self",0,632,0.632,0
11,1,"Matching","Stranger","Stranger","Stranger",0,778,0.778,0
11,1,"Matching","Stranger","Stranger","Stranger",1,535,0.535,1
11,1,"Matching","Self","Self","Self",1,592,0.592,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,605,0.605,1
11,1,"Matching","Self","Self","Self",1,458,0.458,1
11,1,"Matching","Self","Self","Self",1,458,0.458,1
11,0,"Nonmatching","Self","Self","Self",0,518,0.518,1
11,0,"Nonmatching","Self","Self","Self",0,607,0.607,1
11,1,"Matching","Stranger","Stranger","Stranger",1,544,0.544,1
11,0,"Nonmatching","Friend","Friend","Close",0,596,0.596,1
11,1,"Matching","Friend","Friend","Close",1,482,0.482,1
11,0,"Nonmatching","Friend","Friend","Close",0,563,0.563,1
11,1,"Matching","Stranger","Stranger","Stranger",1,503,0.503,1
11,1,"Matching","Friend","Friend","Close",1,621,0.621,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,792,0.792,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,718,0.718,1
11,1,"Matching","Self","Self","Self",1,562,0.562,1
11,1,"Matching","Self","Self","Self",1,544,0.544,1
11,1,"Matching","Friend","Friend","Close",1,703,0.703,1
11,1,"Matching","Stranger","Stranger","Stranger",1,506,0.506,1
11,0,"Nonmatching","Self","Self","Self",0,787,0.787,1
11,1,"Matching","Friend","Friend","Close",1,553,0.553,1
11,0,"Nonmatching","Stranger","Stranger","Stranger",0,645,0.645,1
11,0,"Nonmatching","Friend","Friend","Close",0,670,0.67,1
11,0,"Nonmatching","Friend","Friend","Close",0,646,0.646,1
