"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"6236",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",797,0.797,1
"6237",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",863,0.863,1
"6238",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",797,0.797,1
"6239",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",797,0.797,1
"6240",25,"45","left","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1328,1.328,1
"6241",26,"19","right","f","missed","Symmetry","Matching","self-related","Self","Self",NA,NA,NA
"6242",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",391,0.391,0
"6243",26,"19","right","f","missed","Symmetry","Matching","self-related","Self","Self",NA,NA,NA
"6244",26,"19","right","f","missed","Symmetry","Matching","self-related","Self","Self",NA,NA,NA
"6245",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",275,0.275,1
"6246",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",394,0.394,0
"6247",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",289,0.289,0
"6248",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",277,0.277,1
"6249",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",346,0.346,0
"6250",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",334,0.334,1
"6251",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",308,0.308,0
"6252",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",2,0.002,1
"6253",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",654,0.654,0
"6254",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",381,0.381,0
"6255",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",383,0.383,0
"6256",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",292,0.292,0
"6257",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",341,0.341,0
"6258",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",303,0.303,0
"6259",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",359,0.359,0
"6260",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",304,0.304,1
"6261",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",244,0.244,1
"6262",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",325,0.325,0
"6263",26,"19","right","f","missed","Symmetry","Matching","self-related","Self","Self",NA,NA,NA
"6264",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",444,0.444,1
"6265",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",295,0.295,0
"6266",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",88,0.088,0
"6267",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",297,0.297,0
"6268",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",28,0.028,0
"6269",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",463,0.463,0
"6270",26,"19","right","f","missed","Symmetry","Matching","self-related","Self","Self",NA,NA,NA
"6271",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",475,0.475,0
"6272",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",290,0.29,0
"6273",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",358,0.358,1
"6274",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",274,0.274,0
"6275",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",28,0.028,1
"6276",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",199,0.199,0
"6277",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",142,0.142,1
"6278",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",993,0.993,1
"6279",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",478,0.478,1
"6280",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",323,0.323,0
"6281",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",343,0.343,1
"6282",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",366,0.366,1
"6283",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",356,0.356,1
"6284",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",525,0.525,0
"6285",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",360,0.36,1
"6286",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",629,0.629,1
"6287",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",324,0.324,0
"6288",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",1193,1.193,1
"6289",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",593,0.593,1
"6290",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",506,0.506,1
"6291",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",679,0.679,1
"6292",26,"19","right","f","missed","Symmetry","Matching","self-related","Self","Self",NA,NA,NA
"6293",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",1528,1.528,1
"6294",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",675,0.675,1
"6295",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",672,0.672,0
"6296",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",308,0.308,1
"6297",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",660,0.66,1
"6298",26,"19","right","f","a","Symmetry","Matching","self-related","Self","Self",1389,1.389,1
"6299",26,"19","right","f","l","Symmetry","Matching","self-related","Self","Self",443,0.443,0
"6300",26,"19","right","f","missed","Symmetry","Matching","self-related","Self","Self",NA,NA,NA
"6301",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",323,0.323,0
"6302",26,"19","right","f","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"6303",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",275,0.275,1
"6304",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",309,0.309,1
"6305",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",542,0.542,0
"6306",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",296,0.296,0
"6307",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",277,0.277,1
"6308",26,"19","right","f","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"6309",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",481,0.481,0
"6310",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",307,0.307,1
"6311",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",307,0.307,0
"6312",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",339,0.339,0
"6313",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",324,0.324,0
"6314",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",623,0.623,0
"6315",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",289,0.289,1
"6316",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",288,0.288,0
"6317",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",291,0.291,0
"6318",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",475,0.475,1
"6319",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",342,0.342,1
"6320",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",289,0.289,0
"6321",26,"19","right","f","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"6322",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",289,0.289,1
"6323",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",342,0.342,0
"6324",26,"19","right","f","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"6325",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",271,0.271,0
"6326",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",306,0.306,0
"6327",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",109,0.109,0
"6328",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",333,0.333,1
"6329",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",323,0.323,1
"6330",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",288,0.288,1
"6331",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",759,0.759,0
"6332",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",908,0.908,1
"6333",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1503,1.503,1
"6334",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",441,0.441,1
"6335",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",78,0.078,0
"6336",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",298,0.298,0
"6337",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",308,0.308,0
"6338",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",291,0.291,1
"6339",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",12,0.012,0
"6340",26,"19","right","f","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"6341",26,"19","right","f","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"6342",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",9,0.009,0
"6343",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",525,0.525,1
"6344",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",410,0.41,1
"6345",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",311,0.311,0
"6346",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",307,0.307,1
"6347",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",824,0.824,0
"6348",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",308,0.308,0
"6349",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",493,0.493,0
"6350",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",573,0.573,1
"6351",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",409,0.409,1
"6352",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",688,0.688,0
"6353",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",389,0.389,1
"6354",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",705,0.705,0
"6355",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",787,0.787,0
"6356",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",906,0.906,0
"6357",26,"19","right","f","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"6358",26,"19","right","f","missed","Symmetry","Matching","stranger-related","Stranger","Stranger",NA,NA,NA
"6359",26,"19","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",731,0.731,0
"6360",26,"19","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",442,0.442,1
"6361",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",309,0.309,0
"6362",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",280,0.28,0
"6363",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",306,0.306,0
"6364",26,"19","right","f","missed","Symmetry","Nonmatching","self-related","Self","Self",NA,NA,NA
"6365",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",309,0.309,0
"6366",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",329,0.329,0
"6367",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",309,0.309,1
"6368",26,"19","right","f","missed","Symmetry","Nonmatching","self-related","Self","Self",NA,NA,NA
"6369",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",541,0.541,1
"6370",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",308,0.308,1
"6371",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",313,0.313,0
"6372",26,"19","right","f","missed","Symmetry","Nonmatching","self-related","Self","Self",NA,NA,NA
"6373",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",46,0.046,1
"6374",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",293,0.293,0
"6375",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",697,0.697,1
"6376",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",309,0.309,1
"6377",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",298,0.298,0
"6378",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",292,0.292,1
"6379",26,"19","right","f","missed","Symmetry","Nonmatching","self-related","Self","Self",NA,NA,NA
"6380",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",240,0.24,1
"6381",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",360,0.36,0
"6382",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",278,0.278,0
"6383",26,"19","right","f","missed","Symmetry","Nonmatching","self-related","Self","Self",NA,NA,NA
"6384",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",343,0.343,0
"6385",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",296,0.296,1
"6386",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",339,0.339,1
"6387",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",491,0.491,0
"6388",26,"19","right","f","missed","Symmetry","Nonmatching","self-related","Self","Self",NA,NA,NA
"6389",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",267,0.267,1
"6390",26,"19","right","f","missed","Symmetry","Nonmatching","self-related","Self","Self",NA,NA,NA
"6391",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",46,0.046,0
"6392",26,"19","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",256,0.256,0
"6393",26,"19","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",286,0.286,1
