"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Identity","RT_ms","RT_sec","ACC"
"10324",22,22,"right","m","a","Asymmetry","Nonmatching","Self",715,0.715,0
"10325",22,22,"right","m","a","Asymmetry","Nonmatching","Self",705,0.705,0
"10326",22,22,"right","m","l","Asymmetry","Nonmatching","Self",972,0.972,1
"10327",22,22,"right","m","l","Asymmetry","Nonmatching","Self",888,0.888,1
"10328",22,22,"right","m","l","Asymmetry","Nonmatching","Self",983,0.983,1
"10329",22,22,"right","m","l","Asymmetry","Nonmatching","Self",824,0.824,1
"10330",22,22,"right","m","l","Asymmetry","Nonmatching","Self",1110,1.11,1
"10331",22,22,"right","m","l","Asymmetry","Nonmatching","Self",848,0.848,1
"10332",22,22,"right","m","l","Asymmetry","Nonmatching","Self",719,0.719,1
"10333",22,22,"right","m","l","Asymmetry","Nonmatching","Self",878,0.878,1
"10334",22,22,"right","m","l","Asymmetry","Nonmatching","Self",869,0.869,1
"10335",22,22,"right","m","a","Asymmetry","Nonmatching","Self",689,0.689,0
"10336",22,22,"right","m","l","Asymmetry","Nonmatching","Self",990,0.99,1
"10337",22,22,"right","m","l","Asymmetry","Nonmatching","Self",840,0.84,1
"10338",22,22,"right","m","l","Asymmetry","Nonmatching","Self",1027,1.027,1
"10339",22,22,"right","m","l","Asymmetry","Nonmatching","Self",988,0.988,1
"10340",22,22,"right","m","a","Asymmetry","Nonmatching","Self",624,0.624,0
"10341",22,22,"right","m","l","Asymmetry","Nonmatching","Self",710,0.71,1
"10342",22,22,"right","m","l","Asymmetry","Nonmatching","Self",654,0.654,1
"10343",22,22,"right","m","l","Asymmetry","Nonmatching","Self",674,0.674,1
"10344",22,22,"right","m","l","Asymmetry","Nonmatching","Self",621,0.621,1
"10345",22,22,"right","m","l","Asymmetry","Nonmatching","Self",844,0.844,1
"10346",22,22,"right","m","l","Asymmetry","Nonmatching","Self",619,0.619,1
"10347",22,22,"right","m","l","Asymmetry","Nonmatching","Self",697,0.697,1
"10348",22,22,"right","m","l","Asymmetry","Nonmatching","Self",640,0.64,1
"10349",22,22,"right","m","a","Asymmetry","Nonmatching","Self",734,0.734,0
"10350",22,22,"right","m","l","Asymmetry","Nonmatching","Self",856,0.856,1
"10351",22,22,"right","m","l","Asymmetry","Nonmatching","Self",706,0.706,1
"10352",22,22,"right","m","l","Asymmetry","Nonmatching","Self",699,0.699,1
"10353",22,22,"right","m","l","Asymmetry","Nonmatching","Self",547,0.547,1
"10354",22,22,"right","m","l","Asymmetry","Nonmatching","Self",710,0.71,1
"10355",22,22,"right","m","l","Asymmetry","Nonmatching","Self",612,0.612,1
"10356",22,22,"right","m","a","Asymmetry","Nonmatching","Self",993,0.993,0
"10357",22,22,"right","m","l","Asymmetry","Nonmatching","Self",619,0.619,1
"10358",22,22,"right","m","l","Asymmetry","Nonmatching","Self",590,0.59,1
"10359",22,22,"right","m","l","Asymmetry","Nonmatching","Self",562,0.562,1
"10360",22,22,"right","m","a","Asymmetry","Nonmatching","Self",697,0.697,0
"10361",22,22,"right","m","l","Asymmetry","Nonmatching","Self",770,0.77,1
"10362",22,22,"right","m","l","Asymmetry","Nonmatching","Self",683,0.683,1
"10363",22,22,"right","m","l","Asymmetry","Nonmatching","Self",722,0.722,1
"10364",22,22,"right","m","l","Asymmetry","Nonmatching","Self",556,0.556,1
"10365",22,22,"right","m","l","Asymmetry","Nonmatching","Self",603,0.603,1
"10366",22,22,"right","m","l","Asymmetry","Nonmatching","Self",688,0.688,1
"10367",22,22,"right","m","l","Asymmetry","Nonmatching","Self",594,0.594,1
"10368",22,22,"right","m","l","Asymmetry","Nonmatching","Self",676,0.676,1
"10369",22,22,"right","m","l","Asymmetry","Nonmatching","Self",847,0.847,1
"10370",22,22,"right","m","l","Asymmetry","Nonmatching","Self",633,0.633,1
"10371",22,22,"right","m","l","Asymmetry","Nonmatching","Self",644,0.644,1
"10372",22,22,"right","m","l","Asymmetry","Nonmatching","Self",642,0.642,1
"10373",22,22,"right","m","l","Asymmetry","Nonmatching","Self",659,0.659,1
"10374",22,22,"right","m","l","Asymmetry","Nonmatching","Self",719,0.719,1
"10375",22,22,"right","m","l","Asymmetry","Nonmatching","Self",665,0.665,1
"10376",22,22,"right","m","l","Asymmetry","Nonmatching","Self",653,0.653,1
"10377",22,22,"right","m","a","Asymmetry","Nonmatching","Self",555,0.555,0
"10378",22,22,"right","m","l","Asymmetry","Nonmatching","Self",1036,1.036,1
"10379",22,22,"right","m","l","Asymmetry","Nonmatching","Self",577,0.577,1
"10380",22,22,"right","m","l","Asymmetry","Nonmatching","Self",761,0.761,1
"10381",22,22,"right","m","l","Symmetry","Nonmatching","Self",1004,1.004,1
"10382",22,22,"right","m","l","Symmetry","Nonmatching","Self",667,0.667,1
"10383",22,22,"right","m","l","Symmetry","Nonmatching","Self",565,0.565,1
"10384",22,22,"right","m","l","Symmetry","Nonmatching","Self",771,0.771,1
"10385",22,22,"right","m","l","Symmetry","Nonmatching","Self",639,0.639,1
"10386",22,22,"right","m","l","Symmetry","Nonmatching","Self",662,0.662,1
"10387",22,22,"right","m","l","Symmetry","Nonmatching","Self",510,0.51,1
"10388",22,22,"right","m","l","Symmetry","Nonmatching","Self",801,0.801,1
"10389",22,22,"right","m","l","Symmetry","Nonmatching","Self",614,0.614,1
"10390",22,22,"right","m","l","Symmetry","Nonmatching","Self",1189,1.189,1
"10391",22,22,"right","m","l","Symmetry","Nonmatching","Self",664,0.664,1
"10392",22,22,"right","m","l","Symmetry","Nonmatching","Self",647,0.647,1
"10393",22,22,"right","m","l","Symmetry","Nonmatching","Self",675,0.675,1
"10394",22,22,"right","m","l","Symmetry","Nonmatching","Self",743,0.743,1
"10395",22,22,"right","m","l","Symmetry","Nonmatching","Self",662,0.662,1
"10396",22,22,"right","m","l","Symmetry","Nonmatching","Self",712,0.712,1
"10397",22,22,"right","m","l","Symmetry","Nonmatching","Self",759,0.759,1
"10398",22,22,"right","m","l","Symmetry","Nonmatching","Self",710,0.71,1
"10399",22,22,"right","m","l","Symmetry","Nonmatching","Self",614,0.614,1
"10400",22,22,"right","m","l","Symmetry","Nonmatching","Self",674,0.674,1
"10401",22,22,"right","m","l","Symmetry","Nonmatching","Self",607,0.607,1
"10402",22,22,"right","m","l","Symmetry","Nonmatching","Self",540,0.54,1
"10403",22,22,"right","m","l","Symmetry","Nonmatching","Self",526,0.526,1
"10404",22,22,"right","m","l","Symmetry","Nonmatching","Self",659,0.659,1
"10405",22,22,"right","m","l","Symmetry","Nonmatching","Self",886,0.886,1
"10406",22,22,"right","m","l","Symmetry","Nonmatching","Self",701,0.701,1
"10407",22,22,"right","m","l","Symmetry","Nonmatching","Self",535,0.535,1
"10408",22,22,"right","m","l","Symmetry","Nonmatching","Self",559,0.559,1
"10409",22,22,"right","m","l","Symmetry","Nonmatching","Self",640,0.64,1
"10410",22,22,"right","m","a","Symmetry","Nonmatching","Self",528,0.528,0
"10411",22,22,"right","m","l","Symmetry","Nonmatching","Self",641,0.641,1
"10412",22,22,"right","m","l","Symmetry","Nonmatching","Self",677,0.677,1
"10413",22,22,"right","m","l","Symmetry","Nonmatching","Self",510,0.51,1
"10414",22,22,"right","m","l","Symmetry","Nonmatching","Self",632,0.632,1
"10415",22,22,"right","m","l","Symmetry","Nonmatching","Self",685,0.685,1
"10416",22,22,"right","m","l","Symmetry","Nonmatching","Self",613,0.613,1
"10417",22,22,"right","m","l","Symmetry","Nonmatching","Self",644,0.644,1
"10418",22,22,"right","m","l","Symmetry","Nonmatching","Self",705,0.705,1
"10419",22,22,"right","m","l","Symmetry","Nonmatching","Self",573,0.573,1
"10420",22,22,"right","m","l","Symmetry","Nonmatching","Self",669,0.669,1
"10421",22,22,"right","m","l","Symmetry","Nonmatching","Self",851,0.851,1
"10422",22,22,"right","m","l","Symmetry","Nonmatching","Self",826,0.826,1
"10423",22,22,"right","m","l","Symmetry","Nonmatching","Self",860,0.86,1
"10424",22,22,"right","m","l","Symmetry","Nonmatching","Self",593,0.593,1
"10425",22,22,"right","m","l","Symmetry","Nonmatching","Self",547,0.547,1
"10426",22,22,"right","m","l","Symmetry","Nonmatching","Self",927,0.927,1
"10427",22,22,"right","m","l","Symmetry","Nonmatching","Self",603,0.603,1
"10428",22,22,"right","m","l","Symmetry","Nonmatching","Self",742,0.742,1
"10429",22,22,"right","m","a","Symmetry","Nonmatching","Self",494,0.494,0
"10430",22,22,"right","m","l","Symmetry","Nonmatching","Self",683,0.683,1
"10431",22,22,"right","m","l","Symmetry","Nonmatching","Self",720,0.72,1
"10432",22,22,"right","m","l","Symmetry","Nonmatching","Self",659,0.659,1
"10433",22,22,"right","m","l","Symmetry","Nonmatching","Self",615,0.615,1
"10434",22,22,"right","m","l","Symmetry","Nonmatching","Self",616,0.616,1
"10435",22,22,"right","m","l","Symmetry","Nonmatching","Self",589,0.589,1
"10436",22,22,"right","m","l","Symmetry","Nonmatching","Self",552,0.552,1
"10437",22,22,"right","m","l","Symmetry","Nonmatching","Self",838,0.838,1
"10438",22,22,"right","m","l","Symmetry","Nonmatching","Self",674,0.674,1
"10439",22,22,"right","m","l","Symmetry","Nonmatching","Self",536,0.536,1
"10440",22,22,"right","m","l","Symmetry","Nonmatching","Self",524,0.524,1
"10441",22,22,"right","m","a","Asymmetry","Nonmatching","Stranger",451,0.451,0
"10442",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",1019,1.019,1
"10443",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",1143,1.143,1
"10444",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",697,0.697,1
"10445",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",844,0.844,1
"10446",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",749,0.749,1
"10447",22,22,"right","m","a","Asymmetry","Nonmatching","Stranger",756,0.756,0
"10448",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",606,0.606,1
"10449",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",592,0.592,1
"10450",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",799,0.799,1
"10451",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",859,0.859,1
"10452",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",1122,1.122,1
"10453",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",729,0.729,1
"10454",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",691,0.691,1
"10455",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",951,0.951,1
"10456",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",783,0.783,1
"10457",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",1030,1.03,1
"10458",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",570,0.57,1
"10459",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",904,0.904,1
"10460",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",576,0.576,1
"10461",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",865,0.865,1
"10462",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",897,0.897,1
"10463",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",611,0.611,1
"10464",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",801,0.801,1
"10465",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",618,0.618,1
"10466",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",894,0.894,1
"10467",22,22,"right","m","a","Asymmetry","Nonmatching","Stranger",514,0.514,0
"10468",22,22,"right","m","missed","Asymmetry","Nonmatching","Stranger",1500,1.5,NA
"10469",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",763,0.763,1
"10470",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",830,0.83,1
"10471",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",776,0.776,1
"10472",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",622,0.622,1
"10473",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",524,0.524,1
"10474",22,22,"right","m","a","Asymmetry","Nonmatching","Stranger",785,0.785,0
"10475",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",581,0.581,1
"10476",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",763,0.763,1
"10477",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",996,0.996,1
"10478",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",842,0.842,1
"10479",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",766,0.766,1
"10480",22,22,"right","m","a","Asymmetry","Nonmatching","Stranger",650,0.65,0
"10481",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",927,0.927,1
"10482",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",726,0.726,1
"10483",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",1001,1.001,1
"10484",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",971,0.971,1
"10485",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",833,0.833,1
"10486",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",814,0.814,1
"10487",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",862,0.862,1
"10488",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",694,0.694,1
"10489",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",881,0.881,1
"10490",22,22,"right","m","a","Asymmetry","Nonmatching","Stranger",1144,1.144,0
"10491",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",1064,1.064,1
"10492",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",587,0.587,1
"10493",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",823,0.823,1
"10494",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",639,0.639,1
"10495",22,22,"right","m","a","Asymmetry","Nonmatching","Stranger",741,0.741,0
"10496",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",830,0.83,1
"10497",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",551,0.551,1
"10498",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",537,0.537,1
"10499",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",685,0.685,1
"10500",22,22,"right","m","l","Asymmetry","Nonmatching","Stranger",613,0.613,1
"10501",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",685,0.685,1
"10502",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",634,0.634,1
"10503",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",675,0.675,1
"10504",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",719,0.719,1
"10505",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",730,0.73,1
"10506",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",707,0.707,1
"10507",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",948,0.948,1
"10508",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",696,0.696,1
"10509",22,22,"right","m","a","Symmetry","Nonmatching","Stranger",596,0.596,0
"10510",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",796,0.796,1
"10511",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",643,0.643,1
"10512",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",805,0.805,1
"10513",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",788,0.788,1
"10514",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",622,0.622,1
"10515",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",691,0.691,1
"10516",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",652,0.652,1
"10517",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",1008,1.008,1
"10518",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",754,0.754,1
"10519",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",676,0.676,1
"10520",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",724,0.724,1
"10521",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",670,0.67,1
"10522",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",637,0.637,1
"10523",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",641,0.641,1
"10524",22,22,"right","m","a","Symmetry","Nonmatching","Stranger",787,0.787,0
"10525",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",553,0.553,1
"10526",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",702,0.702,1
"10527",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",588,0.588,1
"10528",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",711,0.711,1
"10529",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",647,0.647,1
"10530",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",728,0.728,1
"10531",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",670,0.67,1
"10532",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",642,0.642,1
"10533",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",758,0.758,1
"10534",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",842,0.842,1
"10535",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",677,0.677,1
"10536",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",580,0.58,1
"10537",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",600,0.6,1
"10538",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",765,0.765,1
"10539",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",617,0.617,1
"10540",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",709,0.709,1
"10541",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",654,0.654,1
"10542",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",715,0.715,1
"10543",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",620,0.62,1
"10544",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",596,0.596,1
"10545",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",571,0.571,1
"10546",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",671,0.671,1
"10547",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",645,0.645,1
"10548",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",765,0.765,1
"10549",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",673,0.673,1
"10550",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",549,0.549,1
"10551",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",606,0.606,1
"10552",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",807,0.807,1
"10553",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",606,0.606,1
"10554",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",653,0.653,1
"10555",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",654,0.654,1
"10556",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",775,0.775,1
"10557",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",687,0.687,1
"10558",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",725,0.725,1
"10559",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",661,0.661,1
"10560",22,22,"right","m","l","Symmetry","Nonmatching","Stranger",811,0.811,1
"10561",23,20,"right","f","l","Symmetry","Matching","Self",1202,1.202,1
"10562",23,20,"right","f","a","Symmetry","Matching","Self",867,0.867,0
"10563",23,20,"right","f","a","Symmetry","Matching","Self",644,0.644,0
"10564",23,20,"right","f","l","Symmetry","Matching","Self",973,0.973,1
"10565",23,20,"right","f","a","Symmetry","Matching","Self",1462,1.462,0
"10566",23,20,"right","f","a","Symmetry","Matching","Self",757,0.757,0
"10567",23,20,"right","f","a","Symmetry","Matching","Self",949,0.949,0
"10568",23,20,"right","f","a","Symmetry","Matching","Self",722,0.722,0
"10569",23,20,"right","f","a","Symmetry","Matching","Self",347,0.347,0
"10570",23,20,"right","f","l","Symmetry","Matching","Self",490,0.49,1
"10571",23,20,"right","f","a","Symmetry","Matching","Self",677,0.677,0
"10572",23,20,"right","f","a","Symmetry","Matching","Self",715,0.715,0
"10573",23,20,"right","f","a","Symmetry","Matching","Self",644,0.644,0
"10574",23,20,"right","f","l","Symmetry","Matching","Self",323,0.323,1
"10575",23,20,"right","f","l","Symmetry","Matching","Self",262,0.262,1
"10576",23,20,"right","f","l","Symmetry","Matching","Self",683,0.683,1
"10577",23,20,"right","f","l","Symmetry","Matching","Self",366,0.366,1
"10578",23,20,"right","f","a","Symmetry","Matching","Self",476,0.476,0
"10579",23,20,"right","f","a","Symmetry","Matching","Self",563,0.563,0
"10580",23,20,"right","f","a","Symmetry","Matching","Self",502,0.502,0
"10581",23,20,"right","f","a","Symmetry","Matching","Self",479,0.479,0
"10582",23,20,"right","f","l","Symmetry","Matching","Self",302,0.302,1
"10583",23,20,"right","f","l","Symmetry","Matching","Self",223,0.223,1
"10584",23,20,"right","f","a","Symmetry","Matching","Self",368,0.368,0
"10585",23,20,"right","f","l","Symmetry","Matching","Self",253,0.253,1
"10586",23,20,"right","f","a","Symmetry","Matching","Self",328,0.328,0
"10587",23,20,"right","f","a","Symmetry","Matching","Self",580,0.58,0
"10588",23,20,"right","f","l","Symmetry","Matching","Self",193,0.193,1
"10589",23,20,"right","f","a","Symmetry","Matching","Self",364,0.364,0
"10590",23,20,"right","f","a","Symmetry","Matching","Self",346,0.346,0
"10591",23,20,"right","f","l","Symmetry","Matching","Self",432,0.432,1
"10592",23,20,"right","f","a","Symmetry","Matching","Self",535,0.535,0
"10593",23,20,"right","f","a","Symmetry","Matching","Self",526,0.526,0
"10594",23,20,"right","f","a","Symmetry","Matching","Self",500,0.5,0
"10595",23,20,"right","f","l","Symmetry","Matching","Self",567,0.567,1
"10596",23,20,"right","f","l","Symmetry","Matching","Self",353,0.353,1
"10597",23,20,"right","f","a","Symmetry","Matching","Self",338,0.338,0
"10598",23,20,"right","f","a","Symmetry","Matching","Self",154,0.154,0
"10599",23,20,"right","f","l","Symmetry","Matching","Self",472,0.472,1
"10600",23,20,"right","f","l","Symmetry","Matching","Self",222,0.222,1
"10601",23,20,"right","f","a","Symmetry","Matching","Self",339,0.339,0
"10602",23,20,"right","f","l","Symmetry","Matching","Self",513,0.513,1
"10603",23,20,"right","f","a","Symmetry","Matching","Self",398,0.398,0
"10604",23,20,"right","f","a","Symmetry","Matching","Self",247,0.247,0
"10605",23,20,"right","f","l","Symmetry","Matching","Self",293,0.293,1
"10606",23,20,"right","f","a","Symmetry","Matching","Self",361,0.361,0
"10607",23,20,"right","f","a","Symmetry","Matching","Self",139,0.139,0
"10608",23,20,"right","f","a","Symmetry","Matching","Self",96,0.096,0
"10609",23,20,"right","f","l","Symmetry","Matching","Self",294,0.294,1
"10610",23,20,"right","f","a","Symmetry","Matching","Self",139,0.139,0
"10611",23,20,"right","f","a","Symmetry","Matching","Self",213,0.213,0
"10612",23,20,"right","f","missed","Symmetry","Matching","Self",1500,1.5,NA
"10613",23,20,"right","f","a","Symmetry","Matching","Self",226,0.226,0
"10614",23,20,"right","f","a","Symmetry","Matching","Self",479,0.479,0
"10615",23,20,"right","f","l","Symmetry","Matching","Self",461,0.461,1
"10616",23,20,"right","f","a","Symmetry","Matching","Self",586,0.586,0
"10617",23,20,"right","f","a","Symmetry","Matching","Self",622,0.622,0
"10618",23,20,"right","f","l","Symmetry","Matching","Self",371,0.371,1
"10619",23,20,"right","f","l","Symmetry","Matching","Self",339,0.339,1
"10620",23,20,"right","f","a","Symmetry","Matching","Self",498,0.498,0
"10621",23,20,"right","f","a","Asymmetry","Matching","Self",932,0.932,0
"10622",23,20,"right","f","l","Asymmetry","Matching","Self",702,0.702,1
"10623",23,20,"right","f","l","Asymmetry","Matching","Self",891,0.891,1
"10624",23,20,"right","f","a","Asymmetry","Matching","Self",704,0.704,0
"10625",23,20,"right","f","l","Asymmetry","Matching","Self",738,0.738,1
"10626",23,20,"right","f","l","Asymmetry","Matching","Self",717,0.717,1
"10627",23,20,"right","f","l","Asymmetry","Matching","Self",595,0.595,1
"10628",23,20,"right","f","l","Asymmetry","Matching","Self",932,0.932,1
"10629",23,20,"right","f","l","Asymmetry","Matching","Self",853,0.853,1
"10630",23,20,"right","f","l","Asymmetry","Matching","Self",492,0.492,1
"10631",23,20,"right","f","l","Asymmetry","Matching","Self",495,0.495,1
"10632",23,20,"right","f","l","Asymmetry","Matching","Self",810,0.81,1
"10633",23,20,"right","f","l","Asymmetry","Matching","Self",456,0.456,1
"10634",23,20,"right","f","l","Asymmetry","Matching","Self",471,0.471,1
"10635",23,20,"right","f","l","Asymmetry","Matching","Self",433,0.433,1
"10636",23,20,"right","f","l","Asymmetry","Matching","Self",357,0.357,1
"10637",23,20,"right","f","l","Asymmetry","Matching","Self",510,0.51,1
"10638",23,20,"right","f","l","Asymmetry","Matching","Self",705,0.705,1
"10639",23,20,"right","f","l","Asymmetry","Matching","Self",756,0.756,1
"10640",23,20,"right","f","l","Asymmetry","Matching","Self",704,0.704,1
"10641",23,20,"right","f","l","Asymmetry","Matching","Self",537,0.537,1
"10642",23,20,"right","f","l","Asymmetry","Matching","Self",504,0.504,1
"10643",23,20,"right","f","l","Asymmetry","Matching","Self",702,0.702,1
"10644",23,20,"right","f","l","Asymmetry","Matching","Self",454,0.454,1
"10645",23,20,"right","f","l","Asymmetry","Matching","Self",487,0.487,1
"10646",23,20,"right","f","l","Asymmetry","Matching","Self",622,0.622,1
"10647",23,20,"right","f","l","Asymmetry","Matching","Self",305,0.305,1
"10648",23,20,"right","f","l","Asymmetry","Matching","Self",513,0.513,1
"10649",23,20,"right","f","l","Asymmetry","Matching","Self",761,0.761,1
"10650",23,20,"right","f","l","Asymmetry","Matching","Self",421,0.421,1
"10651",23,20,"right","f","l","Asymmetry","Matching","Self",473,0.473,1
"10652",23,20,"right","f","l","Asymmetry","Matching","Self",356,0.356,1
"10653",23,20,"right","f","l","Asymmetry","Matching","Self",440,0.44,1
"10654",23,20,"right","f","l","Asymmetry","Matching","Self",538,0.538,1
"10655",23,20,"right","f","missed","Asymmetry","Matching","Self",1500,1.5,NA
"10656",23,20,"right","f","l","Asymmetry","Matching","Self",638,0.638,1
"10657",23,20,"right","f","l","Asymmetry","Matching","Self",628,0.628,1
"10658",23,20,"right","f","l","Asymmetry","Matching","Self",551,0.551,1
"10659",23,20,"right","f","l","Asymmetry","Matching","Self",403,0.403,1
"10660",23,20,"right","f","l","Asymmetry","Matching","Self",556,0.556,1
"10661",23,20,"right","f","l","Asymmetry","Matching","Self",752,0.752,1
"10662",23,20,"right","f","l","Asymmetry","Matching","Self",602,0.602,1
"10663",23,20,"right","f","l","Asymmetry","Matching","Self",502,0.502,1
"10664",23,20,"right","f","l","Asymmetry","Matching","Self",495,0.495,1
"10665",23,20,"right","f","l","Asymmetry","Matching","Self",503,0.503,1
"10666",23,20,"right","f","l","Asymmetry","Matching","Self",747,0.747,1
"10667",23,20,"right","f","l","Asymmetry","Matching","Self",547,0.547,1
"10668",23,20,"right","f","l","Asymmetry","Matching","Self",563,0.563,1
"10669",23,20,"right","f","l","Asymmetry","Matching","Self",681,0.681,1
"10670",23,20,"right","f","l","Asymmetry","Matching","Self",479,0.479,1
"10671",23,20,"right","f","l","Asymmetry","Matching","Self",591,0.591,1
"10672",23,20,"right","f","l","Asymmetry","Matching","Self",490,0.49,1
"10673",23,20,"right","f","l","Asymmetry","Matching","Self",588,0.588,1
"10674",23,20,"right","f","l","Asymmetry","Matching","Self",470,0.47,1
"10675",23,20,"right","f","l","Asymmetry","Matching","Self",525,0.525,1
"10676",23,20,"right","f","l","Asymmetry","Matching","Self",478,0.478,1
"10677",23,20,"right","f","l","Asymmetry","Matching","Self",973,0.973,1
"10678",23,20,"right","f","l","Asymmetry","Matching","Self",550,0.55,1
