"","Subject","Age","Gender","Handedness","Shape","Label","Matching","Shape1","Shape2","Identity1","Identity2","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"791",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",636,0.636,1,"15.6-in",NA,NA,"white","black","50cm",NA
"792",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",914,0.914,1,"15.6-in",NA,NA,"white","black","50cm",NA
"793",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",780,0.78,1,"15.6-in",NA,NA,"white","black","50cm",NA
"794",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",583,0.583,1,"15.6-in",NA,NA,"white","black","50cm",NA
"795",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",521,0.521,0,"15.6-in",NA,NA,"white","black","50cm",NA
"796",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",455,0.455,1,"15.6-in",NA,NA,"white","black","50cm",NA
"797",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",580,0.58,1,"15.6-in",NA,NA,"white","black","50cm",NA
"798",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",409,0.409,1,"15.6-in",NA,NA,"white","black","50cm",NA
"799",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",501,0.501,1,"15.6-in",NA,NA,"white","black","50cm",NA
"800",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",529,0.529,0,"15.6-in",NA,NA,"white","black","50cm",NA
"801",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",682,0.682,1,"15.6-in",NA,NA,"white","black","50cm",NA
"802",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",680,0.68,1,"15.6-in",NA,NA,"white","black","50cm",NA
"803",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",725,0.725,1,"15.6-in",NA,NA,"white","black","50cm",NA
"804",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",589,0.589,1,"15.6-in",NA,NA,"white","black","50cm",NA
"805",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",574,0.574,1,"15.6-in",NA,NA,"white","black","50cm",NA
"806",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",550,0.55,0,"15.6-in",NA,NA,"white","black","50cm",NA
"807",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",682,0.682,1,"15.6-in",NA,NA,"white","black","50cm",NA
"808",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",957,0.957,1,"15.6-in",NA,NA,"white","black","50cm",NA
"809",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",546,0.546,1,"15.6-in",NA,NA,"white","black","50cm",NA
"810",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",625,0.625,1,"15.6-in",NA,NA,"white","black","50cm",NA
"811",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",514,0.514,1,"15.6-in",NA,NA,"white","black","50cm",NA
"812",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",727,0.727,1,"15.6-in",NA,NA,"white","black","50cm",NA
"813",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",1297,1.297,1,"15.6-in",NA,NA,"white","black","50cm",NA
"814",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",709,0.709,1,"15.6-in",NA,NA,"white","black","50cm",NA
"815",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",514,0.514,0,"15.6-in",NA,NA,"white","black","50cm",NA
"816",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",487,0.487,1,"15.6-in",NA,NA,"white","black","50cm",NA
"817",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",779,0.779,1,"15.6-in",NA,NA,"white","black","50cm",NA
"818",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",534,0.534,1,"15.6-in",NA,NA,"white","black","50cm",NA
"819",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",541,0.541,1,"15.6-in",NA,NA,"white","black","50cm",NA
"820",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",633,0.633,1,"15.6-in",NA,NA,"white","black","50cm",NA
"821",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",766,0.766,1,"15.6-in",NA,NA,"white","black","50cm",NA
"822",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",655,0.655,1,"15.6-in",NA,NA,"white","black","50cm",NA
"823",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",495,0.495,1,"15.6-in",NA,NA,"white","black","50cm",NA
"824",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","k",791,0.791,0,"15.6-in",NA,NA,"white","black","50cm",NA
"825",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",602,0.602,1,"15.6-in",NA,NA,"white","black","50cm",NA
"826",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",613,0.613,1,"15.6-in",NA,NA,"white","black","50cm",NA
"827",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",873,0.873,1,"15.6-in",NA,NA,"white","black","50cm",NA
"828",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",720,0.72,1,"15.6-in",NA,NA,"white","black","50cm",NA
"829",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",678,0.678,1,"15.6-in",NA,NA,"white","black","50cm",NA
"830",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",715,0.715,1,"15.6-in",NA,NA,"white","black","50cm",NA
"831",7,NA,"","","Dreieck.png","Fremder","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",2453,2.453,1,"15.6-in",NA,NA,"white","black","50cm",NA
"832",7,NA,"","","Kreis.png","Ich","Matching","Kreis.png","Dreieck.png","Fremder","Ich","d",482,0.482,1,"15.6-in",NA,NA,"white","black","50cm",NA
"833",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",528,0.528,0,"15.6-in",NA,NA,"white","black","50cm",NA
"834",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1101,1.101,1,"15.6-in",NA,NA,"white","black","50cm",NA
"835",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1535,1.535,1,"15.6-in",NA,NA,"white","black","50cm",NA
"836",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",939,0.939,1,"15.6-in",NA,NA,"white","black","50cm",NA
"837",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1010,1.01,1,"15.6-in",NA,NA,"white","black","50cm",NA
"838",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",777,0.777,1,"15.6-in",NA,NA,"white","black","50cm",NA
"839",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",802,0.802,1,"15.6-in",NA,NA,"white","black","50cm",NA
"840",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",939,0.939,1,"15.6-in",NA,NA,"white","black","50cm",NA
"841",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1046,1.046,1,"15.6-in",NA,NA,"white","black","50cm",NA
"842",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",857,0.857,1,"15.6-in",NA,NA,"white","black","50cm",NA
"843",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1058,1.058,1,"15.6-in",NA,NA,"white","black","50cm",NA
"844",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",851,0.851,1,"15.6-in",NA,NA,"white","black","50cm",NA
"845",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",666,0.666,1,"15.6-in",NA,NA,"white","black","50cm",NA
"846",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",887,0.887,1,"15.6-in",NA,NA,"white","black","50cm",NA
"847",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",822,0.822,1,"15.6-in",NA,NA,"white","black","50cm",NA
"848",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",799,0.799,1,"15.6-in",NA,NA,"white","black","50cm",NA
"849",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",695,0.695,1,"15.6-in",NA,NA,"white","black","50cm",NA
"850",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",546,0.546,1,"15.6-in",NA,NA,"white","black","50cm",NA
"851",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",537,0.537,1,"15.6-in",NA,NA,"white","black","50cm",NA
"852",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1311,1.311,1,"15.6-in",NA,NA,"white","black","50cm",NA
"853",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",682,0.682,1,"15.6-in",NA,NA,"white","black","50cm",NA
"854",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",631,0.631,1,"15.6-in",NA,NA,"white","black","50cm",NA
"855",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",701,0.701,1,"15.6-in",NA,NA,"white","black","50cm",NA
"856",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",723,0.723,1,"15.6-in",NA,NA,"white","black","50cm",NA
"857",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",647,0.647,1,"15.6-in",NA,NA,"white","black","50cm",NA
"858",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",586,0.586,1,"15.6-in",NA,NA,"white","black","50cm",NA
"859",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",584,0.584,1,"15.6-in",NA,NA,"white","black","50cm",NA
"860",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",500,0.5,1,"15.6-in",NA,NA,"white","black","50cm",NA
"861",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",540,0.54,1,"15.6-in",NA,NA,"white","black","50cm",NA
"862",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",623,0.623,1,"15.6-in",NA,NA,"white","black","50cm",NA
"863",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",484,0.484,1,"15.6-in",NA,NA,"white","black","50cm",NA
"864",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",548,0.548,1,"15.6-in",NA,NA,"white","black","50cm",NA
"865",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",527,0.527,1,"15.6-in",NA,NA,"white","black","50cm",NA
"866",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",499,0.499,1,"15.6-in",NA,NA,"white","black","50cm",NA
"867",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",710,0.71,1,"15.6-in",NA,NA,"white","black","50cm",NA
"868",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",771,0.771,1,"15.6-in",NA,NA,"white","black","50cm",NA
"869",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",527,0.527,1,"15.6-in",NA,NA,"white","black","50cm",NA
"870",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",718,0.718,1,"15.6-in",NA,NA,"white","black","50cm",NA
"871",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",740,0.74,1,"15.6-in",NA,NA,"white","black","50cm",NA
"872",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",778,0.778,0,"15.6-in",NA,NA,"white","black","50cm",NA
"873",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",733,0.733,1,"15.6-in",NA,NA,"white","black","50cm",NA
"874",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",555,0.555,1,"15.6-in",NA,NA,"white","black","50cm",NA
"875",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",600,0.6,1,"15.6-in",NA,NA,"white","black","50cm",NA
"876",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",497,0.497,1,"15.6-in",NA,NA,"white","black","50cm",NA
"877",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",625,0.625,1,"15.6-in",NA,NA,"white","black","50cm",NA
"878",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",689,0.689,1,"15.6-in",NA,NA,"white","black","50cm",NA
"879",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",537,0.537,1,"15.6-in",NA,NA,"white","black","50cm",NA
"880",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",604,0.604,1,"15.6-in",NA,NA,"white","black","50cm",NA
"881",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",584,0.584,1,"15.6-in",NA,NA,"white","black","50cm",NA
"882",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",557,0.557,1,"15.6-in",NA,NA,"white","black","50cm",NA
"883",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1052,1.052,1,"15.6-in",NA,NA,"white","black","50cm",NA
"884",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",821,0.821,1,"15.6-in",NA,NA,"white","black","50cm",NA
"885",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",820,0.82,1,"15.6-in",NA,NA,"white","black","50cm",NA
"886",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",651,0.651,1,"15.6-in",NA,NA,"white","black","50cm",NA
"887",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",779,0.779,1,"15.6-in",NA,NA,"white","black","50cm",NA
"888",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",631,0.631,1,"15.6-in",NA,NA,"white","black","50cm",NA
"889",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",805,0.805,1,"15.6-in",NA,NA,"white","black","50cm",NA
"890",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1013,1.013,1,"15.6-in",NA,NA,"white","black","50cm",NA
"891",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",923,0.923,1,"15.6-in",NA,NA,"white","black","50cm",NA
"892",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1260,1.26,1,"15.6-in",NA,NA,"white","black","50cm",NA
"893",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1211,1.211,1,"15.6-in",NA,NA,"white","black","50cm",NA
"894",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",756,0.756,1,"15.6-in",NA,NA,"white","black","50cm",NA
"895",7,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",787,0.787,1,"15.6-in",NA,NA,"white","black","50cm",NA
"896",7,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",667,0.667,1,"15.6-in",NA,NA,"white","black","50cm",NA
"897",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1842,1.842,1,"15.6-in",NA,NA,"white","black","50cm",NA
"898",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",2124,2.124,1,"15.6-in",NA,NA,"white","black","50cm",NA
"899",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","k",1450,1.45,0,"15.6-in",NA,NA,"white","black","50cm",NA
"900",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1710,1.71,1,"15.6-in",NA,NA,"white","black","50cm",NA
"901",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",2156,2.156,1,"15.6-in",NA,NA,"white","black","50cm",NA
"902",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",643,0.643,1,"15.6-in",NA,NA,"white","black","50cm",NA
"903",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1008,1.008,1,"15.6-in",NA,NA,"white","black","50cm",NA
"904",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",932,0.932,1,"15.6-in",NA,NA,"white","black","50cm",NA
"905",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",2058,2.058,1,"15.6-in",NA,NA,"white","black","50cm",NA
"906",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",2223,2.223,1,"15.6-in",NA,NA,"white","black","50cm",NA
"907",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",769,0.769,1,"15.6-in",NA,NA,"white","black","50cm",NA
"908",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",887,0.887,1,"15.6-in",NA,NA,"white","black","50cm",NA
"909",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1463,1.463,1,"15.6-in",NA,NA,"white","black","50cm",NA
"910",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",711,0.711,1,"15.6-in",NA,NA,"white","black","50cm",NA
"911",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",714,0.714,1,"15.6-in",NA,NA,"white","black","50cm",NA
"912",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1586,1.586,1,"15.6-in",NA,NA,"white","black","50cm",NA
"913",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","k",1873,1.873,0,"15.6-in",NA,NA,"white","black","50cm",NA
"914",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",2324,2.324,1,"15.6-in",NA,NA,"white","black","50cm",NA
"915",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1298,1.298,1,"15.6-in",NA,NA,"white","black","50cm",NA
"916",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",945,0.945,1,"15.6-in",NA,NA,"white","black","50cm",NA
"917",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1094,1.094,1,"15.6-in",NA,NA,"white","black","50cm",NA
"918",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1652,1.652,1,"15.6-in",NA,NA,"white","black","50cm",NA
"919",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1534,1.534,1,"15.6-in",NA,NA,"white","black","50cm",NA
"920",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",758,0.758,1,"15.6-in",NA,NA,"white","black","50cm",NA
"921",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",2458,2.458,1,"15.6-in",NA,NA,"white","black","50cm",NA
"922",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1199,1.199,1,"15.6-in",NA,NA,"white","black","50cm",NA
"923",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1038,1.038,1,"15.6-in",NA,NA,"white","black","50cm",NA
"924",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1871,1.871,1,"15.6-in",NA,NA,"white","black","50cm",NA
"925",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",583,0.583,1,"15.6-in",NA,NA,"white","black","50cm",NA
"926",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",825,0.825,1,"15.6-in",NA,NA,"white","black","50cm",NA
"927",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","k",616,0.616,0,"15.6-in",NA,NA,"white","black","50cm",NA
"928",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1517,1.517,1,"15.6-in",NA,NA,"white","black","50cm",NA
"929",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",796,0.796,1,"15.6-in",NA,NA,"white","black","50cm",NA
"930",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",833,0.833,1,"15.6-in",NA,NA,"white","black","50cm",NA
"931",8,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1234,1.234,1,"15.6-in",NA,NA,"white","black","50cm",NA
"932",8,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","k",797,0.797,0,"15.6-in",NA,NA,"white","black","50cm",NA
