"","Subject","Age","Gender","Handedness","Shape","Label","Origin_Identity","English_Identity","Standardized_Idnetity","Matching","Response","RT_ms","RT_sec","ACC"
"3554",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",834,0.834,1
"3555",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",718,0.718,1
"3556",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",671,0.671,1
"3557",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",905,0.905,1
"3558",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",766,0.766,1
"3559",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",997,0.997,1
"3560",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",1254,1.254,1
"3561",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",870,0.87,1
"3562",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",1064,1.064,1
"3563",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",807,0.807,1
"3564",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",979,0.979,1
"3565",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",661,0.661,1
"3566",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",488,0.488,1
"3567",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",1036,1.036,1
"3568",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",840,0.84,1
"3569",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",650,0.65,1
"3570",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",605,0.605,1
"3571",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",840,0.84,1
"3572",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",803,0.803,1
"3573",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",732,0.732,1
"3574",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",872,0.872,1
"3575",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",855,0.855,1
"3576",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",671,0.671,1
"3577",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",864,0.864,1
"3578",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",831,0.831,1
"3579",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",730,0.73,1
"3580",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",670,0.67,1
"3581",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",606,0.606,1
"3582",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",721,0.721,1
"3583",28,24,"female","left","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",906,0.906,1
"3584",28,24,"female","left","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",849,0.849,1
"3585",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",696,0.696,1
"3586",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",966,0.966,1
"3587",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",722,0.722,1
"3588",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1392,1.392,1
"3589",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",1033,1.033,0
"3590",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",501,0.501,1
"3591",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",840,0.84,1
"3592",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",574,0.574,1
"3593",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",892,0.892,1
"3594",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",484,0.484,1
"3595",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",699,0.699,1
"3596",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",512,0.512,1
"3597",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",780,0.78,1
"3598",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",439,0.439,1
"3599",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",539,0.539,1
"3600",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",390,0.39,1
"3601",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",479,0.479,1
"3602",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",430,0.43,1
"3603",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",599,0.599,1
"3604",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",616,0.616,1
"3605",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",446,0.446,1
"3606",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",592,0.592,1
"3607",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",483,0.483,1
"3608",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",497,0.497,1
"3609",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",475,0.475,1
"3610",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",506,0.506,0
"3611",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",348,0.348,1
"3612",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",638,0.638,1
"3613",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",809,0.809,1
"3614",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",478,0.478,1
"3615",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",723,0.723,1
"3616",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",664,0.664,1
"3617",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",684,0.684,1
"3618",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",535,0.535,1
"3619",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",470,0.47,1
"3620",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",585,0.585,1
"3621",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",684,0.684,1
"3622",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",597,0.597,1
"3623",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",474,0.474,1
"3624",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",703,0.703,1
"3625",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",419,0.419,1
"3626",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",787,0.787,1
"3627",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",622,0.622,1
"3628",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",546,0.546,1
"3629",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","k",539,0.539,0
"3630",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",383,0.383,1
"3631",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",571,0.571,1
"3632",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",433,0.433,1
"3633",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",812,0.812,1
"3634",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",704,0.704,1
"3635",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",676,0.676,1
"3636",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",536,0.536,1
"3637",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",529,0.529,1
"3638",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",518,0.518,1
"3639",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",778,0.778,1
"3640",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",593,0.593,1
"3641",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",659,0.659,1
"3642",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",470,0.47,1
"3643",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",563,0.563,1
"3644",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",514,0.514,1
"3645",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",507,0.507,1
"3646",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",618,0.618,1
"3647",29,27,"female","right","Kreis.png","Ich","Ich","Self","Self","Matching","d",525,0.525,1
"3648",29,27,"female","right","Dreieck.png","Fremder","Fremder","Stranger","Stranger","Matching","d",661,0.661,1
"3649",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",1001,1.001,0
"3650",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",833,0.833,1
"3651",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",845,0.845,1
"3652",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",950,0.95,1
"3653",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",806,0.806,1
"3654",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",713,0.713,1
"3655",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",667,0.667,1
"3656",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",1340,1.34,1
"3657",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",798,0.798,1
"3658",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",570,0.57,1
"3659",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","d",605,0.605,0
"3660",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",608,0.608,1
"3661",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",835,0.835,1
"3662",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",796,0.796,1
"3663",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",543,0.543,1
"3664",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",586,0.586,1
"3665",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",558,0.558,1
"3666",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",641,0.641,1
"3667",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",605,0.605,1
"3668",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",661,0.661,1
"3669",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",526,0.526,1
"3670",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",583,0.583,1
"3671",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",724,0.724,1
"3672",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",689,0.689,1
"3673",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",586,0.586,1
"3674",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",702,0.702,1
"3675",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",534,0.534,1
"3676",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",678,0.678,1
"3677",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",604,0.604,1
"3678",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",787,0.787,1
"3679",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",473,0.473,1
"3680",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",553,0.553,0
"3681",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",664,0.664,1
"3682",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",697,0.697,1
"3683",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",456,0.456,1
"3684",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",638,0.638,1
"3685",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",599,0.599,1
"3686",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",528,0.528,1
"3687",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",608,0.608,1
"3688",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",603,0.603,1
"3689",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",668,0.668,1
"3690",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",610,0.61,1
"3691",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","d",524,0.524,0
"3692",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",670,0.67,1
"3693",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",886,0.886,1
"3694",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",1041,1.041,1
"3695",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",632,0.632,1
"3696",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",1067,1.067,1
"3697",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",975,0.975,1
"3698",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",634,0.634,1
"3699",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",653,0.653,1
"3700",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",803,0.803,1
"3701",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",530,0.53,1
"3702",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",793,0.793,1
"3703",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",574,0.574,1
"3704",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",823,0.823,1
"3705",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",722,0.722,1
"3706",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",552,0.552,1
"3707",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",697,0.697,1
"3708",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",896,0.896,1
"3709",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",651,0.651,1
"3710",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",656,0.656,1
"3711",29,27,"female","right","Dreieck.png","Ich","Ich","Self","Self","Nonmatching","k",574,0.574,1
"3712",29,27,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Nonmatching","k",664,0.664,1
"3713",30,22,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1265,1.265,1
"3714",30,22,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",820,0.82,1
"3715",30,22,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",548,0.548,1
"3716",30,22,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",1321,1.321,1
"3717",30,22,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",515,0.515,1
"3718",30,22,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","k",503,0.503,0
"3719",30,22,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",672,0.672,1
"3720",30,22,"female","right","Kreis.png","Fremder","Fremder","Stranger","Stranger","Matching","d",955,0.955,1
"3721",30,22,"female","right","Dreieck.png","Ich","Ich","Self","Self","Matching","d",429,0.429,1
