Subject,SessionDate,Age,Sex,Handedness,MotherTongue,Procedure[SubTrial],LabelOrder,PressAssos.RT,BlockType,CloseShape,CloseWord,MediumShape,MediumWord,FarShape,FarWord,Stimulus,Congruent,Incongruent,Target.ACC,Target.CRESP,Target.RESP,Target.RT
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,923
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,0,z,m,1199
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1503
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,891
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,1008
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1391
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,1072
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1102
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1226
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,770
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,716
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,696
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1045
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,724
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,912
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,964
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,790
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,943
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1314
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,918
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,1114
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,694
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,787
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,589
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1246
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1141
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,1184
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,617
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,792
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,0,z,m,1009
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,2793
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,2624
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,1246
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,1061
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1107
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,879
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,0,z,m,869
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1554
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,1116
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,1304
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,1661
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,514
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,967
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,1720
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1419
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,1787
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,923
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,1023
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,1311
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1283
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,776
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,897
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,822
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,0,z,m,1039
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,1109
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,801
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1210
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1634
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,1097
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,838
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1085
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1259
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1089
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1390
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1103
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,0,m,z,1180
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,748
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,470
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,989
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,990
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1183
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,1241
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,912
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,996
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,773
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,975
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,800
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,569
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,923
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1247
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1286
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1211
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,835
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,875
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,768
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,683
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1256
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,751
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,0,z,m,874
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1032
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1046
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1093
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,593
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,771
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,860
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,498
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,1128
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,995
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,740
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,2335
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,1370
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,1163
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,2053
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,0,m,z,2475
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,630
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,0,z,m,438
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,950
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1833
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,2199
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1142
5818,01-24-2017,20,male,right,Hebrew,FBbreak1,FSU,,,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,,m,z,,,,
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,2840
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,638
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,702
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,555
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,670
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,604
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,797
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,822
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,959
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,897
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1206
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,814
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,759
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,513
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,678
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,627
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,419
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,842
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,992
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1905
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1053
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,700
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,599
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,697
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,662
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,980
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1190
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,847
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,742
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,641
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1088
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,861
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1043
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,m,m,946
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,789
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,m,m,671
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,797
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,m,m,1622
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1118
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,922
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,942
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1744
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1266
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,0,z,m,728
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,triangle.bmp,m,z,1,z,z,1803
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,MediumBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1275
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,CloseBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,circle.bmp,m,z,1,z,z,1200
5818,01-24-2017,20,male,right,Hebrew,MMProc,FSU,,FarBlock,square.bmp,father,circle.bmp,close,triangle.bmp,stranger,square.bmp,m,z,1,z,z,1064
