participant,file_stim,race,match,condition,rt,acc,self_other
6,white/w_m.jpg,white,no,asian,527.0172999,0,other
6,asian/a_m.jpg,asian,yes,asian,589.7757,1,self
6,asian/a_m.jpg,asian,yes,asian,561.6852001,1,self
6,asian/a_m.jpg,asian,no,asian,382.8331,1,self
6,white/w_m.jpg,white,no,asian,635.6198,1,other
6,white/w_m.jpg,white,yes,asian,709.7542,1,other
6,white/w_m.jpg,white,yes,asian,396.8621001,1,other
6,asian/a_m.jpg,asian,no,asian,704.9421001,1,self
6,asian/a_m.jpg,asian,no,asian,624.3177999,1,self
6,asian/a_m.jpg,asian,no,asian,466.8742,1,self
6,white/w_m.jpg,white,yes,asian,436.2151,0,other
6,asian/a_m.jpg,asian,yes,asian,502.1458999,1,self
6,white/w_m.jpg,white,yes,asian,381.5371,0,other
6,asian/a_m.jpg,asian,no,asian,282.2083,0,self
6,asian/a_m.jpg,asian,yes,asian,547.0267,1,self
6,asian/a_m.jpg,asian,yes,white,560.8507,0,other
6,asian/a_m.jpg,asian,no,white,510.1819,1,other
6,white/w_m.jpg,white,yes,white,509.6745,1,self
6,asian/a_m.jpg,asian,yes,white,412.7158,1,other
6,asian/a_m.jpg,asian,yes,white,543.9806,1,other
6,white/w_m.jpg,white,yes,white,590.2323,1,self
6,white/w_m.jpg,white,no,white,794.0623,1,self
6,asian/a_m.jpg,asian,yes,white,982.0458001,1,other
6,asian/a_m.jpg,asian,yes,white,938.8221001,1,other
6,white/w_m.jpg,white,yes,white,656.8283,1,self
6,white/w_m.jpg,white,yes,white,505.9896,1,self
6,white/w_m.jpg,white,no,white,625.4273,1,self
6,white/w_m.jpg,white,no,white,732.0042,1,self
6,white/w_m.jpg,white,yes,white,579.1422001,1,self
6,white/w_m.jpg,white,no,white,511.5098,1,self
6,asian/a_m.jpg,asian,no,white,998.7721001,1,other
6,white/w_m.jpg,white,yes,white,674.8192001,1,self
6,white/w_m.jpg,white,no,white,659.3548,1,self
6,white/w_m.jpg,white,no,white,500.706,1,self
6,asian/a_m.jpg,asian,no,white,1060.7977,1,other
