Source,Subject,Matching,Comparison,Cohens_d_RT,Cohens_d_ACC
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_61,Nonmatching,Self vs Close,-0.24879826581316786,-0.31967857006232714
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_62,Matching,Self vs Stranger,0.6476229093922949,0.1476095486080654
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_62,Matching,Self vs Close,0.5772588493214514,0.09370573947667069
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_62,Nonmatching,Self vs Stranger,-0.1708072516984558,0.18142801139607015
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_62,Nonmatching,Self vs Close,-0.41633343852013655,0.0022204978697176795
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_63,Matching,Self vs Stranger,0.4870636266688998,0.5256613593851409
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_63,Matching,Self vs Close,0.8164586249498493,0.4418212443541546
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_63,Nonmatching,Self vs Stranger,0.10398524109429978,0.3306565500079934
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_63,Nonmatching,Self vs Close,0.27308520237302797,0.20679676285267035
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_64,Matching,Self vs Stranger,0.1793712353054253,0.16914187196217886
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_64,Matching,Self vs Close,0.09999795793875021,0.20246337700955253
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_64,Nonmatching,Self vs Stranger,-0.03246849800494046,0.10948242344477084
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_64,Nonmatching,Self vs Close,-0.1397122005696544,-0.03992035135598169
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_65,Matching,Self vs Stranger,1.2589330818582798,-0.0021649934310434622
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_65,Matching,Self vs Close,0.6562619079666631,0.10310895740559638
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_65,Nonmatching,Self vs Stranger,0.05438979849975094,-0.10533466055481785
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_65,Nonmatching,Self vs Close,0.045061957455398614,-0.10533466055481785
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_66,Matching,Self vs Stranger,-0.21591717412048228,0.015282542251577304
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_66,Matching,Self vs Close,-0.28668955983774574,0.2991516366084266
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_66,Nonmatching,Self vs Stranger,0.05303740022160886,-0.16135041109649484
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_66,Nonmatching,Self vs Close,-0.22976707128736507,-0.036280442525635975
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_67,Matching,Self vs Stranger,1.958306052469345,0.2609500590406337
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_67,Matching,Self vs Close,1.6363499414199814,0.5828470092687686
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_67,Nonmatching,Self vs Stranger,0.7209384497992257,0.31830364008562656
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_67,Nonmatching,Self vs Close,0.546419162353592,NA
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_68,Matching,Self vs Stranger,1.629490894171093,0.7286987350018953
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_68,Matching,Self vs Close,2.2282868984435575,1.4976013189337707
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_68,Nonmatching,Self vs Stranger,0.12336274321482876,-0.15085318533951902
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_68,Nonmatching,Self vs Close,0.13847511130230222,-0.2860530375478162
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_69,Matching,Self vs Stranger,-0.07859519599281901,0.056210959740699874
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_69,Matching,Self vs Close,-0.2670529021502993,-0.48234971362312185
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_69,Nonmatching,Self vs Stranger,0.026225107056348184,0.07375629010597656
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_69,Nonmatching,Self vs Close,-0.5640663017636246,0.021253496969406722
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_70,Matching,Self vs Stranger,0.4417023932897989,-0.5355895066407478
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_70,Matching,Self vs Close,0.5080659916858647,-0.6265807258225096
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_70,Nonmatching,Self vs Stranger,-0.010412518706677509,0.14944528885747432
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_70,Nonmatching,Self vs Close,-0.07954104764406751,-0.11607060445560966
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_71,Matching,Self vs Stranger,0.8260704180739945,0.6345992748598357
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_71,Matching,Self vs Close,1.0013371161612103,0.38410957233913406
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_71,Nonmatching,Self vs Stranger,-0.4239781505945024,-0.34586612329674576
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_71,Nonmatching,Self vs Close,-0.37100555704088767,0.06119937209617811
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_72,Matching,Self vs Stranger,0.5379162612390758,0.24159280969665264
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_72,Matching,Self vs Close,0.6615341353589889,0.24159280969665264
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_72,Nonmatching,Self vs Stranger,0.07831070258680349,0.20753190865841195
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_72,Nonmatching,Self vs Close,-0.09376328041411218,-0.08295742733323755
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_73,Matching,Self vs Stranger,0.7985621395351873,0.3619759550797095
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_73,Matching,Self vs Close,0.24339904003757998,0
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_73,Nonmatching,Self vs Stranger,-0.2591610285635176,0.07456886432047832
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_73,Nonmatching,Self vs Close,0.17652835517388962,-0.07266732427151254
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_74,Matching,Self vs Stranger,0.5300859579068516,0.33623029550777117
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_74,Matching,Self vs Close,0.6028094388319146,0.18394160457607586
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_74,Nonmatching,Self vs Stranger,-0.02503470704125126,0.28170246455961595
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_74,Nonmatching,Self vs Close,-0.09776842456343672,0.05831145059415888
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_75,Matching,Self vs Stranger,1.1056910500994424,0.8365393043591697
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_75,Matching,Self vs Close,0.4760324798185547,0.5855999048097555
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_75,Nonmatching,Self vs Stranger,-0.3845984761614924,-0.1056694727105267
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_75,Nonmatching,Self vs Close,-0.3334963515417736,0.1358070969736147
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_76,Matching,Self vs Stranger,1.2114533354556445,0.32384309310547954
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_76,Matching,Self vs Close,1.0179330585075375,0.32384309310547954
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_76,Nonmatching,Self vs Stranger,-0.35571329794555534,0.07456886432047832
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_76,Nonmatching,Self vs Close,-0.23176166278170734,-0.0822525509805269
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_77,Matching,Self vs Stranger,-0.05850301374405352,-0.11933799418460299
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_77,Matching,Self vs Close,-0.15981819039887754,0.1752593675747834
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_77,Nonmatching,Self vs Stranger,-0.4115747200610591,0.13400487733870076
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_77,Nonmatching,Self vs Close,-0.5064451984563754,-0.12471318083409114
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_78,Matching,Self vs Stranger,0.9122749734609553,-0.10533466055481785
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_78,Matching,Self vs Close,1.2767319842658313,-0.10310895740559638
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_78,Nonmatching,Self vs Stranger,0.09979289013057811,-0.18292195431240935
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_78,Nonmatching,Self vs Close,0.2663361986169477,-0.0021649934310434622
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_79,Matching,Self vs Stranger,1.1742948761057164,0.21856387320783124
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_79,Matching,Self vs Close,1.179128004098487,0.2623550175517862
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_79,Nonmatching,Self vs Stranger,0.15265851019777232,-0.041596410153743345
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_79,Nonmatching,Self vs Close,0.32446363935871503,-0.2353877160877658
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_80,Matching,Self vs Stranger,1.3993754073869331,0.13316625046483702
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_80,Matching,Self vs Close,0.432701466260256,-0.17906035710825277
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_80,Nonmatching,Self vs Stranger,-0.2791755796200637,0.19467056166050742
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_80,Nonmatching,Self vs Close,-0.1291822622804659,NA
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_81,Matching,Self vs Stranger,1.3385849246068073,0.4097879419878142
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_81,Matching,Self vs Close,1.139335706323915,0.6460024559791228
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_81,Nonmatching,Self vs Stranger,0.24562622591432312,-0.2655295276019764
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_81,Nonmatching,Self vs Close,0.00525368168167154,0.1538007810112696
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_83,Matching,Self vs Stranger,0.5038272768111659,0.569822681887482
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_83,Matching,Self vs Close,0.5351797430265307,0.4547766371315144
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_83,Nonmatching,Self vs Stranger,-0.1579239759778683,-0.1878922986947954
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_83,Nonmatching,Self vs Close,-0.13329637237716452,-0.11905017573676505
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_84,Matching,Self vs Stranger,1.360966457837157,0.1852890065022895
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_84,Matching,Self vs Close,1.1099309160789133,0.5595605287072355
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_84,Nonmatching,Self vs Stranger,-0.15641995765929279,-0.18936031397779438
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_84,Nonmatching,Self vs Close,-0.16378787094909328,-0.08039511589752994
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_85,Matching,Self vs Stranger,1.3152791467421876,1.2018687191023292
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_85,Matching,Self vs Close,0.9950692897009903,0.3437573344317571
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_85,Nonmatching,Self vs Stranger,-0.16211994009905376,-0.19434362999866178
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_85,Nonmatching,Self vs Close,-0.09648657353219295,-0.23905118597424696
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_86,Matching,Self vs Stranger,0.4269062102911818,0.25875653414936717
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_86,Matching,Self vs Close,0.1284629522963496,0.31967857006232714
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_86,Nonmatching,Self vs Stranger,0.057008500202884775,0.18376229328814442
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_86,Nonmatching,Self vs Close,-0.14301447974591922,0.4031877671508916
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_87,Matching,Self vs Stranger,0.6604293732913625,0.11905017573676505
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_87,Matching,Self vs Close,0.5328602767623253,-0.07011190648057716
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_87,Nonmatching,Self vs Stranger,-0.16758002533375232,0.04674581993367543
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_87,Nonmatching,Self vs Close,-0.23897086537182222,0.24729101204048204
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_88,Matching,Self vs Stranger,-0.3392538876316056,-0.5025440644248841
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_88,Matching,Self vs Close,-0.5942530084059989,-0.27167694602323605
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_88,Nonmatching,Self vs Stranger,-0.4436394900957231,0.05891271890316262
Amodeo_2024_CABN_Exp1_Clean.csv,Amodeo_2024_CABN_Exp1_Clean.csv_88,Nonmatching,Self vs Close,-0.2368532840852673,0.1844354061340324
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_1,Matching,Self vs Stranger,0.8439051862661099,0.2912795876099398
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_1,Nonmatching,Self vs Stranger,-0.027578877172342853,-0.09616847769697988
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_2,Matching,Self vs Stranger,0.10479365144760798,0.2773134562375282
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_2,Nonmatching,Self vs Stranger,0.17456292303678847,0.17053331395538546
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_3,Matching,Self vs Stranger,0.3196758909247456,0.06382726162865311
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_3,Nonmatching,Self vs Stranger,-0.05283346490376728,-0.3388047639812803
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_4,Matching,Self vs Stranger,0.11602558726883848,-0.04788606922579609
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_4,Nonmatching,Self vs Stranger,0.07818788260865717,-0.7649376722782455
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_5,Matching,Self vs Stranger,-0.23058318478387474,0.09511710380283103
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_5,Nonmatching,Self vs Stranger,0.4929054905233302,-0.16578483245149853
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_6,Matching,Self vs Stranger,0.7229738519175918,0.3400315806592072
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_6,Nonmatching,Self vs Stranger,0.42945569636695796,0.06382726162865311
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_7,Matching,Self vs Stranger,1.054900351905107,0.6510367995990934
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_7,Nonmatching,Self vs Stranger,0.33589128738489504,0.4696026814811671
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_8,Matching,Self vs Stranger,0.3528935764628192,0.2508956445217158
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_8,Nonmatching,Self vs Stranger,0.14048468193236002,0.06382726162865311
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_9,Matching,Self vs Stranger,1.1101182783611871,0.12000637614176538
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_9,Nonmatching,Self vs Stranger,0.4267891335908164,0.003325770163240281
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_10,Matching,Self vs Stranger,0.6150462773908081,0.18095321416034854
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_10,Nonmatching,Self vs Stranger,0.07928495141905757,0.103974561195673
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_11,Matching,Self vs Stranger,1.6304306042499754,0.8700014906275776
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_11,Nonmatching,Self vs Stranger,0.4940108602754443,0.16165798591949448
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_12,Matching,Self vs Stranger,0.7375947680734813,0.5175497092998179
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_12,Nonmatching,Self vs Stranger,0.41067715338952293,0.28281459603806997
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_13,Matching,Self vs Stranger,0.9365832589310042,-0.029933981174791402
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_13,Nonmatching,Self vs Stranger,0.05725373200843639,0.17360216143932833
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_14,Matching,Self vs Stranger,0.3511274489663328,0.06382726162865311
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_14,Nonmatching,Self vs Stranger,0.48083901937315493,-0.1922863337440771
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_15,Matching,Self vs Stranger,0.15492731503621957,-0.20376286580650688
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_15,Nonmatching,Self vs Stranger,0.3074119256401052,-0.08303874011055509
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_16,Matching,Self vs Stranger,0.611892257377915,0.5143905207286152
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_16,Nonmatching,Self vs Stranger,0.2621661886121916,0.049828860802561006
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_17,Matching,Self vs Stranger,0.5667582291610093,-0.0994009234513554
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_17,Nonmatching,Self vs Stranger,0.20388623520674046,0.2508956445217158
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_18,Matching,Self vs Stranger,0.6609015062915572,0.07606844393908381
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_18,Nonmatching,Self vs Stranger,0.2942801656971485,-0.17008828505256693
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_19,Matching,Self vs Stranger,0.6362077079915482,0.5144084395453475
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_19,Nonmatching,Self vs Stranger,0.45371885829015923,0.2902411741280532
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_20,Matching,Self vs Stranger,1.000657678552469,0.24135236874675847
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_20,Nonmatching,Self vs Stranger,0.07034060912748277,0.3334501699616635
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_21,Matching,Self vs Stranger,0.36235780373626,0.17626857627701945
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_21,Nonmatching,Self vs Stranger,0.12629257864180377,0.06382726162865311
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_22,Matching,Self vs Stranger,0.9285907260545604,0.10649607547333734
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_22,Nonmatching,Self vs Stranger,0.5939802927382167,0.49466152173994066
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_23,Matching,Self vs Stranger,0.34096597611280804,0.19138317877151143
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_23,Nonmatching,Self vs Stranger,0.23515065408196442,0.18274195942396196
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_24,Matching,Self vs Stranger,0.21156281618766729,0.003788011984703894
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_24,Nonmatching,Self vs Stranger,-0.14765487847006456,0
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_25,Matching,Self vs Stranger,0.14137205547239862,0.1125270654577244
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_25,Nonmatching,Self vs Stranger,0.10039064675578513,-0.09271735643034514
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_26,Matching,Self vs Stranger,0.34051643300709317,-0.05669955149238991
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_26,Nonmatching,Self vs Stranger,-0.013388969692016695,-0.22628103877585048
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_27,Matching,Self vs Stranger,0.3569015826830018,0.392420583499666
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_27,Nonmatching,Self vs Stranger,0.07054460814811594,-0.17795388391425287
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_28,Matching,Self vs Stranger,0.3939415213161704,0.1046956685367965
Constable_2019_EPHPP_Exp1_Clean.csv,Constable_2019_EPHPP_Exp1_Clean.csv_28,Nonmatching,Self vs Stranger,0.4003166704221598,0.3816116019582973
Constable_2019_EPHPP_Exp2_Clean.csv,Constable_2019_EPHPP_Exp2_Clean.csv_1,Matching,Self vs Stranger,0.6145395921191409,0.3703775989746981
Constable_2019_EPHPP_Exp2_Clean.csv,Constable_2019_EPHPP_Exp2_Clean.csv_1,Nonmatching,Self vs Stranger,-0.40512953417666475,-0.11706593546997325
Constable_2019_EPHPP_Exp2_Clean.csv,Constable_2019_EPHPP_Exp2_Clean.csv_2,Matching,Self vs Stranger,0.4353049709932087,0.4994991262731719
Constable_2019_EPHPP_Exp2_Clean.csv,Constable_2019_EPHPP_Exp2_Clean.csv_2,Nonmatching,Self vs Stranger,0.12503024827576253,0
