"","Subject","Gender","Shape","Label1","Label2","Label3","Identity","Matching","Response","RT_ms","RT_sec","ACC"
"1732",2505,1,"Csilla","none","You","Csilla","Friend","Nonmatching","m",934,0.934,1
"1733",2505,1,"Csilla","none","You","Csilla","Friend","Nonmatching","m",931,0.931,1
"1734",2505,1,"Csilla","none","You","Csilla","Friend","Nonmatching","m",762,0.762,1
"1735",2505,1,"Csilla","none","You","Csilla","Friend","Nonmatching","m",803,0.803,1
"1736",2505,1,"Csilla","none","You","Csilla","Friend","Nonmatching","m",855,0.855,1
"1737",2505,1,"Csilla","none","You","Csilla","Friend","Nonmatching","m",642,0.642,1
"1738",2505,1,"Csilla","none","You","Csilla","Friend","Nonmatching","m",754,0.754,1
"1739",2505,1,"Csilla","none","You","Csilla","Friend","Nonmatching","m",692,0.692,1
"1740",2505,1,"Csilla","none","You","Csilla","Friend","Nonmatching","m",733,0.733,1
"1741",2505,1,"none","none","You","Csilla","None","Nonmatching","m",693,0.693,1
"1742",2505,1,"none","none","You","Csilla","None","Nonmatching","m",702,0.702,1
"1743",2505,1,"none","none","You","Csilla","None","Nonmatching","m",841,0.841,1
"1744",2505,1,"none","none","You","Csilla","None","Nonmatching","m",900,0.9,1
"1745",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1013,1.013,1
"1746",2505,1,"none","none","You","Csilla","None","Nonmatching","m",935,0.935,1
"1747",2505,1,"none","none","You","Csilla","None","Nonmatching","m",908,0.908,1
"1748",2505,1,"none","none","You","Csilla","None","Nonmatching","m",752,0.752,1
"1749",2505,1,"none","none","You","Csilla","None","Nonmatching","m",791,0.791,1
"1750",2505,1,"none","none","You","Csilla","None","Nonmatching","m",973,0.973,1
"1751",2505,1,"none","none","You","Csilla","None","Nonmatching","m",782,0.782,1
"1752",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1050,1.05,1
"1753",2505,1,"none","none","You","Csilla","None","Nonmatching","m",754,0.754,1
"1754",2505,1,"none","none","You","Csilla","None","Nonmatching","m",794,0.794,1
"1755",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1134,1.134,1
"1756",2505,1,"none","none","You","Csilla","None","Nonmatching","m",979,0.979,1
"1757",2505,1,"none","none","You","Csilla","None","Nonmatching","m",825,0.825,1
"1758",2505,1,"none","none","You","Csilla","None","Nonmatching","m",817,0.817,1
"1759",2505,1,"none","none","You","Csilla","None","Nonmatching","m",761,0.761,1
"1760",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1064,1.064,1
"1761",2505,1,"none","none","You","Csilla","None","Nonmatching","m",992,0.992,1
"1762",2505,1,"none","none","You","Csilla","None","Nonmatching","m",804,0.804,1
"1763",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1019,1.019,1
"1764",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1070,1.07,1
"1765",2505,1,"none","none","You","Csilla","None","Nonmatching","m",816,0.816,1
"1766",2505,1,"none","none","You","Csilla","None","Nonmatching","m",789,0.789,1
"1767",2505,1,"none","none","You","Csilla","None","Nonmatching","m",968,0.968,1
"1768",2505,1,"none","none","You","Csilla","None","Nonmatching","m",714,0.714,1
"1769",2505,1,"none","none","You","Csilla","None","Nonmatching","m",810,0.81,1
"1770",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1220,1.22,1
"1771",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1111,1.111,1
"1772",2505,1,"none","none","You","Csilla","None","Nonmatching","m",637,0.637,1
"1773",2505,1,"none","none","You","Csilla","None","Nonmatching","m",873,0.873,1
"1774",2505,1,"none","none","You","Csilla","None","Nonmatching","m",899,0.899,1
"1775",2505,1,"none","none","You","Csilla","None","Nonmatching","m",698,0.698,1
"1776",2505,1,"none","none","You","Csilla","None","Nonmatching","m",865,0.865,1
"1777",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1005,1.005,1
"1778",2505,1,"none","none","You","Csilla","None","Nonmatching","m",843,0.843,1
"1779",2505,1,"none","none","You","Csilla","None","Nonmatching","m",813,0.813,1
"1780",2505,1,"none","none","You","Csilla","None","Nonmatching","m",761,0.761,1
"1781",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1165,1.165,1
"1782",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1289,1.289,1
"1783",2505,1,"none","none","You","Csilla","None","Nonmatching","m",761,0.761,1
"1784",2505,1,"none","none","You","Csilla","None","Nonmatching","m",913,0.913,1
"1785",2505,1,"none","none","You","Csilla","None","Nonmatching","z",575,0.575,0
"1786",2505,1,"none","none","You","Csilla","None","Nonmatching","m",660,0.66,1
"1787",2505,1,"none","none","You","Csilla","None","Nonmatching","m",738,0.738,1
"1788",2505,1,"none","none","You","Csilla","None","Nonmatching","z",421,0.421,0
"1789",2505,1,"none","none","You","Csilla","None","Nonmatching","m",737,0.737,1
"1790",2505,1,"none","none","You","Csilla","None","Nonmatching","m",956,0.956,1
"1791",2505,1,"none","none","You","Csilla","None","Nonmatching","z",1087,1.087,0
"1792",2505,1,"none","none","You","Csilla","None","Nonmatching","m",871,0.871,1
"1793",2505,1,"none","none","You","Csilla","None","Nonmatching","m",957,0.957,1
"1794",2505,1,"none","none","You","Csilla","None","Nonmatching","m",791,0.791,1
"1795",2505,1,"none","none","You","Csilla","None","Nonmatching","m",829,0.829,1
"1796",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1023,1.023,1
"1797",2505,1,"none","none","You","Csilla","None","Nonmatching","m",1045,1.045,1
"1798",2505,1,"none","none","You","Csilla","None","Nonmatching","m",667,0.667,1
"1799",2505,1,"none","none","You","Csilla","None","Nonmatching","m",547,0.547,1
"1800",2505,1,"none","none","You","Csilla","None","Nonmatching","m",771,0.771,1
"1801",2506,2,"You","none","Eszter","You","Self","Matching","x",1499,1.499,0
"1802",2506,2,"You","none","Eszter","You","Self","Matching","x",1499,1.499,0
"1803",2506,2,"You","none","Eszter","You","Self","Matching","x",1500,1.5,0
"1804",2506,2,"You","none","Eszter","You","Self","Matching","m",435,0.435,1
"1805",2506,2,"You","none","Eszter","You","Self","Matching","x",1500,1.5,0
"1806",2506,2,"You","none","Eszter","You","Self","Matching","m",590,0.59,1
"1807",2506,2,"You","none","Eszter","You","Self","Matching","z",638,0.638,0
"1808",2506,2,"You","none","Eszter","You","Self","Matching","x",1500,1.5,0
"1809",2506,2,"You","none","Eszter","You","Self","Matching","m",508,0.508,1
"1810",2506,2,"You","none","Eszter","You","Self","Matching","m",789,0.789,1
"1811",2506,2,"You","none","Eszter","You","Self","Matching","m",573,0.573,1
"1812",2506,2,"You","none","Eszter","You","Self","Matching","m",803,0.803,1
"1813",2506,2,"You","none","Eszter","You","Self","Matching","m",743,0.743,1
"1814",2506,2,"You","none","Eszter","You","Self","Matching","m",629,0.629,1
"1815",2506,2,"You","none","Eszter","You","Self","Matching","m",1185,1.185,1
"1816",2506,2,"You","none","Eszter","You","Self","Matching","m",411,0.411,1
"1817",2506,2,"You","none","Eszter","You","Self","Matching","m",407,0.407,1
"1818",2506,2,"You","none","Eszter","You","Self","Matching","m",406,0.406,1
"1819",2506,2,"You","none","Eszter","You","Self","Matching","m",561,0.561,1
"1820",2506,2,"You","none","Eszter","You","Self","Matching","m",857,0.857,1
"1821",2506,2,"You","none","Eszter","You","Self","Matching","m",731,0.731,1
"1822",2506,2,"You","none","Eszter","You","Self","Matching","m",650,0.65,1
"1823",2506,2,"You","none","Eszter","You","Self","Matching","m",576,0.576,1
"1824",2506,2,"You","none","Eszter","You","Self","Matching","m",586,0.586,1
"1825",2506,2,"You","none","Eszter","You","Self","Matching","m",544,0.544,1
"1826",2506,2,"You","none","Eszter","You","Self","Matching","m",687,0.687,1
"1827",2506,2,"You","none","Eszter","You","Self","Matching","m",405,0.405,1
"1828",2506,2,"You","none","Eszter","You","Self","Matching","m",704,0.704,1
"1829",2506,2,"You","none","Eszter","You","Self","Matching","m",521,0.521,1
"1830",2506,2,"You","none","Eszter","You","Self","Matching","m",415,0.415,1
"1831",2506,2,"You","none","Eszter","You","Self","Matching","m",466,0.466,1
"1832",2506,2,"You","none","Eszter","You","Self","Matching","m",640,0.64,1
"1833",2506,2,"You","none","Eszter","You","Self","Matching","m",520,0.52,1
"1834",2506,2,"You","none","Eszter","You","Self","Matching","m",749,0.749,1
"1835",2506,2,"You","none","Eszter","You","Self","Matching","x",1499,1.499,0
"1836",2506,2,"You","none","Eszter","You","Self","Matching","m",682,0.682,1
"1837",2506,2,"You","none","Eszter","You","Self","Matching","m",539,0.539,1
"1838",2506,2,"You","none","Eszter","You","Self","Matching","m",871,0.871,1
"1839",2506,2,"You","none","Eszter","You","Self","Matching","m",416,0.416,1
"1840",2506,2,"You","none","Eszter","You","Self","Matching","m",524,0.524,1
"1841",2506,2,"You","none","Eszter","You","Self","Matching","m",566,0.566,1
"1842",2506,2,"You","none","Eszter","You","Self","Matching","m",577,0.577,1
"1843",2506,2,"You","none","Eszter","You","Self","Matching","m",614,0.614,1
"1844",2506,2,"You","none","Eszter","You","Self","Matching","m",786,0.786,1
"1845",2506,2,"You","none","Eszter","You","Self","Matching","m",620,0.62,1
"1846",2506,2,"You","none","Eszter","You","Self","Matching","m",598,0.598,1
"1847",2506,2,"You","none","Eszter","You","Self","Matching","m",851,0.851,1
"1848",2506,2,"You","none","Eszter","You","Self","Matching","m",701,0.701,1
"1849",2506,2,"You","none","Eszter","You","Self","Matching","m",613,0.613,1
"1850",2506,2,"You","none","Eszter","You","Self","Matching","m",672,0.672,1
"1851",2506,2,"You","none","Eszter","You","Self","Matching","m",1004,1.004,1
"1852",2506,2,"You","none","Eszter","You","Self","Matching","m",543,0.543,1
"1853",2506,2,"You","none","Eszter","You","Self","Matching","m",477,0.477,1
"1854",2506,2,"You","none","Eszter","You","Self","Matching","m",708,0.708,1
"1855",2506,2,"You","none","Eszter","You","Self","Matching","m",586,0.586,1
"1856",2506,2,"You","none","Eszter","You","Self","Matching","m",665,0.665,1
"1857",2506,2,"You","none","Eszter","You","Self","Matching","m",427,0.427,1
"1858",2506,2,"You","none","Eszter","You","Self","Matching","m",430,0.43,1
"1859",2506,2,"You","none","Eszter","You","Self","Matching","m",524,0.524,1
"1860",2506,2,"You","none","Eszter","You","Self","Matching","m",561,0.561,1
"1861",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",983,0.983,1
"1862",2506,2,"Eszter","none","Eszter","You","Friend","Matching","x",1498,1.498,0
"1863",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",635,0.635,1
"1864",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",644,0.644,1
"1865",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",501,0.501,1
"1866",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",853,0.853,1
"1867",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",430,0.43,1
"1868",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",768,0.768,1
"1869",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",865,0.865,1
"1870",2506,2,"Eszter","none","Eszter","You","Friend","Matching","z",617,0.617,0
"1871",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",714,0.714,1
"1872",2506,2,"Eszter","none","Eszter","You","Friend","Matching","z",1224,1.224,0
"1873",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",740,0.74,1
"1874",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",554,0.554,1
"1875",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",506,0.506,1
"1876",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",486,0.486,1
"1877",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",846,0.846,1
"1878",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",890,0.89,1
"1879",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",635,0.635,1
"1880",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",691,0.691,1
"1881",2506,2,"Eszter","none","Eszter","You","Friend","Matching","z",680,0.68,0
"1882",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",697,0.697,1
"1883",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",582,0.582,1
"1884",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",522,0.522,1
"1885",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",538,0.538,1
"1886",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",561,0.561,1
"1887",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",1120,1.12,1
"1888",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",753,0.753,1
"1889",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",635,0.635,1
"1890",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",548,0.548,1
"1891",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",451,0.451,1
"1892",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",656,0.656,1
"1893",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",370,0.37,1
"1894",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",386,0.386,1
"1895",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",456,0.456,1
"1896",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",654,0.654,1
"1897",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",592,0.592,1
"1898",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",555,0.555,1
"1899",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",785,0.785,1
"1900",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",793,0.793,1
"1901",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",576,0.576,1
"1902",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",617,0.617,1
"1903",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",711,0.711,1
"1904",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",610,0.61,1
"1905",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",641,0.641,1
"1906",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",678,0.678,1
"1907",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",1217,1.217,1
"1908",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",730,0.73,1
"1909",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",687,0.687,1
"1910",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",648,0.648,1
"1911",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",1002,1.002,1
"1912",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",586,0.586,1
"1913",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",655,0.655,1
"1914",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",636,0.636,1
"1915",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",659,0.659,1
"1916",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",863,0.863,1
"1917",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",631,0.631,1
"1918",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",622,0.622,1
"1919",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",784,0.784,1
"1920",2506,2,"Eszter","none","Eszter","You","Friend","Matching","m",692,0.692,1
"1921",2506,2,"none","none","Eszter","You","None","Matching","m",444,0.444,1
"1922",2506,2,"none","none","Eszter","You","None","Matching","m",430,0.43,1
"1923",2506,2,"none","none","Eszter","You","None","Matching","m",609,0.609,1
"1924",2506,2,"none","none","Eszter","You","None","Matching","m",365,0.365,1
"1925",2506,2,"none","none","Eszter","You","None","Matching","z",479,0.479,0
"1926",2506,2,"none","none","Eszter","You","None","Matching","m",889,0.889,1
"1927",2506,2,"none","none","Eszter","You","None","Matching","x",1499,1.499,0
"1928",2506,2,"none","none","Eszter","You","None","Matching","m",449,0.449,1
"1929",2506,2,"none","none","Eszter","You","None","Matching","m",805,0.805,1
"1930",2506,2,"none","none","Eszter","You","None","Matching","m",1255,1.255,1
"1931",2506,2,"none","none","Eszter","You","None","Matching","m",599,0.599,1
"1932",2506,2,"none","none","Eszter","You","None","Matching","m",475,0.475,1
"1933",2506,2,"none","none","Eszter","You","None","Matching","m",710,0.71,1
"1934",2506,2,"none","none","Eszter","You","None","Matching","m",882,0.882,1
"1935",2506,2,"none","none","Eszter","You","None","Matching","m",782,0.782,1
"1936",2506,2,"none","none","Eszter","You","None","Matching","m",970,0.97,1
"1937",2506,2,"none","none","Eszter","You","None","Matching","m",600,0.6,1
"1938",2506,2,"none","none","Eszter","You","None","Matching","m",769,0.769,1
"1939",2506,2,"none","none","Eszter","You","None","Matching","m",517,0.517,1
"1940",2506,2,"none","none","Eszter","You","None","Matching","m",405,0.405,1
"1941",2506,2,"none","none","Eszter","You","None","Matching","z",610,0.61,0
"1942",2506,2,"none","none","Eszter","You","None","Matching","z",432,0.432,0
"1943",2506,2,"none","none","Eszter","You","None","Matching","m",947,0.947,1
"1944",2506,2,"none","none","Eszter","You","None","Matching","m",553,0.553,1
"1945",2506,2,"none","none","Eszter","You","None","Matching","m",437,0.437,1
"1946",2506,2,"none","none","Eszter","You","None","Matching","m",932,0.932,1
"1947",2506,2,"none","none","Eszter","You","None","Matching","m",945,0.945,1
"1948",2506,2,"none","none","Eszter","You","None","Matching","m",754,0.754,1
"1949",2506,2,"none","none","Eszter","You","None","Matching","m",955,0.955,1
"1950",2506,2,"none","none","Eszter","You","None","Matching","m",688,0.688,1
"1951",2506,2,"none","none","Eszter","You","None","Matching","m",789,0.789,1
"1952",2506,2,"none","none","Eszter","You","None","Matching","m",728,0.728,1
"1953",2506,2,"none","none","Eszter","You","None","Matching","m",631,0.631,1
"1954",2506,2,"none","none","Eszter","You","None","Matching","m",559,0.559,1
"1955",2506,2,"none","none","Eszter","You","None","Matching","m",649,0.649,1
"1956",2506,2,"none","none","Eszter","You","None","Matching","m",689,0.689,1
"1957",2506,2,"none","none","Eszter","You","None","Matching","m",641,0.641,1
"1958",2506,2,"none","none","Eszter","You","None","Matching","m",745,0.745,1
