"","Subject","Matching","Identity","RT_ms","RT_sec","ACC","Face_Gender","ScreenResolution","RefreshRate","LuminanceBackground","LuminanceStrongDark","LuminanceWeakDark","LuminanceWeakLight","LuminanceStrongLight","BackgroundColor","StimuliColor","VisualAngle","Contrast"
"4968",1008,"Nonmatching","Stranger",1304,1.304,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4969",1008,"Nonmatching","Stranger",1443,1.443,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4970",1008,"Nonmatching","Stranger",1647,1.647,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4971",1008,"Nonmatching","Stranger",1429,1.429,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4972",1008,"Nonmatching","Stranger",799,0.799,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4973",1008,"Nonmatching","Stranger",973,0.973,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4974",1008,"Nonmatching","Stranger",2036,2.036,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4975",1008,"Nonmatching","Stranger",2360,2.36,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4976",1008,"Nonmatching","Stranger",976,0.976,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4977",1008,"Nonmatching","Stranger",2169,2.169,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4978",1008,"Nonmatching","Stranger",925,0.925,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4979",1008,"Nonmatching","Stranger",1364,1.364,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4980",1008,"Nonmatching","Stranger",1235,1.235,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4981",1008,"Nonmatching","Stranger",935,0.935,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4982",1008,"Nonmatching","Stranger",874,0.874,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4983",1008,"Nonmatching","Stranger",1174,1.174,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4984",1008,"Nonmatching","Stranger",1259,1.259,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4985",1008,"Nonmatching","Stranger",543,0.543,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4986",1008,"Nonmatching","Stranger",688,0.688,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4987",1008,"Nonmatching","Stranger",1541,1.541,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4988",1008,"Nonmatching","Stranger",1026,1.026,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4989",1008,"Nonmatching","Stranger",666,0.666,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4990",1008,"Nonmatching","Stranger",1265,1.265,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4991",1008,"Nonmatching","Stranger",1295,1.295,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4992",1008,"Nonmatching","Stranger",1408,1.408,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4993",1008,"Nonmatching","Stranger",1046,1.046,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4994",1008,"Nonmatching","Stranger",2202,2.202,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4995",1008,"Nonmatching","Stranger",1245,1.245,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4996",1008,"Nonmatching","Stranger",1214,1.214,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4997",1008,"Nonmatching","Stranger",1223,1.223,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4998",1008,"Nonmatching","Stranger",1692,1.692,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"4999",1008,"Nonmatching","Stranger",847,0.847,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5000",1008,"Nonmatching","Stranger",823,0.823,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5001",1008,"Nonmatching","Stranger",1279,1.279,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5002",1008,"Nonmatching","Stranger",1285,1.285,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5003",1008,"Nonmatching","Stranger",677,0.677,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5004",1008,"Nonmatching","Stranger",998,0.998,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5005",1008,"Nonmatching","Stranger",716,0.716,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5006",1008,"Nonmatching","Stranger",2281,2.281,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5007",1008,"Nonmatching","Stranger",755,0.755,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5008",1008,"Nonmatching","Stranger",1315,1.315,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5009",1008,"Nonmatching","Stranger",767,0.767,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5010",1008,"Nonmatching","Stranger",1282,1.282,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5011",1008,"Nonmatching","Stranger",1528,1.528,0,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5012",1008,"Nonmatching","Stranger",1296,1.296,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5013",1008,"Nonmatching","Stranger",1838,1.838,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5014",1008,"Nonmatching","Stranger",819,0.819,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5015",1008,"Nonmatching","Stranger",1112,1.112,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5016",1008,"Nonmatching","Stranger",1467,1.467,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5017",1008,"Nonmatching","Stranger",999,0.999,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5018",1008,"Nonmatching","Stranger",1005,1.005,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5019",1008,"Nonmatching","Stranger",1369,1.369,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5020",1008,"Nonmatching","Stranger",1024,1.024,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5021",1008,"Nonmatching","Stranger",1214,1.214,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5022",1008,"Nonmatching","Stranger",1103,1.103,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5023",1008,"Nonmatching","Stranger",1649,1.649,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5024",1008,"Nonmatching","Stranger",1175,1.175,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5025",1008,"Nonmatching","Stranger",1076,1.076,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5026",1008,"Nonmatching","Stranger",1794,1.794,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5027",1008,"Nonmatching","Stranger",699,0.699,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5028",1008,"Nonmatching","Stranger",1314,1.314,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5029",1008,"Nonmatching","Stranger",1614,1.614,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5030",1008,"Nonmatching","Stranger",1205,1.205,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5031",1008,"Nonmatching","Stranger",1792,1.792,0,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5032",1008,"Nonmatching","Stranger",1218,1.218,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5033",1008,"Nonmatching","Stranger",708,0.708,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5034",1008,"Nonmatching","Stranger",1687,1.687,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5035",1008,"Nonmatching","Stranger",2063,2.063,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5036",1008,"Nonmatching","Stranger",935,0.935,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5037",1008,"Nonmatching","Stranger",905,0.905,0,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5038",1008,"Nonmatching","Stranger",819,0.819,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5039",1008,"Nonmatching","Stranger",592,0.592,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5040",1008,"Nonmatching","Stranger",712,0.712,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5041",1009,"Matching","Friend",652,0.652,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5042",1009,"Matching","Friend",459,0.459,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5043",1009,"Matching","Friend",486,0.486,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5044",1009,"Matching","Friend",733,0.733,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5045",1009,"Matching","Friend",461,0.461,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5046",1009,"Matching","Friend",481,0.481,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5047",1009,"Matching","Friend",461,0.461,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5048",1009,"Matching","Friend",489,0.489,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5049",1009,"Matching","Friend",731,0.731,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5050",1009,"Matching","Friend",543,0.543,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5051",1009,"Matching","Friend",585,0.585,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5052",1009,"Matching","Friend",537,0.537,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5053",1009,"Matching","Friend",462,0.462,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5054",1009,"Matching","Friend",444,0.444,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5055",1009,"Matching","Friend",606,0.606,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5056",1009,"Matching","Friend",601,0.601,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5057",1009,"Matching","Friend",681,0.681,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5058",1009,"Matching","Friend",1176,1.176,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5059",1009,"Matching","Friend",629,0.629,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5060",1009,"Matching","Friend",532,0.532,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5061",1009,"Matching","Friend",805,0.805,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5062",1009,"Matching","Friend",462,0.462,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5063",1009,"Matching","Friend",529,0.529,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5064",1009,"Matching","Friend",593,0.593,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5065",1009,"Matching","Friend",574,0.574,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5066",1009,"Matching","Friend",510,0.51,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5067",1009,"Matching","Friend",450,0.45,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5068",1009,"Matching","Friend",738,0.738,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5069",1009,"Matching","Friend",570,0.57,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5070",1009,"Matching","Friend",569,0.569,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5071",1009,"Matching","Friend",474,0.474,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5072",1009,"Matching","Friend",519,0.519,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5073",1009,"Matching","Friend",582,0.582,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5074",1009,"Matching","Friend",575,0.575,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5075",1009,"Matching","Friend",557,0.557,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5076",1009,"Matching","Friend",979,0.979,0,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5077",1009,"Matching","Friend",489,0.489,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5078",1009,"Matching","Friend",576,0.576,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5079",1009,"Matching","Friend",513,0.513,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5080",1009,"Matching","Friend",487,0.487,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5081",1009,"Matching","Friend",384,0.384,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5082",1009,"Matching","Friend",509,0.509,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5083",1009,"Matching","Friend",468,0.468,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5084",1009,"Matching","Friend",570,0.57,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5085",1009,"Matching","Friend",574,0.574,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5086",1009,"Matching","Friend",601,0.601,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5087",1009,"Matching","Friend",485,0.485,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5088",1009,"Matching","Friend",1401,1.401,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5089",1009,"Matching","Friend",379,0.379,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5090",1009,"Matching","Friend",527,0.527,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5091",1009,"Matching","Friend",970,0.97,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5092",1009,"Matching","Friend",472,0.472,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5093",1009,"Matching","Friend",578,0.578,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5094",1009,"Matching","Friend",423,0.423,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5095",1009,"Matching","Friend",501,0.501,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5096",1009,"Matching","Friend",426,0.426,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5097",1009,"Matching","Friend",1226,1.226,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5098",1009,"Matching","Friend",631,0.631,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5099",1009,"Matching","Friend",664,0.664,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5100",1009,"Matching","Friend",709,0.709,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5101",1009,"Matching","Friend",791,0.791,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5102",1009,"Matching","Friend",704,0.704,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5103",1009,"Matching","Friend",717,0.717,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5104",1009,"Matching","Friend",1393,1.393,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5105",1009,"Matching","Friend",793,0.793,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5106",1009,"Matching","Friend",614,0.614,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5107",1009,"Matching","Friend",611,0.611,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5108",1009,"Matching","Friend",946,0.946,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5109",1009,"Matching","Friend",1086,1.086,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5110",1009,"Matching","Friend",699,0.699,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5111",1009,"Matching","Friend",581,0.581,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5112",1009,"Matching","Friend",601,0.601,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5113",1009,"Matching","Friend",610,0.61,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5114",1009,"Matching","Friend",836,0.836,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5115",1009,"Matching","Friend",618,0.618,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5116",1009,"Matching","Friend",625,0.625,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5117",1009,"Matching","Friend",872,0.872,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5118",1009,"Matching","Friend",751,0.751,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5119",1009,"Matching","Friend",561,0.561,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5120",1009,"Matching","Friend",601,0.601,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5121",1009,"Matching","Friend",615,0.615,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5122",1009,"Matching","Friend",535,0.535,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5123",1009,"Matching","Friend",537,0.537,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5124",1009,"Matching","Friend",538,0.538,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5125",1009,"Matching","Friend",869,0.869,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5126",1009,"Matching","Friend",619,0.619,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5127",1009,"Matching","Friend",617,0.617,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5128",1009,"Matching","Friend",550,0.55,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5129",1009,"Matching","Friend",681,0.681,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5130",1009,"Matching","Friend",484,0.484,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5131",1009,"Matching","Friend",588,0.588,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5132",1009,"Matching","Friend",775,0.775,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5133",1009,"Matching","Friend",654,0.654,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5134",1009,"Matching","Friend",844,0.844,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5135",1009,"Matching","Friend",590,0.59,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5136",1009,"Matching","Friend",591,0.591,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5137",1009,"Matching","Friend",1006,1.006,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5138",1009,"Matching","Friend",625,0.625,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5139",1009,"Matching","Friend",476,0.476,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"5140",1009,"Matching","Friend",658,0.658,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
