"Subject","Age","Gender","Session","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","Phase","RT_ms","RT_sec","ACC"
510,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",667,0.667,0
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",901,0.901,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",783,0.783,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",898,0.898,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",724,0.724,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",750,0.75,1
510,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",688,0.688,0
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",970,0.97,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",884,0.884,1
510,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",870,0.87,0
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",763,0.763,0
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",701,0.701,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",719,0.719,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",689,0.689,0
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",756,0.756,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",703,0.703,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",537,0.537,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",739,0.739,0
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",661,0.661,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",767,0.767,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",745,0.745,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",843,0.843,0
510,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",680,0.68,0
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",1002,1.002,0
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",996,0.996,0
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",862,0.862,0
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",1000,1,0
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",938,0.938,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",789,0.789,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",695,0.695,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",505,0.505,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",803,0.803,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",701,0.701,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",678,0.678,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",824,0.824,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",683,0.683,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",661,0.661,0
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",783,0.783,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",1025,1.025,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",803,0.803,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",621,0.621,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",722,0.722,0
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",693,0.693,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",743,0.743,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",729,0.729,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",643,0.643,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",500,0.5,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",846,0.846,0
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",824,0.824,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",803,0.803,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",669,0.669,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",791,0.791,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",697,0.697,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",771,0.771,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",725,0.725,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",615,0.615,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",626,0.626,0
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",860,0.86,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",766,0.766,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",728,0.728,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",682,0.682,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",1068,1.068,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",854,0.854,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",873,0.873,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",563,0.563,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",756,0.756,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",694,0.694,0
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",712,0.712,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",738,0.738,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",684,0.684,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",727,0.727,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",601,0.601,0
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",931,0.931,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",709,0.709,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",559,0.559,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",417,0.417,1
510,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",564,0.564,0
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",710,0.71,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",624,0.624,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",858,0.858,0
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",996,0.996,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",750,0.75,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",752,0.752,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",602,0.602,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",612,0.612,0
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",678,0.678,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",656,0.656,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",882,0.882,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",668,0.668,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",622,0.622,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",649,0.649,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",571,0.571,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",701,0.701,0
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",791,0.791,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",865,0.865,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",963,0.963,0
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",901,0.901,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",1080,1.08,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",770,0.77,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",804,0.804,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",470,0.47,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",996,0.996,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",966,0.966,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",688,0.688,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",602,0.602,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",877,0.877,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",903,0.903,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",601,0.601,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",747,0.747,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",1045,1.045,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",663,0.663,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",625,0.625,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",796,0.796,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",918,0.918,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",807,0.807,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",753,0.753,0
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",803,0.803,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",829,0.829,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",608,0.608,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",898,0.898,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",556,0.556,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",734,0.734,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",800,0.8,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",658,0.658,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",900,0.9,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",607,0.607,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",729,0.729,0
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",715,0.715,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",533,0.533,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",807,0.807,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",529,0.529,0
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",907,0.907,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",918,0.918,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",1008,1.008,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",961,0.961,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",715,0.715,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",797,0.797,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",799,0.799,0
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",481,0.481,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",492,0.492,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",878,0.878,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",704,0.704,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",762,0.762,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",756,0.756,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",910,0.91,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",600,0.6,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",755,0.755,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",941,0.941,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",967,0.967,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",641,0.641,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",627,0.627,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",573,0.573,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",591,0.591,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",737,0.737,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",675,0.675,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",813,0.813,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",679,0.679,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",729,0.729,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",723,0.723,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",661,0.661,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",632,0.632,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",865,0.865,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",835,0.835,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",684,0.684,0
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",510,0.51,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",976,0.976,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",499,0.499,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",709,0.709,0
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",767,0.767,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",569,0.569,1
510,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",731,0.731,0
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",469,0.469,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",831,0.831,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",762,0.762,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",884,0.884,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",598,0.598,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",1000,1,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",514,0.514,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",612,0.612,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",638,0.638,0
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",761,0.761,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",779,0.779,0
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",421,0.421,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",894,0.894,0
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",496,0.496,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",778,0.778,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",740,0.74,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",719,0.719,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",465,0.465,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",715,0.715,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",781,0.781,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",935,0.935,0
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",937,0.937,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",803,0.803,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",902,0.902,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",568,0.568,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",698,0.698,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",788,0.788,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",918,0.918,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",928,0.928,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",642,0.642,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",597,0.597,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",758,0.758,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",576,0.576,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",658,0.658,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",716,0.716,0
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",902,0.902,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",680,0.68,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",787,0.787,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",565,0.565,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",871,0.871,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",1041,1.041,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",723,0.723,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",629,0.629,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",711,0.711,0
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",778,0.778,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",356,0.356,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",822,0.822,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",568,0.568,1
510,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",898,0.898,0
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",680,0.68,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",618,0.618,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",661,0.661,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",623,0.623,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",633,0.633,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",763,0.763,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",797,0.797,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",591,0.591,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",769,0.769,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",564,0.564,0
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",702,0.702,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",616,0.616,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",1050,1.05,0
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",1068,1.068,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",637,0.637,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",935,0.935,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",666,0.666,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",668,0.668,0
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",862,0.862,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",728,0.728,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",794,0.794,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",660,0.66,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",646,0.646,0
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",513,0.513,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",1075,1.075,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",565,0.565,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",591,0.591,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",905,0.905,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",707,0.707,0
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",525,0.525,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",664,0.664,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",826,0.826,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",756,0.756,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",917,0.917,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",615,0.615,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",665,0.665,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",747,0.747,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",526,0.526,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",648,0.648,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",650,0.65,0
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",700,0.7,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",726,0.726,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",616,0.616,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",571,0.571,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",645,0.645,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",783,0.783,0
510,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",769,0.769,0
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",739,0.739,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",677,0.677,0
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",711,0.711,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",714,0.714,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",835,0.835,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",757,0.757,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",687,0.687,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",649,0.649,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",675,0.675,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",557,0.557,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",688,0.688,0
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",618,0.618,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",628,0.628,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",619,0.619,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",709,0.709,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",831,0.831,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",946,0.946,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",869,0.869,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",895,0.895,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",721,0.721,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",739,0.739,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",677,0.677,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",1063,1.063,0
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",690,0.69,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",772,0.772,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",718,0.718,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",728,0.728,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",658,0.658,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",580,0.58,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",750,0.75,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",649,0.649,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",1083,1.083,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",685,0.685,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",911,0.911,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",945,0.945,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",1058,1.058,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",652,0.652,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",895,0.895,1
510,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",697,0.697,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",779,0.779,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",645,0.645,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",599,0.599,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",817,0.817,1
510,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",675,0.675,1
510,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",822,0.822,1
510,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",688,0.688,1
510,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",602,0.602,1
510,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",740,0.74,1
