"","Subject","Block","Trial","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
"20065",76,5,25,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",695,0.695,1
"20066",76,5,26,"T.bmp","Bekende","Nonmatching","Self","Self","Self","n",834,0.834,1
"20067",76,5,27,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",1212,1.212,1
"20068",76,5,28,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",806,0.806,1
"20069",76,5,29,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","n",927,0.927,1
"20070",76,5,30,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",633,0.633,1
"20071",76,5,31,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",707,0.707,1
"20072",76,5,32,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",765,0.765,1
"20073",76,5,33,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",871,0.871,1
"20074",76,5,34,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",850,0.85,1
"20075",76,5,35,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",700,0.7,1
"20076",76,5,36,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",694,0.694,1
"20077",76,5,37,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",784,0.784,1
"20078",76,5,38,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",666,0.666,1
"20079",76,5,39,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",772,0.772,1
"20080",76,5,40,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",749,0.749,1
"20081",76,5,41,"T.bmp","Bekende","Nonmatching","Self","Self","Self","n",759,0.759,1
"20082",76,5,42,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","n",850,0.85,1
"20083",76,5,43,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",652,0.652,1
"20084",76,5,44,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",662,0.662,1
"20085",76,5,45,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",512,0.512,1
"20086",76,5,46,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",762,0.762,1
"20087",76,5,47,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",724,0.724,1
"20088",76,5,48,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",750,0.75,1
"20089",76,5,49,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",696,0.696,1
"20090",76,5,50,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",611,0.611,1
"20091",76,5,51,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",749,0.749,1
"20092",76,5,52,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","n",838,0.838,1
"20093",76,5,53,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",576,0.576,1
"20094",76,5,54,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",970,0.97,1
"20095",76,5,55,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",740,0.74,1
"20096",76,5,56,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",670,0.67,1
"20097",76,5,57,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",712,0.712,1
"20098",76,5,58,"T.bmp","Bekende","Nonmatching","Self","Self","Self","n",787,0.787,1
"20099",76,5,59,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",717,0.717,1
"20100",76,5,60,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",887,0.887,1
"20101",76,6,1,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",781,0.781,1
"20102",76,6,2,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","n",887,0.887,1
"20103",76,6,3,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",657,0.657,0
"20104",76,6,4,"T.bmp","Bekende","Nonmatching","Self","Self","Self","n",811,0.811,1
"20105",76,6,5,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",869,0.869,1
"20106",76,6,6,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",736,0.736,1
"20107",76,6,7,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",617,0.617,1
"20108",76,6,8,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",787,0.787,1
"20109",76,6,9,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",749,0.749,1
"20110",76,6,10,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",951,0.951,1
"20111",76,6,11,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",737,0.737,1
"20112",76,6,12,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",667,0.667,1
"20113",76,6,13,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",821,0.821,1
"20114",76,6,14,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",656,0.656,1
"20115",76,6,15,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",714,0.714,1
"20116",76,6,16,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",964,0.964,1
"20117",76,6,17,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",1182,1.182,1
"20118",76,6,18,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",712,0.712,1
"20119",76,6,19,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",785,0.785,1
"20120",76,6,20,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",667,0.667,1
"20121",76,6,21,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","n",742,0.742,1
"20122",76,6,22,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",784,0.784,1
"20123",76,6,23,"T.bmp","Bekende","Nonmatching","Self","Self","Self","n",922,0.922,1
"20124",76,6,24,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",628,0.628,1
"20125",76,6,25,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",654,0.654,1
"20126",76,6,26,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",792,0.792,1
"20127",76,6,27,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",738,0.738,1
"20128",76,6,28,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",764,0.764,1
"20129",76,6,29,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",566,0.566,0
"20130",76,6,30,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",672,0.672,1
"20131",76,6,31,"T.bmp","Bekende","Nonmatching","Self","Self","Self","n",874,0.874,1
"20132",76,6,32,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",756,0.756,1
"20133",76,6,33,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",702,0.702,1
"20134",76,6,34,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",1016,1.016,1
"20135",76,6,35,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",818,0.818,1
"20136",76,6,36,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",684,0.684,1
"20137",76,6,37,"T.bmp","Bekende","Nonmatching","Self","Self","Self","n",743,0.743,1
"20138",76,6,38,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",657,0.657,1
"20139",76,6,39,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",683,0.683,1
"20140",76,6,40,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",661,0.661,1
"20141",76,6,41,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",766,0.766,1
"20142",76,6,42,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",792,0.792,1
"20143",76,6,43,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",642,0.642,1
"20144",76,6,44,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",524,0.524,0
"20145",76,6,45,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",695,0.695,1
"20146",76,6,46,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",657,0.657,1
"20147",76,6,47,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",699,0.699,1
"20148",76,6,48,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","n",805,0.805,1
"20149",76,6,49,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",623,0.623,1
"20150",76,6,50,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",745,0.745,1
"20151",76,6,51,"S.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",707,0.707,1
"20152",76,6,52,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",668,0.668,1
"20153",76,6,53,"T.bmp","Bekende","Nonmatching","Self","Self","Self","n",935,0.935,1
"20154",76,6,54,"T.bmp","Ikzelf","Matching","Self","Self","Self","m",593,0.593,1
"20155",76,6,55,"C.bmp","Bekende","Matching","Friend","Friend","Close","m",827,0.827,1
"20156",76,6,56,"C.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",773,0.773,1
"20157",76,6,57,"S.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","n",815,0.815,1
"20158",76,6,58,"C.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",713,0.713,1
"20159",76,6,59,"T.bmp","Vreemde","Nonmatching","Self","Self","Self","n",899,0.899,1
"20160",76,6,60,"S.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",685,0.685,1
"20161",77,1,1,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",743,0.743,1
"20162",77,1,2,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","n",529,0.529,0
"20163",77,1,3,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","n",571,0.571,0
"20164",77,1,4,"C.bmp","Ikzelf","Matching","Self","Self","Self","m",261,0.261,0
"20165",77,1,5,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",303,0.303,1
"20166",77,1,6,"S.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",570,0.57,1
"20167",77,1,7,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",468,0.468,0
"20168",77,1,8,"S.bmp","Bekende","Matching","Friend","Friend","Close","m",750,0.75,0
"20169",77,1,9,"S.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","",0,0,0
"20170",77,1,10,"C.bmp","Bekende","Nonmatching","Self","Self","Self","n",1426,1.426,0
"20171",77,1,11,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",588,0.588,0
"20172",77,1,12,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",742,0.742,1
"20173",77,1,13,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","n",672,0.672,0
"20174",77,1,14,"S.bmp","Bekende","Matching","Friend","Friend","Close","m",378,0.378,0
"20175",77,1,15,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",836,0.836,1
"20176",77,1,16,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",750,0.75,1
"20177",77,1,17,"C.bmp","Ikzelf","Matching","Self","Self","Self","m",408,0.408,0
"20178",77,1,18,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",946,0.946,1
"20179",77,1,19,"S.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",412,0.412,1
"20180",77,1,20,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","n",678,0.678,0
"20181",77,1,21,"C.bmp","Bekende","Nonmatching","Self","Self","Self","",0,0,0
"20182",77,1,22,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",890,0.89,1
"20183",77,1,23,"S.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",1188,1.188,1
"20184",77,1,24,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",1583,1.583,0
"20185",77,1,25,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","n",953,0.953,0
"20186",77,1,26,"S.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1315,1.315,1
"20187",77,1,27,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",749,0.749,1
"20188",77,1,28,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",1286,1.286,1
"20189",77,1,29,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",1200,1.2,1
"20190",77,1,30,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","",0,0,0
"20191",77,1,31,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",1028,1.028,1
"20192",77,1,32,"S.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",862,0.862,1
"20193",77,1,33,"C.bmp","Bekende","Nonmatching","Self","Self","Self","n",841,0.841,0
"20194",77,1,34,"S.bmp","Bekende","Matching","Friend","Friend","Close","m",659,0.659,0
"20195",77,1,35,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",925,0.925,1
"20196",77,1,36,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1143,1.143,1
"20197",77,1,37,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",849,0.849,1
"20198",77,1,38,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",923,0.923,1
"20199",77,1,39,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1157,1.157,1
"20200",77,1,40,"S.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1247,1.247,1
"20201",77,1,41,"S.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",1257,1.257,1
"20202",77,1,42,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",355,0.355,1
"20203",77,1,43,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",893,0.893,1
"20204",77,1,44,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","",0,0,0
"20205",77,1,45,"C.bmp","Ikzelf","Matching","Self","Self","Self","",0,0,0
"20206",77,1,46,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",331,0.331,1
"20207",77,1,47,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",853,0.853,1
"20208",77,1,48,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",863,0.863,1
"20209",77,1,49,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",921,0.921,1
"20210",77,1,50,"S.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","n",467,0.467,0
"20211",77,1,51,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","",0,0,0
"20212",77,1,52,"S.bmp","Bekende","Matching","Friend","Friend","Close","m",424,0.424,0
"20213",77,1,53,"S.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1234,1.234,1
"20214",77,1,54,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1084,1.084,1
"20215",77,1,55,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",614,0.614,1
"20216",77,1,56,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",816,0.816,1
"20217",77,1,57,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",954,0.954,1
"20218",77,1,58,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",1091,1.091,1
"20219",77,1,59,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",1021,1.021,1
"20220",77,1,60,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",1063,1.063,1
"20221",77,2,1,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",990,0.99,1
"20222",77,2,2,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",872,0.872,1
"20223",77,2,3,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",1538,1.538,1
"20224",77,2,4,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",812,0.812,1
"20225",77,2,5,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",870,0.87,1
"20226",77,2,6,"S.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1072,1.072,1
"20227",77,2,7,"S.bmp","Bekende","Matching","Friend","Friend","Close","m",1354,1.354,0
"20228",77,2,8,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",1012,1.012,1
"20229",77,2,9,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",1278,1.278,1
"20230",77,2,10,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",968,0.968,1
"20231",77,2,11,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",738,0.738,1
"20232",77,2,12,"S.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",941,0.941,1
"20233",77,2,13,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",919,0.919,1
"20234",77,2,14,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",1025,1.025,1
"20235",77,2,15,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",1035,1.035,1
"20236",77,2,16,"S.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1045,1.045,1
"20237",77,2,17,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",783,0.783,1
"20238",77,2,18,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",905,0.905,1
"20239",77,2,19,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",802,0.802,1
"20240",77,2,20,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",1037,1.037,1
"20241",77,2,21,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",1015,1.015,1
"20242",77,2,22,"S.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",1073,1.073,1
"20243",77,2,23,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",1051,1.051,1
"20244",77,2,24,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",837,0.837,1
"20245",77,2,25,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",671,0.671,1
"20246",77,2,26,"S.bmp","Bekende","Matching","Friend","Friend","Close","m",473,0.473,0
"20247",77,2,27,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",707,0.707,1
"20248",77,2,28,"S.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",877,0.877,1
"20249",77,2,29,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",1335,1.335,1
"20250",77,2,30,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",1282,1.282,1
"20251",77,2,31,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",988,0.988,1
"20252",77,2,32,"S.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",870,0.87,1
"20253",77,2,33,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1279,1.279,1
"20254",77,2,34,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",745,0.745,1
"20255",77,2,35,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",835,0.835,1
"20256",77,2,36,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",781,0.781,1
"20257",77,2,37,"S.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",775,0.775,1
"20258",77,2,38,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","m",977,0.977,0
"20259",77,2,39,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",779,0.779,1
"20260",77,2,40,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1302,1.302,1
"20261",77,2,41,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",1552,1.552,1
"20262",77,2,42,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",1226,1.226,1
"20263",77,2,43,"C.bmp","Ikzelf","Matching","Self","Self","Self","m",1540,1.54,0
"20264",77,2,44,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",846,0.846,1
"20265",77,2,45,"C.bmp","Ikzelf","Matching","Self","Self","Self","m",664,0.664,0
"20266",77,2,46,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",962,0.962,1
"20267",77,2,47,"S.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",956,0.956,1
"20268",77,2,48,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",1221,1.221,1
"20269",77,2,49,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",944,0.944,1
"20270",77,2,50,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",1018,1.018,1
"20271",77,2,51,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",852,0.852,1
"20272",77,2,52,"S.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",894,0.894,1
"20273",77,2,53,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",1352,1.352,1
"20274",77,2,54,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",1026,1.026,1
"20275",77,2,55,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","m",1212,1.212,1
"20276",77,2,56,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",918,0.918,1
"20277",77,2,57,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",1248,1.248,1
"20278",77,2,58,"S.bmp","Vreemde","Nonmatching","Friend","Friend","Close","m",1147,1.147,1
"20279",77,2,59,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",1317,1.317,1
"20280",77,2,60,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",783,0.783,1
"20281",77,3,1,"C.bmp","Ikzelf","Matching","Self","Self","Self","m",1493,1.493,0
"20282",77,3,2,"S.bmp","Vreemde","Nonmatching","Friend","Friend","Close","n",1311,1.311,0
"20283",77,3,3,"C.bmp","Ikzelf","Matching","Self","Self","Self","",0,0,0
"20284",77,3,4,"C.bmp","Vreemde","Nonmatching","Self","Self","Self","m",899,0.899,1
"20285",77,3,5,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",893,0.893,1
"20286",77,3,6,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",999,0.999,1
"20287",77,3,7,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",641,0.641,1
"20288",77,3,8,"S.bmp","Ikzelf","Nonmatching","Friend","Friend","Close","m",779,0.779,1
"20289",77,3,9,"C.bmp","Bekende","Nonmatching","Self","Self","Self","m",1077,1.077,1
"20290",77,3,10,"T.bmp","Vreemde","Matching","Stranger","Stranger","Stranger","n",863,0.863,1
"20291",77,3,11,"S.bmp","Bekende","Matching","Friend","Friend","Close","n",1033,1.033,1
"20292",77,3,12,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",531,0.531,0
"20293",77,3,13,"C.bmp","Ikzelf","Matching","Self","Self","Self","n",1133,1.133,1
"20294",77,3,14,"T.bmp","Ikzelf","Nonmatching","Stranger","Stranger","Stranger","n",711,0.711,0
"20295",77,3,15,"T.bmp","Bekende","Nonmatching","Stranger","Stranger","Stranger","m",1041,1.041,1
