"Subject","Block","Trial","Gender","Age","Handedness","First_Lanugage","Shape","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","ShapeLoc","FaceIdentity","Stimulus","Strength","textColour","Stimuli_Type","RT_ms","RT_sec","ACC"
1,2,55,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",1283.516064,1.283516064,1
1,2,56,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",916.902261,0.916902261,1
1,2,57,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1468.488411,1.468488411,1
1,2,58,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",1183.536476,1.183536476,1
1,2,59,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",783.531659,0.783531659,1
1,2,60,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1200.181843,1.200181843,1
1,2,61,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",1183.590168,1.183590168,1
1,2,62,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",1183.490284,1.183490284,0
1,2,63,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",1050.184034,1.050184034,1
1,2,64,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",716.927686,0.716927686,1
1,2,65,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",733.493699,0.733493699,0
1,2,66,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",866.876935,0.866876935,1
1,2,67,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",916.861202,0.916861202,1
1,2,68,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",583.551951,0.583551951,1
1,2,69,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",533.557024,0.533557024,1
1,2,70,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",750.257111,0.750257111,1
1,2,71,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1083.527277,1.083527277,1
1,2,72,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",800.211768,0.800211768,1
1,2,73,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",1116.869335,1.116869335,1
1,2,74,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",650.210801,0.650210801,1
1,2,75,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",848.361816,0.848361816,1
1,2,76,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",800.213742,0.800213742,1
1,2,77,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1433.491765,1.433491765,1
1,2,78,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",783.577455,0.783577455,1
1,2,79,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1550.211472,1.550211472,1
1,2,80,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",733.544233,0.733544233,0
1,2,81,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Positive",950.446849,0.950446849,1
1,2,82,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1385.16327,1.38516327,1
1,2,83,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",1433.518611,1.433518611,1
1,2,84,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",816.923856,0.816923856,1
1,2,85,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",1016.883429,1.016883429,0
1,2,86,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",916.899892,0.916899892,1
1,2,87,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",900.207149,0.900207149,1
1,2,88,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",816.934121,0.816934121,1
1,2,89,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",1333.578896,1.333578896,1
1,2,90,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",1100.168696,1.100168696,1
1,2,91,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",1100.191989,1.100191989,1
1,2,92,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",783.53837,0.78353837,1
1,2,93,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",933.578422,0.933578422,1
1,2,94,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",866.897069,0.866897069,0
1,2,95,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",1033.523664,1.033523664,1
1,2,96,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",966.870737,0.966870737,1
1,3,1,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1083.639398,1.083639398,1
1,3,2,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",1000.256222,1.000256222,1
1,3,3,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",866.903781,0.866903781,1
1,3,4,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",733.508701,0.733508701,0
1,3,5,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",866.863117,0.866863117,1
1,3,6,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",816.870164,0.816870164,1
1,3,7,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",1017.115569,1.017115569,1
1,3,8,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",951.864165,0.951864165,1
1,3,9,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",1050.183244,1.050183244,0
1,3,10,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",766.890634,0.766890634,1
1,3,11,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",883.55586,0.88355586,1
1,3,12,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",900.221757,0.900221757,1
1,3,13,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",1033.526033,1.033526033,1
1,3,14,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1300.229337,1.300229337,1
1,3,15,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",2,"StrangerWeak","Weak","white","Self = Positive",1066.872039,1.066872039,1
1,3,16,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1050.211275,1.050211275,1
1,3,17,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",950.189048,0.950189048,1
1,3,18,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",1350.246372,1.350246372,1
1,3,19,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",1033.533139,1.033533139,1
1,3,20,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1166.832283,1.166832283,1
1,3,21,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",733.592398,0.733592398,1
1,3,22,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",816.855162,0.816855162,0
1,3,23,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Top",1,"StrangerStrong","Strong","white","Self = Positive",866.826401,0.866826401,1
1,3,24,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",1,"SelfStrong","Strong","white","Self = Positive",766.895766,0.766895766,1
1,3,25,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",883.563756,0.883563756,1
1,3,26,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1264.960676,1.264960676,1
1,3,27,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",1250.220197,1.250220197,1
1,3,28,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",1050.232989,1.050232989,1
1,3,29,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",1016.869216,1.016869216,1
1,3,30,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",916.900682,0.916900682,1
1,3,31,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",850.211828,0.850211828,1
1,3,32,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",966.870737,0.966870737,1
1,3,33,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",735.172765,0.735172765,1
1,3,34,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",983.535449,0.983535449,1
1,3,35,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",1483.578679,1.483578679,1
1,3,36,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1350.176099,1.350176099,1
1,3,37,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",1,"SelfStrong","Strong","white","Self = Positive",816.87806,0.81687806,1
1,3,38,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",916.887654,0.916887654,1
1,3,39,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Bottom",2,"SelfWeak","Weak","white","Self = Positive",1100.208176,1.100208176,1
1,3,40,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",2,"SelfWeak","Weak","white","Self = Positive",1283.506589,1.283506589,1
1,3,41,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",2,"StrangerWeak","Weak","white","Self = Positive",783.544292,0.783544292,1
1,3,42,"Male",24,"Right","Ukrainian","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","l","Bottom",1,"StrangerStrong","Strong","white","Self = Positive",766.881159,0.766881159,1
1,3,43,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",816.942411,0.816942411,1
1,3,44,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",800.240193,0.800240193,1
1,3,45,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1066.907176,1.066907176,1
1,3,46,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Bottom",2,"StrangerWeak","Weak","white","Self = Positive",1116.883548,1.116883548,1
1,3,47,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",733.562788,0.733562788,1
1,3,48,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",716.879915,0.716879915,1
1,3,49,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",966.873895,0.966873895,1
1,3,50,"Male",24,"Right","Ukrainian","Self","Nonmatching","Stranger","Self","Self","Self","k","Top",2,"SelfWeak","Weak","white","Self = Positive",1183.528185,1.183528185,1
1,3,51,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Top",1,"SelfStrong","Strong","white","Self = Positive",733.545417,0.733545417,1
1,3,52,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",1,"SelfStrong","Strong","white","Self = Positive",700.262184,0.700262184,1
1,3,53,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",716.905972,0.716905972,1
1,3,54,"Male",24,"Right","Ukrainian","Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","k","Top",1,"StrangerStrong","Strong","white","Self = Positive",766.84089,0.76684089,1
1,3,55,"Male",24,"Right","Ukrainian","Self","Matching","Self","Self","Self","Self","l","Bottom",2,"SelfWeak","Weak","white","Self = Positive",900.209913,0.900209913,1
