"X","Subject","Matching","Identity","Group","RT_ms","RT_sec","ACC"
16701,55,"Nonmatching","Friend",1,563,0.563,0
16702,55,"Nonmatching","Friend",1,714,0.714,0
16703,55,"Nonmatching","Friend",1,521,0.521,1
16704,55,"Nonmatching","Friend",1,468,0.468,1
16705,55,"Nonmatching","Friend",1,308,0.308,1
16706,55,"Nonmatching","Friend",1,457,0.457,1
16707,55,"Nonmatching","Friend",1,433,0.433,1
16708,55,"Nonmatching","Friend",1,575,0.575,1
16709,55,"Nonmatching","Friend",1,498,0.498,1
16710,55,"Nonmatching","Friend",1,709,0.709,1
16711,55,"Nonmatching","Friend",1,571,0.571,1
16712,55,"Nonmatching","Friend",1,400,0.4,1
16713,55,"Nonmatching","Friend",1,550,0.55,1
16714,55,"Nonmatching","Friend",1,491,0.491,0
16715,55,"Nonmatching","Friend",1,485,0.485,1
16716,55,"Nonmatching","Friend",1,579,0.579,1
16717,55,"Nonmatching","Friend",1,623,0.623,0
16718,55,"Nonmatching","Friend",1,591,0.591,0
16719,55,"Nonmatching","Friend",1,483,0.483,1
16720,55,"Nonmatching","Friend",1,403,0.403,0
16721,55,"Nonmatching","Friend",1,642,0.642,0
16722,55,"Nonmatching","Friend",1,534,0.534,1
16723,55,"Nonmatching","Friend",1,203,0.203,1
16724,55,"Nonmatching","Friend",1,532,0.532,0
16725,55,"Nonmatching","Friend",1,715,0.715,1
16726,55,"Nonmatching","Stranger",1,272,0.272,1
16727,55,"Nonmatching","Stranger",1,207,0.207,1
16728,55,"Nonmatching","Stranger",1,498,0.498,0
16729,55,"Nonmatching","Stranger",1,731,0.731,1
16730,55,"Nonmatching","Stranger",1,634,0.634,1
16731,55,"Nonmatching","Stranger",1,433,0.433,1
16732,55,"Nonmatching","Stranger",1,320,0.32,1
16733,55,"Nonmatching","Stranger",1,647,0.647,1
16734,55,"Nonmatching","Stranger",1,587,0.587,1
16735,55,"Nonmatching","Stranger",1,541,0.541,0
16736,55,"Nonmatching","Stranger",1,651,0.651,1
16737,55,"Nonmatching","Stranger",1,478,0.478,1
16738,55,"Nonmatching","Stranger",1,756,0.756,1
16739,55,"Nonmatching","Stranger",1,592,0.592,1
16740,55,"Nonmatching","Stranger",1,554,0.554,1
16741,55,"Nonmatching","Stranger",1,329,0.329,0
16742,55,"Nonmatching","Stranger",1,745,0.745,0
16743,55,"Nonmatching","Stranger",1,658,0.658,1
16744,55,"Nonmatching","Stranger",1,642,0.642,1
16745,55,"Nonmatching","Stranger",1,407,0.407,1
16746,55,"Nonmatching","Stranger",1,325,0.325,1
16747,55,"Nonmatching","Stranger",1,518,0.518,1
16748,55,"Nonmatching","Stranger",1,572,0.572,1
16749,55,"Nonmatching","Stranger",1,213,0.213,1
16750,55,"Nonmatching","Stranger",1,630,0.63,1
16751,55,"Nonmatching","Stranger",1,391,0.391,1
16752,55,"Nonmatching","Stranger",1,619,0.619,1
16753,55,"Nonmatching","Stranger",1,575,0.575,0
16754,55,"Nonmatching","Stranger",1,580,0.58,1
16755,55,"Nonmatching","Stranger",1,713,0.713,1
16756,55,"Nonmatching","Stranger",1,535,0.535,1
16757,55,"Nonmatching","Stranger",1,576,0.576,1
16758,55,"Nonmatching","Stranger",1,468,0.468,1
16759,55,"Nonmatching","Stranger",1,694,0.694,1
16760,55,"Nonmatching","Stranger",1,646,0.646,0
16761,55,"Nonmatching","Stranger",1,641,0.641,1
16762,55,"Nonmatching","Stranger",1,273,0.273,0
16763,55,"Nonmatching","Stranger",1,582,0.582,0
16764,55,"Nonmatching","Stranger",1,262,0.262,0
16765,55,"Nonmatching","Stranger",1,545,0.545,1
16766,55,"Nonmatching","Stranger",1,467,0.467,0
16767,55,"Nonmatching","Stranger",1,410,0.41,1
16768,55,"Nonmatching","Stranger",1,554,0.554,0
16769,55,"Nonmatching","Stranger",1,855,0.855,0
16770,55,"Nonmatching","Stranger",1,396,0.396,1
16771,55,"Nonmatching","Stranger",1,673,0.673,1
16772,55,"Nonmatching","Stranger",1,631,0.631,1
16773,55,"Nonmatching","Stranger",1,624,0.624,1
16774,55,"Nonmatching","Stranger",1,515,0.515,1
16775,55,"Nonmatching","Stranger",1,665,0.665,1
16776,55,"Nonmatching","Stranger",1,551,0.551,1
16777,55,"Nonmatching","Stranger",1,530,0.53,1
16778,55,"Nonmatching","Stranger",1,566,0.566,1
16779,55,"Nonmatching","Stranger",1,639,0.639,1
16780,55,"Nonmatching","Stranger",1,410,0.41,0
16781,55,"Nonmatching","Stranger",1,333,0.333,0
16782,55,"Nonmatching","Stranger",1,777,0.777,1
16783,55,"Nonmatching","Stranger",1,628,0.628,1
16784,56,"Matching","Self",2,728,0.728,1
16785,56,"Matching","Self",2,676,0.676,1
16786,56,"Matching","Self",2,779,0.779,1
16787,56,"Matching","Self",2,742,0.742,1
16788,56,"Matching","Self",2,692,0.692,1
16789,56,"Matching","Self",2,635,0.635,1
16790,56,"Matching","Self",2,774,0.774,1
16791,56,"Matching","Self",2,493,0.493,1
16792,56,"Matching","Self",2,679,0.679,1
16793,56,"Matching","Self",2,923,0.923,0
16794,56,"Matching","Self",2,646,0.646,1
16795,56,"Matching","Self",2,797,0.797,1
16796,56,"Matching","Self",2,657,0.657,0
16797,56,"Matching","Self",2,757,0.757,1
16798,56,"Matching","Self",2,541,0.541,1
16799,56,"Matching","Self",2,688,0.688,1
16800,56,"Matching","Self",2,790,0.79,1
16801,56,"Matching","Self",2,463,0.463,1
16802,56,"Matching","Self",2,644,0.644,1
16803,56,"Matching","Self",2,690,0.69,1
16804,56,"Matching","Self",2,768,0.768,1
16805,56,"Matching","Self",2,545,0.545,1
16806,56,"Matching","Self",2,511,0.511,1
16807,56,"Matching","Self",2,874,0.874,0
16808,56,"Matching","Self",2,532,0.532,1
16809,56,"Matching","Self",2,611,0.611,1
16810,56,"Matching","Self",2,892,0.892,0
16811,56,"Matching","Self",2,848,0.848,1
16812,56,"Matching","Self",2,783,0.783,1
16813,56,"Matching","Self",2,863,0.863,1
16814,56,"Matching","Self",2,568,0.568,1
16815,56,"Matching","Self",2,541,0.541,1
16816,56,"Matching","Self",2,650,0.65,1
16817,56,"Matching","Self",2,514,0.514,1
16818,56,"Matching","Self",2,612,0.612,1
16819,56,"Matching","Self",2,873,0.873,1
16820,56,"Matching","Self",2,534,0.534,1
16821,56,"Matching","Self",2,532,0.532,1
16822,56,"Matching","Self",2,519,0.519,1
16823,56,"Matching","Self",2,662,0.662,1
16824,56,"Matching","Self",2,486,0.486,1
16825,56,"Matching","Self",2,532,0.532,1
16826,56,"Matching","Self",2,577,0.577,1
16827,56,"Matching","Self",2,578,0.578,1
16828,56,"Matching","Self",2,568,0.568,1
16829,56,"Matching","Self",2,554,0.554,1
16830,56,"Matching","Self",2,627,0.627,1
16831,56,"Matching","Self",2,576,0.576,1
16832,56,"Matching","Self",2,559,0.559,1
16833,56,"Matching","Self",2,622,0.622,1
16834,56,"Matching","Self",2,706,0.706,1
16835,56,"Matching","Friend",2,608,0.608,0
16836,56,"Matching","Friend",2,826,0.826,1
16837,56,"Matching","Friend",2,632,0.632,1
16838,56,"Matching","Friend",2,603,0.603,1
16839,56,"Matching","Friend",2,683,0.683,1
16840,56,"Matching","Friend",2,774,0.774,1
16841,56,"Matching","Friend",2,672,0.672,1
16842,56,"Matching","Friend",2,863,0.863,1
16843,56,"Matching","Friend",2,635,0.635,0
16844,56,"Matching","Friend",2,645,0.645,1
16845,56,"Matching","Friend",2,855,0.855,1
16846,56,"Matching","Friend",2,730,0.73,0
16847,56,"Matching","Friend",2,390,0.39,0
16848,56,"Matching","Friend",2,487,0.487,0
16849,56,"Matching","Friend",2,806,0.806,1
16850,56,"Matching","Friend",2,754,0.754,1
16851,56,"Matching","Friend",2,738,0.738,1
16852,56,"Matching","Friend",2,762,0.762,0
16853,56,"Matching","Friend",2,718,0.718,1
16854,56,"Matching","Friend",2,620,0.62,1
16855,56,"Matching","Friend",2,969,0.969,0
16856,56,"Matching","Friend",2,522,0.522,1
16857,56,"Matching","Friend",2,625,0.625,1
16858,56,"Matching","Friend",2,742,0.742,1
16859,56,"Matching","Friend",2,516,0.516,1
16860,56,"Matching","Friend",2,403,0.403,1
16861,56,"Matching","Friend",2,680,0.68,1
16862,56,"Matching","Friend",2,660,0.66,1
16863,56,"Matching","Friend",2,513,0.513,1
16864,56,"Matching","Friend",2,646,0.646,1
16865,56,"Matching","Friend",2,743,0.743,0
16866,56,"Matching","Friend",2,571,0.571,1
16867,56,"Matching","Friend",2,515,0.515,1
16868,56,"Matching","Friend",2,799,0.799,0
16869,56,"Matching","Friend",2,607,0.607,1
16870,56,"Matching","Friend",2,411,0.411,1
16871,56,"Matching","Friend",2,628,0.628,1
16872,56,"Matching","Friend",2,485,0.485,1
16873,56,"Matching","Friend",2,348,0.348,0
16874,56,"Matching","Friend",2,478,0.478,1
16875,56,"Matching","Friend",2,603,0.603,1
16876,56,"Matching","Friend",2,539,0.539,1
16877,56,"Matching","Friend",2,502,0.502,1
16878,56,"Matching","Friend",2,681,0.681,1
16879,56,"Matching","Friend",2,550,0.55,1
16880,56,"Matching","Friend",2,585,0.585,1
16881,56,"Matching","Friend",2,585,0.585,1
16882,56,"Matching","Friend",2,493,0.493,1
16883,56,"Matching","Friend",2,469,0.469,1
16884,56,"Matching","Friend",2,612,0.612,1
16885,56,"Matching","Friend",2,585,0.585,0
16886,56,"Matching","Friend",2,501,0.501,1
16887,56,"Matching","Friend",2,594,0.594,1
16888,56,"Matching","Friend",2,711,0.711,1
16889,56,"Matching","Stranger",2,988,0.988,1
16890,56,"Matching","Stranger",2,1033,1.033,0
16891,56,"Matching","Stranger",2,655,0.655,1
16892,56,"Matching","Stranger",2,799,0.799,1
16893,56,"Matching","Stranger",2,618,0.618,1
16894,56,"Matching","Stranger",2,648,0.648,1
16895,56,"Matching","Stranger",2,457,0.457,1
16896,56,"Matching","Stranger",2,803,0.803,1
16897,56,"Matching","Stranger",2,652,0.652,1
16898,56,"Matching","Stranger",2,594,0.594,0
16899,56,"Matching","Stranger",2,481,0.481,1
16900,56,"Matching","Stranger",2,605,0.605,1
16901,56,"Matching","Stranger",2,738,0.738,1
16902,56,"Matching","Stranger",2,502,0.502,1
16903,56,"Matching","Stranger",2,654,0.654,1
16904,56,"Matching","Stranger",2,633,0.633,1
16905,56,"Matching","Stranger",2,586,0.586,1
16906,56,"Matching","Stranger",2,651,0.651,1
16907,56,"Matching","Stranger",2,677,0.677,1
16908,56,"Matching","Stranger",2,626,0.626,1
16909,56,"Matching","Stranger",2,600,0.6,1
16910,56,"Matching","Stranger",2,780,0.78,1
16911,56,"Matching","Stranger",2,556,0.556,1
16912,56,"Matching","Stranger",2,528,0.528,1
16913,56,"Matching","Stranger",2,699,0.699,0
16914,56,"Matching","Stranger",2,750,0.75,1
16915,56,"Matching","Stranger",2,569,0.569,1
16916,56,"Matching","Stranger",2,759,0.759,1
16917,56,"Matching","Stranger",2,599,0.599,1
16918,56,"Matching","Stranger",2,478,0.478,1
16919,56,"Matching","Stranger",2,491,0.491,0
16920,56,"Matching","Stranger",2,636,0.636,1
16921,56,"Matching","Stranger",2,632,0.632,1
16922,56,"Matching","Stranger",2,438,0.438,1
16923,56,"Matching","Stranger",2,463,0.463,1
16924,56,"Matching","Stranger",2,572,0.572,1
16925,56,"Matching","Stranger",2,415,0.415,1
16926,56,"Matching","Stranger",2,562,0.562,1
16927,56,"Matching","Stranger",2,795,0.795,0
16928,56,"Matching","Stranger",2,421,0.421,1
16929,56,"Matching","Stranger",2,712,0.712,1
16930,56,"Matching","Stranger",2,567,0.567,1
16931,56,"Matching","Stranger",2,459,0.459,1
16932,56,"Matching","Stranger",2,464,0.464,1
16933,56,"Matching","Stranger",2,600,0.6,1
16934,56,"Matching","Stranger",2,413,0.413,1
16935,56,"Matching","Stranger",2,837,0.837,1
16936,56,"Matching","Stranger",2,602,0.602,1
16937,56,"Matching","Stranger",2,652,0.652,1
16938,56,"Matching","Stranger",2,795,0.795,1
16939,56,"Matching","Stranger",2,552,0.552,1
16940,56,"Matching","Stranger",2,563,0.563,1
16941,56,"Matching","Stranger",2,501,0.501,1
16942,56,"Matching","Stranger",2,804,0.804,1
16943,56,"Matching","Stranger",2,525,0.525,1
16944,56,"Nonmatching","Self",2,1134,1.134,1
16945,56,"Nonmatching","Self",2,530,0.53,1
16946,56,"Nonmatching","Self",2,669,0.669,1
16947,56,"Nonmatching","Self",2,825,0.825,1
16948,56,"Nonmatching","Self",2,530,0.53,1
16949,56,"Nonmatching","Self",2,675,0.675,1
16950,56,"Nonmatching","Self",2,634,0.634,1
16951,56,"Nonmatching","Self",2,580,0.58,1
16952,56,"Nonmatching","Self",2,694,0.694,1
16953,56,"Nonmatching","Self",2,470,0.47,1
16954,56,"Nonmatching","Self",2,613,0.613,1
16955,56,"Nonmatching","Self",2,515,0.515,1
16956,56,"Nonmatching","Self",2,622,0.622,1
16957,56,"Nonmatching","Self",2,506,0.506,1
16958,56,"Nonmatching","Self",2,586,0.586,1
16959,56,"Nonmatching","Self",2,812,0.812,1
16960,56,"Nonmatching","Self",2,627,0.627,1
16961,56,"Nonmatching","Self",2,831,0.831,0
16962,56,"Nonmatching","Self",2,774,0.774,1
16963,56,"Nonmatching","Self",2,697,0.697,1
16964,56,"Nonmatching","Self",2,530,0.53,1
16965,56,"Nonmatching","Self",2,548,0.548,0
16966,56,"Nonmatching","Self",2,444,0.444,1
16967,56,"Nonmatching","Self",2,541,0.541,1
16968,56,"Nonmatching","Self",2,490,0.49,1
16969,56,"Nonmatching","Self",2,603,0.603,1
16970,56,"Nonmatching","Self",2,487,0.487,1
16971,56,"Nonmatching","Self",2,707,0.707,1
16972,56,"Nonmatching","Self",2,521,0.521,1
16973,56,"Nonmatching","Self",2,676,0.676,1
16974,56,"Nonmatching","Self",2,565,0.565,1
16975,56,"Nonmatching","Self",2,461,0.461,0
16976,56,"Nonmatching","Self",2,512,0.512,1
16977,56,"Nonmatching","Self",2,736,0.736,1
16978,56,"Nonmatching","Self",2,736,0.736,1
16979,56,"Nonmatching","Self",2,487,0.487,1
16980,56,"Nonmatching","Self",2,471,0.471,1
16981,56,"Nonmatching","Self",2,631,0.631,1
16982,56,"Nonmatching","Self",2,465,0.465,1
16983,56,"Nonmatching","Self",2,796,0.796,1
16984,56,"Nonmatching","Self",2,490,0.49,1
16985,56,"Nonmatching","Self",2,704,0.704,1
16986,56,"Nonmatching","Self",2,555,0.555,1
16987,56,"Nonmatching","Self",2,470,0.47,1
16988,56,"Nonmatching","Self",2,621,0.621,1
16989,56,"Nonmatching","Self",2,468,0.468,1
16990,56,"Nonmatching","Self",2,523,0.523,1
16991,56,"Nonmatching","Self",2,520,0.52,1
16992,56,"Nonmatching","Self",2,901,0.901,1
16993,56,"Nonmatching","Self",2,595,0.595,1
16994,56,"Nonmatching","Self",2,564,0.564,1
16995,56,"Nonmatching","Self",2,471,0.471,0
16996,56,"Nonmatching","Self",2,563,0.563,0
16997,56,"Nonmatching","Self",2,410,0.41,1
16998,56,"Nonmatching","Self",2,549,0.549,1
16999,56,"Nonmatching","Self",2,632,0.632,1
17000,56,"Nonmatching","Friend",2,657,0.657,1
17001,56,"Nonmatching","Friend",2,704,0.704,1
17002,56,"Nonmatching","Friend",2,561,0.561,1
17003,56,"Nonmatching","Friend",2,716,0.716,1
17004,56,"Nonmatching","Friend",2,584,0.584,1
17005,56,"Nonmatching","Friend",2,626,0.626,1
17006,56,"Nonmatching","Friend",2,822,0.822,1
17007,56,"Nonmatching","Friend",2,819,0.819,0
17008,56,"Nonmatching","Friend",2,577,0.577,1
17009,56,"Nonmatching","Friend",2,648,0.648,1
17010,56,"Nonmatching","Friend",2,707,0.707,1
17011,56,"Nonmatching","Friend",2,501,0.501,1
17012,56,"Nonmatching","Friend",2,462,0.462,1
17013,56,"Nonmatching","Friend",2,687,0.687,1
17014,56,"Nonmatching","Friend",2,614,0.614,1
17015,56,"Nonmatching","Friend",2,484,0.484,1
17016,56,"Nonmatching","Friend",2,615,0.615,0
17017,56,"Nonmatching","Friend",2,703,0.703,1
17018,56,"Nonmatching","Friend",2,577,0.577,1
17019,56,"Nonmatching","Friend",2,620,0.62,1
17020,56,"Nonmatching","Friend",2,515,0.515,1
17021,56,"Nonmatching","Friend",2,637,0.637,1
17022,56,"Nonmatching","Friend",2,488,0.488,1
17023,56,"Nonmatching","Friend",2,461,0.461,1
17024,56,"Nonmatching","Friend",2,596,0.596,1
17025,56,"Nonmatching","Friend",2,743,0.743,1
17026,56,"Nonmatching","Friend",2,530,0.53,1
17027,56,"Nonmatching","Friend",2,610,0.61,1
17028,56,"Nonmatching","Friend",2,708,0.708,1
17029,56,"Nonmatching","Friend",2,745,0.745,0
17030,56,"Nonmatching","Friend",2,700,0.7,1
17031,56,"Nonmatching","Friend",2,790,0.79,0
17032,56,"Nonmatching","Friend",2,606,0.606,1
17033,56,"Nonmatching","Friend",2,582,0.582,1
17034,56,"Nonmatching","Friend",2,766,0.766,0
17035,56,"Nonmatching","Friend",2,880,0.88,1
17036,56,"Nonmatching","Friend",2,736,0.736,1
17037,56,"Nonmatching","Friend",2,666,0.666,1
17038,56,"Nonmatching","Friend",2,453,0.453,1
17039,56,"Nonmatching","Friend",2,557,0.557,1
17040,56,"Nonmatching","Friend",2,618,0.618,1
17041,56,"Nonmatching","Friend",2,517,0.517,1
17042,56,"Nonmatching","Friend",2,551,0.551,1
17043,56,"Nonmatching","Friend",2,546,0.546,1
17044,56,"Nonmatching","Friend",2,644,0.644,0
17045,56,"Nonmatching","Friend",2,507,0.507,1
17046,56,"Nonmatching","Friend",2,549,0.549,1
17047,56,"Nonmatching","Friend",2,563,0.563,1
17048,56,"Nonmatching","Friend",2,705,0.705,1
17049,56,"Nonmatching","Friend",2,875,0.875,1
17050,56,"Nonmatching","Friend",2,849,0.849,1
17051,56,"Nonmatching","Friend",2,625,0.625,1
17052,56,"Nonmatching","Friend",2,625,0.625,1
17053,56,"Nonmatching","Friend",2,490,0.49,1
17054,56,"Nonmatching","Friend",2,486,0.486,1
17055,56,"Nonmatching","Friend",2,708,0.708,0
17056,56,"Nonmatching","Stranger",2,557,0.557,0
17057,56,"Nonmatching","Stranger",2,882,0.882,1
17058,56,"Nonmatching","Stranger",2,697,0.697,1
17059,56,"Nonmatching","Stranger",2,740,0.74,1
17060,56,"Nonmatching","Stranger",2,577,0.577,1
17061,56,"Nonmatching","Stranger",2,751,0.751,1
17062,56,"Nonmatching","Stranger",2,669,0.669,0
17063,56,"Nonmatching","Stranger",2,416,0.416,1
17064,56,"Nonmatching","Stranger",2,755,0.755,1
17065,56,"Nonmatching","Stranger",2,810,0.81,1
17066,56,"Nonmatching","Stranger",2,597,0.597,1
17067,56,"Nonmatching","Stranger",2,573,0.573,1
17068,56,"Nonmatching","Stranger",2,679,0.679,1
17069,56,"Nonmatching","Stranger",2,541,0.541,1
17070,56,"Nonmatching","Stranger",2,606,0.606,1
17071,56,"Nonmatching","Stranger",2,554,0.554,1
17072,56,"Nonmatching","Stranger",2,573,0.573,1
17073,56,"Nonmatching","Stranger",2,603,0.603,1
17074,56,"Nonmatching","Stranger",2,541,0.541,1
17075,56,"Nonmatching","Stranger",2,880,0.88,0
17076,56,"Nonmatching","Stranger",2,638,0.638,1
17077,56,"Nonmatching","Stranger",2,508,0.508,1
17078,56,"Nonmatching","Stranger",2,543,0.543,1
17079,56,"Nonmatching","Stranger",2,655,0.655,1
17080,56,"Nonmatching","Stranger",2,473,0.473,1
17081,56,"Nonmatching","Stranger",2,686,0.686,1
17082,56,"Nonmatching","Stranger",2,620,0.62,1
17083,56,"Nonmatching","Stranger",2,607,0.607,1
17084,56,"Nonmatching","Stranger",2,574,0.574,1
17085,56,"Nonmatching","Stranger",2,460,0.46,1
17086,56,"Nonmatching","Stranger",2,476,0.476,0
17087,56,"Nonmatching","Stranger",2,673,0.673,1
17088,56,"Nonmatching","Stranger",2,700,0.7,1
17089,56,"Nonmatching","Stranger",2,557,0.557,1
17090,56,"Nonmatching","Stranger",2,639,0.639,1
17091,56,"Nonmatching","Stranger",2,529,0.529,1
17092,56,"Nonmatching","Stranger",2,684,0.684,1
17093,56,"Nonmatching","Stranger",2,377,0.377,0
17094,56,"Nonmatching","Stranger",2,424,0.424,1
17095,56,"Nonmatching","Stranger",2,560,0.56,1
17096,56,"Nonmatching","Stranger",2,536,0.536,1
17097,56,"Nonmatching","Stranger",2,567,0.567,0
17098,56,"Nonmatching","Stranger",2,520,0.52,1
17099,56,"Nonmatching","Stranger",2,572,0.572,1
17100,56,"Nonmatching","Stranger",2,501,0.501,1
17101,56,"Nonmatching","Stranger",2,542,0.542,1
17102,56,"Nonmatching","Stranger",2,608,0.608,1
17103,56,"Nonmatching","Stranger",2,600,0.6,1
17104,56,"Nonmatching","Stranger",2,474,0.474,1
17105,56,"Nonmatching","Stranger",2,552,0.552,1
17106,56,"Nonmatching","Stranger",2,531,0.531,1
17107,56,"Nonmatching","Stranger",2,528,0.528,1
17108,56,"Nonmatching","Stranger",2,607,0.607,1
17109,56,"Nonmatching","Stranger",2,583,0.583,1
17110,56,"Nonmatching","Stranger",2,611,0.611,1
17111,56,"Nonmatching","Stranger",2,620,0.62,1
17112,56,"Nonmatching","Stranger",2,484,0.484,1
17113,56,"Nonmatching","Stranger",2,630,0.63,1
17114,56,"Nonmatching","Stranger",2,545,0.545,1
17115,57,"Matching","Self",1,261,0.261,1
17116,57,"Matching","Self",1,245,0.245,1
17117,57,"Matching","Self",1,204,0.204,1
17118,57,"Matching","Self",1,416,0.416,1
17119,57,"Matching","Self",1,590,0.59,1
17120,57,"Matching","Self",1,544,0.544,1
17121,57,"Matching","Self",1,381,0.381,1
17122,57,"Matching","Self",1,429,0.429,1
17123,57,"Matching","Self",1,383,0.383,1
17124,57,"Matching","Self",1,308,0.308,1
17125,57,"Matching","Self",1,325,0.325,1
17126,57,"Matching","Self",1,544,0.544,1
17127,57,"Matching","Self",1,500,0.5,1
17128,57,"Matching","Self",1,273,0.273,1
17129,57,"Matching","Self",1,299,0.299,1
17130,57,"Matching","Self",1,411,0.411,1
17131,57,"Matching","Self",1,413,0.413,1
17132,57,"Matching","Self",1,342,0.342,1
17133,57,"Matching","Self",1,427,0.427,1
17134,57,"Matching","Self",1,469,0.469,1
17135,57,"Matching","Self",1,362,0.362,1
17136,57,"Matching","Self",1,314,0.314,1
17137,57,"Matching","Self",1,410,0.41,1
17138,57,"Matching","Self",1,328,0.328,1
17139,57,"Matching","Self",1,406,0.406,1
17140,57,"Matching","Self",1,365,0.365,1
17141,57,"Matching","Self",1,358,0.358,1
17142,57,"Matching","Self",1,459,0.459,1
17143,57,"Matching","Self",1,307,0.307,1
17144,57,"Matching","Self",1,488,0.488,1
17145,57,"Matching","Self",1,366,0.366,1
17146,57,"Matching","Self",1,391,0.391,1
17147,57,"Matching","Self",1,441,0.441,1
17148,57,"Matching","Self",1,391,0.391,1
17149,57,"Matching","Self",1,329,0.329,1
17150,57,"Matching","Self",1,375,0.375,1
17151,57,"Matching","Self",1,361,0.361,1
17152,57,"Matching","Self",1,322,0.322,1
17153,57,"Matching","Self",1,302,0.302,1
17154,57,"Matching","Self",1,343,0.343,1
17155,57,"Matching","Self",1,386,0.386,1
17156,57,"Matching","Self",1,387,0.387,1
17157,57,"Matching","Self",1,374,0.374,1
17158,57,"Matching","Self",1,333,0.333,1
17159,57,"Matching","Self",1,356,0.356,1
17160,57,"Matching","Friend",1,309,0.309,1
17161,57,"Matching","Friend",1,229,0.229,1
17162,57,"Matching","Friend",1,304,0.304,0
17163,57,"Matching","Friend",1,293,0.293,0
17164,57,"Matching","Friend",1,682,0.682,0
17165,57,"Matching","Friend",1,621,0.621,1
