"Subject","Shape","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Group","RT_ms","RT_sec","ACC"
2,"Self","Matching","Self","Self","Self","Self","2",496,0.496,1
2,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","2",741,0.741,1
2,"Friend","Nonmatching","Stranger","Friend","Friend","Close","2",431,0.431,0
2,"Self","Nonmatching","Friend","Self","Self","Self","2",609,0.609,1
2,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","2",575,0.575,1
2,"Friend","Matching","Friend","Friend","Friend","Close","2",483,0.483,1
2,"Friend","Matching","Friend","Friend","Friend","Close","2",633,0.633,1
2,"Self","Matching","Self","Self","Self","Self","2",329,0.329,1
2,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","2",572,0.572,1
2,"Self","Nonmatching","Stranger","Self","Self","Self","2",557,0.557,1
2,"Friend","Nonmatching","Self","Friend","Friend","Close","2",648,0.648,1
2,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","2",493,0.493,1
2,"Self","Matching","Self","Self","Self","Self","2",603,0.603,1
2,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","2",425,0.425,0
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",NA,NA,NA
3,"Friend","Matching","Self","Friend","Friend","Close","1",NA,NA,NA
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",NA,NA,NA
3,"Self","Matching","Stranger","Self","Self","Self","1",NA,NA,NA
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",NA,NA,NA
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",NA,NA,NA
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",NA,NA,NA
3,"Self","Nonmatching","Self","Self","Self","Self","1",NA,NA,NA
3,"Self","Nonmatching","Self","Self","Self","Self","1",NA,NA,NA
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",NA,NA,NA
3,"Self","Matching","Friend","Self","Self","Self","1",NA,NA,NA
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",NA,NA,NA
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",565,0.565,1
3,"Self","Matching","Stranger","Self","Self","Self","1",454,0.454,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",466,0.466,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",667,0.667,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",598,0.598,0
3,"Self","Matching","Friend","Self","Self","Self","1",669,0.669,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",775,0.775,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",627,0.627,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",851,0.851,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",484,0.484,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",0,0,0
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",687,0.687,0
3,"Self","Nonmatching","Self","Self","Self","Self","1",431,0.431,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",571,0.571,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",505,0.505,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",845,0.845,1
3,"Self","Matching","Stranger","Self","Self","Self","1",795,0.795,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",726,0.726,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",840,0.84,0
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",832,0.832,1
3,"Self","Matching","Friend","Self","Self","Self","1",596,0.596,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",631,0.631,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",533,0.533,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",666,0.666,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",668,0.668,1
3,"Self","Matching","Stranger","Self","Self","Self","1",797,0.797,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",546,0.546,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",468,0.468,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",521,0.521,1
3,"Self","Matching","Friend","Self","Self","Self","1",498,0.498,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",673,0.673,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",615,0.615,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",570,0.57,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",638,0.638,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",819,0.819,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",648,0.648,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",452,0.452,0
3,"Self","Nonmatching","Self","Self","Self","Self","1",497,0.497,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",501,0.501,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",577,0.577,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",967,0.967,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",437,0.437,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",425,0.425,1
3,"Self","Matching","Friend","Self","Self","Self","1",442,0.442,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",430,0.43,1
3,"Self","Matching","Stranger","Self","Self","Self","1",423,0.423,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",525,0.525,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",584,0.584,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",449,0.449,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",403,0.403,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",674,0.674,1
3,"Self","Matching","Stranger","Self","Self","Self","1",471,0.471,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",482,0.482,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",514,0.514,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",885,0.885,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",419,0.419,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",671,0.671,1
3,"Self","Matching","Friend","Self","Self","Self","1",501,0.501,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",461,0.461,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",616,0.616,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",448,0.448,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",479,0.479,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",515,0.515,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",546,0.546,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",445,0.445,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",573,0.573,1
3,"Self","Matching","Friend","Self","Self","Self","1",455,0.455,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",538,0.538,1
3,"Self","Matching","Stranger","Self","Self","Self","1",600,0.6,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",469,0.469,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",561,0.561,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",631,0.631,0
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",573,0.573,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",525,0.525,0
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",519,0.519,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",771,0.771,0
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",570,0.57,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",526,0.526,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",439,0.439,1
3,"Self","Matching","Friend","Self","Self","Self","1",642,0.642,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",737,0.737,1
3,"Self","Matching","Stranger","Self","Self","Self","1",608,0.608,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",529,0.529,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",735,0.735,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",452,0.452,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",580,0.58,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",598,0.598,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",421,0.421,1
3,"Self","Matching","Stranger","Self","Self","Self","1",553,0.553,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",505,0.505,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",653,0.653,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",697,0.697,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",695,0.695,1
3,"Self","Matching","Friend","Self","Self","Self","1",629,0.629,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",549,0.549,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",782,0.782,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",752,0.752,0
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",574,0.574,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",541,0.541,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",739,0.739,1
3,"Self","Matching","Stranger","Self","Self","Self","1",625,0.625,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",0,0,0
3,"Friend","Matching","Self","Friend","Friend","Close","1",559,0.559,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",569,0.569,0
3,"Self","Nonmatching","Self","Self","Self","Self","1",468,0.468,1
3,"Self","Matching","Friend","Self","Self","Self","1",828,0.828,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",642,0.642,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",403,0.403,1
3,"Self","Matching","Stranger","Self","Self","Self","1",504,0.504,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",391,0.391,1
3,"Self","Matching","Friend","Self","Self","Self","1",497,0.497,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",536,0.536,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",711,0.711,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",571,0.571,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",554,0.554,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",604,0.604,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",779,0.779,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",650,0.65,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",472,0.472,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",555,0.555,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",688,0.688,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",408,0.408,1
3,"Self","Matching","Stranger","Self","Self","Self","1",483,0.483,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",406,0.406,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",473,0.473,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",337,0.337,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",568,0.568,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",293,0.293,1
3,"Self","Matching","Friend","Self","Self","Self","1",491,0.491,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",633,0.633,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",458,0.458,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",566,0.566,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",378,0.378,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",357,0.357,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",439,0.439,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",593,0.593,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",531,0.531,1
3,"Self","Matching","Friend","Self","Self","Self","1",334,0.334,0
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",467,0.467,1
3,"Self","Matching","Stranger","Self","Self","Self","1",515,0.515,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",607,0.607,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",669,0.669,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",657,0.657,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",839,0.839,1
3,"Self","Matching","Stranger","Self","Self","Self","1",460,0.46,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",774,0.774,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",507,0.507,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",408,0.408,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",655,0.655,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",587,0.587,1
3,"Self","Matching","Friend","Self","Self","Self","1",510,0.51,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",537,0.537,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",650,0.65,0
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",496,0.496,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",398,0.398,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",400,0.4,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",579,0.579,0
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",562,0.562,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",387,0.387,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",472,0.472,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",440,0.44,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",753,0.753,0
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",451,0.451,1
3,"Self","Matching","Stranger","Self","Self","Self","1",594,0.594,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",714,0.714,0
3,"Self","Nonmatching","Self","Self","Self","Self","1",379,0.379,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",552,0.552,1
3,"Self","Matching","Friend","Self","Self","Self","1",511,0.511,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",535,0.535,0
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",464,0.464,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",386,0.386,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",519,0.519,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",344,0.344,1
3,"Self","Matching","Friend","Self","Self","Self","1",485,0.485,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",636,0.636,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",658,0.658,1
3,"Self","Matching","Stranger","Self","Self","Self","1",693,0.693,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",493,0.493,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",676,0.676,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",753,0.753,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",647,0.647,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",554,0.554,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",625,0.625,1
3,"Self","Matching","Friend","Self","Self","Self","1",567,0.567,0
3,"Self","Nonmatching","Self","Self","Self","Self","1",480,0.48,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",797,0.797,1
3,"Self","Matching","Stranger","Self","Self","Self","1",701,0.701,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",468,0.468,0
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",556,0.556,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",580,0.58,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",664,0.664,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",662,0.662,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",616,0.616,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",561,0.561,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",469,0.469,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",554,0.554,1
3,"Self","Matching","Friend","Self","Self","Self","1",737,0.737,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",396,0.396,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",587,0.587,0
3,"Self","Matching","Stranger","Self","Self","Self","1",519,0.519,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",415,0.415,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",628,0.628,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",608,0.608,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",284,0.284,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",466,0.466,1
3,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",445,0.445,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",498,0.498,1
3,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",556,0.556,1
3,"Self","Matching","Stranger","Self","Self","Self","1",555,0.555,1
3,"Self","Matching","Friend","Self","Self","Self","1",801,0.801,1
3,"Friend","Matching","Stranger","Friend","Friend","Close","1",946,0.946,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",528,0.528,1
3,"Friend","Matching","Self","Friend","Friend","Close","1",596,0.596,1
3,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",457,0.457,1
3,"Self","Nonmatching","Self","Self","Self","Self","1",459,0.459,1
3,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",458,0.458,1
