Shape,Label,ShapeLoc,Condition,FaceIdentity,Stimulus,Strength,textColour,resp,rt,Exclude,corr,nCorr,trialinBlock,BlankFrames,Block,6. Stimuli Type (Self = Negative/Self = Positive),4. Handedness,3. Age,5. First Language,2. Gender,Subject
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,0.950457509,0,1,51,58,50,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,0.883592181,0,1,52,59,74,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,0.75023816,0,1,53,60,55,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,0.933566973,0,1,54,61,63,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,k,1.200229613,0,0,54,62,69,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,0.966956407,0,1,55,63,75,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,0.750290273,0,1,56,64,70,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.016854214,0,1,57,65,60,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,0.966908242,0,1,58,66,69,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.016845924,0,1,59,67,49,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,l,1.016928831,0,0,59,68,69,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,0.71686057,0,1,60,69,56,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,k,0.883548754,0,0,60,70,76,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.233536535,0,1,61,71,52,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,1.21694407,0,1,62,72,53,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,1.133551813,0,1,63,73,50,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.266823322,0,1,64,74,77,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.233539693,0,1,65,75,67,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,1.500206281,0,1,66,76,68,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,1.083535962,0,1,67,77,54,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,0.850252491,0,1,68,78,71,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,k,0.750226711,0,0,68,79,66,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,0.966855734,0,1,69,80,70,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,0.983525974,0,1,70,81,58,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,k,0.800195582,0,0,70,82,69,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,k,1.083543068,0,0,70,83,57,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,0.81851804,0,1,71,84,62,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,0.766892213,0,1,72,85,50,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,0.950228527,0,1,73,86,50,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,0.933521572,0,1,74,87,62,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,l,0.966887712,0,0,74,88,72,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,0.883554675,0,1,75,89,70,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,1.066867302,0,1,76,90,51,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,0.850220513,0,1,77,91,54,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,l,0.916907393,0,0,77,92,53,2,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,0.866942076,0,1,78,93,52,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,1.166873737,0,1,79,94,62,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.166870973,0,1,80,95,63,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.383529606,0,1,81,96,65,2,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,0.816975574,0,1,1,1,55,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,1.050236936,0,1,2,2,50,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.116865782,0,1,3,3,53,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.100210939,0,1,4,4,48,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.066887042,0,1,5,5,64,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,1.050456838,0,1,6,6,56,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,l,1.135204822,0,0,6,7,72,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,0.850249728,0,1,7,8,65,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,1.150220868,0,1,8,9,66,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.066896911,0,1,9,10,68,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,1.100214493,0,1,10,11,58,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.050261414,0,1,11,12,67,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,1.033612888,0,1,12,13,48,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.066874013,0,1,13,14,63,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.050273653,0,1,14,15,51,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,1.10016988,0,1,15,16,60,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.066663982,0,1,16,17,75,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.266880962,0,1,17,18,51,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,1.316899576,0,1,18,19,63,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,1.283488034,0,1,19,20,58,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.266847799,0,1,20,21,48,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.500247339,0,1,21,22,67,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.316932344,0,1,22,23,63,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,1.331662954,0,1,23,24,51,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.416856662,0,1,24,25,76,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.516819275,0,1,25,26,63,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,1.450232278,0,1,26,27,60,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.183505681,0,1,27,28,56,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,1.400228666,0,1,28,29,73,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,1.533542812,0,1,29,30,60,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.500190489,0,1,30,31,59,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,1.700142561,0,1,31,32,72,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,2,SelfWeak,Weak,white,k,1.51690534,0,0,31,33,48,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.016913828,0,1,32,34,59,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,1.283493561,0,1,33,35,60,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.650277522,0,1,34,36,72,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,1.550200023,0,1,35,37,57,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,1.633529112,0,1,36,38,65,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.500201543,0,1,37,39,57,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.516852832,0,1,38,40,63,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,1.000202925,0,1,39,41,55,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.083535173,0,1,40,42,59,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,1.233547589,0,1,41,43,51,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,1.333587976,0,1,42,44,70,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,1.533485961,0,1,43,45,68,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.350221895,0,1,44,46,70,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,1.266841877,0,1,45,47,50,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,1.25024428,0,1,46,48,56,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,1.317140007,0,1,47,49,53,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,1.550155016,0,1,48,50,58,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.416881929,0,1,49,51,54,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,1.516828355,0,1,50,52,63,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,k,1.450293866,0,0,50,53,57,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.066904018,0,1,51,54,48,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.050244043,0,1,52,55,76,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,1.50019799,0,1,53,56,65,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,1.233532192,0,1,54,57,52,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,1.416920619,0,1,55,58,70,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,1.200234745,0,1,56,59,55,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,2,SelfWeak,Weak,white,k,0.850223277,0,0,56,60,56,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,0.683578521,0,1,57,61,52,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,0.750211314,0,1,58,62,64,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,1.066874013,0,1,59,63,48,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,1.100255551,0,1,60,64,65,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,1.049999269,0,1,61,65,67,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,0.983529922,0,1,62,66,53,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,1.181669093,0,1,63,67,73,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.10020028,0,1,64,68,73,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,k,1.400211689,0,0,64,69,52,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,1.016864874,0,1,65,70,69,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,1.250229277,0,1,66,71,71,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,1.233702349,0,1,67,72,54,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,1.335203085,0,1,68,73,74,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,l,1.083564387,0,1,69,74,56,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,1.216908933,0,1,70,75,61,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,0.916932266,0,1,71,76,77,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,1,SelfStrong,Strong,white,l,1.066868486,0,1,72,77,68,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.083565177,0,1,73,78,64,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,1.216828394,0,1,74,79,54,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,1.233528244,0,1,75,80,49,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.183621751,0,1,76,81,73,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,1.398145725,0,1,77,82,58,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.000238062,0,1,78,83,52,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.533528994,0,1,79,84,57,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.083557281,0,1,80,85,62,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,1.350165834,0,1,81,86,65,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,1.216936174,0,1,82,87,54,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.433580989,0,1,83,88,63,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.383513024,0,1,84,89,50,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,1.416881534,0,1,85,90,73,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,1.483526171,0,1,86,91,66,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.250198089,0,1,87,92,68,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,1.333578107,0,1,88,93,54,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,1.383759377,0,1,89,94,75,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.01689172,0,1,90,95,59,3,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,1.400202609,0,1,91,96,67,3,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,k,1.183544766,0,0,0,1,61,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,1.100202648,0,1,1,2,68,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,1.150172308,0,1,2,3,70,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,1.233525086,0,1,3,4,73,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,1.100248445,0,1,4,5,53,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.350478512,0,1,5,6,63,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.368575148,0,1,6,7,71,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.366847128,0,1,7,8,67,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.283551596,0,1,8,9,71,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.350266112,0,1,9,10,69,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,1.38353079,0,1,10,11,77,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.366909505,0,1,11,12,67,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.366945432,0,1,12,13,60,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.383581719,0,1,13,14,62,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Top,Match,2,SelfWeak,Weak,white,l,1.316822986,0,1,14,15,58,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,1.183585825,0,1,15,16,54,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,2,StrangerWeak,Weak,white,k,1.050194693,0,0,15,17,52,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,0.851205528,0,1,16,18,70,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,0.900182672,0,1,17,19,75,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,2,StrangerWeak,Weak,white,l,1.150265875,0,1,18,20,74,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,1.187404682,0,1,19,21,61,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.233580357,0,1,20,22,49,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,1,SelfStrong,Strong,white,k,1.298301945,0,1,21,23,51,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Bottom,Match,1,StrangerStrong,Strong,white,l,1.216868664,0,1,22,24,75,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,2,StrangerWeak,Weak,white,k,1.300217888,0,1,23,25,68,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.366817123,0,1,24,26,53,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,1,SelfStrong,Strong,white,l,1.216878928,0,1,25,27,73,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,2,StrangerWeak,Weak,white,k,1.383819386,0,1,26,28,70,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.401810611,0,1,27,29,58,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Self,Bottom,Match,2,SelfWeak,Weak,white,l,1.40022985,0,1,28,30,70,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,k,1.416915487,0,1,29,31,65,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,1.366877527,0,1,30,32,76,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Stranger,Top,Match,1,StrangerStrong,Strong,white,l,1.250255334,0,1,31,33,59,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Top,Mismatch,1,StrangerStrong,Strong,white,k,1.10028674,0,1,32,34,77,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Bottom,Mismatch,2,SelfWeak,Weak,white,l,1.116896181,0,0,32,35,75,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,0.96691219,0,1,33,36,72,4,Self = Positive,Right,19,Azerbaijani,Male,25
Stranger,Self,Bottom,Mismatch,1,StrangerStrong,Strong,white,k,0.850253676,0,1,34,37,60,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,1,SelfStrong,Strong,white,k,1.250182692,0,1,35,38,58,4,Self = Positive,Right,19,Azerbaijani,Male,25
Self,Stranger,Top,Mismatch,2,SelfWeak,Weak,white,k,1.416877586,0,1,36,39,62,4,Self = Positive,Right,19,Azerbaijani,Male,25
